wid_i,wid_j,n_days,lift_add,lift_can,corr_add,corr_can,corr_flow,corr_dist,null_add,null_can,null_flow,null_dist,pcorr_add,pcorr_can,pcorr_flow,pcorr_dist,pnull_add,pnull_can,pnull_flow,pnull_dist
2802,7997,35,1.260239892639022,1.3556767470963,0.413415215465447,0.40153438316562173,0.065670710229117,-0.0184265102267633,0.2439557194236772,0.23934438353760934,0.0076698559033201745,-0.02117864154861661,0.17086696451927608,0.15678305582215257,0.062283753629377624,-0.05157626534943177,0.12342141153652697,0.12181407554611767,0.008060447322965621,-0.02635131748665473
2802,25207,25,1.3477951894441311,1.4145840375272212,0.5460776545970008,0.5268319373854252,0.11401193509270038,0.29578844870383086,0.32853622229268303,0.3373935157195582,0.010118554617021847,0.09038372399787535,0.37004350512471784,0.33387498156071554,0.10745582980004606,0.276938836728108,0.1732592385223642,0.18276539860100788,0.010215583655528595,0.08059313572300249
2802,5078,46,1.230030394113964,1.304733979258823,0.4189919188407714,0.4131504981633713,0.021052155737770018,-0.005717441637452002,0.22200052537777382,0.21994721202173775,0.0008295315883280051,-0.013402089808272042,0.2098752180780201,0.2018342631845762,0.011689576985588535,-0.018511019286152154,0.11475414644052745,0.11250337366003507,0.0006588905103453174,-0.013991843840202554
2802,7967,35,1.2694678398142982,1.3759614196803462,0.4194915908338773,0.40952795998598396,0.04959883494655238,-0.015091603393391603,0.23894433179738797,0.23716151017874829,0.005694122537145918,-0.021108200110719323,0.17189598180943175,0.15979372439267184,0.04535866174632293,-0.05006363016262884,0.11350395394903307,0.11405809539515772,0.005948051998582073,-0.026577123783955766
2802,25321,29,1.1672531065795733,1.209608698101062,0.3412851886398989,0.32561374769499185,0.010021138507904646,0.04870025455774412,0.20134675218135864,0.19112350586036894,-0.0052444694332976684,0.024252906248250855,0.09785966667549109,0.07054022859780266,0.004536269805664383,0.034896028990848725,0.039826902519161614,0.03596302440094655,-0.004659175579320027,0.020610023219892956
2802,576,32,1.2842154128536247,1.4425496721350342,0.35884687605593585,0.35061317440782813,0.08685802976677086,0.1938798018690566,0.2456967139256001,0.24946211186129524,0.011525915203644982,0.06644760732554579,-0.04769781921853734,-0.06846700956562901,0.08853181968533609,0.1654912855104875,-0.0015988003383032854,0.0015241179175879106,0.011262521006933332,0.05500026428501359
2802,26795,22,1.1997340888933905,1.3095793172878023,0.3274863492969392,0.3273540514409996,0.1535400027776353,0.18513097231465347,0.19828443067416174,0.19941256132608776,0.0017571133331764717,0.06863191795396525,0.055455940246791874,0.06366677760164924,0.15043678622346612,0.1461318416604389,-0.026966843383197863,-0.02396376646171362,0.0016688240939067378,0.04781307225128108
2802,5246,47,1.1597989305773084,1.322011840813839,0.38375993121667623,0.37404881904694615,0.005492395214808871,0.005937578200135737,0.26380559249439695,0.2553410303358804,0.001259910410393424,0.003475704633622635,0.12381762564708088,0.09818103597816055,0.008791278225062394,0.005589450453616355,0.07119130417172087,0.06645150216192675,0.0012582576516718081,0.003331729582716136
2802,9760,34,1.2285918982562856,1.4173996015136805,0.40249634404842083,0.3768278983386715,0.0404786006086732,0.10108661990956014,0.252651159986945,0.24502742193223945,-0.0009800008452502957,0.029462016005256483,0.07702171423135719,0.059433964610232176,0.036073927553407235,0.0862218738060226,0.043848784134457856,0.04342926210849904,-0.0008723415452878156,0.025293891384118163
2802,4045,45,1.0733114764932308,1.2525111212358235,0.33407594266637036,0.3244263243800559,0.009441151085058974,0.04105010733168332,0.1989325036834873,0.19343958230510633,0.0028263613909129547,0.02211613055921791,0.11911574232235869,0.1057046205745125,0.011229239529618473,0.03918779176017102,0.05964329387502057,0.059517876320499916,0.002831806055273471,0.021423800813340017
2802,26,18,1.0918707888843469,1.0839507558095394,0.32358244282078685,0.3167567385177454,0.04424769803309976,0.05642640352817962,0.1706296061010772,0.17090272095925751,-0.002104688665059317,0.05430431918560236,0.32996632651495655,0.32846046970123294,0.04047313830815025,0.05641938090227813,0.18353326405134082,0.18386580034288974,-0.0022595412744162635,0.05411492433601103
2802,499,27,1.155674145943875,1.2377841876535116,0.3557878384228786,0.36888611095343293,0.04016402890485599,-0.00958549386904176,0.16338211981980788,0.16429317584139552,0.005890792829745233,-0.01077013594021867,0.16582048570675337,0.1754070941007465,0.0359360004716775,-0.01845920116990349,0.07265498692894921,0.07337081141833572,0.0055138829626894875,-0.011112255330117147
2802,8094,35,1.104484064682772,1.2190665849676512,0.2983977233334727,0.28385512100241184,0.023609578930510577,0.00579242591439385,0.19541171243749794,0.19076525727786198,0.0012810416514652367,0.008694808866459132,0.029904835190050036,0.018890132129152144,0.02200671069816725,0.005850514151458346,0.027329098425880625,0.028562791760003023,0.0012228400598086812,0.00893528219885537
2802,18589,26,1.1440746211321666,1.3198338427008067,0.2976022337636605,0.30674229979807105,-0.008115130060058923,0.13862018053456945,0.2185416772765863,0.21723003970339694,-0.005067034292757,0.05764445325796822,0.09936303220913202,0.10227321560670198,-0.015741732203672566,0.10245644843214478,0.13296660162223378,0.13261427218025165,-0.004615909514185686,0.045995212943906384
2802,26045,25,1.2058158148758218,1.3822435861063846,0.357216343918195,0.37440246572743247,0.007632950561854475,0.20419724158130373,0.206376702930094,0.210399660503993,0.010156954656843414,0.05751089497937644,0.05102794414453348,0.07207532501981342,0.006545325839531212,0.18272204586309657,-0.0045963430057228295,-0.00037819854265145876,0.010615429252066917,0.04909842534250261
2802,21591,32,1.2305903663506017,1.247640214901843,0.2772065434471898,0.26109902909829497,-0.007642635603915779,0.1952103698477342,0.16258812296572472,0.16373288630686708,-0.0008371933531710927,0.08221382408138668,0.03700719846935596,-0.017237848368819347,-0.00890787958193201,0.1583584060636084,0.03146784666406246,0.031177935453529544,-0.0007485102263236682,0.07081676823935257
2802,1614,51,1.1520237762209466,1.3898788743678996,0.36185991870622664,0.3496701910723845,0.013022521720253737,0.02523550346843899,0.22045964430245357,0.21942354626446872,-0.00032122338290352544,0.010914770364236725,0.13515884672543885,0.11080423954639962,0.0038059298763928585,0.023249550812404506,0.07620444268350746,0.07651759899860512,-0.0003178283124636301,0.010416463437306345
2802,24350,24,1.1969817538137355,1.2300267453679319,0.23505420103565944,0.2325401916475893,-0.023858178068979084,0.039227340310717194,0.12892659682983862,0.1328388725092824,-0.02708618252785489,0.0135843859659845,0.07115219025218314,0.06108355997669342,-0.03376010615314612,0.03371593637382589,0.0193502022845171,0.02103760920815884,-0.02637797223123373,0.011497511245869632
2802,6684,36,1.1752646983108628,1.4473642377642868,0.14518449248158521,0.1548791428804453,0.03598719633932662,-0.025405051338341197,0.08394726046464926,0.08141298207495104,0.0026648919392574513,-0.015587096193405613,-0.02045809375616311,0.0034309031454601764,0.031460005172222964,-0.02853320592524445,-0.015546558300216982,-0.01697382122338286,0.0027342572980246166,-0.016807532074136614
