metric,side,day_type,hor,hor_ms,x_form,y_kind,n,beta,r,r2,t
kappa_depth,売り,閉場日,50ms,50,log1p,符号つき,23572,1.780342874434941e-9,0.000694829970604271,4.827886880499321e-7,0.10667396529215108
kappa_depth,売り,閉場日,100ms,100,log1p,符号つき,23572,9.184841030685073e-7,0.012037157990587412,0.00014489317249036238,1.8481414925883053
kappa_depth,売り,閉場日,500ms,500,log1p,符号つき,23571,4.33042072610823e-6,0.009633181906319873,0.00009279819364024857,1.4789738365835943
kappa_depth,売り,閉場日,1s,1000,log1p,符号つき,23571,0.000014050481061015017,0.01932903215633878,0.00037361148410077865,2.9679858810292528
kappa_depth,売り,閉場日,3s,3000,log1p,符号つき,23568,-3.4910266083250803e-6,-0.002574783687625105,6.629511038060334e-6,-0.3952620559392388
kappa_depth,売り,閉場日,5s,5000,log1p,符号つき,23563,0.000023064946212631202,0.015164931782842901,0.00022997515597827876,2.328022990500199
kappa_depth,売り,閉場日,10s,10000,log1p,符号つき,23557,-7.656068831212307e-6,-0.003663792250462296,0.000013423373654547573,-0.5623093550650663
kappa_depth,売り,閉場日,30s,30000,log1p,符号つき,23531,3.248844536699514e-7,0.00009825569450542377,9.654181502743162e-9,0.015071603722597754
kappa_depth,売り,閉場日,50s,50000,log1p,符号つき,23493,6.976301721150338e-6,0.0015754959499121896,2.4821874881897126e-6,0.24147300267205563
kappa_depth,売り,閉場日,100s,100000,log1p,符号つき,23428,0.00008134133052944062,0.012933789150526783,0.00016728290179028434,1.979753749866764
kappa_depth,売り,閉場日,50ms,50,log1p,絶対値,23572,-1.780342874434941e-9,-0.000694829970604271,4.827886880499321e-7,-0.10667396529215108
kappa_depth,売り,閉場日,100ms,100,log1p,絶対値,23572,6.869250435108038e-7,0.009013064186120143,0.00008123532602312156,1.3837890697760233
kappa_depth,売り,閉場日,500ms,500,log1p,絶対値,23571,0.000025174571515852208,0.0566107708113731,0.0032047793718578124,8.7049578580591
kappa_depth,売り,閉場日,1s,1000,log1p,絶対値,23571,0.000040701268282812106,0.05678806815084622,0.003224884684305155,8.732308683813667
kappa_depth,売り,閉場日,3s,3000,log1p,絶対値,23568,0.00007958061155169167,0.060130694806155655,0.0036157004578710344,9.247529406471285
kappa_depth,売り,閉場日,5s,5000,log1p,絶対値,23563,0.00008314206057984303,0.05674806123691176,0.0032203424541482873,8.72465585598887
kappa_depth,売り,閉場日,10s,10000,log1p,絶対値,23557,0.00011790455928469712,0.05907946578745355,0.003490383277730895,9.083168417968173
kappa_depth,売り,閉場日,30s,30000,log1p,絶対値,23531,0.00013267622896135533,0.04250504552088915,0.0018066788947328587,6.525816995666529
kappa_depth,売り,閉場日,50s,50000,log1p,絶対値,23493,0.00013462316476238104,0.032216098396158944,0.001037876995870995,4.94025293267023
kappa_depth,売り,閉場日,100s,100000,log1p,絶対値,23428,0.00022017583888664198,0.03737630081059431,0.0013969878622840327,5.7246501391908735
kappa_depth,売り,閉場日,50ms,50,生,二乗,23572,-2.6025751490042555e-15,-0.00025188281548264646,6.344495273546493e-8,-0.03867037148580733
kappa_depth,売り,閉場日,100ms,100,生,二乗,23572,-1.1907414188189525e-12,-0.0005045632330463139,2.5458405614214885e-7,-0.07746320243131076
kappa_depth,売り,閉場日,500ms,500,生,二乗,23571,3.951709338865269e-10,0.0067050634319194835,0.00004495787562606388,1.029397790304931
kappa_depth,売り,閉場日,1s,1000,生,二乗,23571,7.417717270414855e-10,0.00484290935482865,0.000023453771019086854,0.7435017782586192
kappa_depth,売り,閉場日,3s,3000,生,二乗,23568,1.689531851752088e-8,0.03018291905850949,0.0009110086028925355,4.635558742746452
kappa_depth,売り,閉場日,5s,5000,生,二乗,23563,1.676421775066501e-8,0.04464699229927382,0.0019933539213714156,6.859972114885512
kappa_depth,売り,閉場日,10s,10000,生,二乗,23557,3.21765162417864e-8,0.04724599622545732,0.002232184159335927,7.259251109562416
kappa_depth,売り,閉場日,30s,30000,生,二乗,23531,1.5928886459671777e-8,0.012407877802207135,0.00015395543155450456,1.9034114441562375
kappa_depth,売り,閉場日,50s,50000,生,二乗,23493,1.1907788649138307e-8,0.00482653546827692,0.000023295444626535103,0.7397607978676031
kappa_depth,売り,閉場日,100s,100000,生,二乗,23428,1.6516074410058206e-8,0.003802955408223908,0.000014462469836939472,0.5820676234976813
kappa_depth,売り,閉場日,50ms,50,生,符号つき,23572,1.8550136590988495e-11,0.00028191153711105174,7.947411475631591e-8,0.04328053874061271
kappa_depth,売り,閉場日,100ms,100,生,符号つき,23572,1.9256368573119443e-9,0.0009826922978575109,9.656841522684747e-7,0.15086814590593872
kappa_depth,売り,閉場日,500ms,500,生,符号つき,23571,1.1081538530738191e-7,0.009599102913108956,0.00009214277673645685,1.4737412361121907
kappa_depth,売り,閉場日,1s,1000,生,符号つき,23571,3.4871749980156956e-7,0.01868028833246989,0.0003489531721842108,2.868335453619173
kappa_depth,売り,閉場日,3s,3000,生,符号つき,23568,1.6548470869995151e-6,0.04753160333942875,0.002259253316016794,7.304938206225604
kappa_depth,売り,閉場日,5s,5000,生,符号つき,23563,1.8966040245975446e-6,0.048563068342079074,0.0023583716067974428,7.463038759606467
kappa_depth,売り,閉場日,10s,10000,生,符号つき,23557,2.3834217953433574e-6,0.044420211606389155,0.0019731551991563896,6.824189306059991
kappa_depth,売り,閉場日,30s,30000,生,符号つき,23531,1.6946315437676533e-6,0.02000017112830398,0.0004000068451614441,3.0684731276627626
kappa_depth,売り,閉場日,50s,50000,生,符号つき,23493,1.3582156280327134e-6,0.011978451611602423,0.00014348330301150068,1.8360419277418754
kappa_depth,売り,閉場日,100s,100000,生,符号つき,23428,1.7187775424531228e-6,0.010685345021884637,0.00011417659823671479,1.6355446840199221
kappa_depth,売り,閉場日,50ms,50,生,絶対値,23572,-1.8550136590988495e-11,-0.00028191153711105174,7.947411475631591e-8,-0.04328053874061271
kappa_depth,売り,閉場日,100ms,100,生,絶対値,23572,-8.021018221004231e-10,-0.00040981085939285086,1.67944940476307e-7,-0.06291631673763472
kappa_depth,売り,閉場日,500ms,500,生,絶対値,23571,3.2018535784843405e-7,0.028036859607061693,0.0007860654966260875,4.305967069935448
kappa_depth,売り,閉場日,1s,1000,生,絶対値,23571,3.3369524348069795e-7,0.018129677849729724,0.0003286852189349806,2.7837616663397116
kappa_depth,売り,閉場日,3s,3000,生,絶対値,23568,1.8286366333908443e-6,0.05380880782673335,0.00289538779973432,8.272293679244198
kappa_depth,売り,閉場日,5s,5000,生,絶対値,23563,1.9147742423689796e-6,0.050896656983263434,0.0025904696920719785,7.822568243424622
kappa_depth,売り,閉場日,10s,10000,生,絶対値,23557,2.440459615226522e-6,0.04762470426955351,0.0022681124567624283,7.317570578544849
kappa_depth,売り,閉場日,30s,30000,生,絶対値,23531,1.8393233352801517e-6,0.02299508785034134,0.0005287740652449159,3.528187525827614
kappa_depth,売り,閉場日,50s,50000,生,絶対値,23493,1.3258287091586835e-6,0.01239026199852118,0.00015351859239199806,1.8991732342767051
kappa_depth,売り,閉場日,100s,100000,生,絶対値,23428,1.4828607428219493e-6,0.009841955545447185,0.0000968640889585586,1.5064388362078336
kappa_depth,買い,立会日,10ms,10,log1p,二乗,134869,5.377204004880027e-11,0.002006657627310952,4.02667483324522e-6,0.736931300388639
kappa_depth,買い,立会日,20ms,20,log1p,二乗,134869,5.377204004880027e-11,0.002006657627310952,4.02667483324522e-6,0.736931300388639
kappa_depth,買い,立会日,50ms,50,log1p,二乗,134869,5.794314972783064e-11,0.002151456419767392,4.628764726158324e-6,0.7901079052408435
kappa_depth,買い,立会日,100ms,100,log1p,二乗,134869,1.670857302304037e-8,0.013561414100746232,0.00018391195241191873,4.980784658399149
kappa_depth,買い,立会日,500ms,500,log1p,二乗,134868,8.541738353795183e-8,0.00710539762397061,0.00005048667539472719,2.6094596646971313
kappa_depth,買い,立会日,1s,1000,log1p,二乗,134867,1.6959957434679088e-7,0.013002724095180145,0.00016907083389537832,4.7755202621344885
kappa_depth,買い,立会日,3s,3000,log1p,二乗,134863,5.292172843583446e-7,0.029742946382127915,0.000884642859490136,10.927463355956439
kappa_depth,買い,立会日,5s,5000,log1p,二乗,134856,1.0250177543770668e-6,0.04201009815636963,0.0017648483471078109,15.440778152704445
kappa_depth,買い,立会日,10s,10000,log1p,二乗,134845,2.536233316345437e-6,0.05080231183160382,0.002580874887435514,18.67922413579758
kappa_depth,買い,立会日,30s,30000,log1p,二乗,134795,5.261662714583072e-6,0.061674165889824745,0.003803702738205622,22.686342928523906
kappa_depth,買い,立会日,50s,50000,log1p,二乗,134750,8.175980700704324e-6,0.06673574566654174,0.004453659749669344,24.552116786978267
kappa_depth,買い,立会日,100s,100000,log1p,二乗,134630,0.000012147213386641943,0.02314544371114457,0.0005357115645857616,8.494729760026997
kappa_depth,買い,立会日,10ms,10,log1p,符号つき,134869,-2.5392760597421844e-8,-0.0021109601967027707,4.4561529520634e-6,-0.7752358726814895
kappa_depth,買い,立会日,20ms,20,log1p,符号つき,134869,-2.5392760597421844e-8,-0.0021109601967027707,4.4561529520634e-6,-0.7752358726814895
kappa_depth,買い,立会日,50ms,50,log1p,符号つき,134869,-2.864632923221907e-8,-0.0022302503778541217,4.974016747918453e-6,-0.8190445979806809
kappa_depth,買い,立会日,100ms,100,log1p,符号つき,134869,-1.5866723772246675e-6,-0.008516618250623281,0.00007253278642684955,-3.1277769892487575
kappa_depth,買い,立会日,500ms,500,log1p,符号つき,134868,1.7800346402840637e-6,0.0026895503922048825,7.233681312209437e-6,0.987716923476257
kappa_depth,買い,立会日,1s,1000,log1p,符号つき,134867,-5.737994118273421e-7,-0.0006241561935129828,3.8957095390061607e-7,-0.22921498023836165
kappa_depth,買い,立会日,3s,3000,log1p,符号つき,134863,-0.000013495675384085613,-0.008553803712926232,0.0000731675579592706,-3.141364681789849
kappa_depth,買い,立会日,5s,5000,log1p,符号つき,134856,-0.000023074202481481902,-0.011319007976959807,0.00012811994158247973,-4.156885910916887
kappa_depth,買い,立会日,10s,10000,log1p,符号つき,134845,-0.000032557356842962175,-0.01097562415838571,0.00012046432566614004,-4.030598974901798
kappa_depth,買い,立会日,30s,30000,log1p,符号つき,134795,-0.00008584110880182201,-0.01638063391495782,0.00026832516745586637,-6.014820178639117
kappa_depth,買い,立会日,50s,50000,log1p,符号つき,134750,-0.00010606188734759553,-0.015592606440935417,0.00024312937562190066,-5.72443571478834
kappa_depth,買い,立会日,100s,100000,log1p,符号つき,134630,-0.0001261980978058407,-0.012900841175618717,0.00016643170303853934,-4.733930403722962
kappa_depth,買い,立会日,10ms,10,log1p,絶対値,134869,1.8138594666201902e-8,0.0015079111751421655,2.2737961121186266e-6,0.5537695888518446
kappa_depth,買い,立会日,20ms,20,log1p,絶対値,134869,1.8138594666201902e-8,0.0015079111751421655,2.2737961121186266e-6,0.5537695888518446
kappa_depth,買い,立会日,50ms,50,log1p,絶対値,134869,4.7018685059504125e-8,0.003660663680810937,0.000013400458584008277,1.344360021181103
kappa_depth,買い,立会日,100ms,100,log1p,絶対値,134869,7.1773457133553625e-6,0.03862197402312564,0.0014916568774429916,14.194217867989911
kappa_depth,買い,立会日,500ms,500,log1p,絶対値,134868,0.000052964510831536444,0.08223191760272035,0.006762088272620589,30.301561718481306
kappa_depth,買い,立会日,1s,1000,log1p,絶対値,134867,0.00008154497094057714,0.09255841043178031,0.008567059341657898,34.137667475189545
kappa_depth,買い,立会日,3s,3000,log1p,絶対値,134863,0.00013187971967076366,0.09004409207453169,0.00810793851752674,33.202149749005386
kappa_depth,買い,立会日,5s,5000,log1p,絶対値,134856,0.0001814633308938291,0.09725183112062659,0.009457918656314875,35.88337126047247
kappa_depth,買い,立会日,10s,10000,log1p,絶対値,134845,0.0002713611774062191,0.10185473378261192,0.010374386793926747,37.59758566765901
kappa_depth,買い,立会日,30s,30000,log1p,絶対値,134795,0.0004397683779483574,0.09777463306087758,0.009559878870189255,36.069967588641184
kappa_depth,買い,立会日,50s,50000,log1p,絶対値,134750,0.0005263502406849629,0.09213774032313168,0.008489363191852846,33.96644007582619
kappa_depth,買い,立会日,100s,100000,log1p,絶対値,134630,0.0006664857397491477,0.08271906352174979,0.006842443469915277,30.45539456813468
kappa_depth,買い,立会日,10ms,10,生,二乗,134869,-2.722831532445682e-14,-0.00005205162784365688,2.709371961174556e-9,-0.019115566151117435
kappa_depth,買い,立会日,20ms,20,生,二乗,134869,-2.722831532445682e-14,-0.00005205162784365688,2.709371961174556e-9,-0.019115566151117435
kappa_depth,買い,立会日,50ms,50,生,二乗,134869,3.73884574119451e-14,0.00007111558372771884,5.057426248934189e-9,0.02611665961344552
kappa_depth,買い,立会日,100ms,100,生,二乗,134869,1.9363224402852934e-10,0.008050819184651442,0.00006481568954395172,2.9566981964084356
kappa_depth,買い,立会日,500ms,500,生,二乗,134868,8.740209788893293e-10,0.0037244396632916377,0.000013871450805499928,1.3677766759327117
kappa_depth,買い,立会日,1s,1000,生,二乗,134867,2.365685393181031e-9,0.009291032117948232,0.00008632327781674561,3.4121831609915856
kappa_depth,買い,立会日,3s,3000,生,二乗,134863,5.90100724939616e-9,0.016990238388818826,0.0002886682005088929,6.240298335060214
kappa_depth,買い,立会日,5s,5000,生,二乗,134856,1.3942727237512788e-8,0.029276162310438954,0.0008570936796271662,10.755540948414147
kappa_depth,買い,立会日,10s,10000,生,二乗,134845,2.7403056121771172e-8,0.02812194476177545,0.0007908437771843497,10.330738094465326
kappa_depth,買い,立会日,30s,30000,生,二乗,134795,5.787060539722745e-8,0.03469039955845445,0.001203423821525217,12.7439614522701
kappa_depth,買い,立会日,50s,50000,生,二乗,134750,9.775011596747384e-8,0.04081021196186437,0.0016654734003722978,14.993118338444287
kappa_depth,買い,立会日,100s,100000,生,二乗,134630,1.3128105296745242e-7,0.012774643003292728,0.00016319150386157584,4.68761471413758
kappa_depth,買い,立会日,10ms,10,生,符号つき,134869,1.2790535454827892e-11,0.00005446978111630335,2.9669570548579967e-9,0.020003614630979702
kappa_depth,買い,立会日,20ms,20,生,符号つき,134869,1.2790535454827892e-11,0.00005446978111630335,2.9669570548579967e-9,0.020003614630979702
kappa_depth,買い,立会日,50ms,50,生,符号つき,134869,-6.313739467956639e-10,-0.002518071615609264,6.340684661337048e-6,-0.9247456625936785
kappa_depth,買い,立会日,100ms,100,生,符号つき,134869,-5.494648888419977e-8,-0.01510833630849801,0.0002282618260106793,-5.549055444889376
kappa_depth,買い,立会日,500ms,500,生,符号つき,134868,1.609161559011036e-8,0.001245511795432655,1.551299632561876e-6,0.45740343331105704
kappa_depth,買い,立会日,1s,1000,生,符号つき,134867,-7.849144354627113e-8,-0.004373739225175352,0.00001912959480983749,-1.6062260605716228
kappa_depth,買い,立会日,3s,3000,生,符号つき,134863,-2.975870106605596e-7,-0.009662777591318875,0.0000933692707792942,-3.548668627861898
kappa_depth,買い,立会日,5s,5000,生,符号つき,134856,-4.79426508872598e-7,-0.012048911569340645,0.00014517627000579084,-4.424979472391796
kappa_depth,買い,立会日,10s,10000,生,符号つき,134845,-5.165627688198706e-7,-0.00892185717472042,0.00007959953544611024,-3.2763233361534376
kappa_depth,買い,立会日,30s,30000,生,符号つき,134795,-1.7446948978010893e-6,-0.017026519255732914,0.00028990235796584374,-6.252050886015406
kappa_depth,買い,立会日,50s,50000,生,符号つき,134750,-2.2636629778109776e-6,-0.01702174357531572,0.000289739754343802,-6.249253369285544
kappa_depth,買い,立会日,100s,100000,生,符号つき,134630,-2.6118045790162634e-6,-0.013635270859111454,0.000185920611401334,-5.003476246803802
kappa_depth,買い,立会日,10ms,10,生,絶対値,134869,-3.0644415390776665e-11,-0.00013050292396772525,1.7031013164125878e-8,-0.047926210903065015
kappa_depth,買い,立会日,20ms,20,生,絶対値,134869,-3.0644415390776665e-11,-0.00013050292396772525,1.7031013164125878e-8,-0.047926210903065015
kappa_depth,買い,立会日,50ms,50,生,絶対値,134869,6.450962521637551e-10,0.0025728273731491173,6.619440692025387e-6,0.9448544953151148
kappa_depth,買い,立会日,100ms,100,生,絶対値,134869,7.140131642945423e-8,0.019682198101927707,0.00038738892212352664,7.229538651822482
kappa_depth,買い,立会日,500ms,500,生,絶対値,134868,4.919214537220325e-7,0.039124444064676335,0.0015307221233699874,14.379111942397806
