metric,unit,side,day_type,hor,hor_ms,bin_i,n_up,n_dn,n,p_up,base,diff,lo,hi
r_1s,—,買い,閉場日,1s,1000,5,3545,2769,18583,0.5614507443775737,0.5061442336886176,0.05530651068895609,0.03505549656675066,0.07311966156833484
r_1s,—,買い,閉場日,1s,1000,6,7411,4639,27511,0.6150207468879668,0.5061442336886176,0.10887651319934921,0.08021770567172719,0.13691721390879524
r_1s,—,買い,閉場日,3s,3000,0,5953,7538,22015,0.4412571343858869,0.4967693434963411,-0.055512209110454236,-0.08213847002690976,-0.032311418754953546
r_1s,—,買い,閉場日,3s,3000,1,20560,24438,110437,0.4569091959642651,0.4967693434963411,-0.03986014753207601,-0.061637857506259566,-0.01974926781544299
r_1s,—,買い,閉場日,3s,3000,2,3865,3664,13385,0.5133483862398724,0.4967693434963411,0.016579042743531336,0.0027859796814039043,0.03463637679292264
r_1s,—,買い,閉場日,3s,3000,3,3018,2858,10510,0.5136147038801906,0.4967693434963411,0.016845360383849484,0.0025767367208792817,0.032345122392043506
r_1s,—,買い,閉場日,3s,3000,4,3794,3207,13665,0.541922582488216,0.4967693434963411,0.0451532389918749,0.03284467837273745,0.05872559375155699
r_1s,—,買い,閉場日,3s,3000,5,5316,4322,18581,0.5515667150861174,0.4967693434963411,0.05479737158977632,0.042764677682685284,0.0668565706213322
r_1s,—,買い,閉場日,3s,3000,6,9698,6856,27509,0.5858402802947928,0.4967693434963411,0.08907093679845174,0.06870208489905932,0.1097288809832926
r_1s,—,買い,閉場日,5s,5000,0,6783,8391,22014,0.4470146302886516,0.49505124778966403,-0.0480366175010124,-0.0727105915336062,-0.02763145372561299
r_1s,—,買い,閉場日,5s,5000,1,26130,30372,110434,0.46246150578740575,0.49505124778966403,-0.03258974200225828,-0.04973072273081027,-0.015088344879258656
r_1s,—,買い,閉場日,5s,5000,2,4454,4231,13385,0.5128382268278642,0.49505124778966403,0.017786979038200146,0.0033667118042856148,0.03621981353854142
r_1s,—,買い,閉場日,5s,5000,3,3442,3320,10510,0.5090209997042295,0.49505124778966403,0.013969751914565509,-0.00019778581861844554,0.02742809802885723
r_1s,—,買い,閉場日,5s,5000,4,4396,3761,13665,0.538923623881329,0.49505124778966403,0.043872376091664944,0.031184829582019673,0.057271394388125334
r_1s,—,買い,閉場日,5s,5000,5,6112,5087,18581,0.545763014554871,0.49505124778966403,0.050711766765206945,0.04173081604304711,0.059829116257440904
r_1s,—,買い,閉場日,5s,5000,6,10555,7947,27506,0.5704788671494974,0.49505124778966403,0.07542761935983333,0.06090585367889829,0.0900478587192572
r_1s,—,買い,閉場日,10s,10000,0,7884,9299,22012,0.4588255834254787,0.4974960254372019,-0.038670442011723205,-0.05597047669819633,-0.022497044124612967
r_1s,—,買い,閉場日,10s,10000,1,33971,37648,110426,0.474329437719041,0.4974960254372019,-0.02316658771816088,-0.038544800425917514,-0.008860582878175947
r_1s,—,買い,閉場日,10s,10000,2,5145,4953,13383,0.5095068330362448,0.4974960254372019,0.012010807599042883,-0.0012803406443774878,0.028072456928708116
r_1s,—,買い,閉場日,10s,10000,3,4095,3844,10510,0.5158080362766091,0.4974960254372019,0.0183120108394072,0.001814360960276833,0.029558438600360417
r_1s,—,買い,閉場日,10s,10000,4,5251,4504,13664,0.5382880574064582,0.4974960254372019,0.04079203196925635,0.030308935918479385,0.051126019668039036
r_1s,—,買い,閉場日,10s,10000,5,7129,6195,18580,0.535049534674272,0.4974960254372019,0.03755350923707007,0.02817459125807024,0.04627111876149716
r_1s,—,買い,閉場日,10s,10000,6,11627,9415,27505,0.5525615435795076,0.4974960254372019,0.0550655181423057,0.04196037623698207,0.07057599647467108
r_1s,—,買い,閉場日,30s,30000,0,9360,10340,22002,0.4751269035532995,0.5019853935623478,-0.02685849000904833,-0.04302410341930784,-0.014385414412653836
r_1s,—,買い,閉場日,30s,30000,1,44882,47064,110394,0.4881343397211407,0.5019853935623478,-0.013851053841207162,-0.024860163058832124,-0.003287893488638471
r_1s,—,買い,閉場日,30s,30000,2,5983,5822,13377,0.5068191444303262,0.5019853935623478,0.004833750867978326,-0.0066178301048904235,0.018178131455680573
r_1s,—,買い,閉場日,30s,30000,3,4802,4459,10508,0.5185185185185185,0.5019853935623478,0.016533124956170653,0.006872608863799842,0.02711085280509795
r_1s,—,買い,閉場日,30s,30000,4,6305,5578,13661,0.5305899183707818,0.5019853935623478,0.028604524808434006,0.021506395050320124,0.03637658420969911
r_1s,—,買い,閉場日,30s,30000,5,8485,7579,18569,0.5281997011952191,0.5019853935623478,0.026214307632871248,0.015553018267337255,0.03765735574249461
r_1s,—,買い,閉場日,30s,30000,6,12975,11216,27489,0.5363564962176016,0.5019853935623478,0.03437110265525378,0.025202086302339437,0.044919416328115205
r_1s,—,買い,閉場日,50s,50000,0,9911,10603,21998,0.48313346982548505,0.5058042948203506,-0.022670824994865557,-0.034089239963512055,-0.011438651549808677
r_1s,—,買い,閉場日,50s,50000,1,48789,49598,110366,0.49588868448067325,0.5058042948203506,-0.009915610339677361,-0.019098631345479435,-0.001793417503466842
r_1s,—,買い,閉場日,50s,50000,2,6346,6037,13375,0.5124767826859404,0.5058042948203506,0.006672487865589827,-0.006497450096141899,0.020965764719139128
r_1s,—,買い,閉場日,50s,50000,3,4913,4733,10504,0.5093302923491603,0.5058042948203506,0.0035259975288096657,-0.009846775818151247,0.015851553405900706
r_1s,—,買い,閉場日,50s,50000,4,6585,5847,13656,0.5296814671814671,0.5058042948203506,0.023877172361116528,0.01330351245896394,0.03447415412380802
r_1s,—,買い,閉場日,50s,50000,5,8877,8076,18562,0.5236241373208281,0.5058042948203506,0.017819842500477523,0.008552178108380798,0.02922266408605478
r_1s,—,買い,閉場日,50s,50000,6,13530,11786,27487,0.5344446200031601,0.5058042948203506,0.028640325182809456,0.01895446823383618,0.03952577580442185
r_1s,—,買い,閉場日,100s,100000,0,10369,10724,21979,0.4915848859811312,0.5092203233844241,-0.01763543740329293,-0.03135580280802043,-0.006264606181267454
r_1s,—,買い,閉場日,100s,100000,1,52309,51358,110263,0.5045868019716978,0.5092203233844241,-0.004633521412726327,-0.013115543809701018,0.0033010337505647936
r_1s,—,買い,閉場日,100s,100000,2,6493,6280,13368,0.5083379002583575,0.5092203233844241,-0.0008824231260666782,-0.011074619348896822,0.010728319033586137
r_1s,—,買い,閉場日,100s,100000,3,5125,4896,10487,0.5114260053886838,0.5092203233844241,0.002205682004259635,-0.01241182814748291,0.017226207427617324
r_1s,—,買い,閉場日,100s,100000,4,6790,6155,13641,0.5245268443414446,0.5092203233844241,0.015306520957020453,0.004133879544438632,0.025497923948294924
r_1s,—,買い,閉場日,100s,100000,5,9109,8470,18544,0.5181750952841458,0.5092203233844241,0.008954771899721714,-0.003330876313943856,0.02346643833789881
r_1s,—,買い,閉場日,100s,100000,6,13827,12372,27465,0.5277682354288331,0.5092203233844241,0.018547912044408976,0.0075720048415416465,0.028204710018832246
refill_intensity,枚/s,売り,立会日,50ms,50,0,404,262,929100,0.6066066066066066,0.5188927943760984,0.08771381223050823,0.047988931763805365,0.12596138588047917
refill_intensity,枚/s,売り,立会日,50ms,50,2,123,106,303310,0.537117903930131,0.5188927943760984,0.01822510955403267,-0.03838189558326125,0.07097651135782926
refill_intensity,枚/s,売り,立会日,50ms,50,3,334,299,584304,0.5276461295418642,0.5188927943760984,0.008753335165765819,-0.031000348769064295,0.04370945830874118
refill_intensity,枚/s,売り,立会日,50ms,50,4,222,291,403935,0.4327485380116959,0.5188927943760984,-0.08614425636440248,-0.13805751263656132,-0.04872951649563017
refill_intensity,枚/s,売り,立会日,100ms,100,0,38251,25020,929100,0.6045581704098244,0.4963865557499631,0.1081716146598613,0.09964263219857357,0.11547713208104957
refill_intensity,枚/s,売り,立会日,100ms,100,1,5383,4500,147517,0.5446726702418294,0.4963865557499631,0.04828611449186632,0.03345122485032242,0.06250880517501356
refill_intensity,枚/s,売り,立会日,100ms,100,2,11474,10331,303310,0.5262095849575785,0.4963865557499631,0.029823029207615426,0.019395117013117788,0.03876704534312652
refill_intensity,枚/s,売り,立会日,100ms,100,3,28326,31103,584304,0.47663598579817934,0.4963865557499631,-0.01975056995178376,-0.026923115769777583,-0.013197213925899584
refill_intensity,枚/s,売り,立会日,100ms,100,4,21413,29616,403935,0.4196241352956162,0.4963865557499631,-0.07676242045434689,-0.08512929441246442,-0.06913784220398166
refill_intensity,枚/s,売り,立会日,100ms,100,5,4916,9421,94718,0.34288902838808677,0.4963865557499631,-0.15349752736187633,-0.17502835330825273,-0.1383071538008339
refill_intensity,枚/s,売り,立会日,100ms,100,6,1165,2552,20955,0.3134248049502287,0.4963865557499631,-0.18296175079973442,-0.19848855600365348,-0.16625616724003087
refill_intensity,枚/s,売り,立会日,500ms,500,0,220330,160962,929098,0.5778510957481405,0.4987015423504552,0.07914955339768531,0.07084417630124672,0.08591664556018666
refill_intensity,枚/s,売り,立会日,500ms,500,1,32921,29903,147516,0.5240194830001274,0.4987015423504552,0.025317940649672133,0.015815469392139438,0.033411100272665445
refill_intensity,枚/s,売り,立会日,500ms,500,2,66429,68213,303309,0.4933750241380847,0.4987015423504552,-0.005326518212370512,-0.013263676307017896,0.0018368914121707515
refill_intensity,枚/s,売り,立会日,500ms,500,3,151534,166923,584302,0.4758381822349642,0.4987015423504552,-0.022863360115491005,-0.02943602408983421,-0.01687154014933706
refill_intensity,枚/s,売り,立会日,500ms,500,4,103709,137196,403935,0.4304974990141342,0.4987015423504552,-0.06820404333632102,-0.07412913965584003,-0.06339184766405354
refill_intensity,枚/s,売り,立会日,500ms,500,5,24921,36992,94718,0.40251643435142864,0.4987015423504552,-0.09618510799902658,-0.11290647603122735,-0.08151380975754607
refill_intensity,枚/s,売り,立会日,500ms,500,6,6222,9033,20955,0.407866273352999,0.4987015423504552,-0.0908352689974562,-0.11178088690529496,-0.06900263343884434
refill_intensity,枚/s,売り,立会日,1s,1000,0,283304,219246,929094,0.5637329618943389,0.5001680266830243,0.06356493521131457,0.05894044380692255,0.0677614538879405
refill_intensity,枚/s,売り,立会日,1s,1000,1,43919,41099,147514,0.5165847232350796,0.5001680266830243,0.016416696552055354,0.009043201152141678,0.022947171438760326
refill_intensity,枚/s,売り,立会日,1s,1000,2,89092,92082,303309,0.49174826409970523,0.5001680266830243,-0.008419762583319057,-0.014523677518886375,-0.002676909823853821
refill_intensity,枚/s,売り,立会日,1s,1000,3,191425,208926,584300,0.47814292957929416,0.5001680266830243,-0.02202509710373013,-0.027251932379421653,-0.01686888088910224
refill_intensity,枚/s,売り,立会日,1s,1000,4,129423,161898,403935,0.4442625145458103,0.5001680266830243,-0.05590551213721401,-0.06011642116386159,-0.05173238875678791
refill_intensity,枚/s,売り,立会日,1s,1000,5,30728,41925,94718,0.4229419294454462,0.5001680266830243,-0.07722609723757812,-0.08984340951668453,-0.06573086634883002
refill_intensity,枚/s,売り,立会日,1s,1000,6,7544,9738,20955,0.4365235505149867,0.5001680266830243,-0.06364447616803759,-0.07402177417453859,-0.05370633807491407
refill_intensity,枚/s,売り,立会日,3s,3000,0,395774,337955,929075,0.539400786939047,0.5016628701483825,0.037737916790664516,0.03421635929098914,0.040899360498752174
refill_intensity,枚/s,売り,立会日,3s,3000,1,60288,57834,147511,0.5103875653984863,0.5016628701483825,0.008724695250103776,0.003997223551574356,0.012937461124546024
refill_intensity,枚/s,売り,立会日,3s,3000,2,123033,124718,303306,0.4965994082768586,0.5016628701483825,-0.0050634618715239,-0.008910466478231184,-0.0011074738078745167
refill_intensity,枚/s,売り,立会日,3s,3000,3,243398,258636,584291,0.4848237370377305,0.5016628701483825,-0.016839133110651994,-0.02017932955212636,-0.01389502126045724
refill_intensity,枚/s,売り,立会日,3s,3000,4,162710,189305,403925,0.4622246211098959,0.5016628701483825,-0.03943824903848664,-0.04273335065784592,-0.03593159954283384
refill_intensity,枚/s,売り,立会日,3s,3000,5,38132,46607,94718,0.4499935094820567,0.5016628701483825,-0.051669360666325825,-0.061817023873439965,-0.043404803214095004
refill_intensity,枚/s,売り,立会日,3s,3000,6,8880,10317,20955,0.46257227691826847,0.5016628701483825,-0.039090593230114046,-0.05057867461293432,-0.030586926521126587
refill_intensity,枚/s,売り,立会日,5s,5000,0,425055,376862,929060,0.530048620991948,0.5011610642688425,0.0288875567231055,0.026167767859627218,0.031879567050409674
refill_intensity,枚/s,売り,立会日,5s,5000,1,65317,63036,147509,0.5088856512898023,0.5011610642688425,0.0077245870209597944,0.003753967352518345,0.011460166999013435
refill_intensity,枚/s,売り,立会日,5s,5000,2,133100,134329,303299,0.4977021938533218,0.5011610642688425,-0.0034588704155207317,-0.007471825892071672,0.0003351882112289326
refill_intensity,枚/s,売り,立会日,5s,5000,3,258795,271320,584287,0.48818652556520753,0.5011610642688425,-0.012974538703635019,-0.015862127910354164,-0.01022655827509904
refill_intensity,枚/s,売り,立会日,5s,5000,4,173085,195949,403921,0.46902182454733166,0.5011610642688425,-0.03213923972151089,-0.035734127992517815,-0.028534703164173166
refill_intensity,枚/s,売り,立会日,5s,5000,5,40229,47725,94717,0.4573868158355504,0.5011610642688425,-0.04377424843329214,-0.054184095262871206,-0.036478538908648855
