feature,target,n,n_days,d1,d10,spread_bp,se_bp,t,monotone_rho,max_dec_share,n_dec_pop
best_bid,fwd_mid_100ms,1657258,38,0.0025629593538743045,-0.00038639849292519056,0.013946704935181985,0.044164751739140216,0.3157881429416475,-0.4666666666666666,0.33050013938686673,10
best_bid,fwd_micro_100ms,1657258,38,0.00479402370423817,-0.004729427989615604,-0.01656619264502741,0.04115389074290306,-0.4025425627073725,-0.5757575757575757,0.33050013938686673,10
best_bid,fwd_mid_300ms,1657258,38,0.0041812966555051356,0.0027594976369187587,-0.008554244618834255,0.04344240503352937,-0.19691001481690498,-0.5393939393939393,0.33050013938686673,10
best_bid,fwd_micro_300ms,1657258,38,0.007791829847896606,-0.001822484321462614,0.021616477191052762,0.07927256091512555,0.27268549093799044,-0.38181818181818183,0.33050013938686673,10
best_bid,fwd_mid_500ms,1657258,38,0.00183420950923354,0.0007599914270676098,-0.12398640014478192,0.07684854478351362,-1.6133864407459908,-0.35757575757575755,0.33050013938686673,10
best_bid,fwd_micro_500ms,1657258,38,-0.0003017169815718939,-0.007600912492134898,-0.19901367790495977,0.10301123454006841,-1.9319609049782736,-0.13939393939393938,0.33050013938686673,10
best_bid,fwd_mid_1s,1657258,38,0.0027028075373647597,-0.0021332736205767755,-0.4124375752898766,0.34855398363045675,-1.1832817717187545,-0.18787878787878787,0.33050013938686673,10
best_bid,fwd_micro_1s,1657258,38,0.00358811178110337,-0.015546799932310767,-0.5074033528453499,0.43111896512796377,-1.176945098424848,-0.2727272727272727,0.33050013938686673,10
best_bid,fwd_mid_3s,1657258,38,0.004723721918028134,-0.008687630830518482,-1.0094629316497066,0.5401095156384854,-1.868996754216373,-0.32121212121212117,0.33050013938686673,10
best_bid,fwd_micro_3s,1657258,38,0.00700197158815862,-0.021685288512947667,-0.9422803984323886,0.418222685075482,-2.2530590330419864,-0.5030303030303029,0.33050013938686673,10
best_bid,fwd_mid_5s,1657258,38,-0.004456013754415936,-0.015857341177106687,-1.2399604485690134,0.48965659324870553,-2.5323062441420348,-0.309090909090909,0.33050013938686673,10
