dt,n_post_bid,n_post_ask,n_fill_bid,n_fill_ask,n_fill,n_pair,realized_bp,forced_n,forced_pnl_bp,forced_cost_bp,n_timeout,timeout_pnl_bp,timeout_cost_bp,total_bp,q_abs_mean,q_abs_max,p_absq_ge2,t_off_med,pair_pnl_mean,p_off_0.25s,p_off_1s,p_off_5s,p_off_10s,p_off_30s,p_off_60s
2026-05-04,29994,26132,310,309,619,309,-1283.3056743764698,1,-13.71300099296307,3.090959633898812,0,0.0,0.0,-1297.018675369433,0.5008077544426495,1,0.0,44.466,-4.153092797334853,0.006472491909385114,0.012944983818770227,0.08090614886731391,0.1553398058252427,0.39158576051779936,0.5469255663430421
2026-05-05,47255,35242,363,362,725,362,-181.09235495555586,1,-0.19474324873671056,0.9938513502523216,0,0.0,0.0,-181.28709820429256,0.5006896551724138,1,0.0,51.0245,-0.5002551241866192,0.008287292817679558,0.049723756906077346,0.143646408839779,0.23756906077348067,0.3839779005524862,0.56353591160221
2026-05-06,40913,53121,564,565,1129,564,-925.5337026438798,1,-17.785757668688582,3.5787174597874074,0,0.0,0.0,-943.3194603125684,0.5004428697962799,1,0.0,40.227500000000006,-1.6410172032692911,0.008865248226950355,0.03900709219858156,0.13829787234042554,0.21631205673758866,0.4379432624113475,0.601063829787234
