window,n,mean_s,max_s,p1,p5,p25,p50,p75,p90,p95,p99,share_zero,share_lt_0.001,share_lt_0.01,share_lt_0.1,share_lt_1.0,share_lt_10.0,share_lt_60.0,share_lt_600.0,share_lt_3600.0,n_rejected,n_orphan,n_censored,n_nonresting,n_other_tif
開場前 1 時間,12450588,31.44495714674879,4281135.273671568,0.0,0.0,0.22776280502647836,0.669278202057301,2.8414480428947413,11.185256544181787,27.441715512069862,161.95715576782956,0.08560800501952197,0.08560800501952197,0.08561451073636041,0.137249100203139,0.5775500723339332,0.890142216576438,0.9744820887174164,0.9975597939631445,0.9997163186188476,0,0,1197,137911,0
開場後 1 時間,35100634,28.642547046374073,3196356.664047169,0.0,0.0,0.12781999858497026,0.3990902069181546,1.1360951287941934,4.241471895407804,10.02693210720183,60.66005125517915,0.13983898410495949,0.13983898410495949,0.1398463343995439,0.22642622352633288,0.7272355536370084,0.9498384559093719,0.9895005885078885,0.9992681328775999,0.9996770998495355,0,0,1938,361179,0
昼 12 時から 1 時間,17928292,32.95809011967867,6305738.987909113,0.0,0.0,0.2024455223283765,0.5405592571299128,2.0750331825889567,7.929919852820584,19.101409585637885,115.74648350787042,0.09107805696158898,0.09107805696158898,0.0910862562925682,0.15085742690937876,0.6233606636928939,0.9161244696371523,0.9805163258162015,0.9980606630012496,0.9996297472174148,0,0,335,120526,0
閉場前 1 時間,16869976,33.88680739647338,3540270.442498783,0.0,0.0,0.20259112047054123,0.5444554972590951,2.1552505530517827,8.277716224743342,19.771837488716272,118.25125037859692,0.09294494550555377,0.09294494550555377,0.09295425197996725,0.15169096861785694,0.618545278309821,0.9137101321305969,0.980048400780179,0.9982785393411348,0.9997419083465204,0,0,204,108341,0
夜 12 時から 1 時間,10688440,41.11431945225862,1803969.559518028,0.0,0.0,0.26748650009017416,0.7360816187803415,3.1333360762645386,12.836212122592215,32.2676330213611,181.3649949819265,0.07041953736934482,0.07041953736934482,0.07042440243852237,0.118914266254009,0.5595904547342737,0.8794425566312765,0.9704186017791184,0.9972430027206963,0.9995146157905176,0,0,177,79365,0
(参考)昼 12 時 UTC,5485799,27.75404773370051,4295741.791340524,0.0,0.0,0.2633205270035246,0.6958314918818506,3.1597132077644976,12.623926674028404,30.619422797401207,195.3077376438722,0.08207828978057709,0.08207828978057709,0.08208412302382935,0.1313294562925109,0.5649764054424888,0.8802916402879508,0.97154434568237,0.9968462205778957,0.9995065440786292,0,0,250,54196,0
(参考)夜 12 時 UTC,16013889,34.003567715392855,2846534.88234372,0.0,0.0,0.20181418421968764,0.5333975517227201,2.0156523326661633,8.439117026917764,20.533847690912847,117.6164576427797,0.08804413468833211,0.08804413468833211,0.08804781899012788,0.14940143521664226,0.6313472011701842,0.9118272269777816,0.9799530270254777,0.9982739982773704,0.9996089644433029,0,0,292,169467,0
