x,day_type,k,n,beta_ols,se_ols,t_ols,se_hac,t_hac,beta_gls,se_gls,t_gls,beta_nonoverlap,se_nonoverlap,t_nonoverlap,n_nonoverlap,r2,r2_nonoverlap,rho,dw,beta_placebo
BookSlope_z,立会日,500,30542260,0.22178686548995405,0.003022649317528892,73.3749906758193,0.01530480667167605,14.491320945621972,0.05295529273540889,0.0002902634729921867,182.43870711501594,0.20161912640816687,0.07678695878525918,2.625694904417438,61120,0.00017624565837829964,0.00011278994938150052,0.9974848739872311,0.005017842558644327,0.0037746602157964037
BookSlope_z,閉場日,1,4591095,0.023065143785955006,0.0037588153851924226,6.136280030357024,0.0007608980518050925,30.313054069776022,0.01589156052705495,0.0022967736891554777,6.919079838857901,0.023065143785955006,0.0037588153851924205,6.136280030357027,4591095,8.201450895043753e-6,8.201450895043753e-6,-0.4980149564478673,2.9960298525628217,0.00047097718996755
BookSlope_z,閉場日,2,4591064,0.03177167768460798,0.0037662734079841613,8.435839420806486,0.011343352813451554,2.800907122180968,0.03178024288354345,0.0037750694648871316,8.418452475945003,0.043704138077732824,0.00044581875751066195,98.03117823432456,2295538,0.000015500179193482112,0.004168981678156527,0.003026725944885395,1.9939464071179505,0.00031288143556345313
BookSlope_z,閉場日,3,4591033,0.04829003933339992,0.003770240475370849,12.808212008983329,0.01156215422554327,4.176560733528091,0.04829090891766565,0.0037878012099586355,12.749061062312986,0.05837333833151189,0.0005470013788548278,106.71515756270875,1530351,0.00003573150194447277,0.007386554212161749,0.006050211123433689,1.9878993456589478,-0.0008239891848634004
BookSlope_z,閉場日,5,4590971,0.07878936841508659,0.003778903751136817,20.849794968020603,0.006322651378692313,12.461444368198308,0.078687516701942,0.0038098644629800983,20.65362625535297,0.060290630754183186,0.01947388347752715,3.095973683100165,918208,0.00009467996658357274,0.000010438782789659426,0.010658551218705986,1.978682609541891,-0.0007867389677374537
BookSlope_z,閉場日,10,4590816,0.11388394916981084,0.003805664924847447,29.92484924940573,0.00703698990050997,16.18361696974408,0.11321295558283034,0.0038769082419054467,29.201866156932244,0.13591698031859184,0.0020283484014263853,67.00869546031225,459096,0.00019502466418274818,0.009685760652985067,0.024423935956656165,1.9511515739092744,-0.039082288358424325
BookSlope_z,閉場日,20,4590506,0.14481623897674878,0.0038645346735692292,37.473137443219926,0.008042576089140418,18.006200671484923,0.14273542803099434,0.004022896833797122,35.480757754423834,0.17201821130989872,0.004363437349825117,39.422638053183704,229540,0.00030580664021556166,0.006725215152455733,0.05377958639108073,1.8924401159502677,-0.002181100622870111
BookSlope_z,閉場日,30,4590196,0.15643419421210011,0.003923807318816033,39.86796024920573,0.012953378126839952,12.076710235761727,0.15152418379657503,0.004167634263388158,36.357361087964215,0.1991880703033277,0.006594151312988908,30.206778833081163,153022,0.0003461518319117528,0.0059275967510992456,0.08209775310077853,1.8358033218193226,0.0006985330200008715
BookSlope_z,閉場日,50,4589576,0.18684768687448347,0.004039722323248504,46.25260647227646,0.010076146859970972,18.543565260721273,0.1777298785754735,0.004442559833177535,40.006186804320976,0.1967693378577268,0.010680193179719863,18.42376205622977,91809,0.00046590530898335005,0.003683647753426171,0.13380909821213585,1.7323788097345358,-0.0034247813838233485
BookSlope_z,閉場日,100,4588026,0.2313498742856212,0.004316744192189997,53.59360295293554,0.01062275655808187,21.778704333538414,0.2032026689308512,0.005052789997181712,40.215933977899596,0.24826174057568437,0.023754543229800053,10.451126682336717,45897,0.0006256456486656188,0.002374261199701029,0.24080739575614268,1.5183790519211111,-0.010029830660923299
BookSlope_z,閉場日,300,4581826,0.3015457846099891,0.005268831448145581,57.23200439750662,0.0295005394466558,10.221704086301802,0.1871852199351878,0.006586031407214505,28.42154984717206,0.31867256815567,0.06748084844387671,4.722414959271111,15286,0.0007143797698814617,0.0014569949167802414,0.4891976430045548,1.0215926915786413,-0.030932398243614094
BookSlope_z,閉場日,500,4575626,0.32890729485219494,0.006048256895071507,54.38051004748309,0.042592223262550015,7.722238231724162,0.15624323801242296,0.007269696903221721,21.492400590068677,0.46530048328425194,0.11279941139316166,4.125025809420671,9167,0.0006458856396979473,0.001853170178393606,0.6112475868812144,0.7774932361966538,-0.006008206629190251
OBI,立会日,1,30578193,0.1267160311045924,0.0002645601241665327,478.9687467217412,0.00027987884423574084,452.7531598560554,0.13096975262326926,0.00021226352670859704,617.0148713446622,0.1267160311045924,0.0002645601241665328,478.968746721741,30578193,0.007446573085659096,0.007446573085659096,-0.28049155049705504,2.559245942056897,-0.00012494013457420864
OBI,立会日,2,30578126,0.2220755072824748,0.00031760162069873285,699.2266185352021,0.00037392195139404806,593.9087193317683,0.1753401360567848,0.00035854223825102784,489.03620647903443,0.22202720291698055,0.00034847262279016347,637.1438913600872,15289080,0.015737509422602925,0.025865024122120325,0.3169403908281586,1.3657181323459433,0.00019113704709125204
OBI,立会日,3,30578059,0.2965622358104282,0.0003675337212918974,806.8980303848004,0.0004965785759435857,597.2110964451261,0.17146838530907846,0.0004040917638134532,424.33031470603277,0.29597823494765746,0.0005329883582073121,555.3183862086031,10192711,0.020848617720351844,0.02936634036863925,0.48528300240594063,1.0291501345311558,0.0008549828818579075
OBI,立会日,5,30577925,0.39364097195601766,0.00046021666378235986,855.3383719764081,0.0007100889441752955,554.354458247757,0.1295064686292753,0.000435888845989537,297.10892999630454,0.3934783462774749,0.0009280610504891989,423.9789462881401,6115613,0.023366808986633653,0.028554028000763818,0.6660314736736277,0.6679311071231403,-0.0004933673283588025
OBI,立会日,10,30577590,0.4906855410405804,0.000657010306344248,746.8460331632608,0.0012252666282118632,400.4724602323332,0.07744555792357785,0.0004439364908019954,174.4518856372186,0.49091574205572974,0.0019874511381001952,247.00770380951158,3057790,0.017914643411813112,0.019562905597860537,0.8322581700025647,0.33547182475781046,-0.0009044176072969424
OBI,立会日,20,30576920,0.5572003762156871,0.0009569116583242164,582.2902995993169,0.002123339273462906,262.4170254746721,0.06169152086191911,0.00043993248081490566,140.22952055653013,0.5488893467058582,0.004178896452306274,131.34791755917618,1528878,0.0109672083202328,0.011158372640292648,0.9198639767427788,0.16025695783124919,-0.0028250758196937432
OBI,立会日,30,30576250,0.5852997702601626,0.001193424094331836,490.43736676680317,0.002902555615823741,201.64980373478747,0.0586355482706021,0.0004377090306369063,133.96010629545856,0.5718875545266868,0.0064407749105685535,88.79173119189224,1019245,0.007805125506749162,0.007675751632073582,0.9481792837867403,0.10361878815882182,0.00016591341367989257
OBI,立会日,50,30574910,0.6173680664928148,0.0015726946113653992,392.55432175533525,0.004310522961730205,143.22347241250026,0.05679252471963176,0.00043562253932213576,130.37095097973022,0.6121499307538548,0.011009117332204704,55.60390649694935,611533,0.005014769792355815,0.005030393349876611,0.9699732032009521,0.0600278580338641,-0.0006091413871515334
OBI,立会日,100,30571560,0.656960796232679,0.002280398673093477,288.09032560147836,0.007440867753177198,88.29088461519308,0.05607564649869565,0.0004340599209183722,129.18872210097703,0.6272110427226514,0.022689294817096625,27.643478908389923,305747,0.0027074618540689076,0.002493112836681514,0.9855989177189395,0.028780238930091417,0.010445907433871828
OBI,立会日,300,30558160,0.6939516295397087,0.0040857927298770125,169.84503997602383,0.018072941067771072,38.397271752145066,0.05631778470062822,0.00043307815222921604,130.0406968366781,0.7846203216882626,0.07083674016826647,11.076460037890872,101890,0.0009431239601933651,0.00120269718218857,0.9954747845629545,0.009037395488986947,-0.011223366469020342
OBI,立会日,500,30544760,0.6889079816697542,0.005325040993506715,129.37139498264887,0.02691212784342148,25.598421116231208,0.05637707457724779,0.0004330464319276644,130.1871356526151,0.841315242134767,0.11948510339933477,7.041172649974466,61125,0.0005476485316849041,0.0008104630181802081,0.9973341068492185,0.0053193507498915625,-0.024256803588038226
OBI,閉場日,1,4591095,0.09679227523100302,0.007604423404300557,12.728417407197991,0.007249311941135728,13.35192581267773,0.07867942968443738,0.004792080333801325,16.41863746095108,0.09679227523100302,0.007604423404300553,12.728417407197998,4591095,0.00003528721651202123,0.00003528721651202123,-0.4980302166666953,2.9960603723385035,0.008476183244734386
OBI,閉場日,2,4591064,0.1497339601511787,0.007619369787435039,19.651751303382362,0.01097484700661234,13.643375626189966,0.14969352343599085,0.007634100098529523,19.60853558428252,0.16311275604555864,0.0008940108655594614,182.45052977458457,2295538,0.00008411100663605283,0.014293992597142605,0.0029758911581143303,1.9940480785261196,-0.0006887410242582186
OBI,閉場日,3,4591033,0.20302184509133633,0.007627229861138344,26.618031551108366,0.010672908344696004,19.02216701713079,0.20279291078186895,0.007656599913441129,26.486026836254933,0.21605003738419154,0.001112781456018655,194.1531611761237,1530351,0.0001543030915910834,0.024039784072964074,0.005949678727649007,1.9881004126855186,-0.005678705057508284
OBI,閉場日,5,4590971,0.27785276431146744,0.007644524855200936,36.34663626247888,0.010396147537078616,26.72651223162093,0.27682837985049336,0.0076960868644306854,35.970017585160356,0.2233563534138015,0.03802444597689363,5.874019927851908,918208,0.000287673022646168,0.000037576332081146904,0.010458485191259892,1.9790827452357116,0.00040012368138537326
OBI,閉場日,10,4590816,0.3787476984454407,0.007698251293919161,49.199186150835715,0.010326548344497357,36.67708568345217,0.3745047353555258,0.007816580474292543,47.911581872304744,0.3900034079336811,0.003865105251983581,100.90369666738842,459096,0.0005269837380017982,0.021696327181208445,0.024047889722887114,1.9519036818841053,-0.0066009789033544064
OBI,閉場日,20,4590506,0.4535319993142392,0.007817191562468283,58.0172553902512,0.011183569459298518,40.55342088810049,0.44063848188451415,0.008078181999707477,54.54673859792591,0.46672388425393135,0.008249545503149354,56.57570881641351,229540,0.0007327159718513171,0.013752802193545606,0.05327266961576704,1.8934539570985724,-0.0018418452319728046
OBI,閉場日,30,4590196,0.4808017795338858,0.007937224620364869,60.57555411752776,0.01218688263719111,39.45240090083474,0.4585072635099821,0.008334580501647326,55.01263841885724,0.49552262837524325,0.012632663197832388,39.22550776626966,153022,0.0007987607464421853,0.009955059483876899,0.08159050075955593,1.8368178181254036,0.00450933353331857
OBI,閉場日,50,4589576,0.5035515583795487,0.008172429298263317,61.61589657148285,0.014132692109245714,35.630264530430225,0.4623002058538449,0.008811597007620842,52.464973767413284,0.4713819064340471,0.021195215387837515,22.240014918864233,91809,0.0008265213300000944,0.00535871713731814,0.1333886088739255,1.733219782535107,0.007587639735766434
OBI,閉場日,100,4588026,0.5453493690303742,0.008733355103917411,62.44442857771279,0.0175989527302577,30.987603489198573,0.4539016243256905,0.009814149837465041,46.249714121231676,0.512772913962439,0.042979417964268914,11.930662122710327,45897,0.0008491663296600122,0.0030918531897377107,0.2405674171723424,1.518858914082638,0.011707274067075125
OBI,閉場日,300,4581826,0.5681311727350525,0.010663896895149022,53.27613144811011,0.04080573269898833,13.922827386190711,0.3207342539475346,0.01195501205613165,26.82843416983691,0.5119185389616394,0.12824614908313078,3.991687412226369,15286,0.0006190960135679282,0.0010414142208982095,0.489235155778604,1.0215174638253819,-0.03477351086896647
OBI,閉場日,500,4575626,0.566144620291335,0.012242169766600844,46.24544758690522,0.06074412920141982,9.320153696072774,0.25707915689459027,0.012706535284840512,20.23204210523837,0.3605059330822902,0.21387972414515655,1.6855545074371843,9167,0.0004671804962453509,0.0003098978230983909,0.6113301695418424,0.777327972058684,-0.19592416449412334
