dt,side,n,sum_A,nq_0.1,A_0.1,spr_0.1,B_0.1,nB_0.1,nq_0.5,A_0.5,spr_0.5,B_0.5,nB_0.5,nq_1,A_1,spr_1,B_1,nB_1,nq_2,A_2,spr_2,B_2,nB_2,nq_5,A_5,spr_5,B_5,nB_5,nq_10,A_10,spr_10,B_10,nB_10,nq_30,A_30,spr_30,B_30,nB_30,nq_60,A_60,spr_60,B_60,nB_60,sum_B_1,n_B_1,sum_rest_1,sum_tot_1,sum_B_10,n_B_10,sum_rest_10,sum_tot_10
2026-06-23,-1,11063,35550.89135549096,484,2.4098933489233345,507.6107733420666,822.7971669202011,484,1265,352.1339060264402,1409.3151162048368,2311.18162770303,1265,2034,1229.6190758543023,2440.8668747269676,3744.3002743155466,2034,3415,3559.68618737203,4262.330401889738,6687.778637440166,3415,6682,14444.274413353116,8688.729982522236,12827.983298417046,6682,11063,35550.89135549096,14742.296349275255,22326.83962028366,11063,11063,35550.89135549096,14742.296349275255,22326.83962028366,11063,11063,35550.89135549096,14742.296349275255,22326.83962028366,11063,21723.910706571776,11063,20926.9889607105,56477.880316201474,22326.83962028366,11063,20926.9889607105,56477.880316201474
2026-06-24,1,9421,-23697.710507480864,387,-0.7541762513462115,440.6170452421052,-246.8313281118766,387,931,-195.30059140305167,1063.8814402460207,-1462.815732545012,931,1554,-772.7080733034243,1875.5068874391554,-3467.0108440876083,1554,2773,-2479.4554055363496,3484.496291984843,-6057.820089049201,2773,5689,-9573.617320993242,7136.173397091349,-11934.84463423272,5689,9421,-23697.710507480864,11870.262573144897,-19494.266996114646,9421,9421,-23697.710507480864,11870.262573144897,-19494.266996114646,9421,9421,-23697.710507480864,11870.262573144897,-19494.266996114646,9421,-14735.700754082613,9421,-17077.59072963291,-40775.301237113774,-19494.266996114646,9421,-17077.59072963291,-40775.301237113774
2026-06-24,-1,8068,21002.800346946126,457,4.163017990590277,564.3526605419506,790.8014196033402,457,839,176.52381204926826,1024.5825427677737,1784.3701793237285,839,1261,649.4425907788017,1532.9136905833536,2503.2134549504485,1261,2260,1974.4007878681061,2896.4836429805073,4241.393360502742,2260,4734,8159.076208107967,6177.407381536465,9389.546078425414,4734,8068,21002.800346946126,10597.09107264306,16324.667404000433,8068,8068,21002.800346946126,10597.09107264306,16324.667404000433,8068,8068,21002.800346946126,10597.09107264306,16324.667404000433,8068,12127.611722769943,8068,13951.402062943547,34954.202409889665,16324.667404000433,8068,13951.402062943547,34954.202409889665
2026-06-25,1,9187,-26568.388021833824,505,-4.680533708316706,516.8016093228646,-718.7141691581869,505,1226,-273.07404048220724,1290.0549652669438,-3055.5941863027238,1226,1904,-1134.6082763329023,2124.1022310006965,-4954.159335292162,1904,3078,-3345.0912850826257,3557.3204087992194,-7072.730870833052,3078,5775,-11392.973956567374,6952.694338602458,-12751.989455882704,5775,9187,-26568.388021833824,11277.769768640608,-19807.870834779045,9187,9187,-26568.388021833824,11277.769768640608,-19807.870834779045,9187,9187,-26568.388021833824,11277.769768640608,-19807.870834779045,9187,-13203.757322571586,9187,-17562.21073904321,-44130.59876087704,-19807.870834779045,9187,-17562.21073904321,-44130.59876087704
2026-06-25,-1,9553,25085.341193348046,661,1.3101338566716394,683.1865451330161,735.5636974731195,661,1296,222.58396391320673,1337.6099020313197,2186.801030460932,1296,1857,815.8422693940206,1992.5421184504567,3173.0580228148683,1857,3094,2779.167354861057,3581.0768445648796,5275.624497845203,3094,5935,10672.061251849414,7201.180077921668,9193.31225457597,5935,9553,25085.341193348046,11826.031045588705,13757.554956028307,9553,9553,25085.341193348046,11826.031045588705,13757.554956028307,9553,9553,25085.341193348046,11826.031045588705,13757.554956028307,9553,11264.910278232992,9553,13189.54498103689,38274.88617438507,13757.554956028307,9553,13189.54498103689,38274.88617438507
2026-06-26,1,10405,-24393.367979079336,556,-3.893318936671092,702.6766536268557,-314.8507215920069,556,1187,-238.1143045441466,1384.2687799098994,-2346.9673551083183,1187,1845,-947.8226228354,2184.656262908431,-3679.827293798888,1845,3219,-2887.5007576964326,3944.6504575576764,-5460.060630118728,3219,6354,-10191.31209738918,8214.032373935677,-10951.04444203053,6354,10405,-24393.367979079336,13943.153346279658,-17711.650659761297,10405,10405,-24393.367979079336,13943.153346279658,-17711.650659761297,10405,10405,-24393.367979079336,13943.153346279658,-17711.650659761297,10405,-16428.364930388452,10405,-17153.808337759845,-41547.17631683935,-17711.650659761297,10405,-17153.808337759845,-41547.17631683935
2026-06-26,-1,9374,23879.688293736348,566,8.174918078853446,689.0588055577317,556.5485412758533,566,1105,291.8464489326277,1353.6534016031458,1731.9614314882415,1105,1632,850.958417412079,2035.316963996927,2609.8409318090753,1632,2913,2528.7725813925013,3764.140725015738,4022.455685810158,2913,5743,9526.252370498525,7663.801579868043,7156.316224242177,5743,9374,23879.688293736348,12610.676501909498,11151.187504425165,9374,9374,23879.688293736348,12610.676501909498,11151.187504425165,9374,9374,23879.688293736348,12610.676501909498,11151.187504425165,9374,12830.020945342245,9374,12368.117168311457,36247.805462047705,11151.187504425165,9374,12368.117168311457,36247.805462047705
2026-06-27,1,2648,-2123.9341227294103,54,0.0,78.05579865622288,-90.31453936242973,54,199,-7.797769563704585,287.23815268518103,-325.8261397842868,199,351,-46.94006454089843,480.0029384186753,-626.6905253851687,351,663,-224.4610622245376,928.2702732667532,-1081.0431348932925,663,1458,-827.346409828839,2001.2510893939684,-2214.4192170693213,1458,2648,-2123.9341227294103,3617.8478493309153,-3958.085566020367,2648,2648,-2123.9341227294103,3617.8478493309153,-3958.085566020367,2648,2648,-2123.9341227294103,3617.8478493309153,-3958.085566020367,2648,-3407.1469002581525,2648,-3877.533229407029,-6001.467352136537,-3958.085566020367,2648,-3877.533229407029,-6001.467352136537
2026-06-27,-1,2295,1365.8969297910376,93,0.0,119.35507618948039,22.714882629777875,93,199,5.866779331426802,264.29099819018387,144.2002506431808,199,296,36.03699205282317,444.434627896175,345.6685127132071,296,591,144.74060359262734,878.0743838179992,632.2140838787291,591,1256,584.2741043082028,1888.4207145324608,1426.1573502622857,1256,2295,1365.8969297910376,3305.580540221486,2705.3916154391586,2295,2295,1365.8969297910376,3305.580540221486,2705.3916154391586,2295,2295,1365.8969297910376,3305.580540221486,2705.3916154391586,2295,2352.531797594796,2295,2534.399151484023,3900.296081275062,2705.3916154391586,2295,2534.399151484023,3900.296081275062
2026-06-28,1,3469,-4753.528398075779,86,0.7793624818846693,110.3688722506834,-102.30240486043934,86,255,-56.403374319870665,345.1071638216267,-254.51251665522324,255,415,-136.47168297325373,590.2261797527522,-511.6224794828802,415,824,-540.0275784025328,1189.0859102436034,-870.9422245468866,824,1896,-1971.7938313088061,2786.537576532116,-1620.6424907372038,1896,3469,-4753.528398075779,5205.581246818734,-2532.509539226017,3469,3469,-4753.528398075779,5205.581246818734,-2532.509539226017,3469,3469,-4753.528398075779,5205.581246818734,-2532.509539226017,3469,-3060.572449030755,3469,-2707.0270377081843,-7460.555435783972,-2532.509539226017,3469,-2707.0270377081843,-7460.555435783972
2026-06-28,-1,3022,4569.175929828725,64,0.3891883477520175,98.31612035511864,78.17991756999379,64,215,7.051815140831115,271.20463329485335,416.9715321415379,215,421,69.60624473117673,534.067581705668,824.2857208000487,421,789,599.7232070383915,1071.4279554704058,1321.4806313310096,789,1725,2189.5680031416005,2399.6601485596584,2432.1949350275295,1725,3022,4569.175929828725,4337.827064059263,4493.179208076734,3022,3022,4569.175929828725,4337.827064059263,4493.179208076734,3022,3022,4569.175929828725,4337.827064059263,4493.179208076734,3022,4033.0432898975205,3022,3990.587497502775,8559.763427331378,4493.179208076734,3022,3990.587497502775,8559.763427331378
2026-06-29,1,6693,-17346.133091182655,241,-2.886718638777904,300.71371960302724,-716.9375500904566,241,681,-142.57735977252588,721.389464362687,-1824.0635725589814,681,1126,-589.6789141850116,1224.1706031364347,-3441.3099586551907,1126,1985,-1702.6916188866107,2262.5357686752554,-4647.340633790591,1985,4023,-6587.371310423375,4823.149979301836,-8406.470149195497,4023,6693,-17346.133091182655,8370.126834381863,-12298.28066632866,6693,6693,-17346.133091182655,8370.126834381863,-12298.28066632866,6693,6693,-17346.133091182655,8370.126834381863,-12298.28066632866,6693,-9361.748003697307,6693,-11561.352442236168,-28907.485533418934,-12298.28066632866,6693,-11561.352442236168,-28907.485533418934
2026-06-29,-1,5923,15966.21739349523,223,-1.2094092050766598,289.6240322725162,180.53316014477895,223,545,149.40875143840032,642.8369253659149,973.8374206206527,545,891,520.6877607526028,1065.6013226811726,1661.3279709963076,891,1621,1544.5825107026176,2034.9405193805812,2426.7958263386736,1621,3462,6468.654926040579,4501.851768839056,4330.0069441561845,3462,5923,15966.21739349523,7919.700927516018,6759.947647353264,5923,5923,15966.21739349523,7919.700927516018,6759.947647353264,5923,5923,15966.21739349523,7919.700927516018,6759.947647353264,5923,6495.750688229053,5923,6520.503552347985,22486.7209458431,6759.947647353264,5923,6520.503552347985,22486.7209458431
2026-06-30,1,5573,-12107.343908171684,199,-2.9170206614783027,187.10973576141208,-154.6653264709556,199,605,-125.98256293400985,555.9509532423208,-769.0858104179187,605,1035,-419.6295651780545,995.0339132671759,-1292.7974758355322,1035,1771,-1268.1436963192643,1817.2693015219759,-1852.9325240442276,1771,3402,-4840.863502542414,3709.9333623219104,-3165.6995555472568,3402,5573,-12107.343908171684,6315.168178625511,-4982.910530568408,5573,5573,-12107.343908171684,6315.168178625511,-4982.910530568408,5573,5573,-12107.343908171684,6315.168178625511,-4982.910530568408,5573,-7348.5333769019935,5573,-5833.280916189411,-17940.62482436112,-4982.910530568408,5573,-5833.280916189411,-17940.62482436112
2026-06-30,-1,5270,13466.61660921912,210,-1.6801200540727068,208.92716500804983,244.33972849723298,210,503,84.99772131340356,536.2980165841662,613.3451013002518,503,816,431.271694546362,879.9349903588828,1315.5947198703611,816,1445,1184.3871776290725,1705.2144297264113,2247.117192211779,1445,2996,5125.839744273366,3741.0193982937126,4269.215008754851,2996,5270,13466.61660921912,6593.732343457853,7287.639378598612,5270,5270,13466.61660921912,6593.732343457853,7287.639378598612,5270,5270,13466.61660921912,6593.732343457853,7287.639378598612,5270,6491.785007423976,5270,6530.909768443461,19997.526377662376,7287.639378598612,5270,6530.909768443461,19997.526377662376
2026-07-01,1,8536,-18086.384908088865,482,3.8134306813005034,435.0135857930675,-565.4304600959572,482,1135,-149.83467225442467,1026.3414593693758,-2082.7915273396875,1135,1764,-593.491541461928,1633.6557618750762,-3078.8500376347374,1763,2831,-1845.3603604385762,2866.3097298128996,-4988.379474897255,2829,5330,-7488.671758558957,5741.309568220295,-8568.223769230866,5326,8536,-18086.384908088865,9526.924289461089,-12441.386019422687,8527,8536,-18086.384908088865,9526.924289461089,-12441.386019422687,8527,8536,-18086.384908088865,9526.924289461089,-12441.386019422687,8527,-8043.6287529403435,8536,-11006.327702142828,-29092.71261023166,-12441.386019422687,8527,-11006.327702142828,-29092.71261023166
2026-07-01,-1,7812,15476.617952534783,653,-0.7739339064317093,646.7350374364814,472.2412837567234,653,1051,122.46095911100026,1001.3965723410331,873.5551295284906,1051,1454,430.40583183552013,1397.608281646169,1582.21894598675,1453,2518,1578.5505501905304,2562.8759685439722,1996.8684719566693,2517,4832,6140.671696951837,5264.2885420984985,2816.7020717271685,4831,7812,15476.617952534783,8771.689536184733,3969.52427188212,7811,7812,15476.617952534783,8771.689536184733,3969.52427188212,7811,7812,15476.617952534783,8771.689536184733,3969.52427188212,7811,5547.921777571111,7812,5679.303697779551,21155.921650314314,3969.52427188212,7811,5679.303697779551,21155.921650314314
2026-07-02,1,7920,-27237.38784820851,432,-2.022750205386964,433.65243650973946,-527.95007435188,432,885,-268.6962406259064,1006.5801601202227,-1577.2893913820162,885,1345,-842.4108532113815,1626.2467838742652,-2991.6390377797075,1345,2321,-2718.9357664507515,3032.995383138298,-4451.838500000773,2321,4652,-10389.098177246686,6347.08107696188,-8078.852688327404,4652,7920,-27237.38784820851,11033.779242260995,-13382.153222015371,7920,7920,-27237.38784820851,11033.779242260995,-13382.153222015371,7920,7920,-27237.38784820851,11033.779242260995,-13382.153222015371,7920,-8863.361025622771,7920,-10610.045814672789,-37847.43366288129,-13382.153222015371,7920,-10610.045814672789,-37847.43366288129
