metric,side,day_type,hor,hor_ms,x_form,y_kind,n,beta,r,r2,t
kappa_depth,売り,立会日,10s,10000,log1p,符号つき,2041596,9.347416583366761e-6,0.003951055707149237,0.000015610841200996556,5.645484679971252
kappa_depth,売り,立会日,30s,30000,log1p,符号つき,2040978,0.000013301077423466547,0.005370423236456417,0.000028841445738671017,7.672443961991901
kappa_depth,売り,立会日,50s,50000,log1p,符号つき,2040399,0.000012893151408133,0.003856028219914569,0.000014868953632777518,5.508086736329819
kappa_depth,売り,立会日,100s,100000,log1p,符号つき,2039139,0.000012491446189712623,0.0027975909393997463,7.826515064211555e-6,3.9949294556294572
kappa_depth,売り,立会日,10ms,10,log1p,絶対値,2041919,1.5546879115735645e-8,0.004487008296687186,0.00002013324345453964,6.41180472079136
kappa_depth,売り,立会日,20ms,20,log1p,絶対値,2041919,1.558983228448164e-8,0.0044207678815935065,0.00001954318866292874,6.317147225001965
kappa_depth,売り,立会日,50ms,50,log1p,絶対値,2041919,2.698132700306803e-8,0.004853525651030855,0.000023556711245214488,6.9355592622514255
kappa_depth,売り,立会日,100ms,100,log1p,絶対値,2041913,2.753722822483716e-6,0.0018498643042764867,3.4219979442363304e-6,2.643376468707394
kappa_depth,売り,立会日,500ms,500,log1p,絶対値,2041903,0.000011273956669785222,0.0075372830780511746,0.000056810636198676585,10.770714246010339
kappa_depth,売り,立会日,1s,1000,log1p,絶対値,2041889,0.000016719964233782605,0.006456881341476277,0.00004169131665790449,9.226727848102858
kappa_depth,売り,立会日,3s,3000,log1p,絶対値,2041828,0.00003093518402404945,0.014378766151330961,0.00020674891603466097,20.548299403247018
kappa_depth,売り,立会日,5s,5000,log1p,絶対値,2041751,0.000040581143489653695,0.025410339468094977,0.0006456853518838253,36.320506552179985
kappa_depth,売り,立会日,10s,10000,log1p,絶対値,2041596,0.00005791119184831701,0.025660129007981012,0.0006584422207062285,36.67638743883108
kappa_depth,売り,立会日,30s,30000,log1p,絶対値,2040978,0.00010335842119426036,0.04879242377160337,0.002380700617507726,69.78931250903752
kappa_depth,売り,立会日,50s,50000,log1p,絶対値,2040399,0.0001306700368701744,0.04515232726904874,0.0020387326578112826,64.56254404203577
kappa_depth,売り,立会日,100s,100000,log1p,絶対値,2039139,0.00018098223663948597,0.04796711166662316,0.0023008438016382956,68.5751819026626
kappa_depth,売り,立会日,10ms,10,生,二乗,2041919,2.107625723922932e-14,0.0006698311863683632,4.486738182316489e-7,0.9571599176506107
kappa_depth,売り,立会日,20ms,20,生,二乗,2041919,2.1430306453923977e-14,0.0006791228412720375,4.6120783353740504e-7,0.9704372984253059
kappa_depth,売り,立会日,50ms,50,生,二乗,2041919,1.5964171663411665e-14,0.00033581588045007303,1.1277230556245774e-7,0.47986634996157945
kappa_depth,売り,立会日,100ms,100,生,二乗,2041913,-2.8116820263486863e-9,-0.00008021008632211668,6.43365794780141e-9,-0.11461656520054951
kappa_depth,売り,立会日,500ms,500,生,二乗,2041903,-2.789441386306331e-9,-0.00007957561486391655,6.332278480970376e-9,-0.11370965589802623
kappa_depth,売り,立会日,1s,1000,生,二乗,2041889,-9.227459760768144e-9,-0.00015195994003944327,2.3091823376791194e-8,-0.21714256848477728
kappa_depth,売り,立会日,3s,3000,生,二乗,2041828,-5.760187409326907e-9,-0.00011620496453737663,1.3503593783132961e-8,-0.16604815341388227
kappa_depth,売り,立会日,5s,5000,生,二乗,2041751,-2.423769261703998e-9,-0.00006912270458912526,4.777948289715479e-9,-0.09876928261959254
kappa_depth,売り,立会日,10s,10000,生,二乗,2041596,-5.7475865093739045e-9,-0.00011611811842684204,1.3483417426990112e-8,-0.16591463012527088
kappa_depth,売り,立会日,30s,30000,生,二乗,2040978,-9.883244922235753e-10,-0.000028271205980500164,7.992610875918683e-10,-0.04038901705677812
kappa_depth,売り,立会日,50s,50000,生,二乗,2040399,-3.5709645316068517e-9,-0.00007207877548580935,5.195349875533712e-9,-0.10295910039944531
kappa_depth,売り,立会日,100s,100000,生,二乗,2039139,-2.1057324768156034e-9,-0.000034591373167855816,1.1965630976378553e-9,-0.04939591165417969
kappa_depth,売り,立会日,10ms,10,生,符号つき,2041919,-2.8789820488545217e-11,-0.0006974305022826481,4.864093055142267e-7,-0.9965981702738897
kappa_depth,売り,立会日,20ms,20,生,符号つき,2041919,-2.2570591605786256e-11,-0.0005372122654383556,2.885970181374102e-7,-0.7676531297088589
kappa_depth,売り,立会日,50ms,50,生,符号つき,2041919,-6.930312736282441e-11,-0.0010462267495459604,1.0945904114655057e-6,-1.4950134500028305
kappa_depth,売り,立会日,100ms,100,生,符号つき,2041913,2.935426833452625e-9,0.0001655248079812976,2.739846205724544e-8,0.23652742460565782
kappa_depth,売り,立会日,500ms,500,生,符号つき,2041903,8.491436534335617e-9,0.00047550250634705255,2.2610263354232874e-7,0.6794698653506421
kappa_depth,売り,立会日,1s,1000,生,符号つき,2041889,1.6244449748564593e-8,0.0005254566159625413,2.7610465525880556e-7,0.75084929371562
kappa_depth,売り,立会日,3s,3000,生,符号つき,2041828,2.986937681248703e-8,0.001149503347731355,1.3213579464455926e-6,1.6425548926490157
kappa_depth,売り,立会日,5s,5000,生,符号つき,2041751,4.199405982101063e-8,0.0021134278742848144,4.466577379804029e-6,3.019879241352551
kappa_depth,売り,立会日,10s,10000,生,符号つき,2041596,6.251338172338471e-8,0.0022181219098050473,4.92006480675719e-6,3.1693570657584047
kappa_depth,売り,立会日,30s,30000,生,符号つき,2040978,8.71976185844153e-8,0.0029552619207537222,8.73357302025698e-6,4.221986334180112
kappa_depth,売り,立会日,50s,50000,生,符号つき,2040399,8.085051102154656e-8,0.002029649655236903,4.11947772300328e-6,2.8992075837131392
kappa_depth,売り,立会日,100s,100000,生,符号つき,2039139,9.037714683974619e-8,0.0016989463886034803,2.886418831348808e-6,2.4260709852440487
kappa_depth,売り,立会日,10ms,10,生,絶対値,2041919,1.6266924838356375e-10,0.003941096889203021,0.00001553224469008573,5.631700196410493
kappa_depth,売り,立会日,20ms,20,生,絶対値,2041919,1.670562229210544e-10,0.003976645965459419,0.000015813713134604675,5.682499478233651
kappa_depth,売り,立会日,50ms,50,生,絶対値,2041919,1.8709091814453756e-10,0.002825170944214155,7.9815908640319e-6,4.03706281289886
kappa_depth,売り,立会日,100ms,100,生,絶対値,2041913,1.0812716557024213e-8,0.0006097512713290855,3.7179661288743597e-7,0.8713069929001009
kappa_depth,売り,立会日,500ms,500,生,絶対値,2041903,4.48368018906435e-8,0.0025163554201972525,6.332044600756091e-6,3.5957600131872356
kappa_depth,売り,立会日,1s,1000,生,絶対値,2041889,6.452976527427136e-8,0.0020919318159410543,4.376178722546437e-6,2.9892643823307368
kappa_depth,売り,立会日,3s,3000,生,絶対値,2041828,1.3418535801864582e-7,0.005235741344289881,0.000027412987424306407,7.481583046221346
kappa_depth,売り,立会日,5s,5000,生,絶対値,2041751,1.7809952758441186e-7,0.009361561241555114,0.00008763882887938692,13.377300713695863
kappa_depth,売り,立会日,10s,10000,生,絶対値,2041596,2.529114233500876e-7,0.009407097425983887,0.00008849348198195266,13.44186561410814
kappa_depth,売り,立会日,30s,30000,生,絶対値,2040978,4.4307585063302775e-7,0.017557160008543484,0.00030825386756559866,25.086505134426613
kappa_depth,売り,立会日,50s,50000,生,絶対値,2040399,5.65812529474854e-7,0.016410955802340917,0.000269319470346387,23.444971215043303
kappa_depth,売り,立会日,100s,100000,生,絶対値,2039139,7.757736294965315e-7,0.017258068424664888,0.0002978409257504152,24.647908551258986
kappa_depth,売り,閉場日,10ms,10,log1p,二乗,220598,-1.527725739093828e-12,-0.0014230093732434967,2.0249556763388494e-6,-0.6683547163904433
kappa_depth,売り,閉場日,20ms,20,log1p,二乗,220598,-1.6890397708874623e-12,-0.0015636062943948437,2.4448646438711745e-6,-0.7343900050824669
kappa_depth,売り,閉場日,50ms,50,log1p,二乗,220598,1.354086138292681e-9,0.014882475699115749,0.0002214880829347708,6.990723089355768
kappa_depth,売り,閉場日,100ms,100,log1p,二乗,220598,2.0602826341492717e-9,0.01235657410533527,0.00015268492362064214,5.8040353963090725
kappa_depth,売り,閉場日,500ms,500,log1p,二乗,220595,7.944513243430193e-9,0.018842718364385527,0.00035504803535955156,8.85149303210182
kappa_depth,売り,閉場日,1s,1000,log1p,二乗,220592,3.87418584121634e-8,0.004754096856976278,0.000022601436925511727,2.2328823652000676
kappa_depth,売り,閉場日,3s,3000,log1p,二乗,220575,6.376740764225251e-8,0.02150143035269767,0.00046231150721190873,10.100524807070284
kappa_depth,売り,閉場日,5s,5000,log1p,二乗,220549,8.906778222606366e-8,0.025812544792951277,0.0006662874686881161,12.126239196416185
kappa_depth,売り,閉場日,10s,10000,log1p,二乗,220490,1.8023573199129918e-7,0.03411732283350008,0.0011639917173252659,16.029513029303182
kappa_depth,売り,閉場日,30s,30000,log1p,二乗,220339,2.9011864476248904e-6,0.007437231351773819,0.00005531241017980743,3.49113801960255
kappa_depth,売り,閉場日,50s,50000,log1p,二乗,220214,9.42317328534811e-7,0.05490092557079704,0.003014111628530196,25.802135480370314
kappa_depth,売り,閉場日,100s,100000,log1p,二乗,219826,1.3808960714169374e-6,0.006054140820744,0.000036652621077398834,2.838559687820675
kappa_depth,売り,閉場日,10ms,10,log1p,符号つき,220598,-3.494723530482021e-9,-0.001558486731245316,2.42888089146771e-6,-0.7319854578713815
kappa_depth,売り,閉場日,20ms,20,log1p,符号つき,220598,-2.6598146503348406e-9,-0.001149288781042439,1.3208647022300156e-6,-0.539794270740118
kappa_depth,売り,閉場日,50ms,50,log1p,符号つき,220598,2.2934322026219333e-7,0.014293066956424134,0.00020429176302082347,6.71380326179352
kappa_depth,売り,閉場日,100ms,100,log1p,符号つき,220598,-2.37011566610296e-7,-0.0039118885509679836,0.00001530287203519439,-1.837336120303702
kappa_depth,売り,閉場日,500ms,500,log1p,符号つき,220595,-3.7512309406519593e-6,-0.020618760466123494,0.00042513328315937714,-9.686140247526758
kappa_depth,売り,閉場日,1s,1000,log1p,符号つき,220592,-5.668688882211514e-6,-0.016681590959402512,0.0002782754769368196,-7.83593479383865
kappa_depth,売り,閉場日,3s,3000,log1p,符号つき,220575,-6.35585713987976e-6,-0.011953936482608408,0.00014289659743023627,-5.614591330210482
kappa_depth,売り,閉場日,5s,5000,log1p,符号つき,220549,-4.69052969669761e-6,-0.006883030613202244,0.00004737611042227926,-3.2325151299845842
kappa_depth,売り,閉場日,10s,10000,log1p,符号つき,220490,-2.4617230886816615e-7,-0.0002548670099209125,6.49571927460265e-8,-0.11967573874650264
kappa_depth,売り,閉場日,30s,30000,log1p,符号つき,220339,3.461705943329571e-7,0.00016066658337799412,2.5813751014357935e-8,0.07541700474078834
kappa_depth,売り,閉場日,50s,50000,log1p,符号つき,220214,0.000011211416278648096,0.00516608540252653,0.000026688438386197704,2.4243084063487013
kappa_depth,売り,閉場日,100s,100000,log1p,符号つき,219826,0.000012255835030230543,0.003910358599161788,0.000015290904374038542,1.8334009821477004
kappa_depth,売り,閉場日,10ms,10,log1p,絶対値,220598,-1.754362649691977e-9,-0.0007823927454268995,6.121384080966412e-7,-0.3674715865653034
kappa_depth,売り,閉場日,20ms,20,log1p,絶対値,220598,-2.5892715298391544e-9,-0.0011188502348320655,1.251825847983768e-6,-0.5254979737840882
kappa_depth,売り,閉場日,50ms,50,log1p,絶対値,220598,2.3257115357891245e-7,0.014494387008527456,0.00021008725475296948,6.808387949056905
kappa_depth,売り,閉場日,100ms,100,log1p,絶対値,220598,3.00574937461931e-6,0.05015811758914983,0.0025158367600869812,23.587778519301125
kappa_depth,売り,閉場日,500ms,500,log1p,絶対値,220595,0.000015713146894013775,0.09258484738381842,0.008571953965084948,43.6722108795742
kappa_depth,売り,閉場日,1s,1000,log1p,絶対値,220592,0.00002492197145439241,0.07766040659949594,0.006031138753199033,36.585262948381114
kappa_depth,売り,閉場日,3s,3000,log1p,絶対値,220575,0.000042566225544582094,0.09005245788527537,0.008109445171179295,42.465854613156274
kappa_depth,売り,閉場日,5s,5000,log1p,絶対値,220549,0.000055181638180081106,0.09255357421905244,0.00856616410072165,43.65277972753531
kappa_depth,売り,閉場日,10s,10000,log1p,絶対値,220490,0.00008323092193976664,0.09982162999567466,0.009964357814993375,47.107680550110175
kappa_depth,売り,閉場日,30s,30000,log1p,絶対値,220339,0.00015919929179114168,0.08119067262754542,0.0065919253217132535,38.23719382361209
kappa_depth,売り,閉場日,50s,50000,log1p,絶対値,220214,0.00019605108681566128,0.10702752929170274,0.011454892026286289,50.514696142527605
kappa_depth,売り,閉場日,100s,100000,log1p,絶対値,219826,0.00026847962633061136,0.1008004491151144,0.010160730541808768,47.502632772433
kappa_depth,売り,閉場日,10ms,10,生,二乗,220598,-5.568665555206985e-15,-0.00036222181330692433,1.3120464203535633e-7,-0.17012707900835977
kappa_depth,売り,閉場日,20ms,20,生,二乗,220598,-5.982865232804781e-15,-0.0003867745184632984,1.4959452813251634e-7,-0.18165890967561693
kappa_depth,売り,閉場日,50ms,50,生,二乗,220598,3.450392590142859e-11,0.026482470787915918,0.0007013212590328199,12.442557658296716
kappa_depth,売り,閉場日,100ms,100,生,二乗,220598,3.568809114005112e-11,0.014947057151145922,0.00022341451747962245,7.021065602705484
kappa_depth,売り,閉場日,500ms,500,生,二乗,220595,3.985345737289687e-11,0.006600971887838219,0.00004357282986403046,3.1003677350342085
kappa_depth,売り,閉場日,1s,1000,生,二乗,220592,1.1430037996671456e-10,0.0009795061989797292,9.594323938397169e-7,0.4600449921613245
kappa_depth,売り,閉場日,3s,3000,生,二乗,220575,3.2952822605154245e-10,0.007759819557126489,0.000060214799559162744,3.6445244943309634
kappa_depth,売り,閉場日,5s,5000,生,二乗,220549,5.201535970947609e-10,0.010525685569078723,0.00011079005669911208,4.943391753134055
kappa_depth,売り,閉場日,10s,10000,生,二乗,220490,1.074287449127074e-9,0.01420071559274282,0.00020166032334596905,6.668781728534322
kappa_depth,売り,閉場日,30s,30000,生,二乗,220339,4.037001760228869e-9,0.0007222025130251676,5.215764698198674e-7,0.33900244036238536
kappa_depth,売り,閉場日,50s,50000,生,二乗,220214,4.569871811653372e-9,0.018576039677637827,0.00034506925010517484,8.718636361959671
kappa_depth,売り,閉場日,100s,100000,生,二乗,219826,7.947954025755537e-9,0.0024285776408224193,5.897989357502588e-6,1.138651509210622
kappa_depth,売り,閉場日,10ms,10,生,符号つき,220598,-5.1812728615807465e-12,-0.0001613570141017737,2.6036085999839997e-8,-0.07578559610346698
kappa_depth,売り,閉場日,20ms,20,生,符号つき,220598,-2.9995519056684054e-12,-0.0000905097311089854,8.19201142542084e-9,-0.042510292485539586
kappa_depth,売り,閉場日,50ms,50,生,符号つき,220598,5.9245579515708175e-9,0.025784372902160204,0.0006648338859576535,12.114341299037676
kappa_depth,売り,閉場日,100ms,100,生,符号つき,220598,5.858520926448859e-9,0.0067525221513991505,0.00004559655540513621,3.171573172144368
kappa_depth,売り,閉場日,500ms,500,生,符号つき,220595,-2.405577771859377e-9,-0.0009233657679363852,8.526043413967503e-7,-0.43368042362834164
kappa_depth,売り,閉場日,1s,1000,生,符号つき,220592,2.212495989288226e-8,0.004546835862504496,0.000020673716360557,2.135534915343821
kappa_depth,売り,閉場日,3s,3000,生,符号つき,220575,1.4297223990261455e-8,0.0018779280557006377,3.5266137823875778e-6,0.8819742202013064
kappa_depth,売り,閉場日,5s,5000,生,符号つき,220549,2.998042784026831e-8,0.003071879951440573,9.436446436062537e-6,1.4426363336831463
kappa_depth,売り,閉場日,10s,10000,生,符号つき,220490,8.278715682709196e-8,0.0059853984949778715,0.00003582499514368337,2.8105630255081526
kappa_depth,売り,閉場日,30s,30000,生,符号つき,220339,1.173429833989015e-7,0.0038006415827472892,0.00001444487644050782,1.7840366350591037
kappa_depth,売り,閉場日,50s,50000,生,符号つき,220214,1.1358250492420838e-7,0.0036515661194088055,0.000013333935124414283,1.7135727806176104
kappa_depth,売り,閉場日,100s,100000,生,符号つき,219826,9.158201152886745e-9,0.00020365214063668092,4.147419438590247e-8,0.0954831068032866
kappa_depth,売り,閉場日,10ms,10,生,絶対値,220598,-2.23896861132709e-11,-0.00069729178225413,4.862158295991411e-7,-0.32750163250960845
kappa_depth,売り,閉場日,20ms,20,生,絶対値,220598,-2.4571407069183244e-11,-0.0007414561771861379,5.497572626874815e-7,-0.3482446263637757
kappa_depth,売り,閉場日,50ms,50,生,絶対値,220598,5.8820812048630606e-9,0.025599773421338845,0.0006553483992238867,12.02755334684551
kappa_depth,売り,閉場日,100ms,100,生,絶対値,220598,1.8731465593165725e-8,0.02182837078913955,0.00047647777130816073,10.254715815616558
kappa_depth,売り,閉場日,500ms,500,生,絶対値,220595,7.63836306388721e-8,0.0314298753062238,0.0009878370617647765,14.769069480955146
kappa_depth,売り,閉場日,1s,1000,生,絶対値,220592,1.260814912002177e-7,0.02743724752537327,0.0007528025517686016,12.891307924489375
kappa_depth,売り,閉場日,3s,3000,生,絶対値,220575,2.4452326703082566e-7,0.03612775964411295,0.0013052150169027964,16.9785584825793
kappa_depth,売り,閉場日,5s,5000,生,絶対値,220549,3.231976296471375e-7,0.03785082716708261,0.0014326851172323588,17.788416058560017
kappa_depth,売り,閉場日,10s,10000,生,絶対値,220490,4.67827573941815e-7,0.039181534895359874,0.0015351926767563035,18.412278828822153
kappa_depth,売り,閉場日,30s,30000,生,絶対値,220339,7.951202173957842e-7,0.02829842139671257,0.0008008006535459198,13.288620128728033
kappa_depth,売り,閉場日,50s,50000,生,絶対値,220214,9.919416846985474e-7,0.03778148382130326,0.0014274405197393998,17.74229055468726
kappa_depth,売り,閉場日,100s,100000,生,絶対値,219826,1.3332194624625531e-6,0.03488653999882026,0.0012170706730892857,16.366653816398735
kappa_depth,買い,立会日,10ms,10,log1p,二乗,2056944,-4.78929826279873e-13,-0.00012516683174047748,1.5666735767949e-8,-0.17951481083427628
kappa_depth,買い,立会日,20ms,20,log1p,二乗,2056944,-4.669855633744194e-13,-0.00012201111454074453,1.4886712071474682e-8,-0.17498886752468235
kappa_depth,買い,立会日,50ms,50,log1p,二乗,2056944,-1.6799806472303067e-12,-0.00022506549169216248,5.065447555063486e-8,-0.32278990617107617
kappa_depth,買い,立会日,100ms,100,log1p,二乗,2056944,6.955270020806027e-10,0.004734160781208144,0.0000224122783023293,6.789829880187949
kappa_depth,買い,立会日,500ms,500,log1p,二乗,2056937,-7.849179815862311e-7,-0.00026670984936350147,7.113414374750165e-8,-0.38251577794581976
kappa_depth,買い,立会日,1s,1000,log1p,二乗,2056925,-4.188788849407321e-6,-0.0008218792131080066,6.754854409390361e-7,-1.1787376629968604
kappa_depth,買い,立会日,3s,3000,log1p,二乗,2056866,-3.7049291032553964e-7,-0.00012598517915378253,1.587226536641068e-8,-0.1806850623289049
kappa_depth,買い,立会日,5s,5000,log1p,二乗,2056802,4.4923757456439653e-7,0.00008822968515958973,7.784477343360328e-9,0.12653502726305343
kappa_depth,買い,立会日,10s,10000,log1p,二乗,2056652,3.291661997503133e-6,0.0011205150835602935,1.2555540524861316e-6,1.6069344990339822
kappa_depth,買い,立会日,30s,30000,log1p,二乗,2056119,5.82325054224709e-7,0.008867506243906118,0.00007863266698571399,12.715764920517561
kappa_depth,買い,立会日,50s,50000,log1p,二乗,2055572,2.596337382967342e-6,0.0008814175582352504,7.768969119653909e-7,1.2637116862669289
kappa_depth,買い,立会日,100s,100000,log1p,二乗,2054383,2.134813679029301e-6,0.010364308290484623,0.0001074188863402083,14.856077100359823
kappa_depth,買い,立会日,10ms,10,log1p,符号つき,2056944,-4.76141631876834e-10,-0.0001279268617957859,1.6365281968918108e-8,-0.1834732579277035
kappa_depth,買い,立会日,20ms,20,log1p,符号つき,2056944,3.343109015832158e-10,0.00008927310710429608,7.969687652055119e-9,0.12803587539842937
kappa_depth,買い,立会日,50ms,50,log1p,符号つき,2056944,2.11588896304052e-9,0.00034058667330866916,1.1599928203546614e-7,0.4884709027838486
kappa_depth,買い,立会日,100ms,100,log1p,符号つき,2056944,5.667965817107152e-7,0.009867842979314619,0.00009737432506440881,14.153192017161645
kappa_depth,買い,立会日,500ms,500,log1p,符号つき,2056937,4.118570681195086e-6,0.0027468777555984306,7.545337404201471e-6,3.939592072798643
kappa_depth,買い,立会日,1s,1000,log1p,符号つき,2056925,7.003703576575612e-6,0.0026991796735618655,7.285570910169539e-6,3.87117134141437
kappa_depth,買い,立会日,3s,3000,log1p,符号つき,2056866,1.3748311592032276e-6,0.000861150633948102,7.415804143492179e-7,1.2350429905617553
kappa_depth,買い,立会日,5s,5000,log1p,符号つき,2056802,-4.889135142369213e-6,-0.0018180807061093857,3.3054174539272027e-6,-2.607413486861147
kappa_depth,買い,立会日,10s,10000,log1p,符号つき,2056652,-8.600249367331264e-6,-0.00466319035730188,0.000021745344308433238,-6.687565693180465
kappa_depth,買い,立会日,30s,30000,log1p,符号つき,2056119,-0.00001074281769923963,-0.005517605497628608,0.000030443970427461435,-7.9119069056270055
kappa_depth,買い,立会日,50s,50000,log1p,符号つき,2055572,-0.000014374446541317067,-0.004844139201805905,0.000023465684606472752,-6.94524939860114
kappa_depth,買い,立会日,100s,100000,log1p,符号つき,2054383,-0.000010263382436307984,-0.0027894136158933738,7.780828320531347e-6,-3.9981133352875093
kappa_depth,買い,立会日,10ms,10,log1p,絶対値,2056944,1.13243672586611e-8,0.00304292397220488,9.259386300619125e-6,4.3641948778741595
kappa_depth,買い,立会日,20ms,20,log1p,絶対値,2056944,1.1384195006371556e-8,0.003040362315972825,9.243803012387641e-6,4.360520888482663
kappa_depth,買い,立会日,50ms,50,log1p,絶対値,2056944,2.1981884469182188e-8,0.003539226447814285,0.000012526123848908122,5.076005613475604
kappa_depth,買い,立会日,100ms,100,log1p,絶対値,2056944,2.397426555144788e-6,0.04329520226264707,0.0018744745389635198,62.152444555627575
kappa_depth,買い,立会日,500ms,500,log1p,絶対値,2056937,0.000010072117622705048,0.0067325895348130105,0.00004532776184427367,9.65611133902791
kappa_depth,買い,立会日,1s,1000,log1p,絶対値,2056925,0.000014429560089417542,0.0055733277661562395,0.0000310619823890081,7.993377926675626
kappa_depth,買い,立会日,3s,3000,log1p,絶対値,2056866,0.00002973225098997473,0.019113063185083972,0.00036530918431701225,27.416526048134454
kappa_depth,買い,立会日,5s,5000,log1p,絶対値,2056802,0.00003920683453023957,0.01482178154924624,0.00021968520829357627,21.259064482469324
kappa_depth,買い,立会日,10s,10000,log1p,絶対値,2056652,0.00005826683052745947,0.034225325155671144,0.001171372882011416,49.11139690918587
kappa_depth,買い,立会日,30s,30000,log1p,絶対値,2056119,0.00009828568327880575,0.067039637665601,0.0044943130183350685,96.34600196709864
kappa_depth,買い,立会日,50s,50000,log1p,絶対値,2055572,0.00012697190949605407,0.051804819190962595,0.0026837392914083264,74.37377877326233
kappa_depth,買い,立会日,100s,100000,log1p,絶対値,2054383,0.00017464665999506994,0.06239717894206684,0.0038934079399283094,89.6091881999203
kappa_depth,買い,立会日,10ms,10,生,二乗,2056944,8.50699305617051e-15,0.0001863858204143751,3.4739674051539686e-8,0.2673153514209992
kappa_depth,買い,立会日,20ms,20,生,二乗,2056944,1.0360775566377613e-14,0.00022693820848454082,5.150095047017291e-8,0.32547576487005064
kappa_depth,買い,立会日,50ms,50,生,二乗,2056944,6.571107920878264e-15,0.0000738010684049939,5.4465976977185894e-9,0.105845810604675
kappa_depth,買い,立会日,100ms,100,生,二乗,2056944,6.236869537865709e-12,0.0035588942568237874,0.000012665728331253338,5.104213802863933
kappa_depth,買い,立会日,500ms,500,生,二乗,2056937,-3.316522395835605e-9,-0.00009447506571051344,8.925538041005833e-9,-0.13549631638624915
kappa_depth,買い,立会日,1s,1000,生,二乗,2056925,-1.029442050381829e-8,-0.0001693329458126692,2.867364653759636e-8,-0.2428569223806668
kappa_depth,買い,立会日,3s,3000,生,二乗,2056866,-2.636157204321058e-9,-0.00007515077633560867,5.64763918384468e-9,-0.1077795239729926
kappa_depth,買い,立会日,5s,5000,生,二乗,2056802,-7.142540024454584e-9,-0.00011760060359326483,1.3829901965500213e-8,-0.16865747168755124
kappa_depth,買い,立会日,10s,10000,生,二乗,2056652,1.4952417043740916e-9,0.000042671533841080416,1.8208598003504713e-9,0.061195353706059115
kappa_depth,買い,立会日,30s,30000,生,二乗,2056119,3.062592287387417e-9,0.003909946266823785,0.000015287679809449257,5.606579964265277
kappa_depth,買い,立会日,50s,50000,生,二乗,2055572,2.2688516890755764e-9,0.00006457566520053778,4.170016536091946e-9,0.09258380488421779
kappa_depth,買い,立会日,100s,100000,生,二乗,2054383,1.6633028752939677e-8,0.006769826254534237,0.00004583054751658106,9.703490162698323
