dt,OBI,OFI,empty
2026-05-04,0.8963250245064103,-0.17613504354058665,0.7337152777777778
2026-05-05,0.879477211872986,-0.08381684751740916,0.6979097222222223
2026-05-06,0.8399156267490877,-0.14552915012199816,0.6204652777777778
2026-05-07,0.8567295323010268,-0.0925250128064359,0.6666504629629629
2026-05-08,0.8569918477407825,-0.033836942040660185,0.6339722222222223
2026-05-09,0.9874520955969142,-0.027273081890235116,0.9430439814814815
2026-05-10,0.973605617551309,-0.13553487041801615,0.9064166666666666
2026-05-11,0.8330052716600315,-0.17021183531495476,0.5975532407407408
2026-05-12,0.8001000801184808,-0.09495839468577744,0.5148773148148148
2026-05-13,0.7918174390945523,-0.15711283341310875,0.5283148148148148
2026-05-14,0.7833160594126924,-0.017817592790636532,0.5140300925925926
2026-05-15,0.7353292354958937,-0.06777385695377794,0.4308101851851852
2026-05-16,0.9583998085701938,-0.018205614686273273,0.8817638888888889
2026-05-17,0.9294813662277901,-0.17171524927906556,0.8432685185185185
2026-05-18,0.7503226210986741,0.0013961917964841397,0.44216666666666665
2026-05-19,0.7544884607585298,-0.013501298530577608,0.42898842592592595
2026-05-20,0.7889251796865677,-0.038996232771949545,0.5277222222222222
2026-05-21,0.7986033923010355,-0.030260781220244642,0.5086967592592593
2026-05-22,0.8279183990189664,-0.056632093351362774,0.5612847222222223
2026-05-23,0.9157552751987565,-0.06249745200795034,0.8090023148148148
2026-05-24,0.9223320951037592,-0.00575120674165003,0.8335856481481482
2026-05-25,0.883852796404083,0.012875506058243938,0.7744050925925926
2026-05-26,0.7920178751095787,-0.031244647749076374,0.5460138888888889
2026-05-27,0.776867646089563,-0.0582599004163959,0.5037407407407407
2026-05-28,0.7735531794718212,-0.048149755144458906,0.5135972222222223
2026-05-29,0.831480831028541,-0.030899292383512664,0.6409074074074074
2026-05-30,0.9666123013402973,-0.021827620550196887,0.9235763888888889
2026-05-31,0.9576763115815681,-0.09027824041666443,0.8997662037037037
2026-06-01,0.7876138624838326,-0.020699356529640486,0.5586643518518518
2026-06-02,0.8010365487466921,-0.013849902447596173,0.571474537037037
2026-06-03,0.8101760393747484,-0.05010319425621178,0.5931064814814815
2026-06-04,0.7973828992835087,-0.036965073541324,0.5648842592592592
2026-06-05,0.7705821037178329,-0.026310096013066366,0.5146666666666667
2026-06-06,0.9122882878804873,-0.006133344026312267,0.8382824074074074
2026-06-07,0.9034331445897659,-0.0033080951406359704,0.8150185185185185
2026-06-08,0.7349297828849853,0.0025014027404049745,0.4299722222222222
2026-06-09,0.7597286900775947,0.005750073027368825,0.5332314814814815
2026-06-10,0.6624125348408411,0.050901666506287135,0.38166666666666665
2026-06-11,0.6605647497089342,0.04007233301853678,0.40419907407407407
2026-06-12,0.6950304578867671,0.005195939378130973,0.41686805555555556
2026-06-13,0.9180242852884277,-0.025535189445711055,0.8544976851851852
2026-06-14,0.924466094536776,0.0001811110180256699,0.8364236111111111
2026-06-15,0.7861479517069798,0.01246569218795412,0.5330486111111111
2026-06-16,0.7626091279064595,0.04858889217029355,0.5141412037037038
2026-06-17,0.7538179062945554,0.06773800090947198,0.47447222222222224
2026-06-18,0.7706864591479882,0.0717989264826085,0.5420300925925926
2026-06-19,0.890021658834803,-0.05635507205626254,0.7338402777777778
2026-06-20,0.9413256178931205,0.01195834008892857,0.8272175925925926
2026-06-21,0.9603730208894493,0.03142369587674392,0.8838263888888889
2026-06-22,0.7903315788868768,0.05803352369653697,0.5829398148148148
2026-06-23,0.701517565739328,0.053295593193338556,0.3880416666666667
2026-06-24,0.6731849652203258,0.012225554655829684,0.3924328703703704
2026-06-25,0.7034915244869354,0.052792790272148324,0.451525462962963
2026-06-26,0.6769450506609167,0.08804002742192535,0.40714814814814815
2026-06-27,0.9519775054464288,-0.09645333896593848,0.8994444444444445
2026-06-28,0.95599598355772,0.0040725747316026515,0.8941018518518519
2026-06-29,0.7220743378550283,0.06782458194496235,0.4862152777777778
2026-06-30,0.7324869156297452,0.017925656235629518,0.5167731481481481
2026-07-01,0.6926482631712831,0.03827150756804466,0.4441435185185185
2026-07-02,0.6040838114315324,0.06456220756705348,0.3249328703703704
2026-07-03,0.8070514114920564,0.0358634423684553,0.6348402777777777
2026-07-04,0.9596253817300071,0.048466884007440675,0.9052407407407408
2026-07-05,0.9321673124978102,0.0719021464841126,0.8405023148148149
2026-07-06,0.595296898028142,0.048246900385354854,0.2984513888888889
2026-07-07,0.5424275747683476,0.06707142339190027,0.2098287037037037
2026-07-08,0.5344458067032927,0.033274893860191716,0.18093055555555557
2026-07-09,0.5638513946355127,0.04366777975078514,0.18777546296296296
2026-07-10,0.6386643853101064,0.03198034422536954,0.28148842592592593
2026-07-11,0.8938428660285481,0.03968555101438715,0.7601388888888889
2026-07-12,0.8891528242250334,0.10714369600440032,0.7782824074074074
2026-07-13,0.566408599657991,0.05733853415427354,0.18928935185185186
2026-07-14,0.5547944599683746,0.028945885733484104,0.20370833333333332
2026-07-15,0.5880665508611326,0.0876822532979976,0.25957870370370373
2026-07-16,0.5598293708982712,0.08761486448010398,0.16315972222222222
2026-07-17,0.5512255802197938,0.09359122561658519,0.13049537037037037
2026-07-18,0.8806835322121923,0.08204005296905598,0.7568032407407408
2026-07-19,0.8302299461147271,0.038450765102500964,0.6483680555555555
2026-07-20,0.6217666669438708,0.07362013909188299,0.22480787037037037
2026-07-21,0.6693493264605658,0.0742839064962214,0.2613171296296296
2026-07-22,0.6369747774490465,0.10130033749682667,0.1990787037037037
2026-07-23,0.6174449386272701,0.09330953074505254,0.19766666666666666
2026-07-24,0.6347141240662239,0.10291255460968717,0.2641851851851852
2026-07-25,0.9219200915901734,0.15551565623376903,0.7858611111111111
2026-07-26,0.901394625263992,0.07470852011296521,0.7321203703703704
2026-07-27,0.6270385754834891,0.1559617106681324,0.2185601851851852
2026-07-28,0.5880865145443638,0.14167923934076473,0.08955787037037037
2026-07-29,0.5572314425752871,0.15277688785421142,0.04048611111111111
2026-07-30,0.6223482303464042,0.10853494189398244,0.14103703703703704
2026-07-31,0.6284596147124246,0.1151419208036187,0.14256712962962964
2026-08-01,0.9338580405842123,0.07123296744351726,0.7612569444444445
2026-08-02,0.8601574340078676,0.08545334839703511,0.6151087962962963
2026-08-03,0.650301155055758,0.11097445446255777,0.19463425925925926
2026-08-04,0.6418009437857449,0.09799309536403626,0.1395810185185185
2026-08-05,0.658138712081434,0.1053792756120348,0.13850694444444445
2026-08-06,0.6742193246492264,0.13532136153852808,0.17687962962962964
2026-08-07,0.7487002540425289,0.13335900941937562,0.31768287037037035
