window,lo,hi,count
開場前 1 時間,0.004265795188015926,0.00431519076827765,1
開場前 1 時間,0.00441570447353313,0.004466835921509635,1
開場前 1 時間,0.0047315125896148025,0.00478630092322638,1
開場前 1 時間,0.00478630092322638,0.004841723675840999,2
開場前 1 時間,0.004841723675840999,0.004897788193684466,2
開場前 1 時間,0.005011872336272725,0.005069907082747045,1
開場前 1 時間,0.005248074602497723,0.00530884444230989,3
開場前 1 時間,0.005432503314924336,0.005495408738576248,1
開場前 1 時間,0.005495408738576248,0.005559042572704037,3
開場前 1 時間,0.005688529308438413,0.005754399373371567,2
開場前 1 時間,0.005821032177708722,0.005888436553555896,6
開場前 1 時間,0.005956621435290109,0.0060255958607435805,6
開場前 1 時間,0.006095368972401693,0.006165950018614822,1
開場前 1 時間,0.006237348354824191,0.00630957344480193,2
開場前 1 時間,0.00630957344480193,0.006382634861905483,2
開場前 1 時間,0.006456542290346563,0.0065313055264747295,7
開場前 1 時間,0.006839116472814293,0.006918309709189363,8
開場前 1 時間,0.006998419960022731,0.007079457843841388,10
開場前 1 時間,0.007328245331389044,0.007413102413009177,3
開場前 1 時間,0.007413102413009177,0.007498942093324558,1
開場前 1 時間,0.007498942093324558,0.007585775750291836,1
開場前 1 時間,0.007585775750291836,0.007673614893618186,4
開場前 1 時間,0.007673614893618186,0.007762471166286928,2
開場前 1 時間,0.007762471166286928,0.007852356346100726,2
開場前 1 時間,0.00794328234724282,0.008035261221856178,6
開場前 1 時間,0.008035261221856178,0.008128305161640995,2
開場前 1 時間,0.008128305161640995,0.008222426499470713,1
開場前 1 時間,0.008222426499470713,0.008317637711026709,1
開場前 1 時間,0.008511380382023759,0.008609937521846016,2
開場前 1 時間,0.008609937521846016,0.008709635899560815,1
開場前 1 時間,0.008912509381337459,0.00901571137605957,2
開場前 1 時間,0.00922571427154763,0.009332543007969905,1
開場前 1 時間,0.009332543007969905,0.009440608762859246,2
開場前 1 時間,0.00954992586021437,0.009660508789898142,1
開場前 1 時間,0.009660508789898142,0.009772372209558112,5
開場前 1 時間,0.009772372209558112,0.00988553094656939,1
開場前 1 時間,0.01,0.010115794542598982,1
開場前 1 時間,0.010471285480509006,0.010592537251772897,3
開場前 1 時間,0.01071519305237607,0.010839269140212038,1
開場前 1 時間,0.010839269140212038,0.01096478196143185,2
開場前 1 時間,0.01148153621496884,0.011614486138403438,1
開場前 1 時間,0.011748975549395304,0.01188502227437019,1
開場前 1 時間,0.012022644346174132,0.012161860006463679,5
開場前 1 時間,0.012161860006463679,0.012302687708123811,1
開場前 1 時間,0.01273503081016663,0.01288249551693135,2
開場前 1 時間,0.013031667784523,0.013182567385564075,1
開場前 1 時間,0.013182567385564075,0.01333521432163324,1
開場前 1 時間,0.01333521432163324,0.013489628825916533,1
開場前 1 時間,0.01396368361055939,0.014125375446227554,21
開場前 1 時間,0.014125375446227554,0.014288939585111037,1
開場前 1 時間,0.01445439770745928,0.014621771744567183,1
開場前 1 時間,0.014621771744567183,0.014791083881682071,1
開場前 1 時間,0.014791083881682071,0.014962356560944329,1
開場前 1 時間,0.014962356560944329,0.015135612484362071,1
開場前 1 時間,0.015135612484362071,0.01531087461682032,2
開場前 1 時間,0.015488166189124828,0.0156675107010815,1
開場前 1 時間,0.0156675107010815,0.01584893192461114,1
開場前 1 時間,0.01584893192461114,0.016032453906900418,7
開場前 1 時間,0.016405897731995387,0.016595869074375595,15
開場前 1 時間,0.016788040181225625,0.01698243652461746,5
開場前 1 時間,0.01698243652461746,0.017179083871575893,4
開場前 1 時間,0.017378008287493762,0.01757923613958693,5
開場前 1 時間,0.01757923613958693,0.01778279410038923,5
開場前 1 時間,0.01778279410038923,0.017988709151287873,4
開場前 1 時間,0.017988709151287873,0.018197008586099826,3
開場前 1 時間,0.018197008586099826,0.018407720014689582,3
開場前 1 時間,0.018407720014689582,0.018620871366628693,3
開場前 1 時間,0.018620871366628693,0.01883649089489802,7
開場前 1 時間,0.019054607179632484,0.019275249131909367,2
開場前 1 時間,0.019275249131909367,0.019498445997580455,2
開場前 1 時間,0.019498445997580455,0.019724227361148535,7
開場前 1 時間,0.019724227361148535,0.01995262314968879,2
開場前 1 時間,0.01995262314968879,0.020183663636815598,1
開場前 1 時間,0.020183663636815598,0.020417379446695316,2
開場前 1 時間,0.020417379446695316,0.02065380155810531,3
開場前 1 時間,0.02089296130854041,0.021134890398366475,10
開場前 1 時間,0.021134890398366475,0.021379620895022326,1
開場前 1 時間,0.021379620895022326,0.0216271852372702,1
開場前 1 時間,0.02187761623949552,0.022130947096056366,1
開場前 1 時間,0.022130947096056366,0.022387211385683423,2
開場前 1 時間,0.022387211385683423,0.022646443075930618,1
開場前 1 時間,0.022646443075930618,0.022908676527677748,3
開場前 1 時間,0.022908676527677748,0.023173946499684798,4
開場前 1 時間,0.023173946499684798,0.023442288153199226,4
開場前 1 時間,0.023442288153199226,0.023713737056616554,2
開場前 1 時間,0.023713737056616554,0.023988329190194897,3
開場前 1 時間,0.023988329190194897,0.024266100950824144,1
開場前 1 時間,0.024266100950824144,0.024547089156850336,9
開場前 1 時間,0.024547089156850336,0.024831331052955728,5
開場前 1 時間,0.024831331052955728,0.025118864315095822,11
開場前 1 時間,0.025118864315095822,0.025409727055493065,11
開場前 1 時間,0.025409727055493065,0.025703957827688646,12
開場前 1 時間,0.025703957827688646,0.026001595631652722,17
開場前 1 時間,0.026001595631652722,0.026302679918953815,7
開場前 1 時間,0.026302679918953815,0.026607250597988085,7
開場前 1 時間,0.026607250597988085,0.02691534803926914,2
開場前 1 時間,0.02691534803926914,0.027227013080779155,15
開場前 1 時間,0.027227013080779155,0.02754228703338169,19
開場前 1 時間,0.02754228703338169,0.02786121168629772,6
開場前 1 時間,0.02786121168629772,0.02818382931264455,14
開場前 1 時間,0.02818382931264455,0.028510182675039096,19
