var,day_type,lag,lag_ms,n_days,rho,lo,hi,rho_null
OBI,立会日,1,200,68,0.8194314839658855,0.7968616438178567,0.8423641302389014,-0.00025552740261958846
OBI,立会日,2,400,68,0.7196436164092985,0.6881110381722079,0.752108112589604,-0.00009869331248616232
OBI,立会日,3,600,68,0.676171583737694,0.6429763098606643,0.7129550838587758,0.00006801067671192064
OBI,立会日,4,800,68,0.6457052544819724,0.6114886918983001,0.6845087868700378,0.00023981405599278217
OBI,立会日,5,1000,68,0.6204312216349139,0.585102945918167,0.6602364219010044,0.00011734995894962247
OBI,立会日,6,1200,68,0.5990559103687735,0.5632932638525405,0.6390930040153747,0.00005740618219058556
OBI,立会日,7,1400,68,0.5809157522844905,0.5448351347770145,0.6212883796843449,-0.00013307760417236342
OBI,立会日,8,1600,68,0.5650419739295104,0.5287088985800686,0.6059227058180137,-0.00021332072911383766
OBI,立会日,9,1800,68,0.5502004464500774,0.5138271334066478,0.5914764750735455,-0.000059987621006187303
OBI,立会日,10,2000,68,0.5369993211582286,0.5007332732467054,0.578407829235134,-0.0005039522356862693
OBI,立会日,11,2200,68,0.525350416134462,0.48936110604481137,0.5666153458543508,-0.000109801857998616
OBI,立会日,12,2400,68,0.514181615579761,0.47817836438545536,0.5553332071732043,-0.00001746501764802332
OBI,立会日,13,2600,68,0.5034378416521029,0.4673941114743534,0.5443581977802222,-0.00018226268073616818
OBI,立会日,14,2800,68,0.4933882283896934,0.45752531860320095,0.5338363259498123,0.000054309559137231894
OBI,立会日,15,3000,68,0.4843248917305079,0.44853128825453087,0.5243525807043743,-0.00019702484349426759
OBI,立会日,16,3200,68,0.4756925919724064,0.4399654407037165,0.515477975334168,0.000021216906008866327
OBI,立会日,17,3400,68,0.4675052883237724,0.4319021199528013,0.5070471696145364,-1.968405476188722e-6
OBI,立会日,18,3600,68,0.4598449473704488,0.42443914579727104,0.4988959236962886,0.00007399831456037436
OBI,立会日,19,3800,68,0.45268448348523593,0.41765134940520826,0.491285799274495,0.0001946436300136771
OBI,立会日,20,4000,68,0.4457895165633467,0.4111643541174224,0.48402710071905714,0.00023020926520365802
OBI,立会日,21,4200,68,0.4390062439764123,0.4046494352778384,0.47685797632302723,-0.0002456305291502901
OBI,立会日,22,4400,68,0.4324352602424807,0.3984409234523329,0.4698134253025004,0.000018002774890860403
OBI,立会日,23,4600,68,0.4262927151647387,0.39261898163596914,0.4632454906638028,0.0004384028185935647
OBI,立会日,24,4800,68,0.42051918947769035,0.38702840416390155,0.457073206972914,-0.00011995446889302633
OBI,立会日,25,5000,68,0.4149507457090629,0.38176937323774746,0.45121401414350315,-0.00007424272159601518
OBI,立会日,26,5200,68,0.4094111409581746,0.3764641349570894,0.4455884029396599,0.00034007766366896125
OBI,立会日,27,5400,68,0.4041854465358993,0.3715195531816061,0.4402988302319406,-0.000051687531506517504
OBI,立会日,28,5600,68,0.39917359510584,0.3669998964531277,0.4351534342641385,-0.00009894445220604805
OBI,立会日,29,5800,68,0.394389710652119,0.3624912318530506,0.43020630841050733,-0.0001365992709458335
OBI,立会日,30,6000,68,0.3897765035772891,0.35822656491078314,0.4255052309439281,0.00003151984213744114
OBI,立会日,31,6200,68,0.38534024197933836,0.3539295190366291,0.42095654764588036,0.00004911483287731196
OBI,立会日,32,6400,68,0.3810934546212471,0.3498321267393114,0.4166257505374314,0.0003109543991016059
OBI,立会日,33,6600,68,0.3768920306354264,0.3458293321576448,0.41232368457434254,-0.0003185463749347125
OBI,立会日,34,6800,68,0.3728405628865644,0.3420797720276701,0.40817624087820853,0.00006691671042918878
OBI,立会日,35,7000,68,0.3690395070794253,0.3383927060277799,0.4042780589377696,0.0001393980821311135
OBI,立会日,36,7200,68,0.36534305691549607,0.33476117248649545,0.4005356238737088,-0.00019665818095641657
OBI,立会日,37,7400,68,0.3616818924682308,0.33119596386411043,0.396650334504971,0.00004354306166978549
OBI,立会日,38,7600,68,0.35820113746552895,0.3279632293124165,0.39294137230825316,0.00038896144209651175
OBI,立会日,39,7800,68,0.3547723501562922,0.32480337631666717,0.38929235589818917,0.00009364901030775835
OBI,立会日,40,8000,68,0.3513033877382617,0.321572441884142,0.38561068611591726,0.00015627957302066594
OBI,立会日,41,8200,68,0.34798841887736315,0.31847613094157745,0.38217265314794996,-0.00013657953008445328
OBI,立会日,42,8400,68,0.34483576029803736,0.31557350566645065,0.37887398362530345,0.000010778246662189122
OBI,立会日,43,8600,68,0.3416744972097442,0.31264127604170217,0.37559989642792974,0.00009636000881539761
OBI,立会日,44,8800,68,0.33863489826217735,0.30978106830238133,0.3724152937748345,-0.000012267618231122748
OBI,立会日,45,9000,68,0.3356598845108183,0.30692939542047776,0.3693083726377031,-0.0002682178960291884
OBI,立会日,46,9200,68,0.3328285390958285,0.30438499473129477,0.3663895291522312,0.00017911132076459663
OBI,立会日,47,9400,68,0.32997612158221185,0.3018464866993304,0.36345205091042465,-0.00017808058419985391
OBI,立会日,48,9600,68,0.32739346406849434,0.29955495274408356,0.3606891840635009,0.00002985632664291504
OBI,立会日,49,9800,68,0.32471346466907586,0.2970161898412873,0.357981714872864,0.0003731317286272348
OBI,立会日,50,10000,68,0.32217444319270394,0.29457390358571184,0.35533543878742857,6.003779276437776e-6
OBI,立会日,51,10200,68,0.31959398287876106,0.2920652033604738,0.35257305249056986,-0.00019621234603533943
OBI,立会日,52,10400,68,0.316996157912229,0.2896112583514036,0.34984646720046914,0.00010696586367368475
OBI,立会日,53,10600,68,0.31448337338497323,0.28729002030265055,0.34733090642639486,0.00021407076644603678
OBI,立会日,54,10800,68,0.31198512017718616,0.284992708212777,0.34469558705384995,0.00003923226973267967
OBI,立会日,55,11000,68,0.3096723760615598,0.28284222279819815,0.3421321782280734,0.0004595197445061561
OBI,立会日,56,11200,68,0.30741519741623285,0.2806586896640143,0.33966923680340577,0.0000945014676088874
OBI,立会日,57,11400,68,0.3051078892520598,0.2783836585209634,0.33726771980182785,-0.00006930953110883246
OBI,立会日,58,11600,68,0.3028485470167143,0.2762216062637332,0.33492227148282233,0.00011761986997561761
OBI,立会日,59,11800,68,0.3006398881434348,0.2741406288104976,0.3325532945800053,0.00026295185275143623
OBI,立会日,60,12000,68,0.29853319447332805,0.2721516471869061,0.3304124160409653,-0.00027868659969915616
OBI,立会日,61,12200,68,0.29647293415299225,0.2701862114433302,0.3282814197074158,-6.044940207781425e-6
OBI,立会日,62,12400,68,0.29446147899354425,0.26826606038822937,0.3262251290850566,-0.000039011714114560335
OBI,立会日,63,12600,68,0.29235565431647886,0.2662146703653279,0.32400066033568625,-9.163407594805369e-6
OBI,立会日,64,12800,68,0.290430833588212,0.2644153245251123,0.3218707458549002,-8.748914182726938e-6
OBI,立会日,65,13000,68,0.2884845767215246,0.2625887147743674,0.31985714975043594,0.000027873298472580465
OBI,立会日,66,13200,68,0.2866614854430926,0.26084635702443293,0.3178332323295663,-0.00007042150783822599
OBI,立会日,67,13400,68,0.285011523454944,0.25934791836928156,0.3160182243051019,-0.000024083732965280067
OBI,立会日,68,13600,68,0.28331396117362073,0.25776671429885245,0.31420908109582063,0.00011681275840528755
OBI,立会日,69,13800,68,0.28155759637688926,0.25617108405801053,0.31231505745388544,-0.000031670803280305215
OBI,立会日,70,14000,68,0.2798914675047464,0.25454849374309385,0.31052135249966845,0.00008760429395393344
OBI,立会日,71,14200,68,0.2781898827289626,0.2530317688190319,0.3087051554360042,0.000423858502287128
OBI,立会日,72,14400,68,0.2764996289515584,0.25146922168459096,0.30688657243232537,6.7985836838831595e-6
OBI,立会日,73,14600,68,0.2749051883918474,0.2500239408041743,0.30506839082126125,0.00006983961548949739
OBI,立会日,74,14800,68,0.27339942027354774,0.2487258175395115,0.3033060757662284,-0.000163986928617037
OBI,立会日,75,15000,68,0.27190251584927416,0.24734543372797624,0.30165148444894213,0.00003907977362323857
OBI,立会日,76,15200,68,0.27044737345990494,0.24584653755933558,0.30002202573575415,0.000031037506817385485
OBI,立会日,77,15400,68,0.2688262082710499,0.24441772451287724,0.2982298111917121,-0.00028981143797990273
OBI,立会日,78,15600,68,0.2673946908921322,0.24307146950757538,0.2966739518322734,-0.0004345434747658399
OBI,立会日,79,15800,68,0.2659954540430682,0.24170548186298452,0.29505298202051294,-0.0001556114061330387
OBI,立会日,80,16000,68,0.26450477293178976,0.24039753633544408,0.2934528286191134,0.00001998562360846402
OBI,立会日,81,16200,68,0.26303055051866825,0.23900819885324268,0.29188909838706123,-0.00015204901377330037
OBI,立会日,82,16400,68,0.26169694617393224,0.23771145175319186,0.29035288711047624,0.00008667309513822667
OBI,立会日,83,16600,68,0.2603906788177334,0.23650657044985668,0.28884312441286525,0.00008624542295996353
OBI,立会日,84,16800,68,0.25906352530736837,0.23533929934283992,0.28735792059241133,0.00009281421781526838
OBI,立会日,85,17000,68,0.257687385885007,0.23413668368662863,0.2858395503030886,0.000039155672119182305
OBI,立会日,86,17200,68,0.25635793484201036,0.23280712239695214,0.28446443413557115,0.00007288978794002598
OBI,立会日,87,17400,68,0.25489242157523123,0.23131123033003717,0.28291552994380437,6.2280617954976295e-6
OBI,立会日,88,17600,68,0.25365745482608354,0.23020585688089362,0.28160112839333884,-0.00017919535681829393
OBI,立会日,89,17800,68,0.2525139962422292,0.22921190387717258,0.28037165605316455,0.0000646257010473169
OBI,立会日,90,18000,68,0.2513589099593152,0.22804430494414807,0.27907201897409495,0.00008591740105160734
OBI,立会日,91,18200,68,0.2502462356248756,0.22698141462671814,0.27785085951274435,-0.00007903544885886339
OBI,立会日,92,18400,68,0.24905997667053892,0.22584410650005163,0.27659597467883473,-0.00014261868457418346
OBI,立会日,93,18600,68,0.24787908489741253,0.22472133733485974,0.27535298442121897,-0.00007975599251749163
OBI,立会日,94,18800,68,0.24675597364509916,0.2236991381756741,0.2741544930509806,0.00011360776369188837
OBI,立会日,95,19000,68,0.24560776342342283,0.22263313502202295,0.27291060648836996,-4.1212106048651253e-7
OBI,立会日,96,19200,68,0.24450705260907266,0.22148076953702764,0.27173084732448793,0.0001552919318817757
OBI,立会日,97,19400,68,0.2434328819517288,0.22052807730296214,0.2705766169272846,0.00007758362930285414
OBI,立会日,98,19600,68,0.24237341519538996,0.21946584865529942,0.2695427876415217,0.00013185816218623178
OBI,立会日,99,19800,68,0.2413415101465502,0.21846750664512207,0.2684141111348106,-0.0001024654100693766
OBI,立会日,100,20000,68,0.24033892249745303,0.21757219569091424,0.267220492556599,-0.0002003119579342929
OBI,立会日,101,20200,68,0.23920051033452444,0.21645958733270107,0.26601979412389043,0.00018953708948667513
OBI,立会日,102,20400,68,0.23806103711856436,0.21527128905372908,0.2648511285733793,0.0003499526631192964
OBI,立会日,103,20600,68,0.23692920281156493,0.2142943798224578,0.2637909324463704,4.485606113993453e-6
OBI,立会日,104,20800,68,0.23579466632725493,0.2131018273088378,0.26264896682696326,0.000253653227369302
OBI,立会日,105,21000,68,0.2348053630063627,0.2121694605552896,0.2616807413338556,-0.00015909245211882735
OBI,立会日,106,21200,68,0.2336298293911774,0.21109186648649883,0.26047081597990407,-0.00010161315961985278
