user,n_days,two_sided_ratio,continuous_ratio,bbo_participation,symmetric_placement,bid_dist_bp,ask_dist_bp,update_freq_per_h,cancel_rate,median_lifetime_s,replenish_med_ms,replenish_1s_share,inv_skew_corr,depth_contribution,market_coverage,quote_width_cv,quote_size_cv,touch_share,n_orders
0x98da633cc3814857680eb313de6770b7a801f13b,25,0.9893431424385185,0.9957291138676042,0.11909235438647203,0.9754065248476811,5.692335402687373,5.8149310358588995,9929.416666666666,0.9942457478938166,1.8126548390000001,0.0,0.9073777911349155,0.17682241528655132,0.0676650970078489,0.7637882251953422,0.35908186838093914,0.2661477156676706,0.11909235438647203,238306.0
0xce975678a14f17a15c946b95704744cd7c677e78,48,0.27967742785037036,0.38561300627666667,0.19903521075325117,0.9618167409139884,6.197388315635706,6.669042225731972,3619.0625,0.9881212082442521,1.8572579215,0.0,0.9151790258483975,0.335376435434697,0.13220129392618352,0.7498774676470722,0.39310829798440505,0.20459398383631816,0.19903521075325117,86857.5
0x99c641913b895b0180d6c8ece787a36dd8f99344,77,0.7451364498488889,0.9956569516841667,0.03845507775004799,0.9812807261268757,26.770271422053472,25.07014576693252,7436.75,0.9971167206110304,0.7419891860000001,0.0,0.9919411050632416,0.06088861491851793,0.25652561572807114,0.2896290785919835,0.22586006475675133,0.29519827555480294,0.03845507775004799,178482.0
0xc926ddba8b7617dbc65712f20cf8e1b58b8598d3,15,0.8600656331437037,0.8600827017310533,0.011773618649014519,0.9492305229362904,225.1014129436124,251.7958710938786,3354.9583333333335,0.9976724699748627,1.563405232,0.0,0.9945719680031798,0.4177940355336611,0.07465244668585116,0.0642709525651664,0.5710357673941692,0.3562400469241699,0.011773618649014519,80519.0
0xfc667adba8d4837586078f4fdcdc29804337ca06,82,0.9309807795733334,0.9444136638978935,0.01631824951214455,0.9644694937746956,73.81496801908824,73.6938702476194,6602.770833333334,0.9987352255986753,1.6956210197500001,352.6325695,0.979433069294813,0.04582313515471698,0.07210424468416013,0.02347223397202733,0.5444766085063458,0.3681842563193461,0.01631824951214455,158466.5
