dt,OBI,OFI,empty
2026-06-25,0.9764298921406044,-0.018500245256035747,0.9269050925925926
2026-06-26,0.9234738262839626,-0.012695136733324114,0.862537037037037
2026-06-27,0.9456580408408878,-0.00008072915311307738,0.9366712962962963
2026-06-28,0.9632589945274601,-0.000612041362059308,0.9530879629629629
2026-06-29,0.9632339539537058,0.006622880990237193,0.8888217592592592
2026-06-30,0.96997268616282,-0.01210996369084879,0.9093842592592593
2026-07-01,0.9732711598902304,0.007377043391237907,0.9304236111111112
2026-07-02,0.950245221158412,0.007849502528850619,0.8772060185185185
2026-07-03,0.938540046996186,-0.010616304428582773,0.8569421296296297
2026-07-04,0.9507688328996465,-0.001501328420532944,0.9112152777777778
2026-07-05,0.9577933204082605,-0.00998243728156537,0.9243587962962962
2026-07-06,0.9307179608656707,-0.007719674436808492,0.8505069444444444
2026-07-07,0.9355246406636143,-0.0005436636946877723,0.8229351851851852
2026-07-08,0.9259251332980116,0.0009913312108941774,0.7979560185185185
2026-07-09,0.9469995243906203,0.004054101283864065,0.8553888888888889
2026-07-10,0.9633560732944977,-0.005248384519369252,0.903587962962963
2026-07-11,0.9774284002562726,-0.00037901635828422095,0.9436689814814815
2026-07-12,0.9614425781857265,-0.004643156308552141,0.9108194444444444
2026-07-13,0.9414841630108209,0.015189278800539737,0.8469722222222222
2026-07-14,0.9491764314659009,0.0019656230368137496,0.8632314814814814
2026-07-15,0.9512474051505814,0.001269344777864378,0.8847731481481481
2026-07-16,0.9281949562650696,0.01683413892320018,0.8136805555555555
2026-07-17,0.8968843217117397,0.0081666683335019,0.7478634259259259
2026-07-18,0.9404801307331321,-0.021437300282590648,0.8093842592592593
2026-07-19,0.9479310437714937,-0.006773157622374914,0.8210949074074074
2026-07-20,0.9194841604427902,-0.0005192695875935841,0.7763611111111111
2026-07-21,0.8926441717484423,0.026163191268570127,0.7436458333333333
2026-07-22,0.8529079742537924,-0.0015045969740628616,0.7243472222222223
2026-07-23,0.8381012675094273,-0.002012569192226834,0.6588796296296296
2026-07-24,0.8399225808754793,0.0011367042208182438,0.6915277777777777
2026-07-25,0.8388699476024719,-0.05268788122458433,0.6919050925925926
2026-07-26,0.8043600253192598,-0.0034420030411891553,0.6229699074074074
2026-07-27,0.8579843331906245,0.07179803338298886,0.6665439814814815
2026-07-28,0.8634705771948381,0.06751819624525675,0.6238055555555555
2026-07-29,0.8454571452694726,0.02698300757313255,0.6544305555555555
2026-07-30,0.8461421252895668,0.14938055317467502,0.6633680555555556
2026-07-31,0.8616595309459714,0.007530451325657379,0.6608842592592593
2026-08-01,0.9341414899428162,-0.007374894350248697,0.8240694444444444
2026-08-02,0.8919728703941647,-0.011504956272502172,0.7745578703703704
2026-08-03,0.836482944927651,0.029427974729450343,0.630650462962963
2026-08-04,0.7792359120515281,0.07634412201982176,0.49965046296296295
2026-08-05,0.8371475279487334,0.04591045555801542,0.6129861111111111
2026-08-06,0.8199666872097485,0.011519048150307038,0.6180648148148148
2026-08-07,0.8453853831687326,0.02303686329378782,0.6389351851851852
2026-08-08,0.9298322419392945,0.004193964478912694,0.8351412037037037
2026-08-09,0.9690979248815058,0.003870631846429656,0.9058796296296296
2026-08-10,0.8452861776328795,0.1792264518029,0.6294351851851852
