dt,n_post_bid,n_post_ask,n_fill_bid,n_fill_ask,n_fill,n_pair,realized_bp,forced_n,forced_pnl_bp,forced_cost_bp,n_timeout,timeout_pnl_bp,timeout_cost_bp,total_bp,q_abs_mean,q_abs_max,p_absq_ge2,t_off_med,pair_pnl_mean,p_off_0.25s,p_off_1s,p_off_5s,p_off_10s,p_off_30s,p_off_60s
2026-05-04,47557,43107,1907,1911,3818,261,826.3351209463899,0,0.0,0.0,3296,-13008.053607884132,12125.11507522108,-12181.718486937742,0.5,1,0.0,1.073,3.1660349461547526,0.09195402298850575,0.4559386973180077,0.9923371647509579,1.0,1.0,1.0
2026-05-05,69703,66640,1853,1864,3717,258,552.4919533401271,0,0.0,0.0,3201,-11835.910905038496,10386.263402902148,-11283.418951698368,0.5,1,0.0,0.9635,2.141441679612895,0.13953488372093023,0.5038759689922481,0.9922480620155039,1.0,1.0,1.0
2026-05-06,75575,75510,2919,2475,5394,415,1208.6261721693056,0,0.0,0.0,4564,-16646.930150373137,16594.296525333786,-15438.30397820383,0.5,1,0.0,1.004,2.9123522220947136,0.10361445783132531,0.4987951807228916,1.0,1.0,1.0,1.0
2026-05-07,70201,73582,2403,2189,4592,413,580.5273652104789,0,0.0,0.0,3766,-11877.160483550006,10721.298441988443,-11296.633118339527,0.5,1,0.0,1.069,1.4056352668534602,0.10411622276029056,0.4576271186440678,0.9975786924939467,0.9975786924939467,1.0,1.0
2026-05-08,73886,71210,2738,2515,5253,546,604.3753201297969,0,0.0,0.0,4161,-12267.71723810872,11681.057407492977,-11663.341917978923,0.5,1,0.0,1.0835,1.1069145057322283,0.12637362637362637,0.4468864468864469,0.9963369963369964,1.0,1.0,1.0
2026-05-09,14150,15200,1608,2094,3702,290,1238.245909298455,0,0.0,0.0,3122,-7933.855948106714,14451.361864812516,-6695.61003880826,0.5,1,0.0,1.0645,4.269813480339498,0.13793103448275862,0.46206896551724136,0.9793103448275862,0.9896551724137931,1.0,1.0
2026-05-10,17847,18640,1948,1595,3543,368,112.81761015671604,1,-4.10378141715506,3.025224724294573,2806,-8998.093251051312,9064.092641327985,-8889.379422311751,0.5000787525594582,1,0.0,1.0245,0.30656959281716334,0.10326086956521739,0.4673913043478261,0.9864130434782609,0.9972826086956522,1.0,1.0
2026-05-11,93745,93232,6049,5467,11516,1918,3094.7548469272197,0,0.0,0.0,7680,-30300.468494025823,22573.322881137363,-27205.713647098604,0.5,1,0.0,0.991,1.613532245530355,0.1266944734098019,0.5036496350364964,0.9984358706986444,0.9989572471324296,1.0,1.0
2026-05-12,103763,106698,5610,5518,11128,1494,1461.883975743528,0,0.0,0.0,8140,-30231.618863454834,19742.778028174576,-28769.734887711307,0.5,1,0.0,1.077,0.9785033304842892,0.09370816599732262,0.45515394912985274,0.998661311914324,0.999330655957162,1.0,1.0
2026-05-13,84852,83956,5596,5738,11334,1499,984.9956235516813,0,0.0,0.0,8336,-28859.28872445872,17485.102845190548,-27874.293100907038,0.5,1,0.0,1.037,0.6571018169123956,0.1467645096731154,0.47164776517678453,1.0,1.0,1.0,1.0
