feature,family,finite_rate,zero_rate,p05,p50,p95,std
qa1,3 板の厚み,0.9999393738977073,0.00012125955607978878,0.14400000870227814,1.9550000429153442,64.34300231933594,84.51729639611467
cum_b1,3 板の厚み,0.9999393738977073,0.00021771602114325714,0.14800000190734863,2.121000051498413,44.45110092163085,348.21201142207747
cum_a1,3 板の厚み,0.9999393738977073,0.00012125955607978878,0.14400000870227814,1.9550000429153442,64.34300231933594,84.51729639611467
qb2,3 板の厚み,0.9999393738977073,0.5688836955503255,0.0,0.0,22.226900482177502,63.5600203907199
qa2,3 板の厚み,0.9999393738977073,0.5893545133357952,0.0,0.0,20.667000961303682,51.855668108906976
cum_b2,3 板の厚み,0.9999393738977073,0.00021771602114325714,0.1940000057220459,5.386000156402588,72.51380386352528,354.0803197381648
cum_a2,3 板の厚み,0.9999393738977073,0.00012125955607978878,0.18900001049041748,4.272000312805176,100.09400177001953,99.31318814638729
qb3,3 板の厚み,0.9999393738977073,0.765475750844683,0.0,0.0,9.5,102.56922294144657
qa3,3 板の厚み,0.9999393738977073,0.7740217936493063,0.0,0.0,12.629000663757324,35.939928233105576
cum_b3,3 板の厚み,0.9999393738977073,0.00021771602114325714,0.23200000822544098,6.453000068664551,100.46200561523438,368.86193597569576
cum_a3,3 板の厚み,0.9999393738977073,0.00012125955607978878,0.203000009059906,6.246000289916992,101.26780776977431,106.00752595684884
qb5,3 板の厚み,0.9999393738977073,0.7817548462483946,0.0,0.0,7.621600341796852,22.719722651778756
qa5,3 板の厚み,0.9999393738977073,0.7923016717283345,0.0,0.0,6.4810004234313965,24.999309307992394
cum_b5,3 板の厚み,0.9999393738977073,0.00021771602114325714,0.26100000739097595,7.777000427246094,109.25230331420886,380.09042610030957
cum_a5,3 板の厚み,0.9999393738977073,0.00012125955607978878,0.2510000169277191,7.89400053024292,113.32170867919915,112.36691603042581
qb10,3 板の厚み,0.9999393738977073,0.7111487138219359,0.0,0.0,12.375000953674316,23.1867933120977
qa10,3 板の厚み,0.9999393738977073,0.7235116767440707,0.0,0.0,12.375000953674316,18.3098635201497
cum_b10,3 板の厚み,0.9999393738977073,0.00021771602114325714,0.5299000322818757,15.971000671386719,152.08740692138667,388.9387628057822
cum_a10,3 板の厚み,0.9999393738977073,0.00012125955607978878,0.51500004529953,18.554000854492188,132.8051010131836,126.58263604783272
depth_bbo,3 板の厚み,0.9999393738977073,0.0,0.6070000529289246,9.175000190734863,108.9850082397461,359.47161926672817
depth_cum10,3 板の厚み,0.9999393738977073,0.0,4.98540005683899,44.198001861572266,229.89111633300774,410.80660314051613
depth_asym,3 板の厚み,1.0,0.0005318562610229277,-0.9678763955831527,-0.0058021931909024715,0.9681527107954024,0.684483570175767
near_depth,3 板の厚み,0.9999393738977073,0.0,1.3689000725746157,18.084001541137695,138.47480773925778,385.238765985831
deep_depth,3 板の厚み,0.9999393738977073,0.0536711330603156,0.2240000069141388,12.644001007080078,125.11180419921864,139.11200312138038
near_deep_ratio,3 板の厚み,0.9462714947089947,0.0,0.042410040646791464,1.0548506379127502,76.40936737060547,1871.3796076909111
dollar_depth,3 板の厚み,0.9999393738977073,0.0,3894.261987304688,28562.224609375,159288.4828125,240101.85373765967
depth_per_tick,3 板の厚み,0.9999393738977073,0.0,0.4985400050878525,4.419800281524658,22.98911170959472,41.08066031363677
depth_per_bp,3 板の厚み,0.9999393738977073,0.0,3.8942035198211675,28.56116485595703,159.28253631591795,240.1049776509353
liq_density,3 板の厚み,0.9999393738977073,0.0,1.8329374909400942,14.983195304870605,367.0904541015622,1726.528002105754
micro1,4 マイクロプライス,0.9999393738977073,0.0,720.6892517089843,743.77099609375,760.6702697753906,60.84206460009698
delta1,4 マイクロプライス,0.9999393738977073,0.008121634358344036,-0.11800979897379875,0.00022292994253803045,0.12033355534076688,0.0948878314007114
micro2,4 マイクロプライス,0.9999393738977073,0.0,720.6880493164062,743.755126953125,760.6646118164062,60.83982949426838
delta2,4 マイクロプライス,0.9999393738977073,0.00491376792023326,-0.11930130049586296,0.00020803669758606702,0.12339470088481896,0.09919452900696439
micro3,4 マイクロプライス,0.9999393738977073,0.0,720.6840454101563,743.7584838867188,760.6637817382813,60.83919338462601
delta3,4 マイクロプライス,0.9999393738977073,0.0038692821985459877,-0.11811174601316451,0.00031781307188794017,0.12286818996071812,0.1007374447730062
micro5,4 マイクロプライス,0.9999393738977073,0.0,720.695654296875,743.7720947265625,760.6639465332031,60.83846855865161
delta5,4 マイクロプライス,0.9999393738977073,0.0024224352225939625,-0.11784157156944275,0.00048788427375257015,0.12282804474234575,0.10139463437109604
micro10,4 マイクロプライス,0.9999393738977073,0.0,720.7011047363281,743.7562255859375,760.6781188964844,60.837280282884706
delta10,4 マイクロプライス,0.9999393738977073,0.00047125872931008824,-0.11288487166166306,-0.00012734952906612307,0.11227857097983344,0.10006825600652983
micro_dw,4 マイクロプライス,0.9999393738977073,0.0,720.7011474609375,743.7662963867188,760.6701721191406,60.8380090090493
micro_ew,4 マイクロプライス,0.9999393738977073,0.0,720.697021484375,743.7655639648438,760.6648620605469,60.83831148029916
micro_notional,4 マイクロプライス,0.9999393738977073,0.0,720.7011047363281,743.7562255859375,760.6781188964844,60.83728071633876
delta1_bp,4 マイクロプライス,0.9999393738977073,0.008121634358344036,-1.482618236541748,0.003010770305991173,1.5854908823966969,1.4274501336894747
delta5_bp,4 マイクロプライス,0.9999393738977073,0.0024224352225939625,-1.4817450523376463,0.006829763296991587,1.5797385811805704,1.5051960433892098
delta10_bp,4 マイクロプライス,0.9999393738977073,0.00047125872931008824,-1.4171136379241944,-0.001705920440144837,1.4954204559326139,1.487762174083555
delta_disagree,4 マイクロプライス,0.9999393738977073,0.12372057388840814,-1.202406108379364,0.0,1.2224927544593809,1.1598481180492433
micro_slope,4 マイクロプライス,1.0,0.01830081569664903,-0.13309407904744147,3.8411883451772155e-7,0.13267878666520114,0.07449784551223489
obi_x_spread,4 マイクロプライス,0.9999393738977073,0.008121634358344036,-2.965236473083496,0.006021540611982346,3.1709817647933938,2.8549002673789494
slope_b,5 板の形,0.9999393738977073,0.003334637792194192,-3.9378946542739865,-0.10860606282949448,1.2199479579925514,19.703112180932937
slope_a,5 板の形,0.9999393738977073,0.003511015328310248,-5.0649524211883525,-0.11484847962856293,0.8304364025592749,5.572605705176635
slope_asym,5 板の形,0.9999393738977073,0.00029212529419221845,-4.464519643783569,0.0011757578467950225,5.158018398284912,20.398914079878626
local_slope_b,5 板の形,0.9999393738977073,0.008372421167509053,-20.514001846313477,-0.752500057220459,3.4580001831054688,181.4525097984496
local_slope_a,5 板の形,0.9999393738977073,0.008468877632572522,-28.79650192260742,-0.781000018119812,3.553100204467772,45.79030595067268
deep_slope_b,5 板の形,0.9999393738977073,0.5711325091358052,-1.47160005569458,0.0,2.4750001430511475,6.403185042985373
deep_slope_a,5 板の形,0.9999393738977073,0.591189942071003,-0.9278000295162199,0.0,1.943000078201294,6.117801420697055
curv_b,5 板の形,0.9999393738977073,0.0013503905108885569,-10.5188006401062,2.3580000400543213,58.936004638671875,351.76661398714856
curv_a,5 板の形,0.9999393738977073,0.0013779495009066907,-5.938000202178955,2.2350001335144043,74.23100280761719,99.23179993502364
shape_asym,5 板の形,0.9999393738977073,0.0032547167211416034,-94.32600402832031,0.004999995231628418,70.99820480346669,364.22892723919574
hhi_b,5 板の形,1.0,0.0002783289241622575,0.2806119203567505,0.5405700504779816,1.0,0.24901854763772596
gini_b,5 板の形,1.0,0.0005842151675485009,0.6662079840898514,0.8192895650863647,0.8999999761581421,0.09013343226066002
entropy_b,5 板の形,1.0,0.10755897266313932,0.0,0.6931471824645996,1.3727346360683441,0.45742500590345614
hhi_a,5 板の形,1.0,0.00018187830687830687,0.2807860612869263,0.5485661923885345,1.0,0.253708511191629
gini_a,5 板の形,1.0,0.00047123015873015874,0.6694874107837677,0.8226392865180969,0.8999999761581421,0.0898446085730118
entropy_a,5 板の形,1.0,0.12589010141093473,0.0,0.6931471824645996,1.3723839998245235,0.4636398809226737
liq_conc,5 板の形,1.0,0.00006062610229276896,0.34910026788711546,0.611466109752655,0.9366750955581664,0.1844242807368166
gap12_b,6 板の隙間,1.0,0.0,1.0,2.0,10.0,3.17500856508059
max_gap_b,6 板の隙間,1.0,0.38466710758377426,0.0,1.0,1.0,0.4865165196855162
mean_gap_b,6 板の隙間,1.0,0.38466710758377426,0.0,0.3333333432674408,1.0,0.32937648624019483
empty_lv_b,6 板の隙間,1.0,0.0024911816578483247,4.0,7.0,9.0,1.644478061501001
wall_dist_b,6 板の隙間,1.0,0.0,1.0,2.0,10.0,3.160398841826839
cliff_b,6 板の隙間,1.0,0.0,2.0,2.0,4.0,0.9329156690195578
gap12_a,6 板の隙間,1.0,0.0,1.0,2.0,10.0,3.2804145930224506
max_gap_a,6 板の隙間,1.0,0.40849316578483247,0.0,1.0,1.0,0.49155518438108026
mean_gap_a,6 板の隙間,1.0,0.40849316578483247,0.0,0.3333333432674408,1.0,0.33343396115405405
empty_lv_a,6 板の隙間,1.0,0.0025462962962962965,4.0,7.0,9.0,1.6685705302340326
wall_dist_a,6 板の隙間,1.0,0.0,1.0,1.0,10.0,3.1444134926175464
cliff_a,6 板の隙間,1.0,0.0,2.0,2.0,4.0,0.9173493217490923
gap_asym,6 板の隙間,1.0,0.23365575396825397,-8.0,0.0,8.0,4.419434434521215
med_gap,6 板の隙間,1.0,0.1701251102292769,0.0,0.3333333432674408,0.75,0.23707992914499565
cum_gap,6 板の隙間,1.0,8.267195767195768e-6,10.0,13.0,17.0,2.5638502153160942
wgt_gap,6 板の隙間,0.9999393738977073,0.0,1.0,2.9421157836914062,9.775848960876464,2.8704709697916
elast_b,7 板の弾力性,0.9999393738977073,0.1075048641617382,0.0,0.5659676790237427,2.1867419719696017,0.7522736751036763
local_elast_b,7 板の弾力性,0.9999393738977073,0.46016623582778937,0.0,0.05863824859261513,3.05720534324646,1.1979279919579926
deep_elast_b,7 板の弾力性,0.9999393738977073,0.27032062128987094,0.0,0.4149281084537506,4.509205198287962,1.5463356441977518
marg_elast_b,7 板の弾力性,0.9999393738977073,0.5688836955503255,0.0,0.0,3.783489131927488,1.64852868147901
elast_a,7 板の弾力性,0.9999393738977073,0.1258371043218008,0.0,0.5109051465988159,2.217754173278806,0.7539681078631486
local_elast_a,7 板の弾力性,0.9999393738977073,0.4824669705504633,0.0,0.0019010772230103612,3.0601171970367416,1.19103082695143
deep_elast_a,7 板の弾力性,0.9999393738977073,0.29305127625682775,0.0,0.36688852310180664,4.4428570747375336,1.5644387813772207
marg_elast_a,7 板の弾力性,0.9999393738977073,0.5893545133357952,0.0,0.0,3.7876996994018555,1.6119699624319774
elast_asym,7 板の弾力性,0.9999393738977073,0.01772594237966367,-1.7497152805328369,0.00017478206427767873,1.7294696331024162,1.032331309928066
ofi_0.1s,8 OFI,0.9999393738977073,0.7738426602141885,-2.8921999692916867,0.0,3.1493999958038126,13.220375106687676
ofi_0.25s,8 OFI,0.9999393738977073,0.5853501920861605,-12.79099998474121,0.0,12.196099758148177,20.14306933036874
ofi_0.5s,8 OFI,0.9999393738977073,0.45087334439367466,-23.834099578857423,0.0,21.262099266052246,28.199802379816223
ofi_1s,8 OFI,0.9999393738977073,0.3306114237525423,-37.759400558471675,0.0,34.0467998504638,60.23163166195093
ofi_2s,8 OFI,0.9999393738977073,0.23591873405023453,-68.19239807128906,0.0,63.6449001312254,79.38495290550443
ofi_5s,8 OFI,0.9998815035273368,0.11337046662826558,-120.34440269470215,0.0,123.2260990142822,118.65573837715752
ofi_10s,8 OFI,0.9998236331569665,0.04951270065267243,-183.07499389648436,0.0,177.80499877929697,175.6833999486138
ofi_dollar,8 OFI,0.9999393738977073,0.3304736288024516,-28689.140234374994,0.0,27096.57324218749,38144.132625366576
ofi_norm,8 OFI,0.9999393738977073,0.3309448875317617,-2.9515354871749877,0.0,2.8665884971618603,27.33410117514681
ofi_per_event,8 OFI,0.6844824735449735,0.022376552529339535,-12.394567012786865,0.012000000104308128,11.584449815750121,31.026598698459914
ofi_per_time,8 OFI,0.9999393738977073,0.3306114237525423,-37.759400558471675,0.0,34.0467998504638,60.23163166195093
ofi_cum,8 OFI,0.9999393738977073,0.0,-24617.1607421875,-6279.94091796875,14190.04189453123,26537.537886757178
ofi_ewma,8 OFI,1.0,0.006396053791887125,-17.740855503082276,0.002585766022093594,17.911483955383297,18.483426662227917
d_ofi,8 OFI,0.9999393738977073,0.2316250434054093,-57.534200286865236,0.0,60.21330146789549,77.40485089314407
ofi_vel,8 OFI,0.9999393738977073,0.2316250434054093,-57.534200286865236,0.0,60.21330146789549,77.40485089314407
ofi_acc,8 OFI,0.9999366181657848,0.16699691614051818,-110.98740234374998,0.0,109.72370147705053,128.27197617492058
ofi_sign,8 OFI,0.9999393738977073,0.33047087290344984,-1.0,0.0,1.0,0.8179804739813107
ofi_persist,8 OFI,1.0,0.4266065917107584,0.0,1.0,7.0,179.49622462735
ofi_streak,8 OFI,1.0,0.0,1.0,2.0,8.0,179.49622370411018
ofi_reversal,8 OFI,1.0,0.5733934082892416,0.0,0.0,1.0,0.4945840753802013
ofi_z,8 OFI,1.0,0.005944113756613757,-1.3038754165172577,0.0022943412186577916,1.253859186172485,1.0737080537910397
ofi_shock,8 OFI,1.0,0.9729001322751323,0.0,0.0,0.0,0.16237445887257762
ofi_pct,8 OFI,0.9523809523809523,0.00013310185185185186,0.05367158576846123,0.6079571843147278,0.9534198775887488,0.3008998104834232
ofi_lv2,8 OFI,0.9999393738977073,0.3679400757321046,-34.60410041809082,0.0,37.22170219421381,102.69060648408608
ofi_lv3,8 OFI,0.9999393738977073,0.3566133308346516,-39.72960281372068,0.0,41.74050140380859,92.5406134698674
ofi_lv5,8 OFI,0.9999393738977073,0.34099565119137515,-49.39060401916502,0.0,49.78520431518541,88.32966332996624
ofi_lv10,8 OFI,0.9999393738977073,0.30800754013966897,-80.73210144042967,0.0,82.11450271606432,111.86693067584554
add_vol_b,9 指値フロー,1.0,0.18804287918871251,0.0,173.0270004272461,1200.1416931152344,486.3601194619806
add_cnt_b,9 指値フロー,1.0,0.18804287918871251,0.0,10.0,42.0,20.880364411201093
add_vol_a,9 指値フロー,1.0,0.21558366402116402,0.0,114.49800109863281,1112.8617492675776,459.9111263643432
add_cnt_a,9 指値フロー,1.0,0.21558366402116402,0.0,6.0,35.0,20.53445813313832
add_imb,9 指値フロー,1.0,0.12709711199294532,-0.9831454187631607,0.003862063866108656,1.0,0.6335136427685001
cancel_vol_b,10 取消,1.0,0.19319609788359787,0.0,172.69449615478516,1183.9430419921875,486.82682106601567
cancel_cnt_b,10 取消,1.0,0.19319609788359787,0.0,9.0,42.0,21.069438699176125
cancel_vol_a,10 取消,1.0,0.2201003086419753,0.0,117.72999954223633,1090.3839538574214,461.5418578385102
cancel_cnt_a,10 取消,1.0,0.2201003086419753,0.0,6.0,34.0,20.720331582720103
cancel_imb,10 取消,1.0,0.1308504188712522,-0.9880223453044892,0.0005247241933830082,1.0,0.6348977040297318
exec_vol_b,9 指値フロー,1.0,0.9996858465608466,0.0,0.0,0.0,1.5046430026520383
exec_cnt_b,9 指値フロー,1.0,0.9341490299823633,0.0,0.0,1.0,1.2737669531805105
exec_vol_a,9 指値フロー,1.0,0.9999035493827161,0.0,0.0,0.0,0.34202996176730405
exec_cnt_a,9 指値フロー,1.0,0.9292300485008819,0.0,0.0,1.0,1.2906148122181884
exec_imb,9 指値フロー,1.0,0.9995893959435627,0.0,0.0,0.0,0.020262197855088177
cancel_bbo_b,10 取消,1.0,0.6423500881834215,0.0,0.0,19.78815011978149,21.15058023983042
add_bbo_b,9 指値フロー,1.0,0.8151923500881835,0.0,0.0,11.747349739074702,19.90568933410009
cancel_deep_b,10 取消,1.0,0.20367063492063492,0.0,164.8219985961914,1174.1108703613277,480.951075095673
add_deep_b,9 指値フロー,1.0,0.19324018959435627,0.0,165.32450103759766,1194.7892028808587,481.56701885559096
cancel_bbo_a,10 取消,1.0,0.6507578262786596,0.0,0.0,20.4080509185791,20.922164792910554
add_bbo_a,9 指値フロー,1.0,0.823015873015873,0.0,0.0,10.0,19.62727328328693
cancel_deep_a,10 取消,1.0,0.2324239417989418,0.0,115.38899993896484,1084.635229492187,455.7003967666848
add_deep_a,9 指値フロー,1.0,0.2213018077601411,0.0,114.11199951171875,1110.5580932617186,455.32091194915796
net_lof,9 指値フロー,1.0,0.12808090828924162,-248.8853546142578,0.0,240.4709976196288,196.72541481568237
repl_b,9 指値フロー,1.0,0.18804287918871251,0.0,173.0270004272461,1200.1416931152344,486.3601194619806
repl_a,9 指値フロー,1.0,0.21558366402116402,0.0,114.49800109863281,1112.8617492675776,459.9111263643432
depl_b,9 指値フロー,1.0,0.1931657848324515,0.0,172.69449615478516,1183.9430419921875,486.8312591658048
depl_a,9 指値フロー,1.0,0.22009479717813052,0.0,117.72999954223633,1090.3839538574214,461.5417494165763
repl_depl_ratio,9 指値フロー,0.8740520282186949,0.029737432844855853,0.2375838577747345,1.0,2.323899745941162,81.62766185150753
add_cancel_ratio,9 指値フロー,0.8740272266313933,0.029738276680739167,0.2375838577747345,1.0,2.323899745941162,69.46437554009076
cancel_add_ratio,10 取消,0.8774250440917107,0.03349560301507538,0.25025203824043274,0.995732456445694,2.8712515830993652,118.31922961055544
cancel_intensity,10 取消,1.0,0.010284391534391535,4.300000190734863,19.799999237060547,61.599998474121094,32.23005609708988
cancel_int_b,10 取消,1.0,0.018030753968253967,2.200000047683716,11.199999809265137,34.900001525878906,16.631823543792187
cancel_int_a,10 取消,1.0,0.019499559082892415,1.0,8.899999618530273,27.5,16.409629883768638
cancel_rate,10 取消,0.9999393738977073,0.12592253719085703,0.0,5.17947244644165,81.98430557250933,251.97878555552157
cancel_to_depth,10 取消,0.9999393738977073,0.12592253719085703,0.0,32.78915023803711,700.0725402832005,739.510228391771
cancel_z,10 取消,1.0,0.005933090828924162,-0.9658086329698563,-0.28253938257694244,1.9903961896896356,1.0611655485542528
cancel_burst,10 取消,1.0,0.9772238756613757,0.0,0.0,0.0,0.14918904952688675
cancel_shock_b,10 取消,1.0,0.0059386022927689595,-0.9344425827264786,-0.30622825026512146,1.9822457253932952,1.064628863567052
cancel_shock_a,10 取消,1.0,0.005933090828924162,-0.9001701354980469,-0.3335053324699402,1.9695365488529188,1.06129964595216
bbo_cancel_rate,10 取消,0.8740272266313933,0.4022612692997695,0.0,0.0009166793897747993,0.20396686792373622,0.14412596346301534
deep_cancel_rate,10 取消,0.8740272266313933,0.008525477114580016,0.7960331559181214,0.9990833401679993,1.0,0.14412596340724265
cancel_persist,10 取消,1.0,0.8740272266313933,0.0,0.0,1.0,7609.055939865329
t_since_cancel,10 取消,1.0,0.8740272266313933,0.0,0.0,1.0,7609.055939865329
add_intensity,11 指値の到着,1.0,0.009997795414462081,4.400000095367432,19.899999618530273,62.10499858856194,32.54845944261528
bbo_add_int,11 指値の到着,1.0,0.17534446649029983,0.0,0.6820499897003174,23.28730010986328,16.027777435510554
deep_add_int,11 指値の到着,1.0,0.010380842151675484,45.287095069885254,416.58399963378906,1713.7599243164052,681.1542485846497
repl_intensity,11 指値の到着,1.0,0.009997795414462081,45.852215957641604,422.19830322265625,1746.5649658203124,689.659369626744
arrival_acc,11 指値の到着,1.0,0.08400848765432099,-4.199999809265137,0.0,4.199999809265137,3.571540343110042
arrival_burst,11 指値の到着,1.0,0.9806712962962963,0.0,0.0,0.0,0.13767753962370963
trade_buy_vol,12 攻撃的な約定フロー,1.0,0.8505676807760141,0.0,0.0,1.6100000143051147,10.40080735384994
trade_buy_cnt,12 攻撃的な約定フロー,1.0,0.8505676807760141,0.0,0.0,2.0,1.6242853633358239
trade_sell_vol,12 攻撃的な約定フロー,1.0,0.8681823192239859,0.0,0.0,0.8281500071287133,11.480962371932838
trade_sell_cnt,12 攻撃的な約定フロー,1.0,0.8681823192239859,0.0,0.0,1.0,1.5841222128423231
trade_dollar_imb,12 攻撃的な約定フロー,1.0,0.7471698633156967,-499.9642395019531,0.0,923.9414672851556,11171.052140604013
trade_imb,12 攻撃的な約定フロー,1.0,0.747337962962963,-1.0,0.0,1.0,0.4893187391287628
signed_vol,12 攻撃的な約定フロー,1.0,0.747337962962963,-0.7342500269412993,0.0,1.2895500302314677,15.357887647196552
signed_cnt,12 攻撃的な約定フロー,1.0,0.7565310846560847,-1.0,0.0,2.0,2.200821111668087
aggr_buy_int,12 攻撃的な約定フロー,1.0,0.34930279982363316,0.0,0.10000000149011612,1.100000023841858,0.7023438627273539
aggr_sell_int,12 攻撃的な約定フロー,1.0,0.46455577601410936,0.0,0.10000000149011612,1.100000023841858,0.7386100494736556
aggr_imb,12 攻撃的な約定フロー,1.0,0.21576278659611994,-1.0,0.0,1.0,0.7656796320841618
aggr_mom,12 攻撃的な約定フロー,1.0,0.21586474867724867,-20.775899600982665,0.0,18.731500816345207,53.977541349723595
aggr_acc,12 攻撃的な約定フロー,1.0,0.5945023148148149,-1.9320000410079956,0.0,1.9320000410079956,21.578295105271778
aggr_shock,12 攻撃的な約定フロー,1.0,0.9792410714285714,0.0,0.0,0.0,0.14257627942962636
size_wgt_imb,12 攻撃的な約定フロー,1.0,0.747337962962963,-1.0,0.0,1.0,0.49512789449282774
d_depth,3 板の厚み,0.9999393738977073,0.3923518290901675,-28.972999572753906,0.0,28.88990097045884,116.2477957593763
depth_vol,3 板の厚み,1.0,0.06950782627865962,2.9500486493110656,16.645087242126465,78.51142578124963,152.71972858606378
depl_rate,9 指値フロー,0.9999393738977073,0.1258977340998407,0.0,5.17947244644165,81.98430557250933,251.97894082902394
repl_rate,9 指値フロー,0.9999393738977073,0.12252451372162113,0.0,5.094539642333984,81.91439514160112,242.99917426470853
d_micro,4 マイクロプライス,0.9999393738977073,0.3541330217330195,-0.19243291020393372,0.0,0.18718702942132945,0.1433184133738537
micro_ret,4 マイクロプライス,0.9999393738977073,0.3541330217330195,-2.7486583471298216,0.0,2.6571170091628993,1.9851551718792992
micro_mom,4 マイクロプライス,1.0,0.0712852733686067,-7.443704915046692,0.0,7.70190422534942,5.456234222491699
micro_persist,4 マイクロプライス,1.0,0.5000881834215167,0.0,0.0,6.0,179.56845859673177
micro_minus_bid,4 マイクロプライス,0.9999393738977073,0.00021771602114325714,0.011844766419380905,0.6856043934822083,3.69902911186218,1.807943964869993
micro_minus_ask,4 マイクロプライス,0.9999393738977073,0.00012125955607978878,-3.406506061553955,-0.7916203737258911,-0.011514266859740083,2.1862984853982352
