feature,target,n,n_days,d1,d10,spread_bp,se_bp,t,monotone_rho,max_dec_share,n_dec_pop,family,ab
obi_x_spread,fwd_micro_3s,1657258,96,1.7797421700574658,-1.8001093790388545,-3.9095202854014475,0.34396504352009244,-11.366039541088064,-0.9151515151515152,0.10448584348363381,10,4 マイクロプライス,3.9095202854014475
delta1,fwd_micro_3s,1657258,96,1.7749123858242486,-1.7968354833090234,-3.891845814908356,0.34263798518781285,-11.358477411005927,-0.9151515151515152,0.10437119627722419,10,4 マイクロプライス,3.891845814908356
obi1,fwd_mid_30s,1657258,96,-1.198293567470025,1.2986911037195792,3.2953778232054796,0.4796829817646588,6.8699077275629765,0.9999999999999999,0.10805981929186645,10,2 板の偏り OBI,3.2953778232054796
depth_ratio,fwd_mid_30s,1657258,96,-1.198293567470025,1.2986911037195792,3.2953778232054796,0.4796829817646588,6.8699077275629765,0.9999999999999999,0.10805981929186645,10,2 板の偏り OBI,3.2953778232054796
log_depth_ratio,fwd_mid_30s,1657258,96,-1.198293567470025,1.2986911037195792,3.2953778232054796,0.4796829817646588,6.8699077275629765,0.9999999999999999,0.10805981929186645,10,2 板の偏り OBI,3.2953778232054796
ofi_ewma,fwd_mid_60s,1691793,97,-1.5168497325507486,1.3721966876577987,3.176550937065464,0.4010239979311411,7.92109936924748,0.9757575757575757,0.1252404992809404,10,8 OFI,3.176550937065464
qb1,fwd_mid_60s,1657258,96,-1.943737274352714,0.8165125254102297,3.149246378787988,0.5008460427194573,6.287853172780281,0.9999999999999999,0.1132732501517567,10,3 板の厚み,3.149246378787988
cum_b1,fwd_mid_60s,1657258,96,-1.943737274352714,0.8165125254102297,3.149246378787988,0.5008460427194573,6.287853172780281,0.9999999999999999,0.1132732501517567,10,3 板の厚み,3.149246378787988
qa1,fwd_mid_60s,1657258,94,1.841565058845742,-0.8744242052878606,-3.1242400987828827,0.4614995698231158,-6.769757336892742,-0.9999999999999999,0.11570256411494168,10,3 板の厚み,3.1242400987828827
cum_a1,fwd_mid_60s,1657258,94,1.841565058845742,-0.8744242052878606,-3.1242400987828827,0.4614995698231158,-6.769757336892742,-0.9999999999999999,0.11570256411494168,10,3 板の厚み,3.1242400987828827
trade_imb,fwd_micro_60s,1691793,64,-1.6789083644839435,0.2069593969145264,2.997165254737035,0.3575794675285742,8.38181586725902,0.6666666666666669,0.5823957186251509,8,12 攻撃的な約定フロー,2.997165254737035
size_wgt_imb,fwd_micro_60s,1691793,64,-1.6789083644839435,0.20703354569501764,2.997165254737035,0.3575794675285742,8.38181586725902,0.6666666666666669,0.5823998562471886,8,12 攻撃的な約定フロー,2.997165254737035
delta1_bp,fwd_micro_1s,1657258,96,1.33911787428313,-1.3711234530559526,-2.9191357017876562,0.2302436772778499,-12.678461950835448,-0.9515151515151514,0.10448584348363381,10,4 マイクロプライス,2.9191357017876562
obi_x_spread,fwd_micro_1s,1657258,96,1.33911787428313,-1.3711234530559526,-2.9191357017876562,0.2302436772778499,-12.678461950835448,-0.9515151515151514,0.10448584348363381,10,4 マイクロプライス,2.9191357017876562
delta1,fwd_micro_1s,1657258,96,1.333704935758092,-1.3683096719533026,-2.911111923583718,0.23081238190298486,-12.612459953761569,-0.9515151515151514,0.10437119627722419,10,4 マイクロプライス,2.911111923583718
trade_imb,fwd_micro_30s,1691793,64,-1.5945607801340356,0.17134573888320961,2.890412432221849,0.2994731649100359,9.651657546979715,0.7142857142857144,0.5823957186251509,8,12 攻撃的な約定フロー,2.890412432221849
size_wgt_imb,fwd_micro_30s,1691793,64,-1.5945607801340356,0.17138265900459998,2.890412432221849,0.2994731649100359,9.651657546979715,0.7142857142857144,0.5823998562471886,8,12 攻撃的な約定フロー,2.890412432221849
trade_dollar_imb,fwd_micro_60s,1691793,97,-1.510177670108026,0.20192511416578002,2.810968394945928,0.2582646734355299,10.884060748817916,0.5000000000000001,0.5694621032242124,8,12 攻撃的な約定フロー,2.810968394945928
ofi_10s,fwd_mid_60s,1657066,96,-1.3751411590820901,1.111414544357183,2.803535360215678,0.34943390513448186,8.023077666538168,0.9393939393939393,0.13577552131297124,10,8 OFI,2.803535360215678
signed_vol,fwd_micro_60s,1691793,97,-1.5081915193777329,0.20047861655168786,2.7986273475023724,0.2577562144682112,10.857652271454834,0.5000000000000001,0.5697292753900743,8,12 攻撃的な約定フロー,2.7986273475023724
micro_minus_bid,fwd_mid_60s,1657258,96,-1.749308577834796,0.41383282835723967,2.793894779615853,0.4450666355740335,6.277475227978777,0.9151515151515152,0.11538999962588806,10,4 マイクロプライス,2.793894779615853
signed_cnt,fwd_micro_60s,1691793,97,-1.5328296834779291,0.20542876364205437,2.7920700273295624,0.27091148669831283,10.3062076154741,0.5714285714285715,0.6106249405216833,7,12 攻撃的な約定フロー,2.7920700273295624
micro_minus_ask,fwd_micro_60s,1657258,96,3.0321871188706853,0.5134955710638198,-2.7750752738413387,0.4972994665517332,-5.580290067640064,-0.709090909090909,0.10671542994512623,10,4 マイクロプライス,2.7750752738413387
qa1,fwd_mid_30s,1657258,94,1.441686801162094,-0.6830219947534334,-2.7026285348247687,0.453155392795646,-5.964021564769373,-0.9999999999999999,0.11570256411494168,10,3 板の厚み,2.7026285348247687
cum_a1,fwd_mid_30s,1657258,94,1.441686801162094,-0.6830219947534334,-2.7026285348247687,0.453155392795646,-5.964021564769373,-0.9999999999999999,0.11570256411494168,10,3 板の厚み,2.7026285348247687
aggr_imb,fwd_micro_60s,1691793,28,-1.4158695250536064,0.5160436980565538,2.6842259165818687,0.4386756533238075,6.1189306865875075,0.9515151515151514,0.28113072935045835,10,12 攻撃的な約定フロー,2.6842259165818687
micro_minus_ask,fwd_mid_60s,1657258,96,-0.504641827552446,1.7078270507202071,2.6723962969297745,0.4704415022720857,5.680613389811345,0.6606060606060605,0.10671542994512623,10,4 マイクロプライス,2.6723962969297745
micro_minus_ask,fwd_micro_30s,1657258,96,2.685011876688595,0.33868289452615497,-2.653354066710469,0.40886570501035174,-6.489549096917509,-0.709090909090909,0.10671542994512623,10,4 マイクロプライス,2.653354066710469
aggr_mom,fwd_micro_60s,1691793,97,-1.2966658330842697,0.6431717895711855,2.6383635565597965,0.2479298015124203,10.641574915420666,0.8787878787878788,0.23526400688500307,10,12 攻撃的な約定フロー,2.6383635565597965
ofi_5s,fwd_mid_60s,1657162,96,-1.363199948313165,1.023469104170591,2.6342217895603857,0.30966228451251876,8.50675694557789,0.9757575757575757,0.15805032941860844,10,8 OFI,2.6342217895603857
ofi_ewma,fwd_mid_30s,1691793,97,-1.2209149750392656,1.1219323400432297,2.6164046864993176,0.2858507138016998,9.153045838865276,0.9515151515151514,0.1252404992809404,10,8 OFI,2.6164046864993176
trade_dollar_imb,fwd_micro_30s,1691793,97,-1.3425861536371009,0.16623028768484271,2.5661088963137173,0.21800507623565002,11.770867635852259,0.5952380952380953,0.5694621032242124,8,12 攻撃的な約定フロー,2.5661088963137173
signed_vol,fwd_micro_30s,1691793,97,-1.3460855168806602,0.16555476341491884,2.5643813219110245,0.21762312456213503,11.783588380465748,0.5952380952380953,0.5697292753900743,8,12 攻撃的な約定フロー,2.5643813219110245
micro_minus_bid,fwd_micro_30s,1657258,96,-0.5148033348399903,-2.8362583537652823,-2.558493574910479,0.34279567280751044,-7.463611060070605,-0.6242424242424242,0.11538999962588806,10,4 マイクロプライス,2.558493574910479
qb1,fwd_mid_30s,1657258,96,-1.4824369911267679,0.7275972155044008,2.5544398104075654,0.35209651713343465,7.2549420005751,0.9878787878787878,0.1132732501517567,10,3 板の厚み,2.5544398104075654
cum_b1,fwd_mid_30s,1657258,96,-1.4824369911267679,0.7275972155044008,2.5544398104075654,0.35209651713343465,7.2549420005751,0.9878787878787878,0.1132732501517567,10,3 板の厚み,2.5544398104075654
micro_minus_bid,fwd_micro_60s,1657258,96,-0.7924141477148927,-3.2265320414703735,-2.5534396800474997,0.413622034661183,-6.173364729321397,-0.6242424242424242,0.11538999962588806,10,4 マイクロプライス,2.5534396800474997
ofi_per_event,fwd_mid_60s,873875,94,-1.360483055655124,1.2302474270659836,2.5445100705530286,0.33187113935794077,7.66716284964038,0.9878787878787878,0.11049406379630954,10,8 OFI,2.5445100705530286
signed_cnt,fwd_micro_30s,1691793,97,-1.3485854473391172,0.16525604903602392,2.5227717238945284,0.23288067272828578,10.832894350309525,0.7500000000000002,0.6106249405216833,7,12 攻撃的な約定フロー,2.5227717238945284
trade_imb,fwd_mid_30s,1691793,64,-1.43980361765983,0.16649361121564288,2.4592012683441107,0.29001122024209136,8.479676290769904,0.6904761904761906,0.5823957186251509,8,12 攻撃的な約定フロー,2.4592012683441107
size_wgt_imb,fwd_mid_30s,1691793,64,-1.43980361765983,0.1665264608975045,2.4592012683441107,0.29001122024209136,8.479676290769904,0.6904761904761906,0.5823998562471886,8,12 攻撃的な約定フロー,2.4592012683441107
trade_imb,fwd_mid_60s,1691793,64,-1.4815020784224846,0.19892720508205472,2.4281476576533936,0.3250665260775197,7.469694548230245,0.6666666666666669,0.5823957186251509,8,12 攻撃的な約定フロー,2.4281476576533936
size_wgt_imb,fwd_mid_60s,1691793,64,-1.4815020784224846,0.19899226686516072,2.4281476576533936,0.3250665260775197,7.469694548230245,0.6666666666666669,0.5823998562471886,8,12 攻撃的な約定フロー,2.4281476576533936
trade_dollar_imb,fwd_mid_60s,1691793,97,-1.3938301051782154,0.18955913404116576,2.425066046416226,0.23446880371548043,10.342808970693422,0.5000000000000001,0.5694621032242124,8,12 攻撃的な約定フロー,2.425066046416226
signed_cnt,fwd_mid_60s,1691793,97,-1.426684973628917,0.19761068089254355,2.4217991723201364,0.24289272266642264,9.970653487408597,0.642857142857143,0.6106249405216833,7,12 攻撃的な約定フロー,2.4217991723201364
signed_vol,fwd_mid_60s,1691793,97,-1.3924923472018718,0.18809218674820255,2.4110211660145477,0.23401729349846878,10.30274784384823,0.5000000000000001,0.5697292753900743,8,12 攻撃的な約定フロー,2.4110211660145477
ofi_per_event,fwd_mid_30s,873875,94,-1.2190347235618344,1.132019986463947,2.4076179745263873,0.25577342149146765,9.413088977295098,0.9999999999999999,0.11049406379630954,10,8 OFI,2.4076179745263873
ofi_pct,fwd_mid_60s,1674526,95,-0.6627538965895772,0.4018638517173502,2.373201568084878,0.3080513951615795,7.7039143641601875,0.9030303030303028,0.23899360177148637,10,8 OFI,2.373201568084878
micro_minus_ask,fwd_micro_10s,1657258,96,2.1155779051762855,0.05105316968486436,-2.365468509537722,0.29071031498924393,-8.136857853238688,-0.7818181818181817,0.10671542994512623,10,4 マイクロプライス,2.365468509537722
aggr_imb,fwd_micro_30s,1691793,28,-1.2911779300683162,0.4205467398734025,2.345402826798041,0.3242730019313015,7.232803264006924,0.9636363636363635,0.28113072935045835,10,12 攻撃的な約定フロー,2.345402826798041
delta1_bp,fwd_micro_500ms,1657258,96,1.0569863747344035,-1.0962498962396523,-2.3115724379620306,0.1722250754008332,-13.421811153701766,-0.9636363636363635,0.10448584348363381,10,4 マイクロプライス,2.3115724379620306
obi_x_spread,fwd_micro_500ms,1657258,96,1.0569863747344035,-1.0962498962396523,-2.3115724379620306,0.1722250754008332,-13.421811153701766,-0.9636363636363635,0.10448584348363381,10,4 マイクロプライス,2.3115724379620306
delta1,fwd_micro_500ms,1657258,96,1.054519116117102,-1.0900871068417162,-2.304060121794245,0.17194566589808707,-13.39993136645777,-0.9636363636363635,0.10437119627722419,10,4 マイクロプライス,2.304060121794245
micro_minus_bid,fwd_micro_10s,1657258,96,-0.1728625774432947,-2.191509644102274,-2.2973662132278965,0.25021163211569203,-9.181692289052524,-0.709090909090909,0.11538999962588806,10,4 マイクロプライス,2.2973662132278965
trade_imb,fwd_micro_10s,1691793,64,-1.2613692432052297,0.12230547859244799,2.27984203071143,0.2686499838171821,8.486291338334404,0.5952380952380953,0.5823957186251509,8,12 攻撃的な約定フロー,2.27984203071143
size_wgt_imb,fwd_micro_10s,1691793,64,-1.2613692432052297,0.12229662990684768,2.27984203071143,0.2686499838171821,8.486291338334404,0.5952380952380953,0.5823998562471886,8,12 攻撃的な約定フロー,2.27984203071143
ofi_2s,fwd_mid_60s,1657251,96,-1.1614879075337687,0.7480759178456008,2.2728420340763846,0.24416377531686312,9.308678288279282,0.9878787878787878,0.19827231964258885,10,8 OFI,2.2728420340763846
trade_dollar_imb,fwd_mid_30s,1691793,97,-1.2551513122042415,0.15657145964063288,2.2684504796181915,0.20783448379433692,10.914697302411769,0.5952380952380953,0.5694621032242124,8,12 攻撃的な約定フロー,2.2684504796181915
signed_vol,fwd_mid_30s,1691793,97,-1.259245942520027,0.1558714829951092,2.266374806696587,0.20717370949218164,10.939490402772925,0.5952380952380953,0.5697292753900743,8,12 攻撃的な約定フロー,2.266374806696587
signed_cnt,fwd_mid_30s,1691793,97,-1.2730563472057599,0.16030297009899874,2.2535497677140293,0.22089990716358257,10.20167820190713,0.7500000000000002,0.6106249405216833,7,12 攻撃的な約定フロー,2.2535497677140293
ofi_5s,fwd_mid_30s,1657162,96,-1.1523661656965094,0.8779972466224988,2.2467270444909695,0.24181131491240754,9.291240342929413,0.9757575757575757,0.15805032941860844,10,8 OFI,2.2467270444909695
depth_diff,fwd_mid_60s,1657258,94,-1.0448628548810346,1.02119429401192,2.2190863798006286,0.24868950509565063,8.923120334117543,0.9878787878787878,0.11102194106168141,10,2 板の偏り OBI,2.2190863798006286
aggr_mom,fwd_micro_30s,1691793,97,-1.0682618124325087,0.5272160254412376,2.2124676393006206,0.20535851863712254,10.773683283186063,0.9636363636363635,0.23526400688500307,10,12 攻撃的な約定フロー,2.2124676393006206
d_obi,fwd_micro_60s,1657254,96,1.1021410743932123,-0.39429820062062215,-2.210015191952898,0.20329065398923482,-10.87120902306669,-0.8424242424242423,0.25817768428979504,10,2 板の偏り OBI,2.210015191952898
obi_vel,fwd_micro_60s,1657254,96,1.1021410743932123,-0.39429820062062215,-2.210015191952898,0.20329065398923482,-10.87120902306669,-0.8424242424242423,0.25817768428979504,10,2 板の偏り OBI,2.210015191952898
ofi_10s,fwd_mid_30s,1657066,96,-1.0807049656982182,0.8868643037516726,2.206390490061631,0.2583370191807903,8.540744555535603,0.9757575757575757,0.13577552131297124,10,8 OFI,2.206390490061631
ofi_pct,fwd_mid_30s,1674526,95,-0.6086585690233487,0.3769528340531192,2.184981534524316,0.25118178840419303,8.698805547989489,0.9636363636363635,0.23899360177148637,10,8 OFI,2.184981534524316
d_obi,fwd_micro_30s,1657254,96,1.1144213938842704,-0.4253441426730078,-2.180706021256608,0.20970391535991711,-10.398976182747177,-0.6969696969696969,0.25817768428979504,10,2 板の偏り OBI,2.180706021256608
obi_vel,fwd_micro_30s,1657254,96,1.1144213938842704,-0.4253441426730078,-2.180706021256608,0.20970391535991711,-10.398976182747177,-0.6969696969696969,0.25817768428979504,10,2 板の偏り OBI,2.180706021256608
micro_minus_bid,fwd_mid_30s,1657258,96,-1.3421751817509464,0.3891432831758141,2.1742014071689835,0.30821391061547687,7.0541962328283265,0.9151515151515152,0.11538999962588806,10,4 マイクロプライス,2.1742014071689835
aggr_mom,fwd_mid_60s,1691793,97,-1.0897668696330551,0.5486277015474071,2.1740097388294046,0.2248205536091096,9.66997769523024,0.8787878787878788,0.23526400688500307,10,12 攻撃的な約定フロー,2.1740097388294046
d_obi,fwd_micro_10s,1657254,96,1.0919554083603003,-0.4484201825703867,-2.1321028868648995,0.2025202840321905,-10.527848590840426,-0.709090909090909,0.25817768428979504,10,2 板の偏り OBI,2.1321028868648995
obi_vel,fwd_micro_10s,1657254,96,1.0919554083603003,-0.4484201825703867,-2.1321028868648995,0.2025202840321905,-10.527848590840426,-0.709090909090909,0.25817768428979504,10,2 板の偏り OBI,2.1321028868648995
d_micro,fwd_micro_60s,1657254,96,0.9591620918182374,-0.40658067910902596,-2.119671829218442,0.3473808496907099,-6.101867247735991,-0.11515151515151514,0.2296678722754629,10,4 マイクロプライス,2.119671829218442
micro_ret,fwd_micro_60s,1657254,96,0.9539179396986424,-0.40706553703374754,-2.1088302146751983,0.34645312200073236,-6.0869135844321836,-0.11515151515151514,0.2301119804206235,10,4 マイクロプライス,2.1088302146751983
trade_imb,fwd_mid_10s,1691793,64,-1.1977218674314267,0.12420360950758622,2.091529369893133,0.24135108589090667,8.665920694628767,0.5952380952380953,0.5823957186251509,8,12 攻撃的な約定フロー,2.091529369893133
size_wgt_imb,fwd_mid_10s,1691793,64,-1.1977218674314267,0.12419059374904932,2.091529369893133,0.24135108589090667,8.665920694628767,0.5952380952380953,0.5823998562471886,8,12 攻撃的な約定フロー,2.091529369893133
depth_diff,fwd_mid_30s,1657258,94,-0.8290593413917707,0.9097916737077462,2.0771237521754142,0.300127965209633,6.920793771165535,0.9878787878787878,0.11102194106168141,10,2 板の偏り OBI,2.0771237521754142
micro_minus_ask,fwd_mid_30s,1657258,96,-0.43087826725269807,1.3819494320707004,2.0768223302238673,0.3127290258887298,6.640964407834688,0.8181818181818182,0.10671542994512623,10,4 マイクロプライス,2.0768223302238673
micro_minus_ask,fwd_micro_5s,1657258,96,1.7905598216754743,-0.015417372374404523,-2.060354655625248,0.231275304425075,-8.908666927266893,-0.7818181818181817,0.10671542994512623,10,4 マイクロプライス,2.060354655625248
micro_mom,fwd_micro_10s,1691793,97,0.945495017022082,-0.8587652009267952,-2.0486862426575763,0.4630036001329248,-4.424773893916622,-0.7696969696969697,0.1348888427839576,10,4 マイクロプライス,2.0486862426575763
d_obi,fwd_micro_5s,1657254,96,1.0609996653105451,-0.43653689766008885,-2.041878767496011,0.19418620927093724,-10.515055498339178,-0.709090909090909,0.25817768428979504,10,2 板の偏り OBI,2.041878767496011
obi_vel,fwd_micro_5s,1657254,96,1.0609996653105451,-0.43653689766008885,-2.041878767496011,0.19418620927093724,-10.515055498339178,-0.709090909090909,0.25817768428979504,10,2 板の偏り OBI,2.041878767496011
ofi_2s,fwd_mid_30s,1657251,96,-1.0384440312446641,0.68373472245656,2.035952493043586,0.20299612464136152,10.029514093633836,0.9878787878787878,0.19827231964258885,10,8 OFI,2.035952493043586
d_micro,fwd_micro_5s,1657254,96,0.9610508607143801,-0.45773388319329184,-2.022452226414169,0.29055444283532983,-6.960665294525828,-0.32121212121212117,0.2296678722754629,10,4 マイクロプライス,2.022452226414169
d_micro,fwd_micro_10s,1657254,96,0.9498905827380155,-0.4504677146944059,-2.0151550055334653,0.30053401353120857,-6.705247708423539,-0.1515151515151515,0.2296678722754629,10,4 マイクロプライス,2.0151550055334653
trade_dollar_imb,fwd_micro_10s,1691793,97,-1.0338659920467106,0.11960426335801246,2.0102572884121,0.19139315230638995,10.503287417482932,0.6428571428571429,0.5694621032242124,8,12 攻撃的な約定フロー,2.0102572884121
micro_ret,fwd_micro_5s,1657254,96,0.9541718832398165,-0.45623906666983394,-2.0090866870009285,0.29132149986527933,-6.896458682006045,-0.33333333333333326,0.2301119804206235,10,4 マイクロプライス,2.0090866870009285
signed_vol,fwd_micro_10s,1691793,97,-1.0362804092838531,0.11918139880191676,2.0082241460731276,0.1913961593992989,10.492499705197762,0.6428571428571429,0.5697292753900743,8,12 攻撃的な約定フロー,2.0082241460731276
micro_ret,fwd_micro_10s,1657254,96,0.9420859117839612,-0.45017419017879023,-2.0061459711266303,0.3022862361982982,-6.636577292955572,-0.1515151515151515,0.2301119804206235,10,4 マイクロプライス,2.0061459711266303
aggr_imb,fwd_mid_60s,1691793,28,-1.0708664001439634,0.45473022493166937,2.0012723829134607,0.37639551054597625,5.316940098489851,0.9393939393939393,0.28113072935045835,10,12 攻撃的な約定フロー,2.0012723829134607
d_obi,fwd_micro_3s,1657254,96,1.030504310847568,-0.42152377712242034,-1.9969063095602833,0.19169936183487474,-10.416864670005374,-0.7696969696969697,0.25817768428979504,10,2 板の偏り OBI,1.9969063095602833
obi_vel,fwd_micro_3s,1657254,96,1.030504310847568,-0.42152377712242034,-1.9969063095602833,0.19169936183487474,-10.416864670005374,-0.7696969696969697,0.25817768428979504,10,2 板の偏り OBI,1.9969063095602833
signed_cnt,fwd_micro_10s,1691793,97,-1.0842760130309193,0.1169443710375866,1.990828126797703,0.19638368576341722,10.137441504158584,0.7500000000000002,0.6106249405216833,7,12 攻撃的な約定フロー,1.990828126797703
ofi_dollar,fwd_mid_60s,1657254,96,-1.0770817717691634,0.5241947239861705,1.9783539832831487,0.22230966620482615,8.899091150901114,0.8666666666666665,0.24328075237712504,10,8 OFI,1.9783539832831487
d_micro,fwd_micro_30s,1657254,96,0.9138810820925689,-0.41050940267299446,-1.9744686343791245,0.317678130690367,-6.2153118003064245,-0.12727272727272726,0.2296678722754629,10,4 マイクロプライス,1.9744686343791245
d_micro,fwd_micro_3s,1657254,96,0.9487241919645729,-0.44391764702582603,-1.9737539909080037,0.26932404514429853,-7.328547251882041,-0.4666666666666666,0.2296678722754629,10,4 マイクロプライス,1.9737539909080037
micro_ret,fwd_micro_30s,1657254,96,0.9040565255446995,-0.4099571072574626,-1.9669042231767058,0.3177447112878007,-6.190202868223859,-0.13939393939393938,0.2301119804206235,10,4 マイクロプライス,1.9669042231767058
depth_diff,fwd_micro_60s,1657258,94,0.7351801778655118,-0.973672706114707,-1.9668378139119083,0.3042288454612111,-6.464994504154204,-0.8787878787878788,0.11102194106168141,10,2 板の偏り OBI,1.9668378139119083
ofi_1s,fwd_mid_60s,1657254,96,-1.0631398587240424,0.5184229305794765,1.9663985894218372,0.22441055839505947,8.762504774664508,0.8666666666666665,0.24394450096364226,10,8 OFI,1.9663985894218372
ofi_per_time,fwd_mid_60s,1657254,96,-1.0631398587240424,0.5184229305794765,1.9663985894218372,0.22441055839505947,8.762504774664508,0.8666666666666665,0.24394450096364226,10,8 OFI,1.9663985894218372
micro_ret,fwd_micro_3s,1657254,96,0.9453409046628906,-0.44300928181959365,-1.9660009566950636,0.2700722260313582,-7.27953772064955,-0.4666666666666666,0.2301119804206235,10,4 マイクロプライス,1.9660009566950636
micro_minus_bid,fwd_micro_5s,1657258,96,-0.08744047042755232,-1.8090406009371114,-1.9579503452892375,0.1968229891140946,-9.947772636225183,-0.709090909090909,0.11538999962588806,10,4 マイクロプライス,1.9579503452892375
signed_vol,fwd_mid_10s,1691793,97,-1.0220913689118811,0.11666591823039507,1.9072773664360205,0.17169817736687173,11.108314576692878,0.6666666666666669,0.5697292753900743,8,12 攻撃的な約定フロー,1.9072773664360205
trade_dollar_imb,fwd_mid_10s,1691793,97,-1.0191434173476033,0.11705637718446454,1.9070564533418242,0.17189259523088612,11.09446541766541,0.6666666666666669,0.5694621032242124,8,12 攻撃的な約定フロー,1.9070564533418242
signed_cnt,fwd_mid_10s,1691793,97,-1.075905141030701,0.11787612764859684,1.8975508847354137,0.17631676790771653,10.762169175699636,0.7500000000000002,0.6106249405216833,7,12 攻撃的な約定フロー,1.8975508847354137
micro_mom,fwd_micro_5s,1691793,97,0.8703303046789023,-0.7993521106355332,-1.8807775116607075,0.3914911340678712,-4.804138198783947,-0.8909090909090909,0.1348888427839576,10,4 マイクロプライス,1.8807775116607075
ofi_dollar,fwd_mid_30s,1657254,96,-0.9842129223951844,0.47016027947903316,1.87158502487794,0.18231528657105778,10.265650566544707,0.9393939393939393,0.24328075237712504,10,8 OFI,1.87158502487794
ofi_1s,fwd_mid_30s,1657254,96,-0.9770643190449111,0.46769359987166537,1.8690718347686175,0.18515931841025918,10.094397899150277,0.9515151515151514,0.24394450096364226,10,8 OFI,1.8690718347686175
ofi_per_time,fwd_mid_30s,1657254,96,-0.9770643190449111,0.46769359987166537,1.8690718347686175,0.18515931841025918,10.094397899150277,0.9515151515151514,0.24394450096364226,10,8 OFI,1.8690718347686175
aggr_imb,fwd_mid_30s,1691793,28,-1.0141235796525927,0.37628974963658374,1.8566775751795581,0.27279712065295747,6.806074678264495,0.9636363636363635,0.28113072935045835,10,12 攻撃的な約定フロー,1.8566775751795581
obi1,fwd_mid_10s,1657258,96,-0.736369337692677,0.7941536532295791,1.856167209781545,0.2140311436610454,8.672416443847538,0.9999999999999999,0.10805981929186645,10,2 板の偏り OBI,1.856167209781545
depth_ratio,fwd_mid_10s,1657258,96,-0.736369337692677,0.7941536532295791,1.856167209781545,0.2140311436610454,8.672416443847538,0.9999999999999999,0.10805981929186645,10,2 板の偏り OBI,1.856167209781545
