k,side,h,n,n_fill,sum_edge,sum_as,sum_pnl,sum_wait,p_fill,edge,AS,pnl_fill,wait_s,EV
4,1,60.0,8553590.0,4199220.0,-1380434.4692343706,-8945989.706106625,-10695955.535341004,78700115.406,0.4909307086264364,-0.32873592458465395,-2.130393193523232,-2.5471291181078874,18.741603299184135,-1.2504639029157352
4,-1,0.1,8553590.0,11692.0,40494.433631264124,29460.958364249233,10004.579267014897,592.2120000000001,0.0013669114371860237,3.463430861380784,2.519753537824943,0.8556773235558414,0.05065104344851181,0.0011696351201092052
4,-1,0.5,8553590.0,67736.0,142272.04801605805,175405.491372574,-39094.21135651589,18458.097000000005,0.007919014121555979,2.1003904573056875,2.5895460519158795,-0.5771555946101908,0.27250054623833714,-0.0045705033040531395
4,-1,1.0,8553590.0,166092.0,208068.34506733037,409837.2535672084,-216385.004499878,92747.506,0.019417811702454758,1.2527294816567347,2.4675315702574983,-1.3028020886007634,0.5584104351805024,-0.0252975656420144
4,-1,3.0,8553590.0,620630.0,193020.89273203546,1258503.2153208477,-1120097.7625888123,978422.915,0.07255783828778326,0.31100799628125525,2.0277834060887288,-1.8047754098074735,1.576499548845528,-0.1309506023305784
4,-1,5.0,8553590.0,1015509.0,51365.10850279832,1950358.7383562762,-1988358.4218534776,2524170.5350000006,0.11872313262618386,0.0505806531530477,1.9205725782403467,-1.9579919250872986,2.4856210383167463,-0.2324589350031364
4,-1,10.0,8553590.0,1758674.0,-292100.4692387929,3308025.1231296747,-3754888.904368466,7928897.3270000005,0.20560653480000796,-0.16609131040704128,1.880976874127709,-2.1350681845347497,4.5084520081606945,-0.4389839709839338
4,-1,30.0,8553590.0,3288985.0,-935071.5968097774,6226597.125225385,-7451099.402035167,36135476.74599999,0.38451515679381404,-0.2843040016326549,1.8931667749245997,-2.2654707765572564,10.986817132337178,-0.8711078508597171
4,-1,60.0,8553590.0,4310949.0,-1172427.3821354532,8510726.975439832,-10062517.869575288,80210734.60499997,0.50399294331386,-0.27196503186083926,1.9742119369632607,-2.3341769688241008,18.606282422965332,-1.1764087207330827
5,1,0.1,8553590.0,8616.0,35379.57448127563,-24415.28316566125,10206.083315614384,429.39800000000014,0.0010072963515903848,4.106264447687515,-2.833714387843692,1.1845500598438234,0.049837279480037154,0.0011931929535568555
5,1,0.5,8553590.0,50657.0,127268.11122895585,-149499.24095490293,-26688.945725947164,13920.375000000004,0.005922308644674341,2.512349946284933,-2.95120597261786,-0.5268560263329286,0.27479667173342287,-0.003120203999250275
5,1,1.0,8553590.0,127224.0,200053.2928696015,-354037.4255396784,-165179.84467007688,71725.96599999997,0.01487375476262014,1.5724493245739914,-2.7827880395183175,-1.2983387149443257,0.5637770074828646,-0.019311171644897276
5,1,3.0,8553590.0,492105.0,236262.515159307,-1125230.6818364775,-932273.4066771704,794193.751,0.05753198364663258,0.4801059025193952,-2.2865662446763952,-1.8944603421569999,1.613870517470865,-0.10899206142417048
5,1,5.0,8553590.0,825496.0,144678.45686040018,-1789335.951262196,-1717301.1424017963,2110085.467,0.09650871739234637,0.17526245658416295,-2.167588881426677,-2.0803264248425144,2.5561425700427383,-0.2007696350189565
5,1,10.0,8553590.0,1478018.0,-130212.09286594589,-3119268.431064865,-3379546.10793081,6891424.828,0.17279504862870443,-0.08809912522441939,-2.110440083317568,-2.2865392085419867,4.662612246941512,-0.3951026537314519
5,1,30.0,8553590.0,2895434.0,-761161.867951439,-6173803.3874732265,-7189763.447424664,33204305.543,0.3385051189032909,-0.26288351520063624,-2.1322549184243975,-2.483138433625033,11.467816411287565,-0.8405550707275733
5,1,60.0,8553590.0,3895366.0,-1070050.295790158,-8765797.636881188,-10178640.14067134,76459660.15699996,0.4554071448362617,-0.2746982686068929,-2.250314254650574,-2.6130125232574657,19.628363588171165,-1.1899845726380782
5,-1,0.1,8553590.0,7917.0,32318.509949257186,23366.08317778726,8255.73077146993,405.297,0.000925576278498268,4.082166218170669,2.951380974837345,1.0427852433333245,0.05119325502084123,0.0009651772847973692
5,-1,0.5,8553590.0,49850.0,123688.37004140476,149325.54090897087,-30023.970867566117,13884.746,0.005827962294194602,2.4812110339298847,2.9954973101097466,-0.602286276179862,0.2785305115346038,-0.003510101707887111
5,-1,1.0,8553590.0,126846.0,191910.6610707085,357972.21458134474,-177224.00151063627,72151.19499999998,0.014829562791763458,1.5129421587650262,2.8221009301148223,-1.3971587713497964,0.5688093830313922,-0.020719253729794888
5,-1,3.0,8553590.0,502419.0,225756.26921520976,1136294.9223535976,-954751.5251383886,810717.4680000002,0.0587377931371506,0.44933863809929514,2.261647991723238,-1.9003093536239446,1.6136282027550715,-0.11161997770975562
5,-1,5.0,8553590.0,845666.0,131993.6731409598,1790400.8983540786,-1732825.8332131188,2158283.2280000006,0.09886679160446081,0.15608251146547197,2.1171489670319943,-2.0490664555665226,2.55216980226236,-0.20258462624618653
5,-1,10.0,8553590.0,1518402.0,-134449.1228026944,3107760.8816329134,-3375829.380435608,7067151.4159999965,0.17751634109186903,-0.08854646055701612,2.046731288310285,-2.223277748867301,4.654334896819154,-0.3946681312098906
5,-1,30.0,8553590.0,2970283.0,-677981.0149779151,6049335.461889537,-6988701.380867451,33955676.06999999,0.34725571368279284,-0.22825468649886732,2.036619225134284,-2.3528739116331514,11.431798273093841,-0.8170489093897944
5,-1,60.0,8553590.0,3979315.0,-881324.609357959,8434210.782061908,-9665715.111419868,77546388.01000004,0.46522162039564674,-0.2214764624961731,2.1195132282973095,-2.428989690793483,19.487371070146505,-1.130018519875265
6,1,0.1,8553590.0,6174.0,29165.087325271506,-19607.789851397993,9013.985473873501,309.1020000000001,0.0007218021906591267,4.723856061754375,-3.1758648933265294,1.4599911684278428,0.050065111758989325,0.001053824823714195
6,1,0.5,8553590.0,38497.0,111998.62925408017,-126887.75378256763,-18276.860528487472,10718.525,0.0045006833388086176,2.9092820025996873,-3.2960426470262,-0.474760644426513,0.27842494220328856,-0.0021367473222924497
6,1,1.0,8553590.0,99769.0,185362.01715540147,-310105.15855037625,-133522.8133949749,57049.276000000034,0.011663991376720185,1.857911948154251,-3.1082316005009196,-1.3383196523466696,0.5718136495304156,-0.015610148884266711
6,1,3.0,8553590.0,405032.0,258261.269790489,-1016346.4543321686,-793728.0005416796,665416.6320000003,0.047352281322812995,0.6376317668492588,-2.5092991524920714,-1.9596673856428124,1.6428742222836723,-0.09279472134409991
6,1,5.0,8553590.0,698031.0,208967.11201264206,-1641715.6230094016,-1494175.2389967593,1824290.2760000003,0.08160678732555571,0.29936652098924266,-2.3519236581318044,-2.1405571371425616,2.613480312478959,-0.1746839910489934
6,1,10.0,8553590.0,1292590.0,7182.983041862046,-2916961.4854869605,-3023526.4224450993,6191363.096999998,0.1511166656339619,0.0055570467370643795,-2.256679601023496,-2.339122554286432,4.789889367084689,-0.3534804009129616
6,1,30.0,8553590.0,2642268.0,-514534.3377547995,-5940021.457375372,-6687075.379130175,31350178.294000003,0.30890748796704076,-0.19473207780391674,-2.2480768254300365,-2.5308089032339547,11.86487452976004,-0.7817858208226225
6,1,60.0,8553590.0,3630648.0,-776262.9977640455,-8563104.619353985,-9658864.64111803,74169980.04000002,0.42445896985943915,-0.21380838841001537,-2.3585609564336685,-2.660369344843683,20.428854584636138,-1.129217631557981
6,-1,0.1,8553590.0,5634.0,26336.17551393335,18906.16939399411,6934.214119939244,289.98100000000017,0.0006586708037210107,4.674507545959061,3.3557276169673607,1.230779928991701,0.05146982605608807,0.0008106788050326522
6,-1,0.5,8553590.0,37823.0,108419.35416904713,127016.84233310119,-21925.912164054065,10703.448,0.004421886015111783,2.866492720541658,3.3581905806810983,-0.5796978601394407,0.28298781164899667,-0.0025633578607408194
6,-1,1.0,8553590.0,99389.0,177739.81561520792,314988.1171887097,-145994.53357350198,57347.391000000025,0.01161956558591188,1.7883248208072113,3.1692452604283137,-1.4689204396211046,0.576999376188512,-0.017068217388663938
6,-1,3.0,8553590.0,412726.0,248333.5201197539,1025832.6796274636,-813819.0475077098,678239.7130000001,0.048251786676705335,0.6016910010994071,2.4855053464706938,-1.971814345371287,1.643317147453759,-0.09514356515892272
6,-1,5.0,8553590.0,712930.0,193731.94746582588,1641307.857233034,-1510313.749767209,1860014.7250000006,0.08334862905516865,0.27174048990199023,2.302200576821054,-2.118460086919065,2.6089724447000413,-0.17657074395279748
6,-1,10.0,8553590.0,1323378.0,-3103.9250966065565,2915250.232590489,-3034811.421687093,6326672.791000001,0.154716089969241,-0.0023454561709553554,2.2028855191717627,-2.2932309753427162,4.780699687466469,-0.35479972990137393
6,-1,30.0,8553590.0,2702298.0,-453216.7502820889,5839531.894911616,-6530550.869193707,31983126.313999996,0.31592559381499463,-0.1677153112950862,2.160950381827473,-2.41666569312256,11.835528988290704,-0.7634865441520703
6,-1,60.0,8553590.0,3697173.0,-604104.3095198553,8306502.521288251,-9235958.054808108,75049412.92899999,0.4322364060002876,-0.16339627859444372,2.2467172948867287,-2.498113573481173,20.29913475214711,-1.0797756327820376
7,1,0.1,8553590.0,4578.0,24352.989764446644,-16055.232508637107,7894.893255809531,231.66000000000005,0.0005352138692642504,5.31956962963011,-3.5070407402003294,1.7245288894297797,0.050602883355176945,0.000922991779569693
7,1,0.5,8553590.0,29780.0,98246.26859424832,-108732.05679396368,-13106.428199715401,8381.309999999998,0.0034815790796612883,3.299068790941851,-3.6511771925441128,-0.4401084016022633,0.28144089993284077,-0.0015322722038016085
7,1,1.0,8553590.0,78954.0,169408.5006489481,-271802.8170049442,-109342.26835599607,45586.399,0.009230510230207434,2.145660772715101,-3.4425465081559414,-1.38488573544084,0.5773792208121185,-0.012783201948655018
7,1,3.0,8553590.0,335560.0,266298.7481523063,-917010.5840727601,-680241.1159204536,559975.1599999998,0.039230311483248556,0.7935950296587981,-2.732776803173084,-2.027181773514285,1.6687780426749308,-0.07952697240812964
7,1,5.0,8553590.0,592488.0,247477.9236339015,-1499140.862627841,-1303801.8829939398,1577764.4100000001,0.06926775774850093,0.4176927188970941,-2.530246794243666,-2.200554075346572,2.662947452100296,-0.15242744660358282
7,1,10.0,8553590.0,1132509.0,102565.15929297489,-2715150.5825402755,-2712246.2152473014,5553434.185999999,0.132401599796109,0.09056454235063464,-2.3974649053917236,-2.3949003630410894,4.903655676025531,-0.31708863941892246
7,1,30.0,8553590.0,2413272.0,-331375.8885027189,-5682189.7489799075,-6225933.573482625,29529946.129000008,0.28213557114615034,-0.13731394078359957,-2.3545583543752664,-2.5798722951588653,12.236476505342129,-0.7278737434787762
7,1,60.0,8553590.0,3384378.0,-559729.2897041448,-8326404.335365255,-9183958.8890694,71654154.07300001,0.3956675501163839,-0.1653861624511638,-2.46024656092353,-2.713632723374694,21.172030450794804,-1.073696411573316
7,-1,0.1,8553590.0,4123.0,21875.224526718674,15493.702349564684,6018.69817715397,211.817,0.0004820198302700971,5.305657173591723,3.7578710525259966,1.4597861210657217,0.051374484598593256,0.0007036458583067425
7,-1,0.5,8553590.0,29027.0,94407.96658671467,108555.58179448647,-16701.99120777182,8306.198000000002,0.00339354586787536,3.2524190094296577,3.7398140281285173,-0.5753950186988604,0.2861542012608951,-0.0019526293881015834
7,-1,1.0,8553590.0,78582.0,162035.2023859133,276685.4484590746,-121565.46207316127,45925.34499999999,0.00918701971920562,2.0619887809665483,3.5209774306975463,-1.5469886497309977,0.5844257590796873,-0.014212215230465952
7,-1,3.0,8553590.0,341261.0,255408.6885167118,927536.8620863918,-702159.1415696801,569773.422,0.039896815255348925,0.7484262441846908,2.717969126523077,-2.0575428823383866,1.6696118865032923,-0.08208940825661272
7,-1,5.0,8553590.0,603995.0,229312.54479902322,1505342.189606816,-1329181.2048077933,1606219.944,0.07061304084016184,0.37965967400230666,2.4923090250859956,-2.20064935108369,2.6593265573390505,-0.15539454250294826
7,-1,10.0,8553590.0,1156697.0,86641.50935128704,2727319.6845072657,-2742467.5111559783,5661654.464,0.13522941829103335,0.07490423970260754,2.3578514377639657,-2.3709471980613577,4.8946737684977135,-0.32062181039259285
