ts,open,high,low,close,volume,dtm,symbol
1783987200,65300.0,70920.0,63060.0,69100.0,53216900,2026-07-14T00:00:00.000000,285A.T
1784073600,72740.0,74940.0,71200.0,73100.0,37223200,2026-07-15T00:00:00.000000,285A.T
1784160000,69110.0,69300.0,61520.0,62110.0,45331300,2026-07-16T00:00:00.000000,285A.T
1784246400,55900.0,56750.0,52110.0,52110.0,41502000,2026-07-17T00:00:00.000000,285A.T
1784592000,53110.0,61920.0,51370.0,61060.0,50881700,2026-07-21T00:00:00.000000,285A.T
1784678400,66500.0,68700.0,62750.0,64270.0,50463800,2026-07-22T00:00:00.000000,285A.T
1784764800,67000.0,67190.0,61150.0,61880.0,39277100,2026-07-23T00:00:00.000000,285A.T
1784851200,60880.0,62690.0,55080.0,56010.0,42385500,2026-07-24T00:00:00.000000,285A.T
1785110400,56800.0,57410.0,50400.0,54550.0,55872700,2026-07-27T00:00:00.000000,285A.T
1785196800,44650.0,47720.0,44550.0,44550.0,39856200,2026-07-28T00:00:00.000000,285A.T
1785283200,44660.0,48820.0,37650.0,38380.0,86230700,2026-07-29T00:00:00.000000,285A.T
1785369600,39000.0,45040.0,36020.0,39500.0,91539100,2026-07-30T00:00:00.000000,285A.T
1785456000,46500.0,46500.0,46500.0,46500.0,1179600,2026-07-31T00:00:00.000000,285A.T
1785715200,47500.0,51990.0,44370.0,49160.0,69465900,2026-08-03T00:00:00.000000,285A.T
1785801600,50990.0,52580.0,47290.0,52090.0,51812500,2026-08-04T00:00:00.000000,285A.T
1785888000,56000.0,56800.0,53400.0,54300.0,47687100,2026-08-05T00:00:00.000000,285A.T
1785974400,50010.0,50310.0,48300.0,48740.0,34510800,2026-08-06T00:00:00.000000,285A.T
1786060800,49330.0,50060.0,44170.0,47730.0,52912400,2026-08-07T00:00:00.000000,285A.T
1786320000,46500.0,49130.0,46300.0,48010.0,32549100,2026-08-10T00:00:00.000000,285A.T
1786492800,48420.0,52110.0,46910.0,49870.0,38905900,2026-08-12T00:00:00.000000,285A.T
1786579200,52460.0,55200.0,51710.0,51800.0,44841300,2026-08-13T00:00:00.000000,285A.T
1786665600,55510.0,56280.0,53020.0,53740.0,45148800,2026-08-14T00:00:00.000000,285A.T
1786924800,55200.0,62080.0,54580.0,61840.0,48583900,2026-08-17T00:00:00.000000,285A.T
1787011200,61000.0,63350.0,56630.0,57150.0,53235400,2026-08-18T00:00:00.000000,285A.T
1787097600,52550.0,53640.0,49580.0,49950.0,48076900,2026-08-19T00:00:00.000000,285A.T
