feat,k,side,s_dec,h,n,n_fill,sum_edge,sum_as,sum_pnl,sum_wait
obi,1,1,1,0.5,351373.0,4957.0,43974.92819695234,-18686.260623153685,24852.451573798673,993.3920000000002
obi,1,1,1,1.0,351373.0,8335.0,71332.2184366408,-34268.40661896868,36330.33181767208,3503.2
obi,1,1,1,3.0,351373.0,19500.0,161501.5211974082,-103232.44805153711,56553.07314587117,24484.368
obi,1,1,1,5.0,351373.0,28076.0,224823.6394013765,-167581.53968756853,54771.4117138082,57878.99
obi,1,1,1,10.0,351373.0,44597.0,341016.1620376392,-308967.916079535,28123.70995810431,178418.29900000014
obi,1,1,1,30.0,351373.0,85649.0,618579.379732353,-752421.9114726589,-141379.64374030803,955569.5180000002
obi,1,1,1,60.0,351373.0,117868.0,823816.8517895081,-1217047.7085339518,-403603.2407444438,2369030.830999998
obi,1,1,2,0.1,375152.0,1695.0,15205.729159946937,-5346.2864060320935,9710.28275391484,76.79699999999997
obi,1,1,2,0.5,375152.0,4619.0,40242.64511209256,-15140.052116418561,24696.120995674002,938.3000000000001
obi,1,1,2,1.0,375152.0,7886.0,67366.76285639331,-30475.926109593885,36196.868746799446,3354.160000000001
obi,1,1,2,3.0,375152.0,18514.0,156655.03277819222,-93844.33254871026,61181.468229481994,23476.531000000003
obi,1,1,2,5.0,375152.0,26734.0,224362.03127878494,-153567.44067164348,68441.9986071415,55596.738000000005
obi,1,1,2,10.0,375152.0,43013.0,352201.2976634462,-288246.53180178674,60169.62186165927,174841.99800000005
obi,1,1,2,30.0,375152.0,84511.0,656916.8895801493,-696637.6990059795,-47157.77742582968,961725.7160000012
obi,1,1,2,60.0,375152.0,118292.0,895916.7494717981,-1118333.884164265,-232826.83069246533,2444629.1999999965
obi,1,1,3,0.1,350823.0,1601.0,13223.779313059806,-4583.548782776949,8499.342530282855,71.62299999999999
obi,1,1,3,0.5,350823.0,4495.0,36183.61053261101,-14377.969788311826,21410.080744299194,929.8119999999999
obi,1,1,3,1.0,350823.0,7698.0,61720.56313046204,-29195.141408841955,31847.99772162012,3301.5489999999986
obi,1,1,3,3.0,350823.0,17905.0,140635.20437736655,-82331.12932937108,56728.435047995525,22616.264
obi,1,1,3,5.0,350823.0,25993.0,201367.5819122191,-136452.36205902425,62627.835853194854,54239.204000000005
obi,1,1,3,10.0,350823.0,41566.0,312621.9443229551,-256787.2708200262,52176.86550292892,167877.60400000002
obi,1,1,3,30.0,350823.0,81220.0,585569.1056819783,-594826.7104559632,-16404.964773984913,920402.6970000002
obi,1,1,3,60.0,350823.0,112760.0,792636.5515234411,-928496.634505904,-145782.96298246304,2300240.5840000007
