dt,slope,iv_hat,omega_bp,half_spread_bp
2026-05-04,0.07279471199993812,429235.8240075403,0.1907809109947037,10.80258653480466
2026-05-05,0.13290372728115396,1029627.8592682667,0.257782589870955,11.856986501277527
2026-05-06,0.18889538258680835,1799190.2133273769,0.3073234310842637,13.758706681572127
2026-05-07,0.47999029450480135,1760941.8466564734,0.4898929957168205,18.783613072636896
2026-05-08,0.1424472216944106,844941.6022797618,0.26687752031073225,13.34044823906083
2026-05-09,0.049775935914506256,259342.68316353063,0.1577592087874845,9.507962918944077
2026-05-10,-0.003946317297863353,427258.21991786466,0.0,9.926543577526306
2026-05-11,0.1102208373610837,1342839.409853026,0.2347560833728103,12.270851150856931
2026-05-12,0.24871553864353568,1299975.5395163035,0.3526439696376047,10.85078165816037
2026-05-13,0.25355399351497354,857681.3345342437,0.35605757505983043,5.636343140570397
2026-05-14,0.16686593624545545,610150.4727654249,0.28884765556037967,6.821799439096318
2026-05-15,0.29249598210574446,1010583.0645673957,0.38242383693079623,7.464738930577392
2026-05-16,0.177895102763302,1273528.7522181023,0.2982407607649414,10.321195624890937
2026-05-17,0.0605385126262313,511788.8286567284,0.1739806205102041,10.26904908605463
2026-05-18,0.16405038746281195,531832.0931281227,0.2864004080503482,7.3081607795378885
2026-05-19,0.15546652056108973,653722.2980625201,0.2788068512080449,7.92293899337013
2026-05-20,0.09982303397993793,391486.01473907527,0.22340885611355912,7.182997422571706
2026-05-21,0.27250756422099714,2376847.55198522,0.3691256996071915,6.641403289448161
2026-05-22,0.3531404186878792,2059561.2422201068,0.42020258131517896,9.718172983479105
2026-05-23,0.9214359188476255,2273436.9544082745,0.678762078657767,7.670259577732392
2026-05-24,0.0849417753630971,378281.0000119612,0.20608466144172047,9.037505648441373
2026-05-25,0.15774455818190825,471965.23502819956,0.2808420892440343,7.052971528267905
2026-05-26,0.15660638975897925,811464.3137825383,0.27982708031834524,6.854504130740975
2026-05-27,0.41723044979614654,1178869.282435476,0.45674415693917014,6.865212985059691
2026-05-28,0.3218796945934563,843403.391240101,0.40117308894880793,5.711406013773956
2026-05-29,0.11540412463197591,603916.6880161138,0.24021253571782625,4.81000481000481
2026-05-30,0.23529567074989405,275197.1419036227,0.3429983022916397,3.554923569143704
2026-05-31,0.13592010098365373,268046.6289916909,0.26069148526913355,3.439327142544903
2026-06-01,0.2505038723139403,591661.0698515748,0.35390950277856364,6.266449429753102
2026-06-02,0.32166355066102914,566014.6342384716,0.40103837139420284,3.8243355217032486
2026-06-03,0.1507671646395409,315004.7550597363,0.2745607078949398,3.723008190618161
2026-06-04,0.24186677189466904,358610.53999781143,0.34775477846800973,3.674873885010311
2026-06-05,0.3368930530974896,447843.3792415331,0.4104223757895576,3.365618338880711
2026-06-06,0.20248230674293707,577781.7996316766,0.31818415009467166,0.4123541297262342
