sec,abs_med_trading,abs_med_holiday,signed_med_trading
-850,52.981516995726516,8.773854478179292,-6.021608697464617
-849,51.272726530415554,8.773854478179292,-6.021608697464617
-848,49.54718532931474,8.773854478179292,-6.021608697464617
-847,49.484062982424746,8.773854478179292,-6.021608697464617
-846,50.367739582614206,8.773854478179292,-7.710257052351549
-845,50.24150484912596,8.773854478179292,-6.898371040701886
-844,50.956251805643326,8.995579921913789,-8.116224777974622
-843,51.20943238670693,8.28849135877616,-7.710257052351549
-842,50.89295565879478,8.159935173293025,-7.710257052351549
-841,51.14613784238091,8.493300559340296,-6.086550939591779
-840,49.3737279299695,8.493300559340296,-6.492452751998378
-839,50.76636216316879,7.970494364132893,-6.898371040701886
-838,53.158621434369635,8.493300559340296,-6.898371040701886
-837,54.18183111646046,8.493300559340296,-7.304305807042188
-836,52.30489887624798,8.493300559340296,-7.888183535075452
-835,51.33975659744277,8.493300559340296,-7.662720490336616
-834,53.42294259754541,8.493300559340296,-7.437262528844958
-833,50.3151692536628,7.882981927004916,-7.813028622009412
-832,49.55225560971906,8.223142008006356,-7.813028622009412
-831,51.14613784238091,8.493300559340296,-9.767239953636514
-830,50.583329370034456,7.969240171521056,-9.917579721514787
-829,52.69801161669736,7.966659359171451,-10.06792174963051
-828,53.42448908539324,8.323523946940819,-8.794871768329187
-827,53.06048367618297,8.32352394694193,-9.257974090867833
-826,53.30212441682173,8.352770071275131,-9.257974090867833
-825,51.272726530415554,8.026135906082521,-6.942676912133682
-824,51.6614603404927,7.816902163945328,-7.40569346505923
-823,52.5385252827633,7.816902163945328,-7.40569346505923
-822,53.86004628322424,7.816902163945328,-8.794871768329187
-821,54.23546292870675,7.8676812419509865,-7.512414617883307
-820,54.23546292870675,8.847656580305138,-7.061510555162288
-819,54.28909502859172,8.847656580305138,-6.479681796649487
-818,54.44999305410838,9.037163577858028,-5.808392490893139
-817,53.906200723925345,9.037163577858028,-5.915000025914495
-816,54.74291931379913,9.037163577858028,-7.304305807041076
-815,55.7182107311788,8.990983179035705,-6.086550939591779
-814,55.23504016583717,8.990983179035705,-6.021608697464617
-813,55.23504016583717,7.970494364132893,-6.021608697464617
-812,54.907107199474964,7.8676812419509865,-6.021608697464617
-811,54.57873412384743,8.215940650115181,-6.021608697464617
-810,54.57064251755952,8.215940650115181,-6.1118364344787866
-809,55.016567287590675,8.279114038954562,-6.1118364344787866
-808,53.73815492029932,8.594974996987853,-6.1597634194778905
-807,54.34978319728913,8.784486783048687,-6.1597634194778905
-806,54.34978319728913,8.910825978523999,-6.1597634194778905
-805,52.88231165586224,9.056689833102585,-6.1597634194778905
-804,51.4050168535264,9.100331778983277,-6.021608697464617
-803,49.20507444642407,9.100331778983277,-7.08775792738199
-802,49.20507444642407,9.056689833102585,-7.08775792738199
-801,49.20507444642407,9.056689833102585,-7.08775792738199
-800,49.65746622732105,9.056689833102585,-7.08775792738199
-799,49.65746622732105,8.784486783048687,-8.633876240501325
-798,50.146752654680206,8.847656580305138,-7.6144699320415405
-797,50.146752654680206,9.037163577858028,-6.9926631686579475
-796,49.599730642377345,9.056689833102585,-5.5586438340692235
-795,49.599730642377345,8.630292861731512,-8.940411629032383
-794,49.87323790811581,8.69716527251524,-10.143093611298514
-793,49.599730642377345,8.69716527251524,-10.180233638770344
-792,49.05273855174702,8.964650443822764,-10.180233638770344
-791,48.833950092829895,9.056689833102585,-8.263966573025016
-790,48.42177830174808,9.056689833102585,-6.986361854670816
-789,50.72173921255041,9.056689833102585,-7.662720490336616
-788,47.958844122407235,9.056689833102585,-6.83606614786592
-787,47.958844122407235,9.381285667047957,-6.760919141533298
-786,47.958844122407235,9.381285667047957,-5.934339340417348
-785,47.4406897686682,9.381285667047957,-5.934339340417348
-784,42.89971290902221,9.381285667047957,-5.784059444107606
-783,42.664404237376004,9.50985755480697,-6.8745189878116175
-782,44.78076157104465,9.605663023721526,-5.784059444107606
-781,44.84122234258483,9.651663467506154,-4.863063351247162
-780,45.80854497566716,9.605663023721526,-4.2094158325456394
-779,45.92945372583505,8.847656580305138,-4.2094158325456394
-778,42.04523385104174,8.620920832029041,-5.062171566511547
-777,43.51100091922163,8.620920832029041,-6.661284595228821
-776,45.62717910932033,8.480775651153953,-7.407624862764575
-775,45.77141417980081,8.480775651153953,-7.887444450690567
-774,45.33398560361655,8.533803122036929,-8.564603171042892
-773,44.56853163436368,7.8676812419509865,-8.564603171042892
-772,44.76345184295022,7.8676812419509865,-7.9633390129696116
-771,45.59026464131093,7.8676812419509865,-7.662720490336616
-770,44.30299368700197,7.8676812419509865,-7.512414617883307
-769,47.04154780106251,7.8676812419509865,-7.36211100458157
-768,46.60507247430456,7.8676812419509865,-7.36211100458157
-767,46.60507247430456,7.788231840886787,-7.710257052351549
-766,47.50113446026454,7.564508096564035,-7.9633390129696116
-765,48.833950092829895,7.6692819306920565,-7.737874273767444
-764,49.33553529054827,7.8676812419509865,-7.813028622009412
-763,47.74290957315319,7.8676812419509865,-7.813028622009412
-762,46.76823534246315,7.8676812419509865,-7.391893893310856
-761,48.753143631741786,7.81690216394644,-5.680665602142371
-760,48.753143631741786,8.08561280674166,-6.492452751996156
-759,50.00010416705839,7.512233110681011,-6.760919141533298
-758,55.61861919011946,7.6692819306920565,-6.610626822970828
-757,53.98518182944772,7.6692819306920565,-6.086550939591779
-756,54.04017628875391,7.6692819306920565,-6.83606614786481
-755,55.134872065746436,7.6692819306920565,-6.760919141533298
-754,54.13875691401086,7.55033343538972,-6.898575769229457
-753,54.70008621128957,7.609807506179915,-6.7440779515079905
-752,54.09517044562715,7.956888553193803,-6.7440779515079905
-751,54.04017628875391,8.457460039077509,-6.7440779515079905
-750,53.98518182944551,8.085612806740547,-6.7440779515079905
-749,52.72022578498238,7.907183166005352,-6.385192580250085
-748,53.105229346313216,7.788231840886787,-6.460336763152513
-747,54.305098130846595,8.204567669318745,-6.460336763152513
-746,53.10118870715894,7.847707326576681,-6.685772699904801
-745,52.14682423474903,7.728756708924797,-3.90575126832101
-744,53.1427409769331,7.847707326576681,-4.957560380963068
-743,53.1427409769331,7.728756708924797,-5.784059444107606
-742,52.82078264081164,8.334978877395514,-5.934339340417348
-741,52.445214165723904,8.334978877395514,-6.610626822970828
-740,53.43522060157519,7.8128818857761,-7.36211100458157
-739,53.21522764133864,7.788231840886787,-6.911213718907819
-738,52.39270437580819,8.145090061153072,-6.760919141533298
-737,52.445214165723904,8.334978877395514,-6.760919141533298
-736,52.73768096125588,8.334978877395514,-7.051298486526919
-735,51.842344960394996,7.8128818857761,-7.36620456581544
-734,51.9646444351204,7.8128818857761,-7.36620456581544
-733,52.73768096125588,7.8128818857761,-8.373970664156705
-732,52.08694540558025,7.8128818857761,-8.688918398606848
-731,52.14809645172315,7.8128818857761,-7.587567271713993
-730,52.69847269517788,7.8128818857761,-8.339124875199344
-729,52.69847269517788,7.8128818857761,-5.71415349555627
-728,51.67514139346796,7.231239267379439,-7.9633390129696116
-727,50.74171698988246,8.528698570600543,-8.038495055704825
-726,50.68057454326609,7.518085365861824,-8.038495055704825
-725,51.41430857723775,7.977022009740353,-7.729205413318978
-724,54.15551665153521,8.034387609310514,-6.898371040701886
-723,52.909074204399644,8.091752879803579,-6.086550939591779
-722,52.909074204399644,8.091752879803579,-5.274796738316151
-721,52.909074204399644,7.9770220097381355,-5.274796738316151
-720,51.7812922841676,8.680930673818539,-4.609428693734061
-719,53.32457228278359,9.019340653430266,-4.557625556018864
-718,51.41430857723886,8.918326561868808,-4.463108426181419
-717,51.47545551026071,8.858844708295969,-4.463108426181419
-716,56.2325755436226,8.985387928042512,-4.545867884447117
-715,56.2325755436226,8.73167419323453,-6.086550939591779
-714,57.00519712299833,8.620920832029041,-4.154627748466103
-713,57.44496053035578,8.620920832029041,-4.744423908376894
-712,57.063278318646525,8.620920832029041,-4.410966412452057
-711,52.1690755981295,8.620920832029041,-5.752904040690194
-710,51.40010103127503,8.620920832029041,-6.108862488510744
-709,51.72954413859485,8.620920832029041,-4.507149245146973
-708,51.79552393404726,8.620920832029041,-4.863063351247162
-707,52.794225622683875,8.620920832029041,-4.863063351247162
-706,53.04819647781594,8.301389738636194,-5.881721025353477
-705,54.806670127223384,8.071988355689113,-5.574929568156122
-704,54.806670127223384,8.071988355689113,-5.100346459666418
-703,54.791928271289564,7.896122536951302,-5.288007677521332
-702,53.55467373170396,8.376464149888161,-5.350976995720041
-701,53.67699415004033,8.739882062564813,-5.350976995720041
-700,54.15551665153521,9.645111438059637,-5.350976995720041
-699,56.2325755436226,9.645111438059637,-5.350976995720041
-698,54.806670127223384,9.645111438059637,-5.333233305132698
-697,56.290467198642304,9.645111438059637,-5.350976995720041
-696,54.172092496384806,9.645111438059637,-5.539887329436589
-695,53.69397817915879,9.645111438059637,-5.602858233730374
-694,52.794225622683875,9.645111438059637,-5.602858233730374
-693,51.063171573930866,9.645111438059637,-5.602858233730374
-692,50.831324815056824,9.645111438059637,-5.602858233730374
-691,50.00010416705839,9.645111438059637,-5.85474581631521
-690,49.86824048245554,9.645111438059637,-5.917718703338816
-689,51.30306364296362,9.645111438059637,-5.980691986923369
-688,52.794225622683875,9.645111438059637,-4.6372222739023945
-687,50.13030934587412,9.645111438059637,-4.882427489661204
-686,52.40321556385527,8.334978877395514,-4.784267405899562
-685,51.66397610998867,8.334978877395514,-4.847233552148921
-684,51.96464443512152,8.334978877395514,-4.8072951628502345
-683,50.80285981033989,8.334978877395514,-4.807295162852456
-682,52.1690755981295,8.334978877395514,-3.90575126832101
-681,52.794225622683875,8.334978877395514,-3.9808768219039177
-680,52.2948623108034,8.334978877395514,-4.206256869016841
-679,52.0180891460624,8.334978877395514,-4.356513055819314
-678,50.85053917165144,8.334978877395514,-4.356513055819314
-677,50.04136042326293,9.21274934098662,-4.506771500346766
-676,53.67699415004033,9.21274934098662,-4.506771500346766
-675,53.49351408361409,8.773854478179292,-4.431641995863038
-674,53.4684937133858,8.773854478179292,-4.431641995863038
-673,53.98280174204376,8.773854478179292,-4.581901569278979
-672,53.37119590957926,8.773854478179292,-4.732163400522787
-671,55.40180375615351,8.773854478179292,-4.431641995863038
-670,54.98639197916932,9.21274934098662,-4.506771500344544
-669,56.039614682721265,8.773854478179292,-4.431641995863038
-668,55.23606836454052,9.21274934098662,-4.431641995863038
-667,55.28963611032943,9.21274934098662,-4.431641995863038
-666,54.96823393976648,10.214036579739856,-4.206256869016841
-665,54.218335711316826,8.091752879803579,-4.206256869016841
-664,54.75507673917133,9.21274934098662,-4.281384680207112
-663,53.380222815235896,9.18163049909666,-4.732163400522787
-662,53.71020499622835,9.066912132684525,-4.732163400522787
-661,54.15551665153521,9.009552455964409,-4.431641995863038
-660,54.15551665153521,8.952192450226933,-7.27438086181288
-659,54.15551665153521,9.21274934098662,-10.003638520674007
-658,54.234969783533515,9.066912132684525,-7.729205413318978
-657,53.69397817915879,8.773854478179292,-9.093803200240224
-656,53.105229346313216,7.988147045917525,-10.00363852067623
-655,53.87125397968592,7.988147045917525,-8.184050652306594
-654,55.59461990233203,7.988147045917525,-6.3647938137040585
-653,52.39270437580819,8.206482433562432,-6.3647938137040585
-652,52.27039966585327,7.988147045917525,-6.385192580251196
-651,53.105229346313216,7.896122536951302,-6.084621495165754
-650,52.95281165721835,7.896122536951302,-6.234905908420704
-649,52.95281165721835,7.896122536951302,-7.061510555162288
-648,52.20924787181226,7.896122536951302,-6.760919141533298
-647,52.87924928876509,7.988147045917525,-7.36211100458157
-646,53.87125397968592,7.988147045917525,-7.512414617883307
-645,56.20135795227103,8.334978877395514,-7.662720490336616
-644,57.40912388870265,8.334978877395514,-6.610626822970828
-643,56.727927983740265,8.334978877395514,-7.286960045093542
-642,55.95978725961538,8.334978877395514,-9.241068564458974
-641,55.83899972488732,8.334978877395514,-10.06792174963051
-640,56.140965826196165,8.334978877395514,-10.970021387146314
-639,55.70788560246376,8.334978877395514,-11.496283759133545
-638,55.41623186363879,8.334978877395514,-11.571466358871925
-637,54.4801210757545,8.310383625595788,-11.721833254099147
-636,55.248759319698074,8.310383625595788,-11.8722024103818
-635,55.248759319698074,8.60802550628168,-12.624082109985459
-634,57.65065957259062,8.60802550628168,-12.73646922501028
-633,58.92117948583558,8.60802550628168,-12.600164447525161
-632,57.39796581422618,8.60802550628168,-12.463861527915068
-631,57.40777434272885,8.60802550628168,-12.123112356753616
-630,56.954454911113956,8.568694744305855,-12.123112356753616
-629,56.954454911113956,8.568694744305855,-12.123112356753616
-628,56.50115602841825,7.896122536951302,-12.123112356753616
-627,56.50115602841825,7.896122536951302,-12.123112356753616
-626,54.40665649288423,7.896122536951302,-12.123112356753616
-625,54.3523731282913,7.896122536951302,-12.123112356753616
-624,54.08619472743647,8.334978877395514,-12.123112356753616
-623,55.12602857387171,8.60802550628168,-9.99634625452377
-622,56.16699080650068,7.896122536951302,-9.99634625452377
-621,56.46819912195642,7.896122536951302,-9.99634625452377
-620,56.361051290092,7.760586313731469,-9.99634625452377
-619,55.45034106941974,7.760586313731469,-9.99634625452377
-618,56.04787769277996,7.760586313731469,-9.99634625452377
-617,56.04787769277996,7.760586313731469,-8.974755744748204
-616,57.7527333519206,7.760586313731469,-8.007029416999448
-615,56.78964950611884,7.896122536951302,-7.630716690326032
-614,59.018820574358585,7.896122536951302,-7.953269589028983
-613,59.221257595647835,7.896122536951302,-9.404886396999961
-612,55.503909963034616,7.896122536951302,-9.243585234285227
-611,55.18250090570041,7.896122536951302,-9.404886396999961
-610,57.40777434272885,7.896122536951302,-9.458654029423723
-609,57.40777434272885,7.896122536951302,-8.116224777974622
-608,57.40777434272885,7.896122536951302,-8.522208985244003
-607,57.04029845323336,7.896122536951302,-8.522208985244003
-606,56.80791176510425,7.896122536951302,-8.522208985244003
-605,54.96823393976648,7.896122536951302,-8.522208985244003
-604,54.96823393976648,7.896122536951302,-9.334226850082871
-603,54.172092496384806,10.620837147841993,-10.14631065757883
-602,54.172092496384806,9.517898504580893,-7.710257052351549
-601,55.55747914361365,8.690614683709736,-7.710257052351549
-600,56.34956164972533,9.428245024628026,-4.8689443467759475
-599,57.16016902669609,11.310037577669451,-7.304305807042188
-598,55.93866697117905,11.310037577669451,-6.898371040701886
-597,53.78179415524364,11.310037577669451,-6.956640053870526
-596,54.15016430006189,11.388720528379853,-6.898371040701886
-595,54.68816594957358,11.310037577669451,-6.898371040701886
-594,52.57835331028754,11.03668635755996,-5.766117566780613
-593,52.57835331028754,10.801990025266841,-7.54097669199803
-592,51.530044145405434,11.287140070626691,-6.653507752828499
-591,50.15712826444121,11.287140070626691,-5.766117566780613
-590,50.61013965775729,11.287140070626691,-7.36211100458157
-589,50.61013965775729,9.69035495744634,-6.653507752828499
-588,50.098512369649264,9.428245024625808,-5.766117566780613
-587,48.81877701025472,8.979482487249355,-3.547986554870959
-586,48.35933431416316,8.803982344962016,-2.6608718947161942
-585,50.66928485396385,8.803982344962016,-3.9915733981551016
-584,50.66928485396385,8.427209214296266,-3.547986554870959
-583,49.27819859855473,8.427209214296266,-4.435179919245326
-582,49.015933566193546,8.579442862504159,-3.9915733981551016
-581,49.70413739212776,8.630186896906329,-2.6608718947161942
-580,50.66179545672997,8.631755928697531,-3.9915733981551016
-579,50.66179545672997,8.680930673818539,-3.9915733981551016
-578,50.22282693013106,8.680930673818539,-3.9915733981551016
-577,51.29818077002301,9.037291330455618,-4.878806119879774
-576,51.584312191567264,8.680930673818539,-4.435179919245326
-575,52.832558542744394,8.588026443150959,-5.32245200181126
-574,52.832558542744394,8.73167419323453,-5.32245200181126
-573,52.2594980562019,8.782417455165788,-5.766117566780613
-572,52.440429372180304,8.782417455165788,-6.20980281653667
-571,51.37778030512884,9.037291330454506,-6.653507752828499
-570,50.71605879126533,8.977808769253954,-6.653507752828499
-569,50.71605879126533,8.88390320656681,-8.872327793439071
-568,49.73936381775622,8.977808769253954,-10.647738361794158
-567,49.66549703024958,8.88390320656681,-10.203856168054966
-566,50.010658408429805,8.977808769253954,-8.428524398268635
-565,50.11917830555324,9.394194128015908,-4.878806119879774
-564,50.11917830555324,9.334709443833425,-5.766117566780613
-563,53.20782792099175,9.394194128015908,-5.766117566780613
-562,55.14138265521987,9.594274629637772,-7.27438086181288
-561,55.14138265521987,9.594274629637772,-6.018108238913014
-560,54.68816594957358,9.594274629637772,-6.018108238913014
-559,55.14138265521987,9.594274629637772,-6.77062648783621
-558,55.59461990233203,9.594274629637772,-8.428524398268635
-557,55.304965386859244,9.391316515110175,-9.548710512955463
-556,55.59461990233203,9.594274629637772,-6.653507752828499
-555,51.96929698230584,9.340576342849575,-8.428524398268635
-554,52.127008851402074,8.86553508140211,-8.428524398268635
-553,52.95281165721835,9.428245024625808,-9.316150885626804
-552,54.86033628723713,8.979482487249355,-10.647738361794158
-551,52.95281165721835,9.037291330455618,-11.091640259549283
-550,53.94079605669969,9.037291330455618,-9.316150885626804
-549,54.84093401800407,9.037291330455618,-9.316150885626804
-548,54.86033628723492,9.335013139256173,-8.428524398268635
-547,52.10146189048249,9.492796087275035,-11.368546732716652
-546,52.10146189048249,9.745788360180478,-8.638916580653293
-545,52.561327150043624,9.921829718168073,-8.872327793439071
-544,52.10146189048249,10.152388205895667,-9.316150885626804
-543,50.55326967100297,10.203124259188751,-8.716259097851891
-542,50.28196035937856,10.203124259188751,-8.428524398268635
-541,50.336221632835574,10.050915327058838,-8.428524398268635
-540,50.39048320072389,10.51202409445625,-8.428524398268635
-539,49.737599081007026,10.51202409445625,-6.653507752828499
-538,51.47577639374521,10.51202409445625,-6.653507752828499
-537,52.127008851402074,10.203124259188751,-6.653507752828499
-536,51.731355220003046,10.203124259188751,-5.766117566780613
-535,53.640736544875146,10.203124259188751,-7.097232377398738
-534,53.640736544875146,9.215025993412475,-5.32245200181126
-533,53.640736544875146,9.699792214995771,-4.878806119881995
-532,53.535779981272164,9.428245024625808,-4.878806119881995
-531,52.67365360569605,9.428245024625808,-3.1044193876383264
-530,52.83864551952869,8.739882062564813,-2.6608718947161942
-529,52.94211966392857,8.73023627085653,-2.6608718947161942
-528,53.12413707320166,8.739882062564813,-4.435179919245326
-527,52.95948465445392,9.215025993412475,-3.547986554870959
-526,52.95948465445392,9.215025993412475,-3.1044193876383264
-525,51.1122134122337,9.037291330455618,-3.1044193876383264
-524,50.57677258367065,8.210092392594962,-1.3303474443684122
-523,49.50597692793747,8.04811628406907,-1.77383592482722
-522,48.75227299757408,8.04811628406907,-2.1102719265782306
-521,49.579757909376816,8.04811628406907,-1.906032598925606
-520,49.579757909376816,7.994123664860533,-1.8379537500050178
-519,49.32617444218952,8.210092392594962,-2.217344074363783
-518,49.42459927259742,8.10210861175889,-2.7910998135509115
-517,47.54490849717478,9.428245024625808,-2.450680075980816
-516,48.19260485734797,9.217645691118037,-2.217344074363783
-515,47.54490849717478,9.100276865449725,-1.3303474443684122
-514,47.187157794752245,8.979482487249355,-1.3303474443684122
-513,48.49369800434752,8.979482487249355,0.0
-512,48.75227299757408,8.264083845749731,0.0
-511,48.66116340052977,8.264083845749731,0.0
-510,48.57839175828212,7.633074029770348,0.0
-509,50.286079837392926,7.633074029770348,0.0
-508,49.78006778154738,7.633074029770348,0.0
-507,49.78006778154738,7.633074029770348,0.0
-506,50.30906292014064,7.633074029770348,0.0
-505,51.028021288947976,7.633074029770348,0.0
-504,50.614210348762384,7.633074029770348,0.0
-503,50.03499869693518,7.184230922803035,0.0
-502,50.03499869693518,7.633074029770348,0.0
-501,51.332811294618,7.184230922803035,0.0
-500,51.17166255139803,7.184230922803035,0.0
-499,51.29818077002301,7.698709148290713,0.0
-498,50.79211749935536,8.156100647935357,0.0
-497,52.54786546800341,7.633074029770348,0.0
-496,52.23673248070914,7.246007936671718,0.0
-495,51.67514139346796,7.246007936671718,0.0
-494,51.70123143903281,8.98290666222334,0.4434098216018145
-493,51.18006329479415,8.156100647935357,0.4434098216018145
-492,51.34509205106103,8.588026443150959,0.0
-491,51.40010103127503,8.480046743332352,0.8867999828439554
-490,51.34509205106103,8.480046743332352,0.0
-489,51.40010103127503,8.426056456183208,3.2446463620161645
-488,52.61022204485403,8.53403673898574,4.0556434834194475
-487,50.464907211675865,8.426056456183208,4.054358490854259
-486,49.44502819528952,8.480046743332352,2.552935890121799
-485,50.26178934700795,8.426056456183208,0.9011106194477265
-484,49.74930423944295,8.480046743332352,0.0
-483,49.58470737830139,8.426056456183208,0.0
-482,49.58470737830139,8.480046743332352,0.0
-481,49.3378171662502,8.426056456183208,0.0
-480,48.02117230461312,7.882981927004916,0.0
-479,47.856603885289076,7.882981927004916,0.0
-478,47.77432069121736,7.361508781680456,0.0
-477,46.1337198657597,7.491198192860598,0.0
-476,47.774320691219586,7.491198192860598,0.0
-475,46.581428630117166,7.491198192860598,0.0
-474,47.36291487635179,8.53403673898574,0.0
-473,46.12128828723029,8.426056456183208,0.0
-472,46.612685179618516,8.53403673898574,0.0
-471,46.581428630117166,8.426056456183208,0.0
-470,47.52530718743389,8.480046743332352,0.0
-469,47.20415446322789,8.426056456183208,0.0
-468,47.04358196875784,8.480046743332352,0.0
-467,45.86612911903234,8.426056456183208,0.0
-466,46.56187995488259,8.53403673898574,0.0
-465,47.418255133371815,8.426056456183208,0.0
-464,48.70295542526637,8.480046743332352,0.0
-463,48.70295542526637,8.426056456183208,0.0
-462,48.75648818597762,8.426056456183208,0.0
-461,50.30906292013952,8.372065877541816,0.0
-460,49.987820783852385,8.372065877541816,0.0
-459,51.6624763760213,8.480046743332352,2.8267194509188456
-458,51.043640939526256,8.588026443150959,4.106480563923507
-457,49.97161146288802,8.372065877541816,4.373076849187607
-456,50.85053917165144,8.426056456183208,4.876427005645217
-455,48.303282682944406,8.426056456183208,4.755190711925478
-454,48.00325270228319,8.372065877541816,6.192361477923471
-453,47.69636057354298,8.372065877541816,6.579256781339962
-452,48.519446318824976,8.513412073061463,5.971271726529082
-451,48.1744748907698,8.57210010217016,4.534069183523656
-450,47.69636057354298,8.48960074960085,6.579256781339962
-449,47.69636057354298,8.372065877541816,6.6034816567908505
-448,49.53217657608308,8.278656512279058,6.296439648300914
-447,50.06491820978387,8.372065877541816,5.733504812978356
-446,49.53217657608308,8.337345919134002,5.784682016605165
-445,48.65336472913219,8.48960074960085,5.835858958322699
-444,47.77463010642325,8.48960074960085,6.142915108680987
-443,49.576590596116255,8.48960074960085,6.091739738362819
-442,48.60000690211882,8.48960074960085,5.682327347439589
-441,48.00325270228319,8.372065877541816,5.682327347439589
-440,46.91833629402908,7.868999342463186,5.762794671531894
-439,47.21826911455889,7.868999342463186,7.092198878838839
-438,47.21826911455889,7.46300895422905,7.5352943438286495
-437,47.51502575260281,7.868999342463186,5.762794671531894
-436,49.16881442053754,7.8091288570131345,5.762794671531894
-435,50.57677258367065,6.955497788876242,7.206612378466434
-434,47.69636057354298,7.057002082508382,7.978370176329253
-433,47.506746331532746,7.046099394902201,6.831396160078702
-432,47.506746331532746,7.046099394902201,5.170538286308891
-431,47.506746331532746,6.89471280914753,5.170538286308891
-430,44.75291695087825,6.699644779164411,5.989388212044227
-429,44.60256927186929,6.634621256905251,6.347613971075332
-428,44.5882136282826,6.634621256905251,7.1151973885798485
-427,45.846306311115605,6.557064577619491,4.433213709172156
-426,45.49405631422293,6.49743552992558,3.9899807680280146
-425,45.94694688838866,6.89471280914753,4.6548644172777465
-424,46.65140257087031,7.92505206914263,5.180277523455621
-423,46.5569128065812,7.811881249105645,5.555555698444732
-422,46.93270431749567,7.213007570444911,5.555555698444732
-421,47.00786092507629,7.359185160888341,5.555555698444732
-420,47.00361180331836,7.024756048525962,4.729925122623568
-419,45.5947004366071,6.177742672866864,4.579803148516746
-418,46.581428630117166,7.024756048525962,4.804985264562671
-417,48.881812804418026,7.024756048525962,3.815390446431671
-416,48.42177830174808,7.024756048525962,3.760105327249878
-415,46.550769083065866,6.177742672866864,3.815390446431671
-414,47.10424073413688,6.350302197873025,3.870675259970714
-413,44.92604571436283,6.557445178323345,4.658723031031072
-412,45.78413186516545,6.488397041413833,4.607540064721866
-411,46.26215476255243,6.488397041413833,4.607540064721866
-410,45.78413186516545,6.7645924496828735,1.2288849420736994
-409,44.82815461669644,7.024756048525962,0.92167786399899
-408,44.82815461669644,7.869450372983945,2.0480576804631325
-407,46.47704249139723,7.332274555555834,2.45761888688295
-406,46.42533872296867,7.06495370932758,2.0480576804631325
-405,49.37288026198158,7.491198192860598,2.150449554645456
-404,49.8383609872848,7.491198192860598,3.0719292469095922
-403,47.501645802018984,6.143426346445456,3.1743106380671735
-402,47.21826911455889,6.143426346445456,3.0207381582539123
-401,47.96172263493234,6.143426346445456,3.2255009405766595
-400,49.341826144882724,6.143426346445456,2.5990472149889765
-399,49.341826144884934,6.22431024205794,3.0413709628696055
-398,47.25111384297995,6.1069062784958135,2.9695468075419145
-397,47.25111384297995,6.69391231308793,2.98608156433443
-396,47.31599477025843,5.635848204681114,3.379070275855655
