window,lo,hi,count
開場前 1 時間,0.005956621435290109,0.0060255958607435805,3
開場前 1 時間,0.00630957344480193,0.006382634861905483,1
開場前 1 時間,0.006382634861905483,0.006456542290346563,1
開場前 1 時間,0.006998419960022731,0.007079457843841388,4
開場前 1 時間,0.007244359600749906,0.007328245331389044,6
開場前 1 時間,0.007413102413009177,0.007498942093324558,2
開場前 1 時間,0.007585775750291836,0.007673614893618186,5
開場前 1 時間,0.007762471166286928,0.007852356346100726,1
開場前 1 時間,0.00794328234724282,0.008035261221856178,3
開場前 1 時間,0.008035261221856178,0.008128305161640995,2
開場前 1 時間,0.008511380382023759,0.008609937521846016,2
開場前 1 時間,0.008810488730080147,0.008912509381337459,1
開場前 1 時間,0.008912509381337459,0.00901571137605957,1
開場前 1 時間,0.00901571137605957,0.009120108393559097,2
開場前 1 時間,0.009440608762859246,0.00954992586021437,2
開場前 1 時間,0.009660508789898142,0.009772372209558112,1
開場前 1 時間,0.010232929922807537,0.010351421666793452,1
開場前 1 時間,0.010471285480509006,0.010592537251772897,1
開場前 1 時間,0.010839269140212038,0.01096478196143185,1
開場前 1 時間,0.01096478196143185,0.01109174815262401,1
開場前 1 時間,0.011614486138403438,0.011748975549395304,9
開場前 1 時間,0.01188502227437019,0.012022644346174132,3
開場前 1 時間,0.012022644346174132,0.012161860006463679,1
開場前 1 時間,0.012161860006463679,0.012302687708123811,1
開場前 1 時間,0.012302687708123811,0.012445146117713845,1
開場前 1 時間,0.012445146117713845,0.012589254117941687,3
開場前 1 時間,0.012589254117941687,0.01273503081016663,2
開場前 1 時間,0.01273503081016663,0.01288249551693135,1
開場前 1 時間,0.013031667784523,0.013182567385564075,1
開場前 1 時間,0.013182567385564075,0.01333521432163324,1
開場前 1 時間,0.01333521432163324,0.013489628825916533,1
開場前 1 時間,0.013489628825916533,0.013645831365889238,4
開場前 1 時間,0.013803842646028866,0.01396368361055939,1
開場前 1 時間,0.01396368361055939,0.014125375446227554,13
開場前 1 時間,0.014621771744567183,0.014791083881682071,1
開場前 1 時間,0.014791083881682071,0.014962356560944329,1
開場前 1 時間,0.0156675107010815,0.01584893192461114,1
開場前 1 時間,0.01584893192461114,0.016032453906900418,2
開場前 1 時間,0.016032453906900418,0.0162181009735893,1
開場前 1 時間,0.0162181009735893,0.016405897731995387,10
開場前 1 時間,0.016405897731995387,0.016595869074375595,23
開場前 1 時間,0.01698243652461746,0.017179083871575893,2
開場前 1 時間,0.01757923613958693,0.01778279410038923,1
開場前 1 時間,0.01778279410038923,0.017988709151287873,1
開場前 1 時間,0.017988709151287873,0.018197008586099826,2
開場前 1 時間,0.018197008586099826,0.018407720014689582,6
開場前 1 時間,0.01883649089489802,0.019054607179632484,2
開場前 1 時間,0.019498445997580455,0.019724227361148535,1
開場前 1 時間,0.020183663636815598,0.020417379446695316,4
開場前 1 時間,0.020417379446695316,0.02065380155810531,2
開場前 1 時間,0.021134890398366475,0.021379620895022326,6
