metric,unit,side,day_type,hor,hor_ms,bin_i,n_up,n_dn,n,p_up,base,diff,lo,hi
kappa_depth,1/s,売り,立会日,5s,5000,1,21014,36481,64301,0.36549265153491606,0.40564325478532753,-0.040150603250411476,-0.06953981413941135,-0.009591051333344777
kappa_depth,1/s,売り,立会日,5s,5000,2,9344,13302,25235,0.41261149871942066,0.40564325478532753,0.006968243934093121,-0.02972066381481577,0.041945217104373995
kappa_depth,1/s,売り,立会日,5s,5000,3,5408,7485,13937,0.41945241603971145,0.40564325478532753,0.013809161254383917,-0.03207833112962612,0.0487315869165686
kappa_depth,1/s,売り,立会日,5s,5000,4,1774,2336,4422,0.4316301703163017,0.40564325478532753,0.025986915530974153,-0.017561482039965742,0.06087127101673793
kappa_depth,1/s,売り,立会日,5s,5000,5,1281,1582,3079,0.4474327628361858,0.40564325478532753,0.04178950805085829,-0.0010925346691889899,0.07964465857357239
kappa_depth,1/s,売り,立会日,5s,5000,6,139,88,232,0.6123348017621145,0.40564325478532753,0.206691546976787,0.11906481450068856,0.2944099367040341
kappa_depth,1/s,売り,立会日,10s,10000,0,14042,18082,34028,0.43711866517245673,0.40745328941615416,0.02966537575630257,0.002067836010143666,0.06242843063959835
kappa_depth,1/s,売り,立会日,10s,10000,1,22976,37517,64290,0.3798125402939183,0.40745328941615416,-0.027640749122235853,-0.05560942803660599,-0.0004390958985612178
kappa_depth,1/s,売り,立会日,10s,10000,2,10026,13779,25234,0.42117202268431003,0.40745328941615416,0.01371873326815587,-0.013055350729026242,0.04090459718850269
kappa_depth,1/s,売り,立会日,10s,10000,3,5651,7719,13937,0.4226626776364996,0.40745328941615416,0.015209388220345454,-0.029401433651995323,0.04892031072147486
kappa_depth,1/s,売り,立会日,10s,10000,4,1808,2437,4422,0.4259128386336867,0.40745328941615416,0.01845954921753251,-0.023778454890962825,0.05316639464502897
kappa_depth,1/s,売り,立会日,10s,10000,5,1266,1694,3079,0.4277027027027027,0.40745328941615416,0.020249413286548557,-0.02279590971158013,0.06712986973434101
kappa_depth,1/s,売り,立会日,10s,10000,6,145,86,232,0.6277056277056277,0.40745328941615416,0.2202523382894735,0.14586250005753007,0.29704284428302263
kappa_depth,1/s,売り,立会日,30s,30000,0,14324,18905,34022,0.4310692467423034,0.4257693417912234,0.0052999049510800145,-0.02311739686040182,0.031588632271843775
kappa_depth,1/s,売り,立会日,30s,30000,1,25842,36918,64277,0.41175908221797325,0.4257693417912234,-0.014010259573250139,-0.04258767156792199,0.009542981534833092
kappa_depth,1/s,売り,立会日,30s,30000,2,10890,13798,25223,0.4411049902786779,0.4257693417912234,0.0153356484874545,-0.010051024366492425,0.040068848497913354
kappa_depth,1/s,売り,立会日,30s,30000,3,6072,7663,13935,0.44208227156898433,0.4257693417912234,0.016312929777760943,-0.019561573811764304,0.04463589534195134
kappa_depth,1/s,売り,立会日,30s,30000,4,1867,2485,4421,0.4289981617647059,0.4257693417912234,0.0032288199734825107,-0.030082270554114682,0.029098947370719164
kappa_depth,1/s,売り,立会日,30s,30000,5,1349,1694,3078,0.4433125205389418,0.4257693417912234,0.017543178747718435,-0.023608401653399228,0.05069062651468948
kappa_depth,1/s,売り,立会日,30s,30000,6,131,99,232,0.5695652173913044,0.4257693417912234,0.143795875600081,0.08893121234347391,0.18332224177952683
kappa_depth,1/s,売り,立会日,50s,50000,0,14396,19069,34013,0.43018078589571196,0.4299976928078528,0.00018309308785913192,-0.024746387978100824,0.023188480350197313
kappa_depth,1/s,売り,立会日,50s,50000,1,26477,36760,64256,0.4186947514904249,0.4299976928078528,-0.011302941317427928,-0.034592832242125046,0.008674989739583826
kappa_depth,1/s,売り,立会日,50s,50000,2,11164,13702,25208,0.44896646022681574,0.4299976928078528,0.018968767418962917,-0.006231467256823123,0.04214342753191533
kappa_depth,1/s,売り,立会日,50s,50000,3,6117,7681,13930,0.4433251195825482,0.4299976928078528,0.013327426774695394,-0.01669627516243705,0.04161375990869876
kappa_depth,1/s,売り,立会日,50s,50000,4,1904,2478,4421,0.43450479233226835,0.4299976928078528,0.004507099524415525,-0.029914489346732107,0.035957051149436904
kappa_depth,1/s,売り,立会日,50s,50000,5,1325,1727,3077,0.43414154652686765,0.4299976928078528,0.004143853719014823,-0.04046717442237809,0.04224556845387949
kappa_depth,1/s,売り,立会日,50s,50000,6,120,111,232,0.5194805194805194,0.4299976928078528,0.0894828266726666,0.024532809584491656,0.13550080324428393
kappa_depth,1/s,売り,立会日,100s,100000,0,14677,18984,33986,0.4360238852084014,0.44491109983103055,-0.008887214622629147,-0.03168305619406354,0.012970583494961455
kappa_depth,1/s,売り,立会日,100s,100000,1,27903,35745,64192,0.43839555052790347,0.44491109983103055,-0.006515549303127088,-0.024880040179728245,0.011458922990858204
kappa_depth,1/s,売り,立会日,100s,100000,2,11548,13438,25164,0.46217882013927797,0.44491109983103055,0.017267720308247414,-0.011258777940833808,0.04490242821555273
kappa_depth,1/s,売り,立会日,100s,100000,3,6389,7444,13908,0.4618665510012289,0.44491109983103055,0.016955451170198366,-0.012096712286081434,0.045106494325617794
kappa_depth,1/s,売り,立会日,100s,100000,4,2021,2375,4413,0.4597361237488626,0.44491109983103055,0.014825023917832025,-0.02212370204363278,0.047381169310190166
kappa_depth,1/s,売り,立会日,100s,100000,5,1330,1728,3069,0.4349247874427731,0.44491109983103055,-0.009986312388257479,-0.05248831292840776,0.029735065280226444
kappa_depth,1/s,売り,立会日,100s,100000,6,116,115,231,0.5021645021645021,0.44491109983103055,0.05725340233347159,0.0005070819871512484,0.10247311069528525
kappa_depth,1/s,売り,閉場日,500ms,500,0,337,395,4961,0.4603825136612022,0.355647891658972,0.10473462200223022,0.01702090566325777,0.19902851283541
kappa_depth,1/s,売り,閉場日,500ms,500,1,1178,2628,12086,0.30951129795060434,0.355647891658972,-0.046136593708367646,-0.09149226374237916,0.024071352910860405
kappa_depth,1/s,売り,閉場日,500ms,500,2,491,857,4688,0.3642433234421365,0.355647891658972,0.00859543178316452,-0.05851714302700085,0.07328986947905222
kappa_depth,1/s,売り,閉場日,500ms,500,3,184,200,1195,0.4791666666666667,0.355647891658972,0.1235187750076947,0.03598721985095678,0.22984166432238726
kappa_depth,1/s,売り,閉場日,1s,1000,0,533,805,4961,0.398355754857997,0.25089392133492255,0.14746183352307446,0.07975375878162347,0.2033139317921035
kappa_depth,1/s,売り,閉場日,1s,1000,1,1365,5235,12086,0.20681818181818182,0.25089392133492255,-0.044075739516740736,-0.09002972439130505,0.042768756771601475
kappa_depth,1/s,売り,閉場日,1s,1000,2,642,2133,4688,0.23135135135135135,0.25089392133492255,-0.019542569983571206,-0.07079564123664245,0.06548297191601643
kappa_depth,1/s,売り,閉場日,1s,1000,3,241,424,1195,0.362406015037594,0.25089392133492255,0.11151209370267146,-0.010626953996594187,0.24646102200388337
kappa_depth,1/s,売り,閉場日,1s,1000,4,83,117,359,0.415,0.25089392133492255,0.16410607866507743,0.07428446210173671,0.21769429224775452
kappa_depth,1/s,売り,閉場日,3s,3000,0,1796,1773,4960,0.5032221910899412,0.3126459249606342,0.19057626612930695,0.08835316720111895,0.3079026267338007
kappa_depth,1/s,売り,閉場日,3s,3000,1,2494,7216,12086,0.2568486096807415,0.3126459249606342,-0.05579731527989268,-0.124249042774523,0.047299394208205434
kappa_depth,1/s,売り,閉場日,3s,3000,2,936,2766,4687,0.25283630470016205,0.3126459249606342,-0.05980962026047215,-0.1094510097063969,0.028530217289213983
kappa_depth,1/s,売り,閉場日,3s,3000,3,328,594,1194,0.3557483731019523,0.3126459249606342,0.043102448141318084,-0.06339816753151488,0.16218405720747744
kappa_depth,1/s,売り,閉場日,3s,3000,4,110,176,359,0.38461538461538464,0.3126459249606342,0.07196945965475043,0.01298249914506993,0.11342710806510642
kappa_depth,1/s,売り,閉場日,3s,3000,5,86,132,270,0.3944954128440367,0.3126459249606342,0.08184948788340252,0.00992575962717941,0.14890710534239612
kappa_depth,1/s,売り,閉場日,5s,5000,0,1950,2101,4960,0.48136262651197237,0.3244299674267101,0.15693265908526227,0.05805132981351907,0.2715901717642226
kappa_depth,1/s,売り,閉場日,5s,5000,1,2814,7532,12082,0.2719891745602165,0.3244299674267101,-0.05244079286649361,-0.11553277699882587,0.043353526310528974
kappa_depth,1/s,売り,閉場日,5s,5000,2,1112,2897,4686,0.2773759042155151,0.3244299674267101,-0.047054063211194985,-0.09266847348782954,0.03326293631900873
kappa_depth,1/s,売り,閉場日,5s,5000,3,373,628,1194,0.3726273726273726,0.3244299674267101,0.04819740520066251,-0.05042499045449198,0.1332463494112302
kappa_depth,1/s,売り,閉場日,5s,5000,4,119,179,359,0.39932885906040266,0.3244299674267101,0.07489889163369257,0.020925155281072035,0.12200293825983638
kappa_depth,1/s,売り,閉場日,5s,5000,5,98,142,270,0.4083333333333333,0.3244299674267101,0.08390336590662323,-0.01277952109884442,0.16516543820242896
kappa_depth,1/s,売り,閉場日,10s,10000,0,1991,2218,4960,0.47303397481587073,0.3721410724581972,0.10089290235767351,0.011896079543075316,0.19354166472480297
kappa_depth,1/s,売り,閉場日,10s,10000,1,3691,7093,12077,0.34226632047477745,0.3721410724581972,-0.029874751983419767,-0.06709185256566555,0.02644597511737101
kappa_depth,1/s,売り,閉場日,10s,10000,2,1433,2773,4685,0.34070375653827867,0.3721410724581972,-0.03143731591991855,-0.06350006242417437,0.006570728127465839
kappa_depth,1/s,売り,閉場日,10s,10000,3,394,643,1194,0.3799421407907425,0.3721410724581972,0.007801068332545291,-0.06323241552623314,0.05417127285043548
kappa_depth,1/s,売り,閉場日,10s,10000,4,128,191,359,0.4012539184952978,0.3721410724581972,0.02911284603710057,-0.019444703212824637,0.07091044702168256
kappa_depth,1/s,売り,閉場日,10s,10000,5,99,146,270,0.40408163265306124,0.3721410724581972,0.03194056019486402,-0.03621691679049535,0.09397474675084229
kappa_depth,1/s,売り,閉場日,30s,30000,0,2083,2361,4953,0.4687218721872187,0.44188717383314957,0.026834698354069153,-0.024531327733529115,0.08666384631918037
kappa_depth,1/s,売り,閉場日,30s,30000,1,4898,6339,12067,0.43588146302393876,0.44188717383314957,-0.006005710809210807,-0.04816477203518729,0.024553478695935372
kappa_depth,1/s,売り,閉場日,30s,30000,2,1899,2479,4682,0.43375970762905436,0.44188717383314957,-0.008127466204095213,-0.031459537999900054,0.011294625138420672
kappa_depth,1/s,売り,閉場日,30s,30000,3,462,648,1192,0.41621621621621624,0.44188717383314957,-0.025670957616933332,-0.07463448425036287,0.016700379472108135
kappa_depth,1/s,売り,閉場日,30s,30000,4,154,184,358,0.4556213017751479,0.44188717383314957,0.013734127941998353,-0.034770879039369984,0.044523228149763006
kappa_depth,1/s,売り,閉場日,30s,30000,5,113,136,267,0.4538152610441767,0.44188717383314957,0.011928087211027116,-0.03375211076269525,0.09961108400657169
kappa_depth,1/s,売り,閉場日,50s,50000,0,2194,2327,4944,0.4852908648529086,0.44624314152269534,0.03904772333021328,-0.006562340107260224,0.0791390884689441
kappa_depth,1/s,売り,閉場日,50s,50000,1,4971,6397,12045,0.43728008444757216,0.44624314152269534,-0.008963057075123182,-0.04084782101977548,0.02983130143279409
kappa_depth,1/s,売り,閉場日,50s,50000,2,1926,2523,4678,0.43290627107215107,0.44624314152269534,-0.01333687045054427,-0.033041977070823306,0.012729818455556678
kappa_depth,1/s,売り,閉場日,50s,50000,3,478,640,1191,0.4275491949910555,0.44624314152269534,-0.01869394653163986,-0.062424227144532204,0.013260932913379694
kappa_depth,1/s,売り,閉場日,50s,50000,4,146,189,356,0.43582089552238806,0.44624314152269534,-0.010422246000307278,-0.039210343462996226,0.03365988429916787
kappa_depth,1/s,売り,閉場日,50s,50000,5,118,132,267,0.472,0.44624314152269534,0.025756858477304634,-0.03822683717486925,0.09922635608496011
kappa_depth,1/s,売り,閉場日,100s,100000,0,2330,2322,4915,0.500859845227859,0.46385918003565063,0.03700066519220835,0.002160510926520553,0.061980581066389755
kappa_depth,1/s,売り,閉場日,100s,100000,1,5275,6236,12017,0.4582573190860916,0.46385918003565063,-0.0056018609495590566,-0.034493380170361305,0.031483923718413805
kappa_depth,1/s,売り,閉場日,100s,100000,2,2000,2520,4675,0.4424778761061947,0.46385918003565063,-0.02138130392945592,-0.04548480552192807,0.006850456840727462
kappa_depth,1/s,売り,閉場日,100s,100000,3,502,638,1187,0.44035087719298244,0.46385918003565063,-0.023508302842668194,-0.0828995694243323,0.02593781094013701
kappa_depth,1/s,売り,閉場日,100s,100000,4,174,171,356,0.5043478260869565,0.46385918003565063,0.040488646051305865,-0.017583252309188134,0.12111978477821976
kappa_depth,1/s,売り,閉場日,100s,100000,5,119,141,266,0.4576923076923077,0.46385918003565063,-0.006166872343342955,-0.13437334950815344,0.08114775354420993
kappa_depth,1/s,買い,立会日,100ms,100,0,316,386,31480,0.45014245014245013,0.5003679175864606,-0.05022546744401046,-0.09721741597681773,-0.015756216303317555
kappa_depth,1/s,買い,立会日,100ms,100,1,763,751,59182,0.5039630118890357,0.5003679175864606,0.003595094302575097,-0.02638269048819029,0.030883535451357132
kappa_depth,1/s,買い,立会日,100ms,100,2,434,335,24227,0.5643693107932379,0.5003679175864606,0.06400139320677734,0.01653627938136877,0.10169107249892358
kappa_depth,1/s,買い,立会日,100ms,100,3,303,316,12662,0.4894991922455573,0.5003679175864606,-0.010868725340903274,-0.049256157603980145,0.039441397044398516
kappa_depth,1/s,買い,立会日,100ms,100,4,136,150,4186,0.4755244755244755,0.5003679175864606,-0.024843442061985077,-0.08344103400363247,0.05433228707087647
kappa_depth,1/s,買い,立会日,500ms,500,0,4486,4782,31480,0.48403107466551576,0.5684804367606915,-0.08444936209517573,-0.10495994991159394,-0.06511605097512846
kappa_depth,1/s,買い,立会日,500ms,500,1,15435,9754,59182,0.612767477867323,0.5684804367606915,0.04428704110663151,0.020758306424440716,0.06454687769234578
kappa_depth,1/s,買い,立会日,500ms,500,2,6133,4374,24226,0.5837061006947749,0.5684804367606915,0.015225663934083422,-0.012028745710958393,0.03880703348842986
kappa_depth,1/s,買い,立会日,500ms,500,3,3229,2935,12662,0.5238481505515898,0.5684804367606915,-0.044632286209101646,-0.08589734342547667,-0.006807309787230171
kappa_depth,1/s,買い,立会日,500ms,500,4,1083,1056,4186,0.5063113604488079,0.5684804367606915,-0.06216907631188362,-0.08809602689255645,-0.037145300094919016
kappa_depth,1/s,買い,立会日,500ms,500,5,812,725,2906,0.5283018867924528,0.5684804367606915,-0.040178549968238664,-0.08821404616495991,0.0021212824305411023
kappa_depth,1/s,買い,立会日,1s,1000,0,7639,7501,31480,0.5045574636723911,0.5973176234645274,-0.09276015979213637,-0.1188242388046855,-0.06561373246416054
kappa_depth,1/s,買い,立会日,1s,1000,1,23215,12198,59181,0.6555502216700082,0.5973176234645274,0.05823259820548077,0.03602066336572923,0.07685421276909973
kappa_depth,1/s,買い,立会日,1s,1000,2,9132,6169,24226,0.5968237370106529,0.5973176234645274,-0.0004938864538744925,-0.030643401850054146,0.022061820988656194
kappa_depth,1/s,買い,立会日,1s,1000,3,4925,3820,12662,0.5631789594053745,0.5973176234645274,-0.03413866405915289,-0.07172919029089678,0.0019505531251503925
kappa_depth,1/s,買い,立会日,1s,1000,4,1555,1364,4186,0.5327166837958205,0.5973176234645274,-0.06460093966870695,-0.09011244750114061,-0.037418253336060275
kappa_depth,1/s,買い,立会日,1s,1000,5,1118,958,2906,0.5385356454720617,0.5973176234645274,-0.05878197799246576,-0.09962588148331179,-0.025021711584818623
kappa_depth,1/s,買い,立会日,3s,3000,0,13351,12856,31480,0.5094440416682565,0.5893623231992641,-0.07991828153100755,-0.11047443581879113,-0.05070169809209991
kappa_depth,1/s,買い,立会日,3s,3000,1,31494,17888,59179,0.6377627475598396,0.5893623231992641,0.04840042436057557,0.01917764447655919,0.0803698935025213
kappa_depth,1/s,買い,立会日,3s,3000,2,11970,8077,24226,0.5970968224672021,0.5893623231992641,0.007734499267938011,-0.021226341462624226,0.03728135237749581
kappa_depth,1/s,買い,立会日,3s,3000,3,6328,4700,12662,0.5738121146173377,0.5893623231992641,-0.01555020858192635,-0.05913528862201323,0.02362609729922207
kappa_depth,1/s,買い,立会日,3s,3000,4,2052,1605,4185,0.561115668580804,0.5893623231992641,-0.0282466546184601,-0.05270253334206068,0.007549399527110536
kappa_depth,1/s,買い,立会日,3s,3000,5,1358,1160,2905,0.5393169181890389,0.5893623231992641,-0.05004540501022514,-0.07877424080731218,-0.014608501888906304
kappa_depth,1/s,買い,立会日,3s,3000,6,75,137,226,0.35377358490566035,0.5893623231992641,-0.23558873829360372,-0.33505060295758804,-0.16031714505940287
kappa_depth,1/s,買い,立会日,5s,5000,0,15228,13307,31479,0.5336604170317154,0.5987398414108512,-0.06507942437913583,-0.09602694301876476,-0.036940370301395645
kappa_depth,1/s,買い,立会日,5s,5000,1,34199,18911,59177,0.6439276972321597,0.5987398414108512,0.045187855821308465,0.016294758451046144,0.07647922093002736
kappa_depth,1/s,買い,立会日,5s,5000,2,12945,8669,24224,0.5989173683723512,0.5987398414108512,0.00017752696149997416,-0.02260715287895208,0.02356862558437691
kappa_depth,1/s,買い,立会日,5s,5000,3,6755,4839,12661,0.5826289460065551,0.5987398414108512,-0.01611089540429611,-0.04968735130075929,0.021065458882310022
kappa_depth,1/s,買い,立会日,5s,5000,4,2123,1719,4185,0.5525767829255596,0.5987398414108512,-0.046163058485291675,-0.07101532430967422,-0.009218995140805491
kappa_depth,1/s,買い,立会日,5s,5000,5,1452,1207,2904,0.5460699511094397,0.5987398414108512,-0.05266989030141156,-0.08331720263904978,-0.018849972019419695
kappa_depth,1/s,買い,立会日,5s,5000,6,88,130,226,0.4036697247706422,0.5987398414108512,-0.195070116640209,-0.30432435260048607,-0.11604994598374181
kappa_depth,1/s,買い,立会日,10s,10000,0,16474,13253,31476,0.5541763380092172,0.595491870779511,-0.04131553277029387,-0.06359709901519801,-0.01209712636283732
kappa_depth,1/s,買い,立会日,10s,10000,1,35143,20704,59171,0.629272834709116,0.595491870779511,0.033780963929604946,0.004273490075998815,0.06002189242001941
kappa_depth,1/s,買い,立会日,10s,10000,2,13327,9443,24223,0.5852876592007027,0.595491870779511,-0.010204211578808353,-0.03396061652605456,0.014802762560572334
kappa_depth,1/s,買い,立会日,10s,10000,3,7117,4998,12660,0.5874535699546017,0.595491870779511,-0.008038300824909306,-0.038266995613936,0.02238247374722824
kappa_depth,1/s,買い,立会日,10s,10000,4,2228,1806,4185,0.5523054040654437,0.595491870779511,-0.04318646671406734,-0.07064940782242214,-0.0071386494090675415
kappa_depth,1/s,買い,立会日,10s,10000,5,1553,1237,2904,0.5566308243727599,0.595491870779511,-0.03886104640675114,-0.06815668120135975,-0.005964444012669349
kappa_depth,1/s,買い,立会日,10s,10000,6,85,135,226,0.38636363636363635,0.595491870779511,-0.2091282344158747,-0.3137404641038484,-0.1298914921854254
kappa_depth,1/s,買い,立会日,30s,30000,0,17134,13581,31465,0.5578381898095394,0.5744598589947691,-0.01662166918522978,-0.04024881608237392,0.004715385567219778
kappa_depth,1/s,買い,立会日,30s,30000,1,34458,23383,59147,0.5957365882332601,0.5744598589947691,0.021276729238491,-0.00591055842225559,0.045494445535215394
kappa_depth,1/s,買い,立会日,30s,30000,2,13219,10462,24212,0.5582112241881677,0.5744598589947691,-0.016248634806601436,-0.03732375710384945,0.007036211319747694
kappa_depth,1/s,買い,立会日,30s,30000,3,7062,5390,12658,0.5671378091872792,0.5744598589947691,-0.007322049807489961,-0.02679686291556932,0.01733915367732475
kappa_depth,1/s,買い,立会日,30s,30000,4,2264,1867,4184,0.5480513192931493,0.5744598589947691,-0.026408539701619826,-0.05401672357010583,0.0057763355755613074
kappa_depth,1/s,買い,立会日,30s,30000,5,1543,1322,2904,0.5385689354275742,0.5744598589947691,-0.03589092356719492,-0.06198526336975736,-0.0038057869969788144
kappa_depth,1/s,買い,立会日,30s,30000,6,97,128,225,0.4311111111111111,0.5744598589947691,-0.14334874788365803,-0.213206950326939,-0.08726774076816818
kappa_depth,1/s,買い,立会日,50s,50000,0,17018,13986,31453,0.5488969165268998,0.5623980086781925,-0.013501092151292693,-0.03566392970364593,0.00844656185307042
kappa_depth,1/s,買い,立会日,50s,50000,1,33838,24484,59133,0.580192723157642,0.5623980086781925,0.01779471447944958,-0.006778934480947313,0.0407401163337481
kappa_depth,1/s,買い,立会日,50s,50000,2,13038,10841,24203,0.5460027639348382,0.5623980086781925,-0.016395244743354298,-0.036230506997748345,0.0033498987608377956
kappa_depth,1/s,買い,立会日,50s,50000,3,6964,5561,12649,0.5560079840319361,0.5623980086781925,-0.006390024646256376,-0.026560073197226454,0.019210083582685538
kappa_depth,1/s,買い,立会日,50s,50000,4,2256,1890,4184,0.5441389290882779,0.5623980086781925,-0.018259079589914573,-0.047043387825134106,0.008848515572497804
kappa_depth,1/s,買い,立会日,50s,50000,5,1576,1300,2903,0.5479833101529903,0.5623980086781925,-0.014414698525202163,-0.03182775529594064,0.004846091771408065
kappa_depth,1/s,買い,立会日,50s,50000,6,96,129,225,0.4266666666666667,0.5623980086781925,-0.13573134201152576,-0.1926599572076042,-0.056294658878871674
kappa_depth,1/s,買い,立会日,100s,100000,0,16850,14336,31425,0.5403065478099147,0.5454327858061814,-0.005126237996266658,-0.0253646853413433,0.015203808383616128
kappa_depth,1/s,買い,立会日,100s,100000,1,32632,25999,59080,0.5565656393375518,0.5454327858061814,0.01113285353137039,-0.00630082903255216,0.02828066575917564
kappa_depth,1/s,買い,立会日,100s,100000,2,12796,11232,24184,0.5325453637423007,0.5454327858061814,-0.012887422063880716,-0.029246047375482795,0.0023784138900062235
kappa_depth,1/s,買い,立会日,100s,100000,3,6727,5849,12636,0.5349077608142494,0.5454327858061814,-0.010525024991931975,-0.029840847664512136,0.016002228252146634
kappa_depth,1/s,買い,立会日,100s,100000,4,2253,1903,4180,0.5421077959576516,0.5454327858061814,-0.0033249898485298024,-0.022343868023268477,0.020751646477012702
kappa_depth,1/s,買い,立会日,100s,100000,5,1560,1331,2901,0.5396056727775856,0.5454327858061814,-0.005827113028595732,-0.02208134598455801,0.009644189394226628
kappa_depth,1/s,買い,立会日,100s,100000,6,102,122,224,0.45535714285714285,0.5454327858061814,-0.09007564294903853,-0.13216977101942834,-0.03301696089035647
kappa_depth,1/s,買い,閉場日,500ms,500,0,397,516,5262,0.4348302300109529,0.6226566684520621,-0.18782643844110924,-0.29518999271756813,-0.03772311194972905
kappa_depth,1/s,買い,閉場日,500ms,500,1,3136,1628,12216,0.6582703610411419,0.6226566684520621,0.03561369258907976,-0.005014606660207192,0.10827633459744308
kappa_depth,1/s,買い,閉場日,500ms,500,2,833,403,3462,0.6739482200647249,0.6226566684520621,0.051291551612662745,-0.024004338801391998,0.14385014331953053
kappa_depth,1/s,買い,閉場日,500ms,500,3,176,167,1023,0.5131195335276968,0.6226566684520621,-0.10953713492436534,-0.1800491346630699,-0.03105425592336201
kappa_depth,1/s,買い,閉場日,1s,1000,0,735,767,5262,0.48934753661784286,0.6624988915491709,-0.173151354931328,-0.24223359432395672,-0.09144293440668075
kappa_depth,1/s,買い,閉場日,1s,1000,1,4651,2106,12216,0.6883232203640669,0.6624988915491709,0.025824328814896047,-0.0317027364124668,0.12037772221358203
kappa_depth,1/s,買い,閉場日,1s,1000,2,1553,538,3462,0.7427068388330942,0.6624988915491709,0.08020794728392333,0.006639315018623788,0.15809567313763093
