feature,target,n,n_days,d1,d10,spread_bp,se_bp,t,monotone_rho,max_dec_share,n_dec_pop
best_bid,fwd_mid_100ms,1674897,30,0.0012795133514659474,-0.000015387837364323013,0.004427915030921759,0.005157201712506537,0.8585886838949479,-0.6969696969696969,0.3832892410697494,10
best_bid,fwd_micro_100ms,1674897,30,0.001455086421716287,0.0005080550608000098,0.018790068316689893,0.011095960588993318,1.693415199701482,-0.19999999999999998,0.3832892410697494,10
best_bid,fwd_mid_300ms,1674897,30,0.001964436960820735,0.00009271293406303187,0.011450051127714883,0.024268727263843357,0.4718027032581014,-0.5393939393939393,0.3832892410697494,10
best_bid,fwd_micro_300ms,1674897,30,0.002844789754542261,-0.0008971987262937905,-0.004425945256707059,0.0229233801979054,-0.19307559437117722,-0.09090909090909088,0.3832892410697494,10
best_bid,fwd_mid_500ms,1674897,30,-0.0008889351707129913,-0.0004460876255982445,0.006382812119762487,0.03612195945695239,0.17670171318831898,-0.13939393939393938,0.3832892410697494,10
best_bid,fwd_micro_500ms,1674897,30,-0.0020555877726394804,-0.0016579736801454388,0.024539617802402366,0.04270692354919292,0.5746051404085771,0.04242424242424241,0.3832892410697494,10
best_bid,fwd_mid_1s,1674897,30,-0.0025878666598445122,-0.004509230865904045,0.012967509844368615,0.043539333329569586,0.2978343684367297,-0.32121212121212117,0.3832892410697494,10
best_bid,fwd_micro_1s,1674897,30,-0.0011107626084038498,-0.005225621778071203,-0.0036523980634457767,0.04414512373946335,-0.08273616096313556,0.06666666666666665,0.3832892410697494,10
best_bid,fwd_mid_3s,1674897,30,0.012906344170905897,-0.0030550999162086024,-0.01930644867393459,0.09502755690703929,-0.20316684235943394,-0.7454545454545454,0.3832892410697494,10
best_bid,fwd_micro_3s,1674897,30,0.014740720185235685,-0.0016826055112293186,-0.016866407103361174,0.10249218990211216,-0.16456285224727735,-0.7696969696969697,0.3832892410697494,10
best_bid,fwd_mid_5s,1674897,30,0.010827532140628288,-0.006798108844864343,-0.029005537191282793,0.21329615512198208,-0.13598715445524462,-0.7939393939393938,0.3832892410697494,10
best_bid,fwd_micro_5s,1674897,30,0.01069752209996457,-0.006811987524330863,-0.031171992578332034,0.21379535337745642,-0.14580294700464222,-0.7939393939393938,0.3832892410697494,10
best_bid,fwd_mid_10s,1674897,30,0.021728549051040734,-0.013294678408148634,-0.08349939016842879,0.3548437674313023,-0.2353131091265236,-0.7212121212121211,0.3832892410697494,10
best_bid,fwd_micro_10s,1674897,30,0.021750057309466227,-0.013277124295904484,-0.08898380179205084,0.3589346741646442,-0.24791085452845874,-0.7212121212121211,0.3832892410697494,10
best_bid,fwd_mid_30s,1674897,30,0.06794844528961098,-0.043143489034454044,-0.6746502627244128,1.1502771226561894,-0.5865110671474786,-0.7454545454545454,0.3832892410697494,10
best_bid,fwd_micro_30s,1674897,30,0.0680141399188136,-0.042961341823088264,-0.677392373067373,1.149322409441743,-0.5893841166782791,-0.7454545454545454,0.3832892410697494,10
best_bid,fwd_mid_60s,1674897,30,0.1397704580890958,-0.08329069185163154,-1.4409829477484173,2.284706746253726,-0.6307080548132589,-0.7939393939393938,0.3832892410697494,10
best_bid,fwd_micro_60s,1674897,30,0.14026192668938625,-0.08305305206704199,-1.4428356356652803,2.2834012947761715,-0.631880011177235,-0.7939393939393938,0.3832892410697494,10
best_ask,fwd_mid_100ms,1674897,30,0.0012582134826265392,-9.831838929202187e-6,0.0035340578029654335,0.005246248853886483,0.6736351822783553,-0.6121212121212121,0.3831775924131454,10
best_ask,fwd_micro_100ms,1674897,30,0.0013372123717958206,0.000577468073927946,0.013375427616041461,0.010841909388411945,1.2336782329445948,0.07878787878787878,0.3831775924131454,10
best_ask,fwd_mid_300ms,1674897,30,0.002024931978680292,0.00010084224167395668,0.01187024397881684,0.024680523723382034,0.48095591940664983,-0.4424242424242424,0.3831775924131454,10
best_ask,fwd_micro_300ms,1674897,30,0.0028074921870154413,-0.0008627435864113302,-0.001203117071850897,0.023306049550509658,-0.051622522694953564,-0.0303030303030303,0.3831775924131454,10
best_ask,fwd_mid_500ms,1674897,30,-0.0009206889030188548,-0.0004766842476340924,0.014438784670285207,0.03536541773149162,0.4082741162541958,-0.16363636363636364,0.3831775924131454,10
best_ask,fwd_micro_500ms,1674897,30,-0.002168910259459084,-0.001624767545808251,0.03795017173024107,0.04178734889380362,0.9081737112992218,0.01818181818181818,0.3831775924131454,10
best_ask,fwd_mid_1s,1674897,30,-0.002766297618062592,-0.00470292328192349,0.024826512959280407,0.0461504362958,0.537947524486129,-0.1515151515151515,0.3831775924131454,10
best_ask,fwd_micro_1s,1674897,30,-0.0013111536734776122,-0.005398016833284275,0.00990770989813048,0.04594572695336542,0.2156394197046166,0.18787878787878787,0.3831775924131454,10
best_ask,fwd_mid_3s,1674897,30,0.012488758316011076,-0.00342091889361063,0.007184684198886155,0.09850922579062092,0.07293412511592605,-0.7696969696969697,0.3831775924131454,10
