window,lo,hi,count
開場前 1 時間,0.005069907082747045,0.005128613839913648,1
開場前 1 時間,0.006760829753919818,0.006839116472814293,1
開場前 1 時間,0.007079457843841388,0.007161434102129027,1
開場前 1 時間,0.007413102413009177,0.007498942093324558,2
開場前 1 時間,0.007585775750291836,0.007673614893618186,6
開場前 1 時間,0.008511380382023759,0.008609937521846016,1
開場前 1 時間,0.009332543007969905,0.009440608762859246,1
開場前 1 時間,0.010592537251772897,0.01071519305237607,1
開場前 1 時間,0.01096478196143185,0.01109174815262401,1
開場前 1 時間,0.011614486138403438,0.011748975549395304,2
開場前 1 時間,0.012589254117941687,0.01273503081016663,3
開場前 1 時間,0.01396368361055939,0.014125375446227554,6
開場前 1 時間,0.01584893192461114,0.016032453906900418,1
開場前 1 時間,0.016032453906900418,0.0162181009735893,1
開場前 1 時間,0.0162181009735893,0.016405897731995387,1
開場前 1 時間,0.016405897731995387,0.016595869074375595,1
開場前 1 時間,0.016788040181225625,0.01698243652461746,1
開場前 1 時間,0.01778279410038923,0.017988709151287873,1
開場前 1 時間,0.019275249131909367,0.019498445997580455,2
開場前 1 時間,0.019498445997580455,0.019724227361148535,2
開場前 1 時間,0.021134890398366475,0.021379620895022326,10
開場前 1 時間,0.021379620895022326,0.0216271852372702,1
開場前 1 時間,0.0216271852372702,0.02187761623949552,1
開場前 1 時間,0.02187761623949552,0.022130947096056366,1
開場前 1 時間,0.022130947096056366,0.022387211385683423,5
開場前 1 時間,0.022387211385683423,0.022646443075930618,1
開場前 1 時間,0.023173946499684798,0.023442288153199226,3
開場前 1 時間,0.023713737056616554,0.023988329190194897,1
開場前 1 時間,0.023988329190194897,0.024266100950824144,2
開場前 1 時間,0.024831331052955728,0.025118864315095822,2
開場前 1 時間,0.025118864315095822,0.025409727055493065,6
開場前 1 時間,0.025703957827688646,0.026001595631652722,2
開場前 1 時間,0.026001595631652722,0.026302679918953815,1
開場前 1 時間,0.026302679918953815,0.026607250597988085,1
開場前 1 時間,0.026607250597988085,0.02691534803926914,1
開場前 1 時間,0.02691534803926914,0.027227013080779155,1
開場前 1 時間,0.027227013080779155,0.02754228703338169,2
開場前 1 時間,0.02754228703338169,0.02786121168629772,4
開場前 1 時間,0.02786121168629772,0.02818382931264455,1
開場前 1 時間,0.028510182675039096,0.028840315031266057,1
開場前 1 時間,0.028840315031266057,0.02917427014001166,3
開場前 1 時間,0.02951209226666384,0.029853826189179634,1
開場前 1 時間,0.029853826189179634,0.030199517204020192,2
開場前 1 時間,0.030549211132155155,0.03090295432513592,1
開場前 1 時間,0.03090295432513592,0.03126079367123956,2
開場前 1 時間,0.03126079367123956,0.03162277660168379,8
開場前 1 時間,0.03162277660168379,0.03198895109691397,2
開場前 1 時間,0.03198895109691397,0.03235936569296281,4
開場前 1 時間,0.03235936569296281,0.03273406948788386,2
開場前 1 時間,0.03273406948788386,0.03311311214825914,4
開場前 1 時間,0.03311311214825914,0.033496543915782793,2
開場前 1 時間,0.033496543915782793,0.03388441561392028,4
開場前 1 時間,0.03388441561392028,0.03427677865464505,2
開場前 1 時間,0.03427677865464505,0.034673685045253165,3
開場前 1 時間,0.034673685045253165,0.03507518739525679,4
開場前 1 時間,0.03507518739525679,0.03548133892335753,7
開場前 1 時間,0.03548133892335753,0.035892193464500496,4
開場前 1 時間,0.035892193464500496,0.03630780547701017,4
開場前 1 時間,0.03630780547701017,0.0367282300498085,2
開場前 1 時間,0.0367282300498085,0.037153522909717275,6
開場前 1 時間,0.03758374042884443,0.038018939632056124,6
開場前 1 時間,0.038018939632056124,0.03845917820453535,14
開場前 1 時間,0.03845917820453535,0.03890451449942805,14
開場前 1 時間,0.03890451449942805,0.039355007545577726,23
開場前 1 時間,0.039355007545577726,0.039810717055349776,4
開場前 1 時間,0.039810717055349776,0.04027170343254595,8
開場前 1 時間,0.04027170343254595,0.0407380277804113,15
開場前 1 時間,0.0407380277804113,0.04120975190973304,27
開場前 1 時間,0.04120975190973304,0.04168693834703355,17
開場前 1 時間,0.04168693834703355,0.042169650342858224,16
開場前 1 時間,0.042169650342858224,0.04265795188015926,16
開場前 1 時間,0.04265795188015926,0.0431519076827765,23
開場前 1 時間,0.0431519076827765,0.04365158322401665,32
開場前 1 時間,0.04365158322401665,0.044157044735331295,41
開場前 1 時間,0.044157044735331295,0.04466835921509635,53
開場前 1 時間,0.04466835921509635,0.04518559443749226,40
開場前 1 時間,0.04518559443749226,0.04570881896148752,71
開場前 1 時間,0.04570881896148752,0.04623810213992603,57
開場前 1 時間,0.04623810213992603,0.046773514128719815,65
開場前 1 時間,0.046773514128719815,0.04731512589614803,97
開場前 1 時間,0.04731512589614803,0.0478630092322638,117
開場前 1 時間,0.0478630092322638,0.04841723675840999,152
開場前 1 時間,0.04841723675840999,0.048977881936844665,179
開場前 1 時間,0.048977881936844665,0.04954501908047906,271
開場前 1 時間,0.04954501908047906,0.05011872336272725,487
開場前 1 時間,0.05011872336272725,0.050699070827470445,697
開場前 1 時間,0.050699070827470445,0.05128613839913648,706
開場前 1 時間,0.05128613839913648,0.0518800038928961,866
開場前 1 時間,0.0518800038928961,0.05248074602497723,794
開場前 1 時間,0.05248074602497723,0.0530884444230989,755
開場前 1 時間,0.0530884444230989,0.053703179637025325,864
開場前 1 時間,0.053703179637025325,0.05432503314924336,1036
開場前 1 時間,0.05432503314924336,0.05495408738576248,935
開場前 1 時間,0.05495408738576248,0.05559042572704037,1041
開場前 1 時間,0.05559042572704037,0.05623413251903491,1036
開場前 1 時間,0.05623413251903491,0.05688529308438413,1136
開場前 1 時間,0.05688529308438413,0.057543993733715666,1213
開場前 1 時間,0.057543993733715666,0.058210321777087216,1233
開場前 1 時間,0.058210321777087216,0.05888436553555896,1623
開場前 1 時間,0.05888436553555896,0.059566214352901097,1742
開場前 1 時間,0.059566214352901097,0.06025595860743581,1929
開場前 1 時間,0.06025595860743581,0.060953689724016935,2444
開場前 1 時間,0.060953689724016935,0.06165950018614822,2751
開場前 1 時間,0.06165950018614822,0.06237348354824192,3388
開場前 1 時間,0.06237348354824192,0.0630957344480193,4424
開場前 1 時間,0.0630957344480193,0.06382634861905495,5734
開場前 1 時間,0.06382634861905495,0.06456542290346562,7648
開場前 1 時間,0.06456542290346562,0.06531305526474729,10536
開場前 1 時間,0.06531305526474729,0.06606934480075964,13574
開場前 1 時間,0.06606934480075964,0.06683439175686148,15465
開場前 1 時間,0.06683439175686148,0.06760829753919818,16311
開場前 1 時間,0.06760829753919818,0.06839116472814293,13232
開場前 1 時間,0.06839116472814293,0.06918309709189363,10130
開場前 1 時間,0.06918309709189363,0.06998419960022731,7680
開場前 1 時間,0.06998419960022731,0.07079457843841387,6105
開場前 1 時間,0.07079457843841387,0.07161434102129027,5139
開場前 1 時間,0.07161434102129027,0.07244359600749906,4231
開場前 1 時間,0.07244359600749906,0.07328245331389044,3619
開場前 1 時間,0.07328245331389044,0.07413102413009177,3187
開場前 1 時間,0.07413102413009177,0.07498942093324558,2993
開場前 1 時間,0.07498942093324558,0.07585775750291836,2959
開場前 1 時間,0.07585775750291836,0.07673614893618186,2692
開場前 1 時間,0.07673614893618186,0.07762471166286927,2676
開場前 1 時間,0.07762471166286927,0.07852356346100726,2436
開場前 1 時間,0.07852356346100726,0.07943282347242822,2346
開場前 1 時間,0.07943282347242822,0.08035261221856177,2387
開場前 1 時間,0.08035261221856177,0.08128305161640995,2383
開場前 1 時間,0.08128305161640995,0.08222426499470713,2289
開場前 1 時間,0.08222426499470713,0.08317637711026708,2219
開場前 1 時間,0.08317637711026708,0.08413951416451948,1999
開場前 1 時間,0.08413951416451948,0.08511380382023777,1994
開場前 1 時間,0.08511380382023777,0.08609937521846016,1908
開場前 1 時間,0.08609937521846016,0.08709635899560814,1915
開場前 1 時間,0.08709635899560814,0.08810488730080146,1987
開場前 1 時間,0.08810488730080146,0.08912509381337459,1701
開場前 1 時間,0.08912509381337459,0.09015711376059571,1732
開場前 1 時間,0.09015711376059571,0.09120108393559097,1379
開場前 1 時間,0.09120108393559097,0.09225714271547629,1420
開場前 1 時間,0.09225714271547629,0.09332543007969905,1374
開場前 1 時間,0.09332543007969905,0.09440608762859246,1095
開場前 1 時間,0.09440608762859246,0.09549925860214369,1082
開場前 1 時間,0.09549925860214369,0.09660508789898141,954
開場前 1 時間,0.09660508789898141,0.09772372209558111,854
開場前 1 時間,0.09772372209558111,0.0988553094656939,853
開場前 1 時間,0.0988553094656939,0.1,845
開場前 1 時間,0.1,0.10115794542599003,1086
開場前 1 時間,0.10115794542599003,0.10232929922807536,1363
開場前 1 時間,0.10232929922807536,0.10351421666793452,1003
開場前 1 時間,0.10351421666793452,0.10471285480508985,793
開場前 1 時間,0.10471285480508985,0.10592537251772897,1258
開場前 1 時間,0.10592537251772897,0.10715193052376049,1209
開場前 1 時間,0.10715193052376049,0.10839269140212039,1322
開場前 1 時間,0.10839269140212039,0.10964781961431873,1357
開場前 1 時間,0.10964781961431873,0.11091748152624009,1740
開場前 1 時間,0.11091748152624009,0.11220184543019653,1849
開場前 1 時間,0.11220184543019653,0.11350108156723143,1955
開場前 1 時間,0.11350108156723143,0.1148153621496884,2282
開場前 1 時間,0.1148153621496884,0.11614486138403414,2328
開場前 1 時間,0.11614486138403414,0.11748975549395303,2489
開場前 1 時間,0.11748975549395303,0.11885022274370165,2500
開場前 1 時間,0.11885022274370165,0.12022644346174131,2705
開場前 1 時間,0.12022644346174131,0.12161860006463704,2989
開場前 1 時間,0.12161860006463704,0.1230268770812381,3212
開場前 1 時間,0.1230268770812381,0.12445146117713869,3469
開場前 1 時間,0.12445146117713869,0.12589254117941662,3932
開場前 1 時間,0.12589254117941662,0.12735030810166628,4572
開場前 1 時間,0.12735030810166628,0.12882495516931322,6265
開場前 1 時間,0.12882495516931322,0.13031667784523,8990
開場前 1 時間,0.13031667784523,0.131825673855641,13470
開場前 1 時間,0.131825673855641,0.1333521432163324,22386
開場前 1 時間,0.1333521432163324,0.1348962882591656,26429
開場前 1 時間,0.1348962882591656,0.13645831365889238,20815
開場前 1 時間,0.13645831365889238,0.13803842646028866,12205
開場前 1 時間,0.13803842646028866,0.13963683610559363,8016
開場前 1 時間,0.13963683610559363,0.14125375446227553,5688
開場前 1 時間,0.14125375446227553,0.14288939585111007,4506
開場前 1 時間,0.14288939585111007,0.1445439770745928,3825
開場前 1 時間,0.1445439770745928,0.14621771744567214,3200
開場前 1 時間,0.14621771744567214,0.1479108388168207,2977
開場前 1 時間,0.1479108388168207,0.1496235656094436,2874
開場前 1 時間,0.1496235656094436,0.1513561248436207,2304
開場前 1 時間,0.1513561248436207,0.1531087461682032,1749
開場前 1 時間,0.1531087461682032,0.15488166189124797,1481
開場前 1 時間,0.15488166189124797,0.15667510701081502,1222
開場前 1 時間,0.15667510701081502,0.1584893192461111,1171
開場前 1 時間,0.1584893192461111,0.16032453906900418,1109
開場前 1 時間,0.16032453906900418,0.1621810097358933,1146
開場前 1 時間,0.1621810097358933,0.16405897731995386,1063
