feature,target,n,n_days,d1,d10,spread_bp,se_bp,t,monotone_rho,max_dec_share,n_dec_pop
best_bid,fwd_mid_100ms,345338,6,0.0005304969017399393,-0.0032221120563745613,-0.009991215645097461,0.004189366747708489,-2.384898779884211,-0.6242424242424242,0.4399631665209157,10
best_bid,fwd_micro_100ms,345338,6,0.0015030985075555523,-0.0009006258974714374,-0.002980176046668824,0.006579100316397274,-0.45297622826045814,-0.4666666666666666,0.4399631665209157,10
best_bid,fwd_mid_300ms,345338,6,0.0010915183940828474,-0.0035308415341257864,0.005199958589764812,0.010380377479869097,0.5009411844462507,-0.2727272727272727,0.4399631665209157,10
best_bid,fwd_micro_300ms,345338,6,0.003709973308083924,-0.0031384335062696507,0.010092387229300611,0.027608753907137695,0.36555026218301817,-0.07878787878787878,0.4399631665209157,10
best_bid,fwd_mid_500ms,345338,6,0.002967046694331528,-0.00534913798229089,0.004992068937743579,0.02546598135845949,0.19602892452779064,-0.43030303030303024,0.4399631665209157,10
best_bid,fwd_micro_500ms,345338,6,-0.0008453341863986293,-0.0044769621716555675,0.023137029650573654,0.038559266830832176,0.6000381115149517,0.4424242424242424,0.4399631665209157,10
best_bid,fwd_mid_1s,345338,6,0.006112394538975974,-0.006468187331354907,0.014072031430225876,0.02865438650202749,0.4910951916290438,-0.16363636363636364,0.4399631665209157,10
best_bid,fwd_micro_1s,345338,6,0.006143024965296867,-0.000627849622353431,0.003080375726716964,0.03388486605619842,0.09090712418954608,0.43030303030303024,0.4399631665209157,10
best_bid,fwd_mid_3s,345338,6,0.02353100577668267,-0.008401361439001203,0.003394752224007562,0.04720074967795731,0.07192157427942097,-0.5151515151515151,0.4399631665209157,10
best_bid,fwd_micro_3s,345338,6,0.021537043045495363,-0.0019837596737256333,0.0077217078704964375,0.0848749731168868,0.09097744113405934,0.2727272727272727,0.4399631665209157,10
best_bid,fwd_mid_5s,345338,6,0.037918451706530416,-0.009132207237449468,-0.0031414645102797608,0.05901387477182809,-0.05323264270353294,-0.22424242424242422,0.4399631665209157,10
