dt,side,delta,var,auc,n
2026-05-08,1,0.5,qdepl,0.5958504712188628,2104
2026-05-08,1,0.5,drift,0.4598927933293627,2104
2026-05-08,1,1.0,obi,0.43267210874820444,2104
2026-05-08,1,1.0,ofi,0.39096240759555756,2104
2026-05-08,1,1.0,aggr,0.4040458255964685,2104
2026-05-08,1,1.0,depth,0.4599754755982202,2104
2026-05-08,1,1.0,qdepl,0.5749094348877133,2104
2026-05-08,1,1.0,drift,0.46973618750656904,2104
2026-05-08,1,2.0,obi,0.4233346179448551,2104
2026-05-08,1,2.0,ofi,0.39469992642679463,2104
2026-05-08,1,2.0,aggr,0.40331569912062504,2104
2026-05-08,1,2.0,depth,0.45543355638860666,2104
2026-05-08,1,2.0,qdepl,0.5052783519602004,2104
2026-05-08,1,2.0,drift,0.43882423010895844,2104
2026-05-08,-1,0.5,obi,0.4224413092466241,4269
2026-05-08,-1,0.5,ofi,0.45555519991936894,4269
2026-05-08,-1,0.5,aggr,0.3951197105454377,4269
2026-05-08,-1,0.5,depth,0.5013439642826254,4269
2026-05-08,-1,0.5,qdepl,0.4707882706342953,4269
2026-05-08,-1,0.5,drift,0.5077743583736772,4269
2026-05-08,-1,1.0,obi,0.41474356398761386,4269
2026-05-08,-1,1.0,ofi,0.41633711677268787,4269
2026-05-08,-1,1.0,aggr,0.35746759946255047,4269
2026-05-08,-1,1.0,depth,0.5015346458124633,4269
2026-05-08,-1,1.0,qdepl,0.4489446798831667,4269
2026-05-08,-1,1.0,drift,0.4952138936010684,4269
2026-05-08,-1,2.0,obi,0.40621635407380874,4269
2026-05-08,-1,2.0,ofi,0.42863743745816074,4269
2026-05-08,-1,2.0,aggr,0.39874368112055364,4269
2026-05-08,-1,2.0,depth,0.5040564090445697,4269
2026-05-08,-1,2.0,qdepl,0.4124448300448714,4269
2026-05-08,-1,2.0,drift,0.4698995585041579,4269
2026-05-09,1,0.5,obi,0.5099871593665287,412
2026-05-09,1,0.5,ofi,0.4209230988728777,412
2026-05-09,1,0.5,aggr,0.4918319303752318,412
2026-05-09,1,0.5,depth,0.4689684691111428,412
2026-05-09,1,0.5,qdepl,0.5190112712227136,412
2026-05-09,1,0.5,drift,0.45448708802967613,412
2026-05-09,1,1.0,obi,0.5241118561849051,412
2026-05-09,1,1.0,ofi,0.42948352118704525,412
2026-05-09,1,1.0,aggr,0.502318447710087,412
2026-05-09,1,1.0,depth,0.4900841774860893,412
2026-05-09,1,1.0,qdepl,0.5190112712227136,412
2026-05-09,1,1.0,drift,0.4639392210015694,412
2026-05-09,1,2.0,obi,0.4905478670281067,412
2026-05-09,1,2.0,ofi,0.5392709373662434,412
2026-05-09,1,2.0,aggr,0.49661149950064204,412
2026-05-09,1,2.0,depth,0.4978242259951491,412
2026-05-09,1,2.0,qdepl,0.5190112712227136,412
2026-05-09,1,2.0,drift,0.4898344985019261,412
2026-05-09,-1,0.5,obi,0.7678760935035136,462
2026-05-09,-1,0.5,ofi,0.5083034561881543,462
2026-05-09,-1,0.5,aggr,0.5122615803814714,462
2026-05-09,-1,0.5,depth,0.6152875376452029,462
2026-05-09,-1,0.5,qdepl,0.5211817008461207,462
2026-05-09,-1,0.5,drift,0.444973469095081,462
2026-05-09,-1,1.0,obi,0.7483722931306468,462
2026-05-09,-1,1.0,ofi,0.5593288398106984,462
2026-05-09,-1,1.0,aggr,0.4877384196185286,462
2026-05-09,-1,1.0,depth,0.6135092499641475,462
2026-05-09,-1,1.0,qdepl,0.5211817008461207,462
2026-05-09,-1,1.0,drift,0.5598164348200201,462
2026-05-09,-1,2.0,obi,0.7577800086046178,462
2026-05-09,-1,2.0,ofi,0.5668148573067546,462
2026-05-09,-1,2.0,aggr,0.5963000143410296,462
2026-05-09,-1,2.0,depth,0.629083608203069,462
2026-05-09,-1,2.0,qdepl,0.5211817008461207,462
2026-05-09,-1,2.0,drift,0.525111142980066,462
2026-05-10,1,0.5,obi,0.4522244893172917,1148
2026-05-10,1,0.5,ofi,0.5059546424634724,1148
2026-05-10,1,0.5,aggr,0.4889373578179601,1148
2026-05-10,1,0.5,depth,0.5610262904852366,1148
2026-05-10,1,0.5,qdepl,0.4655596988672342,1148
2026-05-10,1,0.5,drift,0.4732990923802153,1148
2026-05-10,1,1.0,obi,0.4137808109946293,1148
2026-05-10,1,1.0,ofi,0.490166279696991,1148
2026-05-10,1,1.0,aggr,0.46456061352283123,1148
2026-05-10,1,1.0,depth,0.5551255892492788,1148
2026-05-10,1,1.0,qdepl,0.4706817702103708,1148
2026-05-10,1,1.0,drift,0.4978118623795117,1148
2026-05-10,1,2.0,obi,0.3865193836628439,1148
2026-05-10,1,2.0,ofi,0.4602969112784071,1148
2026-05-10,1,2.0,aggr,0.48008161542250055,1148
2026-05-10,1,2.0,depth,0.5360819906658224,1148
2026-05-10,1,2.0,qdepl,0.4918595651868008,1148
2026-05-10,1,2.0,drift,0.4961654823049321,1148
2026-05-10,-1,0.5,obi,0.43476560648433427,724
2026-05-10,-1,0.5,ofi,0.5187467412428307,724
2026-05-10,-1,0.5,aggr,0.5922761530075367,724
2026-05-10,-1,0.5,depth,0.3923780632317391,724
2026-05-10,-1,0.5,qdepl,0.6335260937574063,724
2026-05-10,-1,0.5,drift,0.5607669336872542,724
2026-05-10,-1,1.0,obi,0.4374792624543774,724
2026-05-10,-1,1.0,ofi,0.6245437739963028,724
2026-05-10,-1,1.0,aggr,0.6343911456605205,724
2026-05-10,-1,1.0,depth,0.40601744323837513,724
2026-05-10,-1,1.0,qdepl,0.6303976868749112,724
2026-05-10,-1,1.0,drift,0.526449258188368,724
2026-05-10,-1,2.0,obi,0.37724557994027585,724
2026-05-10,-1,2.0,ofi,0.48265156183343605,724
2026-05-10,-1,2.0,aggr,0.5409418400720482,724
2026-05-10,-1,2.0,depth,0.3591742901834384,724
2026-05-10,-1,2.0,qdepl,0.6668365170403375,724
2026-05-10,-1,2.0,drift,0.5824643314215291,724
2026-05-11,1,0.5,obi,0.40870363437855556,2590
2026-05-11,1,0.5,ofi,0.4646758051179129,2590
2026-05-11,1,0.5,aggr,0.44150345704244204,2590
2026-05-11,1,0.5,depth,0.3899095015549103,2590
2026-05-11,1,0.5,qdepl,0.5045856286004152,2590
2026-05-11,1,0.5,drift,0.4650345244347641,2590
2026-05-11,1,1.0,obi,0.40933369266584557,2590
2026-05-11,1,1.0,ofi,0.4906627201409859,2590
2026-05-11,1,1.0,aggr,0.43543650162205516,2590
2026-05-11,1,1.0,depth,0.3926035756037752,2590
2026-05-11,1,1.0,qdepl,0.502267749937684,2590
2026-05-11,1,1.0,drift,0.465537651271476,2590
2026-05-11,1,2.0,obi,0.43678859750864835,2590
2026-05-11,1,2.0,ofi,0.4353298056201199,2590
2026-05-11,1,2.0,aggr,0.44867968296570737,2590
2026-05-11,1,2.0,depth,0.412394764169643,2590
2026-05-11,1,2.0,qdepl,0.4801890358820494,2590
2026-05-11,1,2.0,drift,0.4445866035811225,2590
2026-05-11,-1,0.5,obi,0.4724873640477388,3058
2026-05-11,-1,0.5,ofi,0.47444163645505305,3058
2026-05-11,-1,0.5,aggr,0.4844121305141708,3058
2026-05-11,-1,0.5,depth,0.5206243880494323,3058
2026-05-11,-1,0.5,qdepl,0.48044735240413877,3058
2026-05-11,-1,0.5,drift,0.4968377040937839,3058
2026-05-11,-1,1.0,obi,0.4688924025510069,3058
2026-05-11,-1,1.0,ofi,0.48377504035565905,3058
2026-05-11,-1,1.0,aggr,0.4851114080817169,3058
2026-05-11,-1,1.0,depth,0.5218879832755564,3058
2026-05-11,-1,1.0,qdepl,0.47339106618328086,3058
2026-05-11,-1,1.0,drift,0.5083589139696737,3058
2026-05-11,-1,2.0,obi,0.49280875387017387,3058
2026-05-11,-1,2.0,ofi,0.4958149196856228,3058
2026-05-11,-1,2.0,aggr,0.49912606843261265,3058
2026-05-11,-1,2.0,depth,0.5532099288152637,3058
2026-05-11,-1,2.0,qdepl,0.46498584244092195,3058
2026-05-11,-1,2.0,drift,0.5125889809203736,3058
2026-05-12,1,0.5,obi,0.434153784051669,5588
2026-05-12,1,0.5,ofi,0.3799215053075841,5588
2026-05-12,1,0.5,aggr,0.3566422736283412,5588
2026-05-12,1,0.5,depth,0.49445441392761225,5588
2026-05-12,1,0.5,qdepl,0.4005481439442384,5588
2026-05-12,1,0.5,drift,0.4455203270878629,5588
2026-05-12,1,1.0,obi,0.44545877829645736,5588
2026-05-12,1,1.0,ofi,0.41692951464381633,5588
2026-05-12,1,1.0,aggr,0.3627799670673999,5588
2026-05-12,1,1.0,depth,0.5137219833098862,5588
2026-05-12,1,1.0,qdepl,0.3912424862514388,5588
2026-05-12,1,1.0,drift,0.44629088598286226,5588
2026-05-12,1,2.0,obi,0.4396308271518097,5588
2026-05-12,1,2.0,ofi,0.40982302724133524,5588
2026-05-12,1,2.0,aggr,0.35889779703286867,5588
2026-05-12,1,2.0,depth,0.5134150386878117,5588
2026-05-12,1,2.0,qdepl,0.3773582379460289,5588
2026-05-12,1,2.0,drift,0.43012033987722215,5588
2026-05-12,-1,0.5,obi,0.4749726252639388,5286
2026-05-12,-1,0.5,ofi,0.5196177434657308,5286
2026-05-12,-1,0.5,aggr,0.45144930056211835,5286
2026-05-12,-1,0.5,depth,0.4636085430576956,5286
2026-05-12,-1,0.5,qdepl,0.485938347100953,5286
2026-05-12,-1,0.5,drift,0.548801931746847,5286
2026-05-12,-1,1.0,obi,0.47762137619129147,5286
2026-05-12,-1,1.0,ofi,0.49265942439936083,5286
2026-05-12,-1,1.0,aggr,0.4602752008075101,5286
2026-05-12,-1,1.0,depth,0.4613672922730126,5286
2026-05-12,-1,1.0,qdepl,0.47948611289448156,5286
2026-05-12,-1,1.0,drift,0.5386681522142327,5286
2026-05-12,-1,2.0,obi,0.49224323032585743,5286
2026-05-12,-1,2.0,ofi,0.49261907564344004,5286
2026-05-12,-1,2.0,aggr,0.46350778262854536,5286
2026-05-12,-1,2.0,depth,0.48087803351309705,5286
2026-05-12,-1,2.0,qdepl,0.4812672541088855,5286
2026-05-12,-1,2.0,drift,0.5175838094932375,5286
2026-05-13,1,0.5,obi,0.4336573523662585,7167
2026-05-13,1,0.5,ofi,0.5503460476562688,7167
2026-05-13,1,0.5,aggr,0.6135713592378267,7167
2026-05-13,1,0.5,depth,0.40526256635043245,7167
2026-05-13,1,0.5,qdepl,0.5537441239772382,7167
2026-05-13,1,0.5,drift,0.5928307595970477,7167
2026-05-13,1,1.0,obi,0.4306257710322265,7167
2026-05-13,1,1.0,ofi,0.5542503809090779,7167
2026-05-13,1,1.0,aggr,0.5949202554103928,7167
2026-05-13,1,1.0,depth,0.4022008188176748,7167
2026-05-13,1,1.0,qdepl,0.5624956058309316,7167
2026-05-13,1,1.0,drift,0.6124015675719202,7167
2026-05-13,1,2.0,obi,0.43957771214196795,7167
2026-05-13,1,2.0,ofi,0.5237252287461492,7167
2026-05-13,1,2.0,aggr,0.6212653212055483,7167
2026-05-13,1,2.0,depth,0.41176715295065563,7167
2026-05-13,1,2.0,qdepl,0.6204166535905926,7167
2026-05-13,1,2.0,drift,0.5905303436684189,7167
2026-05-13,-1,0.5,obi,0.4740163216110196,6190
2026-05-13,-1,0.5,ofi,0.4741990019542246,6190
2026-05-13,-1,0.5,aggr,0.4778709743688427,6190
2026-05-13,-1,0.5,depth,0.4422562712666574,6190
2026-05-13,-1,0.5,qdepl,0.4587179805565704,6190
2026-05-13,-1,0.5,drift,0.5136156990676152,6190
2026-05-13,-1,1.0,obi,0.47516701274081624,6190
2026-05-13,-1,1.0,ofi,0.42626914080428757,6190
2026-05-13,-1,1.0,aggr,0.49009430466400467,6190
2026-05-13,-1,1.0,depth,0.44697816807371704,6190
2026-05-13,-1,1.0,qdepl,0.4633135938879448,6190
2026-05-13,-1,1.0,drift,0.49818538609262997,6190
2026-05-13,-1,2.0,obi,0.4518621042955235,6190
2026-05-13,-1,2.0,ofi,0.5127990009140518,6190
2026-05-13,-1,2.0,aggr,0.5173247276372606,6190
2026-05-13,-1,2.0,depth,0.44953488024360844,6190
2026-05-13,-1,2.0,qdepl,0.49305180840537616,6190
2026-05-13,-1,2.0,drift,0.5204915661491374,6190
2026-05-14,1,0.5,obi,0.4494405774035263,4665
2026-05-14,1,0.5,ofi,0.40933189089242733,4665
2026-05-14,1,0.5,aggr,0.43720319022771076,4665
2026-05-14,1,0.5,depth,0.4880835578327459,4665
2026-05-14,1,0.5,qdepl,0.44976838754596066,4665
2026-05-14,1,0.5,drift,0.4499709089952133,4665
2026-05-14,1,1.0,obi,0.4452854551269106,4665
2026-05-14,1,1.0,ofi,0.40030252356600227,4665
2026-05-14,1,1.0,aggr,0.44856041003156244,4665
2026-05-14,1,1.0,depth,0.4791188371836246,4665
2026-05-14,1,1.0,qdepl,0.4553056901090012,4665
2026-05-14,1,1.0,drift,0.4491968651510358,4665
2026-05-14,1,2.0,obi,0.46270887884926626,4665
2026-05-14,1,2.0,ofi,0.44107655596828993,4665
2026-05-14,1,2.0,aggr,0.42590089149484284,4665
2026-05-14,1,2.0,depth,0.486007999025151,4665
2026-05-14,1,2.0,qdepl,0.45492381703731716,4665
2026-05-14,1,2.0,drift,0.4731058380526361,4665
2026-05-14,-1,0.5,obi,0.395570800658763,4141
2026-05-14,-1,0.5,ofi,0.5144338892100297,4141
2026-05-14,-1,0.5,aggr,0.47362185115301697,4141
2026-05-14,-1,0.5,depth,0.4294741893616325,4141
2026-05-14,-1,0.5,qdepl,0.5200515522011481,4141
2026-05-14,-1,0.5,drift,0.555594577202875,4141
2026-05-14,-1,1.0,obi,0.41693151700895437,4141
2026-05-14,-1,1.0,ofi,0.49569731804945083,4141
2026-05-14,-1,1.0,aggr,0.48075844994383066,4141
2026-05-14,-1,1.0,depth,0.45254979804479734,4141
2026-05-14,-1,1.0,qdepl,0.5538847746499868,4141
2026-05-14,-1,1.0,drift,0.5415329690505015,4141
2026-05-14,-1,2.0,obi,0.4140776046040696,4141
2026-05-14,-1,2.0,ofi,0.4950909071078779,4141
2026-05-14,-1,2.0,aggr,0.46523134868265587,4141
2026-05-14,-1,2.0,depth,0.4635226367969287,4141
2026-05-14,-1,2.0,qdepl,0.5319041957965688,4141
2026-05-14,-1,2.0,drift,0.5867069486404833,4141
2026-05-15,1,0.5,obi,0.43481951086050247,4988
2026-05-15,1,0.5,ofi,0.4753907494260954,4988
2026-05-15,1,0.5,aggr,0.48025084051192596,4988
2026-05-15,1,0.5,depth,0.517560633187315,4988
2026-05-15,1,0.5,qdepl,0.4425001972095104,4988
2026-05-15,1,0.5,drift,0.5290232487545845,4988
2026-05-15,1,1.0,obi,0.439889293071306,4988
2026-05-15,1,1.0,ofi,0.49618062593799334,4988
2026-05-15,1,1.0,aggr,0.4662978932033115,4988
2026-05-15,1,1.0,depth,0.5302871370471296,4988
2026-05-15,1,1.0,qdepl,0.4419170561762524,4988
2026-05-15,1,1.0,drift,0.5348863623882022,4988
2026-05-15,1,2.0,obi,0.460531636898848,4988
2026-05-15,1,2.0,ofi,0.4577360048648341,4988
2026-05-15,1,2.0,aggr,0.4340014658408165,4988
2026-05-15,1,2.0,depth,0.5365012336827852,4988
2026-05-15,1,2.0,qdepl,0.4328801175867947,4988
2026-05-15,1,2.0,drift,0.5007176928384489,4988
2026-05-15,-1,0.5,obi,0.473749317658682,3000
2026-05-15,-1,0.5,ofi,0.4607860433612773,3000
2026-05-15,-1,0.5,aggr,0.4930852620501996,3000
2026-05-15,-1,0.5,depth,0.4854236673675151,3000
2026-05-15,-1,0.5,qdepl,0.5564176060318626,3000
2026-05-15,-1,0.5,drift,0.49360761205791376,3000
2026-05-15,-1,1.0,obi,0.4822653524202102,3000
2026-05-15,-1,1.0,ofi,0.4117806185315946,3000
2026-05-15,-1,1.0,aggr,0.456889519860024,3000
2026-05-15,-1,1.0,depth,0.47229365618023084,3000
2026-05-15,-1,1.0,qdepl,0.5304052675020116,3000
2026-05-15,-1,1.0,drift,0.4858242510158151,3000
2026-05-15,-1,2.0,obi,0.4717982884907959,3000
2026-05-15,-1,2.0,ofi,0.4823947291770877,3000
2026-05-15,-1,2.0,aggr,0.4990352091579372,3000
2026-05-15,-1,2.0,depth,0.4865666106956526,3000
2026-05-15,-1,2.0,qdepl,0.5153415235047125,3000
2026-05-15,-1,2.0,drift,0.5411483813030522,3000
2026-05-16,1,0.5,obi,0.40619405320813773,1409
2026-05-16,1,0.5,ofi,0.4979186228482003,1409
2026-05-16,1,0.5,aggr,0.4842284820031299,1409
2026-05-16,1,0.5,depth,0.4259217527386541,1409
2026-05-16,1,0.5,qdepl,0.46556494522691705,1409
2026-05-16,1,0.5,drift,0.5426541471048514,1409
2026-05-16,1,1.0,obi,0.39729890453834116,1409
2026-05-16,1,1.0,ofi,0.5598466353677621,1409
2026-05-16,1,1.0,aggr,0.4845508607198748,1409
2026-05-16,1,1.0,depth,0.4316964006259781,1409
2026-05-16,1,1.0,qdepl,0.45823787167449137,1409
2026-05-16,1,1.0,drift,0.5255336463223788,1409
2026-05-16,1,2.0,obi,0.4021564945226917,1409
2026-05-16,1,2.0,ofi,0.46862597809076684,1409
2026-05-16,1,2.0,aggr,0.4520813771517997,1409
2026-05-16,1,2.0,depth,0.44460406885758996,1409
2026-05-16,1,2.0,qdepl,0.42702347417840375,1409
2026-05-16,1,2.0,drift,0.47626291079812205,1409
2026-05-16,-1,0.5,obi,0.5344643743203724,1087
2026-05-16,-1,0.5,ofi,0.4357903738347357,1087
2026-05-16,-1,0.5,aggr,0.49466855290801404,1087
2026-05-16,-1,0.5,depth,0.5269264471447725,1087
2026-05-16,-1,0.5,qdepl,0.679110228988292,1087
2026-05-16,-1,0.5,drift,0.5090001161305308,1087
2026-05-16,-1,1.0,obi,0.497930765089051,1087
2026-05-16,-1,1.0,ofi,0.5987584590534306,1087
2026-05-16,-1,1.0,aggr,0.46137076255529397,1087
2026-05-16,-1,1.0,depth,0.5193304547038143,1087
2026-05-16,-1,1.0,qdepl,0.6430200272378881,1087
2026-05-16,-1,1.0,drift,0.5075062552126772,1087
2026-05-16,-1,2.0,obi,0.5204812026900054,1087
2026-05-16,-1,2.0,ofi,0.45311493755344645,1087
2026-05-16,-1,2.0,aggr,0.45022751026699465,1087
2026-05-16,-1,2.0,depth,0.5366761330644736,1087
2026-05-16,-1,2.0,qdepl,0.5849758765215739,1087
2026-05-16,-1,2.0,drift,0.49552369590692663,1087
2026-05-17,1,0.5,obi,0.4441365692355138,3802
2026-05-17,1,0.5,ofi,0.5150738443614433,3802
2026-05-17,1,0.5,aggr,0.49103159373607924,3802
2026-05-17,1,0.5,depth,0.4354662817393688,3802
2026-05-17,1,0.5,qdepl,0.4841230339581263,3802
2026-05-17,1,0.5,drift,0.525346520234383,3802
2026-05-17,1,1.0,obi,0.4369697255251345,3802
2026-05-17,1,1.0,ofi,0.48188714319980813,3802
2026-05-17,1,1.0,aggr,0.46600803550011993,3802
2026-05-17,1,1.0,depth,0.4300701607100024,3802
2026-05-17,1,1.0,qdepl,0.4905711373059658,3802
2026-05-17,1,1.0,drift,0.5268722372614193,3802
2026-05-17,1,2.0,obi,0.4341371688997019,3802
2026-05-17,1,2.0,ofi,0.4702712195456259,3802
2026-05-17,1,2.0,aggr,0.49810634616043586,3802
2026-05-17,1,2.0,depth,0.42335863345098174,3802
2026-05-17,1,2.0,qdepl,0.4916710927594833,3802
2026-05-17,1,2.0,drift,0.5235877908371313,3802
2026-05-17,-1,0.5,obi,0.4353515723808045,2669
2026-05-17,-1,0.5,ofi,0.4910220693288489,2669
2026-05-17,-1,0.5,aggr,0.5541161714398357,2669
2026-05-17,-1,0.5,depth,0.45219620437548735,2669
2026-05-17,-1,0.5,qdepl,0.5716228309657926,2669
2026-05-17,-1,0.5,drift,0.4872130123735475,2669
2026-05-17,-1,1.0,obi,0.4273112959864908,2669
2026-05-17,-1,1.0,ofi,0.522486257913366,2669
2026-05-17,-1,1.0,aggr,0.5529351631692889,2669
2026-05-17,-1,1.0,depth,0.44819438314559895,2669
2026-05-17,-1,1.0,qdepl,0.5817311801883682,2669
2026-05-17,-1,1.0,drift,0.4847707500710873,2669
2026-05-17,-1,2.0,obi,0.403442543162625,2669
2026-05-17,-1,2.0,ofi,0.5129971966317713,2669
2026-05-17,-1,2.0,aggr,0.5374965764715939,2669
2026-05-17,-1,2.0,depth,0.41088446529283595,2669
2026-05-17,-1,2.0,qdepl,0.5774284373533553,2669
2026-05-17,-1,2.0,drift,0.5028365132170003,2669
2026-05-18,1,0.5,obi,0.3800684616725567,4435
2026-05-18,1,0.5,ofi,0.528231882220567,4435
2026-05-18,1,0.5,aggr,0.5410367506061711,4435
2026-05-18,1,0.5,depth,0.39350977005118776,4435
2026-05-18,1,0.5,qdepl,0.5942321040870985,4435
2026-05-18,1,0.5,drift,0.5924730194450167,4435
2026-05-18,1,1.0,obi,0.3910508549785265,4435
2026-05-18,1,1.0,ofi,0.5172434668230298,4435
2026-05-18,1,1.0,aggr,0.5266902267792903,4435
2026-05-18,1,1.0,depth,0.39081218998114137,4435
2026-05-18,1,1.0,qdepl,0.5992497741715662,4435
2026-05-18,1,1.0,drift,0.603532115180425,4435
2026-05-18,1,2.0,obi,0.3916819067843616,4435
2026-05-18,1,2.0,ofi,0.5282562875390248,4435
