coin,px,lag,rho,se,n_days,t
xyz:SNDK,trade,18,-0.00890182549762613,0.004608732343151274,99,-1.9315127967573409
xyz:SNDK,trade,19,-0.00008514827224857311,0.004241263242834824,99,-0.020076158298455615
xyz:SNDK,trade,20,0.005585824999306414,0.0034216868226983814,99,1.6324769883239545
xyz:SNDK,trade,21,-0.002483623492487129,0.0038342097203129355,99,-0.6477536894576607
xyz:SNDK,trade,22,0.0032592092942637725,0.0036866214903044045,99,0.8840639872672851
xyz:SNDK,trade,23,0.0003366382675004527,0.004017259150626374,99,0.0837979963149661
xyz:SNDK,trade,24,0.0005498311465207151,0.003285046855208246,99,0.16737391299274487
xyz:SNDK,trade,25,-0.005036998919158291,0.0034883900566889314,99,-1.4439322545080437
xyz:SNDK,trade,26,-0.005092916214669939,0.003921512290047679,99,-1.2987122920907683
xyz:SNDK,trade,27,0.0012472476907548881,0.0043906311828139765,99,0.2840702484045861
xyz:SNDK,trade,28,-0.005856561690292884,0.003941873067035786,99,-1.4857306642542165
xyz:SNDK,trade,29,0.005357313939829998,0.004263283810209151,99,1.2566167720293469
xyz:SNDK,trade,30,-0.0027865879449145846,0.004368310161027672,99,-0.637909819173422
xyz:SNDK,trade,31,0.003849720525886399,0.0037028032455539584,99,1.0396773121847205
xyz:SNDK,trade,32,-0.005574763184061945,0.004103244178612646,99,-1.3586233091170403
xyz:SNDK,trade,33,-0.004908555884298282,0.003411431819147165,99,-1.438855045189028
xyz:SNDK,trade,34,0.0002481016328240359,0.0036293785690304494,99,0.06835925988572573
xyz:SNDK,trade,35,0.003434119981101736,0.0038085082292938755,99,0.9016968782389756
xyz:SNDK,trade,36,0.0034862144305520546,0.003753658628170565,99,0.9287510602026013
xyz:SNDK,trade,37,-0.000038546898067233995,0.0040916344293091935,99,-0.009420904710136095
xyz:SNDK,trade,38,-0.00215973121795574,0.003449786869683767,99,-0.6260477239725006
xyz:SNDK,trade,39,0.00240854652245979,0.003618033890807367,99,0.6657059041319043
xyz:SNDK,trade,40,-0.002643937699029503,0.003553723206963641,99,-0.743990892101168
xyz:SNDK,trade,41,-0.0011504496144235186,0.0038128126476243006,99,-0.30173253205618283
xyz:SNDK,trade,42,-0.0025776576052577507,0.0035253663032280597,99,-0.7311744038903067
xyz:SNDK,trade,43,-0.0033500810868718803,0.0037925084841375916,99,-0.8833417514776323
xyz:SNDK,trade,44,-0.0030886945729467433,0.003615857441851983,99,-0.8542080606376905
xyz:SNDK,trade,45,-0.0008646619680966811,0.0037997718621095742,99,-0.22755628481775067
xyz:SNDK,trade,46,-0.004455351024317866,0.0036214450944145205,99,-1.2302688314091819
xyz:SNDK,trade,47,-0.004526774258076268,0.0032383366628273152,99,-1.3978701813306984
xyz:SNDK,trade,48,-0.006820343978727438,0.003925505427342951,99,-1.7374435228698462
xyz:SNDK,trade,49,-0.007165768131826061,0.003550021890428367,99,-2.018513787519602
xyz:SNDK,trade,50,0.0030814471226924952,0.00361119597235722,99,0.8533037659213688
xyz:SNDK,trade,51,-0.0038528571419313637,0.0039742210769473,99,-0.9694622084010588
xyz:SNDK,trade,52,-0.00807053491361749,0.002963959908541669,99,-2.7228893651224735
xyz:SNDK,trade,53,-0.0011140663464777292,0.0037769912449527663,99,-0.294961326152521
xyz:SNDK,trade,54,0.002895273807113516,0.003849527734051964,99,0.7521114295404719
xyz:SNDK,trade,55,-0.0026430316152956045,0.003350322254997312,99,-0.7888887737152094
xyz:SNDK,trade,56,-0.00333546196456231,0.0035664216718417937,99,-0.9352404935448336
xyz:SNDK,trade,57,0.0006932385692963782,0.004059496184227182,99,0.17076960731972013
xyz:SNDK,trade,58,-0.00517342110282586,0.004297806950692985,99,-1.2037351054103744
xyz:SNDK,trade,59,0.0004510510440777426,0.003382883214407115,99,0.13333331820524993
xyz:SNDK,trade,60,0.0015889503950143264,0.0037142597237841747,99,0.42779733060655933
xyz:INTC,mid,1,0.008613313075344154,0.007839535205156182,99,1.0987020084658905
xyz:INTC,mid,2,-0.0039816920389096275,0.005740710917569001,99,-0.693588668038303
xyz:INTC,mid,3,0.005748842784916049,0.005153188890913714,99,1.1155893771044594
xyz:INTC,mid,4,-0.004409632427155102,0.005301992785025574,99,-0.831693403961098
xyz:INTC,mid,5,-0.00668719598608038,0.004843134798517765,99,-1.3807577662564725
xyz:INTC,mid,6,0.007614041751799436,0.005159768105850129,99,1.4756558038270478
xyz:INTC,mid,7,0.0031422360827872923,0.005160888544481679,99,0.6088556371067445
xyz:INTC,mid,8,-0.0061406226021074786,0.004053258375905691,99,-1.5149842503527478
xyz:INTC,mid,9,-0.009851126921394704,0.004874371010736307,99,-2.0210047408571437
xyz:INTC,mid,10,0.002353253535057407,0.005164557000394307,99,0.4556544801185734
xyz:INTC,mid,11,-0.0019308669305446433,0.004883259889900334,99,-0.3954053181847038
xyz:INTC,mid,12,-0.0013839854631478269,0.004361993174409584,99,-0.3172828126525337
xyz:INTC,mid,13,-0.005853520938839238,0.004122119623803707,99,-1.4200269456124788
xyz:INTC,mid,14,-0.002113005275110838,0.004057812791998892,99,-0.5207251747239834
xyz:INTC,mid,15,0.001156813565451485,0.00407990775730079,99,0.2835391470264065
xyz:INTC,mid,16,0.0012056785869000257,0.0038001374074745466,99,0.3172723661330137
xyz:INTC,mid,17,-0.006546380388647706,0.0037886414238355757,99,-1.7278965350118112
xyz:INTC,mid,18,-0.0010252008447686448,0.004092067135612574,99,-0.2505337304577664
xyz:INTC,mid,19,-0.002627075176353024,0.0038286706672184816,99,-0.6861585664304699
xyz:INTC,mid,20,0.0024781504801904357,0.0037207683059392142,99,0.6660319257812236
xyz:INTC,mid,21,-0.001496388199038033,0.0037143767584821154,99,-0.40286387093632736
xyz:INTC,mid,22,0.003740437731621191,0.004263351838881273,99,0.8773467152086379
xyz:INTC,mid,23,-0.0024796386979943448,0.0038977544098421062,99,-0.6361710968071979
xyz:INTC,mid,24,0.0011742931486833355,0.0038494429659676676,99,0.3050553441277297
xyz:INTC,mid,25,-0.0022902276574115394,0.004108635603360419,99,-0.5574180527322455
xyz:INTC,mid,26,-0.0023522945585471096,0.003913613248646622,99,-0.6010544244147179
xyz:INTC,mid,27,-0.0055581371559038344,0.004491788756891385,99,-1.237399498668863
xyz:INTC,mid,28,-0.009183364556276644,0.0033962274789857347,99,-2.703989827860178
xyz:INTC,mid,29,0.006422947858416977,0.003592691765401789,99,1.7877814958330183
xyz:INTC,mid,30,0.0012011387182421954,0.004292679670705363,99,0.27981093638063775
xyz:INTC,mid,31,0.0011783152546572771,0.0032534998294371066,99,0.36216853125243265
xyz:INTC,mid,32,-0.002697160730247478,0.004141957531350008,99,-0.6511801991770735
xyz:INTC,mid,33,-0.008348021585065849,0.0035032141373655726,99,-2.3829606920185546
xyz:INTC,mid,34,0.000343770792612384,0.003885038598272228,99,0.0884858113804242
xyz:INTC,mid,35,-0.004850092216063758,0.003986395906556294,99,-1.2166609463166898
xyz:INTC,mid,36,0.002838515803280931,0.003245040377940029,99,0.8747243401275758
xyz:INTC,mid,37,0.003402115846014231,0.003745914681557597,99,0.9082203240677094
xyz:INTC,mid,38,-0.002549147402577038,0.0034752895021719203,99,-0.7335064894547405
xyz:INTC,mid,39,0.001151307154265818,0.0035766803550984277,99,0.32189266022183716
xyz:INTC,mid,40,-0.00445283162814652,0.003953007377784024,99,-1.1264415172032103
xyz:INTC,mid,41,-0.001183561113456082,0.003510842066530644,99,-0.33711602260299267
xyz:INTC,mid,42,-0.0028921414776004475,0.003287275016717588,99,-0.8797990624125847
xyz:INTC,mid,43,-0.002239131343560724,0.003506717036870188,99,-0.6385263823736378
xyz:INTC,mid,44,0.00004415289779996977,0.0035979944824718214,99,0.012271530157999781
xyz:INTC,mid,45,0.004304382810934033,0.003959001234545295,99,1.087239572793012
xyz:INTC,mid,46,0.0019965741449298503,0.003625612153302073,99,0.5506860801730943
xyz:INTC,mid,47,-0.005730072080076322,0.0034486618229441933,99,-1.6615349298541666
xyz:INTC,mid,48,-0.0032321031691486778,0.003258814586220347,99,-0.9918033332781139
xyz:INTC,mid,49,0.002768624504585803,0.003678855452238017,99,0.7525776808929857
xyz:INTC,mid,50,0.005498272962574803,0.0035056588407115516,99,1.5683993258907094
xyz:INTC,mid,51,-0.00014456793343063293,0.0038514584769618982,99,-0.03753589303776444
xyz:INTC,mid,52,0.0037590800909759236,0.0034851163418476846,99,1.0786096423349223
xyz:INTC,mid,53,0.003181599336406865,0.00354324142550635,99,0.8979346745902858
xyz:INTC,mid,54,-0.0040020655216220745,0.0033819193177807767,99,-1.183371081793944
xyz:INTC,mid,55,-0.00709901616922419,0.0035750317725767476,99,-1.9857211406284896
xyz:INTC,mid,56,-0.005974149142508429,0.0034999989055779436,99,-1.706900288736501
xyz:INTC,mid,57,-0.006180869503344824,0.0038872101724324454,99,-1.5900528217328436
xyz:INTC,mid,58,-0.005313742882903759,0.003289150215115802,99,-1.6155366995656284
xyz:INTC,mid,59,0.0015774315902785654,0.0037643263205530387,99,0.4190475150004572
xyz:INTC,mid,60,0.00984546241409881,0.0033665099126808113,99,2.92453094435082
xyz:INTC,micro,1,0.006850799345241242,0.007268815730541176,99,0.9424918169897242
xyz:INTC,micro,2,-0.0036337871920976397,0.005699847167698731,99,-0.637523618649016
xyz:INTC,micro,3,0.003359705581199902,0.005231971793174664,99,0.6421490241179788
xyz:INTC,micro,4,-0.004511814080830606,0.005386064207972282,99,-0.8376829362992668
xyz:INTC,micro,5,-0.006064973279712555,0.004852538973322354,99,-1.249855655576547
xyz:INTC,micro,6,0.008248916607886271,0.00509751513303758,99,1.6182230739098933
xyz:INTC,micro,7,0.0017238945875162493,0.005110714265500726,99,0.3373099136363769
xyz:INTC,micro,8,-0.005145643352589668,0.004026881539966708,99,-1.2778233731286293
xyz:INTC,micro,9,-0.009324963049069884,0.0047472660574626934,99,-1.9642806904430938
xyz:INTC,micro,10,0.0009985369868854268,0.004879536783014223,99,0.20463765953386323
xyz:INTC,micro,11,-0.0013627727731580419,0.004831700418308819,99,-0.28204827600529014
xyz:INTC,micro,12,-0.002142858711698886,0.004376687691101344,99,-0.4896074070022711
xyz:INTC,micro,13,-0.00408215580302056,0.004265084904532249,99,-0.957110091450395
xyz:INTC,micro,14,-0.002860419027725621,0.003981979921164762,99,-0.718340896829265
xyz:INTC,micro,15,0.002438668209854257,0.0041433040330769435,99,0.5885805604381941
xyz:INTC,micro,16,0.0003493735969040655,0.0037217231350004927,99,0.09387415028765143
xyz:INTC,micro,17,-0.005659581016376846,0.0038289361652717106,99,-1.4781079579516125
xyz:INTC,micro,18,-0.0015520128835945703,0.0040885196955999835,99,-0.379602643290389
xyz:INTC,micro,19,-0.002852668959609825,0.003821855142208419,99,-0.7464094931555778
xyz:INTC,micro,20,0.0028091976831888543,0.0036009739187709247,99,0.7801216411330417
xyz:INTC,micro,21,-0.0009968865110577298,0.003871338065953884,99,-0.25750438067518666
xyz:INTC,micro,22,0.0021704866112043386,0.004219149260466419,99,0.5144370291759707
xyz:INTC,micro,23,-0.0016002559743668416,0.0038564757067994795,99,-0.41495295083679057
xyz:INTC,micro,24,0.001332412766686697,0.003898641179233846,99,0.34176337483526514
xyz:INTC,micro,25,-0.0013542500902912651,0.004205632994137935,99,-0.32200862323909396
xyz:INTC,micro,26,-0.004289600219286405,0.00382500029305887,99,-1.1214640236944904
xyz:INTC,micro,27,-0.004052989493114477,0.004438994287107064,99,-0.9130422863769555
xyz:INTC,micro,28,-0.008507007588331356,0.0033761742124053095,99,-2.519718193768992
xyz:INTC,micro,29,0.005333719158525999,0.0036347309044667134,99,1.4674316472703393
xyz:INTC,micro,30,-0.00008942275458698263,0.0042858966577304395,99,-0.020864421550083688
xyz:INTC,micro,31,0.001471535257908639,0.0033713971853896827,99,0.43647638560229496
xyz:INTC,micro,32,-0.0033214607516936284,0.004101396068880354,99,-0.8098366253616561
xyz:INTC,micro,33,-0.007636174535798464,0.003642169872107009,99,-2.096600324515042
xyz:INTC,micro,34,-0.00026174884976347526,0.0038038226852057425,99,-0.06881205340656348
xyz:INTC,micro,35,-0.003125789906174762,0.004021960168785343,99,-0.7771807215879937
xyz:INTC,micro,36,0.0008454549898096382,0.003131066015002017,99,0.27002145140305944
xyz:INTC,micro,37,0.004811088940315298,0.0038354773781632315,99,1.2543650935621673
xyz:INTC,micro,38,-0.0022200837176112693,0.003498348835301018,99,-0.6346090176053699
xyz:INTC,micro,39,0.0008497773701221338,0.0036074809248147674,99,0.23555976811319304
xyz:INTC,micro,40,-0.0056616857608788535,0.003929311425423049,99,-1.4408849663193313
xyz:INTC,micro,41,-0.00025918418005394054,0.003352182545697138,99,-0.07731803877644712
xyz:INTC,micro,42,-0.0024702885666712587,0.0032441799243072885,99,-0.7614523929953502
xyz:INTC,micro,43,-0.0019529803522949007,0.0036212484066742564,99,-0.5393113459699143
xyz:INTC,micro,44,0.000980670040402196,0.0035780123680245243,99,0.2740823506274348
xyz:INTC,micro,45,0.003597929075316287,0.0041090855872133,99,0.8756033426298943
xyz:INTC,micro,46,0.0017373372507780743,0.0035907197904691233,99,0.48384094336447603
xyz:INTC,micro,47,-0.0050723712617606635,0.003406179214845218,99,-1.4891674635479095
xyz:INTC,micro,48,-0.003962239131565114,0.003202574759457823,99,-1.2372042588120247
xyz:INTC,micro,49,0.0028606698278658554,0.003612728563021691,99,0.7918308220402773
xyz:INTC,micro,50,0.005780649614064475,0.0033752652322880305,99,1.7126504781806076
xyz:INTC,micro,51,0.00016893651146643494,0.0037714629191885835,99,0.044793364030417414
xyz:INTC,micro,52,0.004091637970966656,0.0034770809989125647,99,1.1767450836625002
xyz:INTC,micro,53,0.002805028616251352,0.0035035388089746785,99,0.8006272426798812
xyz:INTC,micro,54,-0.005636915040612755,0.003566038012646067,99,-1.5807220844597947
xyz:INTC,micro,55,-0.0045296788308080965,0.0032825476469397694,99,-1.3799278237532953
xyz:INTC,micro,56,-0.006597089950885145,0.003419807491992764,99,-1.9290822557502907
xyz:INTC,micro,57,-0.00715755959991841,0.003832380519298887,99,-1.8676536851898637
xyz:INTC,micro,58,-0.00406248659189858,0.0033197367318446684,99,-1.22373757922701
xyz:INTC,micro,59,0.0010205693678009132,0.0037078434757758273,99,0.2752460761810798
xyz:INTC,micro,60,0.008566556544412898,0.003494440846147161,99,2.451481344678666
xyz:INTC,trade,1,-0.000455296784632519,0.007984176923350562,99,-0.05702488672325833
xyz:INTC,trade,2,-0.007089039192974678,0.005992529712422254,99,-1.1829793982129797
xyz:INTC,trade,3,0.006570788033517073,0.005706654874116336,99,1.1514255160795135
xyz:INTC,trade,4,-0.002657477658130118,0.00600375821821541,99,-0.4426356894365479
xyz:INTC,trade,5,-0.0044461139071551425,0.00527926815025834,99,-0.8421837611975768
xyz:INTC,trade,6,0.008998640389567655,0.006102572092993757,99,1.4745651919292877
xyz:INTC,trade,7,0.0029334805039494013,0.006320549983217187,99,0.46411791881064235
xyz:INTC,trade,8,-0.0007741498258348207,0.004874327905144338,99,-0.15882186034669257
xyz:INTC,trade,9,-0.010962067626467198,0.005408730035306953,99,-2.0267359537098963
xyz:INTC,trade,10,0.000585276374014236,0.005156949988492202,99,0.11349273801768243
xyz:INTC,trade,11,-0.004273960921683778,0.00564546816005708,99,-0.7570604953408443
xyz:INTC,trade,12,-0.002826332048849008,0.004918005578867554,99,-0.5746906959588717
xyz:INTC,trade,13,-0.003217425510720234,0.004399176962089245,99,-0.7313698763307359
xyz:INTC,trade,14,-0.0025866202298756393,0.004314672844886068,99,-0.5994939414563982
xyz:INTC,trade,15,0.0038079496590133267,0.004679864752881304,99,0.8136879717878266
xyz:INTC,trade,16,-0.00019136117686110302,0.004436485955945668,99,-0.043133502227060035
xyz:INTC,trade,17,-0.009540595926062996,0.0045685842174606585,99,-2.088304707090617
xyz:INTC,trade,18,0.0014313556737275736,0.004850792117948575,99,0.295076688285892
xyz:INTC,trade,19,-0.0019276295869715757,0.004235066459482295,99,-0.4551592295926364
xyz:INTC,trade,20,0.001293401902625694,0.0045474129967950925,99,0.2844258710473961
xyz:INTC,trade,21,-0.00003069943587283255,0.00412028214331647,99,-0.007450809144861658
xyz:INTC,trade,22,0.0017200752956462281,0.00432199726583717,99,0.39798157885068675
xyz:INTC,trade,23,-0.005536806243871888,0.004789425369045492,99,-1.1560481304619108
xyz:INTC,trade,24,0.006836651148376318,0.004203543697553384,99,1.6264018267148024
xyz:INTC,trade,25,-0.002754349388894774,0.005000426022319665,99,-0.5508229452051866
xyz:INTC,trade,26,-0.004471076992933917,0.004899226602318159,99,-0.9126087351865588
xyz:INTC,trade,27,-0.006383206707670372,0.0048848123409879155,99,-1.3067455333154963
xyz:INTC,trade,28,-0.009073598986515535,0.004196747490916793,99,-2.1620550214550502
xyz:INTC,trade,29,0.006295862018515947,0.0040681724214248335,99,1.547589769145254
xyz:INTC,trade,30,0.0010890605263734019,0.00457221393903646,99,0.23819106911758126
xyz:INTC,trade,31,0.00450867245024238,0.003967023097252101,99,1.1365379882374447
xyz:INTC,trade,32,-0.00682394186845183,0.004409341142783814,99,-1.547610322603338
xyz:INTC,trade,33,-0.00635096980736517,0.004487516585913724,99,-1.4152526649819657
xyz:INTC,trade,34,0.002781547769572284,0.00487422999119799,99,0.5706640381342847
xyz:INTC,trade,35,-0.007114132932110512,0.004137728095716959,99,-1.7193331141005823
xyz:INTC,trade,36,0.0015751651427330221,0.003915239011166164,99,0.4023164711632394
xyz:INTC,trade,37,0.004523522806971302,0.004538285643920741,99,0.9967470454467284
xyz:INTC,trade,38,-0.0003092459546040195,0.004347282379293218,99,-0.0711354652453694
xyz:INTC,trade,39,-0.0007147067879634592,0.004299197973118604,99,-0.1662418880061521
xyz:INTC,trade,40,-0.0049348322465210355,0.004461014980875686,99,-1.1062128837667207
xyz:INTC,trade,41,-0.0030479912329400075,0.0037199752731029616,99,-0.8193579282578325
xyz:INTC,trade,42,0.0019610902413541523,0.005347207427556912,99,0.3667503585605535
xyz:INTC,trade,43,-0.007752170092517022,0.004924498005351413,99,-1.574205144177701
xyz:INTC,trade,44,0.0019450043490637065,0.004187061585319882,99,0.4645272846912551
xyz:INTC,trade,45,0.004382312748716514,0.004151713585966042,99,1.0555431288733315
xyz:INTC,trade,46,0.006422436457374929,0.004634242286251095,99,1.3858654901210197
xyz:INTC,trade,47,-0.005206243158254652,0.004041192945820092,99,-1.288293637065659
xyz:INTC,trade,48,-0.003660547762356431,0.003818251842140002,99,-0.9586973080080586
xyz:INTC,trade,49,0.0065944493233791165,0.004077590052899904,99,1.6172418604683594
xyz:INTC,trade,50,0.003202368001933261,0.004139641314148692,99,0.7735858638254558
xyz:INTC,trade,51,0.004133586085156023,0.004323476943562609,99,0.9560791324007586
xyz:INTC,trade,52,0.007190403682211466,0.004582084274321477,99,1.5692430020345345
xyz:INTC,trade,53,-0.0025196660416293573,0.004555364111202023,99,-0.5531206683200771
xyz:INTC,trade,54,0.0004746636082304789,0.004567206510547457,99,0.10392865028859456
xyz:INTC,trade,55,-0.007726348343066882,0.003708586539930208,99,-2.083367412322077
xyz:INTC,trade,56,-0.006850217097230059,0.0044749435937888205,99,-1.53079406559182
xyz:INTC,trade,57,-0.003890982136909711,0.004323080473609262,99,-0.9000485095437514
xyz:INTC,trade,58,-0.007637081719541071,0.0033288195453323966,99,-2.2942312178650934
xyz:INTC,trade,59,0.0020815450956681815,0.004183133468208739,99,0.49760427475901714
xyz:INTC,trade,60,0.013682487045808905,0.0035900291631528673,99,3.8112467681996627
xyz:AMD,mid,1,0.019851741644287376,0.0073722655026242515,99,2.692759998567726
xyz:AMD,mid,2,-0.003996193472425287,0.005672966393779243,99,-0.7044274890835522
xyz:AMD,mid,3,0.0014323880108183546,0.004724182348972866,99,0.30320337044775275
xyz:AMD,mid,4,0.0006752536832577393,0.005019619318374237,99,0.13452288718110234
xyz:AMD,mid,5,0.0046386037435581775,0.00529593441349869,99,0.8758801339636955
xyz:AMD,mid,6,0.0038687330623826234,0.004752126957693544,99,0.8141055777390935
xyz:AMD,mid,7,0.0018266158870677846,0.005230090801468658,99,0.34925127620248086
xyz:AMD,mid,8,-0.005988262596824088,0.004745719658044892,99,-1.2618239230951729
xyz:AMD,mid,9,-0.0017845892240062045,0.004525898531859994,99,-0.3943060613143701
xyz:AMD,mid,10,0.005066491386867057,0.004970274196892913,99,1.0193585275505108
xyz:AMD,mid,11,0.0024217879092079345,0.004478916710363754,99,0.540708404691734
xyz:AMD,mid,12,-0.008161131592311197,0.0038683967236460204,99,-2.1096935436909408
xyz:AMD,mid,13,0.0014465365387807164,0.004044249029424303,99,0.357677415079118
xyz:AMD,mid,14,-0.0013987689070852946,0.004279396461211798,99,-0.32686125713372316
xyz:AMD,mid,15,0.004384425782027343,0.0041325108794835475,99,1.0609592835664303
xyz:AMD,mid,16,-0.0046808413107650056,0.004661642686431395,99,-1.0041184246895396
xyz:AMD,mid,17,-0.009892142348689207,0.0037576722547940427,99,-2.632518665263795
xyz:AMD,mid,18,-0.0033199889095162642,0.0038731058189780186,99,-0.8571903440511462
xyz:AMD,mid,19,0.0010033400937853275,0.004280779089183315,99,0.2343825908514107
xyz:AMD,mid,20,0.009964555332527622,0.0035025714868736615,99,2.844925612473886
xyz:AMD,mid,21,0.0016475064922105204,0.003906278771055481,99,0.4217585555895598
xyz:AMD,mid,22,0.004212875859613868,0.004240967076317102,99,0.993376223819302
xyz:AMD,mid,23,-0.007341817455954336,0.003918578808288047,99,-1.8735918850032869
xyz:AMD,mid,24,-0.005466925295756365,0.00403491664763112,99,-1.3549041462767193
xyz:AMD,mid,25,-0.004434947307802265,0.004317802416272222,99,-1.0271306744117255
xyz:AMD,mid,26,-0.006937917808199453,0.0046888047953611775,99,-1.4796772548653365
xyz:AMD,mid,27,-0.003013195456561221,0.004397330312818172,99,-0.6852329122917574
xyz:AMD,mid,28,-0.007492505161820307,0.0036706043272024193,99,-2.041218419074545
xyz:AMD,mid,29,-0.0011769454669172926,0.0038816307505293458,99,-0.3032090228460783
xyz:AMD,mid,30,0.003286228920040537,0.004297570905754184,99,0.7646712508315983
xyz:AMD,mid,31,0.0010276550548158595,0.0038659402725455473,99,0.2658227966204959
xyz:AMD,mid,32,-0.003617010739704707,0.003951390320948158,99,-0.9153767271558193
xyz:AMD,mid,33,-0.0028421314007804474,0.004009951015507699,99,-0.7087696058602866
xyz:AMD,mid,34,0.006936603335444661,0.003762542139362626,99,1.8435948564870348
xyz:AMD,mid,35,-0.0036328509362124617,0.0037621889721461037,99,-0.9656216003791371
xyz:AMD,mid,36,0.0009747490939321767,0.003929317024094895,99,0.24807087032044883
xyz:AMD,mid,37,-0.0003932171371373018,0.0035240231694928033,99,-0.11158188190740408
xyz:AMD,mid,38,-0.007337285845019864,0.003491380200802689,99,-2.101543064067608
xyz:AMD,mid,39,0.00696635155157556,0.0034701443575252465,99,2.007510591445151
xyz:AMD,mid,40,-0.004431539491261365,0.0035604630095852925,99,-1.2446525857257906
xyz:AMD,mid,41,-0.0007040990311165061,0.003505659530438901,99,-0.20084638140211933
xyz:AMD,mid,42,-0.000677607896447452,0.0038289165142222016,99,-0.17697118595574807
xyz:AMD,mid,43,-0.00011412897064148597,0.004154087696007008,99,-0.027473895351604882
xyz:AMD,mid,44,-0.00574697363625822,0.003727247143735694,99,-1.541881558864976
xyz:AMD,mid,45,0.0016938010475507992,0.004166438140162333,99,0.40653454835280606
xyz:AMD,mid,46,-0.0038620113234654487,0.003656434591925566,99,-1.0562232760826227
xyz:AMD,mid,47,-0.007610875125875756,0.004101998286151932,99,-1.855406705451232
xyz:AMD,mid,48,-0.0005702179293039528,0.004294737451881916,99,-0.13277131272694873
xyz:AMD,mid,49,0.0005429295335259415,0.0032218507823252003,99,0.16851479792435042
xyz:AMD,mid,50,0.010004642386544917,0.0033456594443828824,99,2.9903349557415293
xyz:AMD,mid,51,-0.006984416786378769,0.0035550917143301465,99,-1.964623516807014
xyz:AMD,mid,52,-0.0026498805175772383,0.003505611881095566,99,-0.7558967185919919
xyz:AMD,mid,53,-0.0005650859534521587,0.0035520767417133448,99,-0.15908607683391138
xyz:AMD,mid,54,-0.000814792653226984,0.0033738044153598956,99,-0.24150559810683844
xyz:AMD,mid,55,0.0009647457996220138,0.004020664957985497,99,0.239946827130154
xyz:AMD,mid,56,0.00010161760175421609,0.0037813140566779957,99,0.026873621241471378
xyz:AMD,mid,57,-0.0029456557629168934,0.00366376838618973,99,-0.8039961734536216
xyz:AMD,mid,58,-0.010046097407535795,0.003259349109845189,99,-3.0822403703827113
xyz:AMD,mid,59,-0.000983731671411146,0.004193097122414649,99,-0.2346074137306534
xyz:AMD,mid,60,0.015099446884912961,0.003676103755131617,99,4.1074593892609945
xyz:AMD,micro,1,-0.008316578088520996,0.008763038443004528,99,-0.9490518776806305
xyz:AMD,micro,2,-0.006124138874530442,0.0056192537049089665,99,-1.0898491501069634
xyz:AMD,micro,3,0.0014032089080386974,0.004411792049312024,99,0.3180587145437904
xyz:AMD,micro,4,0.000753664913479972,0.004879220597782931,99,0.15446420147972606
xyz:AMD,micro,5,0.004235544052626962,0.0051899899642736955,99,0.8160986980289273
xyz:AMD,micro,6,0.0028065238527933602,0.0047132707663219186,99,0.5954514374279157
xyz:AMD,micro,7,0.0017719275098934072,0.0051976852612624636,99,0.3409070424289262
xyz:AMD,micro,8,-0.0047710821539962206,0.004631087017831988,99,-1.0302294333112683
xyz:AMD,micro,9,-0.0030607567572863924,0.004480951498173117,99,-0.6830595596792919
xyz:AMD,micro,10,0.004437761693799907,0.004861034973418345,99,0.9129252758038097
xyz:AMD,micro,11,0.0031088416149079806,0.0044247416557166505,99,0.702604096872286
xyz:AMD,micro,12,-0.00592450469350002,0.00381526714624946,99,-1.5528413781782002
xyz:AMD,micro,13,-0.000627987228885266,0.003923441017614126,99,-0.1600603210462304
xyz:AMD,micro,14,-0.0020276588367601034,0.004355022497887728,99,-0.465590898265981
xyz:AMD,micro,15,0.007282160951725002,0.004027279830274037,99,1.8082083338195762
xyz:AMD,micro,16,-0.006423267500621166,0.004599423568561467,99,-1.3965375019005113
xyz:AMD,micro,17,-0.008304366055853349,0.0037317889040326038,99,-2.2253043431474855
xyz:AMD,micro,18,-0.0032851877154783837,0.00385921784871013,99,-0.8512573905555488
xyz:AMD,micro,19,-0.0012596496660348287,0.004038134245579883,99,-0.311938531368449
xyz:AMD,micro,20,0.011617269190791058,0.003361758713687021,99,3.4557117807095015
xyz:AMD,micro,21,0.0016215281695365462,0.0038664129915793725,99,0.41938824772937044
xyz:AMD,micro,22,0.003978087204234187,0.004266559543733368,99,0.932387597889526
xyz:AMD,micro,23,-0.007050745461079782,0.003904359843669322,99,-1.8058646598653374
xyz:AMD,micro,24,-0.005170766143414017,0.003992463383223719,99,-1.295131763798138
xyz:AMD,micro,25,-0.0008770705331792645,0.004218664039674904,99,-0.20790243663177613
xyz:AMD,micro,26,-0.006802545560073803,0.004459294419862871,99,-1.5254757635587988
xyz:AMD,micro,27,-0.002874945150884036,0.004379526335934269,99,-0.6564511616918349
xyz:AMD,micro,28,-0.008095919455091194,0.0035092614958809137,99,-2.3070151553521985
xyz:AMD,micro,29,0.00008939002352538106,0.0037406249700646186,99,0.02389708250379264
xyz:AMD,micro,30,0.0024961456618625955,0.004278964265892127,99,0.5833527710804968
xyz:AMD,micro,31,0.0012283182740173266,0.003811080718903836,99,0.3223018258113993
xyz:AMD,micro,32,-0.0045651036955480576,0.003782137964747382,99,-1.2070167027481695
xyz:AMD,micro,33,-0.0050230910218342344,0.0036478009175321268,99,-1.3770189589273263
xyz:AMD,micro,34,0.007831816011539669,0.003727244254361388,99,2.1012349814143163
xyz:AMD,micro,35,-0.0021768015947271797,0.003622913099937626,99,-0.6008428948419041
