ts,open,high,low,close,volume,dtm,symbol
1777251600,2280.0,2330.0,2265.0,2265.0,68696037,2026-04-27T01:00:00.000000,2330.TW
1777338000,2245.0,2280.0,2215.0,2215.0,47175356,2026-04-28T01:00:00.000000,2330.TW
1777424400,2175.0,2210.0,2165.0,2180.0,42895935,2026-04-29T01:00:00.000000,2330.TW
1777510800,2205.0,2215.0,2135.0,2135.0,48975164,2026-04-30T01:00:00.000000,2330.TW
1777856400,2200.0,2285.0,2195.0,2275.0,38390062,2026-05-04T01:00:00.000000,2330.TW
1777942800,2250.0,2270.0,2240.0,2250.0,21625279,2026-05-05T01:00:00.000000,2330.TW
1778029200,2250.0,2285.0,2240.0,2250.0,31918664,2026-05-06T01:00:00.000000,2330.TW
1778115600,2335.0,2345.0,2310.0,2310.0,35034517,2026-05-07T01:00:00.000000,2330.TW
1778202000,2300.0,2310.0,2265.0,2290.0,27102571,2026-05-08T01:00:00.000000,2330.TW
1778461200,2265.0,2275.0,2235.0,2235.0,37244077,2026-05-11T01:00:00.000000,2330.TW
1778547600,2235.0,2280.0,2210.0,2255.0,44459541,2026-05-12T01:00:00.000000,2330.TW
1778634000,2205.0,2240.0,2205.0,2220.0,35350292,2026-05-13T01:00:00.000000,2330.TW
1778720400,2250.0,2270.0,2230.0,2270.0,31747100,2026-05-14T01:00:00.000000,2330.TW
1778806800,2310.0,2325.0,2250.0,2265.0,29922154,2026-05-15T01:00:00.000000,2330.TW
1779066000,2225.0,2260.0,2215.0,2240.0,25875079,2026-05-18T01:00:00.000000,2330.TW
1779152400,2220.0,2230.0,2205.0,2205.0,34824449,2026-05-19T01:00:00.000000,2330.TW
1779238800,2205.0,2210.0,2185.0,2185.0,29320253,2026-05-20T01:00:00.000000,2330.TW
1779325200,2240.0,2255.0,2230.0,2230.0,22964974,2026-05-21T01:00:00.000000,2330.TW
1779411600,2245.0,2260.0,2225.0,2255.0,24437825,2026-05-22T01:00:00.000000,2330.TW
1779670800,2275.0,2310.0,2275.0,2310.0,25215869,2026-05-25T01:00:00.000000,2330.TW
1779757200,2320.0,2325.0,2270.0,2270.0,22586387,2026-05-26T01:00:00.000000,2330.TW
1779843600,2310.0,2330.0,2290.0,2300.0,31986652,2026-05-27T01:00:00.000000,2330.TW
1779930000,2350.0,2360.0,2270.0,2295.0,36889432,2026-05-28T01:00:00.000000,2330.TW
1780016400,2340.0,2375.0,2330.0,2355.0,86132863,2026-05-29T01:00:00.000000,2330.TW
1780275600,2355.0,2415.0,2350.0,2355.0,35023445,2026-06-01T01:00:00.000000,2330.TW
1780362000,2390.0,2400.0,2360.0,2380.0,29610654,2026-06-02T01:00:00.000000,2330.TW
1780448400,2425.0,2440.0,2410.0,2425.0,22536554,2026-06-03T01:00:00.000000,2330.TW
1780534800,2385.0,2415.0,2385.0,2385.0,25054494,2026-06-04T01:00:00.000000,2330.TW
1780621200,2395.0,2405.0,2350.0,2365.0,32795780,2026-06-05T01:00:00.000000,2330.TW
1780880400,2230.0,2320.0,2230.0,2295.0,44721632,2026-06-08T01:00:00.000000,2330.TW
1780966800,2305.0,2320.0,2295.0,2305.0,33252041,2026-06-09T01:00:00.000000,2330.TW
1781053200,2285.0,2300.0,2255.0,2255.0,42608467,2026-06-10T01:00:00.000000,2330.TW
1781139600,2240.0,2260.0,2210.0,2250.0,34790220,2026-06-11T01:00:00.000000,2330.TW
