ts,open,high,low,close,volume,dtm,symbol
1777276800,510.04,514.73,507.0428,508.31,0,2026-04-27T08:00:00.000000,SMH
1777280400,508.2834,511.96,508.2834,511.93,0,2026-04-27T09:00:00.000000,SMH
1777284000,511.6567,512.6787,511.33,512.04,0,2026-04-27T10:00:00.000000,SMH
1777287600,512.04,515.0,512.04,514.95,0,2026-04-27T11:00:00.000000,SMH
1777291200,514.94,515.37,509.2742,509.79,0,2026-04-27T12:00:00.000000,SMH
1777294800,509.8453,510.88,508.46,508.615,0,2026-04-27T13:00:00.000000,SMH
1777296600,509.19000244140625,510.0899963378906,498.80499267578125,499.760009765625,3774702,2026-04-27T13:30:00.000000,SMH
1777300200,499.6099853515625,501.6300048828125,497.7449951171875,500.5899963378906,1129372,2026-04-27T14:30:00.000000,SMH
1777303800,500.5849914550781,502.9599914550781,500.3550109863281,501.20001220703125,950982,2026-04-27T15:30:00.000000,SMH
1777307400,501.30999755859375,503.010009765625,500.4100036621094,501.5450134277344,513719,2026-04-27T16:30:00.000000,SMH
1777311000,501.5450134277344,503.760009765625,501.44000244140625,503.375,589007,2026-04-27T17:30:00.000000,SMH
1777314600,503.3699951171875,505.19000244140625,502.32000732421875,504.4700012207031,775166,2026-04-27T18:30:00.000000,SMH
1777318200,504.44000244140625,506.2900085449219,504.1700134277344,506.19000244140625,978802,2026-04-27T19:30:00.000000,SMH
1777320000,506.26,507.01,505.0,505.689,0,2026-04-27T20:00:00.000000,SMH
1777323600,505.54,507.0,505.07,506.1749,0,2026-04-27T21:00:00.000000,SMH
1777327200,506.15,507.44,505.7737,507.19,0,2026-04-27T22:00:00.000000,SMH
1777330800,507.18,508.0,506.9,507.4698,0,2026-04-27T23:00:00.000000,SMH
1777363200,500.0622,506.26,498.27,499.57,0,2026-04-28T08:00:00.000000,SMH
1777366800,499.9,500.0656,496.27,496.51,0,2026-04-28T09:00:00.000000,SMH
1777370400,496.51,496.75,493.51,495.2165,0,2026-04-28T10:00:00.000000,SMH
1777374000,495.05,506.26,489.29,489.55,0,2026-04-28T11:00:00.000000,SMH
1777377600,489.5,489.8789,486.77,487.49,0,2026-04-28T12:00:00.000000,SMH
1777381200,487.24,490.69,486.7259,489.06,0,2026-04-28T13:00:00.000000,SMH
1777383000,488.17999267578125,496.6600036621094,485.32000732421875,490.760986328125,4771103,2026-04-28T13:30:00.000000,SMH
1777386600,490.7099914550781,491.05999755859375,483.2900085449219,486.05999755859375,2699602,2026-04-28T14:30:00.000000,SMH
1777390200,486.04998779296875,488.28448486328125,484.4508972167969,487.2250061035156,1071176,2026-04-28T15:30:00.000000,SMH
1777393800,487.20001220703125,488.6700134277344,485.9100036621094,488.3599853515625,763305,2026-04-28T16:30:00.000000,SMH
1777397400,488.45001220703125,493.1000061035156,488.45001220703125,492.94000244140625,917811,2026-04-28T17:30:00.000000,SMH
1777401000,492.9599914550781,494.489990234375,491.8200988769531,492.3999938964844,1208809,2026-04-28T18:30:00.000000,SMH
1777404600,492.4700012207031,493.0050048828125,490.79998779296875,491.2900085449219,944556,2026-04-28T19:30:00.000000,SMH
1777406400,496.51,499.18,491.0001,493.91,0,2026-04-28T20:00:00.000000,SMH
1777410000,493.95,494.92,491.21,493.8,0,2026-04-28T21:00:00.000000,SMH
1777413600,493.8,494.51,493.8,494.4,0,2026-04-28T22:00:00.000000,SMH
1777417200,494.4,495.75,494.0,495.2058,0,2026-04-28T23:00:00.000000,SMH
1777449600,495.251,496.63,491.21,494.9,0,2026-04-29T08:00:00.000000,SMH
1777453200,494.9,495.88,493.15,495.49,0,2026-04-29T09:00:00.000000,SMH
1777456800,495.49,497.6461,494.4262,497.33,0,2026-04-29T10:00:00.000000,SMH
1777460400,496.91,497.84,496.29,496.56,0,2026-04-29T11:00:00.000000,SMH
1777464000,496.9,497.4,495.82,496.02,0,2026-04-29T12:00:00.000000,SMH
1777467600,496.12,496.7,494.88,496.05,0,2026-04-29T13:00:00.000000,SMH
1777469400,496.5199890136719,497.9700012207031,492.3399963378906,497.2300109863281,1515881,2026-04-29T13:30:00.000000,SMH
1777473000,497.260009765625,498.9200134277344,495.54998779296875,496.9100036621094,763025,2026-04-29T14:30:00.000000,SMH
1777476600,496.7200012207031,497.5899963378906,494.3900146484375,494.4200134277344,685584,2026-04-29T15:30:00.000000,SMH
1777480200,494.3299865722656,496.25,493.0299987792969,495.4150085449219,665133,2026-04-29T16:30:00.000000,SMH
1777483800,495.6600036621094,496.8800048828125,494.15069580078125,495.3599853515625,480367,2026-04-29T17:30:00.000000,SMH
1777487400,495.30999755859375,499.5,494.4100036621094,498.8699951171875,947222,2026-04-29T18:30:00.000000,SMH
