event,n,rel_min,ofi_mean,ofi_ctl,obi_mean,ret_mean,ret_ctl,ofi_excess,ret_excess
上バンド到達,5208,-10,0.0525139681994915,-0.08298066241349059,0.002478598151355982,1.142820328677623,-1.5745844374725986,0.1354946306129821,2.7174047661502216
上バンド到達,5208,-9,0.07205000519752502,-0.0864860432565916,0.019747234880924225,1.113198019824863,-1.7892727535044513,0.15853604845411662,2.9024707733293145
上バンド到達,5208,-8,0.0792054831981659,-0.1025380805640885,0.011038310825824738,1.6062482427073896,-2.1580878264160326,0.1817435637622544,3.7643360691234222
上バンド到達,5208,-7,0.08822306245565414,-0.10761044551618063,0.017997318878769875,1.7309425791146718,-2.2624635207776014,0.19583350797183477,3.9934060998922734
上バンド到達,5208,-6,0.12925554811954498,-0.12776886931142215,0.01611451432108879,2.146497762418528,-2.322382933162962,0.25702441743096716,4.46888069558149
上バンド到達,5208,-5,0.14878079295158386,-0.11762534966479019,0.012671212665736675,2.740679938777559,-2.0598046739949933,0.2664061426163741,4.800484612772552
上バンド到達,5208,-4,0.17572753131389618,-0.11232484294744574,0.015957798808813095,2.8383350390752313,-2.2115568992707373,0.2880523742613419,5.049891938345969
上バンド到達,5208,-3,0.20620104670524597,-0.10915573851775062,0.02161421626806259,3.419619178023916,-2.09770572893969,0.3153567852229966,5.517324906963606
上バンド到達,5208,-2,0.2181936353445053,-0.09227681741567018,0.01738991029560566,3.596467967687479,-1.7193291109985167,0.3104704527601755,5.315797078685996
上バンド到達,5208,-1,0.26395347714424133,-0.03488971286985987,0.052435651421546936,3.9094545259572797,-1.05008442995399,0.2988431900141012,4.9595389559112695
上バンド到達,5208,0,1.041670560836792,0.6856622695805955,0.040176983922719955,17.32557016521026,15.246861695330713,0.3560082912561965,2.0787084698795457
上バンド到達,5208,1,0.13333533704280853,0.06998921129617867,0.04668012633919716,1.1062428349868019,0.166475792074548,0.06334612574662986,0.9397670429122539
上バンド到達,5208,2,0.01242535188794136,0.03164450361783542,0.029463421553373337,0.22260727365485822,-0.07702741377306174,-0.01921915172989406,0.29963468742792
上バンド到達,5208,3,-0.004350881092250347,0.015522433702327131,0.021137554198503494,0.07582701412757283,-0.0266525065353215,-0.019873314794577476,0.10247952066289433
上バンド到達,5208,4,-0.009639313444495201,0.0076589890783999625,0.010971283540129662,0.022859921291006488,-0.07778685540200025,-0.017298302522895163,0.10064677669300674
上バンド到達,5208,5,-0.04754367843270302,0.013278343532956389,0.032032400369644165,-0.31179825276893813,-0.057700329866904446,-0.060822021965659404,-0.2540979229020337
上バンド到達,5208,6,-0.03668553754687309,-0.009276649823434072,0.01684342324733734,0.03843264572574597,-0.4768028290920644,-0.02740888772343902,0.5152354748178104
上バンド到達,5208,7,-0.024118848145008087,0.005341773569655564,0.028913840651512146,0.03701143097282024,-0.0821725956587152,-0.02946062171466365,0.11918402663153543
上バンド到達,5208,8,-0.014657391235232353,0.01574914516268779,0.0179265346378088,0.12591303807814555,-0.24027344455029265,-0.030406536397920143,0.3661864826284382
上バンド到達,5208,9,-0.03216645494103432,0.002585811565776215,-0.004797952249646187,0.028778328257392,0.017049912244296226,-0.034752266506810535,0.011728416013095773
上バンド到達,5208,10,-0.027411755174398422,0.00838248578584755,0.002698951167985797,0.08365216456776833,0.18088682150678917,-0.03579424096024597,-0.09723465693902084
下バンド到達,5224,-10,0.06274879723787308,-0.06821771113514424,-0.006045794114470482,1.1936653066113545,-1.4891428388956214,0.13096650837301732,2.682808145506976
下バンド到達,5224,-9,0.1012110561132431,-0.0877897011184762,0.006370740011334419,1.5485526534942604,-1.8214595967086684,0.1890007572317193,3.3700122502029286
下バンド到達,5224,-8,0.10041570663452148,-0.10213550242646371,0.005424641538411379,1.2610700410190574,-1.980502920678279,0.2025512090609852,3.2415729616973366
下バンド到達,5224,-7,0.12178222835063934,-0.10655143451969559,0.010125760920345783,1.9868592034692245,-2.4158126627712555,0.22833366287033494,4.40267186624048
下バンド到達,5224,-6,0.15292592346668243,-0.11228090132487747,0.03604203835129738,2.5818764054985777,-2.1175852005770768,0.2652068247915599,4.699461606075655
下バンド到達,5224,-5,0.1647041141986847,-0.10525966537534198,0.025704989209771156,2.8333626006026247,-2.0922775065139696,0.2699637795740267,4.925640107116594
下バンド到達,5224,-4,0.17676328122615814,-0.09340935727670549,0.01722976379096508,3.160443614649508,-1.92536492485376,0.27017263850286366,5.085808539503268
下バンド到達,5224,-3,0.22850142419338226,-0.08753089746323672,0.04651721194386482,3.3854545304787678,-1.8341373700734775,0.316032321656619,5.2195919005522455
下バンド到達,5224,-2,0.21207597851753235,-0.09422587321902154,0.0313837043941021,3.670875203118024,-2.2344868385163537,0.3063018517365539,5.905362041634378
下バンド到達,5224,-1,0.2529190182685852,-0.04232185035615729,0.0604730099439621,3.775905981810478,-1.4224512519135966,0.2952408686247425,5.198357233724074
下バンド到達,5224,0,1.050453782081604,0.6919290004896244,0.04969099536538124,18.304875285942114,15.44388352802636,0.35852478159197965,2.8609917579157536
下バンド到達,5224,1,0.09011317044496536,0.07176132479470419,0.04374809190630913,0.6257221145502933,0.17378652105061052,0.01835184565026117,0.4519355934996827
下バンド到達,5224,2,0.022081807255744934,0.015262956354677566,0.03889854997396469,-0.009240255111008807,0.009770710495365714,0.006818850901067368,-0.01901096560637452
下バンド到達,5224,3,0.006980434525758028,0.002920360129314776,0.03289205953478813,0.14648544761037827,-0.11570742659874998,0.004060074396443252,0.26219287420912823
下バンド到達,5224,4,0.006457569543272257,0.0004375343289002783,0.018288984894752502,-0.0875867853278362,0.1227835548870286,0.0060200352143719785,-0.2103703402148648
下バンド到達,5224,5,-0.0313587486743927,0.008495321845078242,0.01600024476647377,-0.31604040424458946,0.22694361234715224,-0.039854070519470944,-0.5429840165917417
下バンド到達,5224,6,-0.02467602863907814,-0.010135305767229747,0.0335167832672596,-0.4762470795382137,-0.15303334989202008,-0.014540722871848393,-0.32321372964619366
下バンド到達,5224,7,-0.025017308071255684,0.00008311576720686707,0.01605295017361641,-0.21498636721676337,-0.00013824530689443508,-0.02510042383846255,-0.21484812190986893
下バンド到達,5224,8,-0.009306446649134159,0.0030440802749874063,0.01559390127658844,-0.37363149222357,-0.20175667602057887,-0.012350526924121565,-0.17187481620299114
下バンド到達,5224,9,-0.03439320996403694,-0.0029854870421905217,0.02491464652121067,-0.0008920702383949577,-0.1571561016529187,-0.03140772292184642,0.15626403141452375
下バンド到達,5224,10,-0.02532966248691082,0.0009584030364766397,0.024466626346111298,0.2617506630758592,-0.002388785279320007,-0.02628806552338746,0.2641394483551792
中間線を上抜け,8049,-10,-0.047560885548591614,-0.06906265450797562,-0.020811285823583603,-0.6189215753484946,-1.2161354991149191,0.021501768959384007,0.5972139237664246
中間線を上抜け,8049,-9,-0.05012090504169464,-0.07370278329406968,-0.012814230285584927,-0.8742470509653193,-1.4000702264838494,0.023581878252375038,0.5258231755185301
中間線を上抜け,8049,-8,-0.04576147347688675,-0.08805785879032184,-0.021524708718061447,-0.8785292215689018,-1.7118571573477308,0.04229638531343509,0.833327935778829
中間線を上抜け,8049,-7,-0.05038689449429512,-0.09198003383893996,-0.008764967322349548,-0.7446800903891782,-1.7881570661228585,0.04159313934464484,1.0434769757336804
中間線を上抜け,8049,-6,-0.07825496047735214,-0.10962397333138715,0.00027165914070792496,-0.9299175642238547,-1.8357266350009704,0.03136901285403501,0.9058090707771157
中間線を上抜け,8049,-5,-0.04956263303756714,-0.09910118892858359,-0.007154600694775581,-0.654399511162457,-1.6532069304453318,0.04953855589101645,0.9988074192828749
中間線を上抜け,8049,-4,-0.052863188087940216,-0.09628865809957084,-0.007827354595065117,-0.651947612057119,-1.7613174502362416,0.04342547001163062,1.1093698381791226
中間線を上抜け,8049,-3,-0.0328509584069252,-0.09566306139848535,0.005442598834633827,-0.4036402755342907,-1.682281226288361,0.06281210299156015,1.2786409507540704
中間線を上抜け,8049,-2,-0.044551849365234375,-0.0800715809049015,0.0006814867374487221,-0.451708777566646,-1.4141347138998908,0.03551973153966713,0.9624259363332448
中間線を上抜け,8049,-1,0.01715894415974617,-0.032766196396330126,0.03064049780368805,-0.16724852248893607,-0.8573430160496799,0.049925140556076296,0.6900944935607438
中間線を上抜け,8049,0,0.7412914037704468,0.5900149525869116,0.004211539402604103,13.034943310379838,12.148466485292714,0.15127645118353517,0.886476825087124
中間線を上抜け,8049,1,0.06265521049499512,0.06051163928898193,0.003973968792706728,0.47271061534017206,0.15769622575333667,0.0021435712060131895,0.31501438958683536
中間線を上抜け,8049,2,0.01837901957333088,0.023429595209719774,-0.012691117823123932,0.01534629387754968,-0.07088247788847132,-0.0050505756363888946,0.086228771766021
中間線を上抜け,8049,3,0.017183078452944756,0.009087766987193413,0.009005622006952763,-0.03286455850034353,-0.06996149750721618,0.008095311465751343,0.03709693900687265
中間線を上抜け,8049,4,-0.003027781844139099,0.004079499702299059,0.0027906012255698442,-0.009789258327402302,-0.08597298849797753,-0.007107281546438158,0.07618373017057523
中間線を上抜け,8049,5,0.02453235723078251,0.011087388904931366,-0.0009256477351300418,0.009019959338333461,-0.022070858390824746,0.013444968325851143,0.031090817729158206
中間線を上抜け,8049,6,0.007541541010141373,-0.004115700697007014,-0.0018025304889306426,-0.07425689152827472,-0.35557002818767125,0.011657241707148387,0.2813131366593965
中間線を上抜け,8049,7,-0.012969084084033966,0.0034545829271413263,-0.004973608069121838,-0.05008798298389524,-0.07268388882235063,-0.016423667011175293,0.022595905838455395
中間線を上抜け,8049,8,0.012295106425881386,0.009450588653495918,0.008168363943696022,-0.22278482298675348,-0.18760746437567308,0.0028445177723854676,-0.0351773586110804
中間線を上抜け,8049,9,-0.011259978637099266,0.0027146947467051007,-0.0014397726627066731,-0.17180252044112226,0.0026174124852417144,-0.013974673383804367,-0.17441993292636399
中間線を上抜け,8049,10,0.012255228124558926,0.007840287244595744,0.010977874509990215,0.33674636847379286,0.1360181918884625,0.004414940879963181,0.20072817658533035
中間線を下抜け,8042,-10,-0.043811529874801636,-0.05912927323558298,-0.01316556055098772,-0.47999520522944483,-1.1470503699834944,0.015317743360781344,0.6670551647540496
中間線を下抜け,8042,-9,-0.02499350532889366,-0.0693249836551681,-0.003333170199766755,-0.614162733637377,-1.3952291234530023,0.04433147832627443,0.7810663898156254
中間線を下抜け,8042,-8,-0.03303811326622963,-0.0807005041375331,-0.0040558818727731705,-0.7403766143168491,-1.523806194233679,0.04766239087130347,0.7834295799168298
中間線を下抜け,8042,-7,-0.024540215730667114,-0.08270590952774344,-0.010953687131404877,-0.619788794016529,-1.8062317416007756,0.058165693797076326,1.1864429475842466
中間線を下抜け,8042,-6,-0.03464662283658981,-0.09414535003702898,0.0007892054854892194,-0.543370838764196,-1.6498508314227072,0.059498727200439167,1.1064799926585112
中間線を下抜け,8042,-5,-0.019855186343193054,-0.08160026362010597,-0.012020587921142578,-0.6479694321221172,-1.5683981141860555,0.06174507727691292,0.9204286820639382
中間線を下抜け,8042,-4,-0.016946082934737206,-0.07487132219335954,-0.011022558435797691,-0.48560480208327367,-1.4990049664917395,0.057925239258622335,1.0134001644084658
中間線を下抜け,8042,-3,-0.018968841060996056,-0.07278843666775178,-0.013364746235311031,-0.7305514389833263,-1.4572296589475149,0.05381959560675573,0.7266782199641886
中間線を下抜け,8042,-2,-0.022781316190958023,-0.07125318210948207,-0.002262256108224392,-0.7327373244077745,-1.6980314653675148,0.04847186591852405,0.9652941409597403
中間線を下抜け,8042,-1,0.0017379972850903869,-0.02896647932149649,0.03777759522199631,-0.3793167193420229,-1.0691800160669693,0.030704476606586876,0.6898632967249465
中間線を下抜け,8042,0,0.7425931096076965,0.5843787783846144,0.018780861049890518,12.789795799092085,11.853617408016285,0.15821433122308215,0.9361783910757993
中間線を下抜け,8042,1,0.06758463382720947,0.06424000467581029,0.015110056847333908,0.19460725910639085,0.18890013992650126,0.0033446291513991866,0.005707119179889586
中間線を下抜け,8042,2,0.02444607950747013,0.014144258677070544,-0.008000518195331097,0.17923111486023696,0.029194260438908822,0.010301820830399587,0.15003685442132814
中間線を下抜け,8042,3,0.016689326614141464,0.0040323129320726766,0.01718735881149769,0.036755078648284395,-0.0794202312865808,0.012657013682068789,0.11617530993486519
中間線を下抜け,8042,4,-0.0029341615736484528,0.00012195621483288351,0.014765024185180664,-0.016857988747449294,0.08091201333803758,-0.0030561177884813363,-0.09777000208548686
中間線を下抜け,8042,5,0.028746984899044037,0.0059287039039540084,0.011633469723165035,0.34320800079299274,0.14162335963014963,0.022818280995090028,0.2015846411628431
中間線を下抜け,8042,6,-0.007562646176666021,-0.00578280999247313,0.005093976389616728,-0.21180624365103082,-0.1053028351463048,-0.0017798361841928918,-0.10650340850472602
中間線を下抜け,8042,7,0.006043393164873123,-0.0023749743777029954,-0.001896683475933969,0.2184606970336548,-0.03597831805390612,0.008418367542576119,0.25443901508756095
中間線を下抜け,8042,8,0.00512208417057991,0.003072781591082275,0.0038885881658643484,-0.20461704957801105,-0.1551433435049847,0.0020493025794976354,-0.04947370607302634
中間線を下抜け,8042,9,0.002376609481871128,-0.002385036371758546,0.00298510305583477,0.05867624676521936,-0.13606696816238822,0.004761645853629674,0.1947432149276076
中間線を下抜け,8042,10,0.007818044163286686,0.003362997514714541,0.004038332030177116,-0.08847466524134125,0.045820138544331805,0.004455046648572145,-0.13429480378567304
