col,family,h,nday,mean,med,pos,worst,best
obi1__dev,63 平均回帰,1s,99,-0.11588611688675789,-0.1286664706579064,12,-0.253528351696064,0.09944162155155178
obi1__dev,63 平均回帰,10s,99,-0.0425529313109999,-0.044041983417385015,32,-0.21875681761228521,0.07888136700484778
obi_sign,4 板の偏り OBI,1s,99,-0.11133070423809263,-0.1197754459358317,10,-0.24153772288111564,0.063104084445383
obi_sign,4 板の偏り OBI,10s,99,-0.04317011821622557,-0.03995560779973065,27,-0.1963088271669255,0.08541939026159726
delta_norm,2.1 マイクロプライス,1s,99,-0.10895164808677288,-0.1256154586995548,14,-0.24877463289773807,0.10237878596541483
delta_norm,2.1 マイクロプライス,10s,99,-0.03763478576658402,-0.0409462555310046,31,-0.20182056836823414,0.1205974597852234
obi1,4 板の偏り OBI,1s,99,-0.10894931506816362,-0.12561359578369233,14,-0.24880251384394192,0.10237878596541483
obi1,4 板の偏り OBI,10s,99,-0.037631600080154246,-0.0409440325516494,31,-0.20182202174361547,0.12059921159040583
log_depth_ratio,4 板の偏り OBI,1s,99,-0.10894931477099333,-0.12561359578369233,14,-0.24880251384394192,0.10237876969059108
log_depth_ratio,4 板の偏り OBI,10s,99,-0.03763163899094475,-0.0409440325516494,31,-0.20182202174361547,0.12059921159040583
obi_not1,4 板の偏り OBI,1s,99,-0.10894878049910137,-0.12561898842225006,14,-0.24875277343982583,0.10237821794249265
obi_not1,4 板の偏り OBI,10s,99,-0.03763033259420396,-0.04093833020275558,31,-0.20184042188575813,0.12059425932978672
micro_bid,2.1 マイクロプライス,1s,99,-0.10901322007819418,-0.11625075754957927,11,-0.24560627049365,0.07448252414578743
micro_bid,2.1 マイクロプライス,10s,99,-0.04077515312415321,-0.04118713926620403,31,-0.20504311916502901,0.11952182987871973
ask_micro,2.1 マイクロプライス,1s,99,0.10836959463201835,0.12286827980173674,86,-0.0675658145882008,0.23642705389967522
ask_micro,2.1 マイクロプライス,10s,99,0.042240622391262056,0.041265955500299795,73,-0.09078932288920188,0.19337322555325392
micro_bid__d,61 加速と高次の動き,1s,99,-0.0899497465820977,-0.08740325167496833,6,-0.2235655560954562,0.01899304961640814
micro_bid__d,61 加速と高次の動き,10s,99,-0.021981829754418043,-0.02293453804107091,30,-0.12119403328423077,0.05409457316533391
d_obi,4 板の偏り OBI,1s,99,-0.08535746732626628,-0.09071929729635535,10,-0.21035816839149032,0.04635387887247799
d_obi,4 板の偏り OBI,10s,99,-0.018009514341336526,-0.017188797091018112,30,-0.1314683082635462,0.06199361556484895
obi1__d,61 加速と高次の動き,1s,99,-0.08535746732626628,-0.09071929729635535,10,-0.21035816839149032,0.04635387887247799
obi1__d,61 加速と高次の動き,10s,99,-0.018009514341336526,-0.017188797091018112,30,-0.1314683082635462,0.06199361556484895
obi_streak,62 慣性,1s,99,-0.07142707802292057,-0.07602648803361482,11,-0.17817794147192426,0.05437196095827678
obi_streak,62 慣性,10s,99,-0.029039072037303153,-0.02885171688405081,29,-0.1711476853963766,0.10968588333461975
delta_bp__dd,61 加速と高次の動き,1s,99,-0.06883774718046162,-0.07295260693423415,2,-0.1452013878571146,0.01275581710650072
delta_bp__dd,61 加速と高次の動き,10s,99,-0.017869408693875377,-0.015548017716138222,28,-0.10210331554153522,0.06834770281711537
bid_sz,1.1 最良気配,1s,99,-0.06409334842704026,-0.07411816177971868,15,-0.15793211909118868,0.09835014072821516
bid_sz,1.1 最良気配,10s,99,-0.013809685709102284,-0.013885615566080917,37,-0.1637982082659418,0.11330883711266507
micro_bid__dd,61 加速と高次の動き,1s,99,-0.053170758107933105,-0.04737286008438795,4,-0.1361785154256314,0.01681327606693882
micro_bid__dd,61 加速と高次の動き,10s,99,-0.011859952940001823,-0.005216588531779521,37,-0.09613585130397818,0.04921807023201551
ask_sz,1.1 最良気配,1s,99,0.06401714183849669,0.07973850687971418,85,-0.11376061192587422,0.17117256661705837
ask_sz,1.1 最良気配,10s,99,0.023482133344766003,0.02569270428221965,66,-0.10908153062713623,0.12972485740479922
mret_500ms,2.1 マイクロプライス,1s,99,-0.05244197520367455,-0.06768202910196822,26,-0.17430470131641418,0.10144219893211294
mret_500ms,2.1 マイクロプライス,10s,99,0.002696685268752462,0.002189746567622791,51,-0.09514443140385813,0.11454999523863081
mret_1s,2.1 マイクロプライス,1s,99,-0.04465034595623835,-0.052441317672339366,26,-0.19918603490897263,0.12877199557254299
mret_1s,2.1 マイクロプライス,10s,99,0.004395247733932679,-0.0015880013621566787,49,-0.07314285514965603,0.13785064466837668
obi1__dd,61 加速と高次の動き,1s,99,-0.04607420143325041,-0.044638035126896014,15,-0.12355150457929105,0.022221868416317115
obi1__dd,61 加速と高次の動き,10s,99,-0.007685303056824425,-0.0018720141714388032,43,-0.07425225745850872,0.060709917940599455
ofi_norm_60s,10 注文フローの偏り OFI,1s,99,0.017796270054980655,0.012460863421859075,73,-0.04022042623715527,0.11814202990395037
ofi_norm_60s,10 注文フローの偏り OFI,10s,99,0.0421249104086885,0.03464732078288937,87,-0.05881530013392289,0.22700828737027126
ret_60s,1.2 中値,1s,99,0.02229087126655539,0.017537463487790266,72,-0.04190430607725268,0.132117995795117
ret_60s,1.2 中値,10s,99,0.04562834352325808,0.03519060190064485,77,-0.07773885672180625,0.2269770865524634
ofi_norm_5s,10 注文フローの偏り OFI,1s,99,0.02673543177929745,0.018689214208264044,75,-0.056983648429479034,0.13616510371956864
ofi_norm_5s,10 注文フローの偏り OFI,10s,99,0.03961842257736751,0.03435202197210049,85,-0.05550215160792105,0.19272394288553732
ofi_norm_10s,10 注文フローの偏り OFI,1s,99,0.0235275899044622,0.014069606016753706,73,-0.029541474752458108,0.12320894410741429
ofi_norm_10s,10 注文フローの偏り OFI,10s,99,0.03742688703836863,0.03676749496140023,82,-0.05640087200478083,0.17859564370479175
ofi_norm_1s,10 注文フローの偏り OFI,1s,99,0.03194921095602898,0.025958313439178673,73,-0.08657602452135216,0.15451947988761244
ofi_norm_1s,10 注文フローの偏り OFI,10s,99,0.03668587656854829,0.039068545887363845,87,-0.04468868539852446,0.1424323821142073
mret_60s,2.1 マイクロプライス,1s,99,0.00740609287418277,0.0008816509663699441,52,-0.06498440044909769,0.13161135175176203
mret_60s,2.1 マイクロプライス,10s,99,0.03442545513157162,0.02972963669895291,69,-0.15265472057666693,0.23727600642932234
ofi_norm_500ms,10 注文フローの偏り OFI,1s,99,0.03254854218926732,0.03071799957820198,71,-0.08897522802323972,0.1451109967743352
ofi_norm_500ms,10 注文フローの偏り OFI,10s,99,0.0343893033436112,0.032489806007449606,82,-0.029093601815057477,0.14049275571550401
ofi_60s,10 注文フローの偏り OFI,1s,99,0.016024445973505753,0.01327060183966794,68,-0.034221725357957485,0.11985059490396245
ofi_60s,10 注文フローの偏り OFI,10s,99,0.038699024980169895,0.03279541483743699,81,-0.06658985113289664,0.21363082195566727
ofi_norm_30s,10 注文フローの偏り OFI,1s,99,0.01789503345846268,0.013474432281575102,75,-0.03008982615214164,0.0950976697943887
ofi_norm_30s,10 注文フローの偏り OFI,10s,99,0.032980472430150384,0.028119886851427908,80,-0.0802787034208186,0.19243085023680004
ofi_1s,10 注文フローの偏り OFI,1s,99,0.02735147857033156,0.01709798706101518,65,-0.09028920313700387,0.17562110413222964
ofi_1s,10 注文フローの偏り OFI,10s,99,0.035608068205679626,0.03193216253661372,83,-0.0402493244029093,0.1692168641842208
ret_5s,1.2 中値,1s,99,0.03326434403274002,0.029007209570453635,75,-0.0758166303935801,0.1597425771224622
