var,spread_bp,qsize,fillsz,obi,abs_obi,ofi_z,abs_ofi_z
spread_bp,0.9999999999999998,-0.015511703772519534,-0.2539044364557344,0.006943013580774974,-0.024256462120525655,0.010323601221138233,-0.0635913694850212
qsize,-0.015511703772519534,0.9999999999999998,0.015905319921564024,0.004622678576196928,0.3458859875203523,0.0009933202775023566,0.35566882453548354
fillsz,-0.2539044364557344,0.015905319921564024,1.0,-0.006813305628211549,-0.10929425229148164,-0.006388339084937507,0.031388958485219706
obi,0.006943013580774974,0.004622678576196927,-0.006813305628211549,1.0,0.009330418988868102,0.28428112889077967,0.008366537069492516
abs_obi,-0.024256462120525655,0.3458859875203523,-0.10929425229148165,0.009330418988868102,1.0,0.006411018308811745,0.09365289229413695
ofi_z,0.010323601221138233,0.0009933202775023566,-0.006388339084937507,0.28428112889077967,0.006411018308811745,1.0,0.05315070537817793
abs_ofi_z,-0.0635913694850212,0.35566882453548354,0.031388958485219706,0.008366537069492514,0.09365289229413695,0.05315070537817793,0.9999999999999998
