feat,x_form,y_kind,day_type,hor,sample,n,beta,r,r2,t,lay,hor_ms
var_ofi,log1p,二乗,立会日,1s,sub,2311031.0,-6.236240113488433e-7,-0.0004475937013597074,2.0034012149688292e-7,-0.6804350985940378,動いた窓,1000
var_ofi,log1p,二乗,立会日,3s,full,20504461.0,1.2359852386607066e-6,0.0009139006002210632,8.352143070844196e-7,4.138312677819138,動いた窓,3000
var_ofi,log1p,二乗,立会日,3s,sub,769669.0,-1.8837532003529685e-6,-0.0007795922199696436,6.077640294371971e-7,-0.6839416653066167,動いた窓,3000
var_ofi,log1p,二乗,立会日,5s,full,20503919.0,5.322736822616114e-7,0.0004464084840263666,1.992805346107188e-7,2.0213936666667673,動いた窓,5000
var_ofi,log1p,二乗,立会日,5s,sub,464485.0,-7.80114766639756e-9,-0.0001984693294312124,3.9390074724875114e-8,-0.13526278423541263,動いた窓,5000
var_ofi,log1p,二乗,立会日,10s,full,20502581.0,1.1047075698783007e-7,0.00008178334236612328,6.688515088574536e-9,0.3703131241441485,動いた窓,10000
var_ofi,log1p,二乗,立会日,10s,sub,229280.0,8.62956196571347e-8,0.012705163575023925,0.0001614211814681147,6.084102305160948,動いた窓,10000
var_ofi,log1p,二乗,立会日,30s,full,20497357.0,2.560001606837202e-7,0.00025415694461640995,6.459575249674887e-8,1.1506703072320488,動いた窓,30000
var_ofi,log1p,二乗,立会日,30s,sub,78210.0,2.493185589351389e-7,0.05167750922556594,0.0026705649597584527,14.471309923815555,動いた窓,30000
var_ofi,log1p,二乗,立会日,50s,full,20491900.0,1.033105292034718e-6,0.0007236716167577978,5.237006089008449e-7,3.2759159147164625,動いた窓,50000
var_ofi,log1p,二乗,立会日,50s,sub,45916.0,1.1259814168847395e-6,0.017961301178007438,0.0003226083400070914,3.849288170184664,動いた窓,50000
var_ofi,log1p,二乗,立会日,100s,full,20479285.0,1.516146806506114e-6,0.0011142751647059126,1.2416091426803888e-6,5.042548619408936,動いた窓,100000
var_ofi,log1p,二乗,立会日,100s,sub,22639.0,2.3823697898766514e-6,0.025908011205652712,0.0006712250446322265,3.8993239322971722,動いた窓,100000
var_ofi,log1p,二乗,閉場日,10ms,full,3776079.0,-7.447228429137772e-12,-0.0001798813349467075,3.2357294662209575e-8,-0.34954776513335684,動いた窓,10
var_ofi,log1p,二乗,閉場日,10ms,sub,3776079.0,-7.447228429137772e-12,-0.0001798813349467075,3.2357294662209575e-8,-0.34954776513335684,動いた窓,10
var_ofi,log1p,二乗,閉場日,20ms,full,3776079.0,-1.0072285671901256e-11,-0.0001793515654813884,3.216698404062475e-8,-0.3485183101392713,動いた窓,20
var_ofi,log1p,二乗,閉場日,20ms,sub,3776079.0,-1.0072285671901256e-11,-0.0001793515654813884,3.216698404062475e-8,-0.3485183101392713,動いた窓,20
var_ofi,log1p,二乗,閉場日,50ms,full,3776079.0,-1.3198654162650862e-11,-0.0001179391358062607,1.3909639754727604e-8,-0.22918087068230777,動いた窓,50
var_ofi,log1p,二乗,閉場日,50ms,sub,3776079.0,-1.3198654162650862e-11,-0.0001179391358062607,1.3909639754727604e-8,-0.22918087068230777,動いた窓,50
var_ofi,log1p,二乗,閉場日,100ms,full,3776079.0,5.966714183357919e-12,0.00002062570028559399,4.254195122711519e-10,0.040080130193422714,動いた窓,100
var_ofi,log1p,二乗,閉場日,100ms,sub,3776079.0,5.966714183357919e-12,0.00002062570028559399,4.254195122711519e-10,0.040080130193422714,動いた窓,100
var_ofi,log1p,二乗,閉場日,500ms,full,3776040.0,1.169342377175174e-9,0.00003357227474421692,1.1270976315011855e-9,0.06523774590722276,動いた窓,500
var_ofi,log1p,二乗,閉場日,500ms,sub,851495.0,3.2895127343910644e-9,0.0021738322319130796,4.725546572504201e-6,2.00593839443361,動いた窓,500
var_ofi,log1p,二乗,閉場日,1s,full,3775985.0,7.079542147539704e-9,0.00014359834843761022,2.0620485674009313e-8,0.27903871588431495,動いた窓,1000
var_ofi,log1p,二乗,閉場日,1s,sub,468497.0,8.761112877317466e-9,0.002698964907536492,7.284411572113465e-6,1.8473589957681513,動いた窓,1000
var_ofi,log1p,二乗,閉場日,3s,full,3775805.0,5.657863558021498e-8,0.0008112231344814229,6.580829739178647e-7,1.5763227151722967,動いた窓,3000
var_ofi,log1p,二乗,閉場日,3s,sub,149232.0,5.038025132745428e-8,0.0063175753362671875,0.00003991175812941147,2.4405469450177257,動いた窓,3000
var_ofi,log1p,二乗,閉場日,5s,full,3775638.0,5.444300817819033e-8,0.001554848066223626,2.417552509039349e-6,3.0212282853177923,動いた窓,5000
var_ofi,log1p,二乗,閉場日,5s,sub,93730.0,5.828817595586739e-8,0.036049241818438986,0.00129954783568429,11.043664050770735,動いた窓,5000
var_ofi,log1p,二乗,閉場日,10s,full,3775217.0,9.876987910897116e-8,0.0016334649348113595,2.668207693258279e-6,3.173812310737015,動いた窓,10000
var_ofi,log1p,二乗,閉場日,10s,sub,47766.0,1.2172478651725888e-7,0.04035120098184605,0.0016282194206773339,8.825933717744526,動いた窓,10000
var_ofi,log1p,二乗,閉場日,30s,full,3773525.0,3.359185814439443e-7,0.004781154293542676,0.000022859436378661568,9.287765116318083,動いた窓,30000
var_ofi,log1p,二乗,閉場日,30s,sub,15179.0,4.275983372928205e-7,0.07149977592553784,0.005112217957402121,8.831014525444095,動いた窓,30000
var_ofi,log1p,二乗,閉場日,50s,full,3771870.0,6.227995206883566e-7,0.012349601124265069,0.00015251264792844906,23.98635703385119,動いた窓,50000
var_ofi,log1p,二乗,閉場日,50s,sub,9506.0,-2.362746067151035e-6,-0.002997334126366159,8.984011865079185e-6,-0.2922068032471376,動いた窓,50000
var_ofi,log1p,二乗,閉場日,100s,full,3768005.0,1.4674536608774185e-6,0.018302850853511222,0.0003349943493658765,35.53424693116313,動いた窓,100000
var_ofi,log1p,二乗,閉場日,100s,sub,4747.0,0.000029918686950352932,0.026303240380624926,0.0006918604545209377,1.8124984751921693,動いた窓,100000
var_ofi,log1p,符号つき,立会日,10ms,full,20505296.0,-3.3343002622636383e-9,-0.0002669939585622766,7.128577390875465e-8,-1.2090226863948894,動いた窓,10
var_ofi,log1p,符号つき,立会日,10ms,sub,20505296.0,-3.3343002622636383e-9,-0.0002669939585622766,7.128577390875465e-8,-1.2090226863948894,動いた窓,10
var_ofi,log1p,符号つき,立会日,20ms,full,20505296.0,-4.5947649674854814e-10,-0.000026446540181880194,6.994194875918037e-10,-0.11975726379819397,動いた窓,20
var_ofi,log1p,符号つき,立会日,20ms,sub,20505296.0,-4.5947649674854814e-10,-0.000026446540181880194,6.994194875918037e-10,-0.11975726379819397,動いた窓,20
var_ofi,log1p,符号つき,立会日,50ms,full,20505296.0,4.434417643360248e-9,0.00014927702926275613,2.228363146551375e-8,0.6759677690320184,動いた窓,50
var_ofi,log1p,符号つき,立会日,50ms,sub,20505296.0,4.434417643360248e-9,0.00014927702926275613,2.228363146551375e-8,0.6759677690320184,動いた窓,50
var_ofi,log1p,符号つき,立会日,100ms,full,20505296.0,-8.514635235331619e-8,-0.00036631096676028864,1.341837243688573e-7,-1.658757693999285,動いた窓,100
var_ofi,log1p,符号つき,立会日,100ms,sub,20505296.0,-8.514635235331619e-8,-0.00036631096676028864,1.341837243688573e-7,-1.658757693999285,動いた窓,100
var_ofi,log1p,符号つき,立会日,500ms,full,20505173.0,-3.2629534811880666e-7,-0.0006259332351955787,3.9179241492240364e-7,-2.834391224241707,動いた窓,500
var_ofi,log1p,符号つき,立会日,500ms,sub,4411136.0,-5.407833453140822e-7,-0.0010561321835947828,1.115415189224684e-6,-2.218163959996765,動いた窓,500
var_ofi,log1p,符号つき,立会日,1s,full,20505030.0,-3.13002823985962e-7,-0.000404546518988233,1.6365788602549678e-7,-1.8318870283340085,動いた窓,1000
var_ofi,log1p,符号つき,立会日,1s,sub,2311031.0,1.5370016465900367e-7,0.00021173729948685107,4.4832683993984465e-8,0.32188450957297104,動いた窓,1000
var_ofi,log1p,符号つき,立会日,3s,full,20504461.0,-6.687812565145405e-7,-0.0009026741415963221,8.14820605906657e-7,-4.087477133851452,動いた窓,3000
var_ofi,log1p,符号つき,立会日,3s,sub,769669.0,6.992147366812892e-7,0.0005557626756620876,3.0887215165908275e-7,0.4875743797399427,動いた窓,3000
var_ofi,log1p,符号つき,立会日,5s,full,20503919.0,-3.7758892389283863e-7,-0.0005366239233893629,2.879652351537928e-7,-2.4299006112896215,動いた窓,5000
var_ofi,log1p,符号つき,立会日,5s,sub,464485.0,1.2100269844068078e-7,0.0003085229227025858,9.518639383294574e-8,0.21026760562467373,動いた窓,5000
var_ofi,log1p,符号つき,立会日,10s,full,20502581.0,-6.423070493515439e-7,-0.0007560093404512891,5.715501228495932e-7,-3.4231941580569787,動いた窓,10000
var_ofi,log1p,符号つき,立会日,10s,sub,229280.0,-1.701466284789033e-6,-0.0033979011964230476,0.000011545732540653178,-1.6270258232337604,動いた窓,10000
var_ofi,log1p,符号つき,立会日,30s,full,20497357.0,-1.5560455836449712e-6,-0.001510411985915169,2.2813443671962048e-6,-6.838247732501131,動いた窓,30000
var_ofi,log1p,符号つき,立会日,30s,sub,78210.0,-3.5733393150897903e-6,-0.004147983597440579,0.000017205767924636087,-1.1600223492775434,動いた窓,30000
var_ofi,log1p,符号つき,立会日,50s,full,20491900.0,-3.4466711666382166e-6,-0.0025163692551130844,6.332114228078379e-6,-11.391130783540577,動いた窓,50000
var_ofi,log1p,符号つき,立会日,50s,sub,45916.0,3.4519375462470146e-7,0.000286809296998045,8.225957284451278e-8,0.06145621480587925,動いた窓,50000
var_ofi,log1p,符号つき,立会日,100s,full,20479285.0,-6.684668198655422e-6,-0.0037675301011437083,0.000014194283063023921,-17.0497174758586,動いた窓,100000
var_ofi,log1p,符号つき,立会日,100s,sub,22639.0,-1.4772610533547909e-6,-0.0008657872045439389,7.495874835520083e-7,-0.1302629056350483,動いた窓,100000
var_ofi,log1p,符号つき,閉場日,10ms,full,3776079.0,1.5261317767214722e-8,0.0009252974205893951,8.561753165493879e-7,1.798050802617452,動いた窓,10
var_ofi,log1p,符号つき,閉場日,10ms,sub,3776079.0,1.5261317767214722e-8,0.0009252974205893951,8.561753165493879e-7,1.798050802617452,動いた窓,10
var_ofi,log1p,符号つき,閉場日,20ms,full,3776079.0,2.5945727510190416e-8,0.0011092254661468576,1.2303811347487135e-6,2.155462739305277,動いた窓,20
var_ofi,log1p,符号つき,閉場日,20ms,sub,3776079.0,2.5945727510190416e-8,0.0011092254661468576,1.2303811347487135e-6,2.155462739305277,動いた窓,20
var_ofi,log1p,符号つき,閉場日,50ms,full,3776079.0,9.580674855179039e-9,0.00023441077980475611,5.494841368867386e-8,0.4555101014439777,動いた窓,50
var_ofi,log1p,符号つき,閉場日,50ms,sub,3776079.0,9.580674855179039e-9,0.00023441077980475611,5.494841368867386e-8,0.4555101014439777,動いた窓,50
var_ofi,log1p,符号つき,閉場日,100ms,full,3776079.0,-3.106711345267841e-8,-0.0005061857856261701,2.56224049569983e-7,-0.9836269558783323,動いた窓,100
var_ofi,log1p,符号つき,閉場日,100ms,sub,3776079.0,-3.106711345267841e-8,-0.0005061857856261701,2.56224049569983e-7,-0.9836269558783323,動いた窓,100
var_ofi,log1p,符号つき,閉場日,500ms,full,3776040.0,-5.0027393664099504e-8,-0.0002730987694044044,7.458293785020004e-8,-0.5306863748756316,動いた窓,500
var_ofi,log1p,符号つき,閉場日,500ms,sub,851495.0,6.846423953889156e-8,0.00048342244865647634,2.336972638650235e-7,0.4460847798390123,動いた窓,500
var_ofi,log1p,符号つき,閉場日,1s,full,3775985.0,1.4451704492486482e-7,0.0005527997434414089,3.0558755634888747e-7,1.0741944751303272,動いた窓,1000
var_ofi,log1p,符号つき,閉場日,1s,sub,468497.0,8.75472712023824e-7,0.0042171085877554405,0.000017784004840920685,2.886497102351553,動いた窓,1000
var_ofi,log1p,符号つき,閉場日,3s,full,3775805.0,7.440439490455092e-7,0.0018684528091257922,3.4911158999300643e-6,3.6306765082470203,動いた窓,3000
var_ofi,log1p,符号つき,閉場日,3s,sub,149232.0,1.957735569298001e-6,0.005432156708831743,0.000029508326509305713,2.0984893398698308,動いた窓,3000
var_ofi,log1p,符号つき,閉場日,5s,full,3775638.0,1.0594797935686787e-6,0.002563645049050091,6.572275937519044e-6,4.981434002432025,動いた窓,5000
var_ofi,log1p,符号つき,閉場日,5s,sub,93730.0,1.1096358286658408e-6,0.002772478087087862,7.68663474338237e-6,0.8487982322840995,動いた窓,5000
var_ofi,log1p,符号つき,閉場日,10s,full,3775217.0,1.3322088474065328e-6,0.0023161027551711682,5.364331972511477e-6,4.500179459087342,動いた窓,10000
var_ofi,log1p,符号つき,閉場日,10s,sub,47766.0,2.470029572044101e-6,0.004447229419346606,0.000019777849508301947,0.971950558315294,動いた窓,10000
var_ofi,log1p,符号つき,閉場日,30s,full,3773525.0,4.8496865661586265e-6,0.0051687206475727705,0.00002671567313264508,10.040662346899394,動いた窓,30000
var_ofi,log1p,符号つき,閉場日,30s,sub,15179.0,-9.30596483687891e-8,-0.00009977257156366289,9.954566036426233e-9,-0.012291478765339068,動いた窓,30000
var_ofi,log1p,符号つき,閉場日,50s,full,3771870.0,6.566075400304678e-6,0.005613052968597867,0.000031506363628285326,10.901448941870596,動いた窓,50000
var_ofi,log1p,符号つき,閉場日,50s,sub,9506.0,0.000024586053057491013,0.008261312566970406,0.00006824928532918316,0.8054101316031331,動いた窓,50000
var_ofi,log1p,符号つき,閉場日,100s,full,3768005.0,9.034993857705352e-6,0.005527734410459348,0.00003055584771257636,10.73023969858404,動いた窓,100000
var_ofi,log1p,符号つき,閉場日,100s,sub,4747.0,-0.0001001277393208621,-0.023419409581677122,0.0005484687451543502,-1.6136642650508621,動いた窓,100000
var_ofi,log1p,絶対値,立会日,10ms,full,20505296.0,1.6302037526907883e-7,0.013112486263313242,0.00017193729600557846,59.382077218626684,動いた窓,10
var_ofi,log1p,絶対値,立会日,10ms,sub,20505296.0,1.6302037526907883e-7,0.013112486263313242,0.00017193729600557846,59.382077218626684,動いた窓,10
var_ofi,log1p,絶対値,立会日,20ms,full,20505296.0,3.3188763723505614e-7,0.019285195711628136,0.0003719187736358003,87.34495531149673,動いた窓,20
