feature,target,n,n_days,d1,d10,spread_bp,se_bp,t,monotone_rho,max_dec_share,n_dec_pop,family,ab
delta1,fwd_micro_3s,794275,46,4.8933790309023175,-5.481550540524775,-11.340125179682255,0.7755982746579394,-14.62113255046057,-0.9999999999999999,0.11259198640269429,10,4 マイクロプライス,11.340125179682255
ofi_ewma,fwd_mid_60s,794275,46,-5.224725198033162,4.386809760489755,9.40126498034924,0.9401393300193881,9.999863509758029,0.9999999999999999,0.1136369645273992,10,8 OFI,9.40126498034924
ofi_10s,fwd_mid_60s,794183,46,-5.045389023608687,4.249241101077211,8.933380522245967,0.9116881979432299,9.798723447774895,0.9999999999999999,0.14246212774637584,10,8 OFI,8.933380522245967
micro_minus_bid,fwd_micro_60s,794275,46,0.042665085833792145,-7.7447707325080115,-8.798819624937334,0.8036173916455464,-10.949015932719202,-0.7818181818181817,0.10709263164521104,10,4 マイクロプライス,8.798819624937334
d_micro,fwd_micro_10s,794273,46,4.074214135058377,-3.8181139254365957,-8.707390552762053,0.5627376288511905,-15.473268724783681,-0.7333333333333334,0.27232828007498683,9,4 マイクロプライス,8.707390552762053
micro_ret,fwd_micro_10s,794273,46,4.062566595884259,-3.8072329486363907,-8.705531226207746,0.5573540807534476,-15.61939084475591,-0.7333333333333334,0.27194554013544464,9,4 マイクロプライス,8.705531226207746
micro_minus_bid,fwd_micro_30s,794275,46,0.34347775006951003,-7.314926709040584,-8.624389794209023,0.6839009772935613,-12.610582643614274,-0.7818181818181817,0.10709263164521104,10,4 マイクロプライス,8.624389794209023
micro_minus_ask,fwd_micro_60s,794275,46,6.807582306530865,-0.8677603976921662,-8.553328723616909,0.9161457670041792,-9.336209402120058,-0.8181818181818182,0.11378175065311133,10,4 マイクロプライス,8.553328723616909
delta1,fwd_micro_1s,794275,46,3.7285904785277024,-4.094331626304994,-8.507907278183817,0.5950187813798381,-14.298552490148511,-0.9999999999999999,0.11259198640269429,10,4 マイクロプライス,8.507907278183817
delta1_bp,fwd_micro_1s,794275,46,3.731002426031732,-4.120093410884021,-8.507012454309825,0.6135557991103868,-13.86509990883372,-0.9999999999999999,0.11209719555569544,10,4 マイクロプライス,8.507012454309825
obi_x_spread,fwd_micro_1s,794275,46,3.731002426031732,-4.120093410884021,-8.507012454309825,0.6135557991103868,-13.86509990883372,-0.9999999999999999,0.11209719555569544,10,4 マイクロプライス,8.507012454309825
d_micro,fwd_micro_30s,794273,46,3.8578897991465877,-3.8114744333061927,-8.501282302341561,0.5629181059605148,-15.10216532800221,-0.6833333333333333,0.27232828007498683,9,4 マイクロプライス,8.501282302341561
micro_ret,fwd_micro_30s,794273,46,3.8298526942037996,-3.8056486477230163,-8.473102338496476,0.5543350274959706,-15.285164960206426,-0.6833333333333333,0.27194554013544464,9,4 マイクロプライス,8.473102338496476
d_micro,fwd_micro_60s,794273,46,3.6558030178872607,-3.999369957074818,-8.473024281413359,0.5202669307940386,-16.285917439499205,-0.6166666666666666,0.27232828007498683,9,4 マイクロプライス,8.473024281413359
ofi_5s,fwd_mid_60s,794229,46,-4.827311026826976,3.939088419680715,8.456906439647247,0.8867808669360002,9.536636112670651,0.9878787878787878,0.16494613014634318,10,8 OFI,8.456906439647247
micro_ret,fwd_micro_60s,794273,46,3.6198632945194475,-4.009273190618199,-8.448184154666574,0.505266206187032,-16.72026359811475,-0.6166666666666666,0.27194554013544464,9,4 マイクロプライス,8.448184154666574
micro_minus_ask,fwd_micro_30s,794275,46,6.55782137863178,-0.890645709105667,-8.358494602585598,0.7724613949509244,-10.820598488441776,-0.8181818181818182,0.11378175065311133,10,4 マイクロプライス,8.358494602585598
micro_mom,fwd_micro_10s,794275,46,3.8229764372493107,-4.176955532718238,-8.353954672378114,0.8477708113843144,-9.85402488526002,-0.8909090909090909,0.14641906140820246,10,4 マイクロプライス,8.353954672378114
d_micro,fwd_micro_5s,794273,46,3.906736356970073,-3.6016035875543957,-8.286185061260337,0.5116516642099878,-16.194973340025317,-0.7333333333333334,0.27232828007498683,9,4 マイクロプライス,8.286185061260337
micro_ret,fwd_micro_5s,794273,46,3.8952076305576417,-3.5906440197566494,-8.281800046125252,0.5099851143467868,-16.239297605250645,-0.75,0.27194554013544464,9,4 マイクロプライス,8.281800046125252
micro_mom,fwd_micro_30s,794275,46,3.5085323307001692,-4.194219335753623,-8.158435875605933,0.9874619287845644,-8.262025742752325,-0.7818181818181817,0.14641906140820246,10,4 マイクロプライス,8.158435875605933
micro_mom,fwd_micro_5s,794275,46,3.736566433111969,-3.988217791529395,-8.08581899006866,0.7443191354081499,-10.863376481157877,-0.9272727272727272,0.14641906140820246,10,4 マイクロプライス,8.08581899006866
d_obi,fwd_micro_10s,794273,46,3.975578760408948,-2.8282200725649624,-8.03425384106247,0.4800544528287498,-16.73613023214376,-1.0,0.25834820017802446,8,2 板の偏り OBI,8.03425384106247
obi_vel,fwd_micro_10s,794273,46,3.975578760408948,-2.8282200725649624,-8.03425384106247,0.4800544528287498,-16.73613023214376,-1.0,0.25834820017802446,8,2 板の偏り OBI,8.03425384106247
d_obi,fwd_micro_30s,794273,46,3.8448554235435384,-2.8888234681787752,-8.009261785007512,0.4627191675558506,-17.30912040517705,-0.8571428571428572,0.25834820017802446,8,2 板の偏り OBI,8.009261785007512
obi_vel,fwd_micro_30s,794273,46,3.8448554235435384,-2.8888234681787752,-8.009261785007512,0.4627191675558506,-17.30912040517705,-0.8571428571428572,0.25834820017802446,8,2 板の偏り OBI,8.009261785007512
d_micro,fwd_micro_3s,794273,46,3.7975493411789896,-3.3934636878263302,-7.939087811653676,0.4940769382132436,-16.068525360370423,-0.8666666666666667,0.27232828007498683,9,4 マイクロプライス,7.939087811653676
micro_ret,fwd_micro_3s,794273,46,3.7850859563840205,-3.38441654648377,-7.93051363204911,0.4912173471262427,-16.144612315596767,-0.8666666666666667,0.27194554013544464,9,4 マイクロプライス,7.93051363204911
d_obi,fwd_micro_60s,794273,46,3.65048011191904,-2.982445389362931,-7.9197564212665466,0.4708567900099833,-16.819883644661104,-0.7857142857142858,0.25834820017802446,8,2 板の偏り OBI,7.9197564212665466
obi_vel,fwd_micro_60s,794273,46,3.65048011191904,-2.982445389362931,-7.9197564212665466,0.4708567900099833,-16.819883644661104,-0.7857142857142858,0.25834820017802446,8,2 板の偏り OBI,7.9197564212665466
micro_mom,fwd_micro_60s,794275,46,3.1059611502505886,-4.143400350849833,-7.778498492755009,1.0396692911359828,-7.481704575746313,-0.7818181818181817,0.14641906140820246,10,4 マイクロプライス,7.778498492755009
micro_minus_bid,fwd_micro_10s,794275,46,0.5805978957301104,-6.16678136047185,-7.655178013067803,0.6329159762399851,-12.095093662425043,-0.7818181818181817,0.10709263164521104,10,4 マイクロプライス,7.655178013067803
micro_mom,fwd_micro_3s,794275,46,3.5443576733927458,-3.714927154864622,-7.571623238520068,0.6457544601257038,-11.725235683306254,-0.8909090909090909,0.14641906140820246,10,4 マイクロプライス,7.571623238520068
d_obi,fwd_micro_5s,794273,46,3.6980346651807308,-2.6319544420101,-7.48263780252891,0.4314714348034545,-17.342139476596937,-1.0,0.25834820017802446,8,2 板の偏り OBI,7.48263780252891
obi_vel,fwd_micro_5s,794273,46,3.6980346651807308,-2.6319544420101,-7.48263780252891,0.4314714348034545,-17.342139476596937,-1.0,0.25834820017802446,8,2 板の偏り OBI,7.48263780252891
micro_minus_ask,fwd_micro_10s,794275,46,5.695588178260134,-0.8990629272295815,-7.459431885202981,0.624776407796509,-11.93936229364239,-0.8787878787878788,0.11378175065311133,10,4 マイクロプライス,7.459431885202981
d_micro,fwd_micro_1s,794273,46,3.4451880081972153,-3.12773503785058,-7.209735433259753,0.4539643539485025,-15.881721484408931,-0.9833333333333333,0.27232828007498683,9,4 マイクロプライス,7.209735433259753
micro_ret,fwd_micro_1s,794273,46,3.4329792397013366,-3.1168822241132776,-7.190011252486253,0.4497852109738874,-15.985432773385861,-0.9833333333333333,0.27194554013544464,9,4 マイクロプライス,7.190011252486253
d_obi,fwd_micro_3s,794273,46,3.520995068138361,-2.435846539231504,-7.048812488572189,0.4286746554760427,-16.443268568664248,-1.0,0.25834820017802446,8,2 板の偏り OBI,7.048812488572189
obi_vel,fwd_micro_3s,794273,46,3.520995068138361,-2.435846539231504,-7.048812488572189,0.4286746554760427,-16.443268568664248,-1.0,0.25834820017802446,8,2 板の偏り OBI,7.048812488572189
aggr_mom,fwd_micro_60s,794275,46,-4.4800936345608,1.0265024154493183,7.019512072125377,0.6598087592438995,10.63870700984526,0.9030303030303028,0.2873803153819521,10,12 攻撃的な約定フロー,7.019512072125377
ofi_2s,fwd_mid_60s,794268,46,-4.111415410422296,3.05063282286304,6.984800997412744,0.8205656377474962,8.512178278128314,0.9757575757575757,0.22165062674059638,10,8 OFI,6.984800997412744
ofi_ewma,fwd_mid_30s,794275,46,-3.741532722690664,3.286874642423579,6.792572641771619,0.6893365997364426,9.853782091896262,0.9999999999999999,0.1136369645273992,10,8 OFI,6.792572641771619
micro_minus_ask,fwd_micro_5s,794275,46,5.099515124945801,-0.842070001262037,-6.759607715590152,0.5413408506530883,-12.486786665804322,-0.8787878787878788,0.11378175065311133,10,4 マイクロプライス,6.759607715590152
micro_minus_bid,fwd_micro_5s,794275,46,0.5563758433269668,-5.411961756130903,-6.733092717577347,0.5081054566528364,-13.251368646839273,-0.7818181818181817,0.10709263164521104,10,4 マイクロプライス,6.733092717577347
ofi_per_event,fwd_mid_60s,428654,46,-4.242996551483157,3.1485508028999654,6.680982011212262,0.803035213147888,8.31966257746394,0.9999999999999999,0.13214620649754813,10,8 OFI,6.680982011212262
depth_diff,fwd_micro_60s,794275,46,2.710778785903147,-3.565946127180987,-6.616618903741741,0.7550170239384472,-8.763536044825873,-0.9515151515151514,0.11196374051808253,10,2 板の偏り OBI,6.616618903741741
depth_diff,fwd_micro_30s,794275,46,2.818935622181984,-3.5051184915453932,-6.490673042586091,0.6416935940446421,-10.114910142198708,-0.9515151515151514,0.11196374051808253,10,2 板の偏り OBI,6.490673042586091
ofi_10s,fwd_mid_30s,794183,46,-3.5889076775841326,3.1773650124360437,6.455781039210605,0.6626916529163258,9.741756985772295,0.9999999999999999,0.14246212774637584,10,8 OFI,6.455781039210605
aggr_mom,fwd_mid_60s,794275,46,-4.210340744583497,0.9601138654931972,6.453394597476264,0.6284633117053194,10.268530361724919,0.9030303030303028,0.2873803153819521,10,12 攻撃的な約定フロー,6.453394597476264
obi1,fwd_micro_60s,794275,46,2.190415848529882,-3.71531106638802,-6.364877109314816,0.7682680726833153,-8.28470860058564,-0.9151515151515152,0.10778508702905165,10,2 板の偏り OBI,6.364877109314816
depth_ratio,fwd_micro_60s,794275,46,2.190415848529882,-3.71531106638802,-6.364877109314816,0.7682680726833153,-8.28470860058564,-0.9151515151515152,0.10778508702905165,10,2 板の偏り OBI,6.364877109314816
log_depth_ratio,fwd_micro_60s,794275,46,2.190415848529882,-3.71531106638802,-6.364877109314816,0.7682680726833153,-8.28470860058564,-0.9151515151515152,0.10778508702905165,10,2 板の偏り OBI,6.364877109314816
obi1,fwd_micro_30s,794275,46,2.431595502431569,-3.6799840745963346,-6.363097260573252,0.6690917716779482,-9.510051580242688,-0.9515151515151514,0.10778508702905165,10,2 板の偏り OBI,6.363097260573252
depth_ratio,fwd_micro_30s,794275,46,2.431595502431569,-3.6799840745963346,-6.363097260573252,0.6690917716779482,-9.510051580242688,-0.9515151515151514,0.10778508702905165,10,2 板の偏り OBI,6.363097260573252
log_depth_ratio,fwd_micro_30s,794275,46,2.431595502431569,-3.6799840745963346,-6.363097260573252,0.6690917716779482,-9.510051580242688,-0.9515151515151514,0.10778508702905165,10,2 板の偏り OBI,6.363097260573252
d_obi,fwd_micro_1s,794273,46,3.151810778146533,-2.2056864795982762,-6.337488324555477,0.4143029485188388,-15.296749268168206,-1.0,0.25834820017802446,8,2 板の偏り OBI,6.337488324555477
obi_vel,fwd_micro_1s,794273,46,3.151810778146533,-2.2056864795982762,-6.337488324555477,0.4143029485188388,-15.296749268168206,-1.0,0.25834820017802446,8,2 板の偏り OBI,6.337488324555477
delta1_bp,fwd_micro_500ms,794275,46,2.739314941793092,-2.9931992342233036,-6.328089766436287,0.5079928997678314,-12.457043729013579,-0.9999999999999999,0.11209719555569544,10,4 マイクロプライス,6.328089766436287
obi_x_spread,fwd_micro_500ms,794275,46,2.739314941793092,-2.9931992342233036,-6.328089766436287,0.5079928997678314,-12.457043729013579,-0.9999999999999999,0.11209719555569544,10,4 マイクロプライス,6.328089766436287
ofi_pct,fwd_mid_60s,777009,45,-3.046493336407073,1.1672602722395755,6.319963485071592,0.9630874597042417,6.562190610406676,0.7166666666666667,0.20326534184288728,9,8 OFI,6.319963485071592
delta1,fwd_micro_500ms,794275,46,2.7422406574353393,-2.974733311873758,-6.293365532897071,0.48094202986572737,-13.085497091310765,-0.9999999999999999,0.11259198640269429,10,4 マイクロプライス,6.293365532897071
ofi_5s,fwd_mid_30s,794229,46,-3.4907777852711477,3.045838990533493,6.281279639028287,0.6457517359164489,9.727081306431046,0.9878787878787878,0.16494613014634318,10,8 OFI,6.281279639028287
micro_minus_ask,fwd_micro_3s,794275,46,4.597897095729641,-0.8027394859813726,-6.249425995783007,0.49017928506608044,-12.749265801676074,-0.8787878787878788,0.11378175065311133,10,4 マイクロプライス,6.249425995783007
micro_mom,fwd_micro_1s,794275,46,2.926131640882317,-3.055635238510398,-6.194550245665917,0.44748359751409394,-13.843077780009162,-0.9999999999999999,0.14641906140820246,10,4 マイクロプライス,6.194550245665917
d_micro,fwd_micro_500ms,794273,46,2.8350297777042526,-2.548422418599851,-6.0569035002295895,0.47284133779508897,-12.809589636290251,-0.9833333333333333,0.27232828007498683,9,4 マイクロプライス,6.0569035002295895
micro_minus_bid,fwd_micro_3s,794275,46,0.47462005372108335,-4.86308765404302,-6.048071075886592,0.47179815099371714,-12.819191985275783,-0.7818181818181817,0.10709263164521104,10,4 マイクロプライス,6.048071075886592
micro_ret,fwd_micro_500ms,794273,46,2.8285439990742316,-2.549877069507629,-6.047773482453273,0.468432318359983,-12.910666590270683,-0.9833333333333333,0.27194554013544464,9,4 マイクロプライス,6.047773482453273
depth_diff,fwd_micro_10s,794275,46,2.741410398019243,-3.2056582062355305,-6.0068888460063725,0.5370520590155582,-11.184928435089297,-0.9515151515151514,0.11196374051808253,10,2 板の偏り OBI,6.0068888460063725
trade_dollar_imb,fwd_micro_60s,794275,46,-5.106363317870307,0.09542638482922101,5.960264614827802,0.6814543214158559,8.74638904988404,0.09999999999999999,0.8643517673349911,5,12 攻撃的な約定フロー,5.960264614827802
signed_vol,fwd_micro_60s,794275,46,-5.108810202002065,0.09460619640580958,5.9552716077797925,0.6757495857050789,8.812837970986022,0.09999999999999999,0.8645318057347896,5,12 攻撃的な約定フロー,5.9552716077797925
obi1,fwd_micro_10s,794275,46,2.370623667763171,-3.3114913345623442,-5.872055537577222,0.5129117604952842,-11.448471237834312,-0.9515151515151514,0.10778508702905165,10,2 板の偏り OBI,5.872055537577222
depth_ratio,fwd_micro_10s,794275,46,2.370623667763171,-3.3114913345623442,-5.872055537577222,0.5129117604952842,-11.448471237834312,-0.9515151515151514,0.10778508702905165,10,2 板の偏り OBI,5.872055537577222
log_depth_ratio,fwd_micro_10s,794275,46,2.370623667763171,-3.3114913345623442,-5.872055537577222,0.5129117604952842,-11.448471237834312,-0.9515151515151514,0.10778508702905165,10,2 板の偏り OBI,5.872055537577222
size_wgt_imb,fwd_micro_60s,794275,44,-5.209233146501398,0.09692627218950113,5.860738648560232,0.6368785975442534,9.2022854452304,0.7,0.8663422618110855,5,12 攻撃的な約定フロー,5.860738648560232
trade_imb,fwd_micro_60s,794275,44,-5.209233146501398,0.09692128216613656,5.860712995804786,0.6368793198050953,9.202234730432673,0.7,0.8663410028012968,5,12 攻撃的な約定フロー,5.860712995804786
signed_cnt,fwd_micro_60s,794275,46,-5.1728702047551325,0.09269470357362232,5.764537043566014,0.6242590880549969,9.234206043401905,0.19999999999999998,0.8675874224922099,5,12 攻撃的な約定フロー,5.764537043566014
depth_diff,fwd_micro_5s,794275,46,2.4925218707126224,-2.9118668232257843,-5.46981181676238,0.46847155534667256,-11.675867519244957,-0.9515151515151514,0.11196374051808253,10,2 板の偏り OBI,5.46981181676238
signed_vol,fwd_mid_60s,794275,46,-4.681010061271575,0.07518263353123483,5.469643487995218,0.642072482743584,8.51873212915676,0.09999999999999999,0.8645318057347896,5,12 攻撃的な約定フロー,5.469643487995218
trade_dollar_imb,fwd_mid_60s,794275,46,-4.677501186688483,0.0757735766479413,5.46009999180539,0.6470432323010598,8.438539682097913,0.09999999999999999,0.8643517673349911,5,12 攻撃的な約定フロー,5.46009999180539
aggr_mom,fwd_micro_30s,794275,46,-3.426654338786736,0.9026063929999587,5.391993485295573,0.5761970699167372,9.357898133835942,0.8545454545454544,0.2873803153819521,10,12 攻撃的な約定フロー,5.391993485295573
ofi_1s,fwd_mid_60s,794273,46,-3.425043673657603,1.6844909531477454,5.381382449611825,0.6811566841185644,7.900359161233928,0.9833333333333333,0.23742844085094167,9,8 OFI,5.381382449611825
ofi_per_time,fwd_mid_60s,794273,46,-3.425043673657603,1.6844909531477454,5.381382449611825,0.6811566841185644,7.900359161233928,0.9833333333333333,0.23742844085094167,9,8 OFI,5.381382449611825
trade_imb,fwd_mid_60s,794275,44,-4.7740003431660325,0.0771987375047891,5.35126461501831,0.589601905395428,9.076063978167404,0.7,0.8663410028012968,5,12 攻撃的な約定フロー,5.35126461501831
size_wgt_imb,fwd_mid_60s,794275,44,-4.7740003431660325,0.07719960004473589,5.351228077752057,0.5896030014833983,9.075985136250589,0.7,0.8663422618110855,5,12 攻撃的な約定フロー,5.351228077752057
ofi_dollar,fwd_mid_60s,794273,46,-3.254750989390968,1.7459942130172106,5.3485502376268474,0.6595912784871557,8.108885626708602,0.9833333333333333,0.2412331780131013,9,8 OFI,5.3485502376268474
signed_cnt,fwd_mid_60s,794275,46,-4.785822320894791,0.0758890541910427,5.32647402356194,0.5762051384793611,9.24405852682747,0.19999999999999998,0.8675874224922099,5,12 攻撃的な約定フロー,5.32647402356194
ofi_2s,fwd_mid_30s,794268,46,-3.0380370894001634,2.418846699698849,5.280461031726975,0.5945412890849885,8.881571605991764,0.9878787878787878,0.22165062674059638,10,8 OFI,5.280461031726975
obi1,fwd_micro_5s,794275,46,2.182286223682352,-2.9576647356355754,-5.272687235026087,0.42103473287080134,-12.523164535796298,-0.9515151515151514,0.10778508702905165,10,2 板の偏り OBI,5.272687235026087
depth_ratio,fwd_micro_5s,794275,46,2.182286223682352,-2.9576647356355754,-5.272687235026087,0.42103473287080134,-12.523164535796298,-0.9515151515151514,0.10778508702905165,10,2 板の偏り OBI,5.272687235026087
log_depth_ratio,fwd_micro_5s,794275,46,2.182286223682352,-2.9576647356355754,-5.272687235026087,0.42103473287080134,-12.523164535796298,-0.9515151515151514,0.10778508702905165,10,2 板の偏り OBI,5.272687235026087
d_obi,fwd_micro_500ms,794273,46,2.5852537318014077,-1.7742479912652254,-5.228644878981619,0.41661384671572665,-12.550338689413138,-1.0,0.25834820017802446,8,2 板の偏り OBI,5.228644878981619
obi_vel,fwd_micro_500ms,794273,46,2.5852537318014077,-1.7742479912652254,-5.228644878981619,0.41661384671572665,-12.550338689413138,-1.0,0.25834820017802446,8,2 板の偏り OBI,5.228644878981619
aggr_mom,fwd_mid_30s,794275,46,-3.264893298646648,0.8720966295341288,5.059956208099237,0.5610686011153835,9.018426976737306,0.9030303030303028,0.2873803153819521,10,12 攻撃的な約定フロー,5.059956208099237
aggr_imb,fwd_micro_60s,794275,21,-3.9735793521233305,0.974693432905348,5.024902888718212,0.6177604590361085,8.134063641040681,0.7333333333333332,0.3164546284347361,10,12 攻撃的な約定フロー,5.024902888718212
qa1,fwd_micro_30s,794275,46,-2.0554443516236187,2.5357454966592012,4.966546767706263,0.6404097920356283,7.755263628807781,0.9878787878787878,0.11115545623367222,10,3 板の厚み,4.966546767706263
cum_a1,fwd_micro_30s,794275,46,-2.0554443516236187,2.5357454966592012,4.966546767706263,0.6404097920356283,7.755263628807781,0.9878787878787878,0.11115545623367222,10,3 板の厚み,4.966546767706263
ofi_per_event,fwd_mid_30s,428654,46,-3.107208172102824,2.35728420285375,4.955808895289109,0.566202348887486,8.752716948325327,0.9999999999999999,0.13214620649754813,10,8 OFI,4.955808895289109
depth_diff,fwd_micro_3s,794275,46,2.2227382018301216,-2.6456243865416984,-4.917640091799206,0.43300041840125425,-11.357125496451856,-0.9393939393939393,0.11196374051808253,10,2 板の偏り OBI,4.917640091799206
qb1,fwd_micro_30s,794275,46,1.903076039405402,-2.802979107773764,-4.9001742552541465,0.46910184063831817,-10.445864481338129,-0.9878787878787878,0.11782569009474049,10,3 板の厚み,4.9001742552541465
cum_b1,fwd_micro_30s,794275,46,1.903076039405402,-2.802979107773764,-4.9001742552541465,0.46910184063831817,-10.445864481338129,-0.9878787878787878,0.11782569009474049,10,3 板の厚み,4.9001742552541465
qa1,fwd_micro_60s,794275,46,-1.9327666542951234,2.47495831958716,4.880678225975504,0.8018308333212978,6.086917617970661,0.9878787878787878,0.11115545623367222,10,3 板の厚み,4.880678225975504
cum_a1,fwd_micro_60s,794275,46,-1.9327666542951234,2.47495831958716,4.880678225975504,0.8018308333212978,6.086917617970661,0.9878787878787878,0.11115545623367222,10,3 板の厚み,4.880678225975504
trade_dollar_imb,fwd_micro_30s,794275,46,-4.2292121137541105,0.12097067288510373,4.844123006222872,0.47600696228137485,10.176580155479822,0.09999999999999999,0.8643517673349911,5,12 攻撃的な約定フロー,4.844123006222872
signed_vol,fwd_micro_30s,794275,46,-4.233147630879784,0.120317469455022,4.83653848552526,0.46837885445741206,10.326124758830307,0.09999999999999999,0.8645318057347896,5,12 攻撃的な約定フロー,4.83653848552526
ofi_pct,fwd_mid_30s,777009,45,-2.2502559593844276,0.9531864514916201,4.831641873671825,0.6965296234912128,6.936735654478276,0.8166666666666667,0.20326534184288728,9,8 OFI,4.831641873671825
aggr_imb,fwd_mid_60s,794275,21,-3.829111082777686,0.9187170772252168,4.8056513074568254,0.5782524559134228,8.310645736671697,0.709090909090909,0.3164546284347361,10,12 攻撃的な約定フロー,4.8056513074568254
qb1,fwd_micro_60s,794275,46,1.8630334823049108,-2.8188997228324584,-4.7896914750552115,0.5012040860835423,-9.556369566901038,-0.9878787878787878,0.11782569009474049,10,3 板の厚み,4.7896914750552115
cum_b1,fwd_micro_60s,794275,46,1.8630334823049108,-2.8188997228324584,-4.7896914750552115,0.5012040860835423,-9.556369566901038,-0.9878787878787878,0.11782569009474049,10,3 板の厚み,4.7896914750552115
size_wgt_imb,fwd_micro_30s,794275,44,-4.3076700787596724,0.12306437591510982,4.783860086122963,0.43412617270338016,11.019515493233277,0.7,0.8663422618110855,5,12 攻撃的な約定フロー,4.783860086122963
trade_imb,fwd_micro_30s,794275,44,-4.3076700787596724,0.12304924671457085,4.783673134207364,0.4341188080177777,11.019271788868144,0.7,0.8663410028012968,5,12 攻撃的な約定フロー,4.783673134207364
signed_cnt,fwd_micro_30s,794275,46,-4.283980004987683,0.12292023703372496,4.773882486862362,0.4228036980761725,11.291014029877992,0.7,0.8675874224922099,5,12 攻撃的な約定フロー,4.773882486862362
qb1,fwd_micro_10s,794275,46,1.8120724510490833,-2.5788351173928863,-4.7662246531051204,0.3800485579575173,-12.541093903158291,-0.9878787878787878,0.11782569009474049,10,3 板の厚み,4.7662246531051204
cum_b1,fwd_micro_10s,794275,46,1.8120724510490833,-2.5788351173928863,-4.7662246531051204,0.3800485579575173,-12.541093903158291,-0.9878787878787878,0.11782569009474049,10,3 板の厚み,4.7662246531051204
obi1,fwd_micro_3s,794275,46,1.9442311627146946,-2.689811343797364,-4.760536167431843,0.38110522289369464,-12.491395765415016,-0.9515151515151514,0.10778508702905165,10,2 板の偏り OBI,4.760536167431843
depth_ratio,fwd_micro_3s,794275,46,1.9442311627146946,-2.689811343797364,-4.760536167431843,0.38110522289369464,-12.491395765415016,-0.9515151515151514,0.10778508702905165,10,2 板の偏り OBI,4.760536167431843
log_depth_ratio,fwd_micro_3s,794275,46,1.9442311627146946,-2.689811343797364,-4.760536167431843,0.38110522289369464,-12.491395765415016,-0.9515151515151514,0.10778508702905165,10,2 板の偏り OBI,4.760536167431843
micro_minus_ask,fwd_micro_1s,794275,46,3.491242537399445,-0.5986155116946892,-4.729445541804488,0.3740515931285748,-12.643832104141874,-0.8666666666666665,0.11378175065311133,10,4 マイクロプライス,4.729445541804488
ofi_ewma,fwd_micro_60s,794275,46,-2.887052689045205,2.0069423372075232,4.674937777611834,0.9737207313195141,4.801107368102048,0.2606060606060606,0.1136369645273992,10,8 OFI,4.674937777611834
