dt,side,delta,grp,n,markout,obi,ofi,aggr,depth,qdepl,drift
2026-05-04,1,0.0,0,2450,-15.179920972213708,-0.2215667900274554,-9.675872653061244,-10.119986938775535,5.0404751020408165,2.0391229977655567,-5.065643715766608
2026-05-04,1,0.0,1,2450,-4.965142197738489,-0.16809728910612148,-5.2031416326530735,-5.1990114285714455,5.077417142857143,1.924956078893224,-3.432109029401797
2026-05-04,1,0.0,2,2451,-2.0455076250333266,-0.11249234848046849,-5.3239228886169,-6.304487556099578,7.118208486332109,1.983127761346087,-2.7603556402399354
2026-05-04,1,0.0,3,2448,-0.27034855712960965,-0.07237673869535602,-3.5107626633987037,-4.374956699346416,10.439717320261439,1.9881595569545287,-1.9812125802981853
2026-05-04,1,0.0,4,2450,7.272213481985183,0.003913504406824754,-3.92531387755102,-6.699531428571467,7.002885714285714,2.024731595905755,-3.166940764148202
2026-05-04,1,0.5,0,2450,-15.179920972213708,-0.21333025279086884,-4.7160930612245044,-0.6161142857142837,5.253728163265307,0.3157614893360034,-1.836509475068284
2026-05-04,1,0.5,1,2450,-4.965142197738489,-0.249706744794957,-3.2452346938775576,0.01735102040815892,3.7411816326530616,0.24358130010921183,-0.9555222151580582
2026-05-04,1,0.5,2,2451,-2.0455076250333266,-0.27757749572657636,-2.8452456140350906,-0.4099522643818852,3.3145320277437778,0.21799218620883037,-0.8127865596820927
2026-05-04,1,0.5,3,2448,-0.27034855712960965,-0.24541568083768117,-0.07644035947713007,-0.12226960784313416,5.079393790849673,0.25064101792989074,-0.5766370699610687
2026-05-04,1,0.5,4,2450,7.272213481985183,-0.12722520350595815,-1.0825514285714208,-0.2359461224489789,6.947943673469389,0.26986849031079546,-1.652918795093027
2026-05-04,1,1.0,0,2450,-15.179920972213708,-0.1962661964052496,-2.3729412244898076,-0.3814065306122498,5.200275102040816,0.2680665382179784,-1.2410183420549368
2026-05-04,1,1.0,1,2450,-4.965142197738489,-0.22584852249209397,-3.231571020408168,-0.159686938775508,3.0963697959183674,0.21043265843993691,-0.7867342249029476
2026-05-04,1,1.0,2,2451,-2.0455076250333266,-0.2659797570756987,-1.8446768665850728,-0.5484675642594833,3.639767441860465,0.1881150838705294,-0.7343375463949289
2026-05-04,1,1.0,3,2448,-0.27034855712960965,-0.2312870462274446,-1.1499995915032708,-0.24876102941176603,3.9709808006535945,0.2221766363765156,-0.48852054648900417
2026-05-04,1,1.0,4,2450,7.272213481985183,-0.15389466873587865,-3.408116326530614,-0.7227616326530615,5.036438775510204,0.2396365700602726,-1.4070641209541763
2026-05-04,1,2.0,0,2450,-15.179920972213708,-0.17587723978727737,-2.421212653061222,-0.23300285714286478,4.626084897959184,0.17981762936494428,-0.33931975737497766
2026-05-04,1,2.0,1,2450,-4.965142197738489,-0.20953503288491768,-1.7635269387755341,-0.13007795918367482,3.4360579591836737,0.15431615975142923,-0.3902776993233171
2026-05-04,1,2.0,2,2451,-2.0455076250333266,-0.24383679875117184,-0.25323296613626456,-0.5898547531619764,3.694228886168911,0.13182878086660896,-0.5526338390223102
2026-05-04,1,2.0,3,2448,-0.27034855712960965,-0.2724344322200527,-0.9282687908496656,-0.06171405228757363,3.652411764705882,0.15997178130201853,-0.25743298669934067
2026-05-04,1,2.0,4,2450,7.272213481985183,-0.13832235072994406,-1.567806530612243,-0.12055877551020293,6.020844489795918,0.15274992178388472,-0.7831036364714108
2026-05-04,-1,0.0,0,2853,-15.151322481079243,-0.24300619570206147,-8.307400981423088,-6.16513529617949,4.410319313003855,1.9833617191880129,-4.99006903259017
2026-05-04,-1,0.0,1,2859,-4.07777105068848,-0.19793519371521526,-4.462831409583781,-3.9636701643931493,6.166221406086044,1.87212619014283,-2.905464885336434
2026-05-04,-1,0.0,2,2854,-1.4776301458131824,-0.01588653161590585,-3.5625809390329395,-3.1113580939032857,7.457405746320952,1.8907975587291759,-2.087766997251423
2026-05-04,-1,0.0,3,2848,0.06596383323260856,0.04504198171276454,-1.4844023876404564,-2.086752808988757,9.811772120786518,1.9614118802727412,-1.4585808454216598
2026-05-04,-1,0.0,4,2849,6.653660264002564,0.019172743418346957,-4.955614601614624,-4.613539136539151,10.272409968409969,2.0200178927579096,-2.4761317287950617
2026-05-04,-1,0.5,0,2853,-15.151322481079243,-0.28393210862491314,-4.64037679635472,0.06271363477042592,3.3899460217315105,0.3569306804018502,-2.0089440335626194
2026-05-04,-1,0.5,1,2859,-4.07777105068848,-0.3602981838314077,-3.08222490381252,0.12386428821266385,2.4965292060160893,0.2949225428582721,-1.0167214689293784
2026-05-04,-1,0.5,2,2854,-1.4776301458131824,-0.2801046430620766,-0.9001191310441615,-0.23713209530483267,2.6074327259985988,0.29022107406829933,-0.7021750863278218
2026-05-04,-1,0.5,3,2848,0.06596383323260856,-0.2526344736355136,-0.7325143960674223,-0.24416502808988347,3.261108146067416,0.3100674716198694,-0.5571951833394051
2026-05-04,-1,0.5,4,2849,6.653660264002564,-0.17416922640712848,-2.2389017199017336,1.3603180063180087,4.6680617760617755,0.34648382067767747,-1.055871674069683
2026-05-04,-1,1.0,0,2853,-15.151322481079243,-0.2539764799910085,-2.956890641430089,0.08958149316510022,3.719677882930249,0.3014513834038877,-1.5623229459320955
2026-05-04,-1,1.0,1,2859,-4.07777105068848,-0.32173372723317795,-1.2724627492130083,-0.40076705141657487,2.5269391395592864,0.25017318829675245,-0.8216237906557416
2026-05-04,-1,1.0,2,2854,-1.4776301458131824,-0.25633248977038525,-0.8374334267694503,-0.24844744218639878,2.585739663629993,0.24838559253143927,-0.6003575814941673
2026-05-04,-1,1.0,3,2848,0.06596383323260856,-0.2865397532328184,-0.7210870786516881,-0.20752563202246702,3.1484055477528097,0.2609102371948063,-0.4672689899391726
2026-05-04,-1,1.0,4,2849,6.653660264002564,-0.16798096945491947,-0.6604777114777238,0.9378441558441575,4.783984204984206,0.28160077525537874,-0.9261558307345408
2026-05-04,-1,2.0,0,2853,-15.151322481079243,-0.19240249039072504,-3.678637223974763,-0.6388710129687993,4.254824745881528,0.22053902479125423,-0.6067271930550354
2026-05-04,-1,2.0,1,2859,-4.07777105068848,-0.31644289282587307,-1.9135575376005471,-0.08864078349072657,2.5020279818118225,0.18011146600995814,-0.4922495391613568
2026-05-04,-1,2.0,2,2854,-1.4776301458131824,-0.23936122022529657,-0.6390192711983067,0.035788717589349185,2.582699719691661,0.17022323778310408,-0.395823166444715
2026-05-04,-1,2.0,3,2848,0.06596383323260856,-0.2635271414350445,-0.3799452247190949,0.05991151685393738,2.818363764044944,0.17491514315307652,-0.28661602843037276
2026-05-04,-1,2.0,4,2849,6.653660264002564,-0.16782063156452956,-0.1912299052299134,0.5008097578097581,4.808440856440856,0.18202938797888832,-0.547913088289572
2026-05-05,1,0.0,0,1913,-11.808105428339282,-0.17716873958507917,-20.425968635650612,-21.701066387872434,12.029121275483531,1.993306741568193,-4.463310462584825
2026-05-05,1,0.0,1,1911,-3.8536241402887623,-0.18050655991614314,-11.102364730507572,-6.391317634746205,9.060658294086865,1.9108135495122027,-2.6944437878711245
2026-05-05,1,0.0,2,1914,-1.5160232402906555,-0.20547246748955508,-7.808933646812946,-5.246543887147331,6.706879832810868,1.9887893050095458,-2.028539018923018
2026-05-05,1,0.0,3,1905,0.07684252783250127,0.019450476064561753,-5.535566929133728,-5.507405249343826,15.944235695538058,1.9351505633334556,-1.7511832581350077
2026-05-05,1,0.0,4,1909,6.098835231382538,0.018317779225878034,-8.33074436877939,-9.022324253535833,16.67551126244107,2.0313264788190777,-3.1709431630093556
2026-05-05,1,0.5,0,1913,-11.808105428339282,-0.2185756348598317,-10.497388395190717,-3.7707741766858422,11.918902770517512,0.3049676294045889,-1.967531887839379
2026-05-05,1,0.5,1,1911,-3.8536241402887623,-0.2721550891893266,-5.990021454735668,-0.35609471480900823,7.457779173207746,0.1600460762424859,-1.01026433390564
2026-05-05,1,0.5,2,1914,-1.5160232402906555,-0.37645497701450825,-4.929933124346887,-0.3900621734587277,4.007296238244514,0.16601201457620413,-0.6211128353259638
2026-05-05,1,0.5,3,1905,0.07684252783250127,-0.23057793185144598,-0.9130908136481581,0.371933333333318,8.10722467191601,0.1728055622018557,-0.6767494707508654
2026-05-05,1,0.5,4,1909,6.098835231382538,-0.18687464264545858,-6.051154531168119,0.2448905185961107,7.358115243583027,0.3041568098001853,-1.9681767994184702
2026-05-05,1,1.0,0,1913,-11.808105428339282,-0.24129642502218784,-9.648450078410832,-0.7824830109775437,12.833853633037114,0.25933774862461206,-1.3662895149256558
2026-05-05,1,1.0,1,1911,-3.8536241402887623,-0.27073996165118724,-4.340570905285085,-0.9244181057038122,5.869492935635793,0.12990969854203344,-0.774160739580747
2026-05-05,1,1.0,2,1914,-1.5160232402906555,-0.34668887667508824,-3.3471687565308472,-0.489133751306171,4.399577324973876,0.1336944792088966,-0.504863826364867
2026-05-05,1,1.0,3,1905,0.07684252783250127,-0.23765126049388255,-0.577522834645543,-0.03087506561680267,7.5841385826771655,0.13825693677249612,-0.6246452069367874
