hd,qd,n,n_fill,sum_pnl,mean_p,mean_q,mean_spread,mean_obi,mean_ofi,p_fill,pnl_per_fill,ev_pooled,ev_daily,se_daily,n_days,ev_h1,ev_h2
2,4,232184,1809.0,-1472.8302270928398,0.006591733602354883,-1.0945527163570263,2.0057158942807956,0.20349728324576635,6.60212605884314,0.007791234538124935,-0.8141681741806743,-0.006343375198518588,-0.006930604288965281,0.0019962138959721373,39,-0.004582687851226379,-0.009046777034458822
2,5,123056,1357.0,-1232.285193269141,0.006819946141556575,-0.8876681182130035,2.3829056107600275,0.16119360854817114,4.055056506510697,0.01102749967494474,-0.9080952050620051,-0.01001401957864014,-0.013253900512542457,0.006019651942540814,39,-0.004248448730644352,-0.019946129688915248
2,6,92378,1184.0,-1235.9330706521869,0.006790178217474,-0.6919346860380455,2.824098001604452,0.10648706004777067,3.7877562293419444,0.01281690445777133,-1.0438623907535363,-0.013379084529348837,-0.018188292182476747,0.008428649068554376,37,-0.0076486153582306085,-0.026423238747702863
2,7,56887,966.0,-1189.9814223023131,0.006760188997567387,-0.48368476408046435,3.2866369336882784,0.05902623214326162,-0.6426358739193928,0.01698103257334716,-1.2318648263999101,-0.02091833674305752,-0.03193220563929785,0.013111567472255047,37,-0.009608713750127488,-0.047140537527913674
2,8,42011,1067.0,-1554.0905153434724,0.006895292490923277,-0.2132035657218178,3.9957877830793875,-0.03423408768131354,-14.137832592924305,0.0253981100188046,-1.4565047004156255,-0.03699246662406209,-0.04598270985034396,0.015745584079817607,37,-0.013265601346699253,-0.08630651416030591
2,9,27948,1333.0,-3234.2796499775723,0.0068045086376774516,0.5537200647565625,5.668835060650712,-0.06813157405616359,-25.73535366692995,0.04769572062401603,-2.42631631656232,-0.11572490518024804,-0.12767504512466735,0.033455652856272965,39,-0.06268368858364062,-0.20860316111459684
3,0,1156789,17470.0,-25981.432032172568,0.01052182789213554,-2.4505380553632605,0.29700746507725095,0.3853277286655054,32.85024051171037,0.015102149138693401,-1.4872027494088476,-0.022459957721047287,-0.023232345127617047,0.005121136386637334,39,-0.03332382694444471,-0.01891463830940885
3,1,603095,6078.0,-6224.457150306553,0.0098102584434913,-1.8702275852080255,0.7994007426319731,0.3032852096214357,17.22426987176273,0.010078014243195517,-1.0240962734956487,-0.010320856830692598,-0.010015882592671036,0.002053918923460383,39,-0.01726695654508738,-0.00699556063619772
3,2,367447,4520.0,-4405.907603664324,0.010368847070149092,-1.5490766880177744,1.159299866702636,0.19812845492749945,4.042226212785015,0.012301093763182173,-0.9747583193947619,-0.011990593483316842,-0.010667389169419457,0.0018728536957314862,39,-0.011941725906957978,-0.012035647669511842
3,3,257457,3058.0,-2510.5274865552783,0.010202622258962476,-1.2997153832030957,1.5311090747190375,0.15821758105955408,3.374162078908998,0.011877711617862401,-0.8209704010972133,-0.009751249671033526,-0.00993436116232351,0.0032119633876634664,39,-0.005073737454855104,-0.014480535319568803
