dt,grid_s,series,n,rv,rvol,bv,medrv,rho1,rv_ac1,rv_nw5,rs_up,rs_dn,rq,tq,se_rv,jump,rj,z,mean_abs,max_share,zero_share,ret_sum,park_bp,oc_bp,gap_max_s
2026-05-04,0.0,mid,24179,451432.56726251816,671.8873173847816,213539.95050402032,302996.9708164178,-0.1089575825484656,353104.46754608286,316973.55954301765,245381.69971610067,206050.86754641743,9598038540202.984,2777227355731.43,28176.501918561156,237892.61675849784,0.5269726510895656,13.454707031766969,1.1425460648043584,0.0463916779189759,0.30303155630919393,707.4552957685753,933.0503368496857,707.4552957685753,4371.048873248
2026-05-04,0.0,micro,24179,4057686.9700044505,2014.3701174323578,3984899.3176576714,4813307.945119134,-0.4822721312775345,143940.0081005767,1003987.992097422,2041577.0649616686,2016109.905042782,57888840395610.23,73220892623352.0,69197.95424217675,72787.65234677913,0.01793821280075217,1.6645305243734387,7.236942547860132,0.005541739826965965,0.0002067910169982216,679.5872075250388,933.0503368496857,707.4552957685753,4371.048873248
2026-05-04,0.0,spread,24179,80746265.94429983,8985.892606986788,35644636.46878568,56342794.83338754,-0.210721983623157,46716242.929676145,36235654.58527848,40505115.44252701,40241150.50177283,8.498271086776787e+16,1.1794910930515776e+16,2651313.7277667867,45101629.47551415,0.5585599401788565,36.52829406747833,16.04003879044174,0.005094038134674339,0.30212167583440175,-184.37192081587816,933.0503368496857,707.4552957685753,4371.048873248
2026-05-04,0.0,bp,24179,12519.877950489255,111.89226045839477,12558.93621140147,15647.430499854529,-0.5052618319522196,-131.74159111509653,2564.551310068895,6218.25006852351,6301.627881965745,197084031.63970864,379390671.50915056,127.679610489514,0.0,-0.0031196998139017443,-0.40080680453722406,0.47530254284481277,0.0003185159209708839,0.07303858720377186,0.039444291131045306,933.0503368496857,707.4552957685753,4371.048873248
2026-05-04,0.0,ofi,24179,2379755.793978,1542.6457123973735,1746942.075641267,2614488.8100563134,-0.41003375731861263,428330.8192379996,1202397.3443769997,1311589.6875409998,1068166.1064370002,179682376910602.66,16083984936770.537,121912.5940303155,632813.718336733,0.2659154018820232,23.080112277117284,4.098564456759996,0.058144877165189984,0.0034740890855701227,1030.5079999999457,933.0503368496857,707.4552957685753,4371.048873248
2026-05-04,0.1,mid,863855,481000.6274576113,693.5420877334059,13234.207579387477,24757.29858831031,-0.005489957213570313,475720.44683459,446955.70512957673,264894.0457310212,216106.58172659,362318100450876.75,90883853337.08806,28962.736130408535,467766.41987822385,0.9724860908200089,50.84543663052765,0.031509275381881106,0.043539889694686036,0.9810130172309011,707.4552957685752,933.0503368496857,707.4552957685753,4371.048873248
2026-05-04,0.1,micro,863855,3958697.3682659636,1989.6475487547948,145204.2259952804,292798.037304658,-0.012746905476965683,3857776.1688171397,3345227.018818573,1999575.5101032818,1959121.8581626816,1976450577963197.2,2007878419353.3904,67645.28824896413,3813493.1422706833,0.9633202004378313,117.56964965268557,0.19784192400469156,0.005680314354740481,0.9729838919726111,679.5872075250385,933.0503368496857,707.4552957685753,4371.048873248
2026-05-04,0.1,spread,863855,75401522.99101885,8683.40503437556,2058572.431045491,3847145.1006178656,-0.009869697727749496,73913142.59022991,70574666.58814844,37636306.89752129,37765216.09349756,2.8316009582302536e+18,1209248170439465.5,2560416.383602017,73342950.55997336,0.9726985298255755,68.58050815605263,0.41786195667796544,0.005429866070610091,0.9809875499939226,-184.3719208158766,933.0503368496857,707.4552957685753,4371.048873248
2026-05-04,0.1,bp,863855,12403.821439286892,111.37244470373672,454.4533254654576,932.0315670293751,-0.014033903954948128,12055.673361784,10432.899174759801,6169.608043842951,6234.213395443942,7051536442.5900545,6465899.596830153,127.77222263410873,11949.368113821434,0.9633618294418478,205.05872302113525,0.013077562429395857,0.000322378631141069,0.9749576028384394,0.03944429113104864,933.0503368496857,707.4552957685753,4371.048873248
2026-05-04,0.1,ofi,863855,2375307.1821700004,1541.203160576178,51031.27156698745,107655.55493856437,-0.009513112356145378,2330116.5359760006,1965411.5682146668,1311184.659072,1064122.5230980003,6423625220530967.0,49570797993.333115,121950.8044447244,2324275.910603013,0.9785159275608442,267.11934461586765,0.11418282466386136,0.0582537742329349,0.973084603318844,1030.5079999999455,933.0503368496857,707.4552957685753,4371.048873248
2026-05-04,0.25,mid,345542,475006.9288185307,689.2074642794655,52520.24124828093,99716.53275929215,-0.04938367947120181,428094.78890373674,414331.8634034589,261537.16655013512,213469.76226839554,145586921371558.75,192308857435.33017,29028.577719868903,422486.6875702498,0.8894326839001848,80.23875012110899,0.0762714560765316,0.044089281633573854,0.9544078578002095,707.4552957685753,933.0503368496857,707.4552957685753,4371.048873248
