metric,side,day_type,hor,hor_ms,x_form,y_kind,n,beta,r,r2,t
kappa_depth,売り,立会日,10ms,10,生,絶対値,1407615,-6.989937160098611e-12,-0.00014821443647650018,2.196751918004651e-8,-0.17584585936227587
kappa_depth,売り,立会日,20ms,20,生,絶対値,1407615,-1.3037432220892316e-11,-0.00023909497484838718,5.71664069977509e-8,-0.28366914222982026
kappa_depth,売り,立会日,50ms,50,生,絶対値,1407615,3.239302562457582e-11,0.0001873393114685049,3.509601762149349e-8,0.22226473491321816
kappa_depth,売り,立会日,100ms,100,生,絶対値,1407615,1.1963615623509213e-8,0.009488196641287892,0.00009002587550374683,11.257575313756995
kappa_depth,売り,立会日,500ms,500,生,絶対値,1407614,8.870924189113278e-8,0.02153568406944759,0.0004637856883390587,25.55647108212772
kappa_depth,売り,立会日,1s,1000,生,絶対値,1407612,1.4054825128499655e-7,0.022520259773858006,0.000507162100282047,26.725431406071493
kappa_depth,売り,立会日,3s,3000,生,絶対値,1407590,2.444741666130285e-7,0.020892443166026547,0.00043649418144564936,24.792585035515508
kappa_depth,売り,立会日,5s,5000,生,絶対値,1407571,2.919610656105175e-7,0.019677909553095164,0.0003872201243797939,23.35059260690743
kappa_depth,売り,立会日,10s,10000,生,絶対値,1407513,4.263267743848687e-7,0.015882576778127516,0.0002522562451131154,18.845238838015305
kappa_depth,売り,立会日,30s,30000,生,絶対値,1407337,7.359813313605775e-7,0.02026690923164598,0.000410747609803777,24.047807001108485
kappa_depth,売り,立会日,50s,50000,生,絶対値,1407153,9.260952466122916e-7,0.019502938761740935,0.00038036462034421703,23.139449346867913
kappa_depth,売り,立会日,100s,100000,生,絶対値,1406704,1.3050332029492427e-6,0.019206296714987674,0.00036888183350414634,22.7837288187472
kappa_depth,売り,閉場日,10ms,10,log1p,二乗,111207,-8.461052897098715e-14,-0.0008865830998495321,7.860295929388054e-7,-0.2956526502333294
kappa_depth,売り,閉場日,20ms,20,log1p,二乗,111207,-1.285539933800503e-13,-0.0013267526747407239,1.760272659931665e-6,-0.44243809253233846
kappa_depth,売り,閉場日,50ms,50,log1p,二乗,111207,-3.3313605418852915e-12,-0.0025868531836167954,6.69180939358835e-6,-0.862651519121145
kappa_depth,売り,閉場日,100ms,100,log1p,二乗,111207,2.15474951067078e-10,0.016747164028285213,0.0002804675029902902,5.585529404998591
kappa_depth,売り,閉場日,500ms,500,log1p,二乗,111205,1.986117493145861e-9,0.022204937269446764,0.0004930592391400659,7.406531859098966
kappa_depth,売り,閉場日,1s,1000,log1p,二乗,111205,2.977500172683206e-9,0.02596747364016775,0.000674309687252807,8.662324027489161
kappa_depth,売り,閉場日,3s,3000,log1p,二乗,111203,5.31781212951916e-9,0.016597788093677485,0.0002754865696026221,5.535596057586639
kappa_depth,売り,閉場日,5s,5000,log1p,二乗,111198,7.123275987396217e-9,0.01686194376068442,0.0002843251473884842,5.623594119244992
kappa_depth,売り,閉場日,10s,10000,log1p,二乗,111187,1.8452134791953077e-8,0.019905642666318047,0.00039623460995914144,6.638735442861531
kappa_depth,売り,閉場日,30s,30000,log1p,二乗,111162,4.791159219155704e-8,0.01919891809106134,0.00036859845586728244,6.402227163782981
kappa_depth,売り,閉場日,50s,50000,log1p,二乗,111126,9.269315501913461e-8,0.024406157307606945,0.0005956605145236559,8.138281795506812
kappa_depth,売り,閉場日,100s,100000,log1p,二乗,111039,1.8306346507021474e-7,0.027701775160300854,0.0007673883470318614,9.234388886969855
kappa_depth,売り,閉場日,10ms,10,log1p,符号つき,111207,-2.8140944363841637e-9,-0.0030948601936519196,9.578159618251197e-6,-1.0320607746247321
kappa_depth,売り,閉場日,20ms,20,log1p,符号つき,111207,-2.395365579706821e-9,-0.002481691135601179,6.15879089252147e-6,-0.827582358024207
kappa_depth,売り,閉場日,50ms,50,log1p,符号つき,111207,3.898050289066333e-9,0.0012718049771548892,1.6174878999159482e-6,0.4241144100978027
kappa_depth,売り,閉場日,100ms,100,log1p,符号つき,111207,8.204139507628543e-9,0.00030619816014333586,9.375731327516395e-8,0.102109171969539
kappa_depth,売り,閉場日,500ms,500,log1p,符号つき,111205,-5.262430297590281e-7,-0.005230646498000957,0.000027359662787049673,-1.7442935029171804
kappa_depth,売り,閉場日,1s,1000,log1p,符号つき,111205,-4.2727069361779826e-7,-0.0030879220853090453,9.535262804939363e-6,-1.0297378018254801
kappa_depth,売り,閉場日,3s,3000,log1p,符号つき,111203,-1.8113477203198786e-6,-0.007103678371876143,0.00005046224641106089,-2.3689101806385877
kappa_depth,売り,閉場日,5s,5000,log1p,符号つき,111198,-3.840140882706865e-6,-0.011863589058914416,0.00014074474535879383,-3.9563184535384655
kappa_depth,売り,閉場日,10s,10000,log1p,符号つき,111187,-2.30552488850076e-6,-0.005167292282384235,0.00002670090953158768,-1.7230263771808738
kappa_depth,売り,閉場日,30s,30000,log1p,符号つき,111162,2.6857715469727996e-6,0.0036290329793861073,0.000013169880365472007,1.2099517270987432
kappa_depth,売り,閉場日,50s,50000,log1p,符号つき,111126,7.480617455991427e-6,0.007931968204660638,0.00006291611959974731,2.644225932017815
kappa_depth,売り,閉場日,100s,100000,log1p,符号つき,111039,1.4500035393513665e-6,0.0010993453822289354,1.208560269428084e-6,0.3663264511597745
kappa_depth,売り,閉場日,10ms,10,log1p,絶対値,111207,-4.003344823450322e-10,-0.0004402840944499384,1.938500838256023e-7,-0.14682337263076434
kappa_depth,売り,閉場日,20ms,20,log1p,絶対値,111207,-1.266435316477961e-9,-0.0013121076848976105,1.7216265767673672e-6,-0.4375543544308386
kappa_depth,売り,閉場日,50ms,50,log1p,絶対値,111207,-4.486765293916307e-9,-0.0014639285501264723,2.1430867998753954e-6,-0.4881828328873321
kappa_depth,売り,閉場日,100ms,100,log1p,絶対値,111207,9.142650183081519e-7,0.03428211566185439,0.0011752634542527623,11.438922782514993
kappa_depth,売り,閉場日,500ms,500,log1p,絶対値,111205,6.7563928635303115e-6,0.07075911096333302,0.005006851784321276,23.655415160514373
kappa_depth,売り,閉場日,1s,1000,log1p,絶対値,111205,8.401990635997495e-6,0.06537043382599783,0.0042732936185991615,21.845879873784053
kappa_depth,売り,閉場日,3s,3000,log1p,絶対値,111203,7.489505161825683e-6,0.032933072408084796,0.0010845872582361561,10.988090769100435
kappa_depth,売り,閉場日,5s,5000,log1p,絶対値,111198,8.332780905582166e-6,0.029441926776357236,0.0008668270523043811,9.82198171766778
kappa_depth,売り,閉場日,10s,10000,log1p,絶対値,111187,0.00001559556602418403,0.04070187238758811,0.0016566424158555072,13.583056968122689
kappa_depth,売り,閉場日,30s,30000,log1p,絶対値,111162,0.000026351583825872154,0.042733311173364014,0.0018261358838395577,14.260597333473456
kappa_depth,売り,閉場日,50s,50000,log1p,絶対値,111126,0.000035831501782524965,0.04609722292970538,0.0021249539618309558,15.382984922914805
kappa_depth,売り,閉場日,100s,100000,log1p,絶対値,111039,0.00004912033455985484,0.04584863497860663,0.0021020973294015115,15.293863687587079
kappa_depth,売り,閉場日,10ms,10,生,二乗,111207,-7.763049162825999e-16,-0.00032163141223886404,1.034467653387661e-7,-0.1072557631529805
kappa_depth,売り,閉場日,20ms,20,生,二乗,111207,-9.269925486306937e-16,-0.000378278558899613,1.43094668123168e-7,-0.1261461249729065
kappa_depth,売り,閉場日,50ms,50,生,二乗,111207,-1.1275756198419636e-14,-0.0003461998725108246,1.198543517265112e-7,-0.11544871060871141
kappa_depth,売り,閉場日,100ms,100,生,二乗,111207,3.6639631934937934e-12,0.011259696083213627,0.00012678075588633627,3.7550554753541685
kappa_depth,売り,閉場日,500ms,500,生,二乗,111205,4.31454975667207e-11,0.019072744204061173,0.0003637695714735491,6.361366859061931
kappa_depth,売り,閉場日,1s,1000,生,二乗,111205,6.437949593857232e-11,0.0222002857539298,0.0004928526875561384,7.404979565247967
kappa_depth,売り,閉場日,3s,3000,生,二乗,111203,7.96294633853513e-11,0.009827122723093645,0.00009657234101474344,3.2771905770043235
kappa_depth,売り,閉場日,5s,5000,生,二乗,111198,1.1485933443695976e-10,0.010750620994007242,0.00011557585175678925,3.58511616479357
kappa_depth,売り,閉場日,10s,10000,生,二乗,111187,2.563294369369424e-10,0.010934309790736374,0.00011955913059979332,3.6461995895800547
kappa_depth,売り,閉場日,30s,30000,生,二乗,111162,4.2410078419693335e-10,0.0067210492718414614,0.000045172503314520636,2.240893193971761
kappa_depth,売り,閉場日,50s,50000,生,二乗,111126,1.4037873095723437e-9,0.014621097571156622,0.00021377649418528205,4.874502911661984
kappa_depth,売り,閉場日,100s,100000,生,二乗,111039,2.2022270175001044e-9,0.013188997696268596,0.00017394966023217832,4.395248436557455
kappa_depth,売り,閉場日,10ms,10,生,符号つき,111207,-4.241996010385409e-12,-0.00018446063788232374,3.4025726927953765e-8,-0.06151285306154074
kappa_depth,売り,閉場日,20ms,20,生,符号つき,111207,-3.232352990699138e-12,-0.00013241152569079808,1.753281213576488e-8,-0.04415581963617135
kappa_depth,売り,閉場日,50ms,50,生,符号つき,111207,2.2348558776824623e-11,0.00028830600407945406,8.312035198826219e-8,0.0961425998773141
kappa_depth,売り,閉場日,100ms,100,生,符号つき,111207,6.315343390094694e-9,0.009319606868486131,0.00008685507218313388,3.1079828319459124
kappa_depth,売り,閉場日,500ms,500,生,符号つき,111205,3.811987283887871e-8,0.014981439517550823,0.00022444353001803343,4.996438428118092
kappa_depth,売り,閉場日,1s,1000,生,符号つき,111205,6.336297720807123e-8,0.018106390870864308,0.0003278413903685183,6.038948761890268
kappa_depth,売り,閉場日,3s,3000,生,符号つき,111203,7.52290650125153e-8,0.011665476700788456,0.00013608334665663832,3.89032952425193
kappa_depth,売り,閉場日,5s,5000,生,符号つき,111198,6.030867277311049e-8,0.007366956388415782,0.0000542720464288201,2.4566566742815694
kappa_depth,売り,閉場日,10s,10000,生,符号つき,111187,1.0069252199480134e-7,0.008923880310678093,0.00007963563979930814,2.9757341588558437
kappa_depth,売り,閉場日,30s,30000,生,符号つき,111162,2.0747121513912223e-7,0.011086936199386332,0.00012292015428926306,3.69668555793027
kappa_depth,売り,閉場日,50s,50000,生,符号つき,111126,3.193933926799462e-7,0.013396654827202934,0.00017947036055921968,4.466211397818778
kappa_depth,売り,閉場日,100s,100000,生,符号つき,111039,2.365732093954873e-7,0.007098628368994338,0.000050390524721091214,2.3654797934811156
kappa_depth,売り,閉場日,10ms,10,生,絶対値,111207,-7.215443574708481e-12,-0.00031376472402654674,9.844830204345503e-8,-0.10463242569370627
kappa_depth,売り,閉場日,20ms,20,生,絶対値,111207,-1.0295221172969285e-11,-0.0004217481925353957,1.778715379068732e-7,-0.14064212701488069
kappa_depth,売り,閉場日,50ms,50,生,絶対値,111207,-3.205791594541196e-11,-0.0004135736849912923,1.7104319291727666e-7,-0.13791613945349052
kappa_depth,売り,閉場日,100ms,100,生,絶対値,111207,1.2709952659165762e-8,0.018843888617469374,0.00035509213822759186,6.285065480830168
kappa_depth,売り,閉場日,500ms,500,生,絶対値,111205,5.926322002218472e-8,0.024540635583667755,0.00060224279485038,8.186059048564369
kappa_depth,売り,閉場日,1s,1000,生,絶対値,111205,9.669903271125209e-8,0.029747768438402766,0.0008849297270648317,9.924414376070485
kappa_depth,売り,閉場日,3s,3000,生,絶対値,111203,1.1064453535048864e-7,0.019237315123973683,0.0003700742931790666,6.41621903031339
kappa_depth,売り,閉場日,5s,5000,生,絶対値,111198,1.38581063373069e-7,0.019360632679352507,0.00037483409774481224,6.457219316076429
kappa_depth,売り,閉場日,10s,10000,生,絶対値,111187,2.0599660983162558e-7,0.021258696178802487,0.0004519321632226315,7.0901901637222355
kappa_depth,売り,閉場日,30s,30000,生,絶対値,111162,2.6532412250783195e-7,0.017016428384116523,0.00028955883495176645,5.674212097484204
kappa_depth,売り,閉場日,50s,50000,生,絶対値,111126,4.245230776332323e-7,0.02160418947778489,0.0004667410029920314,7.203495441026506
kappa_depth,売り,閉場日,100s,100000,生,絶対値,111039,5.281427713293469e-7,0.019510132490219864,0.0003806452697859328,6.50244593899886
kappa_depth,買い,立会日,10ms,10,log1p,二乗,1451826,2.584704038640256e-12,0.0037160563130475633,0.000013809074521740649,4.477568833795409
kappa_depth,買い,立会日,20ms,20,log1p,二乗,1451826,2.5109831331140397e-12,0.0035758722965336187,0.000012786862681116617,4.308655417529793
kappa_depth,買い,立会日,50ms,50,log1p,二乗,1451826,9.221902548558167e-12,0.0037223923755394053,0.000013856204997473897,4.48520341904548
kappa_depth,買い,立会日,100ms,100,log1p,二乗,1451826,8.057719054435848e-10,0.004633785395285146,0.00002147196708955792,5.583384862154616
kappa_depth,買い,立会日,500ms,500,log1p,二乗,1451826,7.052969845516095e-9,0.01860052301615018,0.00034597945647433256,22.415956916599683
kappa_depth,買い,立会日,1s,1000,log1p,二乗,1451820,1.397059734644886e-8,0.013302766781144768,0.0001769636040335287,16.030109763518453
kappa_depth,買い,立会日,3s,3000,log1p,二乗,1451803,5.003990430883835e-8,0.010095473699052077,0.00010191858920825224,12.164727358402512
kappa_depth,買い,立会日,5s,5000,log1p,二乗,1451790,8.174360802999009e-8,0.014441713848817964,0.00020856309889114057,17.402659799096163
kappa_depth,買い,立会日,10s,10000,log1p,二乗,1451736,1.6466516307597704e-7,0.014662588421852763,0.0002149914992286507,17.66854789359214
kappa_depth,買い,立会日,30s,30000,log1p,二乗,1451561,4.846901424965052e-7,0.019721442562395906,0.0003889352967418808,23.76514662554426
kappa_depth,買い,立会日,50s,50000,log1p,二乗,1451378,8.177257297034739e-7,0.021135663364725752,0.0004467162658670103,25.46847122384199
kappa_depth,買い,立会日,100s,100000,log1p,二乗,1450977,1.5736413935938757e-6,0.0037832888530625716,0.000014313274545707508,4.557247063657159
kappa_depth,買い,立会日,10ms,10,log1p,符号つき,1451826,4.745042947018828e-9,0.003201637534847359,0.000010250482904543473,3.857725967535971
kappa_depth,買い,立会日,20ms,20,log1p,符号つき,1451826,4.395265242981044e-9,0.0028185204577884084,7.944057570971779e-6,3.3960955612922574
kappa_depth,買い,立会日,50ms,50,log1p,符号つき,1451826,1.0917982028841467e-8,0.0019302484475508467,3.725859069272454e-6,2.3257927189929744
kappa_depth,買い,立会日,100ms,100,log1p,符号つき,1451826,7.26160379925249e-8,0.001324574612799157,1.7544979048720364e-6,1.5960033318720654
kappa_depth,買い,立会日,500ms,500,log1p,符号つき,1451826,9.22963730852972e-7,0.004880834760619044,0.000023822547960467162,5.881068850126517
kappa_depth,買い,立会日,1s,1000,log1p,符号つき,1451820,1.3621842211402942e-6,0.004684786065070817,0.000021947220475481705,5.644826752347842
kappa_depth,買い,立会日,3s,3000,log1p,符号つき,1451803,1.4578712123357164e-8,0.000025918222484948618,6.717542567792961e-10,0.031229049015324976
kappa_depth,買い,立会日,5s,5000,log1p,符号つき,1451790,-2.8771087753889145e-6,-0.003914343277212125,0.000015322083291855756,-4.716434828781568
kappa_depth,買い,立会日,10s,10000,log1p,符号つき,1451736,-5.329103738600616e-6,-0.0050552988614377195,0.000025556046578453504,-6.091102518588131
kappa_depth,買い,立会日,30s,30000,log1p,符号つき,1451561,-9.446226404116027e-6,-0.0050901505070703205,0.00002590963218462824,-6.1327264943264534
kappa_depth,買い,立会日,50s,50000,log1p,符号つき,1451378,-0.000013445976720065706,-0.00556646587661114,0.000030985542355476226,-6.706196092910213
kappa_depth,買い,立会日,100s,100000,log1p,符号つき,1450977,-0.000017021171413506753,-0.004789739215470528,0.00002294160175221623,-5.769614743887435
kappa_depth,買い,立会日,10ms,10,log1p,絶対値,1451826,6.40289308897369e-9,0.004320282901818264,0.00001866484435174324,5.205629143226171
kappa_depth,買い,立会日,20ms,20,log1p,絶対値,1451826,6.103923620970194e-9,0.0039142639821132304,0.000015321462521668925,4.716397758980916
kappa_depth,買い,立会日,50ms,50,log1p,絶対値,1451826,3.252120144460473e-8,0.00575067015517655,0.000033070207233638283,6.929192476043331
kappa_depth,買い,立会日,100ms,100,log1p,絶対値,1451826,2.095359391720053e-6,0.0389017615499867,0.0015133470516920237,46.90888620312238
kappa_depth,買い,立会日,500ms,500,log1p,絶対値,1451826,0.000013796595236991984,0.08177737748043314,0.006687539467577252,98.86605908354238
kappa_depth,買い,立会日,1s,1000,log1p,絶対値,1451820,0.000018882267262319663,0.0740756227132175,0.005487197880350945,89.50065430904196
kappa_depth,買い,立会日,3s,3000,log1p,絶対値,1451803,0.00002740136654389703,0.057515790718971005,0.003308066182028471,69.4160933721747
kappa_depth,買い,立会日,5s,5000,log1p,絶対値,1451790,0.000034217493261629826,0.05611647545604463,0.0031490588176088597,67.72154783797716
kappa_depth,買い,立会日,10s,10000,log1p,絶対値,1451736,0.0000507544766230777,0.05914454985758696,0.0034980777778565895,71.38700873737879
kappa_depth,買い,立会日,30s,30000,log1p,絶対値,1451561,0.0000874001517056959,0.05897469012288766,0.0034780140750906236,71.17698236377835
kappa_depth,買い,立会日,50s,50000,log1p,絶対値,1451378,0.00011150376680877382,0.057926897489017325,0.0033555254527031218,69.90369068737238
kappa_depth,買い,立会日,100s,100000,log1p,絶対値,1450977,0.00015285607051248785,0.05329623142748395,0.002840488284371928,64.29010690053984
kappa_depth,買い,立会日,10ms,10,生,二乗,1451826,8.857116266362948e-14,0.005043081406304331,0.000025432670070612467,6.076569746683282
kappa_depth,買い,立会日,20ms,20,生,二乗,1451826,8.83332284678059e-14,0.0049818939289766485,0.00002481926711957439,6.002841161201258
kappa_depth,買い,立会日,50ms,50,生,二乗,1451826,1.4993730290483955e-13,0.0023968645028686936,5.74495944511199e-6,2.888030110391243
kappa_depth,買い,立会日,100ms,100,生,二乗,1451826,1.1739661952507378e-11,0.0026736930965163956,7.1486347743594314e-6,3.221588695924973
kappa_depth,買い,立会日,500ms,500,生,二乗,1451826,1.1754454603704902e-10,0.012276873468457329,0.0001507216221605115,14.79372348125408
kappa_depth,買い,立会日,1s,1000,生,二乗,1451820,2.4999257473196673e-10,0.009427286159020668,0.00008887372432406266,11.359574858279325
kappa_depth,買い,立会日,3s,3000,生,二乗,1451803,1.3591854376396801e-9,0.010859814588151965,0.00011793557288903824,13.085838828535945
kappa_depth,買い,立会日,5s,5000,生,二乗,1451790,1.4860060618142173e-9,0.010397272747385897,0.00010810328058353348,12.528368345645669
kappa_depth,買い,立会日,10s,10000,生,二乗,1451736,2.731488536643541e-9,0.009632795470135245,0.00009279074856945809,11.606893871834176
kappa_depth,買い,立会日,30s,30000,生,二乗,1451561,7.724145773075136e-9,0.012447820450535779,0.00015494823396877677,14.998378557942404
kappa_depth,買い,立会日,50s,50000,生,二乗,1451378,1.1821983013062224e-8,0.012100746622974555,0.0001464280688334301,14.5792080924065
kappa_depth,買い,立会日,100s,100000,生,二乗,1450977,2.35564502932843e-8,0.002242564390564932,5.029095045829864e-6,2.701319655663259
kappa_depth,買い,立会日,10ms,10,生,符号つき,1451826,1.8964335488141674e-10,0.005067593992840623,0.000025680508876274365,6.10610650125441
kappa_depth,買い,立会日,20ms,20,生,符号つき,1451826,1.8842378368020396e-10,0.0047852429371174916,0.000022898549967232837,5.765884639816249
