feat,k,side,s_dec,h,n,n_fill,sum_edge,sum_as,sum_pnl,sum_wait
obi,0,1,2,3.0,834249.0,103608.0,23836.65130308725,-104913.65816175417,-90194.51085866694,124528.10099999995
obi,0,1,2,5.0,834249.0,143496.0,-818.6844653981359,-154653.66340646782,-168099.995871866,280383.2999999999
obi,0,1,2,10.0,834249.0,215622.0,-70601.61068493612,-249014.94794302914,-338591.294627965,806042.5210000006
obi,0,1,2,30.0,834249.0,368365.0,-280036.8465745054,-452814.2733955929,-765267.2399700977,3645868.997000001
obi,0,1,2,60.0,834249.0,465748.0,-454333.0295307702,-641926.700572923,-1137245.5541036923,7859900.783999987
obi,0,1,3,0.1,849983.0,9673.0,11355.429904033685,-4637.572968453132,5866.632935580546,447.493
obi,0,1,3,0.5,849983.0,28208.0,27268.820997509945,-20315.791391787014,4470.725605722938,5817.729
obi,0,1,3,1.0,849983.0,47840.0,34564.49393679755,-40265.60784550161,-9911.03390870405,20229.57799999999
obi,0,1,3,3.0,849983.0,105439.0,26403.688684820554,-101585.35631669851,-84460.29963187799,128912.185
obi,0,1,3,5.0,849983.0,147145.0,2038.830990239429,-148570.87115538673,-159480.8001651475,291831.29199999984
obi,0,1,3,10.0,849983.0,222388.0,-66303.31584836566,-240673.57348688776,-326547.03333525354,839827.6990000004
obi,0,1,3,30.0,849983.0,382283.0,-280619.3836995789,-447422.7238315712,-761683.0115311495,3802701.528000004
obi,0,1,3,60.0,849983.0,481912.0,-451283.13875380985,-624971.3126091098,-1118662.7073629203,8128180.152999987
obi,0,1,4,0.1,853476.0,8979.0,10976.736097168889,-3488.317877075207,6698.266220093679,410.50899999999996
obi,0,1,4,0.5,853476.0,25520.0,25527.023216914567,-16016.938371149674,7264.324845764884,5254.617999999999
obi,0,1,4,1.0,853476.0,43567.0,32089.74440474739,-32979.1326760305,-4723.284271283104,18514.525000000005
obi,0,1,4,3.0,853476.0,99455.0,23804.178845764785,-91161.24833652233,-76109.10949075758,123823.261
obi,0,1,4,5.0,853476.0,140631.0,-1515.9461365304787,-138236.70433446628,-152128.17847099685,284337.653
obi,0,1,4,10.0,853476.0,216259.0,-70812.25379698956,-228182.31258852634,-318025.35838551604,835123.3450000008
obi,0,1,4,30.0,853476.0,377337.0,-285827.7032692686,-427089.67310628813,-746123.0323755566,3821063.643999994
obi,0,1,4,60.0,853476.0,477967.0,-462868.72633599915,-626028.1053332326,-1130957.9276692313,8191708.657999996
obi,0,1,5,0.1,860064.0,8930.0,10872.769138483503,-2899.6784919955126,7187.250646487993,409.4350000000001
obi,0,1,5,0.5,860064.0,24599.0,24637.046629870387,-14134.008073099354,8338.326556771042,4998.314000000001
obi,0,1,5,1.0,860064.0,41907.0,31265.24151544595,-30181.171365483173,-2603.745850037249,17727.624
obi,0,1,5,3.0,860064.0,97066.0,21860.105375930973,-83912.8002308651,-70594.50285493415,121675.67100000002
obi,0,1,5,5.0,860064.0,137725.0,-3160.652895201998,-128317.49656705304,-143597.94946225503,280426.362
obi,0,1,5,10.0,860064.0,212108.0,-72282.15939180528,-214571.90852645872,-305519.5719182641,821838.2550000005
obi,0,1,5,30.0,860064.0,372904.0,-281423.4003725371,-410500.4825319231,-724739.4349044611,3811572.689999998
obi,0,1,5,60.0,860064.0,473774.0,-460970.06059878826,-585593.053133405,-1088255.2257321945,8186771.653999986
obi,0,1,6,0.1,835669.0,8788.0,10673.576935046103,-2481.9175449075383,7418.315390138567,403.1369999999997
obi,0,1,6,0.5,835669.0,25445.0,25290.132914729093,-13241.320286285483,9809.6526284436,5261.041000000003
obi,0,1,6,1.0,835669.0,43571.0,32827.6758375167,-29099.427924644577,-106.00008712787208,18611.355000000007
obi,0,1,6,3.0,835669.0,99343.0,24851.156479393845,-83003.14128645723,-66894.16880706343,123616.48800000007
obi,0,1,6,5.0,835669.0,140460.0,52.956138731655415,-130447.24710931482,-142754.77097058322,284104.942
obi,0,1,6,10.0,835669.0,214620.0,-67087.00726623746,-216852.33736884253,-302825.90463508014,823351.6460000005
obi,0,1,6,30.0,835669.0,372401.0,-269547.8284883857,-420348.0145544844,-722667.1310428702,3746997.000999999
obi,0,1,6,60.0,835669.0,470952.0,-435743.6532497294,-604411.9769811099,-1081599.406230839,8021130.659999997
obi,0,1,7,0.1,831463.0,9339.0,11062.895286610994,-1878.1893435356646,8362.87394307533,422.21099999999996
obi,0,1,7,0.5,831463.0,25864.0,25941.608144884936,-11219.46205609387,12446.114088791084,5277.842
obi,0,1,7,1.0,831463.0,43916.0,33487.02474843048,-27150.60789302367,2471.808855406825,18570.554999999997
obi,0,1,7,3.0,831463.0,100974.0,28195.424029794893,-79624.37984688961,-60314.667817094734,125820.83699999998
obi,0,1,7,5.0,831463.0,142638.0,5773.057587457466,-128917.25333841697,-135696.3397509595,288113.8140000001
obi,0,1,7,10.0,831463.0,218351.0,-61513.83959858476,-209890.68214277763,-290619.4097413622,838745.3370000009
obi,0,1,7,30.0,831463.0,379810.0,-263696.5297953083,-404554.7383592234,-701674.5481545309,3830254.4749999978
obi,0,1,7,60.0,831463.0,477002.0,-427335.60901860736,-555183.8920189404,-1024495.6770375466,8038962.803999993
obi,0,1,8,0.1,825661.0,9253.0,10719.837350644306,-1501.7711349724646,8403.802215671834,425.5669999999999
obi,0,1,8,0.5,825661.0,25460.0,24886.51757785957,-9423.786321880136,13222.251255979438,5169.344000000001
obi,0,1,8,1.0,825661.0,43057.0,32552.72891269439,-24655.776865527838,4107.936047166566,18123.152999999995
obi,0,1,8,3.0,825661.0,99105.0,26690.497500637335,-73751.88037772122,-55782.62287708391,123340.36600000002
obi,0,1,8,5.0,825661.0,140123.0,3565.156022470815,-115313.90786276871,-124079.57584029788,283305.27799999993
obi,0,1,8,10.0,825661.0,214009.0,-60704.59255049461,-190904.06847847387,-270441.4530289684,820637.2170000011
obi,0,1,8,30.0,825661.0,371283.0,-262522.0592417812,-367285.4363377989,-662480.3995795804,3729962.2879999964
obi,0,1,8,60.0,825661.0,466921.0,-423611.14749835,-510689.72475867823,-975389.9202570285,7877546.913999997
obi,0,1,9,0.1,875089.0,10505.0,12052.405517495285,-733.7186108550509,10394.246906640235,475.3019999999999
obi,0,1,9,0.5,875089.0,27779.0,26838.595641891403,-6583.502937254862,17810.540704636544,5511.336000000001
obi,0,1,9,1.0,875089.0,46708.0,34429.53806397807,-19821.017635528846,10498.216428449221,19490.083000000006
obi,0,1,9,3.0,875089.0,107039.0,23867.278054613595,-70094.21280213771,-55646.366747524124,133021.629
obi,0,1,9,5.0,875089.0,151370.0,-6288.931358785678,-113978.72809089594,-133588.21944968158,306140.00700000016
obi,0,1,9,10.0,875089.0,229920.0,-82732.43492433787,-193429.95828177957,-296395.3532061175,876420.9620000006
obi,0,1,9,30.0,875089.0,392609.0,-286959.8414510175,-358129.42158856953,-679638.8550395865,3884509.152999999
obi,0,1,9,60.0,875089.0,493167.0,-452349.3463084105,-497071.33152638463,-992819.3738347947,8241806.314999992
obi,0,-1,0,0.1,864668.0,24264.0,26498.65637646533,277.7807863970428,24085.643590068295,981.6889999999994
obi,0,-1,0,0.5,864668.0,39794.0,39826.627997436655,4516.255253658494,31808.500743778146,5531.600000000004
obi,0,-1,0,1.0,864668.0,57567.0,47401.949205242905,15449.696657310802,26886.356547932133,18623.179999999997
obi,0,-1,0,3.0,864668.0,135027.0,57982.64979121037,52671.55690704669,-6571.2831158363315,155538.25599999996
obi,0,-1,0,5.0,864668.0,192081.0,44483.910366024174,81737.98324403485,-54157.200878010655,371192.19999999984
obi,0,-1,0,10.0,864668.0,291200.0,-7295.931461409828,142834.99562177074,-175756.52708318052,1076872.7460000021
obi,0,-1,0,30.0,864668.0,472522.0,-172329.18649306984,258125.40140348914,-472036.5238965597,4341954.251999989
obi,0,-1,0,60.0,864668.0,556215.0,-283148.3066482897,338685.75150794006,-670780.9781562303,7987494.439999994
obi,0,-1,1,0.1,836875.0,23069.0,26341.50661146847,1438.8772094068133,22872.557402061684,928.525
obi,0,-1,1,0.5,836875.0,38135.0,39092.79761650939,7159.238378525084,28577.67923798428,5332.564
obi,0,-1,1,1.0,836875.0,55046.0,46012.444501735125,18571.255163984413,22597.141337750712,17850.918
obi,0,-1,1,3.0,836875.0,128740.0,59536.43748508632,59863.36070954025,-11656.043224453988,148139.85199999996
obi,0,-1,1,5.0,836875.0,183230.0,51385.22232851215,91508.96045049919,-56247.97812198706,353539.49800000037
obi,0,-1,1,10.0,836875.0,278942.0,8820.225429127548,159007.25172923642,-174733.92230010885,1035226.8070000007
obi,0,-1,1,30.0,836875.0,458580.0,-137179.56301237099,283915.321525476,-461449.9245378471,4290308.602999996
obi,0,-1,1,60.0,836875.0,539521.0,-246676.05012383976,382772.627198576,-676926.5253224162,7808126.517999987
obi,0,-1,2,0.1,834249.0,22813.0,26665.841234468393,2342.8553531348075,22315.441881333583,929.2469999999998
obi,0,-1,2,0.5,834249.0,38138.0,40302.95143590517,9615.501941777376,27331.3054941278,5379.314000000001
obi,0,-1,2,1.0,834249.0,55032.0,47672.11295563658,22637.055784385662,20192.24117125094,17910.448000000004
obi,0,-1,2,3.0,834249.0,128220.0,62434.86438832602,67949.2801095906,-16797.775721264585,146922.09799999994
obi,0,-1,2,5.0,834249.0,182588.0,52293.20379908097,102828.04462016524,-66602.58482108417,351986.82600000006
obi,0,-1,2,10.0,834249.0,277761.0,8061.641838907333,170711.04744054508,-187092.37360163755,1029191.2100000012
obi,0,-1,2,30.0,834249.0,457391.0,-140580.88364764623,296217.4315009736,-477048.72314862,4277727.413999996
obi,0,-1,2,60.0,834249.0,537212.0,-250223.9310798142,421838.6607130283,-719337.2477928427,7738803.746999989
obi,0,-1,3,0.1,849983.0,22679.0,26975.81367644841,2760.5395348824527,22219.52214156595,927.0589999999995
obi,0,-1,3,0.5,849983.0,38557.0,40997.15038964937,11002.481442692659,26601.652946956692,5563.101000000001
obi,0,-1,3,1.0,849983.0,56471.0,48109.85514777145,27234.50204501478,15905.905102756657,18768.734
obi,0,-1,3,3.0,849983.0,131250.0,58424.48809402763,79435.8453724208,-32561.35727839307,151470.5379999999
obi,0,-1,3,5.0,849983.0,185846.0,46824.99095587381,122422.87090829032,-91952.32795241656,358061.838
obi,0,-1,3,10.0,849983.0,282536.0,-4076.582729878991,199887.2730839189,-228827.02381379806,1047740.5190000017
obi,0,-1,3,30.0,849983.0,464956.0,-168108.37494482347,340889.2118692725,-549913.7148140954,4359079.596999996
obi,0,-1,3,60.0,849983.0,551060.0,-290958.66121564875,494521.5349712961,-833973.4761869455,8099504.225999984
obi,0,-1,4,0.1,853476.0,22553.0,27603.44811780872,3227.264881518284,22391.519236290424,916.6719999999999
obi,0,-1,4,0.5,853476.0,37891.0,41617.43910410361,13552.540775019872,24730.490329083746,5379.017000000002
obi,0,-1,4,1.0,853476.0,55130.0,48508.03568575975,29017.125464140492,14639.470221619238,18137.578999999987
obi,0,-1,4,3.0,853476.0,129344.0,58966.308307553256,80145.89174072767,-32561.85543317442,149594.45199999993
obi,0,-1,4,5.0,853476.0,184889.0,46172.37148129593,122393.24470262874,-92491.1052213328,359341.192
obi,0,-1,4,10.0,853476.0,282997.0,-6906.240029447417,199705.31821748446,-231515.29424693194,1058917.3200000015
obi,0,-1,4,30.0,853476.0,466933.0,-174862.80740126746,363819.66345390794,-579772.5748551753,4384571.235999998
obi,0,-1,4,60.0,853476.0,553733.0,-295513.3263353288,500779.4609545326,-845021.2912898631,8147975.71199999
obi,0,-1,5,0.1,860064.0,22400.0,27176.52002417648,4383.774881938003,20821.545142238494,912.2329999999996
obi,0,-1,5,0.5,860064.0,38077.0,40766.06493316382,14289.830359016187,23125.45857414762,5483.538999999999
obi,0,-1,5,1.0,860064.0,55724.0,46936.059445447965,31030.296114490782,11002.051330957169,18542.589
obi,0,-1,5,3.0,860064.0,130564.0,54134.8875740759,83606.40701541283,-40961.15144133691,150940.451
obi,0,-1,5,5.0,860064.0,186063.0,38912.82282435555,127565.19975331832,-105025.92092896275,360799.26300000004
obi,0,-1,5,10.0,860064.0,284871.0,-18158.90848233248,200392.09189322992,-243619.64837556236,1065191.5270000014
obi,0,-1,5,30.0,860064.0,469886.0,-197080.37329156237,363657.44210649945,-602087.7833980615,4415130.038999996
obi,0,-1,5,60.0,860064.0,557348.0,-320112.18178691395,529946.7996785415,-899105.605465456,8221059.616999992
obi,0,-1,6,0.1,835669.0,22848.0,27449.011634019058,5359.166139044154,20079.221494974903,937.5639999999997
obi,0,-1,6,0.5,835669.0,40464.0,42403.62057230931,20258.855776368746,18583.932795940585,6096.286
obi,0,-1,6,1.0,835669.0,59294.0,48716.25176422379,38298.209690555515,5200.170073668263,20010.557999999986
obi,0,-1,6,3.0,835669.0,136022.0,55456.68616175002,97539.6343612046,-54052.884199454624,156098.10399999996
obi,0,-1,6,5.0,835669.0,192608.0,38284.20713793107,144955.57468049464,-123620.87154256349,370245.2630000001
obi,0,-1,6,10.0,835669.0,291926.0,-21439.296095670405,230318.76253779372,-277447.546633464,1077304.2600000014
obi,0,-1,6,30.0,835669.0,474970.0,-200625.06840131865,419181.44145959435,-661603.8698609133,4382707.197999996
obi,0,-1,6,60.0,835669.0,557963.0,-324955.19021728344,544450.2249319982,-918506.1591492823,7987053.997999998
obi,0,-1,7,0.1,831463.0,23485.0,27622.900259371632,7025.963272403615,18530.25698696802,969.0699999999996
obi,0,-1,7,0.5,831463.0,42291.0,43464.7139815107,23957.04894615151,15786.05703535919,6407.282000000004
obi,0,-1,7,1.0,831463.0,62400.0,49872.77624424913,44639.73594292174,-258.15969867260435,21234.124
obi,0,-1,7,3.0,831463.0,139727.0,54126.9517837976,108605.09712247846,-66774.1213386808,158484.68499999997
obi,0,-1,7,5.0,831463.0,196414.0,36084.91289121594,154500.41186991907,-135699.93097870288,372889.577
obi,0,-1,7,10.0,831463.0,295369.0,-24322.56144751982,234531.02090387192,-284846.05435139174,1077901.277000001
obi,0,-1,7,30.0,831463.0,480164.0,-207059.86275008973,415626.2428655991,-664940.5376156886,4422919.4439999955
obi,0,-1,7,60.0,831463.0,562912.0,-329148.8158596214,550423.0336409286,-929108.105500551,8016994.911999997
obi,0,-1,8,0.1,825661.0,23863.0,26968.748843538397,8445.3432161373,16423.461627401084,987.3859999999996
obi,0,-1,8,0.5,825661.0,45078.0,43376.55038390182,30974.963713741712,8434.72267016013,7074.571000000006
obi,0,-1,8,1.0,825661.0,66183.0,49091.96618100191,54598.02342914048,-11330.161248138598,22615.254000000004
obi,0,-1,8,3.0,825661.0,144026.0,48369.47636376754,122374.1014250272,-86678.91306125971,161207.11999999985
obi,0,-1,8,5.0,825661.0,199162.0,27118.00058058655,174152.24031521924,-164560.4957346325,370485.4030000002
obi,0,-1,8,10.0,825661.0,295079.0,-36714.89903188083,262920.9920087472,-325602.84304062795,1054698.494000002
obi,0,-1,8,30.0,825661.0,471184.0,-222368.00016165717,458084.2505282139,-721916.4426898704,4234961.676999997
obi,0,-1,8,60.0,825661.0,551551.0,-343119.33563328814,618603.0140973085,-1010258.8377305957,7722219.514999991
obi,0,-1,9,0.1,875089.0,33129.0,34115.75530295971,22935.35977228749,8265.043530672232,1402.175
obi,0,-1,9,0.5,875089.0,66868.0,57424.81393585112,80609.73182993666,-29069.30189408555,10868.068000000005
obi,0,-1,9,1.0,875089.0,95897.0,64232.39121039523,125449.31184809747,-69655.85663770231,32074.969999999976
obi,0,-1,9,3.0,875089.0,184660.0,57965.801585910645,229904.79380761378,-188189.0722217032,190732.34399999987
obi,0,-1,9,5.0,875089.0,243904.0,34198.39842041219,298056.5027350345,-285321.65631462244,415924.5890000004
obi,0,-1,9,10.0,875089.0,342808.0,-33482.27215517091,411645.92951267655,-475295.3056678475,1120605.9710000008
obi,0,-1,9,30.0,875089.0,521489.0,-210152.97347372808,626252.2256905349,-882296.2311642616,4349864.419999994
obi,0,-1,9,60.0,875089.0,603677.0,-329651.2715477391,810583.5629321209,-1193358.4104798574,7917357.274000003
obi,1,1,0,0.1,864668.0,7058.0,13529.348159901683,-9076.40343495986,3831.840724941823,310.6259999999998
obi,1,1,0,0.5,864668.0,18380.0,26709.332583336858,-30380.55701840137,-5288.664435064517,3652.8759999999997
obi,1,1,0,1.0,864668.0,31918.0,29153.13642826327,-53201.74075440366,-26857.388326140386,13743.628999999999
obi,1,1,0,3.0,864668.0,80249.0,7753.811652113586,-125348.40514487546,-124656.50549276186,106294.60900000007
obi,1,1,0,5.0,864668.0,118196.0,-23729.846648301573,-179052.21520003089,-213183.30984833252,255406.23500000007
obi,1,1,0,10.0,864668.0,188119.0,-99755.44278969165,-279900.9351963556,-396210.84998604737,765816.2409999999
obi,1,1,0,30.0,864668.0,338657.0,-308168.7194264127,-521248.09098863247,-859218.6264150452,3559950.6209999993
obi,1,1,0,60.0,864668.0,444468.0,-477256.3435393353,-734255.7817233709,-1250625.3092627074,8152749.067999991
obi,1,1,1,0.1,836875.0,3281.0,6513.026498413856,-3760.371561149191,2463.9269372646677,144.873
obi,1,1,1,0.5,836875.0,9354.0,14101.83880933723,-12923.675091375904,355.01171796133286,1992.9959999999992
obi,1,1,1,1.0,836875.0,18656.0,16889.72126150793,-26385.104830807202,-11137.111569299288,8982.752999999999
obi,1,1,1,3.0,836875.0,56492.0,6913.570682899712,-76604.72084682644,-74662.44616392675,82175.23799999998
obi,1,1,1,5.0,836875.0,88391.0,-15956.544736333282,-119651.85582130868,-143386.80855764198,207583.569
obi,1,1,1,10.0,836875.0,150695.0,-76907.55411929781,-211234.04769570898,-301402.7618150066,663665.524
obi,1,1,1,30.0,836875.0,292109.0,-262328.43010659504,-418313.8283581767,-706347.850464772,3310061.670999998
obi,1,1,1,60.0,836875.0,395194.0,-418106.827133192,-614519.8531187584,-1067403.7522519503,7791410.10099999
obi,1,1,2,0.1,834249.0,2416.0,4869.777505432406,-2622.951425844836,2034.218079587569,109.38199999999998
obi,1,1,2,0.5,834249.0,7678.0,11595.727154488955,-9612.791369004019,1307.2717854849373,1727.608
obi,1,1,2,1.0,834249.0,16077.0,14414.759509316365,-22066.254813053973,-9066.27130373762,8054.030000000001
obi,1,1,2,3.0,834249.0,51435.0,4674.648018434642,-67620.8729795263,-67472.50496109166,76713.03099999997
obi,1,1,2,5.0,834249.0,82135.0,-16589.792948010567,-111262.98870225209,-135080.66165026266,197504.93799999994
obi,1,1,2,10.0,834249.0,142971.0,-78129.80634935567,-194104.00183842823,-284815.2561877839,643869.1260000002
obi,1,1,2,30.0,834249.0,285440.0,-273850.59418484627,-396495.34900545835,-695464.6631903044,3312742.853000003
obi,1,1,2,60.0,834249.0,388451.0,-443197.19458428596,-604042.5312661345,-1081423.4138504195,7773481.199999994
obi,1,1,3,0.1,849983.0,2055.0,4240.941320297756,-2348.1978678984688,1711.90345239929,94.64
obi,1,1,3,0.5,849983.0,6931.0,10378.51180449381,-9480.681549989198,287.90225450461185,1612.2060000000004
obi,1,1,3,1.0,849983.0,15217.0,13123.56836372341,-21120.838256786283,-9336.365893062868,7852.174999999999
obi,1,1,3,3.0,849983.0,51364.0,3549.9692707449585,-68842.09196785056,-69812.1546971056,78379.33899999999
obi,1,1,3,5.0,849983.0,83029.0,-17888.2084818481,-110513.39091015352,-135708.15139200154,203025.53500000003
obi,1,1,3,10.0,849983.0,145866.0,-77573.5478319222,-197616.79176363305,-288026.54759555537,664015.4479999999
obi,1,1,3,30.0,849983.0,295773.0,-272645.89913402445,-411685.0113050287,-710358.9344390536,3474954.86
obi,1,1,3,60.0,849983.0,402090.0,-436006.2193782528,-613991.5582297385,-1085381.6976079915,8086769.279999996
obi,1,1,4,0.1,853476.0,1674.0,3622.0142616640924,-1888.6807021786155,1586.021559485476,76.69999999999996
obi,1,1,4,0.5,853476.0,6088.0,9384.00495246149,-7994.493206061558,853.767746399934,1471.4879999999998
obi,1,1,4,1.0,853476.0,13582.0,11682.250409119502,-18111.82733582547,-7624.792926705967,7097.6889999999985
obi,1,1,4,3.0,853476.0,47681.0,566.3920472086818,-64806.526877094264,-68436.06282988562,73597.04199999999
obi,1,1,4,5.0,853476.0,78025.0,-22658.67893146002,-105745.81905889898,-135270.69799035907,192832.171
obi,1,1,4,10.0,853476.0,139998.0,-83619.15885602061,-193757.46658110703,-289696.44943712774,647494.573
obi,1,1,4,30.0,853476.0,288156.0,-281080.4337893323,-401906.0962498639,-708344.2580391964,3423788.756999999
obi,1,1,4,60.0,853476.0,395987.0,-450055.38284928876,-623989.9843344318,-1108892.2231837204,8108326.46999999
obi,1,1,5,0.1,860064.0,1466.0,3259.578880065813,-1656.1650836739846,1474.4057963918272,66.702
obi,1,1,5,0.5,860064.0,5556.0,8555.30002380093,-7608.154230030375,458.21779377054986,1361.6150000000002
obi,1,1,5,1.0,860064.0,12710.0,10742.491774886024,-17952.296617145046,-8328.284842259021,6724.247999999995
obi,1,1,5,3.0,860064.0,45761.0,-2340.342716608005,-59290.66167194342,-65657.97238855144,71205.66799999999
obi,1,1,5,5.0,860064.0,75555.0,-25831.25128978707,-99132.69166228562,-131612.78295207265,188544.22899999993
obi,1,1,5,10.0,860064.0,135663.0,-89162.98477497503,-179677.00933470984,-280778.33810968517,629462.759
obi,1,1,5,30.0,860064.0,280992.0,-285770.0988871925,-386712.88639332517,-697210.2812805178,3362395.3599999994
obi,1,1,5,60.0,860064.0,387477.0,-458417.5255373012,-583768.3384955102,-1076283.8400328115,7980948.144999999
obi,1,1,6,0.1,835669.0,1027.0,2181.7852769349583,-1117.8641504909249,973.5451264440333,47.55199999999998
obi,1,1,6,0.5,835669.0,4860.0,6765.112642056209,-6424.768323985026,-87.3356819288158,1285.1489999999992
obi,1,1,6,1.0,835669.0,11767.0,8658.057443335603,-16978.536593397166,-9355.975150061564,6485.197000000003
obi,1,1,6,3.0,835669.0,44198.0,-5014.508989857177,-59214.91149147028,-68118.84448132747,70021.134
obi,1,1,6,5.0,835669.0,73908.0,-29488.38746734786,-100994.48161568462,-136986.77308303237,187074.85399999996
obi,1,1,6,10.0,835669.0,134105.0,-93871.89649136407,-185678.90579065203,-291352.0422820163,628393.856
obi,1,1,6,30.0,835669.0,277927.0,-288605.4647893948,-406031.42159851576,-719094.4623879103,3327086.7010000004
obi,1,1,6,60.0,835669.0,384445.0,-447346.31615585467,-622001.0413240315,-1103178.517479886,7945845.337999997
obi,1,1,7,0.1,831463.0,876.0,1882.9084091274567,-1021.9681707451401,783.8522383823166,41.67000000000001
obi,1,1,7,0.5,831463.0,4379.0,6213.016469323199,-6135.47756798974,-307.8130986665401,1179.336
obi,1,1,7,1.0,831463.0,10893.0,7962.689036160021,-15954.14073364669,-8950.035697486674,6078.682000000001
obi,1,1,7,3.0,831463.0,42864.0,-5763.190760666687,-58149.498914408505,-67684.7216750752,68945.948
obi,1,1,7,5.0,831463.0,71822.0,-29958.376629762883,-100755.38476463055,-137034.0973943935,183031.815
obi,1,1,7,10.0,831463.0,131189.0,-96651.48239583867,-179346.87238938475,-287542.9867852233,619182.7300000003
obi,1,1,7,30.0,831463.0,276375.0,-297937.4228075612,-383612.2042808799,-705870.6270884403,3351162.1439999957
obi,1,1,7,60.0,831463.0,383640.0,-458441.5654841165,-574822.5763703189,-1067024.4618544348,7995663.839999991
obi,1,1,8,0.1,825661.0,701.0,1536.520998337997,-921.6683438112565,553.1646545267407,34.340999999999994
obi,1,1,8,0.5,825661.0,4000.0,5558.525904012276,-5877.197080425025,-670.6711764127485,1102.998
obi,1,1,8,1.0,825661.0,10081.0,7219.278165816281,-15146.36555363257,-8814.215387816286,5710.280000000004
obi,1,1,8,3.0,825661.0,39980.0,-8112.443971403301,-54397.715153381105,-66028.3991247844,64636.35999999997
obi,1,1,8,5.0,825661.0,68129.0,-33884.69743535233,-91979.44815467503,-131859.4975900274,175664.52899999995
obi,1,1,8,10.0,825661.0,125302.0,-99906.01253875294,-167828.84224280372,-278761.43078155664,595705.0490000002
obi,1,1,8,30.0,825661.0,266481.0,-306005.38698412763,-363615.0632586624,-693070.7782427893,3245654.0889999974
obi,1,1,8,60.0,825661.0,372086.0,-467529.1476381826,-535825.7638119878,-1036098.4794501732,7821995.979000001
obi,1,1,9,0.1,875089.0,618.0,1325.43219242793,-749.8739244512717,521.1742679766583,30.692999999999994
obi,1,1,9,0.5,875089.0,3936.0,4926.9251246271715,-4998.712050867187,-418.1549262400139,1107.3850000000002
obi,1,1,9,1.0,875089.0,10321.0,5781.566805388257,-14223.288015493908,-9349.969210105652,5929.092
obi,1,1,9,3.0,875089.0,42143.0,-15865.818566848582,-57001.13328096854,-76575.53584781711,68798.318
obi,1,1,9,5.0,875089.0,72059.0,-49600.44762231358,-96853.15217552336,-152794.79179783695,186789.36599999995
obi,1,1,9,10.0,875089.0,133034.0,-130647.56286325699,-180304.80669291734,-322659.3615561747,634223.0110000004
obi,1,1,9,30.0,875089.0,277745.0,-348989.69681268506,-372357.7620635065,-745789.0188761905,3344799.0819999995
obi,1,1,9,60.0,875089.0,384019.0,-525016.2634413894,-552123.7258667346,-1110933.6613081244,7945810.113999993
obi,1,-1,0,0.1,864668.0,498.0,1106.2770971159798,789.5418140176363,272.911283098343,25.145999999999994
obi,1,-1,0,0.5,864668.0,3203.0,3794.9061619823465,4666.0182380436845,-1152.976076061336,929.627
obi,1,-1,0,1.0,864668.0,8877.0,4459.486971574409,13032.818265702228,-9354.507294127814,5207.412999999998
obi,1,-1,0,3.0,864668.0,40270.0,-14930.130268296834,48228.40544476276,-66702.29571305959,66011.72400000003
