k,side,h,n,n_fill,sum_edge,sum_as,sum_pnl,sum_wait
2,1,0.5,8553597.0,40808.0,84020.88373225252,-79387.79951752108,1041.980214731423,10223.546000000002
2,1,1.0,8553597.0,94857.0,116320.92923246883,-177943.39947586998,-69969.88624340112,51008.54699999999
2,1,3.0,8553597.0,357927.0,62563.760040507994,-586407.6952925744,-555341.5112520667,570152.9950000001
2,1,5.0,8553597.0,607509.0,-100323.0075364333,-965814.3199294664,-1119598.1194658994,1555755.4519999998
2,1,10.0,8553597.0,1133097.0,-583326.4561733536,-1772009.8670278643,-2455048.8592012194,5424879.5819999995
2,1,30.0,8553597.0,2461213.0,-2221182.950098578,-3835332.2585925376,-6273101.952691113,30477342.062
2,1,60.0,8553597.0,3502779.0,-3687580.334580967,-5912945.848052264,-9908770.734633233,75740035.95300004
2,-1,0.1,8553597.0,10235.0,29716.02300050217,19908.316940754346,8907.026059747806,462.86900000000014
2,-1,0.5,8553597.0,38924.0,79272.54396217651,75446.57584632684,400.6561158496898,9580.046999999999
2,-1,1.0,8553597.0,90712.0,105083.68602304804,170417.67477901364,-73316.64475596564,48808.03299999999
2,-1,3.0,8553597.0,372118.0,47582.368943681715,554187.2988129572,-539351.3138692752,592519.4270000001
2,-1,5.0,8553597.0,647802.0,-117833.8414515531,902443.1682078382,-1077283.5856593912,1664625.4640000006
2,-1,10.0,8553597.0,1247313.0,-612117.107702914,1653147.0915664039,-2375027.7432693187,6037681.806
2,-1,30.0,8553597.0,2753136.0,-2153714.8081342927,3568533.0342696887,-5964523.810403979,34184850.71500001
2,-1,60.0,8553597.0,3838678.0,-3261970.7743100002,5482688.801790288,-9082463.240100289,81051314.45300001
3,1,0.1,8553597.0,5509.0,20941.870992159787,-13343.126829993813,7113.952162165975,260.813
3,1,0.5,8553597.0,25773.0,68216.27548498093,-63409.625455791596,2538.6260291893877,6739.737999999995
3,1,1.0,8553597.0,63050.0,102124.51537332642,-145208.83524582375,-48632.719872497306,34943.513
3,1,3.0,8553597.0,258666.0,92167.16011573933,-488327.5287882822,-418922.976672543,424892.70100000006
3,1,5.0,8553597.0,456658.0,-16756.685668715963,-815215.314534321,-872157.9042030369,1209007.979
3,1,10.0,8553597.0,896429.0,-381754.47627942683,-1541433.948531661,-2002074.1768110897,4458471.971
3,1,30.0,8553597.0,2089488.0,-1753673.0958779042,-3479079.792733127,-5416627.832611032,27126874.232000005
3,1,60.0,8553597.0,3092303.0,-3072525.33266268,-5525837.886523551,-8870485.883186232,70816368.63500002
3,-1,0.1,8553597.0,5308.0,20152.046363439993,13997.303157414652,5687.63920602534,246.88600000000005
3,-1,0.5,8553597.0,24233.0,62882.96644836352,60227.73380742173,522.7286409417617,6308.469999999997
3,-1,1.0,8553597.0,59967.0,91114.52353900128,139107.87996437965,-53270.45242537838,33444.82400000001
3,-1,3.0,8553597.0,263955.0,73061.43307425972,464537.9649939487,-414704.57191968895,433285.24100000004
3,-1,5.0,8553597.0,476804.0,-41671.76744236293,768213.7369555427,-851844.2563979062,1265867.1559999997
3,-1,10.0,8553597.0,964930.0,-421362.7774492946,1450552.9078405357,-1956829.5252898303,4845741.148999999
3,-1,30.0,8553597.0,2293608.0,-1738147.9623405845,3307177.384534984,-5247162.850875566,29904612.071000006
3,-1,60.0,8553597.0,3343735.0,-2767433.005947951,5286461.802334965,-8348143.488282915,75381926.96499997
4,1,0.1,8553597.0,3274.0,15448.98751400528,-9930.100771193698,5230.774742811591,157.6020000000001
4,1,0.5,8553597.0,17323.0,56590.10564600188,-51764.28546283705,3301.3961831647994,4677.322000000001
4,1,1.0,8553597.0,44486.0,91768.90892461113,-121749.66146562553,-33895.52054101446,25277.915999999994
4,1,3.0,8553597.0,194297.0,113184.65107644335,-416770.5467956599,-320684.0317192161,326434.10700000013
4,1,5.0,8553597.0,353750.0,46427.05647923942,-701648.1831979407,-686351.1267187013,959508.7959999999
4,1,10.0,8553597.0,724639.0,-219674.21984963713,-1353352.0721679542,-1636794.5240175908,3709728.836
4,1,30.0,8553597.0,1798055.0,-1343001.4557798782,-3178046.4376862543,-4679276.733466134,24228912.746999983
4,1,60.0,8553597.0,2752941.0,-2495491.6859291405,-5174764.379131072,-7912514.873060209,65915704.128999986
4,-1,0.1,8553597.0,3048.0,14430.651863466222,10434.907936324855,3727.5199271413617,146.0949999999999
4,-1,0.5,8553597.0,16248.0,51871.72820697512,49271.78690187886,1170.117305096258,4405.299000000001
4,-1,1.0,8553597.0,41935.0,80490.24753916592,116684.3859765406,-39884.418437374596,23957.372000000007
4,-1,3.0,8553597.0,194726.0,88155.70625276871,396775.6286229836,-325755.8103702149,326822.11700000026
4,-1,5.0,8553597.0,362597.0,13045.868556401956,664313.1936422192,-683175.8610858168,986293.3160000001
4,-1,10.0,8553597.0,765229.0,-270892.3750236313,1292674.5495815529,-1630907.0766051842,3952330.601
4,-1,30.0,8553597.0,1944431.0,-1363176.7442413147,3081324.981027076,-4615611.65326839,26372154.279
4,-1,60.0,8553597.0,2946300.0,-2291640.4178324454,5037888.553323729,-7588803.37115617,69890612.09599999
5,1,0.1,8553597.0,2083.0,11751.546520548125,-7674.812645786043,3893.429874762079,102.80600000000007
5,1,0.5,8553597.0,12111.0,46853.493649922566,-42575.747367703414,3211.978282219152,3346.8260000000023
5,1,1.0,8553597.0,32157.0,80236.2632883476,-103384.14048723623,-25977.693198888606,18588.047000000013
5,1,3.0,8553597.0,147866.0,118900.97443600524,-361577.8715457457,-255689.1051097404,252614.87499999994
5,1,5.0,8553597.0,276798.0,81540.27110432359,-611664.9521612222,-554482.9050568988,765580.0189999997
5,1,10.0,8553597.0,590066.0,-109525.6724888056,-1205009.6221155045,-1366461.102604309,3095702.4470000006
5,1,30.0,8553597.0,1549397.0,-1029091.2881262366,-2927921.106907597,-4093359.3310338347,21543184.844000004
5,1,60.0,8553597.0,2451808.0,-2055088.2533029323,-4845532.591892193,-7116379.949195125,61025555.706999995
5,-1,0.1,8553597.0,1883.0,10640.095441351317,7820.960405415692,2653.431035935619,92.20800000000007
5,-1,0.5,8553597.0,11310.0,42807.68215872868,40716.389481543825,1096.0126771848322,3150.933
5,-1,1.0,8553597.0,30471.0,71136.45293044085,99320.0168905251,-30865.01196008429,17773.659
5,-1,3.0,8553597.0,147171.0,95237.93290746755,341854.76052755304,-259567.8756200854,251231.02199999997
5,-1,5.0,8553597.0,280853.0,47494.109233162686,580921.0736514174,-558142.0284182553,778212.676
5,-1,10.0,8553597.0,613764.0,-166066.66835261157,1151134.5618942364,-1371212.4622468476,3240147.376
5,-1,30.0,8553597.0,1653279.0,-1091817.3036380215,2865131.242877311,-4102437.098515333,23155121.733999997
5,-1,60.0,8553597.0,2598644.0,-1940432.9363756976,4786758.071813264,-6955871.680188961,64345954.596999995
6,1,0.1,8553597.0,1421.0,9344.979674851409,-6062.7041651143045,3157.2275097371007,70.933
6,1,0.5,8553597.0,8890.0,40194.76195172231,-36058.355168954746,3354.086782767577,2500.1049999999987
6,1,1.0,8553597.0,24020.0,71335.9149387122,-88711.5775424493,-19489.422603737155,14029.801999999996
6,1,3.0,8553597.0,115265.0,120447.54666291775,-314685.727850098,-204381.5011871802,199674.82300000003
6,1,5.0,8553597.0,220752.0,105019.44920210703,-535615.2296332465,-450021.95643113944,620203.9359999999
6,1,10.0,8553597.0,487115.0,-27586.901635678616,-1070154.097563312,-1140607.11919899,2606760.2300000014
6,1,30.0,8553597.0,1346700.0,-768682.3894841796,-2693650.6411191425,-3580842.6306033246,19231459.73699999
6,1,60.0,8553597.0,2196699.0,-1664670.2937044047,-4525447.145054082,-6383426.950758486,56500366.889999986
6,-1,0.1,8553597.0,1290.0,8471.876194451743,6231.329195793646,2127.0269986580997,64.01200000000001
6,-1,0.5,8553597.0,8229.0,36527.320196212124,34572.713033392945,1230.4551628191819,2321.886
6,-1,1.0,8553597.0,22862.0,63938.32793195544,86145.99708302453,-24219.525151069105,13498.696999999998
6,-1,3.0,8553597.0,114165.0,101160.00354011706,300284.8940916301,-209171.41055151328,197535.81299999997
6,-1,5.0,8553597.0,222351.0,75269.3770121627,513570.72662830836,-457868.23761614563,625044.498
6,-1,10.0,8553597.0,500971.0,-79583.35625441642,1027297.7765976241,-1150966.58085204,2692028.759000001
6,-1,30.0,8553597.0,1423776.0,-842060.7978198989,2647757.798657989,-3615110.884477888,20483667.388999995
6,-1,60.0,8553597.0,2313639.0,-1601984.7185616465,4553210.02372087,-6358794.974282517,59349143.889
7,1,0.1,8553597.0,990.0,7386.423915354167,-4819.918582698588,2479.3853326555777,50.231999999999985
7,1,0.5,8553597.0,6572.0,33935.97656526251,-30227.582378944408,3130.0581863180805,1874.184
7,1,1.0,8553597.0,18121.0,62628.11576938104,-76263.90432641438,-15230.436557033401,10676.060999999998
7,1,3.0,8553597.0,90415.0,116506.55540481007,-275490.2920098475,-166940.25660503734,158522.46099999995
7,1,5.0,8553597.0,176998.0,113876.62230672548,-471729.11212788185,-373428.31382115604,504250.23799999995
7,1,10.0,8553597.0,403214.0,22572.60097751518,-953940.8717395947,-966851.1027620797,2195300.289
7,1,30.0,8553597.0,1171819.0,-582830.2974056967,-2483026.1763881347,-3168976.5457938313,17140016.674999993
7,1,60.0,8553597.0,1967366.0,-1379614.7469509938,-4241083.254012732,-5793826.208963728,52094843.51499999
7,-1,0.1,8553597.0,916.0,6842.155422172054,5064.571596598106,1696.9758255739503,45.896
7,-1,0.5,8553597.0,6137.0,31177.617864282613,29267.702831502702,1369.8590327798931,1744.8779999999995
7,-1,1.0,8553597.0,17265.0,56463.90928862259,74299.42563031592,-19354.836341693324,10258.553999999996
7,-1,3.0,8553597.0,89392.0,99793.65287122432,263802.48529554566,-171875.3284243214,156521.53900000002
7,-1,5.0,8553597.0,177663.0,88006.43741406065,453602.6430621699,-381230.54964810936,506281.1350000001
7,-1,10.0,8553597.0,411387.0,-24280.944616591907,921953.9119016755,-982436.9125182674,2245189.148000001
7,-1,30.0,8553597.0,1227025.0,-664766.2675308716,2451876.93461205,-3224621.4021429196,18063648.766000003
7,-1,60.0,8553597.0,2056480.0,-1355730.6772942815,4319044.875671331,-5855745.7929656105,54371560.62099999
8,1,0.1,8553597.0,714.0,5969.756514224833,-3917.3433308911617,1989.5811833336686,36.708000000000006
8,1,0.5,8553597.0,5022.0,29333.81734042681,-25847.256800080544,3044.6245403462735,1441.8930000000003
8,1,1.0,8553597.0,13999.0,55615.729225419076,-67089.85848331892,-12706.041257899893,8293.119999999999
8,1,3.0,8553597.0,72182.0,112042.55039319204,-242887.8084600621,-137197.27406687007,127826.10399999998
8,1,5.0,8553597.0,143979.0,119845.6709616369,-418325.6474760285,-311150.12851439166,414958.9210000001
8,1,10.0,8553597.0,337898.0,63356.62627085021,-857119.7713370682,-823498.1690662177,1867252.3889999997
8,1,30.0,8553597.0,1027281.0,-418936.95446145855,-2289653.7506297645,-2798991.4330912223,15342363.537
8,1,60.0,8553597.0,1772561.0,-1115828.6152285172,-3948640.3531701453,-5220454.336398662,48152009.33200001
8,-1,0.1,8553597.0,673.0,5657.549938647165,4091.5419629910966,1506.7839756560686,34.23500000000001
8,-1,0.5,8553597.0,4751.0,27215.676464380154,25019.299964022353,1778.2885003577878,1358.8439999999998
8,-1,1.0,8553597.0,13555.0,51294.87712765361,64954.17416182034,-14852.13703416676,8099.064000000001
8,-1,3.0,8553597.0,71380.0,98169.22812636184,233698.6919896994,-141810.9038633375,126002.89799999996
8,-1,5.0,8553597.0,143990.0,97038.26358596487,405035.0394073271,-320667.895821362,414294.4010000001
8,-1,10.0,8553597.0,341517.0,18688.249070882608,839673.7815388424,-851039.0284679594,1887334.0510000002
8,-1,30.0,8553597.0,1065827.0,-508562.97355071845,2283975.9245154182,-2886331.6740661366,16017740.011000004
8,-1,60.0,8553597.0,1841088.0,-1126652.7138431575,4078041.821380255,-5366710.279223415,50028327.21399999
9,1,0.1,8553597.0,536.0,4973.950711766883,-3201.3805907214546,1725.4021210454293,28.33000000000001
9,1,0.5,8553597.0,3888.0,25442.81303665457,-22182.70840271011,2917.9606339444454,1122.951
9,1,1.0,8553597.0,10954.0,49231.89654790792,-58946.90954033906,-10678.964992431145,6513.956999999999
9,1,3.0,8553597.0,57960.0,105521.37625980523,-215892.359921781,-115471.46366197578,103454.66699999996
9,1,5.0,8553597.0,117844.0,120679.35941288524,-372871.48944522865,-262562.4020323436,343162.1650000001
9,1,10.0,8553597.0,283272.0,86347.39971776237,-773506.183256516,-712086.719538754,1584569.495000001
9,1,30.0,8553597.0,900019.0,-298082.0659889488,-2123009.4205838256,-2500293.158572775,13691330.454
9,1,60.0,8553597.0,1595026.0,-909355.3621095549,-3713726.071048855,-4763443.721158406,44353828.16900001
9,-1,0.1,8553597.0,507.0,4736.662996144108,3444.1849103489017,1247.862085795206,26.108000000000004
9,-1,0.5,8553597.0,3727.0,24129.005865021012,21802.901951358584,1998.127913662416,1069.2869999999998
9,-1,1.0,8553597.0,10711.0,46431.31039458582,57257.861931792504,-11769.119537206705,6416.768000000004
9,-1,3.0,8553597.0,57559.0,95420.2161918987,210289.2985483039,-119934.27435640532,102483.77800000005
9,-1,5.0,8553597.0,117958.0,102350.44611040757,364232.1398510997,-272261.99774069246,342812.2969999999
9,-1,10.0,8553597.0,286143.0,51304.63891993313,768092.2679863354,-741968.2130664025,1599679.1660000002
9,-1,30.0,8553597.0,928634.0,-376694.88572863175,2155041.4016429516,-2613456.0793715846,14195899.287999997
9,-1,60.0,8553597.0,1648425.0,-925769.4318153848,3883993.66962458,-4954824.501439964,45840053.614999995
10,1,0.1,8553597.0,416.0,4131.958653872272,-2639.0361905478817,1456.314463324391,22.324000000000005
10,1,0.5,8553597.0,3093.0,22362.523200272535,-18988.846373955552,3101.492826316978,894.653
10,1,1.0,8553597.0,8680.0,43789.38685025239,-51844.06108546782,-8818.514235215443,5150.611
10,1,3.0,8553597.0,47087.0,99666.92004878946,-193598.02933802418,-98074.76528923473,84545.65799999998
10,1,5.0,8553597.0,97400.0,119691.67372820931,-336213.928370558,-225093.4546423486,286133.7960000001
10,1,10.0,8553597.0,239650.0,104207.7770287611,-701470.9260183597,-618352.3489895987,1355040.9730000002
10,1,30.0,8553597.0,792376.0,-197752.94427091302,-1969677.2265676623,-2237159.2588385767,12245200.232000005
10,1,60.0,8553597.0,1439205.0,-731487.103974236,-3475720.1763495533,-4333857.320323791,40839248.49400002
10,-1,0.1,8553597.0,389.0,3978.8240951151042,2879.565157047544,1065.0269380675595,20.487
10,-1,0.5,8553597.0,2942.0,21174.91517994052,19342.667305302006,1573.3518746384932,846.1850000000001
10,-1,1.0,8553597.0,8584.0,42015.68957473214,51112.06086571508,-9851.763290982954,5173.736999999999
10,-1,3.0,8553597.0,47147.0,92132.34215992827,189342.09893008464,-101358.69277015646,84567.48800000001
10,-1,5.0,8553597.0,97802.0,106166.39798253274,329606.2705788795,-232046.44859634683,286454.48999999993
10,-1,10.0,8553597.0,241865.0,75764.31978341492,707638.3556280026,-653158.1558445882,1364932.6799999997
10,-1,30.0,8553597.0,815292.0,-270152.1708728192,2013370.7744450602,-2355268.6413178784,12662688.837999994
10,-1,60.0,8553597.0,1484826.0,-753402.2332851088,3677628.689650578,-4561695.610935688,42149447.449999996
