var,spread_bp,qsize,fillsz,obi,abs_obi,ofi_z,abs_ofi_z
spread_bp,1.0,-0.03162835048287218,-0.09180070048882112,0.005773523936796839,-0.07914529784922406,0.014167333330558972,0.0028607868095491176
qsize,-0.03162835048287218,1.0,0.17838069635413464,0.002208452174143807,0.30236802586096645,-0.016967294214008426,0.3046230190271216
fillsz,-0.09180070048882114,0.17838069635413464,1.0,-0.007944405592678876,-0.006248637515160136,-0.004482131911817514,-0.1032579574254099
obi,0.005773523936796838,0.002208452174143807,-0.007944405592678876,1.0,-0.024349352213354016,0.3024138858831491,-0.009954184915742098
abs_obi,-0.07914529784922406,0.30236802586096645,-0.006248637515160137,-0.024349352213354016,1.0,-0.0067767130936194735,0.1390137465870693
ofi_z,0.014167333330558973,-0.016967294214008423,-0.004482131911817514,0.30241388588314905,-0.0067767130936194735,1.0,0.03032040792177257
abs_ofi_z,0.0028607868095491176,0.3046230190271216,-0.10325795742540989,-0.009954184915742098,0.1390137465870693,0.030320407921772565,1.0
