feat,x_form,y_kind,day_type,hor,sample,n,beta,r,r2,t,lay,hor_ms
var_ask_depth,log1p,二乗,閉場日,3s,full,26782864.0,2.528256480792624e-8,0.02019979555743485,0.00040803174056216476,104.55964180951746,全窓,3000
var_ask_depth,log1p,二乗,閉場日,3s,sub,892738.0,1.982735737306229e-8,0.015208360021465809,0.0002312942145425195,14.371236609029332,全窓,3000
var_ask_depth,log1p,二乗,閉場日,5s,full,26782244.0,4.0374732220736213e-8,0.02279750106646338,0.000519726054875399,118.01130042114514,全窓,5000
var_ask_depth,log1p,二乗,閉場日,5s,sub,535620.0,2.9267838459575658e-8,0.014113097777234027,0.00019917952886976803,10.329830319243232,全窓,5000
var_ask_depth,log1p,二乗,閉場日,10s,full,26780694.0,7.104840651707977e-8,0.028331630243631074,0.0008026812722618309,146.6752484685752,全窓,10000
var_ask_depth,log1p,二乗,閉場日,10s,sub,267780.0,1.0861411914393644e-7,0.034785047960116444,0.001209999561587601,18.011212925501432,全窓,10000
var_ask_depth,log1p,二乗,閉場日,30s,full,26774494.0,1.6733773601591637e-7,0.03007279939831894,0.000904373263651532,155.6793279505605,全窓,30000
var_ask_depth,log1p,二乗,閉場日,30s,sub,89220.0,2.2628916404462483e-7,0.03850223954877097,0.001482422450270943,11.50891483210831,全窓,30000
var_ask_depth,log1p,二乗,閉場日,50s,full,26768294.0,2.482338375145717e-7,0.029361893062464235,0.0008621207642115854,151.97833107099507,全窓,50000
var_ask_depth,log1p,二乗,閉場日,50s,sub,53508.0,2.2545429747485818e-7,0.029215156863113892,0.0008535253905363507,6.760750125881365,全窓,50000
var_ask_depth,log1p,二乗,閉場日,100s,full,26752794.0,4.4924422034070966e-7,0.03466416709303076,0.0012016044802535565,179.401639637354,全窓,100000
var_ask_depth,log1p,二乗,閉場日,100s,sub,26724.0,4.215084696052128e-7,0.035273123741213656,0.0012441932584629704,5.769640360615586,全窓,100000
var_ask_depth,log1p,符号つき,立会日,10ms,full,58751846.0,-1.6233821491930944e-7,-0.01201146729316996,0.00014427534653489168,-92.0742405389846,全窓,10
var_ask_depth,log1p,符号つき,立会日,10ms,sub,58751846.0,-1.6233821491930944e-7,-0.01201146729316996,0.00014427534653489168,-92.0742405389846,全窓,10
var_ask_depth,log1p,符号つき,立会日,20ms,full,58751846.0,-3.347935681257561e-7,-0.01748283891892867,0.000305649656665207,-134.02600987519318,全窓,20
var_ask_depth,log1p,符号つき,立会日,20ms,sub,58751846.0,-3.347935681257561e-7,-0.01748283891892867,0.000305649656665207,-134.02600987519318,全窓,20
var_ask_depth,log1p,符号つき,立会日,50ms,full,58751846.0,-9.336020109082214e-7,-0.03078709494815347,0.000947845215346617,-236.09423453919229,全窓,50
var_ask_depth,log1p,符号つき,立会日,50ms,sub,58751846.0,-9.336020109082214e-7,-0.03078709494815347,0.000947845215346617,-236.09423453919229,全窓,50
