dt,n_active_mean,n_active_p10,n_active_p25,n_active_p50,n_active_p75,n_active_p90,n_bid_mean,n_bid_p10,n_bid_p25,n_bid_p50,n_bid_p75,n_bid_p90,n_ask_mean,n_ask_p10,n_ask_p25,n_ask_p50,n_ask_p75,n_ask_p90,n_bbo_mean,n_bbo_p10,n_bbo_p25,n_bbo_p50,n_bbo_p75,n_bbo_p90,hhi_mean,hhi_p10,hhi_p25,hhi_p50,hhi_p75,hhi_p90,entropy_mean,entropy_p10,entropy_p25,entropy_p50,entropy_p75,entropy_p90,eff_n_mean,eff_n_p10,eff_n_p25,eff_n_p50,eff_n_p75,eff_n_p90,gini_mean,gini_p10,gini_p25,gini_p50,gini_p75,gini_p90,top1_mean,top1_p10,top1_p25,top1_p50,top1_p75,top1_p90,top3_mean,top3_p10,top3_p25,top3_p50,top3_p75,top3_p90,top5_mean,top5_p10,top5_p25,top5_p50,top5_p75,top5_p90,top10_mean,top10_p10,top10_p25,top10_p50,top10_p75,top10_p90,conc_imb_mean,conc_imb_p10,conc_imb_p25,conc_imb_p50,conc_imb_p75,conc_imb_p90,hhi_touch_mean,hhi_touch_p10,hhi_touch_p25,hhi_touch_p50,hhi_touch_p75,hhi_touch_p90,hhi_deep_mean,hhi_deep_p10,hhi_deep_p25,hhi_deep_p50,hhi_deep_p75,hhi_deep_p90,touch_share_mean,touch_share_p10,touch_share_p25,touch_share_p50,touch_share_p75,touch_share_p90,depth_mean,depth_p10,depth_p25,depth_p50,depth_p75,depth_p90,n_grid,n_wallet_day,n_event,n_nowid,n_carry,n_stale,bbo_chk_n,bbo_chk_same,bbo_chk_ratio
2026-05-14,228.32056712962964,220.0,223.0,228.0,234.0,237.0,169.04210648148148,161.0,165.0,169.0,173.0,178.0,130.87207175925926,121.0,126.0,131.0,137.0,139.0,2.38523594023079,2.0,2.0,2.0,3.0,3.0,0.07671417745831292,0.06614110815164129,0.06934443735708305,0.07741829277775435,0.0838066976290257,0.08675821920118454,3.3505343974034014,3.242975031936379,3.27667663254645,3.3538282508985224,3.4275578593098506,3.4545642966991683,28.6176584630927,25.609798494273548,26.48759824108027,28.612058387312146,30.801329644141408,31.644498065973075,0.8846227369753891,0.8771882520155708,0.8799142332648549,0.8834606937132995,0.8896329979185271,0.8946891260267484,0.1868237874885717,0.15546523285333785,0.16240622300930818,0.19598491162236636,0.20609523424353787,0.21057938593529638,0.4186963416061086,0.3858152066277749,0.3987850157817991,0.4197954759451852,0.4411712729146938,0.448587154362441,0.5412624912517304,0.5047576617240704,0.5198151794850396,0.5412630585164753,0.5656506575835466,0.5754336054717973,0.6702457953620281,0.6484680333834447,0.656252208212891,0.6683808912528073,0.6872371021166982,0.6975943668483485,0.11227138065345599,0.06790703855692015,0.08351941006030815,0.10851159542434827,0.12810402029667137,0.1573856360187982,0.715014669329918,0.4583209256408146,0.5293448136075743,0.7193098741633841,0.9092522004295212,0.985870094939354,0.07680402997778643,0.06622821511504344,0.06941980745831318,0.07751369388214945,0.08387965893794873,0.08680023764672894,0.0013209262114632211,0.00007986415229404263,0.00016507041554391928,0.000547494901825921,0.0013232700145127197,0.002465782960419679,16715.427586215275,15898.962800000001,16376.683500000001,16694.3785,17215.71575,17673.634700000002,86400,682,6508139,302,1666,530,86399,73470,1.2076269275678297
2026-05-15,219.96453703703705,164.0,180.0,222.0,261.0,267.0,161.3276273148148,117.0,126.0,166.0,190.0,200.0,125.47989583333333,105.0,113.0,125.0,140.0,144.0,2.456498339101147,2.0,2.0,2.0,3.0,3.0,0.06414511099624721,0.03936560212094959,0.051684038065600735,0.06330164364433126,0.07878195233078286,0.08583148843750281,3.542254113685109,3.2336859088471344,3.2996485738939225,3.54114452508903,3.7171460795373905,3.9169902313152476,35.53812750891524,25.373007417176392,27.103112505550243,34.50639002829958,41.14679669675983,50.24897915027525,0.858183009581466,0.8427929422779129,0.8528063967800185,0.8604481344405083,0.8646182668971414,0.868288017958884,0.15347936240917695,0.11695632031399258,0.1319883416001278,0.15317962120929504,0.17307916229235698,0.18793152520746242,0.3781700397561489,0.27199752842590647,0.32985696214697324,0.3839415503844823,0.4409480889118822,0.46052181720150126,0.4822004753047287,0.3698412110394856,0.4386154858549842,0.4948736212856143,0.5427544727764619,0.5604859395396731,0.6067469538580583,0.49452642922644935,0.5778228253395299,0.6117872736854051,0.6657453026356162,0.6827177267834328,-0.04814405594782266,-0.11346257870816462,-0.07664036407218437,-0.05034862219774734,-0.020718676207848452,0.03458690546535298,0.7282242783466837,0.4751382590277077,0.5446006188958327,0.7431906464494122,0.9232157599416331,0.9850906034736143,0.0642017278925663,0.0394852042646973,0.05170967056753713,0.06331678892645781,0.07881040626690437,0.08589401134187243,0.0022072802332393157,0.0000972877337647261,0.00024187309132423342,0.0008064632236529706,0.0023973635886780083,0.005120936281047587,13445.6626996875,10832.9996,12206.9625,12974.623500000002,14816.733250000001,16612.521500000003,86400,779,8556649,712,1615,452,86399,75493,1.0885328824218623
2026-05-16,229.9560763888889,217.0,225.0,232.0,236.0,239.0,172.6157986111111,157.0,167.0,175.0,181.0,183.0,126.0521875,121.0,123.0,126.0,128.0,131.0,2.7709001261588675,2.0,2.0,3.0,3.0,4.0,0.06954295718320877,0.0542244704770334,0.0698907131009366,0.07197117213177129,0.07401212063931331,0.07500580752193452,3.500805329322425,3.431909392217924,3.452714030941917,3.4746585296331,3.501739725945499,3.652477336346755,33.24480105682505,30.935654691601528,31.586001468597427,32.28680166803413,33.17311391340282,38.57009889849048,0.868111052103312,0.8485239993874885,0.8673039727658002,0.8712325864650092,0.8746479255916615,0.8780077071544193,0.19142195023623537,0.14971460415662852,0.1942012742405151,0.19891605865652684,0.20200277673017783,0.20379675141293727,0.3845041688270911,0.3412157453718776,0.3825426459746588,0.39176366126362483,0.3977093567662275,0.40121308541722694,0.5029946112009477,0.4368995426653076,0.49963990184314455,0.5143090998106827,0.5219172778269657,0.5255041831472296,0.6231226150909551,0.5775885401948126,0.6196443020786752,0.6306118694536409,0.6374578220497481,0.6444489215829327,0.16132955761951084,-0.040652863548462204,0.16273385851194583,0.19041618043639663,0.21033286697400339,0.24207383986704398,0.6231351620643406,0.33962079229563047,0.47535713483524633,0.5484114849273023,0.8427969387340919,0.9640764660808647,0.06973751035821688,0.054250542651159264,0.07007063350976404,0.07219805880883988,0.0741825895792605,0.0751112686098982,0.0016225899882885148,0.00004065103437384701,0.000057801705596168466,0.00009110517258229426,0.0005253991275037872,0.001701104317967002,12054.678898796297,9676.954,12258.131,12477.033,12682.34475,12865.1149,86400,620,896759,93,1360,174,86399,63469,1.1599901744583834
2026-05-17,158.25788194444445,143.0,147.0,152.0,172.0,181.0,129.2063310185185,113.0,117.0,130.0,139.0,146.0,87.83765046296297,80.0,84.0,88.0,92.0,95.0,2.6252155696246486,2.0,2.0,2.0,3.0,4.0,0.10781903950905732,0.10221490982478328,0.10467416313992542,0.10760366574650654,0.11131900680263976,0.11319135414791119,3.2071151747590436,3.123346897746483,3.1635143742939933,3.2201706813444284,3.248343732970363,3.2639846385501983,24.74226768391645,22.722301741119132,23.653577554400165,25.032392379130194,25.747659582281155,26.15354220611983,0.8523585484245025,0.8405500364885239,0.8445953322706479,0.8514604761404256,0.8567358920208278,0.8695285358471206,0.2971286547534534,0.27930626580048096,0.2931909996581483,0.29975931125864497,0.30385838157490286,0.30744756429529924,0.42615263938556897,0.4078716571376164,0.4121688588518163,0.4228113769537692,0.43901456733263167,0.44945226882400297,0.4971425593891481,0.4734948955910125,0.47908538639498655,0.49367912059718416,0.516691921736394,0.5211245726354536,0.6379782249203133,0.6125831292484734,0.6179421518743824,0.636769053828347,0.6571526895230739,0.6659480432865669,0.5418345470755451,0.27388497055418914,0.5525935012044302,0.5825511092917426,0.6128767035842396,0.6290817092762859,0.6123167240373396,0.35516433670434266,0.49473176970755495,0.5487768753315284,0.7879963889041629,0.9429929863126792,0.10796355164284895,0.10233259715717712,0.10476694973495394,0.10767294639318375,0.1114900439311092,0.1133222592380752,0.0007691016546836325,0.000060010849990602964,0.00008753542400822054,0.00014774339602581773,0.000520861931989381,0.0024654044267399264,8423.70048525463,8131.4679,8227.517,8340.0245,8526.86475,8950.748000000001,86400,534,1351220,149,890,638,86399,63972,1.1611987341469565
2026-05-18,222.97046296296296,156.0,169.0,204.0,288.0,302.0,177.5349652777778,120.0,131.0,163.0,233.0,248.0,120.6937962962963,95.0,98.0,109.0,149.0,155.0,2.5091378372434865,2.0,2.0,2.0,3.0,4.0,0.06015580080243496,0.04726093700063107,0.05278538690830566,0.06154505639057193,0.06767822575048595,0.07210771901412424,3.548020088200989,3.3153360964939433,3.41207231933348,3.4985323733489757,3.7125515470940287,3.8054037774791225,35.31908645165976,27.531645719541512,30.328028542338494,33.066886485703016,40.95818003867168,44.94339358002763,0.8606864895000884,0.8382026674052068,0.8589384953726642,0.8656683015871888,0.8700902516819171,0.8771663575043922,0.15685278904306296,0.126336535676565,0.1432741207287798,0.15860859602264696,0.1672616234202916,0.17995486919278875,0.3498831985443588,0.29671328845441314,0.3276244800273417,0.3578126635624452,0.37326434062009495,0.39248301235619865,0.46565521989815245,0.39538192350361273,0.42682702963876584,0.4800847849949945,0.5014492787074061,0.5230223523001799,0.6098951379699705,0.5450080091357333,0.5723075812748806,0.6214644126074023,0.6440028898203473,0.6712006160508613,-0.12275362412621008,-0.2816797373090443,-0.22444052942517329,-0.11775185548704784,0.010245579824668598,0.04711880776422944,0.7167443356030586,0.4563588916646819,0.534439464294347,0.7184492293329335,0.9226546491983585,0.9775750640323121,0.060259634915678845,0.04739041648948019,0.05285211924467551,0.06165456245134898,0.06782125968338606,0.07220770474991972,0.0017250351351439106,0.00007782769925093412,0.000211665559651674,0.000727460326645018,0.0015981589090938273,0.003343150974720913,18072.80885260417,10256.8406,12903.72,14947.985,25391.216249999998,26871.403000000002,86400,848,9264433,1502,1845,210,86399,76277,1.118271443842828
2026-05-19,337.0697337962963,301.0,311.0,340.0,363.0,367.0,274.5590625,244.0,249.0,274.0,301.0,305.0,160.7453935185185,152.0,156.0,160.0,166.0,172.0,2.5256773805252375,2.0,2.0,2.0,3.0,4.0,0.05442339919945758,0.045647456107504335,0.04937550021839796,0.05483198591320096,0.06145032693580475,0.06278767560134295,3.76101986508031,3.664301306515477,3.689914028164103,3.765751240257134,3.8205617571323733,3.8685180997052075,43.139646455159884,39.02885742607968,40.04140437627513,43.196144356466306,45.6298340071715,47.87139286020291,0.8828016906167283,0.875926851643791,0.8778170394384067,0.882488279030085,0.8864587403624647,0.8897714451401092,0.1571089473209895,0.1321962883473082,0.14182252346845386,0.16223553185961556,0.1768544103265794,0.1808701919800436,0.3346519233573396,0.29360871254384985,0.3175605109283808,0.33842727829887986,0.36186323452471875,0.3691163352127637,0.434818353644897,0.402148498342934,0.42007847933096853,0.43589034999061604,0.45447077577003775,0.45947701408819464,0.5663961100475248,0.5434075729561229,0.5508940411973844,0.5634802425088239,0.5820893765207462,0.5946755390461957,-0.2825309138732465,-0.3396682134004241,-0.3213284066570498,-0.279256269474234,-0.22708150752105816,-0.20493268340258405,0.71707485115479,0.4525061579349541,0.5362435784665716,0.7195908395912909,0.9108524792479187,0.9839841605769261,0.054480536445666077,0.04568042267359412,0.049433634049619465,0.054897314136386044,0.06147526287153686,0.06282504589381532,0.001465234342371338,0.00007026515161091358,0.00015872627904619442,0.0005313394470840651,0.0014905256338680621,0.0029359938633588076,28309.828019780092,24376.8972,24947.90725,27626.171000000002,30751.947500000002,32805.2437,86400,870,10165953,191,2289,61,86399,75708,1.075639646094267
2026-05-20,291.81087962962965,265.0,272.0,289.0,314.0,319.0,243.80515046296296,221.0,226.0,241.0,264.0,267.0,130.28912037037037,117.0,121.0,126.0,143.0,146.0,2.580897927059341,2.0,2.0,2.0,3.0,4.0,0.05432201744777135,0.04621558866868406,0.0509604679988562,0.05659150540828331,0.057751188155994296,0.05903200353962353,3.6986470097178135,3.593601930044886,3.6123982699247383,3.7043474536257417,3.765667666965501,3.7999792484105415,40.528885104203965,36.36482386431064,37.054813781379515,40.623529928745526,43.192534463253395,44.70025688229752,0.8776104688710654,0.8719988563160558,0.8743410277379864,0.877785993551525,0.8812766757369921,0.8842771071191897,0.1384342599628345,0.1131585124018795,0.12072405739922505,0.12520546208256722,0.1644083594569535,0.18937057023089676,0.34510393005212103,0.3148189731201366,0.331145091163326,0.3473838694017686,0.36130731051091597,0.3682622600151814,0.4358852084744748,0.40527852598378394,0.4124076699306216,0.43543312752604135,0.4630187784310024,0.47243924519165537,0.5689477023824618,0.5337106502560094,0.5476702204533874,0.5694764680821762,0.5943856484453987,0.6032079908381294,-0.19870047246229264,-0.274223491990671,-0.22583573174801086,-0.19287968315537812,-0.1660569272926179,-0.14380698066424402,0.7127827501880568,0.4486569643148875,0.5373674400358643,0.7280131425955656,0.8943980467673388,0.9733197484765104,0.05440179720098589,0.04634444908530944,0.05106682569749543,0.056670168878383415,0.05781536102321387,0.059105195220099695,0.001518131944439382,0.00007129443934989311,0.0001465630818356588,0.0005002260716660895,0.0016442844636567805,0.003598293273922693,23855.48071755787,18131.4653,18589.114,20324.6025,30511.511250000003,33373.4126,86400,746,8256364,888,2515,822,86399,75053,1.047992387878591
2026-05-21,245.56950231481483,225.0,229.0,247.0,258.0,267.0,200.99900462962964,186.0,190.0,202.0,210.0,215.0,131.42090277777777,118.0,125.0,134.0,139.0,141.0,2.561291218648364,2.0,2.0,2.0,3.0,4.0,0.07361312744180655,0.0669767153183287,0.06932790372731609,0.07206686863102527,0.07864893693847941,0.08233428610172965,3.443840653835804,3.3600323840318675,3.390296459322029,3.4611816221507237,3.49348480555616,3.51875523966259,31.36886652818336,28.790123204427555,29.67474832224476,31.854594379564247,32.90039966454859,33.74240110969399,0.8815494509214873,0.8671264586410207,0.8713404448529503,0.8856998687487642,0.8914130591084117,0.8938880532408777,0.18128776353014583,0.15552944819212006,0.1628371509164796,0.169586980816243,0.20694448450975664,0.2126075279681203,0.4146017586078579,0.3905108451535707,0.40265623273163886,0.41400768944579386,0.4287557642545938,0.43717676196010125,0.5006897409481429,0.4752262539762315,0.4796462666850757,0.5015784160314161,0.5192272446050363,0.5306974231617915,0.6290633157103913,0.6021588630894535,0.6065015759105017,0.6287758869216158,0.6505309030115083,0.6595125451363048,-0.16572119561125118,-0.3116898000732149,-0.18138878733641858,-0.15250635086220315,-0.11492253798080293,-0.09601761740841104,0.6915768472680398,0.43618912458222686,0.5243600636763707,0.6747521173337467,0.8781998141395762,0.9700723929910382,0.07372663418396824,0.06706562387605226,0.06939799677004185,0.07216499122190345,0.07877632087286426,0.08249098471290127,0.0012315197159061386,0.0000668332531684259,0.00014897167103912143,0.0004181797852803741,0.001179821963140388,0.002494810589860137,27997.924839513886,25874.0857,26165.41725,27867.4375,29108.49125,31201.932800000002,86400,681,8431847,162,2264,364,86399,75550,1.051702739473007
2026-05-22,214.37400462962964,193.0,201.0,209.0,228.0,240.0,163.0353472222222,146.0,150.0,154.0,178.0,192.0,119.35006944444444,112.0,114.0,117.0,125.0,129.0,2.6595793932800147,2.0,2.0,2.0,3.0,4.0,0.09156903064864123,0.04067873055199485,0.08089675516667323,0.09424729349230804,0.11190054998413414,0.11753717758137101,3.400272410641543,3.1712068364651604,3.2194687708415004,3.3555801751281664,3.501185124386857,3.8424478960537694,30.868153567723272,23.836233440931643,25.014828045024274,28.662228480040028,33.1547211532612,46.63950347374123,0.8603729359148218,0.8297226165669151,0.8605362703089673,0.8650696009953367,0.8689045484099833,0.8725562065840455,0.2329824944670269,0.11389678500392487,0.2189781440064861,0.2444383591244365,0.26905093151267034,0.2763181383923458,0.4266995461277695,0.27266520931481236,0.41446742310529383,0.44369559741557235,0.48139027191879724,0.4932437432467021,0.4892583711253722,0.3507009414072308,0.4766492160701742,0.5029924504067845,0.5399066397944413,0.5543980832243308,0.6078522904762779,0.5029478039348194,0.5878804468451783,0.6159527759813812,0.6542088473996842,0.669222535254773,-0.08245121786098725,-0.1504574568001452,-0.11534999007179325,-0.08873763505841181,-0.051418491038929814,-0.02261258302150151,0.7015479061252954,0.43224472559489396,0.5242298121314519,0.6992603227115259,0.890980612244898,0.9745737957836996,0.09177248082813776,0.04067417673006044,0.08116025181367718,0.09459299025770321,0.11195341936912236,0.11760504542562941,0.003373836401999008,0.00010534038764844815,0.00024687621782750786,0.000783932928171272,0.003371617809779836,0.007214885926588538,12148.696789583335,9655.4244,11406.184000000001,12150.8275,13021.45875,14046.1059,86400,599,5464736,122,1001,1081,86399,75426,1.1495433914476625
2026-05-23,177.20267361111112,166.0,169.0,180.0,184.0,185.0,134.6400925925926,123.0,126.0,133.0,143.0,147.0,98.56616898148148,92.0,95.0,99.0,101.0,106.0,2.6135976943643877,2.0,2.0,2.0,3.0,4.0,0.05359557341180759,0.04828089455413622,0.049990982255367716,0.052214049238359345,0.058261445318084006,0.06033713555332525,3.5958134771499894,3.500879411394046,3.535893907049065,3.6148936698788754,3.6493335620966096,3.6747155156800755,36.532941709768664,33.14458687338325,34.3256849757773,37.14739582855431,38.44903361552161,39.43743592905079,0.8310044998391255,0.8255148237445209,0.828182307403608,0.8307874718718364,0.8332826774536883,0.8360881875321858,0.15983883334252008,0.14562140718710798,0.15114706791636454,0.15592571251598542,0.17138399776235522,0.17506695112338053,0.30659329352345155,0.28434742456144546,0.2914182189368102,0.3031392495912236,0.32372263738622065,0.333099750664081,0.3988286361678866,0.3737820945883848,0.3834266860914262,0.3957047272777928,0.4164216272229875,0.4269105455418871,0.5906121102035278,0.5604016771554603,0.5713072446052245,0.5857470278425883,0.614440748658559,0.6268492988281403,-0.06768268514241103,-0.20320784590127883,-0.10744526688714835,-0.04063601534251792,-0.008735587241932168,0.008926740322973907,0.665981777469024,0.40344882390336934,0.5049548535042281,0.6405058155169503,0.8544183465003955,0.965111865660129,0.05367190506595709,0.04856729726486458,0.050071003293022054,0.052286200097728365,0.05826002274373995,0.06035075913956142,0.001708598988924331,0.00007875424869777579,0.0001459330784046058,0.0004754619573697415,0.0011882961247407966,0.003406443154504584,6241.165501655093,5688.2570000000005,5843.723,6383.7725,6567.311,6766.936,86400,404,1292978,266,904,298,86397,65371,1.4651603646053655
2026-05-24,159.54983796296295,137.0,142.0,159.0,179.0,186.0,135.2271875,117.0,121.0,135.0,150.0,156.0,88.53078703703704,79.0,83.0,89.0,93.0,98.0,2.4120649544554915,2.0,2.0,2.0,3.0,3.0,0.0502455455949383,0.04443953839781668,0.047212697739935416,0.050438999194244716,0.05333434688149493,0.05502383398895381,3.6160815187538926,3.520510974089611,3.549078280960883,3.596799093792774,3.6693723896230734,3.755219364817295,37.33957282834738,33.801695842672544,34.78124417362165,36.481274217113125,39.22727868608254,42.74359522324776,0.8089025769254559,0.7950719815065759,0.8009248784275688,0.8108633796814357,0.8169401143096513,0.8212066143984094,0.12698221875149335,0.11595600262410846,0.12021517485060357,0.12669262751174504,0.1321315561005865,0.1388271604410475,0.3197544922568271,0.2809325767134354,0.31358505055973845,0.32550863596883195,0.33413687141411813,0.3387035140586677,0.4073275732681146,0.3665271562127472,0.39866468630829094,0.4117710400736241,0.4248702488681866,0.4315144222257646,0.5722139455289796,0.5300670918455399,0.5554154142098443,0.575491833255616,0.5923093365841803,0.604597238632245,-0.23061477771563094,-0.27147360050316477,-0.24408664496347274,-0.2262304358343658,-0.2075171435935701,-0.19447622407577658,0.6790235260240974,0.4008522640035976,0.5046532871972318,0.6282163237460529,0.9068175966912773,0.9970839093096412,0.050312800085562506,0.0444964722151291,0.04726792326229496,0.050568959422070445,0.053367627752968605,0.055115325565164595,0.0020459586857771756,0.000057860239154851655,0.00007513640148791042,0.00017200135735504114,0.0007760858760330739,0.003024157212723305,7580.201863634259,6991.0694,7269.619000000001,7537.676,7919.1145,8316.0271,86400,466,1398900,76,1144,128,86399,70432,1.4245948054732414
2026-05-25,198.9033912037037,165.0,179.0,198.0,221.0,228.0,161.33835648148147,131.0,136.0,156.0,186.0,194.0,105.50945601851852,97.0,102.0,107.0,110.0,111.0,2.6405745436868484,2.0,2.0,2.0,3.0,4.0,0.04722901996458529,0.043304871910439434,0.04494862702406841,0.047702394042234295,0.049533039776296736,0.05088130637096559,3.7043453391433663,3.56080165158153,3.6161050839373967,3.7363068515353044,3.793775846143165,3.8154862680346486,40.81116208207645,35.191397079460415,37.19242397466753,41.94280277868923,44.4238215138041,45.3988270147788,0.831553502902528,0.8244484183619967,0.828104432464937,0.8317697668608715,0.8353574355237322,0.8382365176426191,0.12416202448998825,0.10789121203365444,0.11191191866086624,0.11855261073613572,0.13976784746895818,0.14572606720921155,0.3105280529810613,0.2920520400617583,0.3010460903564455,0.3147968694254277,0.3225675903801197,0.32799139795378385,0.40004016485955424,0.377468940354612,0.3877664646184136,0.3996110233833672,0.4122189967798979,0.4211737043713653,0.5503872061077436,0.5201657946305601,0.5288285498419806,0.5405832514213855,0.5764638116700437,0.5896537730536099,-0.3179819130171495,-0.5815643202263183,-0.547294897151965,-0.2015634425927011,-0.16616979154874278,-0.14952024923669088,0.6476453214715739,0.38116424734325755,0.5001448619284744,0.6136475628817799,0.8282461785862145,0.9668708612854284,0.047320698476413035,0.04335138000403179,0.04511587359251209,0.04775047507279123,0.049657920868131075,0.050921022921993034,0.0019094419880338685,0.00005587259991994979,0.00009800353683481884,0.00022620661154374203,0.0006312867505933082,0.002057198122337543,9441.184382997684,7979.8798,8326.4065,8851.913,10456.74825,11402.990500000005,86400,596,1840508,68,1070,140,86399,68540,1.6427039833643877
2026-05-26,233.5319212962963,163.0,166.0,195.0,313.0,332.0,187.99217592592592,135.0,139.0,166.0,244.0,254.0,126.01023148148148,98.0,101.0,105.0,160.0,167.0,2.6069167467216054,2.0,2.0,2.0,3.0,4.0,0.05820832556940431,0.047978845331080204,0.05086334456370009,0.05603683016448459,0.062056290336551315,0.0714486743942596,3.6051404858809435,3.436644961468593,3.565990111371531,3.629266080363161,3.680317581027903,3.719782382045274,37.013168339414904,31.082500050501544,35.374460727138185,37.68514859492416,39.65898701469119,41.25541521279645,0.8511338681907381,0.8134142281071701,0.8175638149198755,0.8343939192394809,0.8882380006042153,0.8939376888609055,0.1546325300939237,0.11954683132305662,0.13896010679551044,0.15583018198681403,0.16621918758408916,0.18027656678718318,0.34977928912736184,0.3085087992490274,0.32150601473686935,0.34277759007374087,0.3703629474367939,0.40177192373242865,0.4527670466367845,0.41316472522031167,0.4279289927484779,0.4398471668760954,0.47516366189325554,0.5133948582249023,0.5957360652814665,0.5500298190583583,0.5641246031397773,0.5841328984688872,0.6173254830272763,0.6578680876218602,-0.2647227992506732,-0.5148053164328547,-0.4324417165365716,-0.16095028321432872,-0.1067633787374701,-0.07679544716007716,0.6861803827847172,0.4120569135578446,0.5120656790489326,0.6665060680478148,0.8878561758990355,0.9742308189966009,0.058348968191272006,0.04810355675728893,0.0510047585807779,0.05618259887331453,0.06221463241815012,0.07162841850628993,0.0023189851714337916,0.00009780515431422019,0.00023099154752257974,0.0006353891201665891,0.002404459164402847,0.005173897680450228,18143.88554738426,9688.5669,10586.136,12911.1025,26177.192000000003,30342.030400000003,86400,1184,8572061,576,2001,321,86399,72415,1.1054763135509398
2026-05-27,434.0392824074074,357.0,381.0,412.0,511.0,526.0,318.52945601851854,273.0,280.0,298.0,373.0,385.0,228.57524305555555,193.0,203.0,219.0,268.0,274.0,2.5429113762890774,2.0,2.0,2.0,3.0,4.0,0.07765125387399952,0.05751043070935021,0.059173157653075736,0.07488813130528386,0.10029541717559647,0.10204813559945558,3.4228454276738436,3.141680697588743,3.1744334827866867,3.398077308595778,3.6681974850977817,3.6886597969781656,31.413840121972587,23.142730121590137,23.91326875189265,29.906543679147966,39.18121744270363,39.99121467950457,0.9279615845254958,0.9230751012595827,0.9243805489857398,0.9265678116513645,0.9326993920125943,0.9362354965604422,0.1836143077820518,0.14607185171900247,0.14896766303769407,0.16633215735008824,0.23311963039401803,0.23767430100008213,0.4162759978286184,0.35340681757824915,0.36099352255482625,0.4143437010693709,0.4782258215025972,0.4846535678964512,0.5248468168154279,0.4677640531936103,0.4755063824227137,0.5221643166719205,0.5803245149969252,0.5879530792409431,0.6754228422063026,0.6191518251339504,0.6263828841476189,0.6792148220768246,0.7263457281586971,0.734088400862572,-0.10476012129121831,-0.2225652748059672,-0.15865611300974708,-0.11219234441313146,-0.002852938098304859,0.008156903171137242,0.6800401674641291,0.4347521343685862,0.5220242731826559,0.6495128163127061,0.8636639983694792,0.9683344920259433,0.07774817447051238,0.05759834053530695,0.05924279157543574,0.07501946738287604,0.10036705450184893,0.10213429102778374,0.0007900062409108796,0.00005867570264598156,0.00013955595589172876,0.0002785809387991352,0.0006858612377322386,0.001408128025054822,42853.58616241898,35073.8553,37639.28875,39374.188500000004,50992.51,51998.991200000004,86400,1495,11164910,1029,3641,92,86399,68758,1.1805247014310105
2026-05-28,457.6301736111111,432.0,441.0,458.0,479.0,483.0,333.11663194444446,311.0,321.0,336.0,349.0,353.0,247.47543981481482,240.0,243.0,248.0,251.0,255.0,2.637889327422771,2.0,2.0,2.0,3.0,4.0,0.06183657167111495,0.053078058957423395,0.055429821067253277,0.06020768276924891,0.06447451363697698,0.06937536134320102,3.671584667606827,3.4996474523294667,3.6012162495569573,3.7065022685564135,3.7703862840795646,3.810383994359514,39.63341942234582,33.103779241032356,36.64277411029741,40.71116049833671,43.396825101188156,45.167779709574056,0.9152656177992411,0.9076661121919086,0.9095806334967631,0.9141552229698147,0.9174423633484288,0.9260807012576838,0.16654527171087602,0.14325155403355566,0.15262882525699267,0.15875228014520906,0.17579783675969513,0.18042490591465427,0.36647683307144746,0.32840638267749706,0.34440934724464156,0.36520409791833885,0.3764761295174795,0.3950126276744498,0.4669729817418645,0.4279431869564271,0.4451808329942074,0.46697859572214473,0.48124534774915106,0.5001481773706463,0.6070283878996507,0.5672639250534713,0.5781911814747658,0.5952129556577176,0.6378104715613089,0.6508135237782748,-0.02454603386425552,-0.13825741251596455,-0.1119011866994114,-0.0380086170950123,-0.014459856205002739,0.12520366788745171,0.674646840070508,0.4213715967850202,0.5109332207511668,0.642891243606121,0.8627346929117393,0.9655026873950532,0.06189843385099683,0.05313467970799584,0.05548871752020237,0.060273123594340006,0.06450866693274768,0.06941119680154227,0.0006919591976776678,0.000047928990344904634,0.00011183079897410937,0.00023034418963126832,0.0005549285883769872,0.0014375044319846948,46786.339692256945,39619.6216,41554.20025,43665.6535,48775.203250000006,57775.2036,86400,1185,10150618,377,3298,487,86399,67800,1.1880981669134398
