dt,side,delta,var,auc,n
2026-07-20,1,1.0,qdepl,0.5423181524659172,8564
2026-07-20,1,1.0,drift,0.5067623244780047,8564
2026-07-20,1,2.0,obi,0.5109314760257397,8564
2026-07-20,1,2.0,ofi,0.5139158022260277,8564
2026-07-20,1,2.0,aggr,0.5235112955137627,8564
2026-07-20,1,2.0,depth,0.5155839396017464,8564
2026-07-20,1,2.0,qdepl,0.5394305397523504,8564
2026-07-20,1,2.0,drift,0.5136245550094138,8564
2026-07-20,-1,0.5,obi,0.49967578857093026,9023
2026-07-20,-1,0.5,ofi,0.47079583752677945,9023
2026-07-20,-1,0.5,aggr,0.5071915014460396,9023
2026-07-20,-1,0.5,depth,0.5182708580744738,9023
2026-07-20,-1,0.5,qdepl,0.5365343598981344,9023
2026-07-20,-1,0.5,drift,0.46230687734355974,9023
2026-07-20,-1,1.0,obi,0.5062394033590174,9023
2026-07-20,-1,1.0,ofi,0.48757866399144345,9023
2026-07-20,-1,1.0,aggr,0.5112313091842945,9023
2026-07-20,-1,1.0,depth,0.5223931937515393,9023
2026-07-20,-1,1.0,qdepl,0.5369995661344572,9023
2026-07-20,-1,1.0,drift,0.4810347424998042,9023
2026-07-20,-1,2.0,obi,0.5040011874214855,9023
2026-07-20,-1,2.0,ofi,0.48382184202665934,9023
2026-07-20,-1,2.0,aggr,0.5223639986311244,9023
2026-07-20,-1,2.0,depth,0.5237995403262773,9023
2026-07-20,-1,2.0,qdepl,0.5219951899314995,9023
2026-07-20,-1,2.0,drift,0.49214758539496095,9023
2026-07-21,1,0.5,obi,0.4787030894116763,7936
2026-07-21,1,0.5,ofi,0.45407883865193815,7936
2026-07-21,1,0.5,aggr,0.5132214611978544,7936
2026-07-21,1,0.5,depth,0.5067359365529301,7936
2026-07-21,1,0.5,qdepl,0.5202980392514592,7936
2026-07-21,1,0.5,drift,0.47018343279575997,7936
2026-07-21,1,1.0,obi,0.49279467125839443,7936
2026-07-21,1,1.0,ofi,0.452870555337363,7936
2026-07-21,1,1.0,aggr,0.5105157632585694,7936
2026-07-21,1,1.0,depth,0.5186096551811666,7936
2026-07-21,1,1.0,qdepl,0.5088490937825564,7936
2026-07-21,1,1.0,drift,0.4807980024159717,7936
2026-07-21,1,2.0,obi,0.48832305129116066,7936
2026-07-21,1,2.0,ofi,0.49183843588290105,7936
2026-07-21,1,2.0,aggr,0.5280908023026989,7936
2026-07-21,1,2.0,depth,0.5117873064414113,7936
2026-07-21,1,2.0,qdepl,0.49538892077772356,7936
2026-07-21,1,2.0,drift,0.509128607213033,7936
2026-07-21,-1,0.5,obi,0.4690046138455183,9103
2026-07-21,-1,0.5,ofi,0.4596820547486743,9103
2026-07-21,-1,0.5,aggr,0.47989490911443755,9103
2026-07-21,-1,0.5,depth,0.49754308314559564,9103
2026-07-21,-1,0.5,qdepl,0.5146400722384835,9103
2026-07-21,-1,0.5,drift,0.45003567732853955,9103
2026-07-21,-1,1.0,obi,0.4506737366749212,9103
2026-07-21,-1,1.0,ofi,0.4671599654975875,9103
2026-07-21,-1,1.0,aggr,0.4626839727727159,9103
2026-07-21,-1,1.0,depth,0.47818170355586304,9103
2026-07-21,-1,1.0,qdepl,0.5199088693491855,9103
2026-07-21,-1,1.0,drift,0.4632727127936593,9103
2026-07-21,-1,2.0,obi,0.4627145145568176,9103
2026-07-21,-1,2.0,ofi,0.46797848531151337,9103
2026-07-21,-1,2.0,aggr,0.4841995662010892,9103
2026-07-21,-1,2.0,depth,0.5053756556491517,9103
2026-07-21,-1,2.0,qdepl,0.49764028897203294,9103
2026-07-21,-1,2.0,drift,0.4928148379075877,9103
2026-07-22,1,0.5,obi,0.4542234652047217,11902
2026-07-22,1,0.5,ofi,0.4807608181811768,11902
2026-07-22,1,0.5,aggr,0.5240092447558369,11902
2026-07-22,1,0.5,depth,0.47183603920157485,11902
2026-07-22,1,0.5,qdepl,0.5198663029443515,11902
2026-07-22,1,0.5,drift,0.49233431407827616,11902
2026-07-22,1,1.0,obi,0.4639259608125366,11902
2026-07-22,1,1.0,ofi,0.49909316371384826,11902
2026-07-22,1,1.0,aggr,0.5267198756076737,11902
2026-07-22,1,1.0,depth,0.47835371554163225,11902
2026-07-22,1,1.0,qdepl,0.5089817539106323,11902
2026-07-22,1,1.0,drift,0.48625052035927724,11902
2026-07-22,1,2.0,obi,0.4695494129641781,11902
2026-07-22,1,2.0,ofi,0.48377731445222927,11902
2026-07-22,1,2.0,aggr,0.49673289340925286,11902
2026-07-22,1,2.0,depth,0.48716586760648845,11902
2026-07-22,1,2.0,qdepl,0.5008824058590691,11902
2026-07-22,1,2.0,drift,0.49128870061878654,11902
2026-07-22,-1,0.5,obi,0.4877332841648992,12613
2026-07-22,-1,0.5,ofi,0.47923438217358544,12613
2026-07-22,-1,0.5,aggr,0.5194247889756584,12613
2026-07-22,-1,0.5,depth,0.5007145671140885,12613
2026-07-22,-1,0.5,qdepl,0.5453617266911677,12613
2026-07-22,-1,0.5,drift,0.48603350376663645,12613
2026-07-22,-1,1.0,obi,0.4843392964188598,12613
2026-07-22,-1,1.0,ofi,0.48459255624130243,12613
2026-07-22,-1,1.0,aggr,0.5100382413305117,12613
2026-07-22,-1,1.0,depth,0.5065022977844141,12613
2026-07-22,-1,1.0,qdepl,0.5490630563974656,12613
2026-07-22,-1,1.0,drift,0.48849537919545716,12613
2026-07-22,-1,2.0,obi,0.49793706864294884,12613
2026-07-22,-1,2.0,ofi,0.49345931881153365,12613
2026-07-22,-1,2.0,aggr,0.48853607816273953,12613
2026-07-22,-1,2.0,depth,0.5239761266215909,12613
2026-07-22,-1,2.0,qdepl,0.5469571105099019,12613
2026-07-22,-1,2.0,drift,0.4934787459945662,12613
2026-07-23,1,0.5,obi,0.4966105259108577,15249
2026-07-23,1,0.5,ofi,0.4867171051988269,15249
2026-07-23,1,0.5,aggr,0.5414870349808856,15249
2026-07-23,1,0.5,depth,0.5187328254987396,15249
2026-07-23,1,0.5,qdepl,0.548478795733347,15249
2026-07-23,1,0.5,drift,0.4905857165100113,15249
2026-07-23,1,1.0,obi,0.5018344003332792,15249
2026-07-23,1,1.0,ofi,0.49034741048305824,15249
2026-07-23,1,1.0,aggr,0.5664567840038872,15249
2026-07-23,1,1.0,depth,0.512985301050008,15249
2026-07-23,1,1.0,qdepl,0.5597125165922351,15249
2026-07-23,1,1.0,drift,0.5007848168839404,15249
2026-07-23,1,2.0,obi,0.5131190812342291,15249
2026-07-23,1,2.0,ofi,0.508198495623024,15249
