metric,side,day_type,hor,hor_ms,x_form,y_kind,n,beta,r,r2,t
refill_size,売り,立会日,30s,30000,log1p,二乗,3674657,1.8789541158564748e-7,0.005773593327990437,0.0000333343799170157,11.067810496049793
refill_size,売り,立会日,50s,50000,log1p,二乗,3674000,3.2464602023806803e-7,0.009878235559395428,0.00009757953776690431,18.93520564874925
refill_size,売り,立会日,100s,100000,log1p,二乗,3672513,6.767237062036362e-7,0.04491847029411753,0.002017668973563519,86.16781577218657
refill_size,売り,立会日,10ms,10,log1p,符号つき,3675596,-3.3515991779563427e-9,-0.0032060600104789148,0.000010278820790792059,-6.146638135719987
refill_size,売り,立会日,20ms,20,log1p,符号つき,3675596,-3.644558932497484e-9,-0.003317375793681808,0.000011004982156506005,-6.36005436606458
refill_size,売り,立会日,50ms,50,log1p,符号つき,3675596,-1.619631693662433e-8,-0.005792068292150162,0.00003354805510093129,-11.104646187860839
refill_size,売り,立会日,100ms,100,log1p,符号つき,3675594,-1.4337249871299307e-6,-0.059738586265352056,0.0035686986889829093,-114.73473280317052
refill_size,売り,立会日,500ms,500,log1p,符号つき,3675574,-0.00001078292667934701,-0.10773401309891144,0.01160661757839642,-207.75447652080834
refill_size,売り,立会日,1s,1000,log1p,符号つき,3675557,-0.000013428116266229331,-0.08165800058943681,0.006668029060264463,-157.0771446232819
refill_size,売り,立会日,3s,3000,log1p,符号つき,3675494,-0.00001624897353668395,-0.055439599443015415,0.003073549186401995,-106.45014692339417
refill_size,売り,立会日,5s,5000,log1p,符号つき,3675432,-0.000016938500816004857,-0.0437371242354826,0.0019129360363900395,-83.93055381672134
refill_size,売り,立会日,10s,10000,log1p,符号つき,3675264,-0.000017844563345995026,-0.03209338848434516,0.0010299855844070986,-61.55785794896303
refill_size,売り,立会日,30s,30000,log1p,符号つき,3674657,-0.000018702663868593177,-0.018842258796518695,0.00035503071655498613,-36.12587356428719
refill_size,売り,立会日,50s,50000,log1p,符号つき,3674000,-0.000017415102991695313,-0.01354834005899825,0.0001835575183542567,-25.971402876851695
refill_size,売り,立会日,100s,100000,log1p,符号つき,3672513,-0.000016466352889705245,-0.009036579215858402,0.00008165976392448405,-17.318223717741226
refill_size,売り,立会日,10ms,10,log1p,絶対値,3675596,2.77529794300883e-9,0.0026549105221121273,7.048549880421689e-6,5.089969573733288
refill_size,売り,立会日,20ms,20,log1p,絶対値,3675596,3.0163501693350253e-9,0.0027457034490480357,7.5388874301142794e-6,5.2640382130181465
refill_size,売り,立会日,50ms,50,log1p,絶対値,3675596,1.4559063611311626e-8,0.005207924323240225,0.000027122475756597152,9.984683925985596
refill_size,売り,立会日,100ms,100,log1p,絶対値,3675594,1.2346515996651763e-6,0.05302846111764325,0.002812017688505402,101.8085272272898
refill_size,売り,立会日,500ms,500,log1p,絶対値,3675574,7.4973849671173935e-6,0.0851620328348089,0.0072525718365570695,163.86609390273838
refill_size,売り,立会日,1s,1000,log1p,絶対値,3675557,0.000010543649434438997,0.07402000116002716,0.005478960571730422,142.2995618493944
refill_size,売り,立会日,3s,3000,log1p,絶対値,3675494,0.000017302041480435855,0.07390852895311918,0.005462470652014056,142.08286677899213
refill_size,売り,立会日,5s,5000,log1p,絶対値,3675432,0.000022048786151440942,0.07277333009631153,0.005295957573306721,139.88765343589628
refill_size,売り,立会日,10s,10000,log1p,絶対値,3675264,0.00003148783236958207,0.07437888006258273,0.005532217799364066,142.98761688908178
refill_size,売り,立会日,30s,30000,log1p,絶対値,3674657,0.00005497100693453145,0.0740581969417794,0.005484616534267383,142.35596416849395
refill_size,売り,立会日,50s,50000,log1p,絶対値,3674000,0.0000711808709448859,0.07483336209761993,0.005600032082833498,143.84148715605176
refill_size,売り,立会日,100s,100000,log1p,絶対値,3672513,0.00010005761748014686,0.07497584031596156,0.005621376631084567,144.08773180204727
refill_size,売り,立会日,10ms,10,生,二乗,3675596,9.673811203789222e-15,0.0012859129885334187,1.6535722140789483e-6,2.4653336810323485
refill_size,売り,立会日,20ms,20,生,二乗,3675596,1.0171006911267506e-14,0.0012995667968581206,1.6888738594960756e-6,2.4915106077671823
