k,side,h,n,n_fill,sum_edge,sum_as,sum_pnl,sum_wait,p_fill,edge,AS,pnl_fill,wait_s,EV
4,1,3.0,8551816.0,838612.0,2002520.45905306,-2256992.222691894,-328269.6196388342,1153313.9999999998,0.09806244661952503,2.387898645682461,-2.6913426264969904,-0.39144398081452947,1.3752653193610391,-0.03838595447315918
4,1,5.0,8551816.0,1223016.0,2795113.483882228,-3377455.615857595,-689967.539975366,2654771.479,0.1430124315116228,2.2854267514752284,-2.761579256410051,-0.5641525049348217,2.1706760001504475,-0.08068082147410163
4,1,10.0,8551816.0,1882336.0,4234730.161365249,-5551638.607325096,-1482554.0139598472,7433821.324999998,0.22010950656562303,2.2497206457111,-2.9493345541524443,-0.7876139084413448,3.949253122184349,-0.1733613087512462
4,1,30.0,8551816.0,3174065.0,7550406.612062559,-10642492.418168657,-3371403.5261060935,31235179.88999999,0.37115683967007707,2.3787813457073375,-3.352953521168803,-1.0621721754614646,9.840749918479927,-0.3942324678297678
4,1,60.0,8551816.0,4029879.0,10138474.632942189,-14764259.99574384,-4980414.714801651,68247878.40600003,0.4712307888757195,2.515826066475492,-3.663698090127232,-1.2358720236517402,16.935465905055718,-0.5823809486548415
4,-1,0.1,8551816.0,43328.0,200843.97710649273,119926.06265621823,77105.05045027447,2035.704,0.0050665262208634985,4.6354315247990385,2.767865183166041,1.7795663416329965,0.046983567208271786,0.009016219531649708
4,-1,0.5,8551816.0,159595.0,544397.4172215698,396727.62708945776,133625.43013211203,37363.482,0.018662118081118676,3.411118250706913,2.485839951686818,0.8372782990200948,0.23411436448510295,0.015625386483071203
4,-1,1.0,8551816.0,312861.0,887438.7027296756,829483.2786367635,30423.656092912253,151594.34000000005,0.03658415943467446,2.8365270926375468,2.6512837286742785,0.09724336396326884,0.4845421449141953,0.0035575667311963043
4,-1,3.0,8551816.0,846020.0,1992505.9329277284,2205028.438917678,-286972.2659899492,1163026.3790000002,0.09892869537885286,2.355152281184521,2.6063549785084015,-0.3392026973238803,1.3747031736838375,-0.03355688031523939
4,-1,5.0,8551816.0,1237999.0,2788028.5050120708,3263449.691930874,-584365.098918803,2691701.586,0.14476445704631624,2.2520442302554935,2.636068116315824,-0.47202388606033047,2.1742356706265515,-0.06833228157841598
4,-1,10.0,8551816.0,1915119.0,4233925.25003157,5295676.225584963,-1230281.447553394,7593342.197000002,0.22394296135464092,2.2107896428533005,2.765194343320161,-0.6424047004668607,3.9649453621419877,-0.14386201101068988
4,-1,30.0,8551816.0,3235198.0,7546524.479918377,10055245.00532034,-2793417.9494019668,31881295.141999997,0.3783053798164039,2.3326314123334573,3.108077157973126,-0.8634457456396692,9.854511267007458,-0.3266461707550732
4,-1,60.0,8551816.0,4106102.0,10106659.976570131,13746724.091025991,-4001401.0904558585,69565846.57599999,0.4801438665191113,2.4613757711255424,3.34787691368261,-0.9745011425570671,16.942064901456416,-0.4679007465146419
5,1,0.1,8551816.0,34378.0,180641.66691499238,-105368.54178732198,72247.8611276703,1609.2480000000003,0.004019964882312716,5.254571729448845,-3.06499917933917,2.101572550109672,0.046810402001279894,0.008448247849073262
5,1,0.5,8551816.0,123228.0,488664.7271369169,-346715.79226579727,131104.87087111958,28622.997000000007,0.014409571019769368,3.965533215964853,-2.8136121033027988,1.0639211126620538,0.23227673093777393,0.015330646832335912
5,1,1.0,8551816.0,243139.0,809361.7684295321,-730206.6849561903,57758.85147334146,118186.799,0.028431271206022207,3.3288027360050507,-3.0032478744923288,0.23755486151272096,0.4860873780018837,0.006753986693977217
5,1,3.0,8551816.0,686997.0,1879094.2170222597,-2048223.4440043,-229584.96298203952,967481.908,0.08033346367601922,2.7352291451378385,-2.981415412300636,-0.3341862671627962,1.4082767581226703,-0.026846340354146944
5,1,5.0,8551816.0,1027087.0,2664847.3918868178,-3126117.380458097,-551653.6445712791,2298989.374000001,0.12010162519867125,2.594568319808174,-3.043673399096763,-0.5371050792885891,2.2383589452500137,-0.06450719292502072
5,1,10.0,8551816.0,1634666.0,4108374.0267657638,-5258485.421068473,-1293962.0023027083,6717450.874999999,0.19114840637357025,2.51328040515051,-3.2168561780011773,-0.7915757728506669,4.109372113324679,-0.15130844750433223
5,1,30.0,8551816.0,2879166.0,7472148.762546047,-10394616.909943767,-3175834.755397722,29757900.149999987,0.336673052834626,2.595247638568268,-3.6102874616968132,-1.1030398231285456,10.335597235449427,-0.37136378465085335
5,1,60.0,8551816.0,3741073.0,10141856.882320402,-14597428.875692412,-4784786.417372007,67096370.34899999,0.43745948229007736,2.7109486722981355,-3.901936389825168,-1.278987717527032,17.935060435602296,-0.5595053047647432
5,-1,0.1,8551816.0,33959.0,178206.27525069943,106354.67694856403,68863.20630213532,1588.296,0.003970969440876652,5.247689132503885,3.1318553829195213,2.0278337495843615,0.04677098854501016,0.008052465850777814
5,-1,0.5,8551816.0,123324.0,480617.20339284284,342646.38935276394,127118.3020400787,28808.044000000016,0.014420796705635388,3.8971911663005,2.778424226855794,1.0307669394447043,0.23359641270150186,0.014864480484622064
5,-1,1.0,8551816.0,244754.0,796993.4797225108,725166.4577791933,50288.669943317356,119515.36700000001,0.02862011998387243,3.256304206356222,2.9628380242169414,0.20546618213928008,0.4883081257098965,0.005880466785454382
