window,lo,hi,count
深夜 11 時から 2 時間,0.00630957344480193,0.01,87
深夜 11 時から 2 時間,0.01,0.01584893192461114,117
深夜 11 時から 2 時間,0.01584893192461114,0.025118864315095808,4093
深夜 11 時から 2 時間,0.025118864315095808,0.039810717055349734,11209
深夜 11 時から 2 時間,0.039810717055349734,0.06309573444801933,11265
深夜 11 時から 2 時間,0.06309573444801933,0.1,8281
深夜 11 時から 2 時間,0.1,0.15848931924611143,8540
深夜 11 時から 2 時間,0.15848931924611143,0.25118864315095824,11399
深夜 11 時から 2 時間,0.25118864315095824,0.3981071705534973,9630
深夜 11 時から 2 時間,0.3981071705534973,0.6309573444801936,7904
深夜 11 時から 2 時間,0.6309573444801936,1.0,5281
深夜 11 時から 2 時間,1.0,1.584893192461114,5728
深夜 11 時から 2 時間,1.584893192461114,2.5118864315095824,5563
深夜 11 時から 2 時間,2.5118864315095824,3.981071705534973,3116
深夜 11 時から 2 時間,3.981071705534973,6.309573444801936,2686
深夜 11 時から 2 時間,6.309573444801936,10.0,2312
深夜 11 時から 2 時間,10.0,15.848931924611142,1975
深夜 11 時から 2 時間,15.848931924611142,25.11886431509582,1384
深夜 11 時から 2 時間,25.11886431509582,39.81071705534978,664
深夜 11 時から 2 時間,39.81071705534978,63.09573444801943,563
深夜 11 時から 2 時間,63.09573444801943,100.0,342
深夜 11 時から 2 時間,100.0,158.48931924611142,320
深夜 11 時から 2 時間,158.48931924611142,251.18864315095823,61
深夜 11 時から 2 時間,251.18864315095823,398.1071705534977,21
深夜 11 時から 2 時間,398.1071705534977,630.9573444801943,9
深夜 11 時から 2 時間,630.9573444801943,1000.0,3
深夜 11 時から 2 時間,1000.0,1584.893192461114,1
深夜 11 時から 2 時間,1584.893192461114,2511.886431509582,1
深夜 11 時から 2 時間,2511.886431509582,3981.0717055349774,0
深夜 11 時から 2 時間,3981.0717055349774,6309.573444801943,0
深夜 11 時から 2 時間,6309.573444801943,10000.0,0
