dt,grid_s,series,n,rv,rvol,bv,medrv,rho1,rv_ac1,rv_nw5,rs_up,rs_dn,rq,tq,se_rv,jump,rj,z,mean_abs,max_share,zero_share,ret_sum,park_bp,oc_bp,gap_max_s
2026-05-04,0.0,mid,145614,226623.33433321648,476.0497183417048,154165.22153234214,176308.22251902407,-0.08850629297625548,186510.10051818928,200435.25138704025,107607.85196160339,119015.48237161306,7170598044925.183,602839988887.9773,9924.099753393208,72458.11280087434,0.31972926801233664,31.042945684532416,0.5541828394630985,0.04967831866417687,0.49568722787644043,359.49645841244046,891.9294804981614,359.49645841244046,4363.955985648
2026-05-04,0.0,micro,145614,870732.9768456898,933.130739417414,726086.6606625099,824863.3396587573,-0.2811234848405429,381177.0814573363,384031.97284987464,430115.24914183107,440617.72770385863,18947896487987.652,11377434807888.184,16132.21248103904,144646.31618317997,0.16612017694239,17.485731776295147,1.2818203859688644,0.013079629139407677,0.00017168678835826227,382.7222390602713,891.9294804981614,359.49645841244046,4363.955985648
2026-05-04,0.0,spread,145614,270683060.51084125,16452.448465527592,191587583.10214317,236753829.59613258,-0.27956180444305195,119337821.48664898,98725280.99030475,150875315.45336804,119807745.05747324,3.223225566510221e+17,1.4398395768912755e+17,2104063.2037434243,79095477.40869808,0.29220697172341226,72.14330359772529,21.392640027061873,0.0005536437056150319,0.496820360679605,-218.12242359897166,891.9294804981614,359.49645841244046,4363.955985648
2026-05-04,0.0,bp,145614,40421.375007521434,201.05067770967955,33917.6702666502,42480.32229252677,-0.33626402868142874,13236.932338875638,12268.985506464573,20084.749238659246,20336.625768862195,2612718107.220232,2259571064.895664,189.43477626119648,6503.7047408712315,0.1608976621814832,56.13812358485523,0.3387197167617497,0.00009833518649159345,0.03450904446001071,1.7038293604600145,891.9294804981614,359.49645841244046,4363.955985648
2026-05-04,0.0,ofi,145614,34318003.63329899,5858.157016784288,20366507.69372731,29664673.448120464,-0.22893277968410766,18604983.608595006,16798142.068496335,16726342.272171,17591661.361128,7.985465204456744e+16,4067426253072052.0,1047281.7670521463,13951495.939571682,0.4065357673088667,63.482004262314,5.080459083604603,0.01817492597648639,0.004024338319117667,-826.5349999999808,891.9294804981614,359.49645841244046,4363.955985648
2026-05-04,0.1,mid,863995,230710.11111990412,480.32292379180086,59057.92490371882,85295.85439967753,-0.04005702376493376,212227.30145904797,201707.6203346896,109573.41531631569,121136.69580358843,44819781872612.06,2330638014211.1455,10185.77908071523,171652.1862161853,0.7440167463097213,34.28251514474896,0.08827709203681393,0.04879832169077628,0.9214486194943258,359.4964584124406,891.9294804981614,359.49645841244046,4363.955985648
2026-05-04,0.1,micro,863995,818199.5701069348,904.5438464258848,222745.85337398486,337462.3593001444,-0.08993994009176084,671022.2990335326,528949.6679118897,403677.86822739337,414521.70187954133,109218719602019.52,27765404465838.984,15900.395381356257,595453.71673295,0.7277609748134273,36.64338492208624,0.20051665057353935,0.013919421168976666,0.8482259735299394,382.72223906027125,891.9294804981614,359.49645841244046,4363.955985648
2026-05-04,0.1,spread,863995,251781830.76360962,15867.634693413182,58790198.649740584,94492142.19919516,-0.0918998331803507,205504414.3938248,155515286.11150014,141633300.63438478,110148530.12922484,1.7918677508526e+18,1.0543077078496854e+17,2036631.0465366035,192991632.11386904,0.7665034110227877,165.30444208628998,3.3412441612479773,0.0005952056675969641,0.9216685281743529,-218.12242359897186,891.9294804981614,359.49645841244046,4363.955985648
2026-05-04,0.1,bp,863995,38345.785021887816,195.82079823626452,8189.599642764024,14012.983744159275,-0.07977530889787855,32227.691339038447,23789.365085810885,19057.342503934226,19288.44251795359,15030153581.960821,1166446386.7236552,186.5267367546835,30156.18537912379,0.7864276441833336,224.6147369786251,0.053360892574026486,0.00010365789740234578,0.8531218351958055,1.703829360460019,891.9294804981614,359.49645841244046,4363.955985648
2026-05-04,0.1,ofi,863995,34047483.173724994,5835.022122813674,6432336.673055169,12790939.7568865,-0.045200602709742854,30969551.306201,21709819.91858733,16523999.421117002,17523483.752607998,4.8195004191014234e+17,1484314173150756.8,1056234.610877402,27615146.500669826,0.8110774696551107,161.2936921781886,0.8221434672654362,0.018319332812750777,0.8490917192807829,-826.5349999999812,891.9294804981614,359.49645841244046,4363.955985648
2026-05-04,0.25,mid,345598,216672.31455502292,465.48073489138403,115784.8568406123,138521.98437696855,-0.06743117007228559,187452.17751189903,216559.63367581676,103339.69438119001,113332.62017383293,17398910955681.377,1708151113480.2183,10034.377150277798,100887.45771441063,0.4656222827618834,31.074315124221386,0.19441415862386383,0.05195987425926924,0.834087581525356,359.49645841244046,891.9294804981614,359.49645841244046,4363.955985648
