dt,day,n,zero_share,sigma_y,corr_depth_one_level,beta_depth_one_level,sigx_depth_one_level,corrnz_depth_one_level,corr_obi_2,beta_obi_2,sigx_obi_2,corrnz_obi_2,corr_voi_sum,beta_voi_sum,sigx_voi_sum,corrnz_voi_sum,corr_ofi_sum,beta_ofi_sum,sigx_ofi_sum,corrnz_ofi_sum,corr_oi,beta_oi,sigx_oi,corrnz_oi,corr_r_prev,beta_r_prev,sigx_r_prev,corrnz_r_prev,corr_m_bp,beta_m_bp,sigx_m_bp,corrnz_m_bp
2026-05-15,10,86388,0.4600754734453859,3.3230654138488687,0.0381174967891754,0.17478620773919304,0.7247047873750032,0.054699764238830696,0.041785853474335555,0.19347495473722284,0.7177090804430721,0.060072615513218665,0.004275965384864838,0.000049115607179367474,289.306759738374,0.006860135775923429,-0.013035709886579813,-0.00013999939854241318,309.42288729267256,-0.02042920336481288,0.004605179629438593,0.03583051197315665,0.42710777649362053,0.0066718087038008704,-0.3109488630624493,-0.3109522249951278,3.3230679525274853,-0.3393578817594808,-0.0254402466617338,-0.013842145331716137,6.107476867951097,-0.03012275824954983
2026-05-16,11,86374,0.5684465232593141,1.198652987691127,0.006536835331602885,0.010783164599571394,0.7266408523893296,0.010367247942308143,0.0027649962091556533,0.00463454647735949,0.7151313197221778,0.004331824106832256,-0.000762388415957043,-0.000016184050718237813,56.46606950425194,-0.0008922039627132524,-0.005502996568037361,-0.00011730309871023295,56.23261208474463,-0.006435695273919353,0.014244520292371709,0.09711251500972776,0.17582115430976783,0.021961682531029997,-0.22485360831353013,-0.2248562204878989,1.1986529403086033,-0.26655515139730024,-0.004466379296097447,-0.0009020521816547026,5.9350234710268825,-0.005748118256208591
2026-05-17,12,86368,0.6836212486105966,1.7659896178835732,0.026635894556128942,0.075983521979508,0.6190718284870255,0.049596979829344134,0.017769122850336192,0.052451998959936005,0.5982698548968429,0.032637193524628405,0.007271972720652817,0.000423630723187825,30.3150274920126,0.011794611561971625,-0.002441934742425347,-0.00012196413343095312,35.358602671377184,-0.004316802998373414,0.021389535824028746,0.19975683542080602,0.18910059062378576,0.03121204495037241,-0.21453165505812358,-0.2145341426656269,1.765989587808873,-0.24979849580827046,-0.012457090038367945,-0.003629564861369629,6.061152571578872,-0.019064560462237225
2026-05-18,13,86392,0.5516251504768961,2.167570769547786,0.03761955847397081,0.12541657440109977,0.650185189513847,0.056512022736014085,0.027289291645983343,0.09132725727850603,0.6476944271734709,0.04287671028751466,0.027577862010702368,0.0006402894370721551,93.36037119321033,0.03443103341162022,0.015474735090033595,0.00031585939808088237,106.1958957569234,0.02015729290962262,0.04375970846763424,0.24342784811389034,0.3896569913213391,0.06039924616415012,-0.07011733682086686,-0.0701181484486617,2.167570769547786,-0.09357249076846463,-0.02218686090136134,-0.007786043321265074,6.176712079175117,-0.028844705474339222
2026-05-19,14,86395,0.5369292204409977,1.4877288131633561,0.08686850103199169,0.21001298901122678,0.6153822601636767,0.12616226563672914,0.06987988207083558,0.18255789483409549,0.5694824508291385,0.10592684530659954,0.05475873933651493,0.0005959553028150648,136.70001233213807,0.07249582583342054,0.04841115107213731,0.0004912547016994291,146.61131533766846,0.0635402610847415,0.029755268275553127,0.10451175716386567,0.42357227121890595,0.03867864596848466,-0.09337297723792469,-0.09337405781859201,1.4877288163522182,-0.10342268142478156,-0.0779363227509541,-0.0344774025858402,3.36305656277778,-0.10517633780883166
2026-05-20,15,86392,0.5753541994629132,1.393297643075967,0.08465425404530112,0.19510406174750475,0.6045488590496495,0.12668148750639935,0.060624457462641924,0.16290602352638658,0.5185130028142529,0.09123377132765483,0.0582458131553002,0.0008785708531225041,92.3712564300391,0.07754621863604555,0.05991815160200024,0.0008136013423463143,102.61141594524392,0.07940096503209465,0.0507899960101852,0.20762456621691436,0.3408382839933649,0.06438357647085033,-0.044958630161752396,-0.0449591505704774,1.393297643075967,-0.051438673876879906,-0.08245756756653189,-0.052251226352135305,2.1987859888674706,-0.10404158730141379
2026-05-21,16,86397,0.6558329571628645,1.8104159379456615,0.04668114401247688,0.1258473172878637,0.6715539682516002,0.08123483425572925,0.03789384100829101,0.11737310148418323,0.5844985512349501,0.06725242326166622,0.009384586219156447,0.00004314465083430217,393.796236296168,0.00978549685314368,0.00977815661009439,0.000042567657614358836,415.8729059256103,0.010729740555789041,0.02115093350222656,0.10111730104500642,0.37869316065537323,0.032117968010426,-0.31750653413228386,-0.3175108891025934,1.810412060903123,-0.33123887546176783,-0.05778705492286344,-0.05131873345170782,2.038628179654721,-0.08150062431943303
2026-05-22,17,86385,0.7382300167853215,0.8744087515585135,0.03582325247505465,0.043217112039551045,0.7248177078600981,0.07073231701710632,0.03630691634662112,0.04766326580589258,0.6660780030486093,0.07107288760124499,0.05107847937332957,0.0005041701375287947,88.5891152405662,0.0771229377505457,0.05605656698581952,0.0005097298726246398,96.16254179161747,0.0817358418398756,0.04809282604745674,0.16219154625866433,0.25928154558835087,0.07146290812562724,0.026214249896052585,0.02621431373678958,0.874416744398418,0.02955761025023095,-0.022430758898504054,-0.00993872401195452,1.973480590995923,-0.0417602440005015
2026-05-23,18,86376,0.7586945447809577,1.2130968087532032,0.02810437821403375,0.05032386038778856,0.6774863051775314,0.06080127702510668,0.015560855118949758,0.030039325652964296,0.628410985297805,0.03334412282736442,0.029447186358999483,0.0005108138121110647,69.93291983101066,0.03999026583168606,0.035158061456256655,0.000566027196690447,75.35084211955913,0.045905969725555884,0.06226986401107612,0.3451042529287385,0.2188910951505607,0.08396563077262416,0.07604998580328194,0.07605107307617226,1.2130935099108642,0.08237063307062456,-0.034382461777059795,-0.022939436883975588,1.8182546396199262,-0.06037410644762628
2026-05-24,19,86387,0.7858705592276616,0.9781528635262452,0.01961307841322352,0.030693793317324795,0.6250387723001906,0.044589758200145366,0.013687229068884957,0.022807524183967916,0.5870149333454808,0.030489506250499104,0.0274233420234417,0.0003142580661384905,85.3582896793436,0.028705623467431534,0.028065526476701106,0.00031223256657858837,87.92386129895614,0.029945416945103144,0.036981086694316746,0.23061098576704298,0.1568597196906148,0.05357586240466615,0.04262284675548067,0.04262067397602769,0.9782140528683942,0.04703677262307203,-0.027882285765494595,-0.011974747475171974,2.2775806698384278,-0.04716837198995639
2026-05-25,20,86395,0.9895943052259969,0.32995182006354556,-0.008520362683659162,-0.014427547854274188,0.19485928891252136,-0.033475609729412596,0.006523429601141092,0.011760829210942216,0.18301791015889046,0.033451717385857255,-0.003292085368527919,-7.117670251202582e-6,152.61203368353893,-0.009455759410712949,-0.011019785260965868,-0.00002369390999946483,153.45885461211034,-0.03093339501533318,-0.01264854324895872,-0.05653144380001978,0.07382543045635917,-0.044858235553128366,-0.2910802711757574,-0.2910785595651665,0.329957579432555,-0.4235299039413468,0.0260516713875716,0.0018209323017623368,4.720601571514135,0.2584750131712425
2026-05-26,21,86397,0.6415616282972789,1.3743695066244472,0.043606911666515216,0.08814351105932268,0.6799445885678737,0.07105395453522677,0.047834462632276406,0.10535293131789852,0.624026184424066,0.0778643726386255,0.048813893172973896,0.0008608972597921079,77.92927905702405,0.07057165144546006,0.049988640531155586,0.0007748127886919319,88.67130155203365,0.06550814036322519,0.04152043657758814,0.13729817191414764,0.41562885824932383,0.05522514440225846,-0.015558188836791864,-0.015558371379714012,1.3743692890560237,-0.017365726507533204,-0.042913149111062955,-0.03323999258432516,1.7743447467762208,-0.06267257806871972
2026-05-27,22,86397,0.5311064041575517,1.5814931586159393,0.017851298336709044,0.04122540787194116,0.6848211920813946,0.025953201800210747,0.018665129909918025,0.0457514982216929,0.6452054702664602,0.027916694427128217,0.05272454670256385,0.000993450750981347,83.93418088462354,0.07233591248117571,0.05652664829880401,0.0009610439478624958,93.02128429463171,0.07382338680872697,0.04197163756436016,0.15636040674066443,0.4245232367030622,0.05288723653107653,0.026715119336944433,0.026715456386621296,1.581491510990989,0.028536455807540217,-0.018418777671168743,-0.017717122642761613,1.6441444033076689,-0.02390250653857029
2026-05-28,23,86389,0.5570616629431988,6.545411167646253,0.01085809180306686,0.10567094012815309,0.6725737270100298,0.0163043804379021,0.0071119099720238855,0.07437673047569364,0.6258800771260203,0.01081855499617891,0.011286768900976287,0.0006105152674476611,121.00827337423351,0.016923899047937983,0.00787872225449704,0.0003875409596061912,133.06999506742338,0.011568963521931278,0.002137307502599737,0.033613188832338214,0.4161972969790008,0.0028720391470508063,-0.41526045717900656,-0.4152652326750351,6.545411662996944,-0.4302437706513946,-0.007591940884699675,-0.028887880902649144,1.7202005935085232,-0.010192486402658532
2026-05-29,24,86394,0.6532629580757923,2.4769436175440305,0.0067877105955021924,0.024457675329830352,0.6874312794906383,0.011425716042743768,0.003960962945984642,0.015447617320263698,0.6351267802902076,0.00675254337070938,0.03141510637484808,0.0009242556976104329,84.19136405910471,0.0402965128976246,0.03190250834177364,0.0008649458936864523,91.36019913305036,0.04014070452676888,0.025997470722555236,0.2103812244315471,0.30608726951250975,0.03561169359370951,0.013925204515114076,0.013925365699521587,2.4769436175440305,0.042851789612703854,-0.0019732601745369297,-0.002979874273253552,1.6402406012894493,-0.0031253676775714776
2026-05-30,25,86396,0.8120862076948007,0.6498740712952694,0.010092744914686794,0.010875924914550375,0.6030833422153785,0.024858377031718466,0.006794797579801376,0.007488341021876993,0.5896918777116675,0.017208193060319787,0.04821565912876961,0.0022462120353843804,13.949916075975889,0.07634052931111933,0.059800184705439234,0.0025336127331419384,15.338981690015377,0.09614700499062076,0.06371024515153506,0.22450590706469561,0.18442327944807516,0.09345005622613894,0.14818307120298363,0.14818478638408453,0.6498740712952694,0.16545029239542,-0.001808095180384795,-0.000938228753716907,1.2524107497564971,-0.003348212823189447
2026-05-31,26,86397,0.8247277104529093,0.9028594144474547,0.02283483307399623,0.027298188208501977,0.7552472893195611,0.06497151975587995,0.01176215148518538,0.014003861680021936,0.7583402608923304,0.036052034745061315,0.050906795632922816,0.0015128723110546156,30.38076072197491,0.08550639221022949,0.05385940875254829,0.0014852721640286237,32.740152458631385,0.08231142508952292,0.07303815339369485,0.28262654105136203,0.2333253891396139,0.1041532387676134,0.10545240851428513,0.10545502804406362,0.9028474371754136,0.11570562552760219,-0.018786579432542968,-0.009427141299709656,1.799255563383446,-0.043422547903458626
2026-06-01,27,86397,0.47182193826174523,1.1163070497410932,0.05185947921739688,0.08260988695329508,0.7007850324978554,0.07136981955091773,0.05074394860563265,0.08941836495053891,0.6334994298415039,0.07132638312850868,0.059655555359760755,0.0004305711672273257,154.66592487316927,0.06497587562377793,0.05769653288131616,0.00035023129929656746,183.90073079371533,0.07180224236415576,0.07352286123731926,0.2331194045578513,0.35207295783713205,0.09145878547104254,0.09609229412316829,0.09608010479984298,1.1164615938967057,0.10411013876783162,-0.05902593894155072,-0.03611341060651556,1.8245807669466163,-0.07266670855101026
2026-06-02,28,86397,0.4269361204671458,1.001556410383851,0.06183143263923909,0.08585274567085749,0.7213326030254946,0.08245977551531537,0.05524408522645388,0.08476551988271486,0.6527501771340033,0.07436163281706526,0.09850733746704719,0.00066412726176198,148.55857145031285,0.12714173975360318,0.10225738859801319,0.0006525676134860264,156.94577293511776,0.12983743740131576,0.0961857734949458,0.27783951071521623,0.34673467725732404,0.11393573300822295,0.13990902166091954,0.13991065731377816,1.0015562939823233,0.14992182446681537,-0.0777728846441908,-0.046683913081420184,1.6685583452580002,-0.09303717180400509
2026-06-03,29,86391,0.5054114433216423,1.0603616947826087,0.017033742135906797,0.024507012353562625,0.7370191230748548,0.024831631074527266,0.016668484624428943,0.02516551733297862,0.7023430896739733,0.02435700940859775,0.05071966843668276,0.00025367919280106324,212.00720298759566,0.061956165454327645,0.06550754204501565,0.00032337706452408694,214.8033981751623,0.08041770692690112,0.07103187786500453,0.24794739262997265,0.3037755446902813,0.08994157334092279,0.11540695577849897,0.11542070573584026,1.0602476475799296,0.12240831782646848,-0.011050752000044291,-0.007825181658808739,1.4974642466625034,-0.014193165281880473
2026-06-04,30,86397,0.40347465768487334,1.2199341189396313,0.019153893125012596,0.03288593517545554,0.7105395685735887,0.024474379725179858,0.008001254390554508,0.014731318137741558,0.662609829880054,0.010085280683454406,0.07756311089248616,0.0006804715531393484,139.05501284177745,0.09128184573663539,0.09584845877585858,0.0007890344046268398,148.19399233808838,0.11348955822451043,0.09351648170827144,0.32503647569046884,0.3509921985031012,0.10903055935800057,0.15793869352671086,0.1579405260020614,1.219934084980412,0.16568583186863364,-0.020209091295273995,-0.015281248022834317,1.6133528691299368,-0.024120079516316728
2026-06-05,31,86397,0.29323934858849265,1.7549783039656248,0.032124538430983174,0.0808036957751574,0.6977220532089745,0.0382090611640712,0.008558735569692083,0.022813315009171893,0.6584123825654231,0.010161631971884404,0.08579868195048639,0.0009381362661996591,160.50607316013685,0.0938145467688627,0.11785738476764551,0.0012363351479696726,167.30054761315355,0.12940399178147866,0.10308575275717102,0.4038399647857912,0.44798774096856403,0.11545673537017406,0.20084053483177025,0.20084181340352503,1.75498744472215,0.20981624304267626,-0.021934933810652858,-0.02272467886915114,1.6940075908988563,-0.024614080801970688
2026-06-06,32,86394,0.4371021135727018,1.5208381359889613,0.03478835908661067,0.0838098436079575,0.6312871294617983,0.047612801080748716,0.014833272136437913,0.04066857930679774,0.5547099862322444,0.020406356603336562,0.04080067835530412,0.001271740297619647,48.79293828842741,0.05017538992212802,0.04444787895285842,0.0011757901043731305,57.49224421255047,0.053377189767363636,0.061861901627244795,0.25277836411450805,0.3721957315795196,0.07451444795729502,0.15378456135533625,0.15378638792813515,1.5208376759918507,0.16207090754764103,-0.022501256168040367,-0.024339002350150324,1.4060216643843881,-0.027219151470492076
2026-06-07,33,86397,0.6117805016377884,1.405515078619367,0.029751013865285357,0.05859132599699848,0.7136889612653577,0.05292146205426435,0.021670205934254307,0.04727881568242714,0.64422412649119,0.04047740360235873,0.038466991131186956,0.0010091367013205744,53.57704440376498,0.07381873832502345,0.028707746470898896,0.0006790728600805771,59.418716217215085,0.04582025751346039,0.06872206724267704,0.30387050615348266,0.31786901913121257,0.0868223124614876,0.10484200030412455,0.10484321380938247,1.405515078619367,0.11160473232177892,0.0008519364443266149,0.0006695116549773331,1.7885026633555368,0.0011859526432974915
2026-06-08,34,86397,0.2689213745847657,1.8105575594590846,0.03464145396956968,0.09316977833908655,0.6731911724693848,0.04070744205733472,0.007742286385297716,0.022750370182508244,0.6161665626162498,0.009215421699902896,0.0739815955810994,0.001073491658496097,124.77925326684347,0.08106362874360494,0.09286254288184664,0.0012675027146251206,132.65054436486793,0.10078858969360929,0.08113797340111134,0.3597269707514656,0.4083838116486623,0.08928367607090643,0.15149965945829247,0.15150457711021112,1.8105197468086138,0.15687111097882694,-0.03269855935310628,-0.04174654024270861,1.4181608517320508,-0.03579917635523432
2026-06-09,35,86397,0.3243515399840272,1.8766956148891392,0.04470420115187938,0.12131348883319398,0.691573131243066,0.05515521663588382,-0.0012480853599942856,-0.003652871619989321,0.6412224892399169,-0.0015431232153847675,0.052341616270291005,0.0005012672977065275,195.9641475630345,0.05645480835267729,0.09281858195776828,0.0008674125231723253,200.82052921068131,0.10048302223814203,0.0920604013662692,0.426896879068598,0.4047144867018386,0.10195578090393939,0.1536541278896988,0.15365586339170398,1.8766961398869517,0.1590987266814545,-0.03643043483359942,-0.04962684738085789,1.3776742277954115,-0.04098006610909256
2026-06-10,36,86397,0.2069516302649398,2.1004356483700257,0.0670751949067724,0.2158698382683273,0.6526560743609183,0.07548419120408376,0.015426078252155577,0.055874014802789564,0.579909280267111,0.017206111627962355,0.08854017069970418,0.001291938617755483,143.95040202270465,0.09902144887208861,0.10906874075181486,0.0014398523060855236,159.109737768744,0.11941447493810953,0.1011660075942295,0.5580599387346314,0.3807747761933946,0.10851959302267375,0.1541698346855398,0.15416668230080177,2.1005029100863197,0.15903291623886057,-0.06457557971272133,-0.08926927708256999,1.5194300213827028,-0.06917804083936677
2026-06-11,37,86397,0.2349387131497621,1.772753729544257,0.029133005592577855,0.07546776381757267,0.6843483824445596,0.03348143551089431,-0.004326114818834899,-0.011748848935611454,0.6527639421373603,-0.005007525670640017,0.08453372735393767,0.000664936613082501,225.37368529932152,0.09225833762713273,0.11263173748260574,0.0008327648602759433,239.76833473045883,0.12149497603276059,0.08953508014398577,0.41875468151805245,0.37904169534103815,0.09924742403929025,0.17781093657764663,0.17781315480273296,1.7727521330588167,0.18355551832483338,-0.0182463858694652,-0.022867065245602492,1.414555066413101,-0.019626331830297748
2026-06-12,38,86396,0.2976179452752442,1.4406697019936594,0.030832324163117097,0.06520875085434105,0.6811924599488409,0.03705559412209291,0.018873656195048584,0.042463258558691125,0.6403422698687151,0.022671255706418147,0.07306555074066762,0.00044912109788002627,234.378977305831,0.07827451116359335,0.08073522824908044,0.00047748920545749026,243.59533615297445,0.08624933387646828,0.07520194359155326,0.30823862706472877,0.3514887693223363,0.08377238890744095,0.09979983990927306,0.09980083540702508,1.4406720067548269,0.1032433135384552,-0.028726474527717243,-0.03385992171924124,1.2222662788560978,-0.03128760120586041
2026-06-13,39,86397,0.6154611849948494,0.6668257549517081,0.028548675005149536,0.02936387327771866,0.64832087813767,0.04776860988910264,0.01691021270214732,0.019255937736139046,0.5856009727096185,0.028869206960144576,0.04117863216124622,0.0005791325767421901,47.41451510147273,0.050974232812283825,0.050059748223642224,0.0006467238272707866,51.61633817691041,0.06081107915505925,0.061388234595760906,0.1539826415886908,0.265846391948745,0.07998733322131944,0.10309181495421284,0.10310250795422675,0.6667643143549937,0.11111606171573638,-0.011776576172818659,-0.007794784755090678,1.0074704354848276,-0.017244834407415394
2026-06-14,40,86397,0.5196939708554695,1.1180286524211724,0.022791636959957225,0.0408288693735448,0.6241171624041895,0.0333206226579238,0.007235554320178285,0.013857315096091534,0.5837819681143119,0.010410484508012845,0.04109760742479364,0.0010163187961199152,45.2110446603757,0.046723452657817834,0.05836016086016337,0.0013643544578761675,47.82414631981609,0.06581011302920482,0.08295656790534292,0.2755060942292908,0.33664915327550743,0.10046635682336556,0.1312644880940637,0.13126621286535683,1.1180269026686693,0.1371477490158937,-0.005366030348667892,-0.005946114394825742,1.008969004233469,-0.006705195226437979
2026-06-15,41,86396,0.32833696004444646,1.0191956207929351,0.05386242202184213,0.07714421032214881,0.711615036719507,0.06590244128096584,0.03988821518632611,0.05676659671738179,0.7161670268867162,0.04892906380391533,0.07204144916903225,0.00031248488206986726,234.97194133074365,0.07907120021935739,0.07386221813878577,0.000302074589581763,249.2130196075903,0.08010652772354866,0.07299672265381764,0.20633643260306675,0.360570357156621,0.08438658191557032,0.07685275161551,0.07683960263912677,1.0193818269295754,0.0804652252391648,-0.03410065267809245,-0.0439904153119059,0.7900729718557787,-0.03733165265483172
2026-06-16,42,86397,0.31502251235575307,1.293378366713,0.03308833012492952,0.06142767791975238,0.6966928779895569,0.040272398308392195,0.02949743707715905,0.05395129841592192,0.7071523706791116,0.03602648582446347,0.08301101403757055,0.0003404223302467822,315.39027531246853,0.08873610277183602,0.09056067200055581,0.0003514349690717091,333.29230177312,0.09618789145211822,0.0546602158223487,0.1813792389831797,0.3897753642775658,0.06211966000381519,0.10652200774499312,0.10652324069568234,1.293378366713,0.11025053744253932,-0.02329925038649657,-0.03644654949193141,0.8268298543633255,-0.02497629518063886
2026-06-17,43,86397,0.2475433174763012,1.4252480254381843,0.06457300993019441,0.13571273597481032,0.6781502080808138,0.07503885197860907,0.04361142680888401,0.08780858861957905,0.7078785841711024,0.050835721448316475,0.09494698115102461,0.0004134297634868491,327.32177426318566,0.10062339749896806,0.09877142486853913,0.0004173228408305753,337.3297454435902,0.10436359117987025,0.05013846774640534,0.173948874440864,0.41081369168106624,0.05517946119732313,0.09851780339151574,0.09851901358809238,1.4252470143376872,0.10159435397138857,-0.057532405043605135,-0.09721273389446254,0.8434995344373015,-0.060548313355854096
2026-06-18,44,86397,0.26674537310323276,1.1189337926050142,0.06171156631008543,0.1029054976878866,0.6710230039271776,0.07273424054066792,0.05628657768953336,0.09057228337663695,0.6953747932463694,0.06643287285970713,0.09356903017815645,0.0004265100949960351,245.47780432228978,0.10846471531836815,0.09514269609525887,0.00040560519022604885,262.4710249279606,0.10808628064430995,0.05028985740665593,0.1261417658841331,0.44609865573310836,0.05757090210755172,0.09969114924655521,0.09969036350269132,1.1189555631905554,0.10391388383255114,-0.04887348660298353,-0.0818946969774721,0.6677700841720499,-0.05221917271881338
2026-06-19,45,86391,0.3170700651688254,1.3466854052204362,0.06625877739487274,0.14026365196882937,0.6361645380250533,0.08016285709738122,0.06025859829732647,0.13167360374194295,0.6162990295510276,0.07290290762824148,0.12465087225497898,0.0015925090620312163,105.41067396653604,0.13866603414382753,0.12157446767177095,0.0015301302201636304,107.00034170941848,0.13589767052676613,0.06008736556427634,0.20136510072418065,0.4018557069764517,0.06914835154564276,0.11811576549766466,0.1181160874678998,1.346697322716502,0.12353644604542903,-0.0508894498910548,-0.0724009499402933,0.9465742202509315,-0.0580049685576407
