dt,qty,inv_limit,pnl_usd,n_quote,n_fill,volume,gross_bp_mean,gross_bp_med,sz_mean,sz_sd,sz_p50,sz_full_frac,iat_med_ms,iat_mean_ms,buy_frac,q_abs_tw,q_max_abs,q_at_limit_frac,q_end,mid_first,mid_last
2026-07-20,0.37243947858473,1.86219739292365,5.579881536820729,328982,6084,2172.7083798882677,0.7230365275044457,0.552710122152983,0.35711840563580993,0.05249530503565284,0.37243947858473,0.8943129520052597,6394.0,14203.007068880488,0.5,1.1589024387402522,2.234636871508379,0.2066284090898273,-1.0409683426443177,52.429500000000004,53.2235
2026-07-21,0.37243947858473,1.86219739292365,2.312905746350526,284657,6839,2369.811918063315,0.6453146305444889,0.509121764956677,0.3465143907096527,0.06457776516610109,0.37243947858473,0.8281912560315836,6377.0,12633.813249488156,0.49129989764585463,1.1337027212053896,2.2346368715083793,0.200086850636335,-0.00968342644318787,53.221000000000004,59.979
2026-07-22,0.37243947858473,1.86219739292365,2.581905329013779,345810,8001,2853.4689013035386,0.6655572037836761,0.5186901345136612,0.35663903278384435,0.05239213745972344,0.37243947858473,0.8881389826271716,5397.0,10797.1955,0.4995625546806649,1.1982403787497538,2.2346368715083798,0.21710458239542485,-1.586592178770938,59.976,59.081
2026-07-23,0.37243947858473,1.86219739292365,-1.2150347355257622,388914,8126,2944.1581005586595,0.6723380270006225,0.5936026593830246,0.36231332765920005,0.04221829272712211,0.37243947858473,0.9277627368939207,5126.0,10630.724307692308,0.4996308146689638,1.1416648672670704,2.231471135940416,0.19371159051010847,-2.0653631284916134,59.081,58.1375
2026-07-24,0.37243947858473,1.86219739292365,1.5708167375599302,353805,5347,1961.3743016759777,0.7269928391070885,0.6194854730660992,0.36681771117934875,0.03205389340904325,0.37243947858473,0.9625958481391435,7150.0,16155.731949120838,0.49766224050869645,1.2086653565541103,2.2346368715083793,0.225006589548666,-1.1582867783985076,58.1375,52.820499999999996
2026-07-25,0.37243947858473,1.86219739292365,-0.7703067437670796,66755,1841,646.3590316573557,0.6677596899470445,0.5571547961742248,0.3510912719485908,0.05772829094287835,0.37243947858473,0.8761542639869636,12893.5,46911.63478260869,0.5013579576317219,1.3629402736463698,2.2070763500931103,0.2727929994811034,-1.5314711359404127,52.820499999999996,54.4875
2026-07-26,0.37243947858473,1.86219739292365,-2.609868645222548,71601,2037,736.6601489757915,0.5642512487837885,0.454277018126531,0.36163973931064874,0.043077463562574254,0.37243947858473,0.9366715758468336,7429.5,42336.16257367387,0.5076092292587138,1.231480570593271,2.220484171322158,0.2909408388827207,1.948044692737428,54.486999999999995,56.263999999999996
2026-07-27,0.37243947858473,1.86219739292365,6.65663903732527,373572,7511,2745.4893854748602,0.6105056582082619,0.48350755722405386,0.36552914198839837,0.036107983500806795,0.37243947858473,0.9543336439888164,5254.0,11503.533688415446,0.5012648116096392,1.1230020671869083,2.234636871508379,0.18611911478564133,1.0685288640595854,56.2655,51.601
2026-07-28,0.37243947858473,1.86219739292365,0.5811060740634235,453315,9919,3645.074860335196,0.6295525927077515,0.5161716580461306,0.3674841073026712,0.030916656629558087,0.37243947858473,0.9626978526061095,4649.0,8710.73734623916,0.4991430587760863,1.208348309961835,2.2346368715083793,0.2227834856618077,-0.07635009310987095,51.6015,48.5945
2026-07-29,0.37243947858473,1.86219739292365,-4.05023776032328,604102,11725,4336.131098696462,0.8102707712924891,0.6522731720044602,0.3698192834709136,0.022644353108224668,0.37243947858473,0.9808102345415778,3907.5,7369.098004094166,0.49995735607675906,1.1452345752863498,2.2346368715083793,0.19692528234061907,0.05512104283053987,48.5945,44.769000000000005
2026-07-30,0.37243947858473,1.86219739292365,3.1304659581030947,448057,9531,3488.0919925512108,0.7410801706066426,0.564812199943005,0.36597334933912606,0.03526322214259782,0.37243947858473,0.9580316860770118,4223.5,9065.22539349423,0.4976392823418319,1.1747959057845039,2.234636871508379,0.18748971472397036,-0.957541899441344,44.769999999999996,53.582
2026-07-31,0.37243947858473,1.86219739292365,7.942358788018588,453996,9477,3455.326070763501,0.8138554650387985,0.6457624147828857,0.3646012525866309,0.03710265120000192,0.37243947858473,0.9507228025746545,3893.5,9096.477522161249,0.49889205444761,1.1419739415462304,2.2346368715083793,0.18967659513158497,-0.5268156424581019,53.582,49.8005
2026-08-01,0.37243947858473,1.86219739292365,-2.0538266382430663,55861,1231,445.90614525139665,0.5427798618712182,0.30417017307284006,0.3622308247371216,0.04610978631968166,0.37243947858473,0.9398862713241267,21696.5,70082.19024390244,0.5052802599512591,1.1890102505075013,2.2346368715083798,0.24786230750828156,0.11731843575418999,49.8025,50.0305
2026-08-02,0.37243947858473,1.86219739292365,4.394507063271838,103207,2220,811.689757914339,0.6624117151042065,0.4851448697840256,0.3656260170785311,0.03656708388367367,0.37243947858473,0.959009009009009,12349.0,38931.3699864804,0.5,1.168193793232955,2.203910614525139,0.24132428386624177,0.4141527001862187,50.0305,52.310500000000005
2026-08-03,0.37243947858473,1.86219739292365,6.838316117336182,330958,6050,2210.428491620112,0.6419408125083965,0.4072283024097201,0.36536008125952263,0.03674223212023427,0.37243947858473,0.9494214876033058,6197.0,14282.643742767399,0.4988429752066116,1.1876451736060119,2.2346368715083793,0.226633800514919,0.20391061452513842,52.3085,52.036500000000004
2026-08-04,0.37243947858473,1.86219739292365,3.136255580189111,343923,6268,2297.555679702048,0.5607211454825033,0.38702312107919956,0.366553235434277,0.033528265698678915,0.37243947858473,0.9585194639438417,6551.0,13785.34147119834,0.49680918953414166,1.1407644656622349,2.233891992551208,0.19321396331307947,0.3392923649906919,52.036500000000004,54.855000000000004
2026-08-05,0.37243947858473,1.86219739292365,5.52770876637328,327974,6735,2480.734450651769,0.47826068830876933,0.2865137956406281,0.3683347365481468,0.027279347004714107,0.37243947858473,0.9711952487008166,5782.5,12828.783338283338,0.49888641425389757,1.1675673365943258,2.233891992551211,0.21031931414092575,-2.0890130353817504,54.855000000000004,52.141999999999996
2026-08-06,0.37243947858473,1.86219739292365,1.2972306813605972,289086,5835,2126.261080074488,0.49880971588634826,0.298445101023678,0.36439778578825843,0.03839374619111479,0.37243947858473,0.9497857754927164,5438.0,14806.034281796366,0.4997429305912596,1.2068702773703504,2.231471135940411,0.23317013689208108,0.26927374301676116,52.1425,51.7485
2026-08-07,0.37243947858473,1.86219739292365,4.1313761857798,257068,6601,2432.3865921787706,0.497606409310632,0.38466716673445356,0.36848759160411615,0.02688994460539453,0.37243947858473,0.9750037873049537,4241.0,13088.075303030304,0.4999242539009241,1.2225224677307815,2.2243947858473003,0.22318086375424323,2.096834264432031,51.7485,50.6315
2026-08-08,0.37243947858473,1.86219739292365,-0.7144124441301738,24981,939,338.0396648044692,0.37369846468164364,0.19753086419847404,0.3599996430292537,0.048316624836190904,0.37243947858473,0.9105431309904153,30028.5,92045.42750533049,0.5005324813631523,1.1770852891156938,2.2173184357541906,0.25198572127847413,-0.21731843575418958,50.6315,51.165499999999994
