dt,k_ticks,lat_ms,pnl_usd,n_place,n_fill,volume,gross_bp,ops_per_s,eq_min,end_inv
2026-07-11,2,0,3.1055239029267057,28899,1613,560.7364990689091,1.0401700095837445,0.6689583333333333,-0.09746674665638011,1.8519553072625716
2026-07-11,3,0,3.529324090081829,23690,1489,520.4649906890199,1.0386734685360377,0.5483796296296296,-0.17213548465485928,1.7692737430167607
2026-07-11,5,0,1.7701718058502536,16566,1360,474.0864059590375,1.040680320744066,0.3834722222222222,-0.09198099902850743,1.8692737430167616
2026-07-11,10,0,1.8657035911831201,7274,986,341.99478584730304,0.9909693550246378,0.16837962962962963,-0.028759846256981803,2.096834264432032
2026-07-11,20,0,-1.1290028535000403,2705,602,207.33780260707687,0.8477165287731597,0.06261574074074074,-1.4174700439537276,1.4897579143389206
2026-07-11,50,0,1.7985337250019668,719,272,95.30986964618214,0.9208186832736506,0.01664351851851852,0.0,0.6551210428305398
2026-07-11,-1,100,0.1331536311139132,67162,466,163.82458100558634,0.6512898270156434,1.554675925925926,-0.5904519372239747,1.3243947858472995
2026-07-11,0,100,-0.31060984120121304,47483,1988,692.0651769087635,0.6840780354877991,1.0991435185185185,-0.9237381778328455,1.6141527001862241
2026-07-11,1,100,0.4075818830088309,36057,1796,619.3158286778493,0.7023474512884808,0.8346527777777778,-0.45502798298410596,1.6000000000000032
2026-07-11,2,100,1.3498967288536505,28765,1604,551.09404096835,0.7003313176579123,0.6658564814814815,-0.2752616161305639,2.0031657355679733
2026-07-11,3,100,2.339353669623847,23454,1416,490.200558659224,0.7182574074546229,0.5429166666666667,-0.1560411359415781,1.900000000000001
2026-07-11,5,100,1.3657574200049254,16148,1276,436.92830540037727,0.7199058294356634,0.3737962962962963,-0.1115184417504409,1.9141527001862209
2026-07-11,10,100,2.081323424312231,6964,866,300.4091247672277,0.7492034648035221,0.1612037037037037,-0.037097200610801906,1.93463687150838
2026-07-11,20,100,0.1209509906932027,2694,557,191.39534450651792,0.7606890939007042,0.06236111111111111,-0.6646612595559986,1.044878957169459
2026-07-11,50,100,2.1889482847906123,716,249,86.48156424580979,0.8288206452883462,0.016574074074074074,0.0,1.74487895716946
2026-07-12,-1,0,-0.9112374656873996,75032,1902,679.7093109869747,1.0468237401583218,1.7368518518518519,-1.400296517903456,0.458286778398511
2026-07-12,0,0,-0.21075415458582114,55359,3114,1105.4368715083972,1.0515453381942992,1.2814583333333334,-1.5249037573650952,-0.8692737430167539
2026-07-12,1,0,-0.21366966203843418,45276,2893,1018.4631284916377,1.0728861149391626,1.0480555555555555,-1.6337064560123906,-0.8999999999999952
2026-07-12,2,0,-0.6621019063536835,36882,2269,805.3426443203101,1.0982832696855174,0.85375,-1.8879374419290116,-1.462197392923648
2026-07-12,3,0,-0.4812064808107692,32082,2136,755.0428305400488,1.1129187026449534,0.7426388888888888,-1.5865964990544654,-0.5448789571694554
2026-07-12,5,0,-0.5151229473715162,22796,1848,655.2054003724488,1.0989465368891582,0.5276851851851851,-1.9160058457323572,-0.7826815642458058
2026-07-12,10,0,-2.850829790798855,11605,1394,494.50521415270674,1.0483938241300403,0.26863425925925927,-4.615074762222662,-1.2724394785847282
2026-07-12,20,0,-0.19973252217154425,4755,950,336.7672253258878,0.9737775359555111,0.11006944444444444,-1.9886631702525221,-1.8551210428305382
2026-07-12,50,0,1.7014412206503522,1271,414,146.8167597765358,0.9774878361591072,0.029421296296296296,-1.3142796975769073,-0.9999999999999996
2026-07-12,-1,100,2.755922992907685,74306,562,200.4992551210435,0.702215540292838,1.7200462962962964,-0.4968120421217179,-0.7551210428305413
2026-07-12,0,100,-0.5510181077490302,54907,2797,984.0255121042974,0.7593119449723015,1.2709953703703705,-2.0395270171840423,-2.2039106145251317
2026-07-12,1,100,-1.5700439796267034,44907,2581,898.4588454376309,0.7924439102571426,1.0395138888888888,-3.003489970025157,-1.4968342644320283
2026-07-12,2,100,-1.413292967733156,37216,2292,799.6214152700304,0.7726003005360915,0.8614814814814815,-2.6726819300495634,-2.0243947858472966
2026-07-12,3,100,-0.2344593959739143,31953,2136,744.7798882681676,0.7867129823317215,0.7396527777777778,-1.4523459395062162,-2.124394785847296
2026-07-12,5,100,0.3673735092228583,22945,1824,641.5283054003812,0.7872916932444919,0.5311342592592593,-1.0927103120143613,-2.2173184357541875
2026-07-12,10,100,-2.293359499371533,11317,1284,452.91955307263135,0.8063845454941904,0.2619675925925926,-4.028152914085993,-1.455121042830538
2026-07-12,20,100,-0.15037445743615763,4543,832,293.06424581005825,0.8258105221096199,0.10516203703703704,-1.750814551683817,-2.0999999999999974
2026-07-12,50,100,1.6969134648940454,1249,379,134.37113594040895,0.8630573440005124,0.028912037037037038,-0.4566977706515871,0.4724394785847293
2026-07-13,-1,0,9.087469545941502,354937,4892,1776.7011173184699,1.107623446595527,8.21613425925926,-0.5859578937522372,-2.0165735567970167
2026-07-13,0,0,14.448394591743167,288639,7701,2751.8417132212653,1.1334080669320163,6.6814583333333335,-0.6376601627174523,-0.9765363128491473
2026-07-13,1,0,16.178197064685506,250633,7306,2603.17057728093,1.1350864201024746,5.801689814814814,-0.7367049053231511,-0.10800744878955743
2026-07-13,2,0,13.209594519442689,218444,5967,2121.0385474860336,1.1694836351755267,5.056574074074074,-0.4257428564977488,-0.3394785847299688
2026-07-13,3,0,12.751515724544461,193553,5663,2010.924767225368,1.1796961963593693,4.480393518518518,-0.6791976959763133,0.015642458100572743
2026-07-13,5,0,9.562465430415918,148991,5043,1789.9445065177276,1.1850229266552175,3.448865740740741,-0.20982660609745096,0.1605214152700299
2026-07-13,10,0,9.420608249921159,81110,4309,1521.1856610801046,1.1048182711227825,1.8775462962962963,-0.9224962573716198,-2.008752327746731
2026-07-13,20,0,8.929205865176407,32780,2926,1033.333147113612,1.0087916434828494,0.7587962962962963,-0.2948390251024193,-0.9338919925512008
2026-07-13,50,0,7.617028528700786,7763,1372,491.28789571695233,0.8912559093329729,0.17969907407407407,-0.6980715935566479,-1.3102420856610764
2026-07-13,-1,100,1.1939389859914513,345062,2307,825.2575418994543,0.853982872422684,7.987546296296296,-4.267151940101073,-2.1756052141526974
2026-07-13,0,100,9.364922289077967,277892,6479,2285.9135940408737,0.7874966809181305,6.432685185185186,-1.0696536567308215,-1.281191806331449
2026-07-13,1,100,9.49813633355052,240625,6181,2174.57932960891,0.7713616097154117,5.570023148148148,-1.1517592376619348,-1.3607076350092873
2026-07-13,2,100,8.003143118524662,212866,5886,2071.8899441341086,0.8036214085648138,4.927453703703704,-1.6628013931610468,-1.415828677839836
2026-07-13,3,100,8.366993796946161,187696,5658,1992.3366852886827,0.8078008397887664,4.344814814814815,-1.484482019602254,-0.46070763500929435
2026-07-13,5,100,9.158868406488253,146157,5004,1762.5076350093464,0.8123255124849006,3.383263888888889,-1.228533420301062,-0.9851024208565904
2026-07-13,10,100,9.310768791316235,79353,4081,1429.1238361266571,0.8357747726067947,1.836875,-1.5455054517590625,-2.181191806331454
2026-07-13,20,100,6.763254658987549,32084,2659,930.6327746741306,0.7981207189265344,0.7426851851851852,-0.946123958350995,-0.8063314711359304
2026-07-13,50,100,9.068553461547054,7611,1252,446.5849162011228,0.8046008176762616,0.17618055555555556,-0.7171682270391102,-1.3551210428305376
2026-07-14,-1,0,0.5212665126631606,407318,8237,2990.79962756008,0.9483597268176548,9.428657407407407,-3.7477372493381154,-0.7448789571694576
2026-07-14,0,0,0.0786587423698677,338218,11291,4033.4597765354206,0.925355488036365,7.8291203703703705,-2.5282304026311664,-0.8102420856610697
2026-07-14,1,0,3.4898657199275362,294751,10950,3897.1169459954526,0.9377162404069351,6.822939814814815,-1.9839490431718758,0.6007448789571807
2026-07-14,2,0,0.20453228442045202,254880,9271,3288.124767224809,0.9329916855112663,5.9,-2.6323768519538646,-0.9512104283053935
2026-07-14,3,0,0.9002632011154645,224091,8959,3169.885847299348,0.9260319430496179,5.187291666666667,-3.6678975122885262,-1.2582867783984961
2026-07-14,5,0,2.7547516727811114,177831,8641,3063.3972067034924,0.9131557099295037,4.116458333333333,-3.397191465925374,-1.314152700186208
2026-07-14,10,0,-3.618730255480145,93681,7140,2532.370763500742,0.8374552372315748,2.1685416666666666,-4.651369136168327,-1.8102420856610741
2026-07-14,20,0,-0.09500309839353349,38650,4907,1747.3091247672533,0.8030461455095119,0.8946759259259259,-3.855470069990659,-1.5378026070763475
2026-07-14,50,0,-9.683994168246755,8939,2087,743.3152700186331,0.7432055441558065,0.2069212962962963,-10.725289113995004,-2.141713221601487
2026-07-14,-1,100,1.0490843519580153,408266,4158,1476.2582867784183,0.5854739942876251,9.450601851851852,-3.365263025494883,2.1692737430167623
2026-07-14,0,100,-1.3412616384357818,340135,10685,3777.057541898714,0.5125144037464774,7.87349537037037,-2.8192319843377476,0.8936685288640707
2026-07-14,1,100,-3.5798938325992538,294800,10467,3685.7310986957687,0.5219772005809251,6.824074074074074,-3.6325364352957337,1.3527001862197485
2026-07-14,2,100,-7.546715819335759,254588,10270,3623.399813779592,0.5256372383153077,5.89324074074074,-8.029332514663693,-1.5268156424580905
2026-07-14,3,100,-4.904732511924436,225337,9947,3507.140409682815,0.5316385061803907,5.21613425925926,-5.109734351512941,-1.233891992551203
2026-07-14,5,100,-3.7044568109731344,177919,9356,3302.613594040444,0.5520330981667826,4.11849537037037,-6.562200650673862,-1.0102420856610752
2026-07-14,10,100,-2.986792013309092,93659,7094,2504.8480446925637,0.5905007062599616,2.1680324074074075,-4.40057890221793,0.6763500931098729
2026-07-14,20,100,-0.3199459403938505,38522,4601,1633.749720670417,0.6526321504120548,0.891712962962963,-2.1467072985394253,-1.399999999999997
2026-07-14,50,100,-5.16635457370316,9055,2003,712.8476722532695,0.6532918638571423,0.20960648148148148,-7.75824045480951,0.7102420856610805
2026-07-15,-1,0,8.70255245811991,358160,7119,2525.9199255119033,0.7403668690041085,8.290740740740741,-0.9220211542254901,1.8566108007448894
2026-07-15,0,0,10.763391355746862,294778,10708,3623.584543761053,0.7172839982790165,6.823564814814815,-1.0178477051620973,0.13202979515831453
2026-07-15,1,0,12.967315708583499,251453,10211,3449.9188081931534,0.7197036114141909,5.820671296296296,-1.1886244081142934,0.8312849162011389
2026-07-15,2,0,13.679090167946788,213583,9164,3071.5973929233032,0.7086265092153398,4.944050925925926,-0.42820704042349433,0.13370577281194296
2026-07-15,3,0,15.11648633917282,187420,9027,3027.2376163869935,0.6940272714588798,4.338425925925926,-0.46663254506912466,-0.34897579143386964
2026-07-15,5,0,6.557291661711517,146136,8983,3030.8359404093303,0.657723739056476,3.3827777777777777,-1.819479199656044,-1.1804469273742877
2026-07-15,10,0,12.554217498603293,75998,7538,2551.3759776534607,0.5675386244058521,1.759212962962963,-0.813180659239606,-0.9331471135940332
2026-07-15,20,0,10.170837247259477,28752,4612,1565.0439478584929,0.5148485559735784,0.6655555555555556,-2.366064606529136,0.9661080074487987
2026-07-15,50,0,2.306751516320375,6619,1788,596.6348230912556,0.5644020119881503,0.1532175925925926,-2.883373161833873,1.7346368715083822
2026-07-15,-1,100,4.3036578540892165,358314,4348,1478.1744878957275,0.36820164854476845,8.294305555555555,-3.2110088282447293,-0.2992551210428203
2026-07-15,0,100,2.1878950145535896,297052,11621,3891.771508379197,0.34221185919709407,6.876203703703704,-4.199691974098954,0.8556797020484366
2026-07-15,1,100,1.7917749080293035,250571,11031,3700.4862197386665,0.3408422548292496,5.80025462962963,-3.7961020952970443,0.7242085661080273
2026-07-15,2,100,2.2297949582105723,215178,11072,3720.3467411539277,0.3451218327649191,4.980972222222222,-5.03049218257506,0.5754189944134291
2026-07-15,3,100,5.506528413416092,188438,10803,3632.2013035375658,0.3532830490567637,4.36199074074074,-4.096398818338955,-0.6489757914338738
2026-07-15,5,100,2.6172141943319147,147396,10105,3405.1525139659584,0.36035842088524617,3.4119444444444444,-5.089351082719972,-1.063873370577267
2026-07-15,10,100,8.461876265791183,75770,7626,2567.2774674113716,0.38191597718901044,1.7539351851851852,-1.2936685471076288,-0.9433891992551124
2026-07-15,20,100,7.788753227894972,28570,4414,1488.4804469273927,0.40934797048906535,0.6613425925925925,-4.108471665867633,0.8968342644320364
2026-07-15,50,100,6.051901596467573,6566,1695,564.1325884543838,0.4894326486196973,0.15199074074074073,-1.7030176637867385,1.772439478584736
2026-07-16,-1,0,7.186497168105193,357671,7543,2694.997765362787,0.6506890476539084,8.279421296296297,-0.48686092366509115,0.4000000000000015
2026-07-16,0,0,7.72531238654549,304594,11000,3847.969459961747,0.6278753942959351,7.050787037037037,-0.36570840598356824,1.1392923649906928
2026-07-16,1,0,6.350686753858469,256108,10672,3723.5320297942217,0.6179432473503568,5.928425925925926,-0.2751951355709205,1.1912476722532692
2026-07-16,2,0,5.5875651393670935,218467,9609,3339.3649906882983,0.604385351308476,5.0571064814814815,-1.091968046741009,-0.24022346368714725
2026-07-16,3,0,3.071416962780276,191049,9309,3230.0094972060483,0.5915699459501682,4.422430555555556,-1.0792783664595547,-1.6370577281191765
2026-07-16,5,0,2.1238382138022374,146311,9064,3150.7916201111225,0.5528563072616427,3.3868287037037037,-1.6908292267536638,-0.14022346368714206
2026-07-16,10,0,-0.5713901954158729,74117,7297,2545.4448789569133,0.48719186045841173,1.7156712962962963,-6.277207956326919,1.7692737430167713
2026-07-16,20,0,-2.623956388097633,28598,4442,1553.9776536313095,0.41391592174910763,0.6619907407407407,-3.9935502200320627,-0.13780260707634656
2026-07-16,50,0,-0.7657541229658023,7221,1884,655.5746741154666,0.44597263695048306,0.1671527777777778,-5.290688662512366,1.3724394785847291
2026-07-16,-1,100,1.366894009540836,359003,4736,1656.5199255121258,0.21503358577681517,8.310254629629629,-0.7732575018519512,-0.9653631284916184
2026-07-16,0,100,-2.6296135366065414,302597,11249,3901.154189943123,0.244866756564305,7.004560185185185,-3.5287906013435446,-0.3638733705772746
2026-07-16,1,100,1.8894861436670496,257863,11075,3837.2787709487384,0.24843759784401842,5.969050925925926,-2.3023702469126874,0.2597765363128604
2026-07-16,2,100,1.4995207883992245,218855,10888,3773.726256982282,0.25327925360065073,5.066087962962963,-2.761692188150107,0.0014897579143428041
2026-07-16,3,100,-2.0061671624295556,190922,10590,3671.4746741145527,0.25689387668347846,4.41949074074074,-3.810804844822769,-1.2299813780260669
2026-07-16,5,100,0.16157952590786806,146086,9762,3379.9765363121123,0.26876362326258835,3.38162037037037,-4.286216898251574,1.5117318435754223
2026-07-16,10,100,-5.358824310306105,74005,7221,2500.456052141298,0.2929506408905201,1.7130787037037036,-7.7220381650412975,1.7141527001862285
2026-07-16,20,100,-4.785058085427828,28295,4192,1463.1370577281425,0.31915483079189183,0.6549768518518518,-5.1197142512228595,-0.9173184357541859
2026-07-16,50,100,-0.3089859112926021,7135,1765,614.3338919925607,0.39654445545811584,0.16516203703703702,-3.8828352824004355,0.6448789571694604
2026-07-17,-1,0,11.634640333978346,397929,9366,3369.999068900656,0.7201598951278358,9.211319444444445,-3.0198384981126196,-1.1204841713221556
2026-07-17,0,0,16.924373989511217,336997,12970,4570.80912476649,0.6963013340908647,7.800856481481482,-0.8417023668805541,-0.5253258845437434
2026-07-17,1,0,15.722818953419967,287119,12805,4521.314711358645,0.6873754545606631,6.646273148148148,-0.8984326352018854,0.38808193668530994
2026-07-17,2,0,16.27440504811019,245179,11606,4091.2517690865375,0.6798583429596246,5.675439814814815,-1.478318042706121,-0.7567970204841545
2026-07-17,3,0,8.625597403597713,212971,11431,4029.1614525130212,0.6636406438258263,4.929884259259259,-2.532380981838699,-0.20167597765361706
2026-07-17,5,0,9.860702511904268,162819,10977,3874.235195529856,0.6430358366976897,3.7689583333333334,-3.4334844576502803,0.5707635009311149
2026-07-17,10,0,4.046567491745776,85527,9170,3236.8366852881204,0.5767103270284623,1.9797916666666666,-3.512773687453162,-1.5197392923649828
2026-07-17,20,0,0.7935585534019083,32971,5325,1876.6409683426768,0.5179118815011606,0.7632175925925926,-3.417278653986344,-1.537802607076348
2026-07-17,50,0,12.841939048612488,8484,2268,799.3567970204964,0.5303617080966624,0.1963888888888889,-1.442077364657166,-0.6275605214152691
2026-07-17,-1,100,4.85475980242194,396471,5669,2004.695716946029,0.32441284578587815,9.177569444444444,-3.751147521706301,0.09683426443203047
2026-07-17,0,100,1.7562664288058132,341128,12893,4516.213966479706,0.3319901685426059,7.896481481481482,-5.699126041267249,-0.1253258845437385
2026-07-17,1,100,7.665696839141326,289188,12725,4470.398324021573,0.3324359369324218,6.694166666666667,-5.27039672895603,-0.794599627560503
2026-07-17,2,100,6.421977411866344,246645,12737,4477.961266293462,0.344326142955144,5.709375,-6.860551578099702,0.19515828677841307
2026-07-17,3,100,0.05735892738412396,213360,12531,4411.3331471127885,0.3469955046591695,4.938888888888889,-8.837489392888436,0.17783985102422795
2026-07-17,5,100,1.861730378918267,162663,11519,4062.376163872397,0.3671770310679124,3.765347222222222,-6.616889369682845,1.6983240223463822
2026-07-17,10,100,-0.19462031015362413,84616,8922,3140.092178770483,0.395581144290398,1.9587037037037036,-6.010727320470835,-1.7543761638733635
2026-07-17,20,100,1.7132461599666868,32675,5077,1788.397206703941,0.4209181063254569,0.7563657407407407,-2.3036660837468617,-1.699999999999997
2026-07-17,50,100,11.347090593161965,8375,2195,772.4757914339035,0.45934075998264823,0.19386574074074073,-1.3782690896478726,0.21731843575419052
2026-07-18,-1,0,-1.0146250431202049,56295,1733,609.6945996275684,0.7004964725791607,1.303125,-1.302866409058666,1.9392923649906948
2026-07-18,0,0,1.2993002878426694,36288,3159,1032.55940409686,0.7247441557752902,0.84,-0.6165429048656108,-2.057728119180608
2026-07-18,1,0,0.640148099013615,27416,2870,936.5581005586811,0.7323022889379641,0.6346296296296297,-0.9045125131673473,-1.9175046554934592
2026-07-18,2,0,0.31585251837603323,22316,2482,802.1223463687322,0.7481320491912383,0.5165740740740741,-1.0761271814195652,-1.876536312849144
2026-07-18,3,0,0.7642530113171375,18175,2237,724.0076350093252,0.7358326819506262,0.4207175925925926,-0.7915399793149049,-1.9458100558659035
2026-07-18,5,0,0.5728581155231467,12195,1907,622.2119180633255,0.7459280047451038,0.28229166666666666,-0.9133256522004132,-0.8599627560521268
2026-07-18,10,0,-0.2245024650767391,5718,1318,430.08268156425027,0.686028953425122,0.13236111111111112,-1.007664022312838,-1.785102420856602
2026-07-18,20,0,-0.5631152671804927,2170,717,230.13221601489798,0.6147440021010422,0.05023148148148148,-1.0439086700572489,-2.082681564245805
2026-07-18,50,0,-0.4601265311129197,591,293,97.75474860335164,0.6419699585251084,0.013680555555555555,-0.6826815732949569,-0.35512104283053963
2026-07-18,-1,100,-0.7902999119091785,59746,600,200.5575418994413,0.3821715169260252,1.3830092592592593,-1.1201118378639592,0.02122905027933092
2026-07-18,0,100,-0.00483929679568007,36871,3079,995.0201117318677,0.5160457511513636,0.8534953703703704,-1.2708799763666292,-2.2238361266293976
2026-07-18,1,100,-0.04363375446088469,28011,2788,898.1353817504865,0.5302848182852791,0.6484027777777778,-1.2680778956652716,-2.1245810055865677
2026-07-18,2,100,-0.6989630729994474,22570,2632,845.0080074488094,0.534134908257304,0.5224537037037037,-1.400598338431024,-1.8694599627560307
2026-07-18,3,100,0.18810172587618013,18018,2286,736.4878957169606,0.5415166579710194,0.4170833333333333,-0.9366445450708198,-2.0528864059590086
2026-07-18,5,100,-0.16744988818305728,12044,1865,606.98677839852,0.5666728489016633,0.2787962962962963,-0.8867153011451165,-0.6016759776536165
2026-07-18,10,100,-0.8596132100290248,5530,1222,398.95996275605603,0.5672056776855394,0.12800925925925927,-1.584992342753111,-1.0921787709497133
2026-07-18,20,100,-0.13956269877644445,2088,668,214.33463687150848,0.5258425470576139,0.04833333333333333,-0.8396294603053889,-1.582681564245807
2026-07-18,50,100,0.4070023845631141,565,250,84.31936685288626,0.5395281516617576,0.013078703703703703,-0.7251393002223381,1.051955307262571
2026-07-19,-1,0,-0.10364529034019654,92103,2277,834.0566108007591,0.92715564723387,2.132013888888889,-2.5410967293058064,1.8141527001862192
2026-07-19,0,0,1.0724450407022204,69391,3479,1234.6024208566337,0.8873270457864724,1.6062731481481483,-1.2865150069341915,1.5566108007448862
2026-07-19,1,0,1.8450961939237374,55844,3250,1158.6530726257197,0.9032140435587614,1.2926851851851853,-1.4331758765245581,1.2322160148975856
2026-07-19,2,0,0.7121248137173808,47532,2945,1047.8905027933147,0.90112928395435,1.1002777777777777,-1.2790085083399703,1.7873370577281245
2026-07-19,3,0,1.2862137733983374,40220,2714,971.2616387337225,0.9032171965811604,0.9310185185185185,-1.36358979801253,0.7629422718808241
2026-07-19,5,0,0.31081916789966,29264,2498,890.9217877095127,0.884580052876286,0.6774074074074075,-1.176412898822278,0.0007448789571716796
2026-07-19,10,0,2.1809770647771316,15389,1948,696.7744878957282,0.8276302796117871,0.3562268518518519,-1.06654545558726,0.6590316573556807
2026-07-19,20,0,0.04582636158428954,6479,1196,431.19832402235176,0.7770628081606819,0.14997685185185186,-0.8567555044352417,0.6173184357541888
2026-07-19,50,0,1.2335605066723616,1786,511,184.27802607076376,0.7362669994423774,0.04134259259259259,-1.3584625838091284,1.5070763500931112
2026-07-19,-1,100,-0.3110820191970447,97558,1015,365.2797020484212,0.44580471895510837,2.258287037037037,-0.6651311589602074,1.9865921787709497
2026-07-19,0,100,-0.6732647667444098,69349,3456,1221.8363128491847,0.46791182239084284,1.6053009259259259,-2.1439376852754606,2.1841713221601537
2026-07-19,1,100,-0.9067989628485833,55000,3111,1104.0942271881017,0.4668319453948567,1.2731481481481481,-2.6579496049687634,1.525139664804474
2026-07-19,2,100,-1.686068682272733,45747,3089,1096.0800744879155,0.47936660049817215,1.0589583333333332,-2.512468353352787,1.3251396648044729
2026-07-19,3,100,-0.792193413300609,39212,2883,1026.1929236499252,0.4859130908869983,0.9076851851851852,-2.6460126924625484,1.9731843575419026
2026-07-19,5,100,-2.1437401775085902,28651,2539,902.7225325884702,0.5189287601237671,0.6632175925925926,-2.577506654052243,1.3731843575419016
2026-07-19,10,100,2.4672874423089866,15287,1892,673.5659217877198,0.5298045637283892,0.35386574074074073,-1.6357567681816885,0.6865921787709541
2026-07-19,20,100,0.7174792047955307,6399,1134,406.6724394785896,0.566079340812539,0.148125,-0.6327380220141734,0.7621973929236494
2026-07-19,50,100,2.8821477714938766,1728,455,163.3938547486032,0.6487817897435363,0.04,-0.5932530131617852,1.6795158286778396
2026-07-20,-1,0,5.869703954842393,328886,6086,2173.5981378025645,0.7233734277051778,7.613101851851852,-0.8677789248995396,-1.0409683426443186
2026-07-20,0,0,5.95262977169601,272421,8803,3087.7398510236853,0.6778203522296582,6.306041666666666,-1.5444830387476713,-1.0173184357541833
2026-07-20,1,0,8.071818758052487,232258,8721,3055.4005586587086,0.6664055985712096,5.376342592592593,-0.5886788447811853,-1.0999999999999939
2026-07-20,2,0,9.486207147519274,197129,7875,2752.1977653627496,0.6593500981192343,4.5631712962962965,-1.0935963939275695,-1.1243947858472978
2026-07-20,3,0,9.091152912538547,171524,7605,2658.498882681236,0.6515137603953286,3.970462962962963,-1.5262628842982338,-1.196834264432031
2026-07-20,5,0,10.439205382034213,130481,7295,2550.2165735565345,0.629821243694249,3.0203935185185187,-1.5875588230692514,-0.16927374301675996
2026-07-20,10,0,7.879315648779894,66059,5913,2068.407262569852,0.5733501129151943,1.5291435185185185,-1.6975556278770298,-1.6243947858473002
2026-07-20,20,0,7.4645568871386985,25856,3636,1279.2054003724609,0.5333069199915991,0.5985185185185186,-0.37196258145247896,-1.3346368715083785
2026-07-20,50,0,1.8119252473527752,6300,1517,526.21769087524,0.5626361010940005,0.14583333333333334,-3.0945396160937193,-1.879515828677839
2026-07-20,-1,100,-5.961957249103179,322342,3817,1322.852700186238,0.2519516510705729,7.461620370370371,-6.518572106724939,-1.679515828677839
2026-07-20,0,100,-3.7370959915604587,272790,9215,3208.8763500925306,0.27990904420158175,6.314583333333333,-4.563354998507123,-0.9795158286778363
2026-07-20,1,100,-1.9509153515220135,231778,9031,3138.6584729975884,0.28331340765525237,5.365231481481482,-2.8140311991128613,-1.4826815642458078
2026-07-20,2,100,-2.511541804369351,198313,8969,3126.5648044687246,0.29403319837672487,4.590578703703704,-3.561962914563864,-1.1621973929236455
2026-07-20,3,100,-2.318362112058523,172530,8795,3070.585474859805,0.29216740579815587,3.99375,-3.6257239990827372,-1.3795158286778384
2026-07-20,5,100,2.645567508100136,130507,8012,2795.20540037204,0.3085965712529725,3.0209953703703705,-2.0357167498358137,-0.7763500931098672
2026-07-20,10,100,2.6940442240984623,64999,5781,2019.542085661111,0.3473584635103392,1.5046064814814815,-0.8761890215115216,-1.7070763500931028
2026-07-20,20,100,3.423538537310293,25699,3464,1216.1977653631486,0.391778904631894,0.5948842592592593,-1.5023313318955047,-0.60707635009311
