dt,lat_ms,thr_bp,hold_ms,pnl_usd,n_place,n_fill,n_pull,volume,gross_bp,ops_per_s,eq_min,end_inv
2026-07-15,100,2.0,500,0.8003807422571495,271987,10608,9683,3555.1962756046473,0.33503798253441835,6.29599537037037,-5.1083057229576525,0.010055865921804963
2026-07-16,0,inf,0,7.72531238654549,304594,11000,0,3847.969459961747,0.6278753942959351,7.050787037037037,-0.36570840598356824,1.1392923649906928
2026-07-16,0,2.0,500,7.603394487062154,276615,9924,10396,3477.553445064383,0.6069799843950273,6.403125,-0.47383325832765877,0.580260707635017
2026-07-16,25,inf,0,-2.107953323720114,304045,11025,0,3823.3111731833837,0.24719357104662515,7.038078703703704,-3.831429153415499,-0.2433891992551177
2026-07-16,25,2.0,500,-3.6949388536799326,278577,9979,10612,3465.557355678919,0.2556747828154738,6.448541666666666,-4.130252024620361,-0.4299813780260631
2026-07-16,50,inf,0,-1.9567486691254903,304307,11027,0,3823.7111731833834,0.2470548258470223,7.044143518518519,-3.881336502391221,-0.24338919925511682
2026-07-16,50,2.0,500,-3.888307618563747,278360,9994,10590,3471.071508379103,0.25579914698853007,6.443518518518519,-4.322386618182037,-0.4748603351955199
2026-07-16,75,inf,0,-1.622440028357266,302937,11199,0,3885.1117318425727,0.24473189255248823,7.0124305555555555,-3.1676628016708435,-0.30875232774673395
2026-07-16,75,2.0,500,-5.183533112502271,278410,10181,10561,3536.306703909791,0.2559071808531057,6.444675925925926,-5.558775216031144,-0.25046554934822113
2026-07-16,100,inf,0,-2.6296135366065414,302597,11249,0,3901.154189943123,0.244866756564305,7.004560185185185,-3.5287906013435446,-0.3638733705772746
2026-07-16,100,2.0,500,-4.786935981630286,277993,10222,10542,3550.5940409675122,0.25631216058385065,6.435023148148148,-5.124733391676905,-0.4402234636871421
2026-07-17,0,inf,0,16.924373989511217,336997,12970,0,4570.80912476649,0.6963013340908647,7.800856481481482,-0.8417023668805541,-0.5253258845437434
2026-07-17,0,2.0,500,17.724212283916287,283094,10725,18099,3779.98845437533,0.6747705355996012,6.553101851851852,-0.8110675318563665,-0.5426443202979316
2026-07-17,25,inf,0,0.10987384135947131,342239,12587,0,4402.664804468466,0.3367814961708766,7.922199074074074,-5.252198991899704,0.1880819366853047
2026-07-17,25,2.0,500,1.9502826602141674,288809,10201,18799,3559.2608938540598,0.3351421541005954,6.685393518518518,-3.89915477153853,0.23296089385476815
2026-07-17,50,inf,0,-0.36794062451373044,342066,12588,0,4403.099441339974,0.33707998125028926,7.9181944444444445,-5.463482093343188,0.18808193668530293
2026-07-17,50,2.0,500,2.240936860883684,288825,10220,18811,3566.6096834257496,0.33529821306643987,6.685763888888889,-3.7911555834565434,0.2778398510242244
2026-07-17,75,inf,0,2.7996842172450727,341799,12834,0,4493.357355678947,0.3323177057167017,7.912013888888889,-5.427712827211607,1.0951582867784166
2026-07-17,75,2.0,500,1.3243867298360072,288775,10412,18808,3638.0802607068968,0.33351489739643986,6.684606481481482,-4.122445060803361,0.8400372439478787
2026-07-17,100,inf,0,1.7562664288058132,341128,12893,0,4516.213966479706,0.3319901685426059,7.896481481481482,-5.699126041267249,-0.1253258845437385
2026-07-17,100,2.0,500,-0.7029792112887447,288057,10503,18718,3670.6100558651656,0.33376846781412334,6.667986111111111,-6.231692066213512,-0.11508379888266218
2026-07-18,0,inf,0,1.2993002878426694,36288,3159,0,1032.55940409686,0.7247441557752902,0.84,-0.6165429048656108,-2.057728119180608
2026-07-18,0,2.0,500,1.2118120071074543,35332,3051,502,998.0193668529112,0.7205296699413489,0.8178703703703704,-0.6027481442871618,-2.0372439478584456
2026-07-18,25,inf,0,0.12384966949198883,36762,3066,0,990.2610800745123,0.5152888070711265,0.8509722222222222,-1.3191059626756214,-1.9340782122904765
2026-07-18,25,2.0,500,0.21577830174318535,35674,2932,521,947.7722532588689,0.5204998260723781,0.825787037037037,-1.077848193766684,-2.013594040968315
2026-07-18,50,inf,0,0.12384966949198883,36762,3066,0,990.2610800745123,0.5152888070711265,0.8509722222222222,-1.3191059626756214,-1.9340782122904765
2026-07-18,50,2.0,500,0.2902671741454128,35687,2931,522,947.7722532588689,0.520120718547439,0.8260879629629629,-1.077848193766684,-2.013594040968314
2026-07-18,75,inf,0,0.0817537901012031,36903,3077,0,993.2405959031901,0.5168828673719452,0.8542361111111111,-1.2697915794951058,-1.9340782122904787
2026-07-18,75,2.0,500,0.30029797614004394,35712,2937,520,949.5895716946233,0.5232150811786812,0.8266666666666667,-1.0145326695953827,-1.941154562383586
2026-07-18,100,inf,0,-0.00483929679568007,36871,3079,0,995.0201117318677,0.5160457511513636,0.8534953703703704,-1.2708799763666292,-2.2238361266293976
2026-07-18,100,2.0,500,0.2207716317038262,35779,2941,523,951.0966480447162,0.5217511200039183,0.8282175925925926,-1.0145037578635367,-1.9584729981377746
2026-07-19,0,inf,0,1.0724450407022204,69391,3479,0,1234.6024208566337,0.8873270457864724,1.6062731481481483,-1.2865150069341915,1.5566108007448862
2026-07-19,0,2.0,500,3.4776123758172304,62970,3192,2195,1131.6335195530935,0.861726311715504,1.457638888888889,-0.9707221886739745,1.766852886405966
2026-07-19,25,inf,0,0.3019719874721716,68926,3411,0,1204.531657355702,0.47358234636875046,1.5955092592592592,-1.7503782348120325,2.011731843575425
2026-07-19,25,2.0,500,-0.28217501801675837,63022,3066,2262,1080.2612662942468,0.48927758147519296,1.4588425925925925,-1.635199564823992,2.011731843575424
2026-07-19,50,inf,0,0.3019719874721716,68926,3411,0,1204.531657355702,0.47358234636875046,1.5955092592592592,-1.7503782348120325,2.011731843575425
2026-07-19,50,2.0,500,-0.17487886474806658,63095,3072,2267,1082.4959031657552,0.48791538191482253,1.4605324074074073,-1.6869853115926077,2.011731843575424
2026-07-19,75,inf,0,-0.10131933248034386,69006,3430,0,1212.3253258845662,0.46469457077450005,1.597361111111111,-2.026958947386987,1.8668528864059633
2026-07-19,75,2.0,500,-0.4488952364092853,63044,3096,2266,1092.1068901303736,0.4876316404308461,1.4593518518518518,-1.9122143496011361,2.084171322160156
2026-07-19,100,inf,0,-0.6732647667444098,69349,3456,0,1221.8363128491847,0.46791182239084284,1.6053009259259259,-2.1439376852754606,2.1841713221601537
2026-07-19,100,2.0,500,-0.4212739953693472,63138,3114,2266,1098.8383612663142,0.487899223695416,1.4615277777777778,-1.841911479046189,2.0566108007448864
2026-07-20,0,inf,0,5.95262977169601,272421,8803,0,3087.7398510236853,0.6778203522296582,6.306041666666666,-1.5444830387476713,-1.0173184357541833
2026-07-20,0,2.0,500,6.705847414216535,247589,7932,10020,2788.400744878563,0.6484925396703123,5.731226851851852,-2.1951557930613177,-1.2346368715083804
2026-07-20,25,inf,0,-4.8389584390916625,273823,9075,0,3155.6797020478575,0.2789733170200643,6.338495370370371,-5.663259177732883,-0.8897579143389183
2026-07-20,25,2.0,500,-3.6985533967562247,245421,8114,9978,2822.634450651353,0.2854620867680459,5.681041666666666,-5.154782102214199,-1.2795158286778356
2026-07-20,50,inf,0,-4.140662553469568,273707,9072,0,3155.6797020478584,0.27914004589395147,6.335810185185185,-4.997695928277764,-0.7999999999999985
2026-07-20,50,2.0,500,-3.5584113395535013,245450,8120,9972,2825.613966480029,0.28519878761160455,5.681712962962963,-5.01510857387558,-1.334636871508374
2026-07-20,75,inf,0,-4.134134202476069,273929,9173,0,3192.6512104277317,0.28194803760751697,6.340949074074074,-4.946542326665885,-1.017318435754182
2026-07-20,75,2.0,500,-2.1723528671643777,244391,8190,9934,2853.3366852882073,0.2805145892445896,5.657199074074074,-3.685524252706088,-1.262197392923654
2026-07-20,100,inf,0,-3.7370959915604587,272790,9215,0,3208.8763500925306,0.27990904420158175,6.314583333333333,-4.563354998507123,-0.9795158286778363
2026-07-20,100,2.0,500,-1.0035701062351308,244028,8231,9923,2867.651582867343,0.28293960310192456,5.648796296296296,-2.5445849699549825,-1.1346368715083774
2026-07-21,0,inf,0,1.8826348406541058,227209,10668,0,3471.698696461239,0.6365440728558908,5.259467592592593,-2.8127316135159077,0.5769087523277983
2026-07-21,0,2.0,500,0.6998680869328116,210183,10053,5972,3266.624581005084,0.6210511690250983,4.865347222222222,-3.604006897419893,-0.07895716945991282
2026-07-21,25,inf,0,-7.348054230137947,228930,10905,0,3494.414152699595,0.3258431894350778,5.299305555555556,-8.447388240277533,-1.0189944134077809
2026-07-21,25,2.0,500,-7.122670694433069,211662,10242,6118,3279.7841713216594,0.3328539969833379,4.899583333333333,-7.571424893387054,-1.402420856610757
2026-07-21,50,inf,0,-7.310085236469469,228927,10903,0,3493.669273742426,0.3256450033127884,5.299236111111111,-8.409419246609062,-1.0189944134077817
2026-07-21,50,2.0,500,-6.997245921189119,211784,10247,6117,3280.339292364491,0.33141644636875517,4.9024074074074075,-7.479679355861876,-1.2126629422718376
2026-07-21,75,inf,0,-7.345886326403686,228281,11022,0,3530.316387336453,0.32305361120074094,5.2842824074074075,-8.578330977904201,-0.6567970204841258
2026-07-21,75,2.0,500,-5.581613743638691,211982,10376,6145,3320.8761638728547,0.32921367465171203,4.906990740740741,-6.487535785972682,-0.5055865921787248
2026-07-21,100,inf,0,-7.072106031108568,228603,11059,0,3546.3415270012492,0.3217494760602253,5.291736111111111,-8.121111231474785,-1.039478584729937
2026-07-21,100,2.0,500,-6.272054153548176,212146,10410,6138,3331.5698324017126,0.327138992134656,4.9107870370370375,-6.977094405917214,-1.1158286778398037
2026-07-22,0,inf,0,5.135764071355197,271603,11585,0,3970.9662942263185,0.6449925662794069,6.287106481481482,-1.8216013580669994,-2.1867783985102296
2026-07-22,0,2.0,500,6.899479161386168,253152,10857,7126,3727.3616387329444,0.6296466314487421,5.86,-0.5531241309502235,-2.121415270018612
2026-07-22,25,inf,0,-4.550710488297156,276532,11904,0,3984.3953445056886,0.3320877585618002,6.401203703703704,-5.630492323578409,-2.0694599627560364
2026-07-22,25,2.0,500,-3.9867747264632527,259220,11047,7390,3703.1057728112023,0.3340710947840819,6.000462962962963,-6.583092859608499,-2.0592178770949543
2026-07-22,50,inf,0,-4.879704475251685,276264,11903,0,3984.285102420027,0.3311849173815493,6.395,-5.661726109055422,-2.104096834264414
2026-07-22,50,2.0,500,-4.5238819190279,258739,11058,7385,3704.505772811204,0.33374957070289574,5.989328703703704,-7.150444901518583,-2.059217877094953
2026-07-22,75,inf,0,-4.1614924720800985,277540,12088,0,4048.765176907897,0.330915154238427,6.424537037037037,-5.119430372461153,-2.034823091247652
2026-07-22,75,2.0,500,-4.102039775490127,259347,11225,7395,3762.9370577273758,0.3350218871265998,6.003402777777778,-6.825536935714027,-1.9348230912476614
2026-07-22,100,inf,0,-2.7835894701076995,277392,12138,0,4067.4698324013716,0.3316958541290807,6.421111111111111,-4.808602083699668,-2.097020484171309
2026-07-22,100,2.0,500,-2.8288871242539813,258773,11269,7354,3780.0314711351866,0.335240382414065,5.990115740740741,-6.428214586932526,-2.04189944134077
2026-07-23,0,inf,0,4.912281920632381,312764,11147,0,3899.8750465540347,0.6732643991709728,7.239907407407407,-0.46586330780463925,-1.522346368715061
2026-07-23,0,2.0,500,7.948120038825124,289076,10490,8684,3668.091620110931,0.6573462933204711,6.691574074074074,-0.4780822417481545,-1.7396648044692626
2026-07-23,25,inf,0,-3.840751093161585,315717,11206,0,3846.7664804460805,0.3579290560652984,7.308263888888889,-3.9527661452516156,-0.06405959031656094
2026-07-23,25,2.0,500,-2.374475466711786,291119,10366,8770,3554.3446927367067,0.35799990885798216,6.73886574074074,-2.5043408827496734,-0.3435754189943994
2026-07-23,50,inf,0,-3.8185051130977827,315828,11209,0,3849.4184357533413,0.3575739081895101,7.310833333333333,-3.928441952897316,-0.08137802607074607
2026-07-23,50,2.0,500,-2.004656027519168,290949,10376,8761,3556.5171322152933,0.35763141764145234,6.734930555555556,-2.120443231266549,-0.46089385474858463
2026-07-23,75,inf,0,-3.7248682443951004,314965,11361,0,3905.767039105264,0.3586060093400033,7.290856481481481,-3.8974199406564196,0.18081936685290667
2026-07-23,75,2.0,500,-0.08549591710804982,290738,10548,8827,3619.459404096076,0.35754721604376394,6.730046296296297,-1.4993548810143267,-0.23333333333331968
2026-07-23,100,inf,0,-3.168410084621977,315800,11449,0,3934.989757913445,0.35974121944588566,7.310185185185185,-3.318372209188695,0.008379888268176372
2026-07-23,100,2.0,500,0.5430472918099642,290843,10643,8824,3651.9994413400073,0.3581484440127609,6.732476851851852,-1.5113910887548911,-0.23333333333331924
2026-07-24,0,inf,0,-0.01656391694539483,291352,7023,0,2538.6754189941644,0.7164990848951417,6.744259259259259,-3.3824142677839433,-0.08510242085660635
2026-07-24,0,2.0,500,-2.1513504134798875,266640,6493,8586,2347.83519553059,0.6951398515920054,6.1722222222222225,-2.9907310512263052,-0.20949720670390232
2026-07-24,25,inf,0,-4.6656747503515845,288350,6708,0,2397.555493482145,0.3131348431420039,6.674768518518518,-5.524163280382961,-0.9331471135940328
2026-07-24,25,2.0,500,-3.022209257251731,263657,6096,8663,2180.2547486033145,0.3175856048780021,6.1031712962962965,-4.317004495696921,-1.1575418994413338
2026-07-24,50,inf,0,-4.210351557201804,288736,6713,0,2399.072811917898,0.313241814000403,6.683703703703704,-5.139704332149384,-0.9607076350093018
2026-07-24,50,2.0,500,-3.0279056139509635,263572,6118,8653,2187.6310986964204,0.31686050155310297,6.101203703703704,-4.405775000369147,-1.085102420856602
2026-07-24,75,inf,0,-4.090721609716859,291031,6834,0,2441.4962756050227,0.315177751636217,6.736828703703703,-4.911227662201995,-0.8158286778398434
2026-07-24,75,2.0,500,-2.4992523474365456,264549,6197,8671,2215.8813780260125,0.31928772912380093,6.123819444444444,-4.938882038595921,-0.8851024208566041
2026-07-24,100,inf,0,-4.6482778947358625,291371,6879,0,2457.9387337055705,0.31680288315061084,6.744699074074074,-5.532350078822915,-1.0709497206703849
2026-07-24,100,2.0,500,-3.2418928884856513,266247,6254,8757,2235.2411545623145,0.3203694261480451,6.163125,-5.185355221900409,-0.9677839851024133
2026-07-25,0,inf,0,-1.1394756509401667,45251,2792,0,972.2074487895845,0.6572681849378766,1.0474768518518518,-1.619558995021606,-0.5102420856610812
2026-07-25,0,2.0,500,-0.791911970553155,43832,2730,539,949.6783985102545,0.6497887809942533,1.0146296296296295,-1.1115240222775356,-0.49292364990688925
2026-07-25,25,inf,0,-1.3371646218039608,45625,2615,0,912.5281191806457,0.3480173097460075,1.0561342592592593,-1.4694844277029517,-0.3929236499068907
2026-07-25,25,2.0,500,-0.8274069033367937,44712,2554,574,891.1888268156547,0.3490723565004565,1.035,-0.9582570335560945,-0.42048417132216104
2026-07-25,50,inf,0,-1.3371646218039608,45625,2615,0,912.5281191806457,0.3480173097460075,1.0561342592592593,-1.4694844277029517,-0.3929236499068907
2026-07-25,50,2.0,500,-0.8274069033367937,44712,2554,574,891.1888268156547,0.3490723565004565,1.035,-0.9582570335560945,-0.42048417132216104
2026-07-25,75,inf,0,-1.2717166302133087,45931,2641,0,921.7217877095098,0.3523188084841681,1.0632175925925926,-1.3753443026299905,-0.5378026070763515
2026-07-25,75,2.0,500,-0.7039953447848006,44867,2578,577,899.8824953445188,0.3529667540936236,1.038587962962963,-0.9177547606695668,-0.6653631284916224
2026-07-25,100,inf,0,-1.2203358792582613,45385,2637,0,920.3769087523405,0.3535988486792136,1.0505787037037038,-1.356153671123252,-0.5378026070763515
2026-07-25,100,2.0,500,-0.8578505116687722,44821,2576,577,899.9998137802731,0.3530522932045012,1.0375231481481482,-1.0404690582567753,-0.69292364990689
2026-07-26,0,inf,0,-2.4893457841411504,51938,3298,0,1119.750279329632,0.5408899819397536,1.2022685185185185,-2.9960818207771496,2.1923649906889966
2026-07-26,0,2.0,500,-2.3861840678092534,50216,3214,963,1088.3378026070984,0.5287662523292777,1.1624074074074073,-2.723273471496981,2.0648044692737253
2026-07-26,25,inf,0,-3.0588802477705457,52775,3326,0,1114.4463687151065,0.2597884629330823,1.2216435185185186,-3.3535069265272597,1.5026070763500747
2026-07-26,25,2.0,500,-3.6025474106990742,50959,3197,1015,1066.3465549348446,0.2707105171761141,1.1796064814814815,-3.6239428425054,2.1648044692737223
2026-07-26,50,inf,0,-3.0588802477705457,52775,3326,0,1114.4463687151065,0.2597884629330823,1.2216435185185186,-3.3535069265272597,1.5026070763500747
2026-07-26,50,2.0,500,-3.6025474106990742,50959,3197,1015,1066.3465549348446,0.2707105171761141,1.1796064814814815,-3.6239428425054,2.1648044692737223
2026-07-26,75,inf,0,-3.4371781051982566,52673,3352,0,1123.657355679725,0.259118115454558,1.2192824074074073,-3.45680426326156,1.5750465549348018
2026-07-26,75,2.0,500,-3.5222281436846714,50763,3231,1011,1079.0094972067257,0.2679993175718399,1.1750694444444445,-3.5419889386194967,1.6199255121042648
2026-07-26,100,inf,0,-3.559838232363262,52777,3364,0,1128.7990689013268,0.25955042516779914,1.2216898148148148,-3.5796817088623243,1.647486033519532
2026-07-26,100,2.0,500,-3.4489911335685406,50760,3242,1016,1083.4063314711577,0.2691095601171688,1.175,-3.4689692469391105,1.6923649906889946
2026-07-27,0,inf,0,13.293275977864454,307952,10558,0,3803.938361265363,0.5818350055039985,7.1285185185185185,-0.4750113713220543,2.110428305400361
2026-07-27,0,2.0,500,15.078848311926578,275528,9375,9968,3371.95418994344,0.5502961304988585,6.377962962962963,-0.8542715343016312,2.0867783985102313
2026-07-27,25,inf,0,-1.7576835615665516,310698,10413,0,3729.544134077333,0.2552557634531434,7.192083333333334,-1.9046746248067734,2.079702048417126
2026-07-27,25,2.0,500,0.8192107031581486,279043,9431,10180,3371.7305400365585,0.25337156240263486,6.4593287037037035,-1.5610712012185672,1.724581005586582
2026-07-27,50,inf,0,-1.141900648723734,310735,10408,0,3727.9094972058265,0.2557572538297479,7.192939814814815,-1.2888917119639558,2.0797020484171242
2026-07-27,50,2.0,500,0.9273395082231985,278780,9438,10158,3374.7100558652346,0.2535290685915853,6.453240740740741,-1.5297882580528892,1.7245810055865811
2026-07-27,75,inf,0,-1.9136288464816857,312928,10625,0,3804.287150837068,0.2521891152010362,7.243703703703703,-2.1974408235785177,1.989944134078203
2026-07-27,75,2.0,500,1.577092261229879,278908,9627,10157,3441.7145251389406,0.2504946166576083,6.456203703703704,-1.2466777784311347,2.034823091247661
2026-07-27,100,inf,0,-0.6509162819324956,311827,10640,0,3810.418621973005,0.2523284294211596,7.218217592592593,-0.9802958057001803,2.0175046554934726
2026-07-27,100,2.0,500,2.606347305309953,278624,9646,10140,3450.453072624967,0.2511064543667484,6.44962962962963,-0.595709802650287,1.8348230912476604
2026-07-28,0,inf,0,5.352585418031609,381515,13167,0,4811.357169459332,0.6218368176505754,8.831365740740742,-0.6052455872980147,-1.7188081936685282
