dt,day,n_events,var_event,var_1ms,var_10ms,var_100ms,var_1s,var_10s,var_60s,block
2026-05-05,0,14334,215.81562023679837,0.03580329700712126,0.3741408890174478,3.7560130325890495,30.135839883670656,145.1902620445105,564.3034465160833,0
2026-05-06,1,18440,171.1406373374761,0.036525992260346404,0.39571505485630315,3.9892342856616483,32.70990915392723,151.87995729952866,876.1524647957202,0
2026-05-07,2,27286,17.844754471010862,0.005636094099519464,0.06034476291089771,0.6045061964132618,4.850239367175777,35.35218671141081,185.1475852605619,0
2026-05-08,3,29278,32.97485007757582,0.011174508057826599,0.11723513234557832,1.160459719783674,7.808132086422625,44.17994529992224,175.34737209667705,1
2026-05-09,4,22539,49.91348228004393,0.013020479843715817,0.139207788093971,1.3738289226085032,12.31979504593192,55.76859051952249,276.9129212532356,1
2026-05-10,5,31628,10.025194623027252,0.003669854628316961,0.03927819526095647,0.3893751046598528,3.363790508727576,20.977312067906905,82.79357804865398,1
2026-05-11,6,86071,25.92909009410747,0.02583102883207824,0.27800612283328313,2.77106165938261,21.826431660169742,112.39374799276906,470.5550243564379,2
2026-05-12,7,96592,14.032115700216856,0.015687400974813703,0.16673760645580946,1.6736566903941141,11.007852310874359,55.89000742989641,307.8258362119006,2
2026-05-13,8,74159,5.851553980260413,0.005022640322389865,0.0522927256967275,0.513558457833907,3.6608658801973477,24.95500116516722,180.24651419186404,2
2026-05-14,9,83464,5.3651153729092895,0.005183079306160299,0.05356023287063461,0.5278878302018825,3.8889221791537247,16.74362278924164,105.32360430290863,3
2026-05-15,10,155698,7.953356406836168,0.014332699372589972,0.14848473805779971,1.4606362770077685,11.041630292465053,36.461509441840455,218.16441741371972,3
2026-05-16,11,126488,1.9961039820363582,0.0029225788331239413,0.029726664459236517,0.29331482207905696,1.4365196276876024,4.465472990985857,15.997189673071286,3
2026-05-17,12,50965,6.238209407815683,0.0036807738413649664,0.039185420810084026,0.3900957637190868,3.1185027940410577,15.489979429467068,79.2622366879706,4
2026-05-18,13,97578,5.065420563414632,0.005720756796386899,0.05887731930965294,0.5861655465902388,4.6979823830217065,40.9040919911159,278.40862516446106,4
2026-05-19,14,126221,1.9732537600435038,0.002882758796762624,0.029997736203269877,0.29717841873767986,2.2132863706832513,22.722493998660344,176.05223294308428,4
2026-05-20,15,108180,1.9545378812180068,0.0024472380879627196,0.025012043194574674,0.2522835798398103,1.9411211417670116,22.49634123362119,185.4336255327239,5
2026-05-21,16,90480,3.364714478321512,0.0035236325688332497,0.03583660108874836,0.35722288527378987,3.2775997861910047,14.017716979260227,112.81873675495422,5
2026-05-22,17,60434,1.0050212366176967,0.0007030071732421142,0.0072028474074370095,0.073158704088694,0.7644845820998278,9.25839830696306,66.38450743507583,5
2026-05-23,18,51770,2.1127933508953163,0.001265979580029342,0.0137255631583473,0.13832965719798002,1.4712137195615416,21.044599472744867,130.82425879024981,6
2026-05-24,19,53623,1.566444167172116,0.0009721915592940599,0.009944371948166915,0.0946450212434945,0.9577872160412729,10.950353889773588,70.61451050568262,6
2026-05-25,20,50842,0.26436896541692045,0.00015556830604778133,0.0015561944733747822,0.01545847271474368,0.10899290959985039,0.48142232528912443,1.679619299179065,6
2026-05-26,21,98883,1.9366462200174481,0.0022165991080143658,0.023218195074970447,0.23164081580399484,1.8888621508803913,20.843103036912368,141.96151464233247,7
2026-05-27,22,141033,1.590799207807561,0.0025967018398658026,0.02667193393774124,0.2657179693340335,2.5012139031945475,29.24737395787914,219.34623957092003,7
2026-05-28,23,141592,26.016669948959642,0.04263581709919311,0.42702451478150927,4.271224965637706,42.837458820905844,76.00104897617695,165.4934523074939,7
2026-05-29,24,94054,5.507467188350153,0.005995303578444269,0.06018145549077015,0.602994983438969,6.1348946312229335,11.550411919573653,88.01589151624945,8
2026-05-30,25,39338,0.7025671825008798,0.0003199135162043013,0.0033060959085408647,0.03363697706101822,0.4223217040347444,6.248978442634518,42.710819729670895,8
2026-05-31,26,54228,1.3153063312775168,0.0008255245773646269,0.00861388150111095,0.08467629790357416,0.8151633655971947,10.602256035289505,73.01451391627188,8
2026-06-01,27,153802,0.708042944285298,0.0012604034870106935,0.013259387328767355,0.13282765514807626,1.2464579300181433,18.896593280626888,129.6364704887574,9
2026-06-02,28,163521,0.526033396049545,0.0009955759391977216,0.010349206551199933,0.10346281313633206,1.0030920792453633,17.184405619594827,160.2577291745001,9
2026-06-03,29,149794,0.6047633003401195,0.0010485018906880843,0.01052866276847822,0.10666403794187693,1.1242870454361913,16.220311601656284,129.5512476381736,9
2026-06-04,30,179121,0.6750160780944598,0.0013994356607444714,0.01424903800880455,0.14196690550424226,1.4882054220334744,24.52359837721648,173.3528076196527,10
2026-06-05,31,251349,0.9781196079697927,0.0028455517774072063,0.029133942969474885,0.29337193437695275,3.0799100139712654,50.709526688326456,376.67589408370617,10
2026-06-06,32,157131,1.0849388147518968,0.001973109896563234,0.02030134600194858,0.20101192456248457,2.312814969977129,33.271225695118844,214.0154713025238,10
2026-06-07,33,119049,1.3261383251200107,0.001827253439106037,0.018765841638162462,0.18720295375662244,1.9754269071861266,25.004001098987548,154.87508543596027,11
2026-06-08,34,261871,0.999300753932477,0.0030288194801328145,0.031137224907778743,0.311598778720961,3.2780504205119327,50.232424651410774,364.54845803793074,11
2026-06-09,35,267794,1.1122792291022991,0.0034474708368448237,0.035018140302363436,0.3496885070586433,3.521906873125445,52.02024074802301,397.28113608274,11
2026-06-10,36,307354,1.0136674359686697,0.0036059635444667306,0.03679450506084523,0.3682154427624112,4.412010551548831,62.27995345905652,497.5969598345643,12
2026-06-11,37,296451,0.7466913268588704,0.002562101000334847,0.02590746196929848,0.263135104680957,3.1425830457180894,45.60476273039033,319.78192704353154,12
2026-06-12,38,253954,0.6260011312481367,0.0018399892206972814,0.01868113544119356,0.18896560081544742,2.0754637630043264,29.883368015746388,226.77434064643748,12
2026-06-13,39,92871,0.37740607781539715,0.00040566994694491934,0.004199758297376078,0.0423569008205219,0.4446758675891998,5.724805368257475,34.39689649431106,13
2026-06-14,40,135535,0.7307273476265772,0.0011462937006061925,0.011824853521852013,0.11746966131649103,1.2499591328278357,16.68540036559742,108.42228136783366,13
2026-06-15,41,249476,0.3531219685903168,0.0010196258664952305,0.010361668583225113,0.10401051130998057,1.039103228094672,12.190199890779533,72.01308126803248,13
2026-06-16,42,257004,0.5077355483456915,0.001510302654730759,0.015269802372222719,0.15370456013529737,1.6727950333672037,19.812003319191458,151.41921693509434,14
2026-06-17,43,296599,0.5915270710299709,0.0020306376473402526,0.02037723762714026,0.2049809633914139,2.031285490437538,26.154518394430898,200.9879205993778,14
2026-06-18,44,271014,0.36946204219469586,0.00115892717424377,0.01176694182060807,0.11873683827886033,1.252033251567898,16.297332995514275,104.57503575559483,14
2026-06-19,45,243485,0.5671486266867819,0.001598283154408196,0.016484118531135832,0.16841391190985894,1.8134281004005743,23.341087534679463,133.96835041269105,15
2026-06-20,46,143563,0.7213962641932914,0.0011986641348323357,0.012532815207767325,0.09393519161490767,1.247557419328275,16.81892615891739,96.57684177235835,15
2026-06-21,47,79803,0.8089495479444081,0.0007471975656413243,0.007973714072503107,0.07194095132164068,0.8560170753716292,12.8351396968548,89.90587601802893,15
2026-06-22,48,229490,0.47848451596146985,0.0012709239235989113,0.013224956660686222,0.1321615759243293,1.485553329131405,19.874241162663868,137.5414226252274,16
2026-06-23,49,354964,0.7776984949662475,0.0031951343688134386,0.03291875979561975,0.33374480308992716,4.208359809010251,58.64373682479758,420.71243224620156,16
2026-06-24,50,350261,0.9798879742933498,0.003972465559995807,0.04088590847099107,0.41013217336487623,4.759543019034786,60.643466821031694,504.4326870526725,16
2026-06-25,51,369875,0.708282040449506,0.0030321369338558906,0.0309295957193795,0.31410412303600715,3.747016467972442,48.116327542586575,321.34006669814727,17
2026-06-26,52,327798,0.8227523709390044,0.0031214915678178905,0.03160696645941561,0.32023189190459483,3.5687696824681705,44.85392499237287,296.629948170788,17
2026-06-27,53,71230,17.770531948896288,0.014650231191704893,0.14652728487544014,1.4652588752624534,14.579271488966079,4.381469382242215,26.007274768102448,17
2026-06-28,54,114642,0.8947301804816463,0.001187196159009293,0.012272921373877045,0.12495433216751588,0.9527588776108181,11.718038534437097,65.09491207260031,18
2026-06-29,55,339880,1.0287162030058934,0.004046748673644672,0.040698996267529416,0.4138734052013205,4.334497196749803,34.113369339316016,208.0973435282194,18
2026-06-30,56,279042,0.5355467352537062,0.001729628575574407,0.01747122649664182,0.1790247340419278,2.079928383638218,22.8945705193674,127.417862098872,18
2026-07-01,57,320429,1.1037664355703845,0.004093551319606036,0.04121565102243429,0.4167750813053898,4.597985766408142,46.71802020306169,161.37270824589817,19
2026-07-02,58,426571,0.7077757161614958,0.0034944172872014624,0.03574945210181506,0.36581453324500735,4.580775028960798,56.47238871782596,362.9817296581638,19
2026-07-03,59,213652,0.6240855143785714,0.0015432722002772948,0.01584102831065771,0.16503163163233234,2.3315348617123672,30.191825838577614,186.55514411363922,19
2026-07-04,60,70319,0.16704416703848954,0.0001359518344057631,0.0014239446986397375,0.014451971015254377,0.1656760415653352,2.4513719215483496,15.192281009867328,20
2026-07-05,61,97855,0.3061610918047304,0.00034675779920834626,0.0035370198966354076,0.037067274988670046,0.35708515942148283,5.022355388335641,29.393329390056035,20
2026-07-06,62,349282,0.41339533948531443,0.0016712023842830447,0.016969611090043992,0.17391137901626783,2.1583069354916313,28.49238305803803,215.7610789066758,20
2026-07-07,63,440505,0.47033847945347546,0.002397997764626222,0.02434654178353475,0.24989853816958796,3.1114084276371,37.225824686523985,233.7127145750999,21
2026-07-08,64,477231,0.6024058500188652,0.003327394799227019,0.03364253989155002,0.3462931959674453,4.233701256103421,53.13512716163851,377.1737683166943,21
2026-07-09,65,397809,0.42524500955021344,0.0019579419705020506,0.019844644735669794,0.20433245725730345,2.3087251517361853,31.276911887525735,188.4027473995796,21
2026-07-10,66,389175,0.37726538814546146,0.001699331886511077,0.017196488639398908,0.17560525126154258,2.0090269440879127,26.162537176875617,156.40633598804692,22
2026-07-11,67,112603,0.1222259710261894,0.00015929306611887206,0.0016037934580054585,0.016125836743710785,0.15718657750498718,2.101173696083076,11.602850687351374,22
2026-07-12,68,130483,0.21989926077671146,0.00033209760088273767,0.0034099184598941545,0.034740273309691996,0.36055456003610653,4.531315371168484,28.936992066258778,22
2026-07-13,69,472934,2.269088666629063,0.012420483444964823,0.12456477570994764,1.25252976142894,12.744825882181484,40.10609323727549,228.84626554506673,23
2026-07-14,70,508569,0.599363358066638,0.003528000934054686,0.035501702541714183,0.35885311949030835,3.9941927150726544,50.847729491216185,306.31273646326315,23
2026-07-15,71,468805,0.37627677136968013,0.0020416908113662312,0.020620357814087876,0.21156842312822585,2.5570955169640333,30.32726449814943,188.88481180078526,23
2026-07-16,72,498280,0.3983189140003449,0.002297181239283912,0.023368991458519766,0.24335730421597407,3.192353459744196,38.74665457919066,208.8227445372687,24
2026-07-17,73,525553,0.606600372196267,0.0036899401602049904,0.03760242382131598,0.3893158786239803,5.0672626860044305,54.168089777123505,312.0988807652548,24
2026-07-18,74,104676,0.11386717672945164,0.00013795279789580105,0.0014074537061426423,0.014266865367999452,0.14676167870801765,2.3535687229351794,13.870737743581515,24
2026-07-19,75,139839,0.3047250266629269,0.000493202701496809,0.005060164730620292,0.05184204348846946,0.6908663002633464,10.924926683225584,84.6453235944746,25
2026-07-20,76,440945,0.4949449209621932,0.0025259621830018768,0.025644208746430325,0.265589786675786,3.4082499666320674,39.85518565657322,234.4543569624236,25
2026-07-21,77,406175,0.36798642960349465,0.0017299792661032512,0.017550775393616682,0.18026004999439801,2.1731762406465664,22.15655152739918,122.09778294440532,25
2026-07-22,78,476057,0.28065228388618,0.001546369109797084,0.015771445355660118,0.16251139921220256,2.105293204693482,25.78802691059079,152.83356550048197,26
2026-07-23,79,493206,0.3149682333017586,0.0017979666382798014,0.018244616276875486,0.18849890869887437,2.4570665490854875,28.146817246229965,177.94919630780063,26
2026-07-24,80,448855,0.3443300334461953,0.0017888424882626644,0.018128213215701003,0.18801318056547642,2.4076299092919244,29.579076018394606,177.01593345425204,26
2026-07-25,81,112155,0.12566751227364242,0.00016313652115105022,0.0016484082868938644,0.016465349894774085,0.1921310258520364,2.771782309193485,17.277415138658714,27
2026-07-26,82,124343,0.12352081158078311,0.00017777510247528848,0.0018130250911184852,0.018448398124256218,0.24372217281988556,3.9127206301919197,25.077792243592295,27
2026-07-27,83,486165,0.32759533367677,0.0018433649058551716,0.018842604308586784,0.1975362446724213,2.933761782775311,37.00306137836505,207.8132375478081,27
2026-07-28,84,589540,0.4269457488736651,0.0029132196662756404,0.02984901435607595,0.31687197200447526,4.734971974237024,61.55573228517771,371.87569500091917,28
2026-07-29,85,710925,2.6825113087979298,0.02207250100063338,0.2220775214885406,2.2519633500183036,25.616847996373835,175.27701575104547,1134.718969192875,28
2026-07-30,86,582068,0.5320596478741026,0.0035844899227794056,0.03708510817151307,0.38565593667444653,5.3486353195912075,68.52065230645778,438.76019097006775,28
2026-07-31,87,567507,0.535763396395542,0.0035190987624806533,0.036478788969479446,0.37996828910996283,5.273435250316543,66.26655416773659,370.0357066413317,29
2026-08-01,88,94883,0.21344555858872039,0.00023440065311450522,0.0024338810307706874,0.024736145758172318,0.34196975000638596,4.359422255856024,25.1800236476442,29
2026-08-02,89,176334,0.9834519461874784,0.002007137451873638,0.02029176517526461,0.2037769561422615,2.285574494416064,11.072174497285882,72.60513181997155,29
2026-08-03,90,478921,0.40652439466804,0.0022533898995039385,0.02353868022501673,0.24641296926657819,3.3638854798436544,41.877084864050545,234.43095294462273,30
2026-08-04,91,494521,0.32661672799201846,0.0018694337812198952,0.019771467161491602,0.20802703787315316,3.0042080475971726,36.07667666468393,211.4650040266491,30
2026-08-05,92,489632,0.29517636783895296,0.0016727788142071518,0.018090331016561833,0.19204155715169605,2.984984816331614,37.85076636515296,204.07640705948856,30
2026-08-06,93,459746,0.27786643492080315,0.0014785644435842064,0.015467351145093584,0.1638944754605762,2.507196360132723,31.230010091111918,187.84704375998834,31
2026-08-07,94,405909,0.2714271349883465,0.0012751715113347767,0.013329274365886164,0.1413346864601336,2.07870884443249,26.19073596992843,153.2020264542729,31
2026-08-08,95,66569,0.07670641751506521,0.000059101890045190126,0.0006153186091364813,0.006440066934516609,0.09508244123359107,1.2389486923737862,8.34010406555442,31
2026-08-09,96,65979,1392.1929090829226,1.063156311606303,10.631597365334006,106.31640042627053,1063.201888967748,1.3511017896388677,8.861138358337419,32
2026-08-10,97,345759,0.23616944434851375,0.0009451146289623114,0.009875162091012062,0.10645493537890964,1.6418137117016225,19.16753622935326,110.82144140057467,32
