dt,k_ticks,lat_ms,pnl_usd,n_place,n_fill,volume,gross_bp,ops_per_s,eq_min,end_inv
2026-07-12,0,300,-0.47121403767030756,55889,3017,1058.7338919925676,0.7653634381145404,1.2937268518518519,-1.9953566888613352,-1.714152700186217
2026-07-12,2,300,-1.6698489714112839,37427,2356,822.59534450653,0.7825224993675034,0.8663657407407407,-3.2090790823108364,-1.9968342644320274
2026-07-12,5,300,0.20045479557182944,22893,1857,653.073929236508,0.7937981298895685,0.5299305555555556,-1.3451081218878613,-2.189757914338917
2026-07-12,10,300,-1.4042683225185328,11375,1301,458.8061452514024,0.8107818245494199,0.2633101851851852,-3.2144663817610706,-1.2724394785847277
2026-07-12,20,300,0.22352566838968357,4631,838,295.12644320298193,0.8347624640821193,0.10719907407407407,-1.739587930740825,-1.9275605214152676
2026-07-12,50,300,1.9655166365886423,1242,375,132.88137802607,0.8650851398918077,0.02875,-0.44474055262553236,-0.27243947858473044
2026-07-12,100,300,2.0171615553415876,434,193,68.51154562383611,0.922399518576477,0.010046296296296296,-0.7434817072754285,-1.2173184357541897
2026-07-13,-1,300,10.1936677340681,336419,4796,1702.110242085694,0.8905610915984685,7.787476851851852,-0.32734048536312343,-1.7985102420856491
2026-07-13,0,300,12.933895919428302,276295,7051,2474.1428305398445,0.7943701184366485,6.395717592592592,-1.0936999875794982,-0.9882681564245615
2026-07-13,2,300,9.689518438420166,208103,6170,2170.717132215987,0.8047012551739345,4.817199074074074,-1.883495019656209,-1.298510242085645
2026-07-13,5,300,10.161988034087372,144478,5137,1810.6074487896087,0.8068663995724028,3.344398148148148,-0.6397910881013757,-1.1024208566107843
2026-07-13,10,300,10.784113982906675,78433,4044,1416.5506517691153,0.8368197219077449,1.8155787037037037,-1.5313206916486592,-1.9607076350092976
2026-07-13,20,300,7.639975312557226,31836,2600,911.1832402234786,0.792233302702238,0.7369444444444444,-0.8834296602504139,-0.7787709497206607
2026-07-13,50,300,9.720545842173792,7554,1229,436.9117318435806,0.8118389571637112,0.1748611111111111,-0.7171682270391102,-1.365363128491618
2026-07-13,100,300,2.674686818357614,2503,687,244.52662942272036,0.8596301158510278,0.05793981481481481,-3.0341076413561296,-2.2
2026-07-14,-1,300,3.873362742627762,398462,8637,3088.5633147109093,0.5960515305372264,9.223657407407407,-2.1806056224437462,2.003165735567981
2026-07-14,0,300,-1.4954915008947083,340114,12873,4547.179888267514,0.5145285368488004,7.873009259259259,-3.5394445151967773,0.35903165735568765
2026-07-14,2,300,-4.643903954570682,255486,11648,4117.911359403195,0.5231561934629381,5.914027777777778,-5.242678943604815,-0.8685288640595787
2026-07-14,5,300,-0.45582529177538333,178404,10048,3549.043389198632,0.537787252240029,4.129722222222222,-4.560000844324243,-1.2865921787709451
2026-07-14,10,300,-3.3965918043902796,93383,7227,2551.5234636869595,0.5731694688237231,2.1616435185185185,-4.390868749451073,0.3692737430167699
2026-07-14,20,300,4.1625544594998445,38215,4558,1614.7584729981631,0.6212062084270932,0.8846064814814815,-2.5733972296868615,-1.4999999999999951
2026-07-14,50,300,-6.4542457263869295,9051,1966,700.2020484171427,0.655116816595331,0.2095138888888889,-9.003833197045452,0.7826815642458125
2026-07-14,100,300,1.142399161140304,3068,1020,358.9277467411586,0.6612036076213662,0.07101851851851852,-2.5312823768414177,-1.8000000000000012
2026-07-15,-1,300,8.6896470192887,356822,9229,3160.184543761212,0.37051124757947523,8.259768518518518,-1.6497667232523412,-1.0363128491619826
2026-07-15,0,300,2.689265795810357,297911,14004,4720.793854748164,0.32405099229265943,6.896087962962963,-4.010435015687577,0.8824953445065415
2026-07-15,2,300,2.8708508584222585,215921,12511,4218.703351954594,0.3241327845785763,4.998171296296296,-3.9775746965242718,-0.9324022346368468
2026-07-15,5,300,2.150379482695101,146111,10812,3649.9839851018082,0.33576646537054533,3.382199074074074,-3.612212916509989,-1.6189944134078038
2026-07-15,10,300,5.026967142746365,75387,7765,2616.1560521413326,0.3454925953054244,1.7450694444444443,-1.5620857725081123,-1.067783985102414
2026-07-15,20,300,6.602510803872214,28369,4362,1470.9309124767403,0.39215977553979153,0.6566898148148148,-4.095552589294243,0.9141527001862269
2026-07-15,50,300,5.5869457163485094,6537,1682,559.1286778398587,0.4779308021214274,0.15131944444444445,-1.959287920013793,1.6724394785847398
2026-07-15,100,300,4.753404828979011,2151,841,281.9044692737452,0.45686216740795293,0.049791666666666665,-1.247058883780639,0.41731843575418953
2026-07-16,-1,300,4.8562009698299065,356702,8742,3063.001489757357,0.27891528667719545,8.25699074074074,0.0,-0.17169459962754902
2026-07-16,0,300,-4.584198375498636,302451,12984,4516.062942271081,0.24178714611751054,7.001180555555556,-5.394840820699365,0.08417132216015555
2026-07-16,2,300,-1.8826554927009287,218172,11812,4104.133705771704,0.2458593994718375,5.050277777777778,-2.906504184147508,-0.0607076350093082
2026-07-16,5,300,-2.2201511897329738,145037,10170,3526.968901302717,0.2568470882064898,3.357337962962963,-4.77217763101531,1.2668528864059632
2026-07-16,10,300,-7.121979286182622,74189,7299,2528.0094972064585,0.27610189583520434,1.717337962962963,-8.38306794731173,1.7417132216015028
2026-07-16,20,300,-5.534096189934683,28273,4128,1439.9182495344737,0.30595493680904073,0.6544675925925926,-5.800506266344229,-0.6448789571694562
2026-07-16,50,300,0.27099461604094444,7164,1769,613.7165735568063,0.38284095027787024,0.16583333333333333,-4.839843067051319,0.7724394785847275
2026-07-16,100,300,1.3188247550150827,2334,858,295.5437616387363,0.4026405662620583,0.05402777777777778,-2.147746477812504,-0.4346368715083789
2026-07-17,-1,300,5.530461785072028,394139,10598,3748.6035381742586,0.36705930874553944,9.123587962962963,-5.735066153835504,0.5290502793296203
2026-07-17,0,300,1.3592526526824145,341725,15255,5371.907635008966,0.32682541536801274,7.910300925925926,-7.841409110535793,1.8849162011173348
2026-07-17,2,300,2.7929056050647123,246969,14105,4972.179888267638,0.33726833715780746,5.716875,-8.23676576037171,-0.19851024208564777
2026-07-17,5,300,-3.0288603389327307,162042,12070,4261.36834264343,0.353632254206117,3.7509722222222224,-8.73903320576148,1.8361266294227376
2026-07-17,10,300,-3.277362593667476,83910,8908,3134.3158286773833,0.3792899914286807,1.9423611111111112,-6.24681251448682,-1.5370577281191724
2026-07-17,20,300,0.8795073275019618,32516,4964,1747.3635009311286,0.40968393765331373,0.7526851851851852,-3.54037953813722,-0.7102420856610767
2026-07-17,50,300,9.221310049928489,8397,2146,755.2986964618362,0.4606420407828786,0.194375,-1.5089964970221814,0.17243947858472974
2026-07-17,100,300,-7.652785981071034,2861,1027,358.0584729981416,0.47389987687370483,0.06622685185185186,-8.74232188465038,0.17951582867783872
2026-07-18,-1,300,-1.1661162926032453,58095,1293,430.22216014897896,0.4737244588292231,1.3447916666666666,-1.4369266100251394,-0.622160148975782
2026-07-18,0,300,-0.1603364995083041,36992,3314,1074.8631284916466,0.5120525007187737,0.8562962962962963,-1.1200880468687586,-2.144320297951552
2026-07-18,2,300,-0.6096311215169123,22631,2728,878.5378026070971,0.5298356774064013,0.5238657407407408,-1.1607254840964032,-1.8797020484171103
2026-07-18,5,300,-0.442185216648177,12136,1917,626.7260707635114,0.5623601163345457,0.2809259259259259,-1.0651042412811904,-0.9741154562383456
2026-07-18,10,300,-0.8356328738067731,5498,1226,400.4772811918102,0.5682116108552688,0.12726851851851853,-1.5900527425427526,-1.8646182495344445
2026-07-18,20,300,-0.10873910708683354,2094,670,215.07951582867796,0.5298077819299789,0.04847222222222222,-0.8336744375997256,-1.582681564245806
2026-07-18,50,300,0.4070023845631141,565,250,84.31936685288626,0.5395281516617576,0.013078703703703703,-0.7251393002223381,1.051955307262571
2026-07-18,100,300,0.977022400975585,175,107,35.19199255121046,0.6013770342034396,0.004050925925925926,-0.3545157171098303,0.5621973929236506
2026-07-19,-1,300,-1.1941194734558849,93106,1839,662.6202979515931,0.49461698069903426,2.1552314814814815,-1.94067362719899,2.148789571694601
2026-07-19,0,300,-1.364160628846605,68493,3834,1359.704283054029,0.45933388627778876,1.5854861111111112,-2.0916442565908397,2.1739292364990757
2026-07-19,2,300,-1.3595942698619154,45520,3306,1175.2750465549564,0.4724260607958554,1.0537037037037038,-2.184738081062619,1.6873370577281235
2026-07-19,5,300,-1.4876069411314674,28541,2640,941.1389199255287,0.5015379424398931,0.6606712962962963,-2.428676035586321,0.8007448789571718
2026-07-19,10,300,2.8732808588890393,15077,1894,675.8729981378132,0.5280238240507188,0.34900462962962964,-1.5313652111975973,0.41415270018622313
2026-07-19,20,300,2.0892472313051798,6276,1103,395.3992551210475,0.5465971580811703,0.14527777777777778,-0.46861884426122913,1.0070763500931101
2026-07-19,50,300,2.6116280274343495,1739,446,159.6694599627558,0.6429029928770555,0.040254629629629626,-0.4676860829569307,1.6795158286778396
2026-07-19,100,300,-2.59590279485262,636,240,85.68864059590292,0.7614169868877316,0.014722222222222222,-2.8033153356347498,2.2070763500931103
2026-07-20,-1,300,-2.2157545007777486,323003,6786,2382.9173184355827,0.3178489966241453,7.476921296296296,-3.595534647688453,-0.014152700186218614
2026-07-20,0,300,-1.72513095595027,274898,10829,3778.7750465541285,0.2802716846006658,6.363379629629629,-2.6164400761387725,-1.048789571694595
2026-07-20,2,300,0.5686926750419019,198758,9982,3482.273743016075,0.2877335520716983,4.600879629629629,-0.5366122408021567,-1.3795158286778384
2026-07-20,5,300,5.985598886035751,130464,8419,2939.0355679697295,0.29771061167943175,3.02,-1.4421364082684676,0.1960893854748592
2026-07-20,10,300,4.537596670540282,65697,5897,2062.3277467411785,0.3241171834349534,1.5207638888888888,-2.1078212383284267,-1.5795158286778377
2026-07-20,20,300,4.060646108198938,25706,3444,1207.2040968342844,0.37158721868864986,0.5950462962962964,-1.0694716401943083,-0.6621973929236478
2026-07-20,50,300,1.2776228498025404,6300,1430,496.30204841713885,0.4530665328777398,0.14583333333333334,-3.015102297493982,-2.1243947858473007
2026-07-20,100,300,1.94077408138034,2068,689,239.6573556797033,0.5286493174841218,0.04787037037037037,-2.4809614826496755,-1.1243947858473
2026-07-21,-1,300,5.764316345269236,278770,7410,2444.213035381612,0.34360795246042997,6.453009259259259,-0.07792289072624925,-1.2327746741154215
2026-07-21,0,300,1.309597093715567,227455,12442,4017.974487894897,0.3194872076236895,5.265162037037037,-1.191948872475976,-0.8772811918062835
2026-07-21,2,300,0.9867517386394091,157724,10923,3528.351582867163,0.31448078392428624,3.6510185185185184,-1.6134503061373096,0.1299813780261067
2026-07-21,5,300,0.4105580507183362,101143,9005,2924.237057727763,0.33021664585340027,2.341273148148148,-2.551363039692575,-1.6981378026070495
2026-07-21,10,300,-1.3594928772680248,50480,6199,2021.8046554935163,0.33886002327398934,1.1685185185185185,-1.9624534963486013,-1.6813780260707492
2026-07-21,20,300,-2.1335101435402386,19175,3484,1138.5163873370748,0.3758560348437585,0.44386574074074076,-4.805199055178619,-0.3945996275605151
2026-07-21,50,300,4.757741431797342,4606,1347,442.5353817504706,0.44511023330049687,0.10662037037037037,-0.39110858309125973,-0.9338919925512068
2026-07-21,100,300,-3.7233562873078156,1567,644,211.27243947858543,0.48219563120513276,0.03627314814814815,-5.295008040841026,-0.7204841713221595
2026-07-22,-1,300,2.506176620064508,340089,8940,3070.520670390597,0.39120898424133077,7.872430555555556,-2.892107023839877,-1.9567970204841598
2026-07-22,0,300,-0.13458368615147265,276836,13981,4721.39813780211,0.33476630243206323,6.408240740740741,-3.7717972884949944,-2.059217877094958
2026-07-22,2,300,-2.900177427909753,182495,12074,4091.519180632248,0.33817044907815996,4.224421296296296,-6.986026045501532,-2.0472998137802523
2026-07-22,5,300,-3.651802855221959,113891,9924,3361.576908751751,0.351327629291239,2.636365740740741,-6.613808257087797,-1.6614525139664642
2026-07-22,10,300,-0.808006269705956,56336,6838,2314.3262569831427,0.37089116169646286,1.3040740740740742,-3.361743260348824,-1.9992551210428207
2026-07-22,20,300,-7.068496538706938,21605,3931,1331.4029795158497,0.3920915216782453,0.5001157407407407,-7.156861218334498,-2.075605214152693
2026-07-22,50,300,-5.4505500917265834,5442,1613,544.5940409683501,0.45443893814915515,0.12597222222222224,-6.719332406925076,-2.207076350093107
2026-07-22,100,300,-3.409305287042045,1868,836,283.09813780260936,0.4912571741491988,0.04324074074074074,-6.717571511353498,-2.017318435754188
2026-07-23,-1,300,-1.386374932700825,379065,8512,2990.233333332871,0.4112829616433569,8.774652777777778,-2.966822360163121,-1.0489757914338782
2026-07-23,0,300,-5.438517508921141,314993,13448,4647.228864058966,0.3486336014600683,7.29150462962963,-5.615139445557858,-0.6333333333333138
2026-07-23,2,300,-5.874016451578637,218822,12167,4215.736685287729,0.34310974553763884,5.065324074074074,-5.9569713726959606,-0.34115456238360015
2026-07-23,5,300,-7.280096897634394,136844,10256,3538.783240222741,0.3482351545523768,3.167685185185185,-7.385368035064516,-1.3001862197392753
2026-07-23,10,300,1.996442152153584,67681,7259,2509.546741154357,0.36265798954601897,1.5666898148148147,-2.537195440103986,-0.9843575418994348
2026-07-23,20,300,-6.029377476960706,25406,4076,1406.1979515828918,0.39612465614324466,0.5881018518518518,-6.029767141765175,0.025139664804478434
2026-07-23,50,300,-5.687432854668771,6144,1645,564.3443202979598,0.4376735958719772,0.14222222222222222,-6.09637707782403,-0.9826815642458075
2026-07-23,100,300,-5.329788786496408,2203,833,285.8981378026093,0.4929034715912455,0.05099537037037037,-6.146483725179138,1.472439478584731
2026-07-24,-1,300,2.9395507388840656,353757,5175,1861.7543761639108,0.4107036933651021,8.188819444444444,-0.9259375632416393,-2.153631284916192
2026-07-24,0,300,-3.5199873898800575,292258,7944,2840.2467411541375,0.3188551709028043,6.765231481481481,-3.6584481650254332,-1.2638733705772704
2026-07-24,2,300,0.8813469180434979,198691,7137,2556.359590316314,0.3292962022288513,4.599328703703704,-4.033470545070884,-0.4433891992551076
2026-07-24,5,300,-0.629786275633041,122205,5974,2132.9108007448713,0.34140839525593003,2.8288194444444446,-4.602605255073755,0.521973929236508
2026-07-24,10,300,2.853097036261019,58298,4272,1522.6013035382045,0.3619283340514792,1.3494907407407408,-2.6472323154775808,-1.312662942271876
2026-07-24,20,300,-3.8716119911452473,21848,2491,895.4461824953606,0.3998466879561508,0.5057407407407407,-4.004974115242092,0.5109869646182541
2026-07-24,50,300,-1.0398370468887137,5272,1169,417.57635009311485,0.41288996367516234,0.12203703703703704,-2.17132338606217,-0.14804469273742887
2026-07-24,100,300,1.2438905624100158,1676,518,185.0331471135942,0.5249398673230034,0.038796296296296294,-1.657374019121903,0.4275605214152712
2026-07-25,-1,300,0.14965852573214988,67355,1450,494.9100558659253,0.3659954844810184,1.5591435185185185,0.0,-1.3070763500931117
2026-07-25,0,300,-1.0533005218236084,44444,2816,989.040409683441,0.3719564233699021,1.0287962962962962,-1.238862361706225,-0.7134078212290533
2026-07-25,2,300,-0.31526829548660373,24199,2192,773.3923649907002,0.3956579266409873,0.560162037037037,-0.4388948782943203,-1.2031657355679688
2026-07-25,5,300,-1.3082356740777357,13082,1594,565.9135940409756,0.4123425368891722,0.3028240740740741,-1.5312219440818708,-2.1929236499068887
2026-07-25,10,300,-1.0219201839488647,6086,978,348.8474860335224,0.4945342264602341,0.14087962962962963,-1.2939039780644066,0.41731843575418887
2026-07-25,20,300,-0.6412715617526317,2270,559,197.79608938547568,0.5379316210402056,0.0525462962962963,-0.6571206807098235,-1.9621973929236496
2026-07-25,50,300,0.87104546829022,607,235,81.97448789571675,0.46134640806488086,0.014050925925925927,-0.02589634697633514,0.0724394785847301
2026-07-25,100,300,2.097394658276187,215,117,40.25102420856615,0.45775936765008335,0.004976851851851852,-0.15142477139664834,-0.7724394785847302
2026-07-26,-1,300,-2.6877481417645157,74769,1652,580.3450651769159,0.28927263315140106,1.730763888888889,-3.0802709328554414,1.2921787709497146
2026-07-26,0,300,-4.245321045489135,52245,3512,1184.9649906890377,0.2620223068019332,1.209375,-4.2566502840738565,2.0372439478584528
2026-07-26,2,300,-2.3948603982254326,29099,2773,945.2783985102578,0.2877878398362708,0.673587962962963,-2.635503547312382,1.8426443202979386
2026-07-26,5,300,-2.7562632815180734,15421,1944,667.2919925512196,0.32300283289194986,0.3569675925925926,-2.81519707923745,1.6677839851024157
2026-07-26,10,300,-2.310088858600267,7336,1266,438.21880819367306,0.3359304096339286,0.1698148148148148,-2.432581630612262,0.8236499068901271
2026-07-26,20,300,-3.479284112764546,3066,746,258.2793296089403,0.3757292926427178,0.07097222222222223,-3.5357003865820644,1.220484171322158
2026-07-26,50,300,-1.8960431699317581,795,286,100.45158286778349,0.4585694652401582,0.01840277777777778,-1.98861582125393,-0.7070763500931094
2026-07-26,100,300,-0.3685113324295646,329,164,57.9556797020485,0.42416400549433386,0.007615740740740741,-0.4058560725413116,-0.20000000000000068
2026-07-27,-1,300,6.715648230821186,366751,7731,2788.123277467041,0.29349269545016077,8.48960648148148,-0.5848214784009826,-0.18100558659218235
2026-07-27,0,300,3.131600497457505,309229,12140,4352.7968342635,0.24427054775466234,7.158078703703704,-0.07615453288639884,0.8277467411545512
2026-07-27,2,300,1.8505194053211298,206763,10756,3866.5828677830277,0.2492305509427846,4.786180555555555,-1.0310857372478637,1.0733705772811835
2026-07-27,5,300,4.447561851853552,123965,8831,3186.165735567383,0.26082171620158057,2.8695601851851853,-0.1195418011173075,-0.01564245810056908
2026-07-27,10,300,3.0597374931555517,60526,6167,2226.7638733705144,0.2951561631501389,1.4010648148148148,-0.06405247582867446,0.07486033519552737
2026-07-27,20,300,5.044596154140109,24145,3587,1294.9461824953673,0.3400517847358914,0.5589120370370371,-0.008560393594038374,1.7134078212290489
2026-07-27,50,300,-1.8041062670386054,6144,1500,543.7333333333412,0.38961773251581505,0.14222222222222222,-3.1647548833246617,0.7653631284916187
2026-07-27,100,300,0.6249112486390658,2103,790,285.4091247672276,0.3901814084025794,0.04868055555555555,-3.0678237305114067,1.9346368715083806
2026-07-28,-1,300,9.315976181105768,451914,10053,3675.470949719814,0.29106610888590856,10.460972222222223,-1.3213640536483382,-2.0944134078212344
2026-07-28,0,300,2.661941789536982,383466,14612,5327.361452513659,0.24698315980385063,8.876527777777778,-2.7225020543264975,-2.0322160148975783
2026-07-28,2,300,1.3936881644428496,263980,13124,4785.811545623191,0.2531670207708551,6.110648148148148,-3.124057842762255,-1.6283054003724384
2026-07-28,5,300,-1.9977640891453063,157514,11067,4041.3277467400917,0.278484342914239,3.6461574074074075,-3.46220310084792,-1.6551210428305447
2026-07-28,10,300,3.9982329484286083,76740,7729,2823.9316573552874,0.28974515660697586,1.7763888888888888,-0.2973407366579579,-1.5346368715083825
2026-07-28,20,300,-0.027667371943252306,31240,4633,1693.9147113594336,0.3231003688558679,0.7231481481481481,-0.9567424946400891,-1.565363128491623
2026-07-28,50,300,3.968134919434206,8273,2088,761.4033519553193,0.3733517299458054,0.19150462962962964,-0.09929631148649776,-1.1448789571694602
2026-07-28,100,300,1.7780620537452734,2929,1065,388.1402234636918,0.457919143042178,0.06780092592592593,-3.2714783567981414,-1.9621973929236511
2026-07-29,-1,300,2.2921340288342726,602154,12797,4719.376908751597,0.2318367499849943,13.93875,-0.9353547164698668,0.3795158286778409
2026-07-29,0,300,-6.81091047150808,546520,15927,5869.331471135937,0.19722402277007853,12.650925925925925,-8.469862120029156,-0.44096834264431967
2026-07-29,2,300,-10.21658715936789,403684,14942,5508.583240223227,0.22252134023392423,9.344537037037037,-12.216479053400931,0.5039106145251415
2026-07-29,5,300,-1.5376355025545365,253006,13537,4987.219925511541,0.24436677704342058,5.85662037037037,-2.950535326197148,1.955865921787711
2026-07-29,10,300,-10.14810905491965,128884,10448,3851.8424580995593,0.2735281786568845,2.983425925925926,-10.338204360315473,-0.6890130353817483
2026-07-29,20,300,-5.331434918882849,52953,6665,2456.1439478582793,0.31992133756528907,1.2257638888888889,-8.003618118253812,-1.7756052141527006
2026-07-29,50,300,-28.261661776903246,14073,2943,1085.6603351955496,0.46382363184535685,0.3257638888888889,-28.407742874258933,-0.05512104283054209
2026-07-29,100,300,3.527477818749901,4824,1484,545.1994413407903,0.5354535866835246,0.11166666666666666,-1.8567158459744206,-1.8724394785847303
2026-07-30,-1,300,-4.37885449013659,440004,11068,4022.612849160952,0.08812133468992983,10.185277777777777,-6.785405172263239,1.8959031657355692
2026-07-30,0,300,-3.048067876133196,403577,13762,4977.170577280613,0.035523192997934126,9.342060185185185,-3.5780740160769113,0.8588454376163963
2026-07-30,2,300,0.4846231374309049,290898,12538,4535.392737429324,0.08534641451704171,6.73375,-2.805560476034742,0.24785847299814218
2026-07-30,5,300,-3.1984449337141427,176715,11303,4079.059031656276,0.10419369599489234,4.090625,-3.33782296288458,1.1990689013035438
2026-07-30,10,300,-0.14977396680885136,86667,8706,3152.9310986958913,0.14325399148576462,2.0061805555555554,-4.018374865843867,-1.5087523277467394
2026-07-30,20,300,-0.3956282109865157,34179,5430,1967.8270018622343,0.21860383795474247,0.7911805555555556,-0.5635911532583862,-2.0236499068901286
2026-07-30,50,300,1.9720209177631602,8842,2398,869.445437616402,0.3353027980184345,0.20467592592592593,-4.738302408469991,-1.93072625698324
2026-07-30,100,300,4.254494124309012,3141,1232,445.25810055866503,0.5353804748129359,0.07270833333333333,-0.3404353483798701,-0.9999999999999987
2026-07-31,-1,300,4.29544507906431,446754,9847,3536.807076349279,0.11714367051263079,10.341527777777777,-3.34222139972411,-0.17802607076349714
2026-07-31,0,300,-2.5596399911503624,404776,12353,4407.5100558649965,0.050934440466897594,9.369814814814815,-3.8031123963783244,-1.4843575418994326
2026-07-31,2,300,-5.363421203317529,297638,11281,4027.943761637647,0.08666907522273945,6.889768518518519,-6.141132900459652,-0.48044692737429023
2026-07-31,5,300,-3.0475399970692365,189229,10331,3686.0662942263016,0.12273317735718778,4.380300925925926,-6.298882601956507,1.540037243947868
2026-07-31,10,300,-3.2310865723297066,97869,8345,2988.7484171317205,0.15892173522975772,2.265486111111111,-4.459562399516798,0.1707635009311047
2026-07-31,20,300,1.3872699924191232,39598,5646,2019.8497206704312,0.23638949324398215,0.9166203703703704,-2.470035152592331,-0.01657355679701611
2026-07-31,50,300,-2.114463576142782,10365,2600,933.9357541899602,0.3325061769962671,0.23993055555555556,-3.5263997141565255,-1.7204841713221595
2026-07-31,100,300,2.423322152368563,3684,1360,486.6571694599691,0.4499205077347848,0.08527777777777777,-1.5888003809511133,0.7346368715083806
2026-08-01,-1,300,-2.08867376142641,55728,1317,471.4729981378088,-0.21325804696189643,1.29,-2.7038350974915204,0.5519553072625687
2026-08-01,0,300,-2.791971471980858,45849,2119,758.9891992551335,-0.19675371371056752,1.0613194444444445,-3.189173097897182,-1.3653631284916212
2026-08-01,2,300,-1.375753751910267,28577,1738,623.0905027933057,-0.1303360842156797,0.6615046296296296,-2.0119132850400803,-1.3448789571694606
2026-08-01,5,300,-0.5470443665063556,16174,1475,529.4601489757993,-0.07411236459647749,0.37439814814814815,-0.698528053125429,-1.9897579143389195
2026-08-01,10,300,-1.5445777606241506,7903,1074,387.6229050279376,-0.05276984193775414,0.1829398148148148,-1.7481798708835186,-1.8448789571694597
2026-08-01,20,300,-1.294606038233308,3082,634,227.18100558659336,-0.04588762460468964,0.0713425925925926,-1.334828125092443,0.4275605214152712
2026-08-01,50,300,-2.60263312777775,807,256,93.78230912476685,0.05568920206166363,0.018680555555555554,-3.019146871092488,1.56219739292365
2026-08-01,100,300,-0.3644267035820832,313,153,55.62104283054012,0.027035469434810264,0.007245370370370371,-1.0478128071202804,1.5897579143389202
2026-08-02,-1,300,-1.0270991873678703,101813,2466,891.308379888283,-0.2099971744129583,2.3567824074074073,-1.0950590422654471,0.24878957169459898
2026-08-02,0,300,-2.104543264355314,88020,3670,1329.3381750465785,-0.20253240479898552,2.0375,-2.111308166552732,1.3731843575418952
2026-08-02,2,300,-0.7660921607189586,58725,3076,1117.0791433892189,-0.1420073993421995,1.359375,-0.8589022460820956,-0.4236499068901319
2026-08-02,5,300,-4.840751792995725,36702,2745,999.7299813780432,-0.09138853681238936,0.8495833333333334,-5.085137968845629,-0.07560521415270027
2026-08-02,10,300,-2.5715842193703224,18463,2042,743.1506517690995,-0.05471541260088201,0.42738425925925927,-2.6081456020146447,-0.9551210428305401
2026-08-02,20,300,-0.4231159285694801,7329,1288,471.149348230919,0.00446118325834275,0.1696527777777778,-0.4752563877128928,-0.3653631284916204
2026-08-02,50,300,5.384038102527555,1928,616,221.36685288640692,0.03488484448111591,0.04462962962962963,0.0,-1.91731843575419
2026-08-02,100,300,1.104229305308536,664,279,100.51378026070715,0.11844090142773822,0.015370370370370371,-0.4202378908391218,1.4448789571694594
2026-08-03,-1,300,-3.823159443454699,329687,6915,2501.681005586402,-0.02102309371681639,7.631643518518518,-3.9618945468105267,-1.3409683426443173
2026-08-03,0,300,-10.455608311180995,298131,9192,3324.1785847293554,-0.06851758268386063,6.901180555555555,-10.63129216282335,0.687337057728121
2026-08-03,2,300,-5.266354963977612,207207,8155,2946.019366852462,-0.01923453496313186,4.796458333333334,-5.477116226018637,0.7109869646182498
2026-08-03,5,300,-1.0772142156291125,125383,7393,2671.2322160146173,0.0031089687760633314,2.9023842592592595,-2.1607051619905917,-1.3338919925512087
