dt,t0,twap_id,state_side,sz,state_minutes,state_randomize,state_reduceOnly,state_user,px0,bp_1s,bp_10s,bp_60s,bp_300s,bp_900s,bp_1800s,bp_dur
2026-05-06,1778066735489437576,1794474,B,1104.8,30,false,false,0xe684aedcb17d70923dd50ac757ecedc43d86cc49,50.0775,0.0,0.29953571963448056,29.354500524187976,39.838250711397016,222.15565872896858,-9.385452548549278,-9.385452548549278
2026-05-06,1778066853433208444,1794484,B,134.3,30,false,false,0x01071fa8b0fb66fc78ffb04e0b091aa8de8a3474,50.224500000000006,0.0,2.787484195958534,24.29093370765134,20.607472448703756,153.411183784804,-122.9479636432429,-122.9479636432429
2026-05-06,1778067895803663161,1794554,A,198.4,30,false,false,0x01071fa8b0fb66fc78ffb04e0b091aa8de8a3474,49.7605,-0.0,5.6269531053743105,0.10048130545392553,-39.58963434852913,3.1149204690461563,92.5432823223249,92.5432823223249
2026-05-06,1778067912230777717,1794555,A,198.4,30,false,false,0x01071fa8b0fb66fc78ffb04e0b091aa8de8a3474,49.757999999999996,2.0097270790608857,1.2058362474376416,-5.928694883237107,-27.43277462920579,-2.4116724948752832,86.21729169178916,86.21729169178916
2026-05-06,1778068085459550140,1794577,B,112.8,30,false,false,0x01071fa8b0fb66fc78ffb04e0b091aa8de8a3474,49.855000000000004,0.0,4.914251328853592,23.56834820980591,72.20940728111414,-57.96810751178438,-162.2705846956163,-162.2705846956163
2026-05-06,1778068216165695700,1794580,B,189.1,30,false,false,0x01071fa8b0fb66fc78ffb04e0b091aa8de8a3474,49.872,0.0,6.616939364774144,7.418992621108789,33.786493423162426,-80.10506897658031,-324.12977221687566,-324.12977221687566
2026-05-06,1778069565460891636,1794655,B,39.0,60,true,false,0x948286ad8526c135f81e30f7d018b3f75933355e,49.55,2.0181634712423957,3.027245206861373,-15.741675075682249,-99.89909182643753,-92.53279515640811,-155.6004036326941,-172.04843592330766
2026-05-06,1778074027661530953,1794914,B,408.9,690,false,false,0xd0268aed26b19532748d063c7d6c9a2787fabfef,49.052,0.0,0.4077305716387869,-18.347875723720986,-101.42297969501834,-274.7084726412796,-247.798254913153,NaN
2026-05-06,1778074674325537191,1794980,B,25.3,30,true,false,0x948286ad8526c135f81e30f7d018b3f75933355e,47.245999999999995,0.0,-27.198069677855095,31.11374507895004,93.97620962621201,152.81716970749093,-108.05147525716374,-108.05147525716374
2026-05-06,1778074956233284415,1795021,B,10.0,5,false,false,0xcb6befe9e20cb368fc7991a0d8e3d6b4369c39d7,47.708,0.0,-0.10480422570680048,-41.08325647690037,47.68592269640326,26.934686006541142,-104.07059612643543,47.68592269640326
2026-05-06,1778075138750533447,1795033,B,10.0,5,false,false,0xcb6befe9e20cb368fc7991a0d8e3d6b4369c39d7,48.006,0.0,0.0,-24.684414448193913,-6.665833437485835,-65.61679790026199,-155.813856601259,-6.665833437485835
2026-05-06,1778075786026020201,1795106,B,46.5,30,false,false,0x01071fa8b0fb66fc78ffb04e0b091aa8de8a3474,47.866,0.0,0.0,-6.267496761793723,-56.094096018051154,-105.18948731876532,-341.6830317970987,-341.6830317970987
2026-05-06,1778076564268070809,1795168,B,42.3,10,true,false,0x948286ad8526c135f81e30f7d018b3f75933355e,47.097,-0.10616387455586462,-0.10616387455586462,30.150540374123125,10.934879079347315,-266.8959806357085,-41.191583328025196,-50.00318491623745
2026-05-06,1778088130676072155,1795825,B,2500.0,45,false,false,0x197d0b8d520667f6a14ce98215c2f945e6cd3ccc,48.069500000000005,0.0,-9.777509647490579,-9.777509647490579,38.5899582895588,47.43132339633193,40.25421525083228,24.13172593848323
2026-05-06,1778089001325432430,1795852,B,2000.0,60,false,false,0x197d0b8d520667f6a14ce98215c2f945e6cd3ccc,48.286500000000004,0.0,2.278069439698438,4.556138879394656,40.59105547099095,-30.96103465772049,-20.91681940086909,47.42526379008627
2026-05-06,1778091968846199306,1795926,B,250.0,20,false,false,0x197d0b8d520667f6a14ce98215c2f945e6cd3ccc,48.24,0.0,-0.10364842454424483,-24.77197346600346,-1.5547263681592316,37.2097844112762,2.280265339966725,42.08126036484128
2026-05-06,1778103366298328664,1796356,A,83.8,30,false,false,0xc47a350a67a33bf2d95a655dfe928a237cbc8bcc,47.7455,-0.0,2.618047774136656,3.03693541799821,26.913531118114562,71.94395283325106,-22.724654679497913,-22.724654679497913
2026-05-06,1778105082868893161,1796402,A,1255.0,60,false,false,0x197d0b8d520667f6a14ce98215c2f945e6cd3ccc,47.7695,-0.0,-0.0,-0.0,36.11090758747881,40.821025968452716,66.1509959283646,-64.3716178733289
2026-05-07,1778112291123567827,1796529,A,413.5,90,false,false,0xc47a350a67a33bf2d95a655dfe928a237cbc8bcc,48.1725,-0.10379365820822883,13.908350199801633,14.115937516216981,141.05558150397158,8.822460947635058,139.91385126368772,166.48502776480333
2026-05-07,1778117729786947348,1796673,B,5.0,5,false,false,0xcb6befe9e20cb368fc7991a0d8e3d6b4369c39d7,47.341499999999996,0.0,0.7393090628737831,0.7393090628737831,54.60325507218977,152.72012927346924,196.86744188502692,54.60325507218977
2026-05-07,1778118308980076595,1796696,B,5.0,5,false,false,0xcb6befe9e20cb368fc7991a0d8e3d6b4369c39d7,47.655,0.0,0.10492078480695,35.673066834540634,80.78900430175118,95.47791417479745,150.66624698352626,80.78900430175118
2026-05-07,1778138925911944683,1797293,B,202.6,270,false,false,0xc47a350a67a33bf2d95a655dfe928a237cbc8bcc,49.36,0.0,0.0,0.0,15.599675850890282,32.00972447325867,24.81766612641767,-319.8946515397083
2026-05-07,1778139145910388144,1797297,B,182.1,30,false,false,0xc47a350a67a33bf2d95a655dfe928a237cbc8bcc,49.38849999999999,0.0,-2.632191704544651,9.71886167832725,7.592860686194136,33.30734887676323,-6.074288548952866,-6.074288548952866
2026-05-07,1778150176382539100,1797687,B,5.0,5,false,false,0xcb6befe9e20cb368fc7991a0d8e3d6b4369c39d7,47.888000000000005,0.0,1.3573337788153061,5.220514533910148,41.764116271298946,49.69929836284636,45.0008352823228,41.764116271298946
2026-05-07,1778162149282160749,1798216,B,5.0,5,false,false,0xcb6befe9e20cb368fc7991a0d8e3d6b4369c39d7,48.019999999999996,0.0,0.10412328196540699,-12.598917117865316,-35.193669304456336,4.99791753436174,110.47480216576533,-35.193669304456336
2026-05-07,1778162660007351216,1798239,B,5.0,5,false,false,0xcb6befe9e20cb368fc7991a0d8e3d6b4369c39d7,47.715999999999994,0.0,1.362226506833597,10.164305474056334,63.50071254925149,137.16573057255488,169.54480677341178,63.50071254925149
2026-05-08,1778201249372061637,1799857,B,5.0,5,false,false,0xcb6befe9e20cb368fc7991a0d8e3d6b4369c39d7,47.18000000000001,0.0,6.040695209832414,7.6303518439990725,26.282323018227416,38.15175922000647,89.76261127596308,26.282323018227416
2026-05-08,1778203360513996154,1799923,B,10.0,5,false,false,0xcb6befe9e20cb368fc7991a0d8e3d6b4369c39d7,47.767,0.0,0.0,0.0,-19.783532564323636,-32.55385517198172,-66.9918563024685,-19.783532564323636
2026-05-08,1778205386501543004,1799963,B,5.0,5,false,false,0xcb6befe9e20cb368fc7991a0d8e3d6b4369c39d7,47.197500000000005,-9.53440330526023,-11.86503522432436,5.826579797656439,-12.712537740346974,-42.904814873671036,-39.0910535515665,-12.712537740346974
2026-05-08,1778208527681965535,1800073,B,5.0,5,false,false,0xcb6befe9e20cb368fc7991a0d8e3d6b4369c39d7,47.2615,0.0,0.7405604985044612,4.231774277161371,37.768585423654244,-1.3753266400773345,12.906911545340627,37.768585423654244
2026-05-08,1778208868986010959,1800085,B,5.0,5,false,false,0xcb6befe9e20cb368fc7991a0d8e3d6b4369c39d7,47.44,0.0,0.10539629005101858,-0.5269814502528725,-27.50843170320372,-32.56745362563262,-24.768128161887226,-27.50843170320372
2026-05-08,1778221137462315560,1800391,B,777.9,30,false,false,0xc47a350a67a33bf2d95a655dfe928a237cbc8bcc,48.0865,0.0,2.183565033846424,5.926819377579662,5.926819377579662,4.367130067690628,-30.2579726118557,-30.2579726118557
2026-05-08,1778245549213240451,1801317,A,41.3,10,true,false,0x948286ad8526c135f81e30f7d018b3f75933355e,49.138999999999996,-0.0,14.550560654470468,6.613891206577183,20.757443171410817,39.17458637741844,-104.19422454669424,52.40236879057281
2026-05-08,1778248698813558376,1801493,B,21.0,30,false,false,0xe67b340eeb62af5e652bd4fbb025f1d430ce5161,50.454499999999996,0.4954959418901339,0.4954959418901339,44.891932335073825,101.4775688987113,20.11713524066261,115.35145527158397,115.35145527158397
2026-05-08,1778250269439520037,1801601,B,982.8,60,false,false,0x89c0fee4b7ca37711219092cd1c0d2b4f7af87c1,50.834,0.0,0.29507809733431145,10.131014675216488,23.704607152692514,5.606483849391886,13.967029940591402,179.11240508321268
2026-05-08,1778254356481888774,1801841,B,12.8,30,false,false,0xe67b340eeb62af5e652bd4fbb025f1d430ce5161,51.5445,0.0,2.3280854407348173,4.947181561563152,20.66175828653094,-25.80294696815311,53.25495445682948,53.25495445682948
2026-05-08,1778266277780675847,1802412,B,955.9,60,false,false,0x197d0b8d520667f6a14ce98215c2f945e6cd3ccc,52.3715,0.0,0.47735886884892054,20.812846681879105,-6.014721747513718,16.70756040976551,47.64041511127193,54.60985459648793
2026-05-08,1778269334875178152,1802586,B,95.1,30,false,false,0xa993ad31ef46873c0193448dbb2f04c0d3854731,52.553,0.19028409415255965,0.19028409415255965,4.471676212585152,12.463608166992657,35.39284151237831,57.465796434077454,57.465796434077454
2026-05-08,1778278016529930692,1802939,B,61.0,30,false,false,0x265bea7dcf7820fe2f9a31a7ebf19e7af9581cae,53.485,0.0,-4.674207721792056,-4.767691876227387,-4.393755258483845,73.57202954099363,79.08759465270698,79.08759465270698
2026-05-08,1778279308431449050,1803008,B,303.0,30,true,false,0x265bea7dcf7820fe2f9a31a7ebf19e7af9581cae,53.6945,-1.5830299192653996,22.62801590479535,18.71700081014005,20.85874717149938,45.53539003063767,84.17994394211759,84.17994394211759
2026-05-08,1778281182778114815,1803090,B,3728.6,30,false,false,0xc4a4b980406ccfe75517ef0ad0193a204176fdcc,54.1505,0.0,0.36934100331453834,14.03495812596356,31.11697952927539,-43.76690889280832,-80.8856797259494,-80.8856797259494
2026-05-09,1778310253660209178,1804093,A,323.4,750,true,false,0x2f5fb957b5efb53d61072b2958042d02f99455e3,56.085499999999996,-0.0,0.2674488058396207,-0.35659840778912155,-7.75601536939341,-64.27686300380708,-31.46980948730116,-77.64930329586139
2026-05-09,1778333315606341592,1804661,B,191.6,390,false,false,0xbfca6a375a344b6d3dd514e74f343868849b9e99,56.495000000000005,0.0,-12.921497477653698,-13.187007699796416,-16.284626958137373,-42.74714576511185,-19.11673599433672,-25.400477918400277
2026-05-09,1778334250242683191,1804683,A,145.0,30,true,false,0x2f5fb957b5efb53d61072b2958042d02f99455e3,56.2545,-0.0,0.17776355669241184,-4.977379587409736,-12.354567190180354,-23.55367126185559,-17.687473890977135,-17.687473890977135
2026-05-09,1778335829391419748,1804742,A,726.8,30,false,false,0x197d0b8d520667f6a14ce98215c2f945e6cd3ccc,56.5665,-0.0,-5.126709271390251,-4.5079684972559875,60.106246630071695,51.885833488019,54.80275428035974,54.80275428035974
2026-05-10,1778372865881842685,1805676,B,12.3,30,false,false,0xcac013d36b73330a0fddccf9282f9aae5504088c,55.733999999999995,0.0,0.3588473822091487,3.229626439875677,22.87652061578216,74.81967919044097,69.34725661176478,69.34725661176478
2026-05-10,1778380076062242245,1805906,B,1786.8,1440,false,false,0x197d0b8d520667f6a14ce98215c2f945e6cd3ccc,55.92,0.0,0.0,-0.7153075822607935,2.4141630901297617,6.2589413447766695,9.209585121603414,NaN
2026-05-10,1778423458322005988,1806700,B,2000.0,360,false,false,0x197d0b8d520667f6a14ce98215c2f945e6cd3ccc,56.614999999999995,-0.08831581736257199,0.08831581736368221,-0.08831581736257199,0.08831581736368221,0.17663163472736443,0.0,-73.74370749801184
2026-05-10,1778423969150808316,1806712,B,2000.0,360,false,false,0x197d0b8d520667f6a14ce98215c2f945e6cd3ccc,56.614000000000004,0.0,0.08831737732695188,0.0,0.08831737732695188,0.26495213198085565,0.35326950930780754,-97.85565407849694
2026-05-10,1778435776195291602,1807166,B,1902.8,510,false,false,0xe27e1fd0e3fbb47b8502da284e129e26b9de96c1,56.5955,0.0,0.0,0.0,0.0,0.0,-8.304547181312572,NaN
2026-05-10,1778446171611482393,1807669,B,1200.0,180,false,false,0x197d0b8d520667f6a14ce98215c2f945e6cd3ccc,55.885000000000005,-0.08946944618504205,-0.08946944618504205,-1.0736333542105125,3.84718618591684,-58.602487250605236,-65.9389818377032,19.23593092958642
2026-05-10,1778446453812996526,1807696,A,172.6,10,true,false,0x2f5fb957b5efb53d61072b2958042d02f99455e3,55.906499999999994,-0.0,0.0894350388591647,0.6260452720163734,32.64378918372501,79.50774954611606,100.79328879468275,33.09096437802195
2026-05-10,1778448424073756236,1807803,A,570.5,30,false,false,0xb28bdcb4c7db9370b73f6dbd57671416a0a57dd6,55.305,-0.0,-3.977940511707967,-2.2601934725607897,-87.60509899647495,-30.557815749028272,-17.358285869268908,-17.358285869268908
2026-05-10,1778456160323512267,1808170,B,88.5,150,false,false,0x136d6af87df7fd75bc9072ebb8b09598c9b010ae,56.5525,0.08841342115539774,0.35365368463047275,9.46023606383406,-71.70328455859631,-105.47721144069655,NaN,NaN
2026-05-10,1778456850264539375,1808204,B,89.4,30,false,false,0x136d6af87df7fd75bc9072ebb8b09598c9b010ae,55.989999999999995,0.0,0.0,0.2679049830334179,-4.375781389532873,NaN,NaN,NaN
2026-05-11,1778459275367262434,1808318,A,151.6,15,true,false,0x2f5fb957b5efb53d61072b2958042d02f99455e3,55.0075,8.816979502794808,10.089533245466464,34.99522792346554,5.81738853792757,-96.98677453074511,-22.269690496750094,-96.98677453074511
2026-05-11,1778465975746615808,1808621,B,18.2,30,false,false,0x136d6af87df7fd75bc9072ebb8b09598c9b010ae,54.908500000000004,0.09106058260544003,-1.2748481564794911,40.066656346466885,-7.375907191056186,31.051658668510562,36.87953595527205,36.87953595527205
2026-05-11,1778466072542177146,1808623,B,18.1,40,false,false,0x136d6af87df7fd75bc9072ebb8b09598c9b010ae,55.1285,0.0,-5.079042600470984,-6.892986386352051,-43.262559293287815,-8.888324550823112,-25.9393961381138,-50.33694005822875
2026-05-11,1778466531377689325,1808634,B,309.7,30,true,true,0x2f5fb957b5efb53d61072b2958042d02f99455e3,54.986999999999995,0.0,1.5458199210738321,11.18446178187682,15.185407459945566,21.73240947860533,-54.74021132267581,-54.74021132267581
2026-05-11,1778466878083300167,1808640,B,201.9,360,true,false,0x519243205ee356c17483f0f472c55ef86b92a99a,55.079,0.0,0.0,0.090778699683991,5.1743858820962885,5.809836779897548,-39.851849162113595,-443.0000544672208
2026-05-11,1778468626599873154,1808706,B,18.2,48,false,false,0x136d6af87df7fd75bc9072ebb8b09598c9b010ae,54.823,0.0,5.198548054647922,17.60210130784534,-52.25908833883519,-29.002425989091975,2.553672728600187,19.97336884154599
2026-05-11,1778470499179215864,1808779,B,50.0,5,false,false,0xcb6befe9e20cb368fc7991a0d8e3d6b4369c39d7,54.807500000000005,0.0,-7.298271222004882,5.473703416503106,31.565023035167172,27.82465903389042,-17.05970898143616,31.565023035167172
2026-05-11,1778472604487191756,1808857,B,5.0,5,false,false,0xcb6befe9e20cb368fc7991a0d8e3d6b4369c39d7,54.752,-0.09132086499219483,-13.880771478667064,-13.78945061367598,-11.141145528930085,-44.290619520748194,-47.85213325540716,-11.141145528930085
2026-05-11,1778472855934538176,1808861,B,915.4,5,false,false,0x72774e2fe1992d5da8c6e9cef73fd2ab980c0b98,54.6425,0.0,7.869332479297775,10.339936862331367,-28.915221668115443,43.28132863613554,-17.477238413323715,-28.915221668115443
2026-05-11,1778472979090908374,1808863,B,5.0,5,false,false,0xcb6befe9e20cb368fc7991a0d8e3d6b4369c39d7,54.713,0.0,7.585034635277932,-5.757315446055511,-60.954434960612815,-1.2794034324559167,-61.41136475791842,-60.954434960612815
2026-05-11,1778473077240363815,1808867,B,10.0,5,false,false,0xcb6befe9e20cb368fc7991a0d8e3d6b4369c39d7,54.735,0.7307938247924639,0.0,-12.88024116196107,-79.10843153375313,-9.226272038000971,-56.453822965195634,-79.10843153375313
2026-05-11,1778473217531020529,1808874,B,10.0,5,false,false,0xcb6befe9e20cb368fc7991a0d8e3d6b4369c39d7,54.4015,0.0,-0.4595461522194366,-19.48475685413009,20.863395310790622,84.74031046938002,19.66857531501942,20.863395310790622
2026-05-11,1778474043905602798,1808899,B,20.0,5,false,false,0xcb6befe9e20cb368fc7991a0d8e3d6b4369c39d7,54.671499999999995,-0.09145532864351935,-10.791728780077392,38.502693359430125,-9.511354179050358,-34.47865889905866,15.91322718418331,-9.511354179050358
2026-05-11,1778475991850557626,1808955,B,10.0,5,false,false,0xcb6befe9e20cb368fc7991a0d8e3d6b4369c39d7,54.760999999999996,0.0,0.36522342543143793,0.09130585635785948,16.800277569803956,78.88825989299076,84.45791713080686,16.800277569803956
2026-05-11,1778476268027168701,1808960,B,85.0,210,false,false,0xdb66768419c40e56e04ea62105a7b39307acd3fc,54.85,0.0,-0.09115770282619451,-4.193254329991625,60.71103008204126,103.00820419325562,-0.6381039197800309,-388.5141294439398
2026-05-11,1778479327954309335,1809050,B,2000.0,20,true,true,0xb83cdb59e0985662b1b1f55d29ffd594cd33d895,54.6965,0.0,4.479262841314835,21.390765405464585,-0.639894691616405,-54.57387584214768,-41.318914372948655,-105.94827822621112
2026-05-11,1778479355795333840,1809051,B,2000.0,10,true,true,0xb83cdb59e0985662b1b1f55d29ffd594cd33d895,54.722,-0.09137092942368419,-0.09137092942590463,-11.512737107561843,-9.045722013084623,-66.42666569204425,-47.23877051277414,-43.401191476920566
2026-05-11,1778480535375062183,1809085,B,500.0,10,true,true,0xb83cdb59e0985662b1b1f55d29ffd594cd33d895,54.117000000000004,0.0,5.266367315259757,3.695696361585288,41.66897647689183,36.679786388749136,34.83193820795538,65.69100282720619
2026-05-11,1778480599848166259,1809087,B,189.3,10,true,true,0xb83cdb59e0985662b1b1f55d29ffd594cd33d895,54.1365,0.0,-1.0159504216189497,-1.3853869385704876,93.37507965974767,37.77488385839467,32.97220913801135,65.75970001754916
2026-05-11,1778480703101365279,1809090,B,500.0,10,true,true,0xb83cdb59e0985662b1b1f55d29ffd594cd33d895,54.367,-0.09196755384577315,-26.670590615630594,3.1268968307984757,3.402799492340236,26.854525723325473,-14.990711277060864,-1.379513307705471
2026-05-11,1778480958898600122,1809098,B,219.0,5,true,true,0xb83cdb59e0985662b1b1f55d29ffd594cd33d895,54.5095,0.0,0.0,-22.656601142920785,-7.7050789311960965,-32.28794980691507,-25.867050697585547,-7.7050789311960965
2026-05-11,1778481164575903559,1809101,B,1900.0,500,true,true,0xb83cdb59e0985662b1b1f55d29ffd594cd33d895,54.3185,0.0,36.72781833077066,28.07514935059041,2.577390760052367,47.58967939099801,41.51440117087013,110.4596040023198
2026-05-11,1778481222823794951,1809102,B,1900.0,67,true,true,0xb83cdb59e0985662b1b1f55d29ffd594cd33d895,54.471000000000004,0.0,-0.36716785078327874,-16.155385434453162,-25.793541517504792,15.14567384479637,14.227754217841504,-114.37278551890029
2026-05-11,1778481682611041183,1809113,B,367.4,150,false,false,0x72774e2fe1992d5da8c6e9cef73fd2ab980c0b98,54.576,0.09161536206336862,-0.8245382585747585,-5.863383172091119,0.09161536206336862,-57.25960128994401,-97.29551451187368,-301.4145411902669
2026-05-11,1778482199320712307,1809122,B,919.3,930,false,false,0x72774e2fe1992d5da8c6e9cef73fd2ab980c0b98,54.592,0.0,0.18317702227488297,-9.891559202813704,-56.876465416177965,-19.599941383352526,-148.55656506447713,151.94533997655358
2026-05-11,1778484951678559937,1809185,B,1853.6,30,false,false,0x72774e2fe1992d5da8c6e9cef73fd2ab980c0b98,53.902,0.0,33.57945901821813,26.065823160550394,-9.647137397499339,38.12474490742402,-19.387035731512903,-19.387035731512903
2026-05-11,1778485504873420497,1809195,B,1852.7,630,false,false,0x72774e2fe1992d5da8c6e9cef73fd2ab980c0b98,53.9405,0.0,2.5954523966209564,13.069956711559971,28.82806054819831,16.6850511211436,-192.89772990609967,373.7451451135976
2026-05-11,1778485640604288554,1809227,B,1855.8,30,false,false,0x72774e2fe1992d5da8c6e9cef73fd2ab980c0b98,53.961,0.0,5.188932747726138,0.6486165934660448,35.58125312725924,38.731676581236215,-171.32744018828362,-171.32744018828362
2026-05-11,1778485681761986133,1809238,A,185.4,30,false,false,0x72e118ccda781bdf6aca10a098a99bb285a9fe10,54.0015,-0.0,7.22202161051122,7.407201651805639,-8.333101858282177,-24.536355471607152,153.69943427497313,153.69943427497313
2026-05-11,1778485729589678014,1809244,B,10.0,5,false,false,0xcb6befe9e20cb368fc7991a0d8e3d6b4369c39d7,53.963,-0.8339047124883425,-13.898411874802008,18.809184070565088,18.43855975390607,6.949205937401004,-77.18251394474129,18.43855975390607
2026-05-11,1778485773489389027,1809245,B,1854.4,30,false,false,0x72774e2fe1992d5da8c6e9cef73fd2ab980c0b98,54.062,0.09248640449932566,-0.2774592134946463,6.843993932892367,-4.161888202433017,-26.266138877584222,-157.689319670008,-157.689319670008
2026-05-11,1778486021315608168,1809252,A,1148.2,30,false,false,0x4bbdae6b2e9b4c08b9201b6b6e746041a4901f91,54.0635,-0.0,0.3699353537978123,1.5722252536365389,-38.65824447177868,232.59685369981577,185.06016073691066,185.06016073691066
2026-05-11,1778486206075193379,1809257,B,860.5,30,false,false,0x4bbdae6b2e9b4c08b9201b6b6e746041a4901f91,54.1315,0.0,4.987853652678176,3.787074069625529,15.055928618272763,-215.30901600731568,-244.12772600057252,-244.12772600057252
2026-05-11,1778486562587999949,1809271,B,4173.1,150,false,false,0x72774e2fe1992d5da8c6e9cef73fd2ab980c0b98,54.0805,-0.09245476650598938,-0.09245476650598938,-16.087129371955555,-125.18375384842906,-176.03387542644677,-300.10817207681174,-151.5333623024939
2026-05-11,1778486597286652249,1809272,A,100.0,30,true,false,0xb0337ad3871e8b3018f94fb10b202f48c90ced83,53.98,5.279733234531125,-5.557613931086447,25.935531678398238,296.0355687291583,152.09336791404237,281.1226380140786,281.1226380140786
2026-05-11,1778486604089147192,1809273,A,92.8,30,false,false,0xd46bb459d8c803be715de9d1475a88e15cd72c8f,54.002,0.09258916336518652,3.7961556979382305,6.759008925594223,256.5645716825304,147.77230472945436,284.89685567201326,284.89685567201326
2026-05-11,1778486620819373314,1809274,B,92.5,150,false,false,0xe99d7d7f6a3664e19dfb14872d8c81813e15ab33,53.9935,0.0,1.29645235074749,-19.446785261187927,-216.0445238778741,-145.75828571957717,-288.3680443016279,-134.09021456286308
2026-05-11,1778486665646222285,1809276,A,157.4,30,false,false,0xa434fdedb058ec5c53c3497f886bf119c64cc527,53.966,-0.0,6.392914056999599,28.6291368639513,200.95986361783335,139.99555275543975,243.67194159285566,243.67194159285566
2026-05-11,1778486934471438314,1809292,B,44.2,5,false,false,0xcac013d36b73330a0fddccf9282f9aae5504088c,52.825,0.0946521533373712,10.695693327023026,2.0823473734021825,31.708471367724034,61.90250828206345,-26.313298627543837,31.708471367724034
