dt,lat_ms,thr_bp,hold_ms,pnl_usd,n_place,n_fill,n_pull,volume,gross_bp,ops_per_s,eq_min,end_inv
2026-07-24,100,2.0,1000,-2.1707809134199394,250218,6038,7996,2154.9186219739076,0.309091713958459,5.792083333333333,-5.5516402334540516,-1.1126629422718786
2026-07-25,0,inf,0,-1.1394756509401667,45251,2792,0,972.2074487895845,0.6572681849378766,1.0474768518518518,-1.619558995021606,-0.5102420856610812
2026-07-25,0,1.0,500,-0.26249212941896616,40663,2500,3300,867.5487895717052,0.6520274997304377,0.9412731481481481,-0.7073885507091955,-0.8448789571694622
2026-07-25,0,2.0,500,-0.791911970553155,43832,2730,539,949.6783985102545,0.6497887809942533,1.0146296296296295,-1.1115240222775356,-0.49292364990688925
2026-07-25,0,4.0,500,-0.8447790316897574,44975,2771,140,964.0862197393051,0.65318379756783,1.041087962962963,-1.2972071487646133,-0.4378026070763517
2026-07-25,0,2.0,250,-0.9457695695643409,44297,2765,554,963.2862197393051,0.6533907388353847,1.0253935185185186,-1.3213576049962228,-0.637802607076349
2026-07-25,0,2.0,1000,-0.7789100282368899,43144,2679,519,931.4013035381871,0.642158496944414,0.9987037037037036,-1.0377287072682861,-0.49292364990688925
2026-07-25,100,inf,0,-1.2203358792582613,45385,2637,0,920.3769087523405,0.3535988486792136,1.0505787037037038,-1.356153671123252,-0.5378026070763515
2026-07-25,100,1.0,500,-1.0661613682463518,41624,2236,3439,780.0435754190046,0.372396552231422,0.9635185185185186,-1.2921045657569437,-0.5929236499068904
2026-07-25,100,2.0,500,-0.8578505116687722,44821,2576,577,899.9998137802731,0.3530522932045012,1.0375231481481482,-1.0404690582567753,-0.69292364990689
2026-07-25,100,4.0,500,-1.0189610274659096,45435,2621,138,915.9249534450779,0.3536777475641331,1.0517361111111112,-1.1936454551281344,-0.5204841713221606
2026-07-25,100,2.0,250,-0.6620484455577653,45205,2603,585,909.3659217877221,0.358891109277091,1.0464120370370371,-0.8083039457054753,-0.6653631284916188
2026-07-25,100,2.0,1000,-0.9332318641483681,44289,2549,549,890.5888268156548,0.3507310014193294,1.0252083333333333,-1.1066339402408545,-0.6204841713221607
2026-07-26,0,inf,0,-2.4893457841411504,51938,3298,0,1119.750279329632,0.5408899819397536,1.2022685185185185,-2.9960818207771496,2.1923649906889966
2026-07-26,0,1.0,500,-1.900517519301431,45183,2859,4600,973.2925512104468,0.5242440308885017,1.0459027777777778,-2.3620584282550396,2.061638733705757
2026-07-26,0,2.0,500,-2.3861840678092534,50216,3214,963,1088.3378026070984,0.5287662523292777,1.1624074074074073,-2.723273471496981,2.0648044692737253
2026-07-26,0,4.0,500,-2.8521471898825155,51124,3263,247,1106.514897579166,0.5330282675647773,1.1834259259259259,-2.974397904855209,2.0199255121042667
2026-07-26,0,2.0,250,-2.7401332249988144,50670,3255,984,1103.7975791434117,0.5369945924964641,1.1729166666666666,-2.9482919420628804,1.882122905027914
2026-07-26,0,2.0,1000,-2.284426884652376,48994,3155,918,1067.8331471136157,0.5263598087193352,1.1341203703703704,-2.8527416091382634,2.1270018621973734
2026-07-26,100,inf,0,-3.559838232363262,52777,3364,0,1128.7990689013268,0.25955042516779914,1.2216898148148148,-3.5796817088623243,1.647486033519532
2026-07-26,100,1.0,500,-3.5389385060502576,45729,2759,4745,921.4715083799053,0.292135535064973,1.0585416666666667,-3.524887854281161,2.161638733705754
2026-07-26,100,2.0,500,-3.4489911335685406,50760,3242,1016,1083.4063314711577,0.2691095601171688,1.175,-3.4689692469391105,1.6923649906889946
2026-07-26,100,4.0,500,-3.2155531325847875,52140,3326,262,1114.691247672276,0.26568125996373027,1.2069444444444444,-3.3143945558031476,1.7474860335195312
2026-07-26,100,2.0,250,-3.5369823644447393,51513,3276,1040,1096.5141527002083,0.2702693964520603,1.1924305555555557,-3.5566604778153135,1.5923649906889954
2026-07-26,100,2.0,1000,-3.8795356323370385,49495,3167,944,1056.8804469273955,0.26604713197653207,1.1457175925925926,-3.9479719567445386,2.1821229050279136
2026-07-27,0,inf,0,13.293275977864454,307952,10558,0,3803.938361265363,0.5818350055039985,7.1285185185185185,-0.4750113713220543,2.110428305400361
2026-07-27,0,1.0,500,9.456360877829681,222153,7507,28226,2698.781936684965,0.5497688253800871,5.142430555555555,-1.0786254532360005,0.49776536312848363
2026-07-27,0,2.0,500,15.078848311926578,275528,9375,9968,3371.95418994344,0.5502961304988585,6.377962962962963,-0.8542715343016312,2.0867783985102313
2026-07-27,0,4.0,500,15.76718875205016,296581,10132,3407,3646.541340781279,0.564740476754152,6.865300925925926,-0.49887616327735884,1.917504655493471
2026-07-27,0,2.0,250,16.127834740103538,289700,10019,10684,3608.973743015934,0.5746850254156983,6.706018518518518,-0.5730190796275281,1.9245810055865822
2026-07-27,0,2.0,1000,13.128185937346672,255961,8866,8796,3186.521042829952,0.5396291480088276,5.925023148148148,-0.6596537788842056,2.1143389199254994
2026-07-27,100,inf,0,-0.6509162819324956,311827,10640,0,3810.418621973005,0.2523284294211596,7.218217592592593,-0.9802958057001803,2.0175046554934726
2026-07-27,100,1.0,500,-0.35989252746524514,228332,7572,29505,2702.9409683423246,0.2490066444239632,5.285462962962963,-2.360014656594405,0.4284916201117244
2026-07-27,100,2.0,500,2.606347305309953,278624,9646,10140,3450.453072624967,0.2511064543667484,6.44962962962963,-0.595709802650287,1.8348230912476604
2026-07-27,100,4.0,500,-0.004833113357008756,300361,10353,3442,3705.3355679693377,0.2517811005378924,6.952800925925926,-1.200892366710022,2.217504655493473
2026-07-27,100,2.0,250,0.8920103523279579,291229,9934,10728,3555.0463687142956,0.2593691040865389,6.741412037037037,-1.725894309564623,1.8899441340782002
2026-07-27,100,2.0,1000,-0.5067330501046854,259683,9197,9071,3289.6111731837177,0.24181585748399917,6.011180555555556,-2.002656887270234,2.162383612662933
2026-07-28,0,inf,0,5.352585418031609,381515,13167,0,4811.357169459332,0.6218368176505754,8.831365740740742,-0.6052455872980147,-1.7188081936685282
2026-07-28,0,1.0,500,3.672734486568409,257636,8520,39032,3107.6180633141835,0.5914912911874745,5.963796296296296,-0.0966550580327663,-0.5700186219739236
2026-07-28,0,2.0,500,3.3801961896295225,265319,8757,36636,3193.0098696456084,0.594199699351693,6.141643518518518,-0.5021735936590801,-0.45977653631284904
2026-07-28,0,4.0,500,7.825785977218494,339054,11525,12467,4204.622532587447,0.5955381564830046,7.848472222222222,-1.7071439005111273,-0.1566108007448777
2026-07-28,0,2.0,250,2.5856002981915935,306345,10381,42912,3789.119366851972,0.6170399847402201,7.091319444444444,-0.9054274050528761,-1.6046554934823085
2026-07-28,0,2.0,1000,-2.265329799965011,205888,7219,27055,2629.32383612635,0.5847919741776875,4.765925925925926,-4.471262178126963,-0.19050279329608794
2026-07-28,100,inf,0,-3.8233083453683037,382696,12755,0,4648.205027932236,0.2627979872573695,8.858703703703704,-4.198630585396273,-2.1219739292364967
2026-07-28,100,1.0,500,5.416266534235493,260511,8118,39959,2946.9249534446317,0.2713079437148097,6.030347222222222,-3.2742857751810632,-0.6385474860335179
2026-07-28,100,2.0,500,5.661424540291151,268686,8396,37649,3048.1592178766086,0.2704404707963863,6.2195833333333335,-3.188571690180254,-0.7283054003724341
2026-07-28,100,4.0,500,0.4475939230448489,342984,11470,12790,4173.421042829516,0.2642277783671216,7.939444444444445,-2.7601892829934656,-0.9424581005586568
2026-07-28,100,2.0,250,5.0466585953484255,309563,9352,44117,3395.2169459955962,0.2890309722539723,7.165810185185185,-3.164452205583558,-1.1353817504655457
2026-07-28,100,2.0,1000,-0.011059034838769577,208634,6939,28103,2516.106145251175,0.26072299825805495,4.829490740740741,-4.207050645796542,-0.25586592178771067
2026-07-29,0,inf,0,-3.663022084181904,546790,14103,0,5204.302607075929,0.7879095614079427,12.657175925925927,-6.024369107468047,0.0456238361266309
2026-07-29,0,1.0,500,-5.303713884922587,304693,6693,59427,2469.0541899439295,0.7228933574755463,7.0530787037037035,-5.532953388121868,1.7346368715083802
2026-07-29,0,2.0,500,-5.464618399640571,306432,6753,59128,2489.9659217874923,0.7225425516436542,7.093333333333334,-5.693857902839838,1.734636871508382
2026-07-29,0,4.0,500,-3.7674477083937035,450014,10980,27087,4047.9512104272076,0.7343045431804329,10.41699074074074,-5.145188245704823,1.39366852886406
2026-07-29,0,2.0,250,-6.090113255304637,398584,9591,76285,3538.120111731035,0.7782619607950688,9.226481481481482,-8.099134348297412,0.6865921787709495
2026-07-29,0,2.0,1000,3.562130098768776,198162,4575,37737,1685.9698324022647,0.6994623536825324,4.587083333333333,-6.278994881564884,1.7243947858473008
2026-07-29,100,inf,0,-7.434658688706829,548080,13101,0,4825.294599626894,0.22275775534526068,12.687037037037037,-8.20866050110456,-0.6268156424580951
2026-07-29,100,1.0,500,0.07091708387920193,301585,5607,59596,2062.0675977653914,0.2675494550487541,6.981134259259259,-3.3381081296087842,-1.2378026070763466
2026-07-29,100,2.0,500,0.36124620723160206,303619,5668,59360,2083.6966480447086,0.2712885722340182,7.0282175925925925,-2.4941458928113747,-1.2653631284916158
2026-07-29,100,4.0,500,-2.590316965766462,447946,10088,27265,3712.804469272836,0.23355885978992214,10.36912037037037,-4.157295418386084,-0.9165735567970166
2026-07-29,100,2.0,250,-4.450072634927494,391275,7148,75897,2629.5992551207505,0.30237043835234517,9.057291666666666,-8.672013028685953,-2.220484171322158
2026-07-29,100,2.0,1000,-3.2464361287652252,195960,3930,37806,1444.1290502793552,0.2472524582121916,4.536111111111111,-3.327604233197256,-1.3204841713221542
2026-07-30,0,inf,0,2.6681860504727943,405381,11651,0,4221.055493481294,0.7056821271852881,9.383819444444445,-7.500390247264576,-0.5474860335195499
2026-07-30,0,1.0,500,7.025605949106656,256048,6570,47024,2367.4445065175605,0.6579328531824011,5.927037037037037,-1.2289692355605837,0.006145251396649676
2026-07-30,0,2.0,500,7.844769561604718,284604,7526,34955,2702.2314711356253,0.649208860603536,6.588055555555556,-1.2289692355605837,-0.5033519553072596
2026-07-30,0,4.0,500,5.690871419467136,359151,10049,13160,3631.015270017793,0.6633414700772843,8.313680555555555,-3.5157359963092816,-0.4372439478584687
2026-07-30,0,2.0,250,5.740465425152532,329104,9016,42163,3252.0553072619578,0.6941216233445802,7.618148148148149,-1.9823783563814743,-0.5513966480446846
2026-07-30,0,2.0,1000,5.455062860105393,225418,6153,24423,2201.9767225325413,0.6166218984184286,5.218009259259259,-0.3543707757169159,-0.8828677839850956
2026-07-30,100,inf,0,-0.6226986478948824,402548,11500,0,4149.238361265247,0.056035207627590324,9.318240740740741,-2.601775452513092,-0.5001862197392903
2026-07-30,100,1.0,500,6.147654104810627,251274,5557,46926,1994.3608938547848,0.12275855390042148,5.816527777777778,-1.2030099903165024,-1.8253258845437603
2026-07-30,100,2.0,500,5.261834578386342,280296,6871,34869,2449.856797020315,0.0787148775213353,6.488333333333333,-1.2030099903165024,-1.5040968342644292
2026-07-30,100,4.0,500,-0.8119098174230928,358327,9875,13349,3548.4627560513723,0.0636788509428362,8.294606481481482,-4.133919443463455,-0.3726256983240169
2026-07-30,100,2.0,250,2.8331027711665797,325417,7673,42200,2745.404469273413,0.10822711688680939,7.532800925925926,-1.3697805275162125,-1.82458100558659
2026-07-30,100,2.0,1000,7.686651179513561,223252,5716,24517,2027.1694599627947,0.05309887306202106,5.167870370370371,-1.1481611125511648,-1.8733705772811877
2026-07-31,0,inf,0,11.87027737790693,411522,11513,0,4128.261638732604,0.7753620009311465,9.525972222222222,-3.8076544922438558,-1.5182495344506466
2026-07-31,0,1.0,500,11.793565997983094,249595,6095,46277,2176.4493482308835,0.6891780776145442,5.777662037037037,-2.7170977449394513,-1.747299813780257
2026-07-31,0,2.0,500,7.790380304337617,342178,9101,19057,3245.8847299807426,0.7026569894992214,7.920787037037037,-3.7583869785359383,-1.5048417132215912
2026-07-31,0,4.0,500,8.835345291004792,380404,10453,7613,3736.862383611748,0.7206372873312441,8.805648148148148,-3.569994727235766,-0.8009310986964555
2026-07-31,0,2.0,250,12.581116712094143,372666,10370,21408,3710.0160148966806,0.7495223502847366,8.626527777777778,-3.38225300407953,-1.6804469273742972
2026-07-31,0,2.0,1000,3.9330106600371693,302258,8069,15712,2869.8562383608446,0.6806694828365913,6.996712962962963,-3.144775487934595,-1.6119180633147019
2026-07-31,100,inf,0,0.8607027068327611,407712,10456,0,3713.7694599618517,0.08392442992241061,9.437777777777777,-6.322156388431793,-0.11582867783984152
2026-07-31,100,1.0,500,-0.5681445435167731,245083,4801,45878,1690.168528864094,0.12445028295432602,5.673217592592593,-3.2403410051105794,-1.0094972067039032
2026-07-31,100,2.0,500,-4.42728373125437,336347,8025,18973,2830.3162011169175,0.09200121314603595,7.785810185185185,-5.949043836525711,-0.7504655493482228
2026-07-31,100,4.0,500,-2.4139818190304183,375309,9519,7668,3369.5180633140026,0.07339487681360433,8.687708333333333,-7.6667350114425545,0.9810055865921878
2026-07-31,100,2.0,250,-6.061150035095125,364870,8588,21270,3034.6540037238765,0.12148575528652207,8.446064814814815,-6.532304498018831,-0.8055865921787662
2026-07-31,100,2.0,1000,-5.72519708492829,295217,7115,15503,2505.9741154560224,0.0619468875699823,6.833726851851852,-6.374228988648454,-0.9126629422718666
2026-08-01,0,inf,0,-1.7875797971945104,45908,1551,0,556.2616387337139,0.49437841827821905,1.0626851851851853,-2.426012132837073,-1.4653631284916224
2026-08-01,0,1.0,500,-2.014758066715686,40681,1306,4670,469.2729981378089,0.4706999244450363,0.9416898148148148,-2.319362262145816,-1.28268156424581
2026-08-01,0,2.0,500,-2.275008640696228,42487,1390,2377,497.40595903166417,0.4748410632046782,0.9834953703703704,-2.5879894991372794,-1.4551210428305417
2026-08-01,0,4.0,500,-1.4425403505419183,45119,1525,418,546.405772811926,0.4822986776837701,1.0444212962962962,-2.0260716135588552,-1.2929236499068908
2026-08-01,0,2.0,250,-2.4686990105053184,43817,1454,2499,521.597206703918,0.4889225222527046,1.0142824074074075,-2.7717298656264973,-1.410242085661081
2026-08-01,0,2.0,1000,-2.1561473008276266,40379,1326,2186,474.7595903165799,0.46543263998244405,0.934699074074074,-2.8852801418384075,-1.1551210428305423
2026-08-01,100,inf,0,-1.7364764816238463,45883,1982,0,707.6649906890243,-0.20003990030143312,1.0621064814814816,-2.404704210192918,-1.1480446927374297
2026-08-01,100,1.0,500,-0.9485928974405908,39710,1362,4656,485.64301675978294,-0.09634427768004056,0.919212962962963,-1.613154000920943,-1.5204841713221628
2026-08-01,100,2.0,500,-1.4748327661361884,41825,1620,2393,576.6733705772896,-0.1447986986839421,0.9681712962962963,-2.449365919225599,-1.5653631284916212
2026-08-01,100,4.0,500,-1.3963456295836707,45149,1913,438,682.4839851024317,-0.18208271601956946,1.0451157407407408,-2.127680615407101,-1.1480446927374297
2026-08-01,100,2.0,250,-1.3833851330103784,43617,1674,2554,595.7504655493573,-0.13186860636811126,1.0096527777777777,-2.162401862148343,-1.5653631284916203
2026-08-01,100,2.0,1000,-1.628939018971579,39561,1558,2172,554.5443202979594,-0.14897168556791807,0.9157638888888889,-2.4398545568719214,-1.6378026070763503
2026-08-02,0,inf,0,6.183173441398637,87376,2744,0,996.9189944134243,0.618069528820694,2.0225925925925927,-0.2649520230888527,0.5558659217877089
2026-08-02,0,1.0,500,5.591516818333176,69048,2002,10370,728.9318435754301,0.5797425768791805,1.5983333333333334,-0.23492279813834216,-0.46852886405959043
2026-08-02,0,2.0,500,6.137676844962074,81173,2495,2763,905.9713221601636,0.586861897560156,1.8790046296296297,-0.28287258174805174,0.28342644320297966
2026-08-02,0,4.0,500,7.192595869135026,84575,2623,852,952.3262569832558,0.5988472194300107,1.9577546296296295,-0.28287258174805174,0.45586592178770796
2026-08-02,0,2.0,250,5.588635227192462,84592,2631,2913,954.9608938547642,0.6085449515366614,1.9581481481481482,-0.28287258174805174,0.600744878957167
2026-08-02,0,2.0,1000,7.041083193400116,76593,2363,2522,858.0163873370715,0.5705183346404875,1.7729861111111112,-0.3060075815245682,-0.289013035381752
2026-08-02,100,inf,0,-0.6485807927845428,87579,3317,0,1201.5536312849372,-0.19522390530917455,2.0272916666666667,-0.9447480792797762,1.56294227188082
2026-08-02,100,1.0,500,3.1620208077436978,67261,1947,10207,702.2713221601595,-0.060710005496339065,1.5569675925925925,-0.214254022060544,-0.4787709497206723
2026-08-02,100,2.0,500,0.9381000358763778,80496,2945,2778,1063.3510242085845,-0.151343230040728,1.8633333333333333,-0.31290844332085044,0.6180633147113581
2026-08-02,100,4.0,500,-0.04161175365454994,85224,3209,904,1161.3301675977855,-0.18476458127954556,1.9727777777777777,-0.2734800245817439,0.8180633147113576
2026-08-02,100,2.0,250,0.8656429504388115,83691,2997,2927,1083.46275605216,-0.13984593915235038,1.9372916666666666,-0.4386560160583315,1.3629422718808182
2026-08-02,100,2.0,1000,1.1473383231088903,76282,2832,2573,1021.3102420856786,-0.15740244606812684,1.765787037037037,-0.1615241145618853,0.6905027932960868
2026-08-03,0,inf,0,9.066045204235834,297867,7573,0,2740.7620111728784,0.6002271899721254,6.895069444444444,-0.36190821559362973,-1.1504655493482283
2026-08-03,0,1.0,500,0.8167524404024618,200040,4662,37152,1687.1156424581268,0.5451163692620585,4.6305555555555555,-0.3641195646266766,0.052700186219741485
2026-08-03,0,2.0,500,4.366343297395815,238714,5838,17994,2107.022718808197,0.5435695346077366,5.525787037037037,-0.32481397690864355,-1.695344506517687
2026-08-03,0,4.0,500,7.40645877098563,275143,6887,6540,2489.6999999998225,0.5578201859195683,6.369050925925926,-0.025291324263136516,-0.898510242085661
2026-08-03,0,2.0,250,6.010020437442364,262193,6556,21395,2370.2610800743664,0.5774332388444483,6.069282407407408,-0.5216219583041308,-1.6055865921787715
2026-08-03,0,2.0,1000,4.441620550091855,209234,5254,13465,1892.70465549351,0.523653285207875,4.84337962962963,-0.20068871210425243,-1.4126629422718817
2026-08-03,100,inf,0,-8.302338992701152,297251,8093,0,2917.881750465148,-0.07519584126245536,6.880810185185185,-8.415541688466092,0.9353817504655542
2026-08-03,100,1.0,500,-2.6136572513934766,194434,4172,36428,1497.0061452514194,0.015840262337612068,4.500787037037037,-2.844797827274677,0.328305400372446
2026-08-03,100,2.0,500,-4.775028256363635,235944,6041,17899,2168.706703910588,-0.05051274983839233,5.461666666666667,-4.867347480687812,-0.11973929236498881
2026-08-03,100,4.0,500,-8.26639230166571,273891,7400,6608,2663.578026070499,-0.06272457681592745,6.3400694444444445,-8.34150179445112,0.8353817504655519
2026-08-03,100,2.0,250,-7.04096172485778,257155,6404,20691,2300.4810055865055,-0.033502197954937064,5.952662037037037,-7.128568658679171,-0.2094972067039063
2026-08-03,100,2.0,1000,-3.5071463282165887,206221,5548,13428,1987.6357541899758,-0.06487693877002977,4.773634259259259,-3.6257165767493262,-0.1992551210428256
2026-08-04,0,inf,0,4.2752726298552375,300111,7687,0,2801.0011173180965,0.5162315056942625,6.947013888888889,-1.116196690707639,-1.4104283054003717
2026-08-04,0,1.0,500,1.7207336265522173,201801,4767,38369,1737.326443203006,0.4925238104542666,4.671319444444444,-0.7326409378207703,-1.6702048417132185
2026-08-04,0,2.0,500,4.324158274184249,262978,6599,11736,2401.2396648043264,0.4839377383712817,6.087453703703703,-0.6576709986962044,-0.7450651769087477
2026-08-04,0,4.0,500,5.181133410511293,286969,7312,3723,2661.05363128465,0.4935087658611911,6.6428009259259255,-0.7792925173287557,-1.6104283054003685
2026-08-04,0,2.0,250,4.364289531873844,280060,7123,12898,2594.2491620109345,0.5020782285836013,6.48287037037037,-0.4833295859783533,-0.9553072625698271
2026-08-04,0,2.0,1000,2.663333957239388,243848,6196,10177,2252.3433891991845,0.4719274647125049,5.644629629629629,-0.7471306301175531,-0.8797020484171278
2026-08-04,100,inf,0,-10.572447657558158,302110,9046,0,3288.745623835513,-0.11301850726509087,6.993287037037037,-10.686439574429642,-2.1348230912476684
2026-08-04,100,1.0,500,-2.680510219574842,198984,4653,38120,1687.1266294227448,0.007224075047465681,4.606111111111111,-2.8099832451241866,-1.9977653631284913
2026-08-04,100,2.0,500,-9.095978972504582,266822,7617,11990,2762.7027932957676,-0.07819088920073801,6.176435185185185,-9.212024148221516,-2.162383612662939
2026-08-04,100,4.0,500,-8.979545180761534,289523,8634,3736,3137.0903165730315,-0.10394816615007617,6.701921296296296,-9.079400133014772,-1.9450651769087484
2026-08-04,100,2.0,250,-8.101521267444966,281780,7883,13001,2860.474860334829,-0.06839330569370053,6.5226851851851855,-8.20882621969821,-2.0450651769087487
2026-08-04,100,2.0,1000,-7.659431267456711,246974,7236,10330,2623.807262569575,-0.08960962110425624,5.716990740740741,-7.761866666637317,-1.979702048417132
2026-08-05,0,inf,0,7.828092628546528,288946,8176,0,2986.1003724389816,0.4422365460730311,6.688564814814815,-1.3095545758749125,-1.9387337057728116
2026-08-05,0,1.0,500,4.3151305277562955,194074,5141,35330,1878.8534450652094,0.3955986215249522,4.492453703703704,-0.2899914027354953,-2.0292364990689005
2026-08-05,0,2.0,500,7.326238659067442,255810,6980,9984,2549.4776536310287,0.4013172880643083,5.9215277777777775,-0.42784342042870094,-2.056052141527003
2026-08-05,0,4.0,500,6.060486507868205,275607,7675,3612,2804.26405958992,0.41280792032503916,6.379791666666667,-2.376845637547831,-1.928491620111734
2026-08-05,0,2.0,250,9.27322071922255,269561,7564,10927,2761.771322159776,0.4261759313693795,6.239837962962963,-0.3814078592600225,-2.1284916201117325
2026-08-05,0,2.0,1000,7.517654472720622,234855,6532,8534,2384.604283053844,0.39109762844238016,5.436458333333333,-0.9930003804286969,-2.0560521415270014
2026-08-05,100,inf,0,-8.981571067326342,292056,10602,0,3870.7063314701318,-0.16123461098817726,6.760555555555555,-9.096767336376601,0.42662942271881105
2026-08-05,100,1.0,500,-0.07044904007646835,196226,5794,36224,2115.6454376163833,-0.0706809704230931,4.542268518518519,-0.5540396397514655,1.6502793296089395
2026-08-05,100,2.0,500,-2.677944411096451,259799,9097,10277,3320.6722532581566,-0.14327308912412626,6.013865740740741,-5.756398779554289,0.44394785847300194
2026-08-05,100,4.0,500,-8.063059016540215,280374,10133,3670,3696.811731842671,-0.1578261746084391,6.490138888888889,-8.226079373486158,0.7439478584729997
2026-08-05,100,2.0,250,-3.731688622177021,273316,9407,11167,3431.107262569081,-0.13382859112547166,6.326759259259259,-7.069009933187715,0.271508379888271
2026-08-05,100,2.0,1000,-6.699845031287666,240743,8676,8971,3165.3720670385046,-0.14964998006327124,5.57275462962963,-7.7341874464936495,1.2439478584730004
2026-08-06,0,inf,0,-0.2692568731325391,253829,6871,0,2494.240037243734,0.4683601634190327,5.8756712962962965,-1.0470675968221457,0.10782122905027824
2026-08-06,0,1.0,500,-0.8788931456056481,165548,4073,32336,1488.1729981378285,0.40135091215390956,3.8321296296296294,-2.6818250078720496,-0.0370577281191794
2026-08-06,0,2.0,500,1.0532481824035642,220484,5639,10263,2052.4346368715424,0.4093290624616856,5.103796296296296,-1.4647845383410214,0.29757914338919794
2026-08-06,0,4.0,500,3.976892641436274,242742,6389,3263,2324.1288640594717,0.4283189774291851,5.619027777777778,-1.0618786769735777,-0.019739292364989447
2026-08-06,0,2.0,250,2.596928481767824,234858,6221,11206,2260.3346368714224,0.44825285373961193,5.436527777777778,-1.481636927461608,0.17001862197392997
2026-08-06,0,2.0,1000,1.854339193332077,201208,5232,8669,1906.5698324022685,0.4011570628394166,4.657592592592593,-1.5662935395587496,0.2905027932960909
2026-08-06,100,inf,0,-15.667012189287693,259752,9689,0,3538.7918063306797,-0.20003548098279478,6.012777777777778,-15.677309146606138,-0.8811918063314679
2026-08-06,100,1.0,500,-6.815702010425232,173066,5001,34253,1825.785847299847,-0.09082091431477889,4.006157407407407,-6.819284269792089,-0.25437616387337075
2026-08-06,100,2.0,500,-10.402672371621833,225508,8000,10455,2920.635940409233,-0.17135027299027528,5.220092592592593,-10.409944468605076,-0.41582867783985195
2026-08-06,100,4.0,500,-16.04298853607619,249067,9203,3356,3360.100372438791,-0.1920895200963186,5.7654398148148145,-16.053577206616236,-0.9260707635009293
2026-08-06,100,2.0,250,-11.895906616187217,241031,8332,11694,3041.5165735562805,-0.1616636766740859,5.579421296296296,-11.901586999948858,-0.17094972067038833
2026-08-06,100,2.0,1000,-10.91819006526141,206793,7583,8920,2769.5050279325933,-0.17989369413844464,4.786875,-10.925395588687856,-0.40558659217876675
2026-08-07,0,inf,0,6.00529704828854,228574,7697,0,2825.102420856198,0.4694542491628066,5.291064814814815,-1.9907284816432451,1.90391061452514
2026-08-07,0,1.0,500,5.185010467946881,152468,5003,28915,1842.4117318436115,0.42159680224876805,3.529351851851852,-1.8587022141429088,2.1212290502793305
2026-08-07,0,2.0,500,7.4990711002313475,190090,6348,10658,2333.383054003597,0.42793775211032925,4.400231481481481,-1.6299656135742708,2.1558659217877096
2026-08-07,0,4.0,500,4.362915473625961,213654,7144,3700,2624.4890130350846,0.4435186738709429,4.945694444444444,-1.8170396608515773,1.8834264432029808
2026-08-07,0,2.0,250,6.322031590433085,206212,6986,12414,2564.1364990686398,0.4541774241448052,4.773425925925926,-1.8890968640598373,1.9212290502793306
2026-08-07,0,2.0,1000,7.122556812700154,170482,5944,7796,2186.114338919885,0.41917070578460475,3.946342592592593,-2.148808568485009,2.083426443202981
2026-08-07,100,inf,0,-8.925842692676454,229789,9257,0,3404.79851024134,-0.16503805965174959,5.3191898148148145,-9.13519857021852,2.000744878957172
2026-08-07,100,1.0,500,1.4722512570706527,150220,4988,28876,1833.8802607076705,-0.07033657230379835,3.477314814814815,-1.7784201338573524,1.8936685288640627
2026-08-07,100,2.0,500,-6.249687991027898,190683,7597,10689,2791.5253258841517,-0.14803645448076833,4.413958333333333,-7.506941087513283,2.0731843575419022
2026-08-07,100,4.0,500,-10.621595018899498,214677,8700,3780,3199.701675977026,-0.1597129658855722,4.969375,-10.821029108732063,1.9456238361266323
2026-08-07,100,2.0,250,-5.962413341348395,206641,7920,12451,2910.5610800740255,-0.1357344258293205,4.783356481481482,-6.248422588637112,1.8731843575419016
2026-08-07,100,2.0,1000,-3.3225537388228616,172804,7215,8200,2649.8983240220373,-0.15749823856970246,4.000092592592592,-4.128702552680309,2.1731843575419005
2026-08-08,0,inf,0,-0.36977156686644896,20974,1188,0,424.45903165736104,0.33556803515852,0.48550925925925925,-0.7948426726375146,0.044878957169458
2026-08-08,0,1.0,500,-0.6395794601126283,19136,1054,2032,379.11824953445506,0.3280332932446707,0.44296296296296295,-0.7789557637880762,0.27243947858472867
2026-08-08,0,2.0,500,-0.2700164964329428,20627,1167,180,417.082681564251,0.32083870615550114,0.47747685185185185,-0.8027047860080927,0.11731843575418865
2026-08-08,0,4.0,500,-0.34059047993905445,20770,1176,35,419.98975791434424,0.3277572069531862,0.480787037037037,-0.8027047860080927,0.044878957169458
2026-08-08,0,2.0,250,-0.38557406846793363,20776,1180,185,421.47951582868313,0.32817428573549007,0.4809259259259259,-0.7948426726375146,0.044878957169458
2026-08-08,0,2.0,1000,-0.22122617914413745,20265,1141,172,408.0614525139715,0.32099643352557866,0.4690972222222222,-0.7899727252194992,0.14487895716946142
2026-08-08,100,inf,0,-2.549543804227644,20767,1751,0,630.7392923650003,-0.19911787056627805,0.4807175925925926,-2.616884244647764,0.03463687150838102
2026-08-08,100,1.0,500,-1.0933139305238484,18759,1326,2012,479.1635009311052,-0.14306451315333657,0.4342361111111111,-1.100389464527595,-0.9448789571694598
2026-08-08,100,2.0,500,-2.046826311327532,20430,1714,187,617.2039106145345,-0.18969664587624827,0.47291666666666665,-2.1215014817290268,0.16219739292365182
2026-08-08,100,4.0,500,-2.4072010842815406,20682,1743,41,627.9322160149072,-0.19931492288196975,0.47875,-2.4646262546830258,-0.13780260707634995
