block,relmse_raw,corr_raw,pred_sd_raw,target_sd_raw,train_target_sd_raw,relmse_volnorm,corr_volnorm,pred_sd_volnorm,target_sd_volnorm,train_target_sd_volnorm,var_ratio_test_over_train,var_event,var_1ms,var_10ms,var_100ms,var_1s,var_10s,var_60s,dt_from,dt_to
17,0.9893973966011113,0.11859210492544182,0.28193614300635395,1.5917934998212167,2.01743055101326,0.9917441805474889,0.13448910407179435,0.18216237452933415,0.7803731480752167,1.2591426294215764,0.622552909622924,6.433855453428266,0.006934619897792892,0.06968794901807841,0.6998649634010184,7.298352546468897,32.450573972400555,214.65909654567926,2026-06-25,2026-06-27
18,0.9935574904590143,0.10222153562441658,0.2298224262865027,1.388903674620627,1.995493476217442,0.9892726303128263,0.1042980444798465,0.1386422374801534,1.5066494630824239,1.2371281352131684,0.48444405337744234,0.8196643729137486,0.002321191136076124,0.023481048046016095,0.2392841571369214,2.4557281526662798,22.908659464373503,133.53670589989724,2026-06-28,2026-06-30
19,0.9853506712523887,0.12153493872740627,0.23149841761501283,1.7591557206117754,1.9671141831489125,0.9802734911309184,0.14050456897395214,0.15307415338083835,1.1126382703788198,1.2486367019309264,0.7997411271782032,0.8118758887034838,0.003043746935694931,0.03093537714496902,0.3158737487275765,3.8367652190271024,44.46074491982176,236.96986067256705,2026-07-01,2026-07-03
20,0.9816913536688991,0.1391812916636707,0.16010713554430064,0.9439129019051,1.958045820282962,0.9860691478747448,0.14397021543037217,0.10251416619981484,1.6618161391774833,1.2429121712240085,0.23239037863874262,0.2955335327761781,0.0007179706726323848,0.0073101918951063785,0.07514354167339742,0.8936893788261497,11.988703455974006,86.78222976886639,2026-07-04,2026-07-06
21,0.9849643651745164,0.12577135237072445,0.2734306268406765,1.7847897087711242,1.9216396370763884,0.9847065355920488,0.13280458123544692,0.1908782153239931,1.054902021871938,1.2634437415184416,0.8626412267286807,0.4993297796741847,0.0025611115114517638,0.02594457547025152,0.26684139713144556,3.217944945158902,40.54595457856274,266.4297434304579,2026-07-07,2026-07-09
22,0.9727487517340564,0.16503485850272023,0.14918991909209572,0.9047607372910085,1.9156707509746693,0.9841683867252686,0.12957547491559293,0.10136809885798412,1.0294282363800487,1.2548598904347725,0.2230620837811947,0.23979687331612076,0.0007302408511708955,0.007403400185766173,0.07549045377164845,0.8422560272096687,10.93167541470906,65.64872624721902,2026-07-10,2026-07-12
23,0.9793609615396731,0.1438304374518327,0.2681574561245777,1.7764023539078453,1.8832361538566933,0.9860912498013993,0.12056096092721881,0.18385202863134043,1.9254180374216192,1.246085296789511,0.8897604837976479,1.081576265355127,0.005996725063461913,0.0602289453552499,0.6076504346824914,6.432038038072723,40.42702907554703,241.34793793637172,2026-07-13,2026-07-15
24,0.9641015947479341,0.19365271220898833,0.24563152540897296,1.5998702481613982,1.8803795797086318,0.961684589123731,0.19586815847190744,0.17777144980508885,0.9427997946376888,1.2853302449204007,0.7238998253047911,0.3729288209753545,0.0020416913991282344,0.020792956328659466,0.2156466827359846,2.802125941485548,31.75610435974978,178.26412101536835,2026-07-16,2026-07-18
25,0.9692063071427087,0.17678510610198456,0.21350280923556017,1.3763199595471638,1.8714356034320363,0.9803238424636305,0.16228411667498105,0.14785186543081288,1.833229744469307,1.274102890832822,0.5408652023933144,0.3892187924095383,0.0015830480502006456,0.016085049623555767,0.1658972933862178,2.09076416918066,24.31222128906599,147.06582116710118,2026-07-19,2026-07-21
26,0.9668738234353537,0.18311852392378553,0.24670389183060681,1.516591723915061,1.854548970608746,0.9661478012230368,0.18420414086509002,0.1823475091393963,1.0423508128913026,1.2982744327123916,0.6687453143394468,0.31331685021137795,0.0017110594121131832,0.017381424949412205,0.17967449615885112,2.323329887690298,27.837973391738455,169.26623175417822,2026-07-22,2026-07-24
27,0.9664362850987683,0.1845280465119137,0.17229153394047358,1.0573742978282767,1.8430358727200065,0.9819351677289817,0.1820193155837781,0.12538501006134647,2.1151497626801086,1.2895842684644727,0.32914701613633973,0.19226121917706518,0.0007280921764938369,0.007434679228866378,0.07748333089715054,1.1232049938157442,14.56252143925015,83.38948164335302,2026-07-25,2026-07-27
28,0.9621977053588983,0.20104979775433163,0.37824949367650196,2.5222003147399374,1.8212652195610866,0.9638145545358296,0.19939432882523195,0.30369244738715157,1.1727970889315134,1.3305512175335596,1.9178417252984539,1.2138389018485658,0.009523403529896142,0.0963372146720432,0.9848304195657418,11.900151763400688,101.78446678089365,648.451618387954,2026-07-28,2026-07-30
29,0.9624873173244816,0.20446774455468794,0.20328038805799045,1.4625002737925323,1.850747343029896,0.9688783382807458,0.18559215012633143,0.14035796190084607,1.0972458045434437,1.325508613917362,0.6244499612178549,0.5775536337239137,0.0019202122891562653,0.01973481172517158,0.2028271303367989,2.633659831579664,27.232716973626165,155.94028736964916,2026-07-31,2026-08-02
30,0.954232125434455,0.22244118384549114,0.2843682551618312,1.7606384469084697,1.8387530997331352,0.9653450283528824,0.19372966979773,0.19690028840509666,1.4053933568129042,1.3183156673093805,0.91683994583148,0.34277249683300387,0.0019318674983103284,0.020466826134356724,0.21549385476380914,3.1176927812574804,38.60150929796248,216.65745467692014,2026-08-03,2026-08-05
31,0.9441270301488921,0.24035531232529214,0.24501794188044557,1.2450737690081277,1.8358495708195957,0.9467719908411864,0.2307660246329511,0.17108581809159834,0.7579093080901126,1.3208300243791726,0.45995567597382847,0.20866666247473828,0.0009376126149880578,0.009803981373372076,0.10388974295174214,1.560329215266268,19.55323158447138,116.4630580932719,2026-08-06,2026-08-08
32,0.9593051169520161,0.2020754381096458,0.19810246561888697,0.9333531268257675,1.8205023601805783,0.9836492750975184,0.19468254510210292,0.13772245346648196,2.8767917623391175,1.3070053577625098,0.2628509075600476,696.2145392636355,0.5320507131176326,5.320736263712509,53.21142768082472,532.4218513397248,10.259319009496064,59.84128987945604,2026-08-09,2026-08-10
